sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
377,train_zscore,1.0,7,7,278.134033203125,2.559415340423584
378,train_zscore,1.0,4,4,29.4549503326416,0.7678524255752563
379,train_zscore,1.0,5,5,22.57709312438965,0.7185134291648865
380,train_zscore,1.0,4,4,37.550621032714844,0.8334382772445679
381,train_zscore,1.0,9,9,438.9510803222656,3.9498746395111084
382,train_zscore,1.0,6,6,101.4466323852539,1.1817172765731812
383,train_zscore,1.0,6,6,210.94190979003906,2.250998020172119
384,train_zscore,0.875,7,8,7288.81494140625,14.984314918518066
385,train_zscore,1.0,11,11,20.766582489013672,0.6347758769989014
386,train_zscore,1.0,7,7,1179.3349609375,8.184333801269531
387,train_zscore,1.0,4,4,319.18609619140625,2.543393850326538
388,train_zscore,1.0,4,4,111.30142211914062,1.2556405067443848
389,train_zscore,0.0,0,6,29947.685546875,30.335580825805664
390,train_zscore,1.0,5,5,82.1073226928711,1.5376297235488892
391,train_zscore,0.6666666666666666,2,3,4996.18408203125,5.376805305480957
392,train_zscore,1.0,12,12,373.3588562011719,3.50197696685791
393,train_zscore,0.0,0,5,24950.83203125,25.090944290161133
394,train_zscore,1.0,7,7,343.584716796875,3.0020837783813477
395,train_zscore,0.8571428571428571,6,7,5376.45361328125,8.0731201171875
396,train_zscore,1.0,8,8,934.668701171875,6.5526533126831055
397,train_zscore,1.0,5,5,1137.3243408203125,6.053155899047852
398,train_zscore,1.0,9,9,224.40756225585938,2.331296443939209
399,train_zscore,1.0,14,14,1288.991455078125,6.977686882019043
400,train_zscore,1.0,7,7,594.6317138671875,4.117092132568359
401,train_zscore,1.0,3,3,27.180356979370117,0.6997592449188232
402,train_zscore,1.0,16,16,221.53005981445312,2.2905778884887695
403,train_zscore,1.0,6,6,424.38250732421875,4.868417263031006
404,train_zscore,0.0,0,6,29944.171875,30.217138290405273
405,train_zscore,0.625,6,7,15419.056640625,17.725238800048828
406,train_zscore,1.0,13,13,187.36029052734375,2.292491912841797
407,train_zscore,1.0,14,14,594.9014892578125,4.251121997833252
408,train_zscore,0.8571428571428571,6,7,5061.57568359375,6.377200126647949
409,train_zscore,1.0,6,6,66.28971862792969,1.1413331031799316
410,train_zscore,1.0,13,13,223.92425537109375,2.423776865005493
411,train_zscore,0.0,0,10,50180.7109375,51.738407135009766
412,train_zscore,1.0,4,4,619.394775390625,4.576176643371582
413,train_zscore,0.8888888888888888,8,9,5418.86767578125,8.929338455200195
414,train_zscore,1.0,6,6,50.53398513793945,0.9668176174163818
415,train_zscore,0.4444444444444444,7,6,25604.642578125,29.008344650268555
416,train_zscore,1.0,5,5,674.0025024414062,4.560676097869873
417,train_zscore,1.0,10,10,225.9198455810547,2.8984897136688232
418,train_zscore,1.0,5,5,75.01500701904297,1.1892682313919067
419,train_zscore,1.0,3,3,141.1657257080078,1.525181531906128
420,train_zscore,1.0,9,9,189.22193908691406,2.303805351257324
421,train_zscore,1.0,9,9,88.15411376953125,1.7770893573760986
422,train_zscore,1.0,8,8,148.57339477539062,1.7252981662750244
423,train_zscore,1.0,9,9,31.16069793701172,0.7118594646453857
424,train_zscore,1.0,13,13,95.41693115234375,1.8439478874206543
425,train_zscore,1.0,9,9,493.1719970703125,3.4437732696533203
426,train_zscore,1.0,9,9,425.38946533203125,4.0985565185546875
427,train_zscore,1.0,4,4,12.726850509643555,0.4321534037590027
428,train_zscore,0.5555555555555556,5,9,20370.0078125,23.652982711791992
429,train_zscore,1.0,11,11,182.9219970703125,1.9455267190933228
430,train_zscore,1.0,8,8,319.8433532714844,3.190549373626709
431,train_zscore,1.0,6,6,15.556278228759766,0.4815683364868164
432,train_zscore,1.0,4,4,50.45896911621094,1.0887588262557983
433,train_zscore,0.7777777777777778,7,9,10572.5048828125,14.5313081741333
434,train_zscore,1.0,9,9,1626.37646484375,8.211780548095703
435,train_zscore,1.0,4,4,13.866443634033203,0.4327704608440399
