sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
326,per_sample_zscore,concat,mlp,0.0,0,4,19966.578125,20.447629928588867
327,per_sample_zscore,concat,mlp,1.0,4,4,2369.125,9.637280464172363
328,per_sample_zscore,concat,mlp,1.0,6,6,81.2536392211914,1.466084599494934
329,per_sample_zscore,concat,mlp,1.0,3,3,4.726144790649414,0.29318729043006897
330,per_sample_zscore,concat,mlp,1.0,9,9,84.39073944091797,1.5354913473129272
331,per_sample_zscore,concat,mlp,1.0,2,2,2.4884018898010254,0.19846835732460022
332,per_sample_zscore,concat,mlp,1.0,4,4,27.866979598999023,0.676624059677124
333,per_sample_zscore,concat,mlp,0.9166666666666666,11,12,5599.4482421875,9.179025650024414
334,per_sample_zscore,concat,mlp,0.625,5,8,15044.7216796875,16.2266902923584
335,per_sample_zscore,concat,mlp,0.0,0,8,39956.921875,40.7855224609375
336,per_sample_zscore,concat,mlp,1.0,4,4,205.15574645996094,1.8094290494918823
337,per_sample_zscore,concat,mlp,0.0,0,3,14990.0849609375,15.451591491699219
338,per_sample_zscore,concat,mlp,1.0,9,9,276.7184143066406,2.2981626987457275
339,per_sample_zscore,concat,mlp,1.0,5,5,170.63246154785156,1.7845606803894043
340,per_sample_zscore,concat,mlp,1.0,4,4,14.362496376037598,0.611736536026001
341,per_sample_zscore,concat,mlp,1.0,9,9,59.44203567504883,1.2869473695755005
342,per_sample_zscore,concat,mlp,0.0,0,4,20016.783203125,20.738231658935547
343,per_sample_zscore,concat,mlp,1.0,4,4,202.03460693359375,2.1774871349334717
344,per_sample_zscore,concat,mlp,1.0,2,2,2.921283006668091,0.2590767741203308
345,per_sample_zscore,concat,mlp,1.0,10,10,100.38130950927734,1.8165769577026367
346,per_sample_zscore,concat,mlp,1.0,9,9,463.3960876464844,4.642878532409668
347,per_sample_zscore,concat,mlp,1.0,14,14,799.6841430664062,5.344112396240234
348,per_sample_zscore,concat,mlp,0.8,4,5,5192.61328125,7.015253067016602
349,per_sample_zscore,concat,mlp,0.75,6,8,9735.97265625,15.88620376586914
350,per_sample_zscore,concat,mlp,1.0,8,8,1175.9111328125,6.799314022064209
351,per_sample_zscore,concat,mlp,1.0,10,10,4397.72119140625,20.324684143066406
352,per_sample_zscore,concat,mlp,0.0,0,5,24977.369140625,25.701309204101562
353,per_sample_zscore,concat,mlp,1.0,12,12,172.71429443359375,2.44728946685791
354,per_sample_zscore,concat,mlp,1.0,12,12,427.7099304199219,3.1663272380828857
355,per_sample_zscore,concat,mlp,0.0,0,7,34989.31640625,36.36400604248047
356,per_sample_zscore,concat,mlp,1.0,5,5,59.90455627441406,1.1386510133743286
357,per_sample_zscore,concat,mlp,1.0,6,6,130.86912536621094,1.0374411344528198
358,per_sample_zscore,concat,mlp,1.0,9,9,158.4752960205078,2.2408556938171387
359,per_sample_zscore,concat,mlp,0.8181818181818182,10,10,10606.4814453125,14.478182792663574
360,per_sample_zscore,concat,mlp,1.0,10,10,339.4306335449219,2.87019419670105
361,per_sample_zscore,concat,mlp,0.0,0,6,29982.0859375,30.498855590820312
362,per_sample_zscore,concat,mlp,0.0,0,7,35055.453125,36.11063003540039
363,per_sample_zscore,concat,mlp,1.0,15,15,584.1578369140625,4.5858845710754395
364,per_sample_zscore,concat,mlp,1.0,9,9,328.8519287109375,3.6492624282836914
365,per_sample_zscore,concat,mlp,0.8333333333333334,10,12,10560.650390625,14.609236717224121
366,per_sample_zscore,concat,mlp,1.0,14,14,1460.3209228515625,8.944384574890137
367,per_sample_zscore,concat,mlp,1.0,7,7,10.290958404541016,0.6178896427154541
368,per_sample_zscore,concat,mlp,1.0,11,11,290.2431335449219,2.4508769512176514
369,per_sample_zscore,concat,mlp,1.0,9,9,176.7673797607422,1.6786792278289795
370,per_sample_zscore,concat,mlp,1.0,7,7,1354.2615966796875,9.348226547241211
371,per_sample_zscore,concat,mlp,1.0,3,3,26.162395477294922,0.5218399167060852
372,per_sample_zscore,concat,mlp,1.0,6,6,166.9992218017578,2.0421390533447266
373,per_sample_zscore,concat,mlp,1.0,7,7,646.3716430664062,5.279473304748535
374,per_sample_zscore,concat,mlp,1.0,10,10,634.3992309570312,5.134710788726807
375,per_sample_zscore,concat,mlp,1.0,14,14,981.0150146484375,7.227374076843262
376,per_sample_zscore,concat,mlp,1.0,5,5,54.743751525878906,0.895703911781311
377,per_sample_zscore,concat,mlp,1.0,7,7,60.76228332519531,1.3048770427703857
378,per_sample_zscore,concat,mlp,0.0,0,4,20031.66015625,20.823808670043945
379,per_sample_zscore,concat,mlp,1.0,5,5,5.594048023223877,0.34644562005996704
380,per_sample_zscore,concat,mlp,1.0,4,4,4.145629405975342,0.28896671533584595
381,per_sample_zscore,concat,mlp,1.0,9,9,1186.4073486328125,5.553236484527588
382,per_sample_zscore,concat,mlp,1.0,6,6,55.064876556396484,1.02976655960083
383,per_sample_zscore,concat,mlp,1.0,6,6,64.577880859375,1.5453505516052246
384,per_sample_zscore,concat,mlp,1.0,8,8,2597.4189453125,10.457590103149414
385,per_sample_zscore,concat,mlp,1.0,11,11,303.7197570800781,1.957038402557373
386,per_sample_zscore,concat,mlp,0.8571428571428571,6,7,5687.28076171875,8.913948059082031
387,per_sample_zscore,concat,mlp,0.8,5,4,4987.10009765625,5.254538536071777
388,per_sample_zscore,concat,mlp,1.0,4,4,84.15067291259766,1.170340895652771
389,per_sample_zscore,concat,mlp,0.0,0,6,29976.220703125,30.838773727416992
390,per_sample_zscore,concat,mlp,1.0,5,5,60.55679702758789,1.1496074199676514
391,per_sample_zscore,concat,mlp,1.0,3,3,170.10003662109375,1.796173095703125
392,per_sample_zscore,concat,mlp,1.0,12,12,272.27166748046875,3.266834020614624
393,per_sample_zscore,concat,mlp,0.0,0,5,24950.037109375,24.993213653564453
394,per_sample_zscore,concat,mlp,0.8571428571428571,6,7,5635.7373046875,8.860509872436523
395,per_sample_zscore,concat,mlp,0.0,0,7,34975.67578125,35.528926849365234
396,per_sample_zscore,concat,mlp,1.0,8,8,506.61212158203125,5.048790454864502
397,per_sample_zscore,concat,mlp,1.0,5,5,957.28515625,5.714807510375977
398,per_sample_zscore,concat,mlp,1.0,9,9,187.95428466796875,1.6795034408569336
399,per_sample_zscore,concat,mlp,1.0,14,14,1173.916748046875,6.628012657165527
400,per_sample_zscore,concat,mlp,1.0,7,7,807.3331298828125,4.931066036224365
401,per_sample_zscore,concat,mlp,1.0,3,3,88.22872924804688,1.1622055768966675
402,per_sample_zscore,concat,mlp,1.0,16,16,290.79266357421875,4.0875630378723145
403,per_sample_zscore,concat,mlp,1.0,6,6,1139.543701171875,8.497943878173828
404,per_sample_zscore,concat,mlp,1.0,6,6,545.1076049804688,3.6650021076202393
405,per_sample_zscore,concat,mlp,0.7142857142857143,5,7,10440.51953125,13.21751594543457
406,per_sample_zscore,concat,mlp,1.0,13,13,501.5792236328125,4.21085786819458
407,per_sample_zscore,concat,mlp,1.0,14,14,350.8138732910156,4.0079450607299805
408,per_sample_zscore,concat,mlp,1.0,7,7,2614.86865234375,11.616236686706543
409,per_sample_zscore,concat,mlp,1.0,6,6,146.21221923828125,2.6987762451171875
410,per_sample_zscore,concat,mlp,1.0,13,13,428.5393371582031,3.5182178020477295
411,per_sample_zscore,concat,mlp,1.0,10,10,2075.71875,10.112702369689941
412,per_sample_zscore,concat,mlp,1.0,4,4,92.76821899414062,1.5469295978546143
413,per_sample_zscore,concat,mlp,0.7777777777777778,7,9,10745.4541015625,14.21263313293457
414,per_sample_zscore,concat,mlp,1.0,6,6,91.80472564697266,1.3907541036605835
415,per_sample_zscore,concat,mlp,0.0,0,6,30063.439453125,30.82025718688965
416,per_sample_zscore,concat,mlp,1.0,5,5,287.80963134765625,2.936882972717285
417,per_sample_zscore,concat,mlp,1.0,10,10,246.99659729003906,3.24544620513916
418,per_sample_zscore,concat,mlp,1.0,5,5,34.95984649658203,0.6317715644836426
419,per_sample_zscore,concat,mlp,0.0,0,3,15015.912109375,15.856986999511719
420,per_sample_zscore,concat,mlp,1.0,9,9,598.8685913085938,5.374001502990723
421,per_sample_zscore,concat,mlp,0.0,0,9,45132.88671875,46.1132926940918
422,per_sample_zscore,concat,mlp,1.0,8,8,101.30213928222656,2.1145639419555664
423,per_sample_zscore,concat,mlp,1.0,9,9,245.79861450195312,2.3661553859710693
424,per_sample_zscore,concat,mlp,0.9230769230769231,12,13,5155.068359375,7.695168972015381
425,per_sample_zscore,concat,mlp,0.0,0,9,44911.73828125,45.12346267700195
426,per_sample_zscore,concat,mlp,1.0,9,9,680.9508666992188,5.33767032623291
427,per_sample_zscore,concat,mlp,1.0,4,4,121.59149169921875,1.3153566122055054
428,per_sample_zscore,concat,mlp,0.5,6,9,25040.7890625,26.28921890258789
429,per_sample_zscore,concat,mlp,1.0,11,11,151.51161193847656,2.1626923084259033
430,per_sample_zscore,concat,mlp,1.0,8,8,274.6431884765625,3.1514720916748047
431,per_sample_zscore,concat,mlp,1.0,6,6,3.7106571197509766,0.3377523422241211
432,per_sample_zscore,concat,mlp,1.0,4,4,5.020702838897705,0.3416271507740021
433,per_sample_zscore,concat,mlp,0.6,7,9,20030.513671875,21.340038299560547
434,per_sample_zscore,concat,mlp,1.0,9,9,1444.8043212890625,8.194271087646484
435,per_sample_zscore,concat,mlp,1.0,4,4,42.35723114013672,0.6130224466323853
436,per_sample_zscore,concat,mlp,1.0,6,6,168.67845153808594,2.160186767578125
437,per_sample_zscore,concat,mlp,1.0,8,8,288.0155944824219,2.9555652141571045
438,per_sample_zscore,concat,mlp,1.0,5,5,159.71363830566406,2.0226173400878906
439,per_sample_zscore,concat,mlp,0.8,8,10,10264.5078125,12.48428726196289
440,per_sample_zscore,concat,mlp,1.0,6,6,221.97735595703125,2.1452672481536865
441,per_sample_zscore,concat,mlp,1.0,8,8,192.90902709960938,3.2093656063079834
442,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,6360.5712890625,13.930484771728516
443,per_sample_zscore,concat,mlp,1.0,2,2,7.008541107177734,0.41021838784217834
444,per_sample_zscore,concat,mlp,0.8235294117647058,14,17,15897.8427734375,19.892295837402344
445,per_sample_zscore,concat,mlp,1.0,7,7,472.7720947265625,3.621858835220337
446,per_sample_zscore,concat,mlp,1.0,6,6,270.6220397949219,2.912729263305664
447,per_sample_zscore,concat,mlp,1.0,6,6,28.805776596069336,0.6952599287033081
448,per_sample_zscore,concat,mlp,1.0,8,8,145.4153289794922,2.317739963531494
449,per_sample_zscore,concat,mlp,1.0,15,15,405.5121765136719,4.027401447296143
450,per_sample_zscore,concat,mlp,1.0,10,10,208.7845458984375,2.618084669113159
451,per_sample_zscore,concat,mlp,1.0,9,9,506.10113525390625,4.408015727996826
452,per_sample_zscore,concat,mlp,1.0,13,13,542.6564331054688,4.532496929168701
453,per_sample_zscore,concat,mlp,1.0,12,12,649.4801025390625,4.661489963531494
454,per_sample_zscore,concat,mlp,1.0,4,4,23.480873107910156,0.7288913726806641
455,per_sample_zscore,concat,mlp,1.0,9,9,314.58770751953125,2.965233087539673
456,per_sample_zscore,concat,mlp,0.6666666666666666,5,5,10403.431640625,12.808158874511719
457,per_sample_zscore,concat,mlp,1.0,6,6,1.6339058876037598,0.15722912549972534
458,per_sample_zscore,concat,mlp,0.8888888888888888,8,9,5017.61474609375,5.964108467102051
459,per_sample_zscore,concat,mlp,0.0,0,4,19958.95703125,19.997278213500977
460,per_sample_zscore,concat,mlp,1.0,3,3,18.107280731201172,0.8689664602279663
461,per_sample_zscore,concat,mlp,1.0,6,6,428.76336669921875,3.376579999923706
462,per_sample_zscore,concat,mlp,1.0,6,6,181.21316528320312,2.756471633911133
463,per_sample_zscore,concat,mlp,0.0,0,5,25138.7734375,26.569692611694336
464,per_sample_zscore,concat,mlp,1.0,15,15,115.92577362060547,2.1058995723724365
465,per_sample_zscore,concat,mlp,1.0,8,8,227.24917602539062,2.2041261196136475
466,per_sample_zscore,concat,mlp,1.0,6,6,5.538860321044922,0.45036065578460693
467,per_sample_zscore,concat,mlp,0.0,0,4,19960.134765625,20.017663955688477
468,per_sample_zscore,concat,mlp,1.0,4,4,205.57652282714844,1.6553112268447876
469,per_sample_zscore,concat,mlp,0.875,8,7,6171.27978515625,12.981067657470703
470,per_sample_zscore,concat,mlp,1.0,4,4,52.682979583740234,0.8974659442901611
471,per_sample_zscore,concat,mlp,1.0,14,14,542.5411376953125,3.2777035236358643
472,per_sample_zscore,concat,mlp,1.0,6,6,388.1451110839844,3.535537004470825
473,per_sample_zscore,concat,mlp,1.0,6,6,27.09416961669922,1.0588935613632202
474,per_sample_zscore,concat,mlp,0.8,8,10,10562.9990234375,14.443988800048828
475,per_sample_zscore,concat,mlp,0.75,7,7,11473.4697265625,17.06572914123535
476,per_sample_zscore,concat,mlp,1.0,12,12,123.85138702392578,1.883499026298523
477,per_sample_zscore,concat,mlp,1.0,19,19,356.04962158203125,3.289640426635742
478,per_sample_zscore,concat,mlp,1.0,4,4,65.44114685058594,1.1546889543533325
479,per_sample_zscore,concat,mlp,1.0,14,14,348.4075012207031,4.10779333114624
480,per_sample_zscore,concat,mlp,1.0,2,2,10.909488677978516,0.32685938477516174
481,per_sample_zscore,concat,mlp,1.0,5,5,73.19845581054688,1.6852139234542847
482,per_sample_zscore,concat,mlp,1.0,17,17,1380.44091796875,9.311247825622559
483,per_sample_zscore,concat,mlp,1.0,2,2,107.42410278320312,0.9860038757324219
484,per_sample_zscore,concat,mlp,0.0,0,5,24957.6328125,25.413837432861328
485,per_sample_zscore,concat,mlp,1.0,12,12,123.72904205322266,2.362217903137207
486,per_sample_zscore,concat,mlp,1.0,5,5,332.42852783203125,2.649930953979492
487,per_sample_zscore,concat,mlp,1.0,4,4,121.54293060302734,2.0895230770111084
488,per_sample_zscore,concat,mlp,1.0,4,4,102.93888854980469,1.6691009998321533
489,per_sample_zscore,concat,mlp,1.0,8,8,1404.2314453125,10.190411567687988
490,per_sample_zscore,concat,mlp,1.0,11,11,178.62881469726562,2.327216386795044
491,per_sample_zscore,concat,mlp,1.0,6,6,143.0336151123047,1.8069461584091187
492,per_sample_zscore,concat,mlp,1.0,5,5,542.5380249023438,3.795973300933838
493,per_sample_zscore,concat,mlp,0.0,0,4,20167.724609375,21.434303283691406
494,per_sample_zscore,concat,mlp,1.0,10,10,1753.4989013671875,9.573986053466797
495,per_sample_zscore,concat,mlp,1.0,4,4,52.82256317138672,0.937675952911377
496,per_sample_zscore,concat,mlp,1.0,5,5,284.776123046875,3.656097173690796
497,per_sample_zscore,concat,mlp,1.0,7,7,497.132568359375,3.779209852218628
498,per_sample_zscore,concat,mlp,1.0,6,6,28.75289535522461,0.6971409320831299
499,per_sample_zscore,concat,mlp,1.0,6,6,749.4071044921875,5.084512710571289
500,per_sample_zscore,concat,mlp,1.0,6,6,23.26950454711914,0.9396111369132996
501,per_sample_zscore,concat,mlp,1.0,9,9,513.5330810546875,3.7011022567749023
502,per_sample_zscore,concat,mlp,1.0,6,6,86.97908020019531,0.8507046699523926
503,per_sample_zscore,concat,mlp,0.7142857142857143,5,7,10178.0341796875,11.920331954956055
504,per_sample_zscore,concat,mlp,1.0,5,5,638.9091796875,5.042950630187988
505,per_sample_zscore,concat,mlp,1.0,6,6,398.0921630859375,3.4568755626678467
506,per_sample_zscore,concat,mlp,0.75,3,4,5269.40869140625,7.754566669464111
507,per_sample_zscore,concat,mlp,1.0,10,10,800.013427734375,4.528125286102295
508,per_sample_zscore,concat,mlp,0.0,0,3,14973.11328125,15.254565238952637
509,per_sample_zscore,concat,mlp,1.0,9,9,269.8603210449219,4.532649040222168
510,per_sample_zscore,concat,mlp,1.0,16,16,453.0866394042969,3.9586684703826904
511,per_sample_zscore,concat,mlp,1.0,6,6,267.9662780761719,3.2668795585632324
512,per_sample_zscore,concat,mlp,1.0,5,5,27.822490692138672,0.6406819224357605
513,per_sample_zscore,concat,mlp,1.0,9,9,124.41802978515625,2.131016731262207
514,per_sample_zscore,concat,mlp,1.0,2,2,4.220381259918213,0.37854281067848206
515,per_sample_zscore,concat,mlp,1.0,6,6,140.169677734375,1.8408749103546143
516,per_sample_zscore,concat,mlp,0.9166666666666666,12,11,6648.45751953125,13.88541030883789
517,per_sample_zscore,concat,mlp,1.0,8,8,254.46900939941406,3.233024835586548
518,per_sample_zscore,concat,mlp,1.0,9,9,611.3529052734375,5.144400596618652
519,per_sample_zscore,concat,mlp,1.0,7,7,303.3637390136719,2.528984785079956
520,per_sample_zscore,concat,mlp,1.0,12,12,468.01702880859375,2.7763984203338623
521,per_sample_zscore,concat,mlp,0.9473684210526315,19,18,5890.30517578125,11.814414978027344
522,per_sample_zscore,concat,mlp,1.0,6,6,150.34466552734375,2.220923662185669
523,per_sample_zscore,concat,mlp,1.0,5,5,237.8564910888672,2.4036333560943604
524,per_sample_zscore,concat,mlp,1.0,9,9,172.41845703125,2.0056772232055664
525,per_sample_zscore,concat,mlp,1.0,7,7,274.4588623046875,3.2547826766967773
526,per_sample_zscore,concat,mlp,0.7857142857142857,13,12,15977.22265625,20.774423599243164
527,per_sample_zscore,concat,mlp,1.0,5,5,89.45538330078125,1.4831265211105347
528,per_sample_zscore,concat,mlp,1.0,3,3,61.9570198059082,1.0292656421661377
529,per_sample_zscore,concat,mlp,1.0,6,6,165.8321533203125,2.020139217376709
530,per_sample_zscore,concat,mlp,1.0,6,6,44.25895690917969,0.8932626843452454
531,per_sample_zscore,concat,mlp,0.0,0,4,20270.751953125,21.944005966186523
532,per_sample_zscore,concat,mlp,0.0,0,2,9991.4970703125,10.33598518371582
533,per_sample_zscore,concat,mlp,1.0,6,6,170.96705627441406,2.286320686340332
534,per_sample_zscore,concat,mlp,0.0,0,3,14986.431640625,15.330227851867676
535,per_sample_zscore,concat,mlp,0.0,0,9,44910.12890625,44.9800910949707
536,per_sample_zscore,concat,mlp,1.0,6,6,19.847105026245117,0.6253002882003784
537,per_sample_zscore,concat,mlp,1.0,6,6,4237.91943359375,19.27490997314453
538,per_sample_zscore,concat,mlp,1.0,6,6,5.683563709259033,0.3577977120876312
539,per_sample_zscore,concat,mlp,1.0,6,6,294.2937316894531,3.7818057537078857
540,per_sample_zscore,concat,mlp,0.9090909090909091,11,10,5615.158203125,10.70180892944336
541,per_sample_zscore,concat,mlp,1.0,9,9,1027.9000244140625,6.842085361480713
542,per_sample_zscore,concat,mlp,1.0,5,5,509.83612060546875,3.6680071353912354
543,per_sample_zscore,concat,mlp,0.0,0,4,19965.7890625,20.256431579589844
544,per_sample_zscore,concat,mlp,1.0,17,17,393.90704345703125,3.6200013160705566
545,per_sample_zscore,concat,mlp,1.0,6,6,0.3035740852355957,0.1009833887219429
546,per_sample_zscore,concat,mlp,1.0,14,14,1901.4267578125,11.252065658569336
547,per_sample_zscore,concat,mlp,0.8333333333333334,10,12,10104.6796875,11.930100440979004
548,per_sample_zscore,concat,mlp,0.8,4,5,5125.05859375,6.828120231628418
549,per_sample_zscore,concat,mlp,1.0,12,12,527.9654541015625,3.738499641418457
550,per_sample_zscore,concat,mlp,1.0,5,5,256.2715759277344,3.278407096862793
551,per_sample_zscore,concat,mlp,1.0,7,7,312.0657958984375,2.7889020442962646
552,per_sample_zscore,concat,mlp,1.0,9,9,244.04534912109375,2.621471643447876
553,per_sample_zscore,concat,mlp,1.0,4,4,96.84225463867188,1.6545742750167847
554,per_sample_zscore,concat,mlp,1.0,16,16,506.46844482421875,4.024023056030273
555,per_sample_zscore,concat,mlp,1.0,6,6,1.9146560430526733,0.20759303867816925
556,per_sample_zscore,concat,mlp,1.0,5,5,83.71057891845703,1.8114911317825317
557,per_sample_zscore,concat,mlp,0.0,0,6,30279.640625,31.343177795410156
558,per_sample_zscore,concat,mlp,1.0,6,6,1390.5933837890625,9.29736614227295
559,per_sample_zscore,concat,mlp,0.0,0,5,24958.1640625,25.240449905395508
560,per_sample_zscore,concat,mlp,0.8571428571428571,6,7,5020.6796875,5.510776519775391
561,per_sample_zscore,concat,mlp,1.0,3,3,282.4311218261719,1.759976863861084
562,per_sample_zscore,concat,mlp,0.5714285714285714,5,6,15122.90625,17.102964401245117
563,per_sample_zscore,concat,mlp,1.0,8,8,549.7382202148438,4.967257499694824
564,per_sample_zscore,concat,mlp,1.0,6,6,567.1785888671875,3.7316412925720215
565,per_sample_zscore,concat,mlp,1.0,5,5,5.219809532165527,0.4076908230781555
566,per_sample_zscore,concat,mlp,1.0,6,6,62.078208923339844,1.3581477403640747
567,per_sample_zscore,concat,mlp,1.0,4,4,14.238251686096191,0.6656524538993835
568,per_sample_zscore,concat,mlp,1.0,6,6,38.23618698120117,0.927337110042572
569,per_sample_zscore,concat,mlp,1.0,9,9,537.5115356445312,4.0296149253845215
570,per_sample_zscore,concat,mlp,1.0,10,10,442.9014892578125,4.927777290344238
571,per_sample_zscore,concat,mlp,1.0,9,9,1297.2510986328125,8.938209533691406
572,per_sample_zscore,concat,mlp,0.0,0,10,50294.73046875,52.190799713134766
573,per_sample_zscore,concat,mlp,1.0,4,4,90.98009490966797,1.4815067052841187
574,per_sample_zscore,concat,mlp,1.0,12,12,125.37154388427734,1.494035005569458
575,per_sample_zscore,concat,mlp,1.0,5,5,258.375,1.5049309730529785
576,per_sample_zscore,concat,mlp,1.0,7,7,1217.955322265625,7.535117149353027
577,per_sample_zscore,concat,mlp,0.8,5,4,4815.91796875,7.218912124633789
578,per_sample_zscore,concat,mlp,1.0,5,5,55.8670654296875,1.0903429985046387
579,per_sample_zscore,concat,mlp,0.9,9,10,7411.30126953125,15.924368858337402
580,per_sample_zscore,concat,mlp,1.0,11,11,1962.2113037109375,9.958125114440918
581,per_sample_zscore,concat,mlp,1.0,10,10,372.73028564453125,3.417769432067871
582,per_sample_zscore,concat,mlp,1.0,4,4,1036.457763671875,7.21591329574585
583,per_sample_zscore,concat,mlp,0.9,9,10,5042.275390625,6.428325653076172
584,per_sample_zscore,concat,mlp,1.0,13,13,794.8599853515625,5.796648979187012
585,per_sample_zscore,concat,mlp,1.0,10,10,431.8760986328125,4.153313159942627
586,per_sample_zscore,concat,mlp,0.0,0,12,60093.62109375,61.574092864990234
587,per_sample_zscore,concat,mlp,1.0,6,6,340.84600830078125,3.74759578704834
588,per_sample_zscore,concat,mlp,1.0,12,12,176.44265747070312,2.2665023803710938
589,per_sample_zscore,concat,mlp,1.0,5,5,98.47404479980469,1.353420615196228
590,per_sample_zscore,concat,mlp,1.0,8,8,1851.0308837890625,10.787528991699219
591,per_sample_zscore,concat,mlp,0.7142857142857143,7,5,10044.20703125,11.050300598144531
592,per_sample_zscore,concat,mlp,1.0,4,4,353.974853515625,2.399066686630249
593,per_sample_zscore,concat,mlp,0.6,3,5,9975.0654296875,10.7086763381958
594,per_sample_zscore,concat,mlp,1.0,9,9,345.8765869140625,4.502731800079346
595,per_sample_zscore,concat,mlp,0.8,8,10,10337.6904296875,13.731000900268555
596,per_sample_zscore,concat,mlp,1.0,9,9,198.45436096191406,2.221442461013794
597,per_sample_zscore,concat,mlp,0.6,4,4,10051.9853515625,11.46253776550293
598,per_sample_zscore,concat,mlp,0.0,0,6,29940.544921875,30.054895401000977
599,per_sample_zscore,concat,mlp,1.0,4,4,67.48175048828125,1.2891377210617065
600,per_sample_zscore,concat,mlp,0.0,0,4,19985.27734375,20.562532424926758
601,per_sample_zscore,concat,mlp,1.0,5,5,5.513605117797852,0.36309900879859924
602,per_sample_zscore,concat,mlp,1.0,7,7,545.4371337890625,3.4622650146484375
603,per_sample_zscore,concat,mlp,1.0,6,6,60.429813385009766,1.4455456733703613
604,per_sample_zscore,concat,mlp,1.0,6,6,6.2712321281433105,0.4192284345626831
605,per_sample_zscore,concat,mlp,0.5454545454545454,7,10,25228.98828125,27.346025466918945
606,per_sample_zscore,concat,mlp,0.0,0,9,44911.64453125,45.079315185546875
607,per_sample_zscore,concat,mlp,0.0,0,2,10072.0703125,10.922565460205078
608,per_sample_zscore,concat,mlp,0.8181818181818182,9,11,10555.8115234375,13.337259292602539
609,per_sample_zscore,concat,mlp,1.0,4,4,52.2022705078125,1.0824224948883057
610,per_sample_zscore,concat,mlp,1.0,12,12,114.99623107910156,2.1971166133880615
611,per_sample_zscore,concat,mlp,1.0,2,2,2.9396560192108154,0.23509636521339417
612,per_sample_zscore,concat,mlp,0.0,0,4,19962.318359375,20.261825561523438
613,per_sample_zscore,concat,mlp,1.0,5,5,369.4200134277344,2.0645132064819336
614,per_sample_zscore,concat,mlp,1.0,6,6,90.1526107788086,1.3679015636444092
615,per_sample_zscore,concat,mlp,1.0,6,6,3.2549984455108643,0.2845757305622101
616,per_sample_zscore,concat,mlp,0.9,9,10,6420.79638671875,10.6928129196167
617,per_sample_zscore,concat,mlp,0.0,0,4,20018.091796875,20.625581741333008
618,per_sample_zscore,concat,mlp,0.0,0,6,30151.484375,31.768844604492188
619,per_sample_zscore,concat,mlp,1.0,15,15,440.3814392089844,4.653893947601318
620,per_sample_zscore,concat,mlp,1.0,9,9,227.8597869873047,2.886751413345337
621,per_sample_zscore,concat,mlp,1.0,12,12,304.9341125488281,3.929290533065796
622,per_sample_zscore,concat,mlp,0.0,0,6,30035.39453125,30.909971237182617
623,per_sample_zscore,concat,mlp,0.0,0,6,30150.515625,31.43304443359375
624,per_sample_zscore,concat,mlp,1.0,6,6,455.18804931640625,3.942528486251831
625,per_sample_zscore,concat,mlp,0.7142857142857143,5,7,10254.041015625,12.779021263122559
626,per_sample_zscore,concat,mlp,0.0,0,2,10129.9794921875,11.423823356628418
627,per_sample_zscore,concat,mlp,1.0,6,6,71.12952423095703,1.4356865882873535
628,per_sample_zscore,concat,mlp,0.8,5,4,5653.19384765625,9.183063507080078
629,per_sample_zscore,concat,mlp,1.0,10,10,418.1822509765625,2.817521572113037
630,per_sample_zscore,concat,mlp,1.0,8,8,3388.15966796875,14.925930976867676
631,per_sample_zscore,concat,mlp,1.0,10,10,100.73297882080078,1.5426928997039795
632,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,4940.234375,11.812114715576172
633,per_sample_zscore,concat,mlp,1.0,6,6,180.97354125976562,1.7565041780471802
634,per_sample_zscore,concat,mlp,1.0,9,9,263.50714111328125,3.2393274307250977
635,per_sample_zscore,concat,mlp,0.0,0,6,29957.060546875,30.367107391357422
636,per_sample_zscore,concat,mlp,1.0,4,4,697.9152221679688,4.542449474334717
637,per_sample_zscore,concat,mlp,1.0,7,7,343.3692321777344,3.4568445682525635
638,per_sample_zscore,concat,mlp,0.9090909090909091,10,11,5550.38427734375,9.186430931091309
639,per_sample_zscore,concat,mlp,1.0,3,3,149.21946716308594,2.2618730068206787
640,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,5062.240234375,6.224644184112549
641,per_sample_zscore,concat,mlp,1.0,8,8,708.6113891601562,4.4571852684021
642,per_sample_zscore,concat,mlp,1.0,9,9,158.91627502441406,2.2991466522216797
643,per_sample_zscore,concat,mlp,1.0,9,9,71.91576385498047,1.6395434141159058
644,per_sample_zscore,concat,mlp,1.0,12,12,649.32666015625,4.933149814605713
645,per_sample_zscore,concat,mlp,1.0,9,9,438.90386962890625,3.811049461364746
646,per_sample_zscore,concat,mlp,1.0,6,6,53.7354850769043,1.2844969034194946
647,per_sample_zscore,concat,mlp,1.0,16,16,553.7128295898438,4.233450412750244
648,per_sample_zscore,concat,mlp,1.0,12,12,721.4868774414062,4.734531879425049
649,per_sample_zscore,concat,mlp,0.0,0,9,44915.23046875,45.476322174072266
650,per_sample_zscore,concat,mlp,0.0,0,2,10191.9404296875,11.480086326599121
651,per_sample_zscore,concat,mlp,1.0,6,6,64.9397201538086,0.7143687605857849
652,per_sample_zscore,concat,mlp,1.0,4,4,83.02742004394531,1.2115445137023926
