sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
0,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15045.40234375,15.627607345581055
1,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,263.9670104980469,2.7947967052459717
2,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,82.71365356445312,1.5318702459335327
3,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,52.54197692871094,1.1549005508422852
4,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,15.260021209716797,0.6457832455635071
5,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,140.1616973876953,1.9963934421539307
6,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,75.09310150146484,1.504716157913208
7,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,30324.5546875,31.965951919555664
8,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,2127.627685546875,11.604601860046387
9,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,941.307861328125,7.933274745941162
10,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,108.68408966064453,1.5571503639221191
11,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,66.76641082763672,1.3284128904342651
12,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,12.025077819824219,0.4351729452610016
13,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,188.1610565185547,2.0522549152374268
14,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,8,39920.52734375,40.03831481933594
15,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,29950.20703125,30.323246002197266
16,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,54.1055908203125,0.896434485912323
17,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15018.046875,15.671818733215332
18,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,11.009090423583984,0.35119375586509705
19,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,1.4962258338928223,0.20334556698799133
20,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,105.2640609741211,1.6157788038253784
21,per_sample_zscore,concat,mlp,local_value_abs,0.875,7,8,5295.298828125,7.742329120635986
22,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,162.84376525878906,2.0465099811553955
23,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,188.92556762695312,2.6646952629089355
24,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,71.9432373046875,1.5077474117279053
25,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,52.77058410644531,0.745808482170105
26,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,77.34341430664062,1.2636786699295044
27,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,194.77847290039062,1.9305306673049927
28,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,16.02237319946289,0.6727575659751892
29,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,483.43109130859375,2.749730110168457
30,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,254.06585693359375,2.596722364425659
31,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,195.97413635253906,2.7488765716552734
32,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,81.61228942871094,1.5909744501113892
33,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,7,35028.15234375,35.82840347290039
34,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,42.71998596191406,0.6631090641021729
35,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,421.6808166503906,3.175532579421997
36,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19975.349609375,20.279441833496094
37,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,30082.181640625,31.02847671508789
38,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,216.01556396484375,2.6838133335113525
39,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,778.8961791992188,5.790520668029785
40,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,102.17411804199219,1.2640266418457031
41,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,201.97210693359375,3.0819015502929688
42,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,893.3013916015625,6.245278358459473
43,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,625.1238403320312,3.996833324432373
44,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,28.504423141479492,0.6192553043365479
45,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,184.0346221923828,1.9089618921279907
46,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,75.65409088134766,1.5351253747940063
47,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,155.23126220703125,2.045410633087158
48,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,79.64937591552734,1.2754758596420288
49,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,55.165252685546875,0.6577938199043274
50,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15275.6123046875,16.492820739746094
51,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,583.8994750976562,4.325915813446045
52,per_sample_zscore,concat,mlp,local_value_abs,0.8181818181818182,9,11,11000.626953125,16.9139404296875
53,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,11.109359741210938,0.38632023334503174
54,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,3.1767895221710205,0.2450205534696579
55,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,434.7755432128906,3.7455828189849854
56,per_sample_zscore,concat,mlp,local_value_abs,0.9090909090909091,10,11,5967.607421875,11.354291915893555
57,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,191.91896057128906,2.474820137023926
58,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,112.84912109375,1.3398700952529907
59,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,22.4598388671875,0.7953320741653442
60,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,139.42845153808594,2.266740322113037
61,per_sample_zscore,concat,mlp,local_value_abs,0.8,4,5,5069.74755859375,6.197209358215332
62,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,1064.6485595703125,5.741161823272705
63,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,151.2471466064453,2.1003355979919434
64,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,132.6280059814453,1.706945776939392
65,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24950.138671875,25.010570526123047
66,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,480.0105285644531,3.9238622188568115
67,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,136.38348388671875,2.0127670764923096
68,per_sample_zscore,concat,mlp,local_value_abs,0.8666666666666667,13,15,11312.1650390625,18.05400276184082
69,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,247.84085083007812,2.402007579803467
70,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,162.26284790039062,1.9468967914581299
71,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,202.26185607910156,2.3930885791778564
72,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,21.543344497680664,0.6357149481773376
73,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,677.69482421875,4.747397422790527
74,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,101.89031219482422,1.3515644073486328
75,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,29.01742172241211,0.8058508038520813
76,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,594.7359008789062,3.9658732414245605
77,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,193.13482666015625,2.1290712356567383
78,per_sample_zscore,concat,mlp,local_value_abs,0.5,3,6,14988.67578125,15.450783729553223
79,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,874.3680419921875,5.58305549621582
80,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,20.36177635192871,0.591414749622345
81,per_sample_zscore,concat,mlp,local_value_abs,1.0,17,17,732.247802734375,6.567824363708496
82,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,243.0315399169922,2.4640157222747803
83,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,201.8147430419922,2.267402410507202
84,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,115.19253540039062,1.5132474899291992
85,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,28.816110610961914,0.5968282222747803
86,per_sample_zscore,concat,mlp,local_value_abs,1.0,17,17,529.7030639648438,4.357419967651367
87,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,434.0625,4.100948810577393
88,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,155.40647888183594,2.022181272506714
89,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,141.11886596679688,1.638140320777893
90,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,70.5400390625,1.3985494375228882
91,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,73.97535705566406,1.3296929597854614
92,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,177.119873046875,2.0213043689727783
93,per_sample_zscore,concat,mlp,local_value_abs,0.8,8,10,10666.5537109375,15.432255744934082
94,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,93.11238861083984,1.5753827095031738
95,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,18.013809204101562,0.4571954607963562
96,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,125.61280822753906,1.8860845565795898
97,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,25071.984375,25.851198196411133
98,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,81.46925354003906,1.2499778270721436
99,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,49.07511520385742,1.054002046585083
100,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,1518.0555419921875,8.681015014648438
101,per_sample_zscore,concat,mlp,local_value_abs,1.0,17,17,1715.7177734375,10.820261001586914
102,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,165.74954223632812,2.3041036128997803
103,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,20053.27734375,20.84225082397461
104,per_sample_zscore,concat,mlp,local_value_abs,0.875,7,8,5334.3916015625,8.61648178100586
105,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,629.8387451171875,4.657444953918457
106,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19960.03515625,19.997243881225586
107,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19990.076171875,20.453901290893555
108,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,200.7099151611328,2.347531795501709
109,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,162.06353759765625,1.885554313659668
110,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,85.5604248046875,1.3547283411026
111,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,725.462158203125,5.565617084503174
112,per_sample_zscore,concat,mlp,local_value_abs,0.8571428571428571,6,7,5833.4873046875,10.111173629760742
113,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,651.2243041992188,4.502981662750244
114,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,243.6128387451172,3.2221879959106445
115,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,7.827254295349121,0.4411980211734772
116,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,41.8978157043457,1.0463957786560059
117,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,11.567505836486816,0.41647765040397644
118,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,433.4186096191406,3.3415298461914062
119,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,758.8610229492188,4.725048542022705
120,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,35.875736236572266,0.848789632320404
121,per_sample_zscore,concat,mlp,local_value_abs,0.6666666666666666,2,3,5721.7822265625,8.838288307189941
122,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,104.37699127197266,1.702556848526001
123,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,105.15978240966797,1.7100560665130615
124,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,13.60891342163086,0.4402398467063904
125,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,15.244325637817383,0.2958180010318756
126,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,94.59661102294922,1.6219555139541626
127,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,244.86203002929688,2.903003454208374
128,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,553.2012939453125,4.771265506744385
129,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,62.6683464050293,1.0462051630020142
130,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,10.87038803100586,0.48370540142059326
131,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,134.205078125,1.5675854682922363
132,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,392.7821044921875,3.5820705890655518
133,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,354.71044921875,3.0784761905670166
134,per_sample_zscore,concat,mlp,local_value_abs,0.8571428571428571,7,6,5177.54443359375,7.043176651000977
135,per_sample_zscore,concat,mlp,local_value_abs,0.8,4,5,5015.97314453125,5.785948753356934
136,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,723.948974609375,4.632797718048096
137,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,135.04296875,1.6865333318710327
138,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,671.308349609375,4.819126605987549
139,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,3.9415440559387207,0.2603808641433716
140,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,475.8704528808594,4.042714595794678
141,per_sample_zscore,concat,mlp,local_value_abs,0.9473684210526315,19,18,5466.51611328125,9.168399810791016
142,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,609.397705078125,5.979251384735107
143,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,46.08529281616211,0.7275405526161194
144,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,269.7419128417969,3.274693012237549
145,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,59.41511535644531,1.298444151878357
146,per_sample_zscore,concat,mlp,local_value_abs,0.7142857142857143,10,14,20249.9140625,22.58238983154297
147,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,2241.00830078125,11.958975791931152
148,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,15.896713256835938,0.4266728460788727
149,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,1415.18310546875,9.4774169921875
150,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,931.9660034179688,5.522818565368652
151,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,29995.57421875,30.584190368652344
152,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,182.5897216796875,2.5925886631011963
153,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,31.40129852294922,0.9809115529060364
154,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,1007.7352905273438,7.538888454437256
155,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,20089.57421875,20.828821182250977
156,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,307.64947509765625,3.057119607925415
157,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,2.979376792907715,0.2712318003177643
158,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,44.61494827270508,0.7797002196311951
159,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,232.25436401367188,3.2775933742523193
160,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,65.68025970458984,1.107049822807312
161,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,9.960441589355469,0.3711971640586853
162,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,13.573745727539062,0.47727739810943604
163,per_sample_zscore,concat,mlp,local_value_abs,0.8333333333333334,5,6,5243.67529296875,7.562212944030762
164,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,112.29268646240234,1.516077995300293
165,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,111.93596649169922,1.975608468055725
166,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,506.3228454589844,3.8187553882598877
167,per_sample_zscore,concat,mlp,local_value_abs,1.0,17,17,499.2395935058594,4.609374523162842
168,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,63.98447036743164,1.218819260597229
169,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,61.349609375,1.1658324003219604
170,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,176.15396118164062,2.292567729949951
171,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24950.423828125,25.050424575805664
172,per_sample_zscore,concat,mlp,local_value_abs,0.875,8,7,5445.3916015625,9.405218124389648
173,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,179.6997833251953,2.1558563709259033
174,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,91.10210418701172,1.2268357276916504
175,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,612.2057495117188,4.936601638793945
176,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,65.56139373779297,1.2144044637680054
177,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,11.269973754882812,0.4561726152896881
178,per_sample_zscore,concat,mlp,local_value_abs,0.6,4,4,10076.1025390625,11.4008150100708
179,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,12.865581512451172,0.5484709143638611
180,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,139.90823364257812,1.7450528144836426
181,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,1001.8296508789062,6.64246940612793
182,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,104.11722564697266,1.3849183320999146
183,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,31.6529541015625,0.773798942565918
184,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,289.8572692871094,2.866128444671631
185,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,29945.3046875,30.136579513549805
186,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,37.17154312133789,0.9792890548706055
187,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,44.65290069580078,0.9863445162773132
188,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,61.39228439331055,1.2025059461593628
189,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,72.36138916015625,1.234851598739624
190,per_sample_zscore,concat,mlp,local_value_abs,0.75,3,4,5042.14697265625,5.917500019073486
191,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,36.21013641357422,0.8110342025756836
192,per_sample_zscore,concat,mlp,local_value_abs,0.7142857142857143,5,7,10489.66015625,14.039430618286133
193,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,78.1939697265625,1.0198860168457031
194,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,337.7398376464844,3.2228057384490967
195,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,380.8109436035156,3.422976016998291
196,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19985.177734375,20.618616104125977
197,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,2165.131103515625,9.901960372924805
198,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15150.064453125,15.947392463684082
199,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,291.10455322265625,3.803967237472534
200,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,85.10498046875,1.176743507385254
201,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,16.829322814941406,0.4914388954639435
202,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,2,9980.2119140625,10.030916213989258
203,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,40.68483352661133,0.9154748320579529
204,per_sample_zscore,concat,mlp,local_value_abs,0.9333333333333333,14,15,5232.4775390625,7.399769306182861
205,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,381.26373291015625,3.627187728881836
206,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,169.3661346435547,2.891798734664917
207,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,170.19924926757812,2.3406736850738525
208,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,697.3056640625,5.92236328125
209,per_sample_zscore,concat,mlp,local_value_abs,0.625,6,7,15168.314453125,17.595523834228516
210,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15100.9296875,16.06242561340332
211,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,100.4794692993164,1.4495035409927368
212,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,222.96792602539062,2.974048376083374
213,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,78.25566864013672,1.330884575843811
214,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,502.2511901855469,3.7229080200195312
215,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19961.08984375,20.085479736328125
216,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,369.18780517578125,3.5696871280670166
217,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,1591.154052734375,9.481612205505371
218,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,20008.447265625,20.82977294921875
219,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,692.646240234375,5.759087562561035
220,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,244.1884307861328,2.6021623611450195
221,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,19.47425079345703,0.6603243947029114
222,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,0.8234239816665649,0.15968884527683258
223,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,86.03125,1.461754560470581
224,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,35.83242416381836,0.8339502811431885
225,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,362.2001953125,2.9937639236450195
226,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,604.27197265625,5.352039813995361
227,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,210.0867156982422,2.4282028675079346
228,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,222.61846923828125,2.587562084197998
229,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,26.38773536682129,0.8987857699394226
230,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,39.987060546875,1.2786027193069458
231,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,427.9694519042969,2.9854252338409424
232,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,469.7215881347656,2.8390095233917236
233,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,106.16651916503906,1.763703465461731
234,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,18.923269271850586,0.700205385684967
235,per_sample_zscore,concat,mlp,local_value_abs,0.75,10,11,15137.3486328125,17.28251838684082
236,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,7.1310577392578125,0.4479377567768097
237,per_sample_zscore,concat,mlp,local_value_abs,0.7142857142857143,5,7,10536.6943359375,14.18526840209961
238,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,37.77309036254883,0.7666094899177551
239,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,230.3385467529297,2.583134174346924
240,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,10.840505599975586,0.32714197039604187
241,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,317.9421691894531,3.4189136028289795
242,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,63.782596588134766,1.1263699531555176
243,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,309.9275817871094,2.966542959213257
244,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,46.05513381958008,0.9470022916793823
245,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,25170.125,26.767719268798828
246,per_sample_zscore,concat,mlp,local_value_abs,0.5,6,6,20241.609375,22.40870475769043
247,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,13.04122543334961,0.4187489151954651
248,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,117.35517120361328,1.545327067375183
249,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,7,34935.7109375,35.135536193847656
250,per_sample_zscore,concat,mlp,local_value_abs,0.6,9,15,30496.978515625,33.90077590942383
251,per_sample_zscore,concat,mlp,local_value_abs,0.9,9,10,5214.26953125,7.295709609985352
252,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,85.8749771118164,1.6000308990478516
253,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,219.80764770507812,2.5044338703155518
254,per_sample_zscore,concat,mlp,local_value_abs,0.7857142857142857,11,14,15732.74609375,19.301694869995117
255,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,14970.63671875,15.05632495880127
256,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,56.341854095458984,0.9138623476028442
257,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,266.6965026855469,2.786139965057373
258,per_sample_zscore,concat,mlp,local_value_abs,0.8,8,10,10661.091796875,15.197148323059082
259,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,152.33302307128906,2.151491403579712
260,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,127.42107391357422,1.7752339839935303
261,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,17.30156135559082,0.4636290371417999
262,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,289.1350402832031,2.9087846279144287
263,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,170.1082763671875,2.1273796558380127
264,per_sample_zscore,concat,mlp,local_value_abs,0.6,4,4,10058.8134765625,11.0476655960083
265,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,152.99057006835938,1.9207760095596313
266,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,10.341400146484375,0.6163842082023621
267,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,514.4853515625,4.465254306793213
268,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,145.24366760253906,1.7691891193389893
269,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19962.53125,20.097171783447266
270,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,14.94287109375,0.5928364992141724
271,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,170.1513214111328,2.3644773960113525
272,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,458.2901611328125,3.1444337368011475
273,per_sample_zscore,concat,mlp,local_value_abs,0.8,4,5,5485.03857421875,9.267046928405762
274,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,1.372233510017395,0.14202405512332916
275,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,204.01939392089844,2.049818992614746
276,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,39.13847351074219,1.0854004621505737
277,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19960.19921875,20.03399658203125
278,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,106.47643280029297,1.4350757598876953
279,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,81.54943084716797,1.3345130681991577
280,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,79.44949340820312,1.5767441987991333
