sample_index,signal_normalization,signal_feature_mode,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
228,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5313.48974609375,8.342116355895996
229,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,387.2617492675781,3.1237215995788574
230,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,434.4381103515625,4.210091590881348
231,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,203.64015197753906,2.02693510055542
232,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,490.9337463378906,3.945685863494873
233,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,18.602550506591797,0.7104971408843994
234,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,59.33066940307617,1.1734920740127563
235,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,11,11,888.9342041015625,7.816823959350586
236,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,126.09943389892578,1.5959337949752808
237,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,1239.152587890625,7.534928321838379
238,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,75.14920043945312,0.7743579149246216
239,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,805.8960571289062,5.767476558685303
240,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,124.22541046142578,1.7780838012695312
241,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,15.178224563598633,0.6495819091796875
242,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,51.02253723144531,0.9948906302452087
243,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.75,3,4,5017.88330078125,5.678027153015137
244,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,68.1769790649414,1.4347305297851562
245,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8,4,5,5322.48486328125,8.364629745483398
246,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.5714285714285714,5,6,15044.224609375,16.400087356567383
247,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,118.24899291992188,1.8974241018295288
248,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,388.6546325683594,3.9819390773773193
249,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,1363.1649169921875,6.17019510269165
250,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,15,15,1954.13623046875,11.338496208190918
251,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.9,9,10,6010.47314453125,11.299586296081543
252,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,278.1728515625,2.785973072052002
253,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,16,16,457.8367004394531,3.564671039581299
254,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,1212.99658203125,10.056174278259277
255,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,3,14974.3310546875,15.159748077392578
256,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,280.0283508300781,2.507260322570801
257,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,12.826045036315918,0.5682931542396545
258,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8,8,10,11054.904296875,17.595327377319336
259,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,158.11849975585938,2.677739143371582
260,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,393.31591796875,3.4397189617156982
261,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,247.8907012939453,2.2380878925323486
262,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,160.3390655517578,2.121285915374756
263,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,135.91310119628906,1.8971837759017944
264,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.6,4,4,10034.75390625,11.350605010986328
265,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,310.8884582519531,2.737605571746826
266,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,84.52238464355469,1.7720870971679688
267,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,428.6336364746094,4.012484073638916
268,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,73.63446807861328,1.0830186605453491
269,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,47.814632415771484,1.1929398775100708
270,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,131.62725830078125,1.4556584358215332
271,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,592.9944458007812,4.502171039581299
272,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,538.4779663085938,4.225459098815918
273,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8,4,5,5068.4833984375,6.276505470275879
274,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,23.821979522705078,0.5408073663711548
275,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,339.2660827636719,2.822150230407715
276,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,583.8425903320312,3.6658568382263184
277,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,4,19962.298828125,20.15643882751465
278,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,154.40850830078125,2.2199997901916504
279,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,4,20002.580078125,21.25912094116211
280,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,218.37130737304688,2.006317615509033
281,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,329.4881591796875,3.2240819931030273
282,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,1163.6036376953125,5.656542778015137
283,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,423.9497985839844,3.2603566646575928
284,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,479.53070068359375,4.4245476722717285
285,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,24.933639526367188,0.9045179486274719
286,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,6,29941.349609375,30.090604782104492
287,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,505.4816589355469,3.9777941703796387
288,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,157.0340576171875,1.8756942749023438
289,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,545.489501953125,4.237844944000244
290,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,15,15,673.5380249023438,4.6673078536987305
291,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,911.21484375,5.443812370300293
292,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,2,2,42.92369842529297,0.8338342308998108
293,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,67.52745819091797,1.3159410953521729
294,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,5.793564319610596,0.3556310832500458
295,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.875,7,8,6602.94873046875,13.205484390258789
296,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,408.802490234375,3.4351768493652344
297,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,82.31459045410156,0.9841015338897705
298,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,257.23175048828125,2.818378448486328
299,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,5,25027.728515625,26.11444091796875
300,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,300.6678466796875,2.712104320526123
301,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,97.30034637451172,1.1907457113265991
302,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,317.2282409667969,2.7385003566741943
303,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,37.27436447143555,0.8866685032844543
304,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,2,10010.91015625,10.492746353149414
305,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,215.6446075439453,2.6008074283599854
306,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,4,20558.208984375,24.125301361083984
307,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,107.28065490722656,1.224956750869751
308,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,120.19538879394531,1.6422595977783203
309,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,556.0521850585938,4.284022331237793
310,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.9166666666666666,12,11,6897.58056640625,12.912233352661133
311,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,625.7628784179688,4.099428653717041
312,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,492.2903747558594,4.041977882385254
313,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,11,11,608.4842529296875,4.5501885414123535
314,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,607.7033081054688,4.553316116333008
315,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,78.94759368896484,1.1228100061416626
316,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,673.8192138671875,5.522410869598389
317,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,510.757568359375,4.181188583374023
318,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,882.0723876953125,5.720076560974121
319,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.7272727272727273,8,11,15652.064453125,20.406423568725586
320,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.9285714285714286,13,14,5863.66796875,10.014677047729492
321,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,47.62892150878906,1.2816849946975708
322,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,92.36134338378906,1.3182713985443115
323,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,688.7720336914062,5.239943027496338
324,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,281.3016662597656,2.525320291519165
325,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,256.3894958496094,3.159723997116089
326,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,4,19962.6328125,20.16451644897461
327,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,595.0570678710938,4.097708225250244
328,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,494.616943359375,3.3589425086975098
329,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,11.73348617553711,0.4257051646709442
330,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,9,45248.765625,46.44627380371094
331,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,2,2,2.6246914863586426,0.24365819990634918
332,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,197.36273193359375,2.244145393371582
333,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,960.0184936523438,5.481434345245361
334,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,1585.3612060546875,8.001850128173828
335,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,539.6024169921875,3.997706890106201
336,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,31.134178161621094,0.9336981177330017
337,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,32.285945892333984,1.0133752822875977
338,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,125.71893310546875,1.7164007425308228
339,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,128.68856811523438,1.956173062324524
340,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,245.91400146484375,2.372486114501953
341,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,145.5314178466797,2.053983688354492
342,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,125.52286529541016,1.5560381412506104
343,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8,5,4,5447.62353515625,8.91436767578125
344,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,2,2,5.958408832550049,0.26759716868400574
345,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,291.78265380859375,3.448085308074951
346,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,270.74114990234375,2.344135046005249
347,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,2058.224853515625,9.434914588928223
348,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.6,3,5,10075.51953125,11.21596622467041
349,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,2385.193359375,12.631396293640137
350,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,462.2132568359375,4.550792217254639
351,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.9,9,10,6946.67626953125,15.699131965637207
352,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,187.91064453125,2.3617472648620605
353,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,281.3376159667969,3.0830395221710205
354,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,407.3884582519531,3.96994686126709
355,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,750.49951171875,5.139289855957031
356,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,33.61639404296875,0.7738263607025146
357,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,209.9290008544922,1.8934316635131836
358,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,506.5232238769531,3.4205760955810547
359,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,2134.3515625,9.516227722167969
360,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,286.20513916015625,2.790292978286743
361,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,2141.900146484375,13.486639976501465
362,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,7,35203.1328125,36.50737380981445
363,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,15,15,434.7156982421875,3.9255294799804688
364,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,82.98542022705078,1.5276587009429932
365,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,2105.323974609375,11.097530364990234
366,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.9285714285714286,13,14,5983.57861328125,11.526667594909668
367,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,239.37437438964844,3.2683024406433105
368,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,11,11,166.24485778808594,2.1785972118377686
369,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,163.42779541015625,2.285696268081665
370,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,7,34930.03515625,34.96919250488281
371,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,85.982666015625,1.2649668455123901
372,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,521.1217651367188,4.054397106170654
373,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,750.5606079101562,5.0064496994018555
374,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,1327.8160400390625,7.623418807983398
375,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,1483.841796875,7.201963901519775
376,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,62.55288314819336,1.1261054277420044
377,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,888.724609375,5.127033710479736
378,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,155.73013305664062,2.005908966064453
379,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,187.18324279785156,2.3181698322296143
380,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,81.31126403808594,0.9996050596237183
381,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,1338.2860107421875,8.366504669189453
382,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,76.57466888427734,1.4354162216186523
383,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,44.559818267822266,1.008419156074524
384,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,1742.3515625,8.93667221069336
385,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,11,11,242.7913818359375,2.7800238132476807
386,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,683.7985229492188,4.2240118980407715
387,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,102.40483856201172,1.3851464986801147
388,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,120.37064361572266,1.426576852798462
389,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,6,30245.546875,32.34256362915039
390,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,57.99723434448242,1.0956863164901733
391,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,496.98968505859375,3.425502300262451
392,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,660.0829467773438,5.326908588409424
393,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,5,25251.109375,26.540231704711914
394,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.0,0,7,34926.91796875,35.17753982543945
395,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,833.6831665039062,5.7207560539245605
396,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,2135.180419921875,11.693603515625
397,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,541.8656616210938,3.9645984172821045
398,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,604.79296875,4.619388103485107
399,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,1249.7115478515625,6.784295082092285
400,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,230.58859252929688,2.4900834560394287
401,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,3,3,222.39279174804688,2.289419412612915
402,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,16,16,1090.5460205078125,7.52418327331543
403,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,981.6019287109375,6.648881912231445
404,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,97.92321014404297,1.511223316192627
405,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,1357.3304443359375,6.0201239585876465
406,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,755.1744384765625,5.136616230010986
407,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,14,14,422.9616394042969,3.974278450012207
408,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5626.27099609375,9.02357292175293
409,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,8.552583694458008,0.47340014576911926
410,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,597.9075927734375,4.539258003234863
411,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,407.9573059082031,3.5390477180480957
412,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,112.93877410888672,1.4592968225479126
413,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,1276.0498046875,9.122574806213379
414,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,142.6561737060547,2.554060220718384
415,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8333333333333334,5,6,5755.7353515625,10.308700561523438
416,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,876.9859008789062,5.016960144042969
417,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,206.55206298828125,2.757686138153076
418,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,124.30136108398438,1.7202309370040894
419,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.6666666666666666,2,3,5068.5087890625,6.133825778961182
420,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,93.19596099853516,1.6393438577651978
421,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,235.71627807617188,3.0073394775390625
422,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,251.631591796875,2.6639671325683594
423,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,937.56640625,7.074482440948486
424,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,856.7057495117188,5.863259315490723
425,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,190.30526733398438,2.267139196395874
426,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,124.028564453125,2.438645839691162
427,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,123.3221664428711,1.9054230451583862
428,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,2352.74462890625,12.21812915802002
429,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,11,11,430.6590576171875,3.8851122856140137
430,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.875,7,8,5711.7548828125,10.27198314666748
431,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,76.8635025024414,1.4089422225952148
432,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,95.26631927490234,1.196882724761963
433,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5629.4404296875,10.785901069641113
434,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,584.0822143554688,4.993658065795898
435,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,7.31843376159668,0.444752037525177
436,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,76.85811614990234,1.2792530059814453
437,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,627.0751953125,4.730687618255615
438,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,5,5,212.92071533203125,2.5881099700927734
439,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,446.81890869140625,4.242985248565674
440,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,186.8300018310547,2.082706928253174
441,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.8888888888888888,9,8,5207.76123046875,7.533280849456787
442,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.6666666666666666,4,6,10726.2685546875,14.487238883972168
443,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,2,2,30.23782730102539,0.7330503463745117
444,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,17,17,2538.936767578125,11.465507507324219
445,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,7,7,170.10543823242188,2.493009328842163
446,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,278.1375732421875,2.669448137283325
447,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,4.099784851074219,0.3186723589897156
448,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,8,8,613.0228271484375,4.661482334136963
449,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,15,15,562.4528198242188,5.453658103942871
450,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,10,10,703.009765625,5.002493858337402
451,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,319.8216247558594,3.060093402862549
452,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,13,13,627.7439575195312,4.736054420471191
453,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,12,12,1857.430419921875,8.926717758178711
454,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,4,4,106.60003662109375,1.0015872716903687
455,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,9,9,219.52069091796875,2.541274070739746
456,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,0.6666666666666666,5,5,10462.4345703125,13.477828025817871
457,per_sample_zscore,raw_abs_grad,concat,mlp,none,mu_threshold,1.0,6,6,61.9761962890625,0.9756803512573242
