candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,vertex_mae,vertex_rmse,invalid_count,out_of_image_count
oracle_quad_supervised_screening,42,val,signal_bin,non_low_signal,0.95,86,0.39726478308386565,0.5558948854939108,0.3458243065577081,1.0815691228869349,0,14,71,0.6073353620200682,0.4205968305887611,0.18721869243525488,0.26863167084060435,0,0
oracle_quad_supervised_screening,42,val,defect_type,polygon,0.95,72,0.2966329636430378,0.4356032514075092,0.5808820217305156,1.137398227221436,0,5,67,0.15135419332003142,0.4205968305887611,0.19633622964223227,0.2773524991547068,0,0
oracle_quad_supervised_screening,42,val,defect_type,rotated_rect,0.95,57,0.4275825322087088,0.5902387897911789,0.2571285285453629,1.0602091187447833,0,14,42,0.7606927934545249,0.4205968305887611,0.16357389147997947,0.23381487704944193,0,0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.5,43,0.45779136769510165,0.6216158905891996,0.35400019726317405,1.036021261367687,0.0,2.0,41.0,0.7254070610211272,-0.048922847960638206,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.5,43,0.3777701502087973,0.5438604505519476,0.8492611215241619,1.0425644967445107,0.0,0.0,43.0,0.07236947923658299,-0.048922847960638206,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.5,43,0.2430512649045709,0.3740548881164607,1.5616512371606563,1.231673746954563,0.0,0.0,43.0,-0.9445450841396248,-0.048922847960638206,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.5,72,0.30355393546042575,0.4478344464784937,1.17586133883224,1.1373927402827475,0.0,1.0,71.0,-0.42447295689332065,-0.048922847960638206,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.5,57,0.43025379487041315,0.5957151352916772,0.6005126931551297,1.0605066915353139,0.0,1.0,56.0,0.42545623700696056,-0.048922847960638206,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.5,129,0.35953759426949,0.5131770764192027,0.9216375186493307,1.1034198350222535,0.0,2.0,127.0,-0.04892284796063795,-0.048922847960638206,0.18185984766356242,0.2581149452012177,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.5,43,0.2788897257403701,0.4162606168624543,1.3163244688910123,1.1443880723659383,0.0,1.0,42.0,-0.6211741262881879,-0.048922847960638206,0.17114215812017752,0.23708149392244426,0.0,0.0
