candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite
mask_boundary_val_scan_std,sample_std,val,signal_bin,low_signal,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,signal_bin,non_low_signal,0.5,200,0.3824601267822716,0.5334168972854268,0.7140928688083718,1.0457226638345398,3.6666666666666665,19.666666666666668,180.33333333333334,0.2017841552593268,0.20283064834745237
mask_boundary_val_scan_std,sample_std,val,signal_bin,non_low_signal,0.5,200,0.0014564958262141573,0.001965247633694941,0.037891864739878205,0.028128990825020836,1.5275252316519465,4.041451884327381,4.041451884327381,0.0388939197780634,0.03873892224222014
mask_boundary_val_scan_mean,mean,val,area_bin,large,0.6,67,0.44980562907737864,0.6117226661860041,0.40187051076226227,0.9071457646972506,0.0,15.333333333333334,51.666666666666664,0.6596577845011204,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,area_bin,large,0.6,67,0.0038161941788870633,0.004338675087552089,0.01165102093706648,0.00959828481879542,0.0,2.8867513459481287,2.8867513459481287,0.004952974865724115,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,area_bin,medium,0.6,66,0.4181329666517544,0.5760703895847736,0.4950156255101554,1.128335923313944,0.0,5.666666666666667,60.333333333333336,0.4991877307263726,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,area_bin,medium,0.6,66,0.003987242507624459,0.0036230780258503063,0.025701723146146077,0.03762808824346071,0.0,1.5275252316519465,1.5275252316519465,0.02780008863962297,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,area_bin,small,0.6,67,0.2791378397092668,0.4081607717489484,0.9398723390758721,1.1480746558350505,4.0,7.666666666666667,59.333333333333336,-0.2525737276176568,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,area_bin,small,0.6,67,0.00147138112133672,0.0008850309339204901,0.10723927846812845,0.04320198422861493,1.7320508075688772,2.0816659994661326,2.0816659994661326,0.10761220756153103,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,overall,all,0.6,200,0.38217994103860514,0.5317641802711843,0.6128390111141263,1.0591345493165292,4.0,28.666666666666668,171.33333333333334,0.30110511019566316,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,overall,all,0.6,200,0.0018704094191210239,0.002098112999520523,0.03859116821062099,0.02772950948352286,1.7320508075688772,5.8594652770823155,5.859465277082315,0.037056018319852675,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,signal_bin,low_signal,0.6,0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,signal_bin,low_signal,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,signal_bin,non_low_signal,0.6,200,0.38217994103860514,0.5317641802711843,0.6128390111141263,1.0591345493165292,4.0,28.666666666666668,171.33333333333334,0.30110511019566316,0.3020905958699454
mask_boundary_val_scan_std,sample_std,val,signal_bin,non_low_signal,0.6,200,0.0018704094191210239,0.002098112999520523,0.03859116821062099,0.02772950948352286,1.7320508075688772,5.8594652770823155,5.859465277082315,0.037056018319852675,0.036922825204720795
mask_boundary_val_scan_mean,mean,val,area_bin,large,0.7,67,0.4448391881800746,0.6063129976164534,0.33385965674328094,0.9385141509385845,0.0,22.666666666666668,44.333333333333336,0.717292529053247,0.3943826210805323
