sample_id,source_index,split,defect_type,source_pack,threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes,dense_threshold,geometry_threshold,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area
rect_p2_0089,88,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.2262554168701172,0.7737445831298828,0.7172236503856041,0.6982968369829684,-0.01892681340263569,0.8353293413173652,0.8223495702005731,-0.01297977111679216,0.22811671087533156,0.14854111405835543,-0.07957559681697612,0.9403822607983502,1.2558381631977578,291.0,321.0,377.0,0.5675859451293945,0.4636044204235077,0.5143105916098453,0.46481853331104045,0.04949205829880482,0.932180544962249,0.9373194686592576,0.001500000013038516,0.0005000000237487257,0.002009144052863121,0.0002636968856677413,0.002352100796997547,0.00045473920181393623,0.0003925767376014388,0.00800000037997961,0.008149415254592896,0.008514735847711563,0.0003653205931186676,0.008999999612569809,0.007229996845126152,0.0075515806674957275,0.0003215838223695755,0.0013000000035390258,0.001500000013038516,0.001410636119544506,-8.936389349400997e-05,0.0,12.951460199465185,7.042465899888047,nan,nan,nan,0.478145433471935,worsened,,0.8,0.5,0.661498708010336,0.7962674961119751,0.29442970822281167,0.8779302308222726,266.0
rect_p2_0116,115,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.3812198340892792,0.6187801361083984,0.6902439024390243,0.6720554272517321,-0.018188475187292275,0.8167388167388168,0.8038674033149171,-0.012871413423899636,0.2647058823529412,0.3660130718954248,0.10130718954248363,1.4664947782653068,2.091237533465087,387.0,418.0,306.0,0.16370335221290588,0.14548957347869873,0.3513229286245082,0.33120252827119745,0.020120400353310752,0.9406050576329675,0.945684415161491,0.003000000026077032,0.0,0.0029059210792183876,0.0004810446116607636,0.00315675837919116,0.0006480184383690357,0.00030132973610852746,0.010999999940395355,0.009904320351779461,0.010320370085537434,0.0004160497337579727,0.006000000052154064,0.00781187042593956,0.008115185424685478,0.0003033149987459183,0.0019000000320374966,0.001500000013038516,0.00159095274284482,9.095272980630398e-05,0.0,7.453121205338132,10.798308804189427,nan,nan,nan,0.4234348025132977,worsened,,0.8,0.5,0.6982097186700768,0.822289156626506,0.16993464052287582,1.7465339281412497,358.0
rot_v8_0040,319,test,rotated_rect,pilot_v8_topup_rotated_rect,0.5,rotated_rect,0.4565066695213318,0.5434933304786682,0.6666666666666666,0.652317880794702,-0.014348785871964642,0.8,0.7895791583166333,-0.010420841683366766,0.11297071129707113,0.08786610878661087,-0.02510460251046026,3.0717055731929643,3.431526270569004,266.0,260.0,239.0,0.047852061688899994,0.04469342157244682,0.28693117945780205,0.2772995843311425,0.009631595126659565,0.9591792041818277,0.9631656067673041,0.001500000013038516,0.0010000000474974513,0.0016295788809657097,8.28157408250263e-06,0.001540506724268198,-7.56352674216032e-05,0.0001223760006676764,0.00800000037997961,0.007959567941725254,0.007918703369796276,-4.0864571928977966e-05,0.006000000052154064,0.00660626869648695,0.0064511653035879135,-0.0001551033928990364,0.0010000000474974513,0.001500000013038516,0.0014168138150125742,-8.318619802594185e-05,30.00000044529205,7.7183340357151415,6.8880353227540585,22.2816664095769,23.11196512253798,0.8302987129610813,0.24028448173182074,worsened,,0.8,0.5,0.6955017301038062,0.8204081632653061,0.0502092050209205,3.070842897154327,251.0
rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.815155029296875,0.184844970703125,0.6798029556650246,0.6666666666666666,-0.013136288998357948,0.8093841642228738,0.8,-0.009384164222873803,0.10555555555555556,0.0,-0.10555555555555556,1.8027756377319946,2.5,322.0,360.0,360.0,0.915164589881897,0.8117191791534424,0.5410288246429525,0.5095346276231827,0.031494197019769854,0.9400377145577458,0.9376651158415835,0.0,0.0,-0.0006916365236975253,0.0004536679480224848,-0.0010749001521617174,0.0006366816814988852,0.0004247175950493566,0.00800000037997961,0.008932208642363548,0.009374926798045635,0.00044271815568208694,0.009499999694526196,0.007367582526057959,0.007689818739891052,0.00032223621383309364,0.0010000000474974513,0.001500000013038516,0.0014132352080196142,-8.676480501890182e-05,0.0,2.158492176319885,-3.278699976149452,nan,nan,nan,0.4812473828127975,worsened,,0.8,0.5,0.6840796019900498,0.8124076809453471,0.11944444444444445,1.7788791499320589,317.0
rect_v9_0027,146,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rectangular_notch,0.5841922163963318,0.4158077538013458,0.5782312925170068,0.5651162790697675,-0.01311501344723931,0.7327586206896551,0.7221396731054978,-0.010618947584157379,0.34285714285714286,0.3976190476190476,0.054761904761904734,3.367164486830047,3.739453186147377,276.0,253.0,420.0,0.04333508014678955,0.03104637935757637,0.29420006977496405,0.249016686102153,0.04518338367281105,0.9622155644658892,0.969069656363152,0.000750000006519258,0.0010000000474974513,0.0016869077226147056,2.690341943889507e-06,0.001383813563734293,-0.00012454483658075333,0.00032871699105254895,0.008999999612569809,0.00827590748667717,0.007959526963531971,-0.0003163805231451988,0.009499999694526196,0.00676055857911706,0.006487460806965828,-0.00027309777215123177,0.0010000000474974513,0.001500000013038516,0.0014178187120705843,-8.218130096793175e-05,0.0,5.870206935941105,9.196990590073801,nan,nan,nan,0.37698496474535786,worsened,,0.8,0.5,0.5327313769751693,0.695139911634757,0.38333333333333336,3.4830460155828336,259.0
rot_v8_0012,291,test,rotated_rect,pilot_v8_topup_rotated_rect,0.5,rotated_rect,0.1661565750837326,0.8338434100151062,0.6503496503496503,0.6379310344827587,-0.012418615866891636,0.788135593220339,0.7789473684210526,-0.009188224799286382,0.02510460251046025,0.012552301255230125,-0.012552301255230125,2.7819636174799163,2.7711070776437303,233.0,236.0,239.0,0.055406585335731506,0.05177813395857811,0.3277930102058313,0.31687807639631804,0.01091493380951325,0.9473146093325726,0.9507783725639444,0.001500000013038516,0.0010000000474974513,0.0013902807841077447,0.00011704345524776727,0.0017587803304195404,7.866742089390755e-05,0.0003704924231947637,0.00800000037997961,0.007195941172540188,0.007353052031248808,0.00015711085870862007,0.006000000052154064,0.006513559725135565,0.006450788117945194,-6.277160719037056e-05,0.0010000000474974513,0.001500000013038516,0.0014157488476485014,-8.425116539001465e-05,-30.00000044529205,17.831154809518335,17.07623107602975,47.83115525481037,47.0762315213218,-0.7549237334885674,0.2693464466881258,worsened,,0.8,0.5,0.6496350364963503,0.7876106194690266,0.1087866108786611,2.893916133044477,213.0
rot_v8_0018,297,test,rotated_rect,pilot_v8_topup_rotated_rect,0.5,rotated_rect,0.28662362694740295,0.7133764028549194,0.6735395189003437,0.6631205673758865,-0.010418951524457154,0.8049281314168378,0.7974413646055437,-0.007486766811294121,0.029166666666666667,0.04583333333333333,0.016666666666666663,2.899134802297964,2.8603771096179136,247.0,229.0,240.0,0.04536863788962364,0.035422183573246,0.34419912017686577,0.30413720487118295,0.040061915305682816,0.9460665122337801,0.9532410837019365,0.001500000013038516,0.0010000000474974513,0.0017946813022717834,8.834980690153316e-05,0.0017490154132246971,8.992059156298637e-05,4.5692896460100314e-05,0.00800000037997961,0.007783306762576103,0.007532029878348112,-0.0002512768842279911,0.006000000052154064,0.006353178061544895,0.006117133889347315,-0.00023604417219758034,0.0010000000474974513,0.001500000013038516,0.0014217868447303772,-7.821316830813885e-05,-20.000000659393134,10.958337575121886,14.976200623250119,30.958338234515026,34.976201282643245,4.01786304812822,0.2788549983436942,worsened,,0.8,0.5,0.6689895470383276,0.8016701461377871,0.004166666666666667,2.9901191015936894,239.0
rect_p2_0102,101,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.4022001028060913,0.5977998971939087,0.5864661654135338,0.5776699029126213,-0.008796262500912477,0.7393364928909952,0.7323076923076923,-0.007028800583302908,0.3074866310160428,0.2620320855614973,-0.04545454545454547,2.6215939007183264,3.2875917963405494,259.0,276.0,374.0,0.2672988474369049,0.21777887642383575,0.43300746630469156,0.3908451419962819,0.04216232430840966,0.9325525693223675,0.9392909641472188,-0.003000000026077032,-0.0005000000237487257,-0.0029522308614104986,0.00024197531456593424,-0.003132444806396961,0.000430811895057559,0.00026102934719941676,0.010999999940395355,0.007853573188185692,0.00817125104367733,0.0003176778554916382,0.007000000216066837,0.006560229696333408,0.006850902922451496,0.00029067322611808777,0.002199999988079071,0.001500000013038516,0.0015927876811474562,9.278766810894012e-05,0.0,8.589099485074435,2.6824613873175394,nan,nan,nan,0.4401787979836193,neutral,,0.8,0.5,0.5601023017902813,0.7180327868852459,0.3689839572192513,2.5953865440125004,236.0
rot_p3_0040,239,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.8205280303955078,0.179471954703331,0.6015037593984962,0.593974175035868,-0.007529584362628183,0.7511737089201878,0.7452745274527453,-0.005899181467442505,0.09481216457960644,0.012522361359570662,-0.08228980322003578,3.110182524018197,3.021490868420704,506.0,552.0,559.0,0.34722691774368286,0.29435980319976807,0.38635660891255275,0.3557303379241186,0.030626270988434123,0.972884522773342,0.9729083305511278,0.001500000013038516,0.0010000000474974513,0.002514521824195981,8.391881419811398e-05,0.002801761496812105,0.0002774244640022516,0.0003463395242110547,0.014000000432133675,0.013957615941762924,0.014369131065905094,0.00041151512414216995,0.00800000037997961,0.007394274231046438,0.007711595855653286,0.00031732162460684776,0.001500000013038516,0.001500000013038516,0.0014146292814984918,-8.537073154002428e-05,-30.00000044529205,1.4402124077284193,-2.203937053405977,31.44021285302047,27.796063391886065,-3.644149461134404,0.4505928362002406,neutral,,0.8,0.5,0.6049204052098408,0.7538322813345356,0.016100178890876567,3.235620128416642,550.0
rot_p3_0047,246,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.7699407339096069,0.23005928099155426,0.5903426791277259,0.5863095238095238,-0.004033155318202031,0.742409402546523,0.7392120075046904,-0.0031973950418325847,0.1800356506238859,0.09982174688057041,-0.0802139037433155,3.6605020246144946,4.246293055459911,460.0,505.0,561.0,0.2688453793525696,0.22332586348056793,0.3687298860769686,0.3360675359995308,0.032662350077437785,0.9653709283938022,0.9664662918561134,0.003000000026077032,-0.0010000000474974513,0.0032400961499661207,0.0001855976297520101,0.0034516765736043453,0.00037518981844186783,0.000284097648140813,0.01600000075995922,0.012758690863847733,0.013253789395093918,0.0004950985312461853,0.007000000216066837,0.007399771828204393,0.007719330955296755,0.00031955912709236145,0.001500000013038516,0.001500000013038516,0.0014149895869195461,-8.501042611896992e-05,-10.000000283105564,2.376070627094992,2.0741687952610235,12.376070910200553,12.074169078366594,-0.301901831833959,0.4344507671296677,neutral,,0.8,0.5,0.5936555891238671,0.7450236966824645,0.11942959001782531,3.9618448265564337,494.0
rot_v9_0053,372,test,rotated_rect,pilot_v9_topup_rotated_rect,0.5,rectangular_notch,0.5142031908035278,0.4857967793941498,0.7050847457627119,0.701067615658363,-0.004017130104348898,0.827037773359841,0.8242677824267782,-0.002769990933062738,0.12236286919831224,0.016877637130801686,-0.10548523206751055,3.238997320006798,2.9456161758495254,266.0,241.0,237.0,0.06221095472574234,0.03637518361210823,0.4159147100777009,0.31803392179150036,0.09788078828620056,0.9469403001475172,0.9593806463244192,0.001500000013038516,-0.0010000000474974513,0.0015469305217266083,2.6689142032410018e-05,0.001262132078409195,-9.349989704787731e-05,0.0003091206218748757,0.00800000037997961,0.007808408699929714,0.007533322088420391,-0.0002750866115093231,0.006000000052154064,0.006694167386740446,0.006414366420358419,-0.00027980096638202667,0.001500000013038516,0.001500000013038516,0.0014191917143762112,-8.080829866230488e-05,-10.000000283105564,6.864235101704326,12.77593970572149,16.864235384809888,22.775939988827048,5.91170460401716,0.39285011421715343,neutral,,0.8,0.5,0.7086330935251799,0.8294736842105264,0.004219409282700422,3.112362442621067,238.0
rot_p3_0043,242,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.786821186542511,0.21317879855632782,0.7195121951219512,0.7155688622754491,-0.003943332846502057,0.8368794326241135,0.8342059336823735,-0.00267349894173996,0.0106951871657754,0.0427807486631016,0.0320855614973262,3.1132142398054774,2.7639984043974857,567.0,585.0,561.0,0.597285807132721,0.5227267146110535,0.44823354472287086,0.4193248548959632,0.02890868982690764,0.958511658034731,0.9610438439302923,0.003000000026077032,0.0010000000474974513,0.0025981187354773283,5.743931615143083e-05,0.0028863740153610706,0.00025278981775045395,0.0003482139047115761,0.01600000075995922,0.01466318778693676,0.015004090033471584,0.00034090224653482437,0.007000000216066837,0.0075943246483802795,0.00791226141154766,0.0003179367631673813,0.0010000000474974513,0.001500000013038516,0.0014145502354949713,-8.544977754354477e-05,10.000000283105564,2.082390635474426,1.726926460169218,7.917609647631139,8.27307382293634,0.355464175305201,0.43384388100063204,neutral,,0.8,0.5,0.7342549923195084,0.8467670504871567,0.012477718360071301,2.760756456947508,568.0
rect_p2_0104,103,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.8021185398101807,0.19788147509098053,0.7693602693602694,0.7661290322580645,-0.0032312371022048536,0.8696479543292103,0.867579908675799,-0.0020680456534112324,0.156140350877193,0.07894736842105263,-0.07719298245614037,1.0859741538415186,1.8027756377319946,481.0,525.0,570.0,0.4721429646015167,0.3993156850337982,0.41704325218462696,0.38353280974256465,0.033510442442062305,0.9743444519363244,0.974855597213924,0.003000000026077032,0.0,0.0032465686090290546,0.0002524180163163692,0.0034580128267407417,0.00044264597818255424,0.00028442105175157143,0.012000000104308128,0.01276183407753706,0.013260616920888424,0.0004987828433513641,0.009499999694526196,0.007734082173556089,0.008054878562688828,0.0003207963891327381,0.0010000000474974513,0.001500000013038516,0.0014143805019557476,-8.561951108276844e-05,0.0,1.8012357166877833,-1.3323714046967343,nan,nan,nan,0.44539410753120456,neutral,,0.8,0.5,0.7592891760904685,0.8631772268135904,0.08947368421052632,1.0659725938868434,519.0
rot_v9_0067,386,test,rotated_rect,pilot_v9_topup_rotated_rect,0.5,rectangular_notch,0.83119797706604,0.16880200803279877,0.7839721254355401,0.7821428571428571,-0.0018292682926829285,0.87890625,0.8777555110220441,-0.001150738977955923,0.14225941422594143,0.08786610878661087,-0.05439330543933056,1.0205260229712745,1.353226631993497,273.0,260.0,239.0,0.08931479603052139,0.06045744940638542,0.5101454881558086,0.4197176718383116,0.09042781631749702,0.9301401124411388,0.9415548230873623,0.001500000013038516,0.0,0.0010975900804623961,-8.726723172003403e-05,0.0010322253219783306,-0.00025965773966163397,0.00018436659509969575,0.00800000037997961,0.00823513325303793,0.00790458358824253,-0.0003305496647953987,0.006000000052154064,0.006663323380053043,0.006382196210324764,-0.0002811271697282791,0.001500000013038516,0.001500000013038516,0.0014175313990563154,-8.246861398220062e-05,10.000000283105564,1.8146205395834811,8.224774633425016,8.185379743522077,1.77522564968055,-6.410154093841527,0.41408717568872,neutral,,0.8,0.5,0.8044280442804428,0.8916155419222904,0.04602510460251046,0.66710587659745,250.0
rot_p3_0046,245,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.8328776359558105,0.16712234914302826,0.7348993288590604,0.734860883797054,-3.844506200634257e-05,0.8471953578336557,0.8471698113207548,-2.5546512900986862e-05,0.08518518518518518,0.037037037037037035,-0.04814814814814815,1.0561177090573868,1.4142135623730951,494.0,520.0,540.0,0.932133138179779,0.8422751426696777,0.5071588093401487,0.4820942944074334,0.025064514932715276,0.9708795873018351,0.9705881984051563,0.0,0.0,-0.0005868496955372393,0.0001553384936414659,-0.0008254451677203178,0.0003510410897433758,0.00030858921800233635,0.012000000104308128,0.012070695869624615,0.012588598765432835,0.0005179028958082199,0.008999999612569809,0.007708350196480751,0.008027051575481892,0.0003187013790011406,0.0010000000474974513,0.001500000013038516,0.0014143784064799547,-8.562160655856133e-05,-20.000000659393134,1.18151813914054,0.25016101443700606,21.181518798533673,20.250161673830135,-0.9313571247035384,0.44634521844507696,neutral,,0.8,0.5,0.7575757575757576,0.8620689655172413,0.06666666666666667,1.0015262980441302,504.0
rect_p2_0071,70,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.46715912222862244,0.5328409075737,0.7256637168141593,0.7259887005649718,0.00032498375081246866,0.841025641025641,0.8412438625204582,0.00021822149481720565,0.01020408163265306,0.0782312925170068,0.06802721088435375,2.810537040553695,3.383663108114803,291.0,317.0,294.0,0.19424188137054443,0.17117001116275787,0.40873811026595214,0.38369623194947217,0.02504187831647997,0.9265056794430343,0.931157383971338,-0.000750000006519258,-0.0005000000237487257,-0.0003198818885721266,0.0004055059689562768,-0.0006830103229731321,0.0005838016513735056,0.0004045387623444145,0.008999999612569809,0.00807786826044321,0.008413728326559067,0.00033586006611585617,0.006500000134110451,0.007171985227614641,0.007481879089027643,0.000309893861413002,0.0019000000320374966,0.001500000013038516,0.0015909764915704727,9.097647853195667e-05,0.0,-7.556457698612193,-7.1148787116948755,nan,nan,nan,0.4365140305819565,neutral,,0.8,0.5,0.7177177177177178,0.8356643356643356,0.05442176870748299,2.8757749870783655,278.0
