candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite,active_component_count,collapsed_component_count,out_of_image_center_count,avg_scale_x,avg_scale_y
anisotropic_basis_forward_screening,42,val,signal_bin,non_low_signal,0.9,86,0.33363769593814646,0.4784083844911748,0.3205933562514027,1.0886775774578021,0,82,4,0.16549316475297823,0.4914527241779186,0.2261546748781836,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
anisotropic_basis_forward_screening,42,val,defect_type,polygon,0.9,72,0.21961213182841696,0.3227509207663756,0.40897689634027234,1.1582399370178345,9,68,4,0.18393322522105235,0.13338615625452022,0.2261546748781836,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening,42,val,defect_type,rotated_rect,0.9,57,0.32426900572587836,0.46785668379415457,0.44878972795932726,1.0309824405371077,1,55,2,0.1831882031667128,0.34333596156070567,0.2261546748781836,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening,42,val,overall,all,0.95,129,0.1724858423958584,0.2667594882049315,0.6774508973925835,1.0913216411044784,27,129,0,0.1836040294296,-0.23820556679179355,-0.23820556679179358,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening,42,val,area_bin,small,0.95,43,0.053693817244129076,0.08622476922378243,0.7900084558200823,1.233330260152402,20,43,0,0.20922663057396232,-0.6500898693521708,-0.23820556679179358,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening,42,val,area_bin,medium,0.95,43,0.2129430806357884,0.3283333050411225,0.6172500842713314,1.057793059792274,4,43,0,0.19788664562064548,-0.07597369859442049,-0.23820556679179358,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening,42,val,area_bin,large,0.95,43,0.2508206293076577,0.3857203903498897,0.6250941520863368,1.0423570519313217,3,43,0,0.14369881209419216,0.011446867571210606,-0.23820556679179358,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening,42,val,signal_bin,low_signal,0.95,43,0.05120198282919069,0.0828827547086662,0.8647682457940898,1.0775765577952068,25,43,0,0.21982575878284352,-0.730683508256233,-0.23820556679179358,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
anisotropic_basis_forward_screening,42,val,signal_bin,non_low_signal,0.95,86,0.23312777217919228,0.35869785495306417,0.5837922231918303,1.0942670160993224,2,86,0,0.16549316475297823,0.008033403940426065,-0.23820556679179358,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
anisotropic_basis_forward_screening,42,val,defect_type,polygon,0.95,72,0.14855569617952477,0.23007924148132938,0.6689174933424226,1.1298656314611435,16,72,0,0.18393322522105235,-0.2902825556815684,-0.23820556679179358,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening,42,val,defect_type,rotated_rect,0.95,57,0.2027133955112272,0.31309243143474486,0.6882299340875238,1.044398522409408,11,57,0,0.1831882031667128,-0.17242410714155176,-0.23820556679179358,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening_mean,mean,val,area_bin,large,0.5,43,0.480220319516791,0.6400341053021573,0.31391085301529015,1.0228850395353728,0.0,4.0,39.0,0.14369881209419216,0.8063435718036582,0.24633842299735284,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening_mean,mean,val,area_bin,medium,0.5,43,0.3946582038787621,0.5569506769603858,0.6769809626268202,1.0528163442084955,0.0,0.0,43.0,0.19788664562064548,0.2746279182123277,0.24633842299735284,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening_mean,mean,val,area_bin,small,0.5,43,0.2450851344792146,0.36754217892736835,0.9545835344305104,1.2465035158187845,0.0,1.0,42.0,0.20922663057396232,-0.3419562210239274,0.24633842299735284,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening_mean,mean,val,defect_type,polygon,0.5,72,0.31250140830579426,0.4506078604157908,0.80229874426938,1.1675951044178672,0.0,2.0,70.0,0.18393322522105235,-0.03918947554779495,0.24633842299735284,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening_mean,mean,val,defect_type,rotated_rect,0.5,57,0.4501462436946987,0.6110683049338465,0.45420930641626867,1.031367774791362,0.0,3.0,54.0,0.1831882031667128,0.6070052422122765,0.24633842299735284,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening_mean,mean,val,overall,all,0.5,129,0.3733212192915892,0.5215089870633038,0.6484917833575401,1.107401633187551,0.0,5.0,124.0,0.1836040294296,0.24633842299735287,0.24633842299735284,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,low_signal,0.5,43,0.2763494448345393,0.40760254980453786,0.7678517892149954,1.1599501492672188,0.0,3.0,40.0,0.21982575878284352,-0.08389979457591823,0.24633842299735284,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,non_low_signal,0.5,86,0.4218071065201142,0.5784622056926868,0.5888117804288122,1.0811273751477168,0.0,2.0,84.0,0.16549316475297823,0.4114575317839888,0.24633842299735284,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
