seed,source_index,sample_id,split,defect_group,defect_type,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
123,438,single_poly_p5_0039,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.837378640776699,0.9114927344782034,0.038860103626943004,0.52474219653253,371,386,0,0.017429908737540245,0.11172044277191162,0.12915034592151642,0.0,0.9999346733093262,0.050904110074043274,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,439,single_poly_p5_0040,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.8105065666041276,0.8953367875647669,0.06613226452905811,1.8134209917529727,466,499,0,0.02799209952354431,0.12507206201553345,0.15306416153907776,1.3078874883033855e-38,0.9999879598617554,0.06351980566978455,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,440,single_poly_p5_0041,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.8461538461538461,0.9166666666666666,0.10526315789473684,0.8969947199022941,189,171,0,0.018273700028657913,0.10895013809204102,0.12722383439540863,0.0,1.0,0.02435874380171299,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,441,single_poly_p5_0042,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.834070796460177,0.9095295536791315,0.02689486552567237,1.1300522655010747,420,409,0,0.0258522629737854,0.12377756834030151,0.14962983131408691,0.0,0.9999874830245972,0.05726071447134018,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,442,single_poly_p5_0043,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.5986842105263158,0.7489711934156379,0.016597510373443983,2.576647676699096,490,482,0,0.09381325542926788,0.26180320978164673,0.3556164503097534,0.0,0.9999829530715942,0.06652599573135376,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,443,single_poly_p5_0044,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.7300215982721382,0.8439450686641697,0.1628440366972477,2.8695499323690443,365,436,0,0.038180865347385406,0.16266018152236938,0.2008410394191742,0.0,0.9999744892120361,0.050523094832897186,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,444,single_poly_p5_0045,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.8275193798449613,0.9056203605514316,0.06798245614035088,1.1568392805398933,487,456,0,0.031721651554107666,0.13048577308654785,0.16220742464065552,0.0,0.9999918937683105,0.06503473967313766,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,445,single_poly_p5_0046,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.7209302325581395,0.8378378378378378,0.017857142857142856,2.729116193649872,220,224,0,0.022188326343894005,0.17305266857147217,0.19524098932743073,0.0,0.9999842643737793,0.030131321400403976,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,446,single_poly_p5_0047,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.7935779816513762,0.8849104859335039,0.010282776349614395,1.941960999531132,393,389,0,0.029867880046367645,0.13566333055496216,0.1655312180519104,0.0,0.9999674558639526,0.052482329308986664,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,447,single_poly_p5_0048,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.6718403547671841,0.8037135278514589,0.15647921760391198,0.5228509891715931,345,409,0,0.05039777606725693,0.2104005217552185,0.26079830527305603,5.965511132729573e-39,0.9999904632568359,0.049636125564575195,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,448,single_poly_p5_0049,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.6919739696312365,0.8179487179487179,0.12048192771084337,3.8474901340374297,365,415,0,0.05022914707660675,0.18019813299179077,0.23042728006839752,0.0,0.9999980926513672,0.048641253262758255,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,449,single_poly_p5_0050,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.6620450606585788,0.7966631908237748,0.03177966101694915,4.26094964530854,487,472,0,0.06959696114063263,0.20657271146774292,0.27616965770721436,0.0,0.999980092048645,0.06553392112255096,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,450,single_poly_p5_0051,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.8333333333333334,0.9090909090909091,0.1111111111111111,0.3979291615225534,220,198,0,0.013136813417077065,0.12177443504333496,0.13491125404834747,0.0,0.999997615814209,0.02905106730759144,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,451,single_poly_p5_0052,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.7466666666666667,0.8549618320610687,0.13995943204868155,2.5268650527945895,424,493,0,0.03577043116092682,0.14476019144058228,0.1805306226015091,0.0,0.9999957084655762,0.057618193328380585,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,452,single_poly_p5_0053,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.6333333333333333,0.7755102040816326,0.15121951219512195,4.062600685636073,472,410,0,0.0737309381365776,0.25596803426742554,0.32969897985458374,9.867847121741007e-34,0.9999549388885498,0.06633128225803375,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,453,single_poly_p5_0054,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.803921568627451,0.8913043478260869,0.055865921787709494,1.4903022270803095,378,358,0,0.031382665038108826,0.1267135739326477,0.15809623897075653,0.0,0.9999994039535522,0.04970747232437134,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,454,single_poly_p5_0055,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.6689895470383276,0.8016701461377871,0.042643923240938165,2.38745501040492,489,469,0,0.07627387344837189,0.21169012784957886,0.28796398639678955,0.0,0.9999934434890747,0.0648629367351532,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,455,single_poly_p5_0056,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.53,0.6928104575163399,0.23902439024390243,4.2338781492016455,254,205,0,0.0629994124174118,0.323031485080719,0.386030912399292,0.0,0.9997956156730652,0.035225775092840195,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,456,single_poly_p5_0057,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.8511530398322851,0.9195922989807475,0.09698275862068965,0.11401718415392652,419,464,0,0.017123935744166374,0.09055769443511963,0.10768163204193115,0.0,0.9999964237213135,0.05662674456834793,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,457,single_poly_p5_0058,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.8,0.7452991452991453,0.8540646425073457,0.017475728155339806,2.207322252151706,506,515,0,0.05028979480266571,0.15571320056915283,0.20600299537181854,0.0,0.9999936819076538,0.06845586001873016,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,458,single_poly_p5_0059,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.8,0.5587467362924282,0.7169179229480737,0.3864864864864865,3.1701761847000363,227,370,0,0.08402086794376373,0.25415802001953125,0.3381788730621338,0.0,0.9999980926513672,0.029681924730539322,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,459,single_poly_p5_0060,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.8,0.7829787234042553,0.8782816229116945,0.1377551020408163,0.6291714653734577,446,392,0,0.03825046867132187,0.1562870740890503,0.19453755021095276,0.0,0.9999924898147583,0.06062966212630272,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,460,single_poly_v7_0001,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.5752508361204013,0.7303609341825902,0.34328358208955223,3.6627179167494,270,201,0,0.06294964253902435,0.2927130460739136,0.3556627035140991,0.0,0.9999725818634033,0.03652876988053322,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,461,single_poly_v7_0002,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.675564681724846,0.8063725490196079,0.14965986394557823,3.777340097786384,375,441,0,0.053194448351860046,0.2047656774520874,0.25796014070510864,0.0,0.9997344613075256,0.05268514156341553,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,462,single_poly_v7_0003,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.5664621676891616,0.7232375979112271,0.42386831275720166,2.1747848442725823,280,486,0,0.11193595826625824,0.26429474353790283,0.37623071670532227,0.0,0.9999358654022217,0.04049445688724518,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,463,single_poly_v7_0004,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.49375,0.6610878661087866,0.47770700636942676,2.9268250588961866,246,471,0,0.09535078704357147,0.29034632444381714,0.3856971263885498,0.0,0.9999442100524902,0.034171171486377716,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,464,single_poly_v7_0005,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.6596153846153846,0.7949015063731171,0.02107728337236534,3.562141158002377,436,427,0,0.06893320381641388,0.23381197452545166,0.30274516344070435,1.341451768256206e-34,0.9998486042022705,0.06227106600999832,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,465,single_poly_v7_0006,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.75,0.8571428571428571,0.05389221556886228,1.798903113924138,176,167,0,0.01946999505162239,0.15208333730697632,0.1715533286333084,0.0,0.9999998807907104,0.0229241531342268,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,466,single_poly_v7_0007,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.5898305084745763,0.7420042643923241,0.11261261261261261,4.165388343339281,494,444,0,0.11010955274105072,0.2605695128440857,0.3706790804862976,0.0,0.999993085861206,0.06509026885032654,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,467,single_poly_v7_0008,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.6660649819494585,0.7995666305525461,0.02412280701754386,3.600576171392312,467,456,0,0.06723710894584656,0.21011072397232056,0.2773478329181671,0.0,0.9999580383300781,0.06365259736776352,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,468,single_poly_v7_0009,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.8555304740406321,0.9221411192214112,0.1232876712328767,0.14021881491683416,384,438,0,0.016315758228302002,0.10663145780563354,0.12294721603393555,0.0,0.9998780488967896,0.05377870798110962,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,469,single_poly_v7_0010,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.7346570397111913,0.8470343392299687,0.15547024952015356,2.7080335722963724,440,521,0,0.03831971809267998,0.14819300174713135,0.18651272356510162,0.0,0.9999721050262451,0.05898047983646393,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,470,single_poly_v7_0011,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.8284313725490197,0.9061662198391421,0.015957446808510637,1.0554007961364995,185,188,0,0.01584341749548912,0.1083526611328125,0.12419608235359192,0.0,0.9999998807907104,0.02398082986474037,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,471,single_poly_v7_0012,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.826530612244898,0.9050279329608939,0.07526881720430108,0.5950251918985259,344,372,0,0.01906522735953331,0.10783886909484863,0.12690410017967224,0.0,0.9999887943267822,0.046540942043066025,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,472,single_poly_v7_0013,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.5562015503875969,0.7148194271481942,0.2619047619047619,4.039127552640158,341,462,0,0.12487700581550598,0.2887622117996216,0.41363921761512756,0.0,0.9999974966049194,0.04700819402933121,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,473,single_poly_v7_0014,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.652605459057072,0.7897897897897898,0.3010204081632653,3.3458629671240807,274,392,0,0.07450444251298904,0.20012623071670532,0.27463066577911377,0.0,0.9999927282333374,0.03579255938529968,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,474,single_poly_v7_0015,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.8768939393939394,0.934409687184662,0.00202020202020202,0.6234358615620519,496,495,0,0.0205979160964489,0.09597378969192505,0.11657170951366425,0.0,0.9999828338623047,0.06604336202144623,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,475,single_poly_v7_0016,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.6237288135593221,0.7682672233820459,0.06465517241379311,3.214472543345952,247,232,0,0.04761701822280884,0.23179131746292114,0.27940833568573,0.0,0.9999936819076538,0.03250527381896973,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,476,single_poly_v7_0017,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.6822222222222222,0.8110964332892999,0.26376146788990823,3.427537452793239,321,436,0,0.05064413696527481,0.19426780939102173,0.24491193890571594,0.0,0.9998180270195007,0.046186789870262146,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,477,single_poly_v7_0018,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.8,0.6791338582677166,0.8089097303634232,0.1760204081632653,0.8119386097132304,461,392,0,0.0652712881565094,0.21968019008636475,0.28495147824287415,0.0,0.9999768733978271,0.0631452426314354,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,478,single_poly_v7_0019,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.8,0.6075471698113207,0.755868544600939,0.04807692307692308,3.5231785346229825,436,416,0,0.07972950488328934,0.2548103332519531,0.33453983068466187,0.0,0.999963641166687,0.05982498824596405,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,479,single_poly_v7_0020,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.8,0.6408163265306123,0.7810945273631841,0.09026128266033254,3.7505872874416752,383,421,0,0.06681866943836212,0.20712941884994507,0.273948073387146,0.0,0.999993085861206,0.051623739302158356,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,480,single_poly_v8_0001,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.5971428571428572,0.7477638640429338,0.6367924528301887,1.8432457189839266,347,212,0,0.06762539595365524,0.302609384059906,0.37023478746414185,0.0,0.9999798536300659,0.04744521528482437,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,481,single_poly_v8_0002,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.7382297551789078,0.8494041170097508,0.1465863453815261,2.7374836157748357,425,498,0,0.03764602541923523,0.14796024560928345,0.18560627102851868,0.0,0.9999781847000122,0.057754985988140106,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,482,single_poly_v8_0003,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.6846153846153846,0.8127853881278538,0.1038961038961039,3.6102074806371407,414,462,0,0.07269535958766937,0.2051246166229248,0.27781999111175537,0.0,0.9999767541885376,0.056424111127853394,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,483,single_poly_v8_0004,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.7808988764044944,0.8769716088328076,0.20903954802259886,0.7538566210040613,280,354,0,0.019637499004602432,0.10823523998260498,0.12787273526191711,0.0,0.9999628067016602,0.03750554844737053,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,484,single_poly_v8_0005,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.6854130052724078,0.8133472367049009,0.04042553191489362,2.8045848938082014,489,470,0,0.06423208117485046,0.20420068502426147,0.26843276619911194,0.0,0.9999567270278931,0.06570588797330856,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,485,single_poly_v8_0006,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.6097560975609756,0.7575757575757576,0.2,3.568693416690761,216,180,0,0.0386548787355423,0.27462446689605713,0.31327933073043823,0.0,0.9999667406082153,0.031230086460709572,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,486,single_poly_v8_0007,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.7177242888402626,0.8356687898089172,0.28227571115973743,0.7984336877516568,328,457,0,0.027419254183769226,0.13790786266326904,0.16532711684703827,0.0,0.9997972846031189,0.046326592564582825,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,487,single_poly_v8_0008,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.640728476821192,0.781029263370333,0.041501976284584984,3.7017529772051656,485,506,0,0.07967068254947662,0.22251665592193604,0.30218732357025146,0.0,0.9999639987945557,0.06611219048500061,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,488,single_poly_v8_0009,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.647191011235955,0.7858117326057299,0.27122641509433965,3.400100220851305,309,424,0,0.07092546671628952,0.21260416507720947,0.2835296392440796,0.0,0.9998337030410767,0.04278315603733063,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,489,single_poly_v8_0010,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.7849462365591398,0.8795180722891566,0.03931203931203931,0.3397907940360679,423,407,0,0.032351914793252945,0.15510457754135132,0.18745648860931396,1.3880603977323405e-38,0.999826967716217,0.05843396484851837,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,490,single_poly_v8_0011,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.45219638242894056,0.6227758007117438,0.7414634146341463,4.978347812151164,357,205,0,0.11245285719633102,0.40398579835891724,0.5164386630058289,0.0,0.9999411106109619,0.048324886709451675,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,491,single_poly_v8_0012,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.7036247334754797,0.8260325406758448,0.03826530612244898,3.3845077948838393,407,392,0,0.050989098846912384,0.1778131127357483,0.22880220413208008,0.0,0.9999951124191284,0.054436080157756805,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,492,single_poly_v8_0013,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.852589641434263,0.9204301075268817,0.008639308855291577,0.6476691510103794,467,463,0,0.026404358446598053,0.1262456774711609,0.15265002846717834,0.0,0.999942421913147,0.06536942720413208,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,493,single_poly_v8_0014,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.6825726141078838,0.8113440197287299,0.23695652173913043,3.3376429180417184,351,460,0,0.052946433424949646,0.1781185269355774,0.23106496036052704,0.0,0.9999957084655762,0.04708736017346382,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,494,single_poly_v8_0015,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.7125435540069687,0.832146490335707,0.04791666666666667,3.3902506745610212,503,480,0,0.06432662159204483,0.1851988434791565,0.24952545762062073,0.0,0.9999892711639404,0.06590841710567474,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,495,single_poly_v8_0016,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.8592964824120602,0.9243243243243243,0.0670391061452514,0.2798565113426466,191,179,0,0.012997995130717754,0.13640493154525757,0.1494029313325882,0.0,0.9999897480010986,0.026331748813390732,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,496,single_poly_v8_0017,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.6673511293634496,0.8004926108374384,0.26124197002141325,3.1500015161822157,345,467,0,0.04751428961753845,0.1823217272758484,0.22983601689338684,0.0,0.9999570846557617,0.0477510429918766,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,497,single_poly_v8_0018,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.7252066115702479,0.8407185628742515,0.07711442786069651,2.7613044227180463,433,402,0,0.04862014576792717,0.1848829984664917,0.23350314795970917,0.0,0.9999728202819824,0.05891357734799385,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,498,single_poly_v8_0019,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.7296650717703349,0.8437067773167358,0.1925,1.256475338388274,323,400,0,0.03362356126308441,0.13819736242294312,0.17182092368602753,0.0,0.9999898672103882,0.04430542141199112,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,499,single_poly_v8_0020,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.7235915492957746,0.839632277834525,0.002044989775051125,3.1400269248656505,490,489,0,0.052577659487724304,0.17680740356445312,0.22938506305217743,0.0,0.9999817609786987,0.06635404378175735,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,500,single_poly_v8_0021,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.7083333333333334,0.8292682926829268,0.028846153846153848,2.5756760569993786,202,208,0,0.02560833841562271,0.1732204556465149,0.198828786611557,0.0,0.9999977350234985,0.027485627681016922,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,501,single_poly_v8_0022,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.7447306791569087,0.8536912751677852,0.20481927710843373,0.67224261479594,330,415,0,0.025707677006721497,0.13170874118804932,0.1574164181947708,0.0,0.9999446868896484,0.0454438142478466,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,502,single_poly_v8_0023,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,4,0.8,0.6085526315789473,0.7566462167689162,0.020242914979757085,3.278619484149645,484,494,0,0.09257947653532028,0.2487180233001709,0.3412975072860718,0.0,0.9999872446060181,0.06478431075811386,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,503,single_poly_v8_0024,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,5,0.8,0.6595238095238095,0.7948350071736011,0.06388888888888888,3.4417470005868367,337,360,0,0.05409174785017967,0.22002869844436646,0.2741204500198364,0.0,0.9998927116394043,0.04665206000208855,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
123,504,single_poly_v8_0025,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v8_topup_polygon,None,6,0.8,0.875751503006012,0.9337606837606838,0.11286681715575621,0.48792301306177577,493,443,0,0.028432633727788925,0.1344611644744873,0.16289380192756653,7.935704543705586e-39,0.9998832941055298,0.06750365346670151,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
