sample_id,source_index,split,defect_type,source_pack,method,selected_method,dense_threshold,profile_threshold,k_stations,temperature_m,center_x,center_y,angle_rad,angle_deg,length,depth_proxy,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,profile_iou,profile_dice,profile_area_error,profile_center_error_px,profile_pred_area,component_count,fallback_used,roughness_penalty,area_from_profile_params,notes,u_station_0,u_station_1,u_station_2,u_station_3,u_station_4,u_station_5,u_station_6,u_station_7,half_width_0,half_width_1,half_width_2,half_width_3,half_width_4,half_width_5,half_width_6,half_width_7,center_offset_0,center_offset_1,center_offset_2,center_offset_3,center_offset_4,center_offset_5,center_offset_6,center_offset_7,occupancy_0,occupancy_1,occupancy_2,occupancy_3,occupancy_4,occupancy_5,occupancy_6,occupancy_7
rect_p2_0078,77,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0019314893247493997,0.0002279202342787101,0.028809109526777288,1.6506403874144708,0.011966463566080951,0.001500000013038516,0.6656346749226006,0.7992565055762082,0.23026315789473684,3.984822752343496,468.0,608.0,0.662557781201849,0.7970342910101946,0.22532894736842105,3.7305344852426243,471.0,1,0.0,4.280454864956722e-08,9.358144348679314e-05,,-0.0059480889087919105,-0.004238594113637488,-0.002529099318483067,-0.0008196045233286459,0.0008898902718257762,0.0025993850669801984,0.004308879862134619,0.006018374657289041,0.0037952499045304624,0.0038086690544210803,0.003987453305540993,0.004089175569614276,0.004101143202869353,0.0037832661229536928,0.003790887007699438,0.003825725015484506,0.0007003811135673849,4.75789581879864e-05,-0.00030603953278405367,0.00025603778524178005,-0.0003967643343391491,-0.00011572568176083121,-0.00017016056286155637,-0.0005419240195099881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0079,78,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0017772778333556064,0.0002707749841922597,0.014825303074841312,0.8494272961907292,0.011971894726682517,0.001500000013038516,0.785063752276867,0.8795918367346939,0.05555555555555555,2.2517372793842934,476.0,504.0,0.7427536231884058,0.8523908523908524,0.09126984126984126,2.576944658135895,458.0,1,0.0,1.0536271993402503e-08,9.162626210477027e-05,,-0.0060859632526120595,-0.0043756925773716995,-0.0026654219021313404,-0.0009551512268909813,0.0007551194483493787,0.0024653901235897387,0.004175660798830097,0.005885931474070456,0.0038184436150411594,0.003800327284288901,0.0038139612217251507,0.003809292174588202,0.00380929217460546,0.0038049964960520867,0.0038091050986700284,0.004061736674850515,0.0006038626018211769,-4.966513889850849e-05,-7.768043467473012e-05,-0.00010569572699929332,-0.00012437258941191674,-0.00013371102061822843,-0.00016172631510007817,-0.0004978285944093011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0080,79,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.00010289550483861263,8.221084344297261e-05,0.041099972343991986,2.354854953415146,0.012166577723504454,0.001500000013038516,0.728440366972477,0.8428874734607219,0.1409090909090909,3.2630552254436584,502.0,440.0,0.7408088235294118,0.8511087645195353,0.15227272727272728,3.1935384448639943,507.0,1,0.0,1.070232664373282e-07,9.961811634622858e-05,,-0.0061699094794612705,-0.004431826947532063,-0.002693744415602855,-0.0009556618836736473,0.0007824206482555602,0.0025205031801847685,0.004258585712113976,0.005996668244043183,0.0034844557271847985,0.0038063066523051983,0.004050336202980181,0.00437985150028652,0.004673739172109342,0.004341645975316488,0.0038068246083128605,0.0037130877375895223,0.0002748009363554376,-6.827374321655392e-05,-0.00017180356763389827,0.0007280082018918678,-0.0008838354133469676,0.0003072861285151049,-8.755346823854598e-05,-0.00013931839958049644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0082,81,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.001712193377239346,0.00024691358814207614,0.027564238277576703,1.5793145187980988,0.012004204677868904,0.001500000013038516,0.8852140077821011,0.9391124871001032,0.006211180124223602,0.7544372736851519,486.0,483.0,0.8260038240917782,0.9047120418848168,0.022774327122153208,1.1140845058273985,472.0,1,0.0,2.1264133850359691e-07,9.425715967805191e-05,,-0.006138288555141351,-0.00442340217258865,-0.0027085157900359497,-0.0009936294074832487,0.0007212569750694514,0.0024361433576221515,0.004151029740174853,0.005865916122727554,0.0038254377980633594,0.0038087713539044525,0.003834118569318811,0.003808424144967907,0.004394759730493292,0.004052783890193003,0.003808424144967907,0.003724082824043014,0.0006989928537292953,2.9591188981974843e-05,-3.985320982720805e-05,-7.457541564878618e-05,-0.0007439770529075787,0.0001906810082361275,-0.00019610311998184295,-0.00023082532580342107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0083,82,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0028346456470899283,9.436834067718624e-05,0.004571708891103032,0.2619396246226374,0.010080724664928027,0.001500000013038516,0.8418367346938775,0.9141274238227147,0.022408963585434174,1.7972602739726042,365.0,357.0,0.8144329896907216,0.8977272727272727,0.028011204481792718,1.625567158328208,347.0,1,0.0,2.2018451872298548e-08,6.861168361833232e-05,,-0.005038616793816447,-0.0035985132702553,-0.002158409746694153,-0.0007183062231330061,0.0007217973004281404,0.002161900823989287,0.0036020043475504344,0.00504210787111158,0.0032466568717317134,0.0034924302463556797,0.0034949067526930007,0.003522491945867552,0.0034949067458078654,0.003492718209429353,0.003229740510379809,0.0029425316582706324,-0.00023293720264035863,-0.0002386968153785613,-0.00024445642811676393,6.436113853318714e-05,6.14813321640858e-05,5.2841912657620516e-05,4.708229952025654e-05,4.4202492885047664e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0084,83,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0023911496857543855,0.00020026702399734072,0.20586703260735417,11.795312109283493,0.009392065183234322,0.001500000013038516,0.8760806916426513,0.9339477726574501,0.02727272727272727,0.6968120372566544,321.0,330.0,0.8695652173913043,0.9302325581395349,0.045454545454545456,0.6864726112573977,315.0,1,0.0,3.307924066732954e-07,6.245957599060682e-05,,-0.004611149229213349,-0.003269425631608446,-0.001927702034003543,-0.0005859784363986395,0.0007557451612062631,0.0020974687588111657,0.00343919235641607,0.0047809159540209735,0.0026103576292351733,0.003375745615183937,0.0034415034342360497,0.0034415034342360497,0.0036976963891330347,0.0033757454613081877,0.003408778554440093,0.0024594424988100385,-0.000162226316900132,0.0003305214637378989,7.298954641470886e-05,-0.00018454237090848117,-0.0001313174206136318,-0.00020685845340610742,-2.4867572478616728e-05,0.0001571234036374735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0085,84,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.00029696287588472955,-2.8506639099926973e-05,0.030170484656776964,1.728641436697526,0.012692670113809692,0.001500000013038516,0.659375,0.7947269303201506,0.14335664335664336,2.948140548669709,490.0,572.0,0.6459909228441755,0.7849264705882353,0.0979020979020979,2.703255665014552,516.0,1,0.0,3.080186176108122e-07,0.00010179504697860888,,-0.00634185019117646,-0.004528611603489361,-0.002715373015802262,-0.0009021344281151629,0.0009111041595719358,0.0027243427472590353,0.004537581334946134,0.006350819922633233,0.003208502506155124,0.004107207223832131,0.004034508481479026,0.004141447896130048,0.00408444531450888,0.004370826664785992,0.004122445749278119,0.0032096425491353643,5.931429475328897e-05,-0.0006513259891465412,0.0005609309462893703,-0.0007463367243719263,0.0005039245065588488,-0.000524031595334292,0.0006882253401016194,-0.00032072863561293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0086,85,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,5.0152965619638086e-05,0.00028712971871540805,0.21193466393025107,12.142961775726866,0.008371699188880134,0.001500000013038516,0.8273809523809523,0.9055374592833876,0.04666666666666667,0.6008398789902312,314.0,300.0,0.84472049689441,0.9158249158249159,0.02,0.9130103268372559,294.0,1,0.0,5.106447665963478e-08,5.916720053700815e-05,,-0.004195111180687199,-0.002999154153704323,-0.0018031971267214466,-0.00060724009973857,0.0005887169272443061,0.0017846739542271822,0.002980630981210059,0.0041765880081929335,0.002925721458176037,0.0034483826915712988,0.003620922099775691,0.0036889178261683905,0.0038567936570145863,0.003747219903653796,0.0034483828353270604,0.0029257215577603297,0.0003034431089896762,0.0001709380815309661,-9.407187543382484e-05,8.378051302489392e-05,-0.00018122946230601499,-0.0005787444161193194,-0.000268387022707799,8.731778662679132e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0087,86,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0019222142626390312,0.00019400353482312927,0.030927816517801077,1.772033356024996,0.012033853602623934,0.001500000013038516,0.6684210526315789,0.8012618296529969,0.08552631578947369,2.872870224745945,495.0,456.0,0.6462346760070052,0.7851063829787234,0.06140350877192982,2.803700737469169,484.0,1,0.0,4.704612646744249e-08,9.548175864158337e-05,,-0.005990491072170087,-0.004271369128938097,-0.002552247185706106,-0.0008331252424741151,0.0008859967007578753,0.002605118643989866,0.004324240587221857,0.006043362530453846,0.003822506089521134,0.0038080918082267685,0.004031314359242414,0.004095227473726201,0.0041011843292586055,0.003992356270741885,0.003808091808370765,0.004045965762511139,0.00044661987685226635,7.087443742871016e-05,-0.00030487100184948087,0.0003102669962509538,-0.000382786938507235,0.00019339309936409262,-0.00016287336714470552,-0.0004996608353940962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0088,87,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0003733143808802417,0.00010820797551506268,0.1218607022501561,6.982103927434319,0.011127886522519764,0.001500000013038516,0.7517857142857143,0.8583078491335372,0.24821428571428572,0.6836668189543798,421.0,560.0,0.75,0.8571428571428571,0.25,0.6026820252693447,420.0,1,0.0,1.4456234773364276e-08,8.31097292521397e-05,,-0.005606443738461523,-0.004016745663815842,-0.0024270475891701618,-0.0008373495145244814,0.0007523485601211993,0.0023420466347668792,0.00393174470941256,0.005521442784058241,0.0032329884948389125,0.0035427397738109065,0.0038532513657846914,0.004005494515957138,0.004010264899570481,0.0038486570362641095,0.003614718389372521,0.0032969570085993865,-0.00027549490593849283,0.00020157169346955058,-2.814671747038058e-05,-0.00010471951875846306,0.00021920144210973034,-0.00017247743879708857,-8.708973473986478e-05,-0.00016366255725499835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0090,89,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0009174276980206136,-8.839692894513685e-06,0.04837614135541557,2.771748728793594,0.011302597506705245,0.001500000013038516,0.6437246963562753,0.7832512315270936,0.03508771929824561,3.472428489737831,413.0,399.0,0.6237623762376238,0.7682926829268293,0.05513784461152882,3.4161138343468798,421.0,1,0.0,1.2652643413945068e-07,8.386149744706556e-05,,-0.005638800689451483,-0.004024143902779305,-0.0024094871161071275,-0.0007948303294349496,0.0008198264572372282,0.002434483243909406,0.004049140030581584,0.005663796817253762,0.0034605630746514454,0.003518439353771333,0.00353893264944597,0.004118500717607679,0.00405156677458684,0.0038349190320736137,0.0035501482721855267,0.003252084715895476,0.0003792751279863613,3.1724935208642525e-05,-2.919761104520052e-05,-0.000724298021909346,0.0004222125702525895,7.466237419903521e-05,-1.6721456440784784e-05,-0.0003947329110863696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0093,92,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.001991074955899929,0.0002580667626256881,0.023451272749435148,1.343658952752792,0.011933649480028521,0.001500000013038516,0.7650085763293311,0.8668610301263362,0.20104895104895104,2.0108117429932286,457.0,572.0,0.7538726333907056,0.8596663395485771,0.21853146853146854,1.8592131731757553,447.0,1,0.0,6.990381694571243e-08,9.04817205141307e-05,,-0.005882759195917876,-0.004177952127342373,-0.00247314505876687,-0.0007683379901913664,0.0009364690783841365,0.0026412761469596395,0.004346083215535143,0.006050890284110646,0.003802128865897619,0.0037945917171398683,0.003983985517871162,0.003808476386090565,0.0038087719681472536,0.003684329670732038,0.003794591712007774,0.0035228406775008525,0.0006438443760124807,-5.672798761781125e-06,-0.0003525880117724868,0.00023784472251917735,-0.00012384160652121609,-0.0001533838088023045,-0.0001829260110833929,-0.00021246821131710338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0096,95,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.000557103066531355,0.0002480435129926309,0.20624846378264694,11.817166505802485,0.009552819734221178,0.001500000013038516,0.7893518518518519,0.8822768434670116,0.13285024154589373,0.7279007775122913,359.0,414.0,0.7616822429906542,0.8647214854111406,0.178743961352657,0.794117647058826,340.0,1,0.0,4.9345218699309494e-08,6.841859344084044e-05,,-0.004690918973643009,-0.0033262304401828406,-0.0019615419067226724,-0.0005968533732625039,0.0007678351601976639,0.0021325236936578316,0.003497212227118001,0.004861900760578168,0.0030125949903841804,0.0035676943719337743,0.00369422840222721,0.0038629464574751063,0.003862946475731137,0.0037391052178385995,0.0033769238636422016,0.002914666934271059,0.0004254425578972492,0.0002964413718099891,-9.056205532840892e-05,9.116887489337135e-05,-0.0002958345701254879,-0.00024310475810608104,-0.0001903749318431712,0.000302088031245497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0097,96,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0006586756237022255,-6.908637366698552e-05,0.045623283447636886,2.6140215890786616,0.012763291621949044,0.001500000013038516,0.646978021978022,0.7856547122602169,0.35302197802197804,0.22235797621374814,471.0,728.0,0.679399727148704,0.8090982940698619,0.3090659340659341,0.2558556198058379,503.0,1,0.0,1.8735460354206145e-07,0.00010094955573695449,,-0.006405771593801907,-0.004582444219237758,-0.002759116844673609,-0.0009357894701094603,0.000887537904454689,0.0027108652790188382,0.004534192653582987,0.006357520028147136,0.0035040989624465684,0.003742111525995408,0.004088081723821928,0.004070777534747955,0.004087970611179805,0.004393675546776348,0.003799239435870431,0.0034977562776224752,-0.0007667025337395732,0.00041563008287940213,-0.0006219471885489158,0.0005891145251764721,-0.0004771918327394446,0.0007625989899744255,-0.0005633791477587259,0.0002730943422313882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0098,97,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0008195659885428776,0.00016546672171034878,0.14401516392459213,8.251461078763837,0.00997257952868084,0.001500000013038516,0.7780373831775701,0.8751642575558476,0.018229166666666668,2.496995640747269,377.0,384.0,0.7828162291169452,0.8781793842034806,0.0546875,2.344607529365251,363.0,1,0.0,3.953934507972407e-08,7.193959739645117e-05,,-0.004931579778622459,-0.003506925560239482,-0.002082271341856505,-0.0006576171234735284,0.0007670370949094492,0.0021916913132924267,0.0036163455316754025,0.00504099975005838,0.003276897658473861,0.003477609941179066,0.0036851058421947525,0.003773702998834494,0.0038604914466148343,0.0037737029986674173,0.0035686947218716153,0.002940667528837282,0.00029400889471634334,0.0002036039179691127,2.279403130536212e-05,6.575304915622032e-05,-0.00011505685003828854,-0.00020546179337016383,-0.00016250274023343862,0.0002850351013393416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0099,98,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0007066966853177822,0.0002026018412200995,-0.012393626696553639,-0.7101025025731882,0.013212379531803504,0.001500000013038516,0.7256371814092953,0.8410078192875761,0.173015873015873,2.7344709121826027,521.0,630.0,0.7136363636363636,0.8328912466843501,0.20476190476190476,2.935207788076379,501.0,1,0.0,1.763937827817842e-08,0.0001001372574593816,,-0.006534778048502349,-0.004647295258244705,-0.002759812467987062,-0.0008723296777294184,0.001015153112528225,0.0029026359027858684,0.004790118693043512,0.006677601483301154,0.0038167256925207373,0.0038132910156391865,0.0038093876099583924,0.0038132908476775796,0.0038132908480527,0.0038093876099006816,0.0038134469790029424,0.003492419847871559,-0.0004345174286259841,-9.366107690733491e-05,-7.804745995524274e-05,-5.4627031641562265e-05,-3.120660440996013e-05,-1.559298637578963e-05,7.827441937890835e-06,0.00034868380820733767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0101,100,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.001711928854865928,8.85433553429764e-05,0.23846039001672636,13.66277392900197,0.00871761240381674,0.001500000013038516,0.6763005780346821,0.8068965517241379,0.027972027972027972,3.3709456479636843,294.0,286.0,0.672514619883041,0.8041958041958042,0.0,3.2681161856046943,286.0,1,0.0,1.8332288787204736e-07,5.725189520229299e-05,,-0.004410129733973838,-0.0031647565334285894,-0.0019193833328833409,-0.0006740101323380924,0.0005713630682071561,0.0018167362687524042,0.003062109469297653,0.004307482669842903,0.002930532238620041,0.0030361371967359634,0.003571797957631477,0.0034587161682105984,0.003577749648130395,0.00342067868610203,0.0032335623938776867,0.0024438612079282487,-0.00024056725098198483,7.880349337627005e-05,0.00023848885141526088,-0.0002078863236979026,-0.00035667803727808294,0.00011148439198899144,-0.00018609903517136927,0.0001332716129435426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0103,102,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.002040397112305863,0.0002353347201436839,0.018972133494738586,1.087023177607306,0.011394599443818786,0.001500000013038516,0.68,0.8095238095238095,0.09090909090909091,2.7536888817487934,460.0,506.0,0.6533795493934142,0.790356394129979,0.11462450592885376,2.8099123583725345,448.0,1,0.0,5.087657978694439e-07,8.835374103610982e-05,,-0.0058329379641698055,-0.0042051380436242645,-0.002577338123078724,-0.0009495382025331836,0.0006782617180123574,0.0023060616385578983,0.003933861559103438,0.00556166147964898,0.0038080923415394303,0.003809316458523971,0.0038090774669448393,0.004034337760082579,0.0043950399619707954,0.0035268655790564236,0.003808838154927825,0.0037029673075006414,0.0006569349215462519,-1.7719317513584065e-06,-3.762263329847847e-05,-0.00039087650287673306,0.0005374325922579956,-0.00010932402921504638,-0.0001332244956248263,-0.00015712496148247756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0105,104,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0015481115640456772,-7.465697866390949e-05,0.037177877048304,2.1301354461241098,0.012591607380706145,0.001500000013038516,0.6573426573426573,0.7932489451476793,0.3380084151472651,2.0241922804187493,472.0,713.0,0.7089136490250696,0.8296658516707417,0.2791023842917251,2.2766503381285563,514.0,1,0.0,2.1946389655032748e-07,0.00010242124287863166,,-0.006289955170395127,-0.004491154116008535,-0.0026923530616219426,-0.0008935520072353501,0.0009052490471512416,0.002704050101537833,0.004502851155924427,0.006301652210311018,0.0034837739427744725,0.0041181634100912095,0.004053706157502738,0.004118163412362925,0.004059490274176543,0.004437626991020731,0.004047829624517365,0.003784882530534358,0.0004429574058108114,-0.0006024203937963557,0.0006197159183667433,-0.0007194890961331122,0.0005260609580118152,-0.0007897303209968282,0.00038557851693853834,-0.0005895580605713631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0106,105,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0025029673810549984,-6.84123600965599e-05,0.05800849757941151,3.3236420871951315,0.012491335385838648,0.001500000013038516,0.6977777777777778,0.8219895287958116,0.3022222222222222,1.7796352611989663,471.0,675.0,0.68,0.8095238095238095,0.32,1.8888185275107574,459.0,1,0.0,1.5726714246709083e-07,9.149371075024409e-05,,-0.006402627235611676,-0.0046181507519204405,-0.0028336742682292053,-0.0010491977845379702,0.0007352786991532655,0.002519755182844501,0.004304231666535736,0.006088708150226972,0.0032394323921906853,0.003486189809486059,0.003524170942473644,0.003514675638247974,0.0038367147078247382,0.0038294106464681205,0.0040666977100996165,0.003516866899144219,-9.763893103378624e-05,0.00014624682633689802,7.320623470591662e-05,-7.287494686872333e-05,0.0002075310892590288,-0.0002189561335053317,0.00030533564649452225,-0.00040155761342644655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0107,106,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0017599973853631235,0.00026060666553444746,0.0352378642099076,2.0189808982828006,0.01202504803418104,0.001500000013038516,0.644,0.7834549878345499,0.356,1.8932366344735463,483.0,750.0,0.6506666666666666,0.7883683360258481,0.34933333333333333,1.7737641472872194,488.0,1,0.0,7.929321072111001e-08,9.613753050360787e-05,,-0.006106654026501111,-0.004388790021618105,-0.0026709260167350995,-0.0009530620118520941,0.0007648019930309117,0.0024826659979139175,0.0042005300027969225,0.00591839400767993,0.003816660859152457,0.0038080468197181816,0.003978300025688396,0.004090426747857235,0.004394474234940091,0.004118652184691247,0.0038071588263116733,0.0037526331354989376,0.0007259211020415998,4.7009632278243844e-05,-0.0003146385654565066,0.00023111795901396072,-0.0007650567266571638,0.00043741878701064314,-0.00021930020013600718,-0.00030807013880558635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0108,107,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.00025312786927572423,0.00013341124365696635,0.003619127253506882,0.2073607171467175,0.012594298420137467,0.001500000013038516,0.7308319738988581,0.8444863336475024,0.1451048951048951,0.7310273549185435,489.0,572.0,0.6621212121212121,0.796718322698268,0.08216783216783216,0.7015331445017177,525.0,1,0.0,4.40630667219695e-08,0.00010588922056818855,,-0.006358890025529585,-0.004559704536938518,-0.002760519048347452,-0.0009613335597563853,0.0008378519288346816,0.0026370374174257477,0.004436222906016815,0.006235408394607881,0.003519717048037271,0.004128780824930126,0.004381379606676668,0.004377355989070469,0.0043687724739124596,0.004377355988918794,0.004128735403019686,0.0038094989364373033,0.0003635186042843275,-0.0005956953816998492,0.0006695780576195929,-0.0006093739422875376,0.0006581792568665269,-0.0006207727430406036,0.0006467804554814796,-0.0006298917849070191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0109,108,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,0.0018534720134552483,-5.4869684001474946e-05,0.05148413223320203,2.9498234888559183,0.012158490819511997,0.001500000013038516,0.7332317073170732,0.8460861917326298,0.2534562211981567,1.7303462433567347,486.0,651.0,0.7427258805513017,0.8523725834797891,0.2519201228878648,1.7648676525206688,487.0,1,0.0,1.2273026416595476e-07,9.676248564942663e-05,,-0.006081020346960884,-0.004344093087030598,-0.0026071658271003134,-0.0008702385671700277,0.0008666886927602572,0.002603615952690542,0.004340543212620829,0.006077470472551114,0.0034420392382081663,0.003772707758759469,0.004115680909494806,0.004414047663056454,0.0043930159736388875,0.0038589359689706125,0.0038362443321819074,0.003485698385613266,0.00013753420095817735,0.0003897406219385343,-0.0005937950403467155,0.0006095304281413598,-0.00047125508657362166,0.00013040762340257883,3.315774595614831e-05,-0.000413548405953492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0110,109,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.0024237292762395116,0.00010525118154857481,-0.018715978514594056,-1.0723465783437671,0.00822841791962081,0.001500000013038516,0.5174418604651163,0.6819923371647509,0.44642857142857145,2.7470359242998645,279.0,504.0,0.48653846153846153,0.6545924967658473,0.4662698412698413,3.270896488254167,269.0,1,0.0,7.429607909440383e-08,5.331298773901712e-05,,-0.0041933251068382305,-0.003017836832606686,-0.0018423485583751419,-0.0006668602841435976,0.0005086279900879467,0.001684116264319491,0.0028596045385510353,0.00403509281278258,0.0030334817860749523,0.00316744540908993,0.0033581419943682802,0.0034813135095407505,0.0034813135132881136,0.0031740472307017747,0.003164851919986037,0.002666199650743294,-0.00034235878194239535,-1.3762700646141206e-06,-0.0002952031589479861,-0.0002716253518081804,-0.0002480475446683747,8.114606472885345e-05,0.00010472387350268377,0.00011651277761726147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0111,110,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.002867436068202688,7.262448397503324e-05,0.0074412872686635545,0.4263543546388536,0.01007950043916345,0.001500000013038516,0.7252747252747253,0.8407643312101911,0.13095238095238096,0.23461478710834335,365.0,420.0,0.7022222222222222,0.825065274151436,0.1761904761904762,0.08225577728761804,346.0,1,0.0,1.1749066903705198e-07,6.946434815185718e-05,,-0.005005138864322958,-0.0035652102301567505,-0.0021252815959905435,-0.0006853529618243365,0.0007545756723418709,0.0021945043065080784,0.003634432940674285,0.0050743615748404915,0.003248010858486423,0.003492623117723782,0.0034971230055579052,0.00380969949642142,0.003497122858136984,0.0034930918382401746,0.003232432431701218,0.0029493251377991393,-0.00019878056038129247,-0.00020815532323729589,-0.00022221746925384474,-0.00022690484894930272,7.648452010765933e-05,6.710975660195201e-05,5.773499309624469e-05,0.0003704991408601303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rect_p2_0113,112,train,rectangular_notch,pilot_v2_rectangular_notch,P1_hardmask_profile,P1_hardmask_profile,0.9,0.5,8,0.0005,-0.00046142380492504944,0.00018093932262878604,0.004562736917791632,0.2614255684179902,0.012594817650619934,0.001500000013038516,0.8743068391866913,0.9329388560157791,0.07954545454545454,0.9281295223381093,486.0,528.0,0.801358234295416,0.8897266729500471,0.00946969696969697,0.7622584762239483,533.0,1,0.0,3.814150783393423e-07,0.00010586468188748238,,-0.006153221325405397,-0.00435396166103112,-0.002554701996656844,-0.0007554423322825672,0.001043817332091709,0.002843076996465985,0.004642336660840262,0.006441596325214537,0.003809196757210762,0.004381481772249362,0.0043723157653507375,0.004132229530276044,0.004126366428739588,0.004702356309482425,0.004054858860644581,0.0034894979592571796,0.0006350300743089326,-0.0006405462949271585,0.0006206592982254815,-0.0006577912240760588,0.0006062885234699569,-0.0009838707180490223,0.000591917749245603,-0.0003633274497544179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
