candidate,sample_id,source_index,split,defect_type,state,mask_iou,mask_dice,area_error,residual_mse,residual_nrmse,residual_correlation,peak_index_error,amplitude_error
S1_geom_mlp_waveform,rect_p2_0097,96,train,rectangular_notch,refined_20_54,0.6964285714285714,0.8210526315789474,0.30357142857142855,0.23188744485378265,0.3958825576535231,0.9285547038725774,48.666666666666664,3.205167293548584
S1_geom_mlp_waveform,rect_p2_0097,96,train,rectangular_notch,jittered_bad,0.7572815533980582,0.861878453038674,0.01098901098901099,0.3267764449119568,0.46995158824232103,0.9086906740849179,48.0,4.053417921066284
S1_geom_mlp_waveform,rect_p2_0098,97,train,rectangular_notch,true,1.0,1.0,0.0,0.3139615058898926,0.400580248429672,0.9443949435881951,31.666666666666668,0.7362785339355469
S1_geom_mlp_waveform,rect_p2_0098,97,train,rectangular_notch,proposal,0.7721822541966427,0.871447902571042,0.07552083333333333,0.2876735329627991,0.38344341450423797,0.9407129271986614,31.666666666666668,0.6341238021850586
S1_geom_mlp_waveform,rect_p2_0098,97,train,rectangular_notch,refined_20_54,0.847255369928401,0.917312661498708,0.015625,0.23443719744682312,0.34615020274939684,0.9443693856565897,31.666666666666668,0.027655601501464844
S1_geom_mlp_waveform,rect_p2_0098,97,train,rectangular_notch,jittered_bad,0.646551724137931,0.7853403141361257,0.010416666666666666,0.5528872013092041,0.5315811815642699,0.926767958751708,30.666666666666668,3.064375877380371
S1_geom_mlp_waveform,rect_p2_0099,98,train,rectangular_notch,true,1.0,1.0,0.0,0.400687038898468,0.3739203700619286,0.9743135733732728,30.666666666666668,2.6286158561706543
S1_geom_mlp_waveform,rect_p2_0099,98,train,rectangular_notch,proposal,0.773015873015873,0.8719785138764548,0.22698412698412698,0.45879751443862915,0.4001170018026486,0.9605668193754592,30.333333333333332,2.427511692047119
S1_geom_mlp_waveform,rect_p2_0099,98,train,rectangular_notch,refined_20_54,0.8333333333333334,0.9090909090909091,0.16666666666666666,0.393645703792572,0.3706203276093,0.9673649198980243,30.333333333333332,2.2246923446655273
S1_geom_mlp_waveform,rect_p2_0099,98,train,rectangular_notch,jittered_bad,0.7438692098092643,0.853125,0.031746031746031744,0.2122168391942978,0.27212371954518194,0.978094535044763,15.0,1.4185891151428223
S1_geom_mlp_waveform,rect_p2_0101,100,train,rectangular_notch,true,1.0,1.0,0.0,0.15285368263721466,0.3956887173609656,0.919294485251824,32.0,0.5955104827880859
S1_geom_mlp_waveform,rect_p2_0101,100,train,rectangular_notch,proposal,0.7370030581039755,0.8485915492957746,0.013986013986013986,0.22252602875232697,0.4774260616580475,0.8850083740819197,31.0,1.6837968826293945
S1_geom_mlp_waveform,rect_p2_0101,100,train,rectangular_notch,refined_20_54,0.6601123595505618,0.7952622673434856,0.06643356643356643,0.17118556797504425,0.41874466583222697,0.908236501947908,31.0,0.7040400505065918
S1_geom_mlp_waveform,rect_p2_0101,100,train,rectangular_notch,jittered_bad,0.6084507042253521,0.7565674255691769,0.0034965034965034965,0.2916772961616516,0.5465967265785442,0.8530601169508732,30.666666666666668,2.34462308883667
S1_geom_mlp_waveform,rect_p2_0103,102,train,rectangular_notch,true,1.0,1.0,0.0,0.12732066214084625,0.27983806200895434,0.9662932097683617,1.6666666666666667,1.249323844909668
S1_geom_mlp_waveform,rect_p2_0103,102,train,rectangular_notch,proposal,0.6749555950266429,0.8059384941675504,0.13636363636363635,0.11738140881061554,0.26869340010118764,0.9653531379623352,1.6666666666666667,0.7072892189025879
S1_geom_mlp_waveform,rect_p2_0103,102,train,rectangular_notch,refined_20_54,0.6825938566552902,0.8113590263691683,0.05138339920948617,0.11872119456529617,0.27022247605407324,0.9649621870637219,1.6666666666666667,0.3020968437194824
S1_geom_mlp_waveform,rect_p2_0103,102,train,rectangular_notch,jittered_bad,0.7508591065292096,0.8577036310107949,0.01383399209486166,0.12887795269489288,0.2815442450026511,0.9611750312165933,1.6666666666666667,0.6423335075378418
S1_geom_mlp_waveform,rect_p2_0105,104,train,rectangular_notch,true,1.0,1.0,0.0,0.21700027585029602,0.34884440639572,0.9615541370700671,18.333333333333332,1.9322714805603027
S1_geom_mlp_waveform,rect_p2_0105,104,train,rectangular_notch,proposal,0.7068723702664796,0.828266228430567,0.29312762973352036,0.31582775712013245,0.42084945462364337,0.9526707385208153,18.0,3.0327155590057373
S1_geom_mlp_waveform,rect_p2_0105,104,train,rectangular_notch,refined_20_54,0.7741935483870968,0.8727272727272727,0.22580645161290322,0.2462303191423416,0.37159715869529325,0.9581937101709642,18.0,2.601755142211914
S1_geom_mlp_waveform,rect_p2_0105,104,train,rectangular_notch,jittered_bad,0.756394640682095,0.8613037447988904,0.02244039270687237,0.31783485412597656,0.4221845936456434,0.9423568846043983,16.0,3.058617115020752
S1_geom_mlp_waveform,rect_p2_0106,105,train,rectangular_notch,true,1.0,1.0,0.0,0.290464848279953,0.42753928673921177,0.9440801222978099,16.666666666666668,3.0912632942199707
S1_geom_mlp_waveform,rect_p2_0106,105,train,rectangular_notch,proposal,0.7881481481481482,0.8815244407622204,0.21185185185185185,0.2707136571407318,0.41274737535152833,0.9416279154857841,16.666666666666668,3.0427658557891846
S1_geom_mlp_waveform,rect_p2_0106,105,train,rectangular_notch,refined_20_54,0.8177777777777778,0.8997555012224939,0.18222222222222223,0.24236038327217102,0.3905350817686367,0.9420723995721908,18.333333333333332,2.827894687652588
S1_geom_mlp_waveform,rect_p2_0106,105,train,rectangular_notch,jittered_bad,0.7072570725707257,0.8285302593659942,0.056296296296296296,0.1920766532421112,0.3476694473981259,0.948354792223607,16.666666666666668,2.2683887481689453
S1_geom_mlp_waveform,rect_p2_0107,106,train,rectangular_notch,true,1.0,1.0,0.0,0.12128161638975143,0.29750608083331587,0.9631652918762272,30.0,1.6805391311645508
S1_geom_mlp_waveform,rect_p2_0107,106,train,rectangular_notch,proposal,0.64,0.7804878048780488,0.36,0.11022631824016571,0.2836227145673853,0.9613180631584313,30.0,0.5805826187133789
S1_geom_mlp_waveform,rect_p2_0107,106,train,rectangular_notch,refined_20_54,0.68,0.8095238095238095,0.32,0.11205209791660309,0.2859620190080105,0.9623188131540803,30.0,0.48926448822021484
S1_geom_mlp_waveform,rect_p2_0107,106,train,rectangular_notch,jittered_bad,0.7386363636363636,0.8496732026143791,0.04,0.23056243360042572,0.41019714412349034,0.9487106057565579,30.333333333333332,3.018101453781128
S1_geom_mlp_waveform,rect_p2_0108,107,train,rectangular_notch,true,1.0,1.0,0.0,0.14557261765003204,0.2959977726497535,0.9603885836995986,36.333333333333336,1.3708863258361816
S1_geom_mlp_waveform,rect_p2_0108,107,train,rectangular_notch,proposal,0.752442996742671,0.8587360594795539,0.11888111888111888,0.1881142258644104,0.33648012537983085,0.9586128761784964,36.333333333333336,2.076425075531006
S1_geom_mlp_waveform,rect_p2_0108,107,train,rectangular_notch,refined_20_54,0.7586206896551724,0.8627450980392157,0.038461538461538464,0.15235567092895508,0.30281536614039567,0.9587130929943122,36.333333333333336,1.4571642875671387
S1_geom_mlp_waveform,rect_p2_0108,107,train,rectangular_notch,jittered_bad,0.6753246753246753,0.8062015503875969,0.02972027972027972,0.16124922037124634,0.3115282310826242,0.9576888799239807,19.666666666666668,0.09209728240966797
S1_geom_mlp_waveform,rect_p2_0109,108,train,rectangular_notch,true,1.0,1.0,0.0,0.4454039931297302,0.3860359606397242,0.9779215663776512,34.333333333333336,3.277252197265625
S1_geom_mlp_waveform,rect_p2_0109,108,train,rectangular_notch,proposal,0.7132667617689016,0.832639467110741,0.15514592933947774,0.78767991065979,0.5133642173885409,0.9719003889861598,18.0,4.607868432998657
S1_geom_mlp_waveform,rect_p2_0109,108,train,rectangular_notch,refined_20_54,0.7037037037037037,0.8260869565217391,0.09216589861751152,0.7074247002601624,0.48650893334897927,0.9713876802672594,18.333333333333332,4.376127243041992
S1_geom_mlp_waveform,rect_p2_0109,108,train,rectangular_notch,jittered_bad,0.7470355731225297,0.8552036199095022,0.03686635944700461,0.42639991641044617,0.3777106800223971,0.9769656932504989,18.0,3.3779220581054688
S1_geom_mlp_waveform,rect_p2_0110,109,train,rectangular_notch,true,1.0,1.0,0.0,0.16204768419265747,0.31798862183955706,0.9542911572376342,26.666666666666668,1.5379576683044434
S1_geom_mlp_waveform,rect_p2_0110,109,train,rectangular_notch,proposal,0.6451612903225806,0.7843137254901961,0.27976190476190477,0.2095061093568802,0.3615667719770199,0.9508024244060944,28.0,2.3880815505981445
S1_geom_mlp_waveform,rect_p2_0110,109,train,rectangular_notch,refined_20_54,0.6826003824091779,0.8113636363636364,0.25396825396825395,0.15268369019031525,0.30866436244830714,0.953395807191896,26.666666666666668,1.6009011268615723
S1_geom_mlp_waveform,rect_p2_0110,109,train,rectangular_notch,jittered_bad,0.7191780821917808,0.8366533864541833,0.007936507936507936,0.19256210327148438,0.34663752603334264,0.9407729397734148,26.666666666666668,0.5164756774902344
S1_geom_mlp_waveform,rect_p2_0111,110,train,rectangular_notch,true,1.0,1.0,0.0,0.13662180304527283,0.2763338557583389,0.9667083705212871,13.666666666666666,1.9455041885375977
S1_geom_mlp_waveform,rect_p2_0111,110,train,rectangular_notch,proposal,0.7079646017699115,0.8290155440414507,0.1619047619047619,0.16954202950000763,0.30783130211842,0.9693542413368271,17.666666666666668,2.5158700942993164
S1_geom_mlp_waveform,rect_p2_0111,110,train,rectangular_notch,refined_20_54,0.721868365180467,0.8384710234278668,0.06904761904761905,0.12026111781597137,0.25926071160923836,0.9698122576708513,13.666666666666666,1.8432888984680176
S1_geom_mlp_waveform,rect_p2_0111,110,train,rectangular_notch,jittered_bad,0.6601178781925344,0.7952662721893491,0.011904761904761904,0.20694875717163086,0.34009911506323426,0.9414815141499071,30.333333333333332,1.0683341026306152
S1_geom_mlp_waveform,rect_p2_0113,112,train,rectangular_notch,true,1.0,1.0,0.0,0.2059788554906845,0.3812024184522653,0.9426853202566278,19.666666666666668,2.0212645530700684
S1_geom_mlp_waveform,rect_p2_0113,112,train,rectangular_notch,proposal,0.8712121212121212,0.9311740890688259,0.12878787878787878,0.2092403769493103,0.38420859296397303,0.9280654634075726,19.666666666666668,2.1445131301879883
S1_geom_mlp_waveform,rect_p2_0113,112,train,rectangular_notch,refined_20_54,0.8448905109489051,0.9159248269040554,0.08522727272727272,0.19191892445087433,0.36796221752106745,0.9301234300378918,19.666666666666668,1.3943052291870117
S1_geom_mlp_waveform,rect_p2_0113,112,train,rectangular_notch,jittered_bad,0.7236842105263158,0.8396946564885496,0.015151515151515152,0.31428849697113037,0.4708781840912641,0.9034823999025934,18.666666666666668,3.0708670616149902
S1_geom_mlp_waveform,rect_p2_0119,118,train,rectangular_notch,true,1.0,1.0,0.0,0.1428302675485611,0.3055483186426289,0.9600643402883787,19.0,0.8003115653991699
S1_geom_mlp_waveform,rect_p2_0119,118,train,rectangular_notch,proposal,0.6455696202531646,0.7846153846153846,0.2894736842105263,0.24548578262329102,0.40057417401177897,0.9491128793768314,17.333333333333332,2.826124668121338
S1_geom_mlp_waveform,rect_p2_0119,118,train,rectangular_notch,refined_20_54,0.7109004739336493,0.8310249307479224,0.21875,0.23329415917396545,0.3905006007068086,0.9469173536616166,16.0,2.7113022804260254
S1_geom_mlp_waveform,rect_p2_0119,118,train,rectangular_notch,jittered_bad,0.6938202247191011,0.8192371475953566,0.01644736842105263,0.22161242365837097,0.38059828333658113,0.9554560148287299,17.0,2.6330461502075195
S1_geom_mlp_waveform,rect_v9_0002,121,train,rectangular_notch,true,1.0,1.0,0.0,0.1723029762506485,0.778962976590345,0.8030542014144647,54.0,0.7925252914428711
S1_geom_mlp_waveform,rect_v9_0002,121,train,rectangular_notch,proposal,0.7487844408427877,0.8563484708063022,0.038181818181818185,0.5576151013374329,1.4013211935828649,0.8130944749598994,54.0,2.876296043395996
S1_geom_mlp_waveform,rect_v9_0002,121,train,rectangular_notch,refined_20_54,0.7112903225806452,0.8312912346842601,0.07090909090909091,0.3715863823890686,1.1439322973742998,0.829839018675368,54.0,2.102658271789551
S1_geom_mlp_waveform,rect_v9_0002,121,train,rectangular_notch,jittered_bad,0.7053435114503817,0.8272157564905999,0.03090909090909091,0.13770151138305664,0.6963695626083967,0.8759001945753824,52.333333333333336,0.5508089065551758
S1_geom_mlp_waveform,rect_v9_0003,122,train,rectangular_notch,true,1.0,1.0,0.0,0.24183262884616852,1.0625973886573803,0.8292282554496246,75.33333333333333,1.8101534843444824
S1_geom_mlp_waveform,rect_v9_0003,122,train,rectangular_notch,proposal,0.690537084398977,0.8169440242057489,0.06725146198830409,0.1048799529671669,0.6997735738200311,0.9051957850616411,60.666666666666664,0.7044804096221924
S1_geom_mlp_waveform,rect_v9_0003,122,train,rectangular_notch,refined_20_54,0.672,0.8038277511961722,0.16666666666666666,0.05566426366567612,0.5097996466400384,0.9130058077982879,74.33333333333333,0.21556544303894043
S1_geom_mlp_waveform,rect_v9_0003,122,train,rectangular_notch,jittered_bad,0.6705882352941176,0.8028169014084507,0.07602339181286549,0.13030970096588135,0.7800091008890427,0.8874378986101178,75.33333333333333,0.9095418453216553
S1_geom_mlp_waveform,rect_v9_0004,123,train,rectangular_notch,true,1.0,1.0,0.0,0.1430005133152008,0.4393705510254167,0.929036412911076,41.333333333333336,0.5960626602172852
S1_geom_mlp_waveform,rect_v9_0004,123,train,rectangular_notch,proposal,0.7282758620689656,0.8427773343974462,0.2717241379310345,0.3687494099140167,0.7055500282894532,0.877008685605562,14.0,2.2522730827331543
S1_geom_mlp_waveform,rect_v9_0004,123,train,rectangular_notch,refined_20_54,0.6979310344827586,0.8220958570268074,0.3020689655172414,0.273454874753952,0.607582115200709,0.8811414298017747,14.0,1.710533618927002
S1_geom_mlp_waveform,rect_v9_0004,123,train,rectangular_notch,jittered_bad,0.6904487917146145,0.8168822328114363,0.02620689655172414,0.17815251648426056,0.49040865616005297,0.9231036787991911,14.0,0.9838604927062988
S1_geom_mlp_waveform,rect_v9_0005,124,train,rectangular_notch,true,1.0,1.0,0.0,0.3505493998527527,1.217740966901008,0.8189293683352669,74.66666666666667,2.486906051635742
S1_geom_mlp_waveform,rect_v9_0005,124,train,rectangular_notch,proposal,0.7248062015503876,0.8404494382022472,0.19838056680161945,0.1928865760564804,0.903298532578108,0.8858013479897321,74.0,1.0848922729492188
S1_geom_mlp_waveform,rect_v9_0005,124,train,rectangular_notch,refined_20_54,0.7449392712550608,0.8538283062645011,0.2550607287449393,0.14582227170467377,0.7854024154071111,0.8837242216482321,73.66666666666667,0.7703611850738525
S1_geom_mlp_waveform,rect_v9_0005,124,train,rectangular_notch,jittered_bad,0.718213058419244,0.836,0.024291497975708502,0.1821930706501007,0.8779023881735176,0.8752626114971226,73.33333333333333,0.7814154624938965
S1_geom_mlp_waveform,rect_v9_0006,125,train,rectangular_notch,true,1.0,1.0,0.0,0.18495064973831177,0.8010587804184082,0.888791567099596,62.333333333333336,1.5670909881591797
S1_geom_mlp_waveform,rect_v9_0006,125,train,rectangular_notch,proposal,0.7658349328214972,0.8673913043478261,0.09523809523809523,0.1433735340833664,0.7052952348800277,0.9197716053748447,62.0,1.0103793144226074
S1_geom_mlp_waveform,rect_v9_0006,125,train,rectangular_notch,refined_20_54,0.6782945736434108,0.8083140877598153,0.2070393374741201,0.11698580533266068,0.6370933016509576,0.9130491144607832,62.0,0.838198184967041
S1_geom_mlp_waveform,rect_v9_0006,125,train,rectangular_notch,jittered_bad,0.7074468085106383,0.8286604361370716,0.006211180124223602,0.3267618715763092,1.0647610157192975,0.9054793341865573,62.0,2.181992530822754
S1_geom_mlp_waveform,rect_v9_0007,126,train,rectangular_notch,true,1.0,1.0,0.0,0.2088458240032196,0.8905736586493818,0.8764398229193932,6.666666666666667,2.071505069732666
S1_geom_mlp_waveform,rect_v9_0007,126,train,rectangular_notch,proposal,0.5821917808219178,0.7359307359307359,0.32,0.14422357082366943,0.7400738680932687,0.9165963476055966,6.333333333333333,1.2290287017822266
S1_geom_mlp_waveform,rect_v9_0007,126,train,rectangular_notch,refined_20_54,0.5846702317290553,0.7379077615298087,0.3836363636363636,0.12025027722120285,0.6757716849053901,0.9103001598507315,6.333333333333333,1.055203914642334
S1_geom_mlp_waveform,rect_v9_0007,126,train,rectangular_notch,jittered_bad,0.7287066246056783,0.843065693430657,0.007272727272727273,0.1307845115661621,0.704750033160947,0.9218367518526344,6.666666666666667,0.9535322189331055
S1_geom_mlp_waveform,rect_v9_0008,127,train,rectangular_notch,true,1.0,1.0,0.0,0.21899007260799408,0.9377216541366107,0.8772683446077242,55.666666666666664,1.1147220134735107
S1_geom_mlp_waveform,rect_v9_0008,127,train,rectangular_notch,proposal,0.6160714285714286,0.7624309392265194,0.38392857142857145,0.6340473890304565,1.5955947196981506,0.8536001630393544,28.333333333333332,2.7832021713256836
S1_geom_mlp_waveform,rect_v9_0008,127,train,rectangular_notch,refined_20_54,0.5461309523809523,0.7064485081809432,0.4538690476190476,0.36856600642204285,1.2165203259210184,0.8678617737928949,55.666666666666664,1.8114514350891113
S1_geom_mlp_waveform,rect_v9_0008,127,train,rectangular_notch,jittered_bad,0.75,0.8571428571428571,0.0,0.05457235127687454,0.46811015664807687,0.920032830509625,70.33333333333333,0.32967329025268555
S1_geom_mlp_waveform,rect_v9_0011,130,train,rectangular_notch,true,1.0,1.0,0.0,0.15477202832698822,0.5571787585506216,0.932184626693455,23.333333333333332,1.1600556373596191
S1_geom_mlp_waveform,rect_v9_0011,130,train,rectangular_notch,proposal,0.6111111111111112,0.7586206896551724,0.3888888888888889,0.25811251997947693,0.7195365337913939,0.9048437395692882,23.333333333333332,1.8809514045715332
S1_geom_mlp_waveform,rect_v9_0011,130,train,rectangular_notch,refined_20_54,0.5527777777777778,0.7119856887298748,0.44722222222222224,0.1193690374493599,0.48932134433094154,0.9214840674545528,23.333333333333332,0.9270224571228027
S1_geom_mlp_waveform,rect_v9_0011,130,train,rectangular_notch,jittered_bad,0.7100591715976331,0.8304498269896193,0.006944444444444444,0.2757638990879059,0.743732945029716,0.9377642013489909,40.0,1.8925776481628418
S1_geom_mlp_waveform,rect_v9_0013,132,train,rectangular_notch,true,1.0,1.0,0.0,0.09964364022016525,0.4202279979915995,0.9454709620125856,44.666666666666664,0.577610969543457
S1_geom_mlp_waveform,rect_v9_0013,132,train,rectangular_notch,proposal,0.5828092243186582,0.7364238410596027,0.3658008658008658,0.05841636285185814,0.3217565883332958,0.9483115975770037,45.333333333333336,0.5049796104431152
S1_geom_mlp_waveform,rect_v9_0013,132,train,rectangular_notch,refined_20_54,0.5389473684210526,0.7004103967168263,0.41774891774891776,0.05378734692931175,0.30874522763872775,0.9661532968115046,31.666666666666668,0.8313548564910889
S1_geom_mlp_waveform,rect_v9_0013,132,train,rectangular_notch,jittered_bad,0.6762075134168157,0.8068303094983992,0.02813852813852814,0.3173642158508301,0.749961847131704,0.920867773036693,45.666666666666664,2.204836368560791
S1_geom_mlp_waveform,rect_v9_0015,134,train,rectangular_notch,true,1.0,1.0,0.0,0.2864827811717987,0.8507742473587739,0.8878005724816148,12.333333333333334,1.8981010913848877
S1_geom_mlp_waveform,rect_v9_0015,134,train,rectangular_notch,proposal,0.5896607431340872,0.741869918699187,0.3434343434343434,0.4149342179298401,1.0238932945153403,0.8736790008223817,12.333333333333334,2.4390761852264404
S1_geom_mlp_waveform,rect_v9_0015,134,train,rectangular_notch,refined_20_54,0.5274193548387097,0.6906019007391764,0.4057239057239057,0.21041463315486908,0.729126768877055,0.8875071359933783,39.666666666666664,1.432905912399292
S1_geom_mlp_waveform,rect_v9_0015,134,train,rectangular_notch,jittered_bad,0.7096774193548387,0.8301886792452831,0.037037037037037035,0.5409778952598572,1.1691085411735096,0.8882524213484132,29.0,3.0693624019622803
S1_geom_mlp_waveform,rect_v9_0018,137,train,rectangular_notch,true,1.0,1.0,0.0,0.27660754323005676,0.6334080974326909,0.9146866271980036,45.666666666666664,1.7106609344482422
S1_geom_mlp_waveform,rect_v9_0018,137,train,rectangular_notch,proposal,0.7359154929577465,0.847870182555781,0.19413919413919414,0.10325049608945847,0.38698815732093367,0.925618730041491,61.0,0.0007493495941162109
S1_geom_mlp_waveform,rect_v9_0018,137,train,rectangular_notch,refined_20_54,0.7239488117001828,0.8398727465535525,0.27289377289377287,0.10475226491689682,0.3897923507601291,0.921371099765356,61.333333333333336,0.13032007217407227
S1_geom_mlp_waveform,rect_v9_0018,137,train,rectangular_notch,jittered_bad,0.7264150943396226,0.8415300546448088,0.01098901098901099,0.4880715310573578,0.8413822377754563,0.9009747103798905,46.0,2.8986258506774902
S1_geom_mlp_waveform,rect_v9_0019,138,train,rectangular_notch,true,1.0,1.0,0.0,0.10070051997900009,0.44756981706247484,0.9470231939607667,61.666666666666664,0.6720821857452393
S1_geom_mlp_waveform,rect_v9_0019,138,train,rectangular_notch,proposal,0.7970297029702971,0.8870523415977961,0.109375,0.10625704377889633,0.4597521820540284,0.924450974840612,65.0,0.6738266944885254
S1_geom_mlp_waveform,rect_v9_0019,138,train,rectangular_notch,refined_20_54,0.7034313725490197,0.8258992805755395,0.19010416666666666,0.08008034527301788,0.39912405483895136,0.9304720977059678,65.0,0.3100886344909668
S1_geom_mlp_waveform,rect_v9_0019,138,train,rectangular_notch,jittered_bad,0.7207207207207207,0.837696335078534,0.010416666666666666,0.08632928133010864,0.4144040559472153,0.9561804224000674,61.0,0.5839920043945312
S1_geom_mlp_waveform,rect_v9_0020,139,train,rectangular_notch,true,1.0,1.0,0.0,0.24047337472438812,0.621996541794022,0.9559895392876606,34.666666666666664,2.22877836227417
S1_geom_mlp_waveform,rect_v9_0020,139,train,rectangular_notch,proposal,0.5076923076923077,0.673469387755102,0.47173489278752434,0.05827363207936287,0.3061896559825766,0.9687050282110998,44.0,0.24678468704223633
S1_geom_mlp_waveform,rect_v9_0020,139,train,rectangular_notch,refined_20_54,0.5038461538461538,0.670076726342711,0.4756335282651072,0.055268701165914536,0.29819070398486014,0.9798964103200469,44.0,0.6194260120391846
S1_geom_mlp_waveform,rect_v9_0020,139,train,rectangular_notch,jittered_bad,0.6955074875207987,0.8204121687929342,0.01364522417153996,0.3977615535259247,0.7999555808608356,0.9545655514295174,35.0,3.0545387268066406
S1_geom_mlp_waveform,rect_v9_0022,141,train,rectangular_notch,true,1.0,1.0,0.0,0.1565764993429184,0.4755903986680054,0.9254642100500834,63.0,0.4904778003692627
S1_geom_mlp_waveform,rect_v9_0022,141,train,rectangular_notch,proposal,0.6081730769230769,0.7563527653213752,0.3918269230769231,0.3836001455783844,0.7444048096962442,0.8565465028536251,64.33333333333333,2.086928367614746
S1_geom_mlp_waveform,rect_v9_0022,141,train,rectangular_notch,refined_20_54,0.5661057692307693,0.7229470452801228,0.4338942307692308,0.2581624686717987,0.6106837186887386,0.8683626307953003,64.33333333333333,1.2423410415649414
S1_geom_mlp_waveform,rect_v9_0022,141,train,rectangular_notch,jittered_bad,0.7468085106382979,0.8550548112058465,0.026442307692307692,0.21741287410259247,0.560418440779365,0.9117540244075388,64.0,0.9199318885803223
S1_geom_mlp_waveform,rect_v9_0023,142,train,rectangular_notch,true,1.0,1.0,0.0,0.1357412189245224,0.6169380437421789,0.9098851790673037,2.0,0.5853447914123535
S1_geom_mlp_waveform,rect_v9_0023,142,train,rectangular_notch,proposal,0.8541666666666666,0.9213483146067416,0.14583333333333334,0.15714217722415924,0.6637920744018181,0.9169566702650453,2.0,0.6732378005981445
S1_geom_mlp_waveform,rect_v9_0023,142,train,rectangular_notch,refined_20_54,0.7829861111111112,0.878286270691334,0.2170138888888889,0.13199716806411743,0.6083702753707145,0.9129687338874002,3.0,0.5210044384002686
S1_geom_mlp_waveform,rect_v9_0023,142,train,rectangular_notch,jittered_bad,0.7100591715976331,0.8304498269896193,0.006944444444444444,0.27568167448043823,0.8792039461086922,0.902249930883741,3.0,1.470630168914795
S1_geom_mlp_waveform,rect_v9_0024,143,train,rectangular_notch,true,1.0,1.0,0.0,0.25369614362716675,0.8609541433526586,0.8717831912152265,11.0,1.6138558387756348
S1_geom_mlp_waveform,rect_v9_0024,143,train,rectangular_notch,proposal,0.6942148760330579,0.8195121951219512,0.30578512396694213,0.13365735113620758,0.6249129326388412,0.8950271852750065,25.666666666666668,0.6948986053466797
S1_geom_mlp_waveform,rect_v9_0024,143,train,rectangular_notch,refined_20_54,0.6239669421487604,0.7684478371501272,0.3760330578512397,0.067697674036026,0.44474386023649837,0.9077514425816826,25.666666666666668,0.08459758758544922
S1_geom_mlp_waveform,rect_v9_0024,143,train,rectangular_notch,jittered_bad,0.6589018302828619,0.794383149448345,0.05991735537190083,0.5739855170249939,1.2950112902586002,0.8648454076230964,11.0,3.161759853363037
S1_geom_mlp_waveform,rect_v9_0025,144,train,rectangular_notch,true,1.0,1.0,0.0,0.34977394342422485,0.9573460597353856,0.8824334214906482,28.333333333333332,1.9482183456420898
S1_geom_mlp_waveform,rect_v9_0025,144,train,rectangular_notch,proposal,0.717948717948718,0.835820895522388,0.28205128205128205,0.4018268585205078,1.026111862829261,0.8695818822533479,28.333333333333332,1.9890623092651367
S1_geom_mlp_waveform,rect_v9_0025,144,train,rectangular_notch,refined_20_54,0.6556776556776557,0.7920353982300885,0.3443223443223443,0.17197901010513306,0.6712942850238908,0.8914308059760055,43.0,0.7835416793823242
S1_geom_mlp_waveform,rect_v9_0025,144,train,rectangular_notch,jittered_bad,0.701062215477997,0.8242640499553969,0.05311355311355311,0.6067633032798767,1.2609122992624104,0.8832300409945466,28.333333333333332,3.0314855575561523
S1_geom_mlp_waveform,rect_v9_0026,145,train,rectangular_notch,true,1.0,1.0,0.0,0.45543956756591797,0.8582778895691099,0.9168667257592885,27.333333333333332,2.7195396423339844
S1_geom_mlp_waveform,rect_v9_0026,145,train,rectangular_notch,proposal,0.7253787878787878,0.8408342480790341,0.19960474308300397,0.31540337204933167,0.7142425374726723,0.9086962348554645,13.666666666666666,2.1963162422180176
S1_geom_mlp_waveform,rect_v9_0026,145,train,rectangular_notch,refined_20_54,0.730844793713163,0.8444948921679909,0.25889328063241107,0.16021116077899933,0.5090482267433124,0.9208927935325282,13.666666666666666,1.212242603302002
S1_geom_mlp_waveform,rect_v9_0026,145,train,rectangular_notch,jittered_bad,0.6875,0.8148148148148148,0.02766798418972332,0.3975018262863159,0.8018296464116353,0.9264209455482386,30.333333333333332,2.714447498321533
S1_geom_mlp_waveform,rect_v9_0028,147,train,rectangular_notch,true,1.0,1.0,0.0,0.4159744679927826,1.073794452633524,0.8201383480023707,51.0,2.66837739944458
S1_geom_mlp_waveform,rect_v9_0028,147,train,rectangular_notch,proposal,0.6451612903225806,0.7843137254901961,0.3548387096774194,0.14381356537342072,0.631375528662688,0.9041019979242142,50.0,0.4925224781036377
S1_geom_mlp_waveform,rect_v9_0028,147,train,rectangular_notch,refined_20_54,0.5883256528417818,0.7408123791102514,0.4116743471582181,0.12109306454658508,0.5793585941246795,0.8998228524403695,50.0,0.3416593074798584
S1_geom_mlp_waveform,rect_v9_0028,147,train,rectangular_notch,jittered_bad,0.7470355731225297,0.8552036199095022,0.03686635944700461,0.1732577234506607,0.6930014133308515,0.8974116964965628,49.666666666666664,0.5704421997070312
S1_geom_mlp_waveform,rect_v9_0029,148,train,rectangular_notch,true,1.0,1.0,0.0,0.09279893338680267,0.3933034331278706,0.9545804997382531,28.666666666666668,0.4224734306335449
S1_geom_mlp_waveform,rect_v9_0029,148,train,rectangular_notch,proposal,0.6666666666666666,0.8,0.3333333333333333,0.07366957515478134,0.350429232725552,0.9462809595380323,28.666666666666668,0.18923521041870117
S1_geom_mlp_waveform,rect_v9_0029,148,train,rectangular_notch,refined_20_54,0.6424242424242425,0.7822878228782287,0.3575757575757576,0.0709729716181755,0.3439558812508784,0.9414608672151233,28.666666666666668,0.016146183013916016
