sample_id,split,dataset_id,feature_schema_version,scan_line_count,sensor_x_count,piao_full_compatible,exact_piao_full,full_feature_ready,full_candidate_mode,degraded_mode,degraded_mode_reason,A1__Bx_center_abs_peak,A1__Bx_center_peak_x_m,A1__Bx_center_signed_peak,A1__Bx_center_signed_peak_x_m,A1__Bx_center_min,A1__Bx_center_min_x_m,A1__Bx_center_width50_x_m,A1__Bx_center_energy,A2__Bx_center_grad_abs_peak,A2__Bx_center_grad_energy,A2__Bx_center_left_right_energy_ratio,A2__Bx_center_peak_asymmetry,A2__Bx_outer_peak_decay_ratio,A2__Bx_outer_width_decay_ratio,T1__Bx_env_abs_peak,T1__Bx_env_peak_y_m,T1__Bx_env_width50_y_m,T1__Bx_env_gauss_A,T1__Bx_env_gauss_y0_m,T1__Bx_env_gauss_sigma_m,T1__Bx_env_gauss_rmse,T1__Bx_env_gauss_fit_success,R1__Bx_tangential_gauss_nrmse,R1__Bx_tangential_fit_residual_peak_ratio,A1__By_center_abs_peak,A1__By_center_peak_x_m,A1__By_center_signed_peak,A1__By_center_signed_peak_x_m,A1__By_center_min,A1__By_center_min_x_m,A1__By_center_width50_x_m,A1__By_center_energy,A2__By_center_grad_abs_peak,A2__By_center_grad_energy,A2__By_center_left_right_energy_ratio,A2__By_center_peak_asymmetry,A2__By_outer_peak_decay_ratio,A2__By_outer_width_decay_ratio,T1__By_env_abs_peak,T1__By_env_peak_y_m,T1__By_env_width50_y_m,T1__By_env_gauss_A,T1__By_env_gauss_y0_m,T1__By_env_gauss_sigma_m,T1__By_env_gauss_rmse,T1__By_env_gauss_fit_success,R1__By_tangential_gauss_nrmse,R1__By_tangential_fit_residual_peak_ratio,A1__Bz_center_abs_peak,A1__Bz_center_peak_x_m,A1__Bz_center_signed_peak,A1__Bz_center_signed_peak_x_m,A1__Bz_center_min,A1__Bz_center_min_x_m,A1__Bz_center_width50_x_m,A1__Bz_center_energy,A2__Bz_center_grad_abs_peak,A2__Bz_center_grad_energy,A2__Bz_center_left_right_energy_ratio,A2__Bz_center_peak_asymmetry,A2__Bz_outer_peak_decay_ratio,A2__Bz_outer_width_decay_ratio,T1__Bz_env_abs_peak,T1__Bz_env_peak_y_m,T1__Bz_env_width50_y_m,T1__Bz_env_gauss_A,T1__Bz_env_gauss_y0_m,T1__Bz_env_gauss_sigma_m,T1__Bz_env_gauss_rmse,T1__Bz_env_gauss_fit_success,R1__Bz_tangential_gauss_nrmse,R1__Bz_tangential_fit_residual_peak_ratio,X1__center_Bx_Bz_abs_peak_ratio,X1__center_By_Bz_abs_peak_ratio,X1__center_Bx_By_abs_peak_ratio,X1__center_Bx_Bz_corr,X1__center_By_Bz_corr,X1__center_Bx_By_corr,X1__center_vmag_abs_peak,X1__center_vmag_peak_x_m,X1__center_vmag_width50_x_m,X1__center_vmag_energy,valid__A1__Bx_center_abs_peak,valid__A1__Bx_center_peak_x_m,valid__A1__Bx_center_signed_peak,valid__A1__Bx_center_signed_peak_x_m,valid__A1__Bx_center_min,valid__A1__Bx_center_min_x_m,valid__A1__Bx_center_width50_x_m,valid__A1__Bx_center_energy,valid__A2__Bx_center_grad_abs_peak,valid__A2__Bx_center_grad_energy,valid__A2__Bx_center_left_right_energy_ratio,valid__A2__Bx_center_peak_asymmetry,valid__A2__Bx_outer_peak_decay_ratio,valid__A2__Bx_outer_width_decay_ratio,valid__T1__Bx_env_abs_peak,valid__T1__Bx_env_peak_y_m,valid__T1__Bx_env_width50_y_m,valid__T1__Bx_env_gauss_A,valid__T1__Bx_env_gauss_y0_m,valid__T1__Bx_env_gauss_sigma_m,valid__T1__Bx_env_gauss_rmse,valid__T1__Bx_env_gauss_fit_success,valid__R1__Bx_tangential_gauss_nrmse,valid__R1__Bx_tangential_fit_residual_peak_ratio,valid__A1__By_center_abs_peak,valid__A1__By_center_peak_x_m,valid__A1__By_center_signed_peak,valid__A1__By_center_signed_peak_x_m,valid__A1__By_center_min,valid__A1__By_center_min_x_m,valid__A1__By_center_width50_x_m,valid__A1__By_center_energy,valid__A2__By_center_grad_abs_peak,valid__A2__By_center_grad_energy,valid__A2__By_center_left_right_energy_ratio,valid__A2__By_center_peak_asymmetry,valid__A2__By_outer_peak_decay_ratio,valid__A2__By_outer_width_decay_ratio,valid__T1__By_env_abs_peak,valid__T1__By_env_peak_y_m,valid__T1__By_env_width50_y_m,valid__T1__By_env_gauss_A,valid__T1__By_env_gauss_y0_m,valid__T1__By_env_gauss_sigma_m,valid__T1__By_env_gauss_rmse,valid__T1__By_env_gauss_fit_success,valid__R1__By_tangential_gauss_nrmse,valid__R1__By_tangential_fit_residual_peak_ratio,valid__A1__Bz_center_abs_peak,valid__A1__Bz_center_peak_x_m,valid__A1__Bz_center_signed_peak,valid__A1__Bz_center_signed_peak_x_m,valid__A1__Bz_center_min,valid__A1__Bz_center_min_x_m,valid__A1__Bz_center_width50_x_m,valid__A1__Bz_center_energy,valid__A2__Bz_center_grad_abs_peak,valid__A2__Bz_center_grad_energy,valid__A2__Bz_center_left_right_energy_ratio,valid__A2__Bz_center_peak_asymmetry,valid__A2__Bz_outer_peak_decay_ratio,valid__A2__Bz_outer_width_decay_ratio,valid__T1__Bz_env_abs_peak,valid__T1__Bz_env_peak_y_m,valid__T1__Bz_env_width50_y_m,valid__T1__Bz_env_gauss_A,valid__T1__Bz_env_gauss_y0_m,valid__T1__Bz_env_gauss_sigma_m,valid__T1__Bz_env_gauss_rmse,valid__T1__Bz_env_gauss_fit_success,valid__R1__Bz_tangential_gauss_nrmse,valid__R1__Bz_tangential_fit_residual_peak_ratio,valid__X1__center_Bx_Bz_abs_peak_ratio,valid__X1__center_By_Bz_abs_peak_ratio,valid__X1__center_Bx_By_abs_peak_ratio,valid__X1__center_Bx_Bz_corr,valid__X1__center_By_Bz_corr,valid__X1__center_Bx_By_corr,valid__X1__center_vmag_abs_peak,valid__X1__center_vmag_peak_x_m,valid__X1__center_vmag_width50_x_m,valid__X1__center_vmag_energy,fit_failure_reasons
rbc_v3topup_022_train_WD_dominant_deep_balanced,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0010957363992929459,0.003599999938160181,0.00012910037185065448,-0.03519999980926514,-0.0010957363992929459,0.003599999938160181,0.035599999129772186,3.298213446369219e-07,0.24423139471354083,0.005534462690140654,1.2525782873092497,0.1121285278883512,0.9616928189553219,1.1265822721388863,0.0011418556096032262,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00017307457164861262,0.02319999970495701,0.00010379205195931718,-0.03799999877810478,-0.00017307457164861262,0.02319999970495701,0.07720000296831131,3.0202819254273236e-09,0.12278014476197101,0.001064686042155088,0.738023955802644,-0.15073212502204655,1.1853148095411432,0.9772152285529261,0.00017307457164861262,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0007724685710854828,0.01360000018030405,0.0007724685710854828,0.01360000018030405,-0.0007543520187027752,-0.01360000018030405,0.058000000193715096,2.0400774126565907e-07,0.3662954358345503,0.010547014027781217,0.9095542885569148,-0.04736482852835605,0.9865258496856881,1.0034602178711554,0.000785816228017211,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.4184867065247753,0.2240538685029036,6.331007431395422,-0.07441421246616615,-0.2502536638637047,0.19684881005666183,0.0011341008349987183,0.007600000128149986,0.047599999234080315,5.368493678280083e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_025_train_sharp_deep_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001107694348320365,0.005200000014156103,0.00019343110034242272,-0.03959999978542328,-0.001107694348320365,0.005200000014156103,0.041200000792741776,4.212286533168804e-07,0.2732307533131857,0.005237191044457189,1.514537229429072,0.2046250194298766,0.987105465413445,1.0198019690141151,0.0011363374069333076,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015726445417385548,0.00800000037997961,0.00010836534056579694,-0.02199999988079071,-0.00015726445417385548,0.00800000037997961,0.05439999885857105,4.268149268713278e-09,0.15751373427747548,0.0013044125084633647,0.7461244501499776,-0.14539373171724188,0.9125082620385966,1.087999981224537,0.00017508462769910693,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009264418040402234,0.019999999552965164,0.0009264418040402234,0.019999999552965164,-0.0008861467358656228,-0.021199999377131462,0.06240000016987324,2.327341333793183e-07,0.35455179298027684,0.009064540111665402,0.915895260148822,-0.04389840175534696,1.0242241941163388,0.9936305692811526,0.000937824952416122,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1956437452300805,0.16975103399698005,7.0435137688254175,-0.07124627111325417,-0.7341242214182468,0.09058583879534164,0.0011549152066035817,0.005200000014156103,0.0551999993622303,6.582309359649119e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_026_train_sharp_medium_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012295192573219538,-0.0015999999595806003,0.00018561443721409887,-0.035999998450279236,-0.0012295192573219538,-0.0015999999595806003,0.03319999948143959,4.202908912293884e-07,0.3060025971403715,0.006202927890237165,0.8750503923185181,-0.06663799980702415,1.0153013943043474,1.0246913448944768,0.0012382793938741088,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015952519606798887,0.01119999960064888,0.00011980591079918668,-0.03959999978542328,-0.00015952519606798887,0.01119999960064888,0.06560000032186508,4.781490328860175e-09,0.17519332434120458,0.0014394589863555738,0.7923056111241671,-0.1158811240598433,0.9937139197604025,0.9704142099876438,0.00018478368292562664,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009659455390647054,0.017999999225139618,0.0009659455390647054,0.017999999225139618,-0.0009244735119864345,-0.01679999940097332,0.06840000301599503,3.108201722724531e-07,0.38656169818810887,0.011290326959695987,0.929526324708558,-0.036523821618285816,1.0083185521954425,1.000000054463309,0.0009659455390647054,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.272866023598451,0.1651492652706405,7.707367159717758,0.05267709968290487,-0.7103246949103788,0.23898625640349364,0.0012481670515813038,0.005200000014156103,0.053199999034404755,7.358925538307016e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_028_train_sharp_medium_wide,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001094707055017352,0.003599999938160181,0.00012423780572135001,-0.03759999945759773,-0.001094707055017352,0.003599999938160181,0.040800001472234726,4.2382000528874735e-07,0.2999471988465946,0.005278010847861036,1.1696772509633118,0.0782039129958048,0.9923018340378369,1.0355330045228948,0.001106379902921617,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00017071960610337555,0.00839999970048666,0.00012100995809305459,-0.02199999988079071,-0.00017071960610337555,0.00839999970048666,0.046400001272559166,4.23712289890371e-09,0.1196188321579792,0.0015570710446025145,0.7353699189013486,-0.1524920296337665,0.9471739963330575,1.1717172170907595,0.000186990961083211,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010803157929331064,0.019999999552965164,0.0010803157929331064,0.019999999552965164,-0.0010240869596600533,-0.01679999940097332,0.06120000220835209,3.314820130485538e-07,0.3639320243909484,0.01123891383814937,0.7497365056274949,-0.1430292467280694,1.0344876520704624,0.9714285908575228,0.0010803157929331064,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.0133213474970801,0.15802750197686555,6.41231010312006,0.06588029022012744,-0.6046350618856232,0.08665709511866135,0.0012052291341403574,-0.01679999940097332,0.06080000102519989,7.59539141236205e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_029_train_sharp_shallow_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013032681308686733,-0.00279999990016222,0.0002751662104856223,-0.03440000116825104,-0.0013032681308686733,-0.00279999990016222,0.0284000001847744,4.230292186621721e-07,0.2529803776163615,0.0050463892852600535,0.7446254626978166,-0.14637785746132745,1.0003893882476058,0.9861111025775807,0.0013122378150001168,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00019025722576770931,0.02239999920129776,9.368942846776918e-05,-0.02199999988079071,-0.00019025722576770931,0.02239999920129776,0.01880000066012144,4.494786668257174e-09,0.15711483188252634,0.001848421691536658,0.888065343697147,-0.05928537202195887,0.9885670085671069,0.3092105319591914,0.000197145389392972,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010165160056203604,-0.01759999990463257,0.0008902513654902577,0.019600000232458115,-0.0010165160056203604,-0.01759999990463257,0.0551999993622303,3.157004061796294e-07,0.2884651792449755,0.01120024609468254,0.9500443496700287,-0.02561769958638346,1.0153242130030549,1.007299257667929,0.0010165160056203604,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2820930744453094,0.18716599120502678,6.850032242454076,0.0007915494362427121,-0.5632203043964067,0.20546490705714768,0.0013139857635846189,-0.00279999990016222,0.05040000006556511,7.432244115100588e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_030_train_sharp_medium_compact,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0014098725514486432,0.0012000000569969416,0.00021541654132306576,-0.03480000048875809,-0.0014098725514486432,0.0012000000569969416,0.020800000056624413,3.9742243342556513e-07,0.3590377496967375,0.007610433988054229,1.0314996683607869,0.01550562318634488,0.990185679136017,0.962962961366045,0.0014454779447987676,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00011134718079119921,0.02280000038444996,0.00010521791409701109,-0.009200000204145908,-0.00011134718079119921,0.02280000038444996,0.06320000067353249,2.1970395683548333e-09,0.2099770628684551,0.0019945429346435724,0.7921219618206369,-0.11599547497770599,0.5785020776597903,1.0934256247156384,0.00022536829055752605,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009808739414438605,-0.01759999990463257,0.0009610065026208758,0.018400000408291817,-0.0009808739414438605,-0.01759999990463257,0.06160000152885914,3.6767318572275587e-07,0.4222062668579887,0.01781409009515329,0.7000371226459966,-0.17644489838382516,1.003166848324235,1.003257338575294,0.0009955934947356582,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.4373636528393146,0.11351833919381583,12.661951038459327,-0.037461587000942875,-0.42175432843113364,0.10396932504396555,0.0014139205128266266,0.0012000000569969416,0.04519999958574772,7.672926587166759e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_032_train_sharp_deep_wide,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011620968580245972,0.004000000189989805,0.0001568584848428145,-0.03480000048875809,-0.0011620968580245972,0.004000000189989805,0.04320000112056732,4.6969201617053407e-07,0.23174559204365125,0.005273715875791225,1.1930243506204257,0.08801742240838197,1.0021315409482494,1.0334928553744265,0.0011665946803987026,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00017187710909638554,-0.017999999225139618,0.00017187710909638554,-0.017999999225139618,-0.00016246570157818496,0.02280000038444996,0.06240000016987324,6.348538185119509e-09,0.11138880197330209,0.0011671987412192604,0.6011893785298575,-0.24907148824351621,0.9015927154166808,1.3276595709266141,0.00021381635451689363,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.000976302835624665,0.020400000736117363,0.000976302835624665,0.020400000736117363,-0.0008894926286302507,-0.018799999728798866,0.06160000152885914,2.88992749383587e-07,0.30112340809498317,0.007625586584696382,0.8000261304429696,-0.11109498144219646,0.9725749345344816,0.9935484279935622,0.0010113599710166454,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1903036799857865,0.17604897048815177,6.761207842825158,0.028698231832262746,-0.8161934224166555,-0.05261477539878964,0.001167156158041968,0.020400000736117363,0.06119999848306179,7.650333037392405e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_033_train_sharp_medium_balanced,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012881207512691617,0.003599999938160181,0.00015934984548948705,-0.03959999978542328,-0.0012881207512691617,0.003599999938160181,0.027999999932944775,4.223826192945206e-07,0.23261386830453157,0.004709657659022617,1.516977390750637,0.20539612022357465,0.996435529543572,0.9929077969681784,0.0012939509470015764,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001843449572334066,0.009600000455975533,0.0001553461916046217,-0.017999999225139618,-0.0001843449572334066,0.009600000455975533,0.05599999986588955,7.378034838997359e-09,0.1285843065185706,0.0012724169738876085,1.0576159534157403,0.028001315464188124,0.9509317985215772,1.0144927629148965,0.00019986437109764665,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.000976514769718051,-0.020800000056624413,0.0009712369064800441,0.019999999552965164,-0.000976514769718051,-0.020800000056624413,0.052799999713897705,3.31494309307466e-07,0.3987266504306226,0.011471693710540066,0.4992410362030689,-0.33400830934106335,0.9515707523459443,0.9670329715315666,0.0010724564781412482,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3191001213848315,0.18877846290705108,6.987556213095756,-0.02111198708281915,-0.8768939569449864,0.20854791415787022,0.0013121469152162658,0.004000000189989805,0.04959999956190586,7.612549634409839e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_035_train_sharp_shallow_wide,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012219068594276905,0.007600000128149986,0.00019149309082422405,-0.035999998450279236,-0.0012219068594276905,0.007600000128149986,0.03480000048875809,4.698156736162228e-07,0.2710303408311719,0.004835429375700811,1.7790729710968283,0.2803355576479693,0.9760933797022869,0.9720670856126891,0.0012804946163669229,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00018958942382596433,0.02280000038444996,0.00012168558896519244,-0.018400000408291817,-0.00018958942382596433,0.02280000038444996,0.04600000008940697,6.130066143352363e-09,0.14584479468317357,0.001385504481457061,1.154351962319532,0.07164658561795328,0.9927638687055514,0.8455882257271147,0.000202602896024473,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010631470941007137,0.020400000736117363,0.0010631470941007137,0.020400000736117363,-0.0009539705934002995,-0.01759999990463257,0.0568000003695488,3.1729860071487386e-07,0.3958537403750021,0.00988094211240863,1.0266127202699578,0.013131625990392836,1.0613174001061159,0.9530201212238191,0.0010631470941007137,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.1493300091849163,0.17832849741863113,6.445015944293144,-0.017448013960143626,-0.8759546358826501,0.10148999160923701,0.0012654334599572898,0.007600000128149986,0.05199999921023846,7.932443404744492e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_036_train_sharp_shallow_balanced,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013755932450294495,0.004399999976158142,0.00018034376262221485,-0.03959999978542328,-0.0013755932450294495,0.004399999976158142,0.023599999956786633,4.283504329324906e-07,0.2468220631904643,0.0058224301047671585,1.3501541343866872,0.14899198706303823,1.0000000423145894,0.9752066150688301,0.0013809922384098172,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00016479527403134853,-0.02879999950528145,0.00016479527403134853,-0.02879999950528145,-0.0001589549210621044,0.00800000037997961,0.06680000014603138,5.392005693673166e-09,0.24681687521046317,0.001990368007370175,0.5642104309464836,-0.2786003471347686,0.9284568948017574,0.9970149027176604,0.00019824286573566496,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010018383618444204,0.019200000911951065,0.0010018383618444204,0.019200000911951065,-0.0009407197940163314,-0.01640000008046627,0.052000001072883606,3.3342634458854995e-07,0.31218816017157747,0.011221863168456128,0.9670854753910685,-0.01673263567887814,1.0273833970464235,0.9154929706789486,0.0010018383618444204,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3730690472831695,0.164492876603322,8.347285764807639,0.0014215310809532501,-0.72263988606842,0.2780709493863394,0.0014143679981854086,0.00559999980032444,0.04839999973773956,7.671687832147138e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_037_train_sharp_shallow_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012875704560428858,0.003599999938160181,0.00019890733528882265,-0.03880000114440918,-0.0012875704560428858,0.003599999938160181,0.026399999856948853,4.30697369131183e-07,0.23628947716135218,0.004785523354977491,1.1904891561873867,0.08696192612929382,1.011563222278389,0.9230769381063356,0.0012875704560428858,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0002500451810192317,0.02280000038444996,0.00013759454304818064,-0.009200000204145908,-0.0002500451810192317,0.02280000038444996,0.040799998678267,7.770854115096454e-09,0.1261196889472037,0.0014168200334403218,0.7687964825664408,-0.13071233446715913,0.9558441393726664,1.3972602626128787,0.0002682516351342201,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009912906680256128,-0.01759999990463257,0.0009544308995828032,0.019600000232458115,-0.0009912906680256128,-0.01759999990463257,0.05960000120103359,3.161142596770683e-07,0.351864539327404,0.011220505626125652,0.795546648628171,-0.11386691152136588,0.9778234765105535,1.0000000156262177,0.0010416223667562008,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2988828580494796,0.25224204068949335,5.149351212426906,-0.0761103729517216,-0.8180792817837081,0.0793200081165066,0.001314135421258458,0.00559999980032444,0.05159999988973141,7.545824829233477e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_v3topup_038_train_round_deep_narrow,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0010431514820083976,0.004000000189989805,0.00013670649786945432,0.03440000116825104,-0.0010431514820083976,0.004000000189989805,0.04359999857842922,4.0937975973397904e-07,0.2607999944120648,0.00482486402606571,1.0154254967899559,0.007653717199928549,1.0005228943536788,1.0139534647994068,0.0010579741792753339,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00020835213945247233,0.009600000455975533,0.0001260159187950194,-0.018799999728798866,-0.00020835213945247233,0.009600000455975533,0.05920000001788139,9.478538970418604e-09,0.15009603712716768,0.0013676341726725353,0.4514289512378738,-0.37795239532342856,0.9573219043670999,1.4299516756067634,0.00022990020806901157,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009806215530261397,0.020400000736117363,0.0009806215530261397,0.020400000736117363,-0.0009153374703601003,-0.019600000232458115,0.06599999964237213,2.6935752448727756e-07,0.3564705345550827,0.010680404396653896,0.7845033521924676,-0.12076001288693011,1.0324260066964794,0.9141273916640337,0.0009838211117312312,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.0637656074244892,0.2124694677671626,5.006675164218091,-0.01552937080853799,-0.714802048727247,0.30360550865969493,0.0011831426721628884,0.019200000911951065,0.058800000697374344,6.882158231916751e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
