sample_id,base_sample_id,perturb_sample_id,source_index,split,source_defect_type,source_pack,generated_geometry_type,variant_type,perturb_level,expected_quality_rank,requires_comsol_forward,reused_original,center_x,center_y,angle_rad,angle_deg,length,depth,profile_params_json,polygon_vertices_json,vertex_count,polygon_area_m2,polygon_valid,polygon_finite,polygon_in_bounds,polygon_self_intersects,mask_non_empty,component_count,profile_mask_area,quality_iou_vs_true,quality_dice_vs_true,quality_area_error_vs_true,quality_center_error_px_vs_true,profile_l2_delta,roughness_delta,area_delta_ratio,observed_delta_bz_reference_sample_id,notes,u_station_0,u_station_1,u_station_2,u_station_3,u_station_4,u_station_5,u_station_6,u_station_7,half_width_0,half_width_1,half_width_2,half_width_3,half_width_4,half_width_5,half_width_6,half_width_7,center_offset_0,center_offset_1,center_offset_2,center_offset_3,center_offset_4,center_offset_5,center_offset_6,center_offset_7,occupancy_0,occupancy_1,occupancy_2,occupancy_3,occupancy_4,occupancy_5,occupancy_6,occupancy_7
profile_perturb_020_02,rect_v9_0016,rect_v9_0016__half_width_shrink_local,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,half_width_shrink_local,small,2,1,0,-0.0024427591501423995,7.680491737437688e-05,0.10025870404832427,5.744400601420161,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 5.744400601420161, ""angle_rad"": 0.10025870404832427, ""area_proxy"": 4.4487107151839515e-05, ""center_offsets"": [0.00012011864184974081, -5.98002540927606e-06, -0.00044794482257905894, 0.0007524703401302856, -0.000889909657531893, -6.840994088466459e-05, 0.0008161391412627785, -0.0008262408622254527], ""center_x"": -0.0024427591501423995, ""center_y"": 7.680491737437688e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.0018445342714389454, 0.0028781027708556397, 0.0028956277190333737, 0.003619825809684511, 0.003819396252398766, 0.0026239829470729565, 0.0038193961971633907, 0.0033229116374332026], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 2.055252511923754e-06, ""u_stations"": [-0.003632439946155448, -0.0026322826207652904, -0.0016321252953751327, -0.0006319679699849749, 0.0003681893554051828, 0.0013683466807953401, 0.0023685040061854983, 0.003368661331575656]}","[[-0.0062536018203435614, 0.0016680180316659822], [-0.005349296384401535, 0.002671037398544597], [-0.004311679009769216, 0.002348835528895891], [-0.0035091802979059367, 0.0043638905326117165], [-0.002369633459342363, 0.0030284328994011444], [-0.0013370732997843768, 0.0027565035625805767], [-0.0005501236053747566, 0.004926127529430277], [0.0006590919531485112, 0.0028981102641318836], [0.0013242778869279864, -0.003714339711048114], [0.00021444942668047114, -0.002674305176822608], [-0.000811800064346069, -0.0024651086457561245], [-0.0016050604162300267, -0.004571999916767741], [-0.002784557595270968, -0.002839405762048006], [-0.0037320274757155474, -0.003413337988797489], [-0.004773153023387053, -0.0030562622326940707], [-0.005884359906741812, -0.002002525132947523]]",16,4.44871071518395e-05,1,1,1,0,1,1,224.0,0.4966292134831461,0.6636636636636637,0.49321266968325794,1.2939114313166227,0.0002249071939624313,1.1798646521375014e-06,-0.03883300759737468,rect_v9_0016,real COMSOL forward required,-0.003632439946155448,-0.0026322826207652904,-0.0016321252953751327,-0.0006319679699849749,0.0003681893554051828,0.0013683466807953401,0.0023685040061854983,0.003368661331575656,0.0018445342714389454,0.0028781027708556397,0.0028956277190333737,0.003619825809684511,0.003819396252398766,0.0026239829470729565,0.0038193961971633907,0.0033229116374332026,0.00012011864184974081,-5.98002540927606e-06,-0.00044794482257905894,0.0007524703401302856,-0.000889909657531893,-6.840994088466459e-05,0.0008161391412627785,-0.0008262408622254527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_020_03,rect_v9_0016,rect_v9_0016__half_width_expand_local,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,half_width_expand_local,small,2,1,0,-0.0024427591501423995,7.680491737437688e-05,0.10025870404832427,5.744400601420161,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 5.744400601420161, ""angle_rad"": 0.10025870404832427, ""area_proxy"": 4.836778230437194e-05, ""center_offsets"": [0.00012011864184974081, -5.98002540927606e-06, -0.00044794482257905894, 0.0007524703401302856, -0.000889909657531893, -6.840994088466459e-05, 0.0008161391412627785, -0.0008262408622254527], ""center_x"": -0.0024427591501423995, ""center_y"": 7.680491737437688e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.0018445342714389454, 0.0028781027708556397, 0.003367008975620202, 0.004126601423040342, 0.004354111727734593, 0.00305114296171274, 0.0038193961971633907, 0.0033229116374332026], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 1.480821319938196e-06, ""u_stations"": [-0.003632439946155448, -0.0026322826207652904, -0.0016321252953751327, -0.0006319679699849749, 0.0003681893554051828, 0.0013683466807953401, 0.0023685040061854983, 0.003368661331575656]}","[[-0.0062536018203435614, 0.0016680180316659822], [-0.005349296384401535, 0.002671037398544597], [-0.004358859948587538, 0.002817849652429073], [-0.0035599038870903843, 0.004868121273237897], [-0.002423153572360227, 0.003560463196532966], [-0.0013798280980177274, 0.0031815185097707733], [-0.0005501236053747566, 0.004926127529430277], [0.0006590919531485112, 0.0028981102641318836], [0.0013242778869279864, -0.003714339711048114], [0.00021444942668047114, -0.002674305176822608], [-0.0007690452661127183, -0.002890123592946321], [-0.0015515403032121632, -0.005104030213899563], [-0.0027338340060865203, -0.003343636502674186], [-0.0036848465368972253, -0.003882352112330671], [-0.004773153023387053, -0.0030562622326940707], [-0.005884359906741812, -0.002002525132947523]]",16,4.8367782304371924e-05,1,1,1,0,1,1,245.0,0.5334821428571429,0.6957787481804949,0.4457013574660634,1.3105616525232842,0.0002604664474207278,6.054334601519432e-07,0.04501098909407923,rect_v9_0016,real COMSOL forward required,-0.003632439946155448,-0.0026322826207652904,-0.0016321252953751327,-0.0006319679699849749,0.0003681893554051828,0.0013683466807953401,0.0023685040061854983,0.003368661331575656,0.0018445342714389454,0.0028781027708556397,0.003367008975620202,0.004126601423040342,0.004354111727734593,0.00305114296171274,0.0038193961971633907,0.0033229116374332026,0.00012011864184974081,-5.98002540927606e-06,-0.00044794482257905894,0.0007524703401302856,-0.000889909657531893,-6.840994088466459e-05,0.0008161391412627785,-0.0008262408622254527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_020_04,rect_v9_0016,rect_v9_0016__smooth_global_width_scale,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,smooth_global_width_scale,small,2,1,0,-0.0024427591501423995,7.680491737437688e-05,0.10025870404832427,5.744400601420161,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 5.744400601420161, ""angle_rad"": 0.10025870404832427, ""area_proxy"": 4.2581714627324484e-05, ""center_offsets"": [0.00012011864184974081, -5.98002540927606e-06, -0.00044794482257905894, 0.0007524703401302856, -0.000889909657531893, -6.840994088466459e-05, 0.0008161391412627785, -0.0008262408622254527], ""center_x"": -0.0024427591501423995, ""center_y"": 7.680491737437688e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.00169697152972383, 0.0026478545491871886, 0.003097648257570586, 0.0033302397449097502, 0.0035138445522068648, 0.002807051524775721, 0.00351384450139032, 0.0030570787064385465], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 7.409282845230847e-07, ""u_stations"": [-0.003632439946155448, -0.0026322826207652904, -0.0016321252953751327, -0.0006319679699849749, 0.0003681893554051828, 0.0013683466807953401, 0.0023685040061854983, 0.003368661331575656]}","[[-0.006238832143799492, 0.0015211963050814421], [-0.005326250649960956, 0.0024419454132950506], [-0.004331899412119926, 0.0025498415818386833], [-0.0034801953898005375, 0.004075758680825328], [-0.00233905053761787, 0.002724415586754389], [-0.001355396784741527, 0.0029386528256620894], [-0.0005195406840925476, 0.004622110221180162], [0.0006856993904996904, 0.002633612265124684], [0.001297670449576807, -0.0034498417120409144], [0.00018386650539826228, -0.002370287868572493], [-0.0007934765793889188, -0.002647257908837637], [-0.0016356433379545203, -0.004267982604120986], [-0.0028135425033763667, -0.0025512739102616176], [-0.0037118070733648378, -0.003614344041740282], [-0.004796198757827632, -0.002827170247444524], [-0.005899129583285883, -0.0018557034063629825]]",16,4.2581714627324484e-05,1,1,1,0,1,1,214.0,0.4841628959276018,0.6524390243902439,0.5158371040723982,1.3453156599189409,0.000261767012038151,-1.34459575263168e-07,-0.08000000000000004,rect_v9_0016,real COMSOL forward required,-0.003632439946155448,-0.0026322826207652904,-0.0016321252953751327,-0.0006319679699849749,0.0003681893554051828,0.0013683466807953401,0.0023685040061854983,0.003368661331575656,0.00169697152972383,0.0026478545491871886,0.003097648257570586,0.0033302397449097502,0.0035138445522068648,0.002807051524775721,0.00351384450139032,0.0030570787064385465,0.00012011864184974081,-5.98002540927606e-06,-0.00044794482257905894,0.0007524703401302856,-0.000889909657531893,-6.840994088466459e-05,0.0008161391412627785,-0.0008262408622254527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_020_05,rect_v9_0016,rect_v9_0016__centerline_offset_small,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,centerline_offset_small,small,3,1,0,-0.0024427591501423995,7.680491737437688e-05,0.10025870404832427,5.744400601420161,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 5.744400601420161, ""angle_rad"": 0.10025870404832427, ""area_proxy"": 4.6284472421004876e-05, ""center_offsets"": [0.00012011864184974081, 0.00025435021806125875, 2.115406690175888e-05, 0.0013374270874393797, -0.00030495291022279887, 0.00040068894859615335, 0.0010764693847333134, -0.0008262408622254526], ""center_x"": -0.0024427591501423995, ""center_y"": 7.680491737437688e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.0018445342714389454, 0.0028781027708556397, 0.003367008975620202, 0.003619825809684511, 0.003819396252398766, 0.00305114296171274, 0.0038193961971633907, 0.0033229116374332026], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 8.753878597862527e-07, ""u_stations"": [-0.003632439946155448, -0.0026322826207652904, -0.0016321252953751327, -0.0006319679699849749, 0.0003681893554051828, 0.0013683466807953401, 0.0023685040061854983, 0.003368661331575656]}","[[-0.0062536018203435614, 0.0016680180316659822], [-0.00537535305321921, 0.0029300603428479037], [-0.004405812443399475, 0.0032845928702084767], [-0.0035677291012800715, 0.004945909805356093], [-0.0024281822627164984, 0.00361045217214552], [-0.001426780592829664, 0.0036482617275501767], [-0.0005761802741924308, 0.005185150473733584], [0.0006590919531485112, 0.0028981102641318836], [0.0013242778869279864, -0.003714339711048114], [0.00018839275786279716, -0.002415282232519301], [-0.000815997760924655, -0.0024233803751669176], [-0.001663609219604162, -0.003989980644023365], [-0.0028431063986451032, -0.0022573864893036303], [-0.0037317990317091623, -0.003415608894551268], [-0.004799209692204727, -0.002797239288390764], [-0.005884359906741812, -0.002002525132947523]]",16,4.628447242100487e-05,1,1,1,0,1,1,230.0,0.5033557046979866,0.6696428571428571,0.4796380090497738,1.9039358299618363,0.00039686269665968854,0.0,0.0,rect_v9_0016,real COMSOL forward required,-0.003632439946155448,-0.0026322826207652904,-0.0016321252953751327,-0.0006319679699849749,0.0003681893554051828,0.0013683466807953401,0.0023685040061854983,0.003368661331575656,0.0018445342714389454,0.0028781027708556397,0.003367008975620202,0.003619825809684511,0.003819396252398766,0.00305114296171274,0.0038193961971633907,0.0033229116374332026,0.00012011864184974081,0.00025435021806125875,2.115406690175888e-05,0.0013374270874393797,-0.00030495291022279887,0.00040068894859615335,0.0010764693847333134,-0.0008262408622254526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_020_06,rect_v9_0016,rect_v9_0016__roughness_noise,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,roughness_noise,small,3,1,0,-0.0024427591501423995,7.680491737437688e-05,0.10025870404832427,5.744400601420161,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 5.744400601420161, ""angle_rad"": 0.10025870404832427, ""area_proxy"": 4.659312964506128e-05, ""center_offsets"": [0.00012011864184974081, -5.98002540927606e-06, -0.00044794482257905894, 0.0007524703401302856, -0.000889909657531893, -6.840994088466459e-05, 0.0008161391412627785, -0.0008262408622254527], ""center_x"": -0.0024427591501423995, ""center_y"": 7.680491737437688e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.0019552063277252824, 0.002762978660021414, 0.0036700397834260206, 0.00333023974490975, 0.004010366065018704, 0.0029596086728613576, 0.004086753930964828, 0.0029906204736898823], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 2.5478262373035895e-06, ""u_stations"": [-0.003632439946155448, -0.0026322826207652904, -0.0016321252953751327, -0.0006319679699849749, 0.0003681893554051828, 0.0013683466807953401, 0.0023685040061854983, 0.003368661331575656]}","[[-0.006264679077751615, 0.0017781343266043872], [-0.005337773517181246, 0.0025564914059198235], [-0.0043891905521136025, 0.0031193587318432622], [-0.0034801953898005375, 0.004075758680825328], [-0.0023887477854201717, 0.0032184437198053664], [-0.0013706663555391521, 0.0030904438782300165], [-0.0005768836614966895, 0.005192142674149128], [0.0006923512498374848, 0.002567487765372884], [0.0012910185902390123, -0.0033837172122891143], [0.00024120948280240443, -0.002940320321541459], [-0.0007782070085912934, -0.0027990489614055647], [-0.0015859460901522183, -0.004762010737171963], [-0.0028135425033763667, -0.0025512739102616167], [-0.0036545159333711613, -0.00418386119174486], [-0.004784675890607343, -0.002941716240069297], [-0.00587328264933376, -0.0021126414278859282]]",16,4.659312964506127e-05,1,1,1,0,1,1,233.0,0.5134529147982063,0.6785185185185185,0.47285067873303166,1.319896009773457,0.0002312831584395385,1.6724383775173369e-06,0.006668699196759765,rect_v9_0016,real COMSOL forward required,-0.003632439946155448,-0.0026322826207652904,-0.0016321252953751327,-0.0006319679699849749,0.0003681893554051828,0.0013683466807953401,0.0023685040061854983,0.003368661331575656,0.0019552063277252824,0.002762978660021414,0.0036700397834260206,0.00333023974490975,0.004010366065018704,0.0029596086728613576,0.004086753930964828,0.0029906204736898823,0.00012011864184974081,-5.98002540927606e-06,-0.00044794482257905894,0.0007524703401302856,-0.000889909657531893,-6.840994088466459e-05,0.0008161391412627785,-0.0008262408622254527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_020_07,rect_v9_0016,rect_v9_0016__mixed_profile_perturbation,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,profile_polygon_notch,mixed_profile_perturbation,mixed,4,1,0,-0.002999619839873328,0.0006415632107055914,0.2258791713106367,12.94192319601199,0.007001101277731105,0.001500000013038516,"{""angle_deg"": 12.94192319601199, ""angle_rad"": 0.2258791713106367, ""area_proxy"": 4.475476478835549e-05, ""center_offsets"": [0.00012011864184974081, -5.98002540927606e-06, -0.00044794482257905894, 0.0007524703401302856, -0.000889909657531893, -6.840994088466459e-05, 0.0008161391412627785, -0.0008262408622254527], ""center_x"": -0.002999619839873328, ""center_y"": 0.0006415632107055914, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.0016815640086182155, 0.0026238135596145244, 0.003069523400983242, 0.0036747800258672757, 0.0038773802379210567, 0.002781565118636917, 0.003481940823356411, 0.003029322197937404], ""length"": 0.007001101277731105, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 1.1126198033967016e-06, ""u_stations"": [-0.0037170715687438916, -0.002693611741854411, -0.0016701519149649308, -0.0006466920880754504, 0.00037676773881403, 0.0014002275657035098, 0.0024236873925929906, 0.003447147219482471]}","[[-0.007025779569784523, 0.001564991198911941], [-0.006211105932034995, 0.002589627303213248], [-0.005214483212238901, 0.0028224946409807676], [-0.004621425928484085, 0.0048115154251740025], [-0.003301506643212638, 0.0036375269547571404], [-0.0022426085918113587, 0.003599397253485458], [-0.0016001120842204213, 0.005373278544613842], [-0.00013344783322398598, 0.0035607153740653177], [0.0012234660792885166, -0.0023440248022417844], [-4.045826166747908e-05, -0.0014137036671810058], [-0.0009966716589199722, -0.0018224160221749666], [-0.0015647249986195347, -0.003920243851286628], [-0.002975394302690876, -0.0023513480274503008], [-0.003839562112590682, -0.0031606055258622586], [-0.005035830114459691, -0.0025246973965971646], [-0.00627256236508179, -0.0017127052334717004]]",16,4.4754764788355474e-05,1,1,1,0,1,1,225.0,0.48552338530066813,0.6536731634182908,0.49095022624434387,2.9466071721830316,0.00023949039303799814,2.3723194361044888e-07,-0.03305012572542956,rect_v9_0016,real COMSOL forward required,-0.0037170715687438916,-0.002693611741854411,-0.0016701519149649308,-0.0006466920880754504,0.00037676773881403,0.0014002275657035098,0.0024236873925929906,0.003447147219482471,0.0016815640086182155,0.0026238135596145244,0.003069523400983242,0.0036747800258672757,0.0038773802379210567,0.002781565118636917,0.003481940823356411,0.003029322197937404,0.00012011864184974081,-5.98002540927606e-06,-0.00044794482257905894,0.0007524703401302856,-0.000889909657531893,-6.840994088466459e-05,0.0008161391412627785,-0.0008262408622254527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_021_00,rect_p2_0112,rect_p2_0112__true_reference,111,test,rectangular_notch,pilot_v2_rectangular_notch,original_rect_rot_reference,true_reference,reference,0,0,1,0.003,-0.0005,0.0,0.0,0.0065,0.0019,"{""angle_deg"": 0.0, ""angle_rad"": 0.0, ""area_proxy"": 6.5e-05, ""center_offsets"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""center_x"": 0.003, ""center_y"": -0.0005, ""depth_proxy"": 0.0019, ""half_widths"": [0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005, 0.005], ""length"": 0.0065, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 0.0, ""u_stations"": [-0.00325, -0.0023214285714285715, -0.0013928571428571427, -0.0004642857142857144, 0.0004642857142857144, 0.0013928571428571432, 0.002321428571428571, 0.00325]}","[[-0.0002499999999999998, 0.0045000000000000005], [0.0006785714285714286, 0.0045000000000000005], [0.0016071428571428573, 0.0045000000000000005], [0.0025357142857142857, 0.0045000000000000005], [0.0034642857142857145, 0.0045000000000000005], [0.004392857142857143, 0.0045000000000000005], [0.005321428571428571, 0.0045000000000000005], [0.00625, 0.0045000000000000005], [0.00625, -0.0055], [0.005321428571428571, -0.0055], [0.004392857142857143, -0.0055], [0.0034642857142857145, -0.0055], [0.0025357142857142857, -0.0055], [0.0016071428571428573, -0.0055], [0.0006785714285714286, -0.0055], [-0.0002499999999999998, -0.0055]]",16,6.500000000000001e-05,1,1,1,0,1,1,310.0,0.481651376146789,0.6501547987616099,0.07738095238095238,0.0,0.0016943424053324455,-4.368430026586717e-08,-0.05320094899833604,rect_p2_0112,true_reference reuses original NPZ arrays,-0.00325,-0.0023214285714285715,-0.0013928571428571427,-0.0004642857142857144,0.0004642857142857144,0.0013928571428571432,0.002321428571428571,0.00325,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_021_01,rect_p2_0112,rect_p2_0112__profile_extracted_reference,111,test,rectangular_notch,pilot_v2_rectangular_notch,profile_polygon_notch,profile_extracted_reference,reference,1,1,0,0.0028488011818164644,3.656144060974083e-05,0.0876096713990826,5.0196644156954315,0.010173415091198353,0.001500000013038516,"{""angle_deg"": 5.0196644156954315, ""angle_rad"": 0.0876096713990826, ""area_proxy"": 6.86523713043791e-05, ""center_offsets"": [-0.00012373042751300613, 8.227909752487541e-05, 2.7162472841310077e-05, -8.30707739793041e-05, -0.0001933040131603688, -4.241113494170671e-05, -0.0002077610140854357, 0.00010848175777306006], ""center_x"": 0.0028488011818164644, ""center_y"": 3.656144060974083e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.002953707507423441, 0.003254102074324082, 0.003431270253390009, 0.0034301679231882026, 0.00350478314567174, 0.0035337870608248144, 0.003489693857849874, 0.002996174402145788], ""length"": 0.010173415091198353, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 4.368430026586717e-08, ""u_stations"": [-0.005131784825007937, -0.003678439811979601, -0.0022250947989512653, -0.0007717497859229296, 0.0006815952271054066, 0.002134940240133743, 0.003588285253162078, 0.005041630266190414]}","[[-0.0025109181632581848, 0.002406665722077691], [-0.001107456288535584, 0.0030382918752937674], [0.0003296355263026551, 0.003287039587939369], [0.0017871481644371559, 0.003303295272589909], [0.003238035694706832, 0.0033949781200356475], [0.00467006618762547, 0.0037013492193759237], [0.0061361630009608426, 0.0036198736680149862], [0.007599445330347345, 0.0035704411480019706], [0.008123761711141122, -0.0023989253615303427], [0.0067468429574799715, -0.003332746189043671], [0.005288462246580049, -0.0033391188246734895], [0.003851356205385242, -0.0035877045695844358], [0.002387411363305988, -0.003530729311588935], [0.0009300916277546741, -0.003549181201168133], [-0.0005380037823259332, -0.0034449515324191282], [-0.0019940332886305466, -0.0034780927422961485]]",16,6.865237130437911e-05,1,1,1,0,1,1,341.0,0.8247978436657682,0.9039881831610044,0.01488095238095238,1.4824453005451688,0.0,0.0,0.0,rect_p2_0112,real COMSOL forward required,-0.005131784825007937,-0.003678439811979601,-0.0022250947989512653,-0.0007717497859229296,0.0006815952271054066,0.002134940240133743,0.003588285253162078,0.005041630266190414,0.002953707507423441,0.003254102074324082,0.003431270253390009,0.0034301679231882026,0.00350478314567174,0.0035337870608248144,0.003489693857849874,0.002996174402145788,-0.00012373042751300613,8.227909752487541e-05,2.7162472841310077e-05,-8.30707739793041e-05,-0.0001933040131603688,-4.241113494170671e-05,-0.0002077610140854357,0.00010848175777306006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_021_02,rect_p2_0112,rect_p2_0112__half_width_shrink_local,111,test,rectangular_notch,pilot_v2_rectangular_notch,profile_polygon_notch,half_width_shrink_local,small,2,1,0,0.0028488011818164644,3.656144060974083e-05,0.0876096713990826,5.0196644156954315,0.010173415091198353,0.001500000013038516,"{""angle_deg"": 5.0196644156954315, ""angle_rad"": 0.0876096713990826, ""area_proxy"": 6.581803453671931e-05, ""center_offsets"": [-0.00012373042751300613, 8.227909752487541e-05, 2.7162472841310077e-05, -8.30707739793041e-05, -0.0001933040131603688, -4.241113494170671e-05, -0.0002077610140854357, 0.00010848175777306006], ""center_x"": 0.0028488011818164644, ""center_y"": 3.656144060974083e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.002953707507423441, 0.003254102074324082, 0.0029508924179154077, 0.0034301679231882026, 0.00350478314567174, 0.0030390568723093403, 0.003489693857849874, 0.002996174402145788], ""length"": 0.010173415091198353, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 5.272488285099222e-07, ""u_stations"": [-0.005131784825007937, -0.003678439811979601, -0.0022250947989512653, -0.0007717497859229296, 0.0006815952271054066, 0.002134940240133743, 0.003588285253162078, 0.005041630266190414]}","[[-0.0025109181632581848, 0.002406665722077691], [-0.001107456288535584, 0.0030382918752937674], [0.00037166745340429675, 0.0028085041327018433], [0.0017871481644371559, 0.003303295272589909], [0.003238035694706832, 0.0033949781200356475], [0.004713353911752291, 0.0032085164562924645], [0.0061361630009608426, 0.0036198736680149862], [0.007599445330347345, 0.0035704411480019706], [0.008123761711141122, -0.0023989253615303427], [0.0067468429574799715, -0.003332746189043671], [0.005245174522453228, -0.0028462860615900303], [0.003851356205385242, -0.0035877045695844358], [0.002387411363305988, -0.003530729311588935], [0.0008880597006530326, -0.0030706457459306075], [-0.0005380037823259332, -0.0034449515324191282], [-0.0019940332886305466, -0.0034780927422961485]]",16,6.581803453671931e-05,1,1,1,0,1,1,326.0,0.8236914600550964,0.9033232628398792,0.02976190476190476,1.4514097930265797,0.00024380341062109343,4.835645282440551e-07,-0.04128534402829861,rect_p2_0112,real COMSOL forward required,-0.005131784825007937,-0.003678439811979601,-0.0022250947989512653,-0.0007717497859229296,0.0006815952271054066,0.002134940240133743,0.003588285253162078,0.005041630266190414,0.002953707507423441,0.003254102074324082,0.0029508924179154077,0.0034301679231882026,0.00350478314567174,0.0030390568723093403,0.003489693857849874,0.002996174402145788,-0.00012373042751300613,8.227909752487541e-05,2.7162472841310077e-05,-8.30707739793041e-05,-0.0001933040131603688,-4.241113494170671e-05,-0.0002077610140854357,0.00010848175777306006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
profile_perturb_021_03,rect_p2_0112,rect_p2_0112__half_width_expand_local,111,test,rectangular_notch,pilot_v2_rectangular_notch,profile_polygon_notch,half_width_expand_local,small,2,1,0,0.0028488011818164644,3.656144060974083e-05,0.0876096713990826,5.0196644156954315,0.010173415091198353,0.001500000013038516,"{""angle_deg"": 5.0196644156954315, ""angle_rad"": 0.0876096713990826, ""area_proxy"": 7.147445673880556e-05, ""center_offsets"": [-0.00012373042751300613, 8.227909752487541e-05, 2.7162472841310077e-05, -8.30707739793041e-05, -0.0001933040131603688, -4.241113494170671e-05, -0.0002077610140854357, 0.00010848175777306006], ""center_x"": 0.0028488011818164644, ""center_y"": 3.656144060974083e-05, ""depth_proxy"": 0.001500000013038516, ""half_widths"": [0.002953707507423441, 0.003254102074324082, 0.003431270253390009, 0.003910391432434551, 0.003995452786065783, 0.0035337870608248144, 0.003489693857849874, 0.002996174402145788], ""length"": 0.010173415091198353, ""occupancy"": [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], ""roughness"": 1.5615079493759133e-07, ""u_stations"": [-0.005131784825007937, -0.003678439811979601, -0.0022250947989512653, -0.0007717497859229296, 0.0006815952271054066, 0.002134940240133743, 0.003588285253162078, 0.005041630266190414]}","[[-0.0025109181632581848, 0.002406665722077691], [-0.001107456288535584, 0.0030382918752937674], [0.0003296355263026551, 0.003287039587939369], [0.0017451297405163375, 0.003781676993482428], [0.0031951032589593435, 0.003883765908309053], [0.00467006618762547, 0.0037013492193759237], [0.0061361630009608426, 0.0036198736680149862], [0.007599445330347345, 0.0035704411480019706], [0.008123761711141122, -0.0023989253615303427], [0.0067468429574799715, -0.003332746189043671], [0.005288462246580049, -0.0033391188246734895], [0.0038942886411327303, -0.004076492357857842], [0.0024294297872268066, -0.004009111032481455], [0.0009300916277546741, -0.003549181201168133], [-0.0005380037823259332, -0.0034449515324191282], [-0.0019940332886305466, -0.0034780927422961485]]",16,7.147445673880558e-05,1,1,1,0,1,1,357.0,0.8141361256544503,0.8975468975468975,0.0625,1.473762746778046,0.00024273733613653693,1.1246649467172417e-07,0.04110688940247075,rect_p2_0112,real COMSOL forward required,-0.005131784825007937,-0.003678439811979601,-0.0022250947989512653,-0.0007717497859229296,0.0006815952271054066,0.002134940240133743,0.003588285253162078,0.005041630266190414,0.002953707507423441,0.003254102074324082,0.003431270253390009,0.003910391432434551,0.003995452786065783,0.0035337870608248144,0.003489693857849874,0.002996174402145788,-0.00012373042751300613,8.227909752487541e-05,2.7162472841310077e-05,-8.30707739793041e-05,-0.0001933040131603688,-4.241113494170671e-05,-0.0002077610140854357,0.00010848175777306006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
