sample_id,split,true_shape_type,pred_shape_type,shape_correct,true_L_mm,pred_L_mm,L_error_mm,true_W_mm,pred_W_mm,W_error_mm,true_D_mm,pred_D_mm,D_error_mm,true_burial_depth_mm,pred_burial_depth_mm,burial_depth_error_mm,true_center_x_mm,pred_center_x_mm,center_x_error_mm,true_center_y_mm,pred_center_y_mm,center_y_error_mm,true_center_z_mm,pred_center_z_mm,center_z_error_mm,center_xyz_error_mm,total_abs_normalized_error,burial_depth_level,size_level,aspect_bin
internal_pilot_060,train,internal_ellipsoid,internal_ellipsoid,True,3.75,3.8478896617889404,0.09788968414068222,8.0,7.486724376678467,0.5132761001586914,1.399999976158142,1.3883765935897827,0.01162337139248848,4.199999809265137,4.174180507659912,0.02581952139735222,0.0,-0.2861698269844055,0.2861698269844055,3.0,2.6995129585266113,0.30048704147338867,-4.900000095367432,-4.709339618682861,0.19066035747528076,0.4566585123538971,0.08885277807712555,deep_plus,large,elongated_y
internal_pilot_061,train,internal_cuboid,internal_cuboid,True,2.0,2.219069242477417,0.21906918287277222,2.0,2.3830161094665527,0.3830159604549408,1.0,1.0227229595184326,0.022722873836755753,0.7999999523162842,0.7988954782485962,0.001104490365833044,12.0,11.99505615234375,0.0049443915486335754,-3.0,-2.637983560562134,0.362016499042511,-1.2999999523162842,-1.4028987884521484,0.10289880633354187,0.3763888478279114,0.08512521535158157,shallow,small,compact
internal_pilot_062,train,internal_cuboid,internal_cuboid,True,3.1999998092651367,3.4174323081970215,0.2174323946237564,1.5,2.0212697982788086,0.5212698578834534,1.0,1.0311940908432007,0.031194068491458893,0.7999999523162842,0.7442176342010498,0.05578232184052467,12.0,13.077605247497559,1.0776053667068481,0.0,0.04839256778359413,0.04839256778359413,-1.2999999523162842,-1.307458519935608,0.00745849683880806,1.0787172317504883,0.09466542303562164,shallow,small,elongated_x
internal_pilot_063,val,internal_cuboid,internal_cuboid,True,1.5,4.15369987487793,2.653700113296509,3.1999998092651367,2.1214773654937744,1.0785225629806519,1.0,1.1264420747756958,0.1264420598745346,0.7999999523162842,2.56850266456604,1.7685025930404663,12.0,9.20290756225586,2.7970921993255615,3.0,-2.089212656021118,5.089212894439697,-1.2999999523162842,-2.6410086154937744,1.3410086631774902,5.960043430328369,0.926233172416687,shallow,small,elongated_y
internal_pilot_064,train,internal_cuboid,internal_cuboid,True,3.5,3.5313053131103516,0.03130524605512619,3.5,3.63236141204834,0.13236118853092194,1.2000000476837158,1.2045501470565796,0.004550092853605747,0.7999999523162842,0.7980508804321289,0.0019490835256874561,12.0,12.140275955200195,0.14027580618858337,-3.0,-2.911503314971924,0.08849659562110901,-1.399999976158142,-1.2870206832885742,0.11297920346260071,0.20068195462226868,0.03227619454264641,shallow,medium,compact
internal_pilot_065,test,internal_cuboid,internal_cuboid,True,5.599999904632568,3.9553120136260986,1.6446877717971802,2.625,4.827572822570801,2.20257306098938,1.2000000476837158,1.3088421821594238,0.1088421568274498,0.7999999523162842,1.0359610319137573,0.23596110939979553,12.0,7.318459510803223,4.681540489196777,0.0,1.6121776103973389,1.6121776103973389,-1.399999976158142,-2.5610122680664062,1.1610122919082642,5.085655689239502,0.609045684337616,shallow,medium,elongated_x
internal_pilot_066,train,internal_cuboid,internal_cuboid,True,2.625,2.7983102798461914,0.1733102798461914,5.599999904632568,6.119306564331055,0.5193068385124207,1.2000000476837158,1.2295500040054321,0.029549933969974518,0.7999999523162842,0.7608124017715454,0.03918755054473877,12.0,14.007688522338867,2.007688283920288,3.0,2.995896339416504,0.004103640094399452,-1.399999976158142,-1.2586884498596191,0.14131155610084534,2.0126595497131348,0.11010457575321198,shallow,medium,elongated_y
internal_pilot_067,val,internal_cuboid,internal_cuboid,True,5.0,4.366260051727295,0.6337398886680603,5.0,5.877841472625732,0.8778413534164429,1.399999976158142,1.3238904476165771,0.07610954344272614,0.7999999523162842,0.8134036064147949,0.013403652235865593,12.0,12.922430038452148,0.9224302768707275,-3.0,0.4724559783935547,3.4724559783935547,-1.5,-2.5517587661743164,1.0517586469650269,3.743664503097534,0.4284306466579437,shallow,large,compact
internal_pilot_068,train,internal_cuboid,internal_cuboid,True,8.0,8.302992820739746,0.3029927611351013,3.75,3.6410906314849854,0.10890932381153107,1.399999976158142,1.4049452543258667,0.004945322871208191,0.7999999523162842,0.7828652262687683,0.017134763300418854,12.0,14.027068138122559,2.0270683765411377,0.0,-0.3658996522426605,0.3658996522426605,-1.5,-1.3671849966049194,0.13281497359275818,2.0641045570373535,0.08090931922197342,shallow,large,elongated_x
internal_pilot_069,train,internal_cuboid,internal_cuboid,True,3.75,3.903627395629883,0.15362748503684998,8.0,8.12014389038086,0.12014340609312057,1.399999976158142,1.402177095413208,0.002177199348807335,0.7999999523162842,0.741689920425415,0.058310046792030334,12.0,12.59803581237793,0.5980357527732849,3.0,3.0213236808776855,0.021323561668395996,-1.5,-1.3392935991287231,0.16070646047592163,0.6196192502975464,0.05056413635611534,shallow,large,elongated_y
internal_pilot_070,train,internal_cuboid,internal_cuboid,True,2.0,2.177725076675415,0.17772498726844788,2.0,2.0514519214630127,0.051451846957206726,1.0,1.0170161724090576,0.017016079276800156,2.0,1.9490931034088135,0.05090702325105667,12.0,10.462993621826172,1.5370063781738281,-3.0,-2.70823335647583,0.29176658391952515,-2.5,-2.528263807296753,0.028263777494430542,1.564709186553955,0.06425287574529648,medium,small,compact
internal_pilot_071,val,internal_cuboid,internal_cuboid,True,3.1999998092651367,3.744105339050293,0.5441054105758667,1.5,1.2671401500701904,0.23285986483097076,1.0,1.0414694547653198,0.04146935045719147,2.0,1.981565237045288,0.018434831872582436,12.0,9.160431861877441,2.8395681381225586,0.0,-1.8888630867004395,1.8888630867004395,-2.5,-2.6206884384155273,0.12068846076726913,3.412552833557129,0.20255710184574127,medium,small,elongated_x
internal_pilot_072,test,internal_cuboid,internal_cuboid,True,1.5,3.44003963470459,1.9400396347045898,3.1999998092651367,3.223202705383301,0.023202737793326378,1.0,1.1958595514297485,0.19585946202278137,2.0,2.3891098499298096,0.3891098201274872,12.0,7.2204999923706055,4.7795000076293945,3.0,-0.15128730237483978,3.151287317276001,-2.5,-3.4299941062927246,0.9299940466880798,5.799923896789551,0.6131604313850403,medium,small,elongated_y
internal_pilot_073,val,internal_cuboid,internal_cuboid,True,3.5,5.167252540588379,1.6672523021697998,3.5,3.4056384563446045,0.09436160326004028,1.2000000476837158,1.3017932176589966,0.10179320722818375,2.0,2.9153223037719727,0.9153222441673279,12.0,8.453478813171387,3.5465211868286133,-3.0,-0.42190662026405334,2.5780935287475586,-2.5999999046325684,-3.130892276763916,0.5308923125267029,4.4165849685668945,0.4986882209777832,medium,medium,compact
internal_pilot_074,train,internal_cuboid,internal_cuboid,True,5.599999904632568,5.548582553863525,0.05141738802194595,2.625,2.8015546798706055,0.17655478417873383,1.2000000476837158,1.199506163597107,0.0004939502105116844,2.0,2.0306382179260254,0.030638184398412704,12.0,11.660200119018555,0.33979955315589905,0.0,0.04369526728987694,0.04369526728987694,-2.5999999046325684,-2.5731732845306396,0.02682674676179886,0.34364619851112366,0.026674477383494377,medium,medium,elongated_x
internal_pilot_075,train,internal_cuboid,internal_cuboid,True,2.625,2.7557990550994873,0.13079912960529327,5.599999904632568,5.767241954803467,0.16724225878715515,1.2000000476837158,1.213908314704895,0.01390825491398573,2.0,1.9786367416381836,0.021363375708460808,12.0,12.557110786437988,0.5571106672286987,3.0,2.6772730350494385,0.3227270245552063,-2.5999999046325684,-2.5728919506073,0.027108006179332733,0.6444066166877747,0.0548565648496151,medium,medium,elongated_y
internal_pilot_076,test,internal_cuboid,internal_cuboid,True,5.0,3.653610944747925,1.346388816833496,5.0,4.050724029541016,0.9492756724357605,1.399999976158142,1.2422683238983154,0.15773159265518188,2.0,1.8625692129135132,0.1374308466911316,12.0,11.16147518157959,0.8385246396064758,-3.0,-2.0102462768554688,0.9897537231445312,-2.700000047683716,-3.164168119430542,0.46416813135147095,1.3777475357055664,0.4013831913471222,medium,large,compact
internal_pilot_077,val,internal_cuboid,internal_cuboid,True,8.0,3.836608648300171,4.163392066955566,3.75,2.8941879272460938,0.855812132358551,1.399999976158142,1.2157080173492432,0.18429197371006012,2.0,1.8714449405670166,0.12855511903762817,12.0,7.468814849853516,4.531185150146484,0.0,-2.2978732585906982,2.2978732585906982,-2.700000047683716,-2.965641498565674,0.26564136147499084,5.087477207183838,0.66377192735672,medium,large,elongated_x
internal_pilot_078,train,internal_cuboid,internal_cuboid,True,3.75,3.8651275634765625,0.11512753367424011,8.0,7.971952438354492,0.02804771065711975,1.399999976158142,1.396422266960144,0.0035776756703853607,2.0,1.9574328660964966,0.042567260563373566,12.0,13.157617568969727,1.157617211341858,3.0,2.6482014656066895,0.35179847478866577,-2.700000047683716,-2.6311521530151367,0.06884802132844925,1.2118496894836426,0.04933001473546028,medium,large,elongated_y
internal_pilot_079,val,internal_cuboid,internal_cuboid,True,2.0,5.0756072998046875,3.0756072998046875,2.0,4.100341320037842,2.100341320037842,1.0,1.3284757137298584,0.3284757137298584,3.1999998092651367,2.6074650287628174,0.5925348997116089,12.0,5.081034183502197,6.918965816497803,-3.0,-0.24521814286708832,2.75478196144104,-3.700000047683716,-2.9035608768463135,0.7964391112327576,7.4896745681762695,0.9519346952438354,deep,small,compact
internal_pilot_080,train,internal_cuboid,internal_cuboid,True,3.1999998092651367,3.4299755096435547,0.22997567057609558,1.5,1.4894288778305054,0.010571093298494816,1.0,1.0078662633895874,0.007866183295845985,3.1999998092651367,3.215789794921875,0.015789875760674477,12.0,11.528085708618164,0.4719141721725464,0.0,-0.0018808350432664156,0.0018808350432664156,-3.700000047683716,-3.662022352218628,0.03797770291566849,0.4734435975551605,0.03293946012854576,deep,small,elongated_x
internal_pilot_081,train,internal_cuboid,internal_cuboid,True,1.5,1.6746582984924316,0.17465825378894806,3.1999998092651367,3.2506096363067627,0.05060970038175583,1.0,1.0061430931091309,0.006143003702163696,3.1999998092651367,3.213771104812622,0.013771234080195427,12.0,11.721525192260742,0.27847474813461304,3.0,2.834914207458496,0.1650857776403427,-3.700000047683716,-3.770571708679199,0.070571668446064,0.3313334584236145,0.03847852721810341,deep,small,elongated_y
internal_pilot_082,test,internal_cuboid,internal_cuboid,True,3.5,2.9708564281463623,0.529143750667572,3.5,3.3171496391296387,0.18285052478313446,1.2000000476837158,1.1453397274017334,0.0546603687107563,3.1999998092651367,2.4047389030456543,0.795261025428772,12.0,9.014307022094727,2.9856934547424316,-3.0,-0.716101348400116,2.2838985919952393,-3.799999952316284,-2.3913161754608154,1.4086837768554688,4.01434326171875,0.4568333625793457,deep,medium,compact
internal_pilot_083,train,internal_cuboid,internal_cuboid,True,5.599999904632568,5.903426170349121,0.3034262955188751,2.625,2.658216714859009,0.03321678191423416,1.2000000476837158,1.2166950702667236,0.01669500395655632,3.1999998092651367,3.233592987060547,0.033593036234378815,12.0,11.592617988586426,0.40738192200660706,0.0,-0.12430967390537262,0.12430967390537262,-3.799999952316284,-3.7822048664093018,0.017795246094465256,0.42629754543304443,0.05086541548371315,deep,medium,elongated_x
internal_pilot_084,test,internal_cuboid,internal_cuboid,True,2.625,4.524942398071289,1.8999425172805786,5.599999904632568,4.048309326171875,1.5516904592514038,1.2000000476837158,1.2580347061157227,0.05803466588258743,3.1999998092651367,2.5344913005828857,0.6655086874961853,12.0,8.409146308898926,3.5908539295196533,3.0,2.0460078716278076,0.9539921283721924,-3.799999952316284,-3.4586756229400635,0.3413243591785431,3.7310636043548584,0.4594772756099701,deep,medium,elongated_y
internal_pilot_085,train,internal_cuboid,internal_cuboid,True,5.0,4.943675518035889,0.05632452666759491,5.0,5.026548385620117,0.02654828131198883,1.399999976158142,1.393231987953186,0.006767921149730682,3.1999998092651367,3.143920660018921,0.056079357862472534,12.0,12.477776527404785,0.4777768552303314,-3.0,-2.730985403060913,0.2690146267414093,-3.8999998569488525,-3.809166431427002,0.09083352237939835,0.5557790398597717,0.04264068603515625,deep,large,compact
internal_pilot_086,train,internal_cuboid,internal_cuboid,True,8.0,7.980650424957275,0.019350089132785797,3.75,3.957063913345337,0.2070639729499817,1.399999976158142,1.4026292562484741,0.0026293564587831497,3.1999998092651367,3.255302667617798,0.055302634835243225,12.0,12.321130752563477,0.32113027572631836,0.0,-0.16527476906776428,0.16527476906776428,-3.8999998569488525,-3.770397663116455,0.12960214912891388,0.383714884519577,0.04724288731813431,deep,large,elongated_x
internal_pilot_087,test,internal_cuboid,internal_cuboid,True,3.75,3.2154200077056885,0.534579873085022,8.0,2.590418815612793,5.409581661224365,1.399999976158142,1.1179120540618896,0.28208795189857483,3.1999998092651367,3.2780964374542236,0.07809652388095856,12.0,8.983612060546875,3.016387939453125,3.0,-0.8607320189476013,3.860732078552246,-3.8999998569488525,-3.115318536758423,0.7846814393997192,4.961811542510986,0.9127556085586548,deep,large,elongated_y
internal_pilot_088,train,internal_cuboid,internal_cuboid,True,2.0,2.1897120475769043,0.1897120326757431,2.0,2.1074063777923584,0.10740616917610168,1.0,1.0264581441879272,0.02645805850625038,4.199999809265137,4.151707649230957,0.048292335122823715,12.0,11.521713256835938,0.4782872200012207,-3.0,-2.5034005641937256,0.49659934639930725,-4.699999809265137,-4.619217395782471,0.0807824581861496,0.694186806678772,0.08076547086238861,deep_plus,small,compact
internal_pilot_089,train,internal_cuboid,internal_cuboid,True,3.1999998092651367,3.3482112884521484,0.14821137487888336,1.5,1.538678765296936,0.03867875784635544,1.0,1.0092560052871704,0.009255949407815933,4.199999809265137,4.131128787994385,0.06887084245681763,12.0,11.029151916503906,0.9708479046821594,0.0,-0.0671108141541481,0.0671108141541481,-4.699999809265137,-4.658466815948486,0.04153326153755188,0.9740505218505859,0.04418545961380005,deep_plus,small,elongated_x
internal_pilot_090,train,internal_cuboid,internal_cuboid,True,1.5,1.684190034866333,0.18418999016284943,3.1999998092651367,3.4997589588165283,0.2997589707374573,1.0,1.0249159336090088,0.02491590566933155,4.199999809265137,4.1038007736206055,0.09619910269975662,12.0,13.003381729125977,1.0033818483352661,3.0,2.8510711193084717,0.1489289551973343,-4.699999809265137,-4.606184482574463,0.0938153862953186,1.0187032222747803,0.08979375660419464,deep_plus,small,elongated_y
internal_pilot_091,test,internal_cuboid,internal_ellipsoid,False,3.5,2.8608696460723877,0.6391303539276123,3.5,2.452511787414551,1.0474883317947388,1.2000000476837158,1.1015374660491943,0.09846256673336029,4.199999809265137,2.5262744426727295,1.6737254858016968,12.0,8.419283866882324,3.580716371536255,-3.0,-1.098283052444458,1.901716947555542,-4.800000190734863,-3.3510899543762207,1.4489102363586426,4.305508136749268,0.6526303887367249,deep_plus,medium,compact
internal_pilot_092,train,internal_cuboid,internal_cuboid,True,5.599999904632568,5.708312511444092,0.10831281542778015,2.625,2.74157977104187,0.11657969653606415,1.2000000476837158,1.213748574256897,0.013748533092439175,4.199999809265137,4.236433982849121,0.036434270441532135,12.0,12.538408279418945,0.5384078025817871,0.0,0.082086481153965,0.082086481153965,-4.800000190734863,-4.834839344024658,0.03483891487121582,0.5457425713539124,0.04287173971533775,deep_plus,medium,elongated_x
internal_pilot_093,train,internal_cuboid,internal_cuboid,True,2.625,3.1332168579101562,0.508216917514801,5.599999904632568,5.5500593185424805,0.049940310418605804,1.2000000476837158,1.2254273891448975,0.02542731910943985,4.199999809265137,4.209945201873779,0.009945128113031387,12.0,12.544008255004883,0.5440078973770142,3.0,3.2082149982452393,0.20821508765220642,-4.800000190734863,-4.822429180145264,0.02242904156446457,0.5829246640205383,0.07532232999801636,deep_plus,medium,elongated_y
internal_pilot_094,train,internal_cuboid,internal_cuboid,True,5.0,5.171412467956543,0.17141270637512207,5.0,4.941988945007324,0.05801115185022354,1.399999976158142,1.3968337774276733,0.003166147507727146,4.199999809265137,4.208705425262451,0.008705537766218185,12.0,12.208313941955566,0.20831358432769775,-3.0,-2.4857826232910156,0.5142174363136292,-4.900000095367432,-4.889774799346924,0.010225456207990646,0.5549042224884033,0.041893716901540756,deep_plus,large,compact
internal_pilot_095,train,internal_cuboid,internal_cuboid,True,8.0,7.881682395935059,0.11831801384687424,3.75,3.7077856063842773,0.0422142893075943,1.399999976158142,1.4024641513824463,0.0024641631171107292,4.199999809265137,4.218257904052734,0.01825811341404915,12.0,12.49860668182373,0.4986068308353424,0.0,-0.2526490092277527,0.2526490092277527,-4.900000095367432,-4.784710884094238,0.1152893528342247,0.5707292556762695,0.04198114201426506,deep_plus,large,elongated_x
internal_pilot_096,train,internal_cuboid,internal_cuboid,True,3.75,3.9407830238342285,0.1907830536365509,8.0,7.943955421447754,0.056045129895210266,1.399999976158142,1.4121606349945068,0.012160628102719784,4.199999809265137,4.189950466156006,0.010049436241388321,12.0,12.374299049377441,0.3742985427379608,3.0,2.7118592262268066,0.2881407141685486,-4.900000095367432,-4.800925254821777,0.09907502681016922,0.4826389253139496,0.05359432473778725,deep_plus,large,elongated_y
internal_topup_001,val,internal_sphere,internal_sphere,True,1.0,1.0144282579421997,0.01442816574126482,1.0,1.101900339126587,0.10190030932426453,1.0,1.0082309246063232,0.008230912499129772,0.7999999523162842,0.7878689765930176,0.012130999937653542,-20.0,-19.562244415283203,0.43775513768196106,-6.0,-5.631255626678467,0.3687446117401123,-1.2999999523162842,-1.397143006324768,0.09714299440383911,0.580550491809845,0.04547682777047157,shallow,small,compact
internal_topup_002,train,internal_sphere,internal_sphere,True,1.2000000476837158,1.1720234155654907,0.02797669731080532,1.2000000476837158,1.2283504009246826,0.02835039049386978,1.2000000476837158,1.186030387878418,0.01396972220391035,2.0,1.8815141916275024,0.11848588287830353,-14.0,-13.834572792053223,0.1654280424118042,-6.0,-6.438892841339111,0.43889275193214417,-2.5999999046325684,-2.5356855392456055,0.0643145740032196,0.4734233021736145,0.055013079196214676,medium,medium,compact
internal_topup_003,train,internal_sphere,internal_sphere,True,1.399999976158142,1.4520498514175415,0.052049871534109116,1.399999976158142,1.725587248802185,0.32558733224868774,1.399999976158142,1.3740966320037842,0.02590334042906761,3.1999998092651367,3.1802706718444824,0.019729137420654297,-8.0,-7.262538909912109,0.737461268901825,-6.0,-5.844657897949219,0.15534228086471558,-3.8999998569488525,-3.783726930618286,0.11627306044101715,0.7625613212585449,0.07549947500228882,deep,large,compact
internal_topup_004,test,internal_sphere,internal_sphere,True,1.0,1.1371681690216064,0.13716809451580048,1.0,1.1595453023910522,0.15954521298408508,1.0,1.0229709148406982,0.022970838472247124,4.199999809265137,4.121827125549316,0.07817289233207703,-26.0,-24.097463607788086,1.90253746509552,-2.0,-2.026090383529663,0.02609030343592167,-4.699999809265137,-4.587892532348633,0.11210748553276062,1.9060161113739014,0.0792957991361618,deep_plus,small,compact
internal_topup_005,train,internal_sphere,internal_sphere,True,1.2000000476837158,1.4040870666503906,0.2040870040655136,1.2000000476837158,1.3153407573699951,0.1153406947851181,1.2000000476837158,1.2292215824127197,0.02922152727842331,0.7999999523162842,0.8379614353179932,0.03796146437525749,-20.0,-18.898883819580078,1.1011157035827637,-2.0,-1.515648603439331,0.4843515455722809,-1.399999976158142,-1.5169786214828491,0.11697865277528763,1.2086092233657837,0.09277187287807465,shallow,medium,compact
internal_topup_006,train,internal_sphere,internal_sphere,True,1.399999976158142,1.3765324354171753,0.023467466235160828,1.399999976158142,1.3723334074020386,0.027666566893458366,1.399999976158142,1.4070219993591309,0.007022055797278881,2.0,1.8178398609161377,0.1821601688861847,-14.0,-13.506210327148438,0.49379003047943115,-2.0,-2.163172960281372,0.16317284107208252,-2.700000047683716,-2.6039509773254395,0.09604915976524353,0.5288472175598145,0.051504116505384445,medium,large,compact
internal_topup_007,train,internal_sphere,internal_sphere,True,1.0,1.0815788507461548,0.08157885074615479,1.0,0.981110155582428,0.0188899002969265,1.0,1.0049340724945068,0.004934030584990978,3.1999998092651367,3.194415807723999,0.005584210157394409,-8.0,-8.12106990814209,0.12106914073228836,-2.0,-1.7176084518432617,0.28239166736602783,-3.700000047683716,-3.6743736267089844,0.025626271963119507,0.3083171844482422,0.02650303952395916,deep,small,compact
internal_topup_008,train,internal_sphere,internal_sphere,True,1.2000000476837158,1.1804702281951904,0.019529834389686584,1.2000000476837158,1.17715585231781,0.02284417860209942,1.2000000476837158,1.235243558883667,0.03524345904588699,4.199999809265137,4.16685152053833,0.03314856439828873,-26.0,-27.2211971282959,1.2211967706680298,2.0,2.3881444931030273,0.38814428448677063,-4.800000190734863,-4.891594409942627,0.09159417450428009,1.2846661806106567,0.07391427457332611,deep_plus,medium,compact
internal_topup_009,train,internal_sphere,internal_sphere,True,1.399999976158142,1.4770020246505737,0.07700210064649582,1.399999976158142,1.3577786684036255,0.042221277952194214,1.399999976158142,1.3938482999801636,0.0061516184359788895,0.7999999523162842,0.8250669240951538,0.025066955015063286,-20.0,-19.707670211791992,0.2923291325569153,2.0,1.888555884361267,0.1114441528916359,-1.5,-1.4529573917388916,0.047042615711688995,0.31636863946914673,0.028260324150323868,shallow,large,compact
internal_topup_010,train,internal_sphere,internal_sphere,True,1.0,0.8727754354476929,0.12722459435462952,1.0,0.8861315250396729,0.11386850476264954,1.0,0.9641752243041992,0.03582483530044556,2.0,1.9751719236373901,0.024828128516674042,-14.0,-14.366827011108398,0.36682653427124023,2.0,2.071861743927002,0.07186155021190643,-2.5,-2.507127285003662,0.007127411663532257,0.37386706471443176,0.05684152990579605,medium,small,compact
internal_topup_011,train,internal_ellipsoid,internal_ellipsoid,True,3.5,3.6952245235443115,0.19522430002689362,3.5,3.659707546234131,0.15970738232135773,1.2000000476837158,1.2117623090744019,0.011762254871428013,3.1999998092651367,3.142975330352783,0.057024650275707245,12.0,11.33576488494873,0.6642351150512695,2.0,2.1138594150543213,0.11385931074619293,-3.799999952316284,-3.7091264724731445,0.09087356925010681,0.6800222396850586,0.06057243421673775,deep,medium,compact
internal_topup_012,val,internal_cuboid,internal_cuboid,True,5.0,3.8363490104675293,1.1636507511138916,5.0,4.978654861450195,0.021344982087612152,1.399999976158142,1.2391678094863892,0.16083219647407532,4.199999809265137,4.143185615539551,0.05681440234184265,18.0,15.177618980407715,2.822380542755127,6.0,2.9191620349884033,3.080838203430176,-4.900000095367432,-4.438576698303223,0.4614233076572418,4.203606605529785,0.4218330383300781,deep_plus,large,compact
internal_topup_013,val,internal_sphere,internal_sphere,True,1.0,1.1983003616333008,0.1983003467321396,1.0,1.0637364387512207,0.06373634189367294,1.0,1.0085479021072388,0.008547911420464516,0.7999999523162842,0.7911374568939209,0.00886252336204052,-20.0,-19.235244750976562,0.7647555470466614,6.0,5.725522994995117,0.2744770646095276,-1.2999999523162842,-1.355359673500061,0.055359676480293274,0.8144037127494812,0.04950784891843796,shallow,small,compact
internal_topup_014,train,internal_ellipsoid,internal_ellipsoid,True,5.599999904632568,5.564692974090576,0.0353069044649601,2.625,2.5904664993286133,0.03453344106674194,1.2000000476837158,1.196681022644043,0.0033190008252859116,2.0,1.9751847982406616,0.02481532283127308,6.0,6.474615097045898,0.47461503744125366,-4.0,-3.8790159225463867,0.12098415940999985,-2.5999999046325684,-2.499122142791748,0.10087783634662628,0.5000728964805603,0.030581587925553322,medium,medium,elongated_x
internal_topup_015,train,internal_cuboid,internal_cuboid,True,8.0,8.236337661743164,0.2363370656967163,3.75,3.8383114337921143,0.08831150084733963,1.399999976158142,1.4130510091781616,0.013051088899374008,3.1999998092651367,3.1912200450897217,0.00877981074154377,34.0,34.76268005371094,0.7626786828041077,-4.0,-3.6531219482421875,0.346878319978714,-3.8999998569488525,-3.8744664192199707,0.025533372536301613,0.8382453322410583,0.05702308565378189,deep,large,elongated_x
internal_topup_016,train,internal_sphere,internal_sphere,True,1.0,0.934828519821167,0.0651715099811554,1.0,0.929453432559967,0.07054663449525833,1.0,1.0059428215026855,0.005942769348621368,4.199999809265137,4.186373233795166,0.013626646250486374,-26.0,-25.804216384887695,0.19578449428081512,-6.0,-6.0990495681762695,0.09904941916465759,-4.699999809265137,-4.656131267547607,0.04386855289340019,0.22375613451004028,0.026166493073105812,deep_plus,small,compact
internal_topup_017,train,internal_ellipsoid,internal_ellipsoid,True,3.5,3.3677120208740234,0.13228808343410492,3.5,3.622220754623413,0.1222207248210907,1.2000000476837158,1.1953521966934204,0.0046478817239403725,0.7999999523162842,0.8306745290756226,0.030674563720822334,0.0,-0.0022905878722667694,0.0022905878722667694,-6.0,-5.810568809509277,0.18943101167678833,-1.399999976158142,-1.3737329244613647,0.026267021894454956,0.19125719368457794,0.03451022878289223,shallow,medium,compact
internal_topup_018,train,internal_cuboid,internal_cuboid,True,5.0,5.1934943199157715,0.19349437952041626,5.0,5.129763126373291,0.12976303696632385,1.399999976158142,1.4120286703109741,0.012028729543089867,2.0,1.8802049160003662,0.11979521065950394,30.0,30.299175262451172,0.2991762161254883,-6.0,-5.9789042472839355,0.02109585329890251,-2.700000047683716,-2.6651227474212646,0.03487733006477356,0.3019401729106903,0.05252235755324364,medium,large,compact
internal_topup_019,train,internal_sphere,internal_sphere,True,1.0,0.9827050566673279,0.01729501038789749,1.0,1.1391884088516235,0.13918836414813995,1.0,1.0089468955993652,0.008946866728365421,3.1999998092651367,3.186664581298828,0.013335375115275383,-8.0,-7.971406936645508,0.02859346568584442,-6.0,-6.16411018371582,0.1641102135181427,-3.700000047683716,-3.619161367416382,0.08083856850862503,0.1851610690355301,0.03528572618961334,deep,small,compact
internal_topup_020,val,internal_ellipsoid,internal_ellipsoid,True,5.599999904632568,5.677636623382568,0.07763691246509552,2.625,2.472257614135742,0.15274225175380707,1.2000000476837158,1.193303108215332,0.006696907803416252,4.199999809265137,4.198379993438721,0.0016200356185436249,-6.0,-5.291932106018066,0.708067774772644,4.0,3.933817148208618,0.06618304550647736,-4.800000190734863,-4.752288341522217,0.047711655497550964,0.7127528190612793,0.03557784482836723,deep_plus,medium,elongated_x
internal_topup_021,train,internal_cuboid,internal_cuboid,True,8.0,8.142678260803223,0.1426776945590973,3.75,3.664341688156128,0.08565816283226013,1.399999976158142,1.3968846797943115,0.0031152740120887756,0.7999999523162842,0.8525368571281433,0.052536897361278534,24.0,23.823688507080078,0.1763124018907547,4.0,3.5957608222961426,0.40423938632011414,-1.5,-1.4789369106292725,0.021063141524791718,0.44151923060417175,0.043317925184965134,shallow,large,elongated_x
internal_topup_022,test,internal_sphere,internal_sphere,True,1.0,1.2625092267990112,0.26250922679901123,1.0,1.2107466459274292,0.21074654161930084,1.0,1.0139187574386597,0.013918732292950153,2.0,1.9861533641815186,0.01384667120873928,-14.0,-12.565576553344727,1.4344239234924316,-2.0,-1.6562824249267578,0.34371763467788696,-2.5,-2.5268759727478027,0.02687610685825348,1.4752750396728516,0.07434546202421188,medium,small,compact
internal_topup_023,train,internal_ellipsoid,internal_ellipsoid,True,2.625,2.6590943336486816,0.034094322472810745,5.599999904632568,5.766085147857666,0.16608554124832153,1.2000000476837158,1.211107850074768,0.011107767932116985,3.1999998092651367,3.2179198265075684,0.017919810488820076,12.0,12.203608512878418,0.20360854268074036,5.0,4.968927383422852,0.031072646379470825,-3.799999952316284,-3.7588143348693848,0.0411856472492218,0.21004334092140198,0.03255091980099678,deep,medium,elongated_y
internal_topup_024,train,internal_cuboid,internal_cuboid,True,3.75,3.7523117065429688,0.0023117754608392715,8.0,8.092870712280273,0.0928705558180809,1.399999976158142,1.4017375707626343,0.001737615093588829,4.199999809265137,4.171445369720459,0.02855435013771057,18.0,18.825122833251953,0.8251238465309143,-5.0,-4.522391319274902,0.4776087701320648,-4.900000095367432,-4.884089946746826,0.015910249203443527,0.9535159468650818,0.039061903953552246,deep_plus,large,elongated_y
