candidate,sample_id,source_index,split,defect_type,source_pack,mse,mae,rmse,nrmse,correlation,line0_mse,line1_mse,line2_mse,amplitude_abs_error,abs_peak_index_error_mean,gradient_mse,peak_amplitude_abs_error,line0_correlation,line1_correlation,line2_correlation
S1_geom_mlp_waveform,rot_v9_0056,375,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03869673237204552,0.15411178767681122,0.19671485041055115,0.2685337021707986,0.967244878037799,0.03758027032017708,0.0374838262796402,0.041026100516319275,0.5817878246307373,69.33333333333333,0.01122930459678173,0.549214243888855,0.9692245950024517,0.9688519044156778,0.9636292693531968
S1_geom_mlp_waveform,rot_v9_0057,376,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04791951924562454,0.16983632743358612,0.21890527459525624,0.3447715880612353,0.9400040207579342,0.042222943156957626,0.04981635510921478,0.05171925574541092,0.02236461639404297,10.666666666666666,0.012879171408712864,0.32089131077130634,0.9475734065703525,0.9382751319723798,0.9346517915770849
S1_geom_mlp_waveform,rot_v9_0058,377,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03302013874053955,0.1468040645122528,0.1817144428506979,0.29394064827074673,0.9558946438153699,0.03248298540711403,0.030823560431599617,0.03575387969613075,0.49051380157470703,24.333333333333332,0.012823706492781639,0.4089048107465108,0.9567412370720636,0.9596170465399863,0.9519142871736712
S1_geom_mlp_waveform,rot_v9_0059,378,train,rotated_rect,pilot_v9_topup_rotated_rect,0.046922799199819565,0.17411760985851288,0.21661671034299168,0.3490191085845796,0.9437817845418662,0.05007493868470192,0.0454004667699337,0.045292992144823074,0.2576730251312256,31.666666666666668,0.012828092090785503,0.27692723274230957,0.9381054236657091,0.9449129882193206,0.9485331020577716
S1_geom_mlp_waveform,rot_v9_0060,379,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03519619256258011,0.15281227231025696,0.1876064832637191,0.34115411691899855,0.9429622523655653,0.04214588180184364,0.036412667483091354,0.027030033990740776,0.4665863513946533,42.0,0.009641525335609913,0.2881431579589844,0.9363334941540679,0.9423303652232451,0.9541011053133803
S1_geom_mlp_waveform,rot_v9_0061,380,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04169351980090141,0.16436608135700226,0.20418991111438736,0.457807496320205,0.9257812960942724,0.038391292095184326,0.04411989077925682,0.042569372802972794,0.018506526947021484,26.333333333333332,0.01210718508809805,0.13528627157211304,0.9326424278743214,0.9227013446227851,0.9221409475935544
S1_geom_mlp_waveform,rot_v9_0062,381,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04295169934630394,0.16436941921710968,0.20724791759220149,0.34513882200770873,0.9385286819130252,0.040625929832458496,0.046252187341451645,0.04197697713971138,0.7190728187561035,50.666666666666664,0.013444214127957821,0.5864742596944174,0.9402172347091152,0.934380454086229,0.9412202484259834
S1_geom_mlp_waveform,rot_v9_0063,382,train,rotated_rect,pilot_v9_topup_rotated_rect,0.024904165416955948,0.12739790976047516,0.15781053645734797,0.2946984382334623,0.9575460779966795,0.025981025770306587,0.02354850061237812,0.025182975456118584,0.36715149879455566,18.0,0.01016259379684925,0.28713274002075195,0.9547279914333259,0.9599949134912263,0.9596123114048665
S1_geom_mlp_waveform,rot_v9_0064,383,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03714093565940857,0.1431216597557068,0.19271983722338645,0.3250116162525186,0.9592812684701869,0.04036785289645195,0.03675679489970207,0.03429817035794258,0.6936813592910767,60.666666666666664,0.011451679281890392,0.6729504267374674,0.954233245912274,0.9603448836276083,0.9633807843454542
S1_geom_mlp_waveform,rot_v9_0065,384,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03606577217578888,0.1437212973833084,0.18990990541777666,0.29759005255887166,0.9635330226757549,0.04982316493988037,0.035614773631095886,0.02275937981903553,0.8336188793182373,28.333333333333332,0.010979984886944294,0.769867738087972,0.9552194880424703,0.9619166210089485,0.9759126293479917
S1_geom_mlp_waveform,rot_v9_0066,385,train,rotated_rect,pilot_v9_topup_rotated_rect,0.028768189251422882,0.13265325129032135,0.16961187827337706,0.2822792557848692,0.9672297790350848,0.02709176391363144,0.028435634449124336,0.030777178704738617,0.4439272880554199,48.0,0.01074562780559063,0.5094830195109049,0.9683853888794086,0.9674910858299086,0.9659278845472755
S1_geom_mlp_waveform,rot_v9_0069,388,train,rotated_rect,pilot_v9_topup_rotated_rect,0.026949919760227203,0.12805256247520447,0.16416430720539468,0.24798503866378102,0.9704192827675212,0.027839738875627518,0.024127740412950516,0.028882283717393875,0.24292445182800293,44.333333333333336,0.011482513509690762,0.38937175273895264,0.9672274659471626,0.9739190730408138,0.9705489176996752
S1_geom_mlp_waveform,rot_v9_0070,389,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04423825815320015,0.16026118397712708,0.21032892847442586,0.28379336933928606,0.9659572284616257,0.030894523486495018,0.05150146037340164,0.05031878873705864,0.43931031227111816,74.33333333333333,0.015006772242486477,0.4567769964536031,0.9742215852116771,0.9610919044500572,0.9638847214008038
S1_geom_mlp_waveform,rot_v9_0071,390,train,rotated_rect,pilot_v9_topup_rotated_rect,0.044549062848091125,0.1725497841835022,0.21106648916417575,0.3487601299925578,0.9416559561702186,0.040217671543359756,0.04518236964941025,0.04824715852737427,0.15224075317382812,44.666666666666664,0.011238873936235905,0.26644893487294513,0.9464747770266291,0.942099198790443,0.9365177413282595
S1_geom_mlp_waveform,rot_v9_0072,391,train,rotated_rect,pilot_v9_topup_rotated_rect,0.0377771258354187,0.14966726303100586,0.19436338604639172,0.3406704944037659,0.9522819743048984,0.03513695299625397,0.037531886249780655,0.04066254571080208,0.2554464340209961,0.0,0.01141155045479536,0.13030592600504556,0.9569818408268511,0.952422163164226,0.9478127600057175
S1_geom_mlp_waveform,rot_v9_0073,392,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03009171038866043,0.14184267818927765,0.17346962382117634,0.2757310477045276,0.9684211585536145,0.02856055274605751,0.030778318643569946,0.030936269089579582,0.6228785514831543,52.0,0.011006264947354794,0.43031585216522217,0.9719637214874337,0.9670292814001398,0.9663554880022157
S1_geom_mlp_waveform,rot_v9_0074,393,train,rotated_rect,pilot_v9_topup_rotated_rect,0.037862781435251236,0.14961238205432892,0.1945836103973077,0.3773747545667449,0.9290741736224336,0.03828838840126991,0.03577450290322304,0.039525456726551056,0.2917196750640869,26.666666666666668,0.010427065193653107,0.2780868411064148,0.9283606070403199,0.9334617321922115,0.9253873483254921
S1_geom_mlp_waveform,rot_v9_0075,394,train,rotated_rect,pilot_v9_topup_rotated_rect,0.02905252017080784,0.13284458220005035,0.1704479984359096,0.27819486253190084,0.9630232671207397,0.03001796267926693,0.025661032646894455,0.03147856518626213,0.3569948673248291,7.666666666666667,0.011919116601347923,0.3974804679552714,0.963027276432979,0.967078012736743,0.9590268595866355
S1_geom_mlp_waveform,rot_v9_0076,395,train,rotated_rect,pilot_v9_topup_rotated_rect,0.027202170342206955,0.13150383532047272,0.16493080470975383,0.28980601734631817,0.9579690535236435,0.029595380648970604,0.026357583701610565,0.025653546676039696,0.36458122730255127,50.0,0.011608893051743507,0.3508889675140381,0.9566467382190322,0.9589994083810028,0.958814095532248
S1_geom_mlp_waveform,rot_v9_0077,396,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03260721266269684,0.1412692666053772,0.18057467337004057,0.3585712659946304,0.9367298281358692,0.035766296088695526,0.030438337475061417,0.03161700442433357,0.1810927391052246,56.666666666666664,0.009011653251945972,0.24851961930592856,0.9297511261987328,0.9422199195318772,0.9381330535187146
S1_geom_mlp_waveform,rot_v9_0078,397,train,rotated_rect,pilot_v9_topup_rotated_rect,0.029648270457983017,0.1408802568912506,0.17218673136447832,0.28719556050342765,0.960103052802217,0.028497297316789627,0.026270214468240738,0.034177299588918686,0.7626206874847412,12.333333333333334,0.010513811372220516,0.3756966193517049,0.9587233228998132,0.9641881240971367,0.9581294644841761
S1_geom_mlp_waveform,rot_v9_0079,398,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04702315852046013,0.17248955368995667,0.21684823845367093,0.3542292150015679,0.9358419137256964,0.04344545304775238,0.05149883031845093,0.04612519219517708,0.3443331718444824,50.333333333333336,0.009675809182226658,0.3590880235036214,0.9399831261648305,0.9314111388427455,0.9372471889550097
S1_geom_mlp_waveform,rect_p2_0001,0,val,rectangular_notch,pilot_v2_rectangular_notch,0.19004903733730316,0.3153616786003113,0.43594614040877017,0.27202448403989393,0.9736308125474975,0.18676552176475525,0.1684957891702652,0.21488578617572784,1.5394229888916016,28.666666666666668,0.06905510276556015,1.1339390277862549,0.9723982060445895,0.9765166373540729,0.972326329722118
S1_geom_mlp_waveform,rect_p2_0002,1,val,rectangular_notch,pilot_v2_rectangular_notch,0.40119320154190063,0.46110329031944275,0.6333981382526322,0.49950237953845344,0.93926255556015,0.42037492990493774,0.37279385328292847,0.4104107916355133,2.9085540771484375,28.0,0.07594429701566696,1.6687654654184978,0.9344848012063273,0.9419677727387938,0.9415058227124374
S1_geom_mlp_waveform,rect_p2_0005,4,val,rectangular_notch,pilot_v2_rectangular_notch,0.11984685808420181,0.2700081467628479,0.34618904963069214,0.3154564953387147,0.9528249675583517,0.11525198072195053,0.12070077657699585,0.12358782440423965,0.5027990341186523,15.0,0.07764435559511185,1.0912278493245442,0.9419624534712555,0.9548223196188994,0.962514990546989
S1_geom_mlp_waveform,rect_p2_0006,5,val,rectangular_notch,pilot_v2_rectangular_notch,0.36300215125083923,0.449627161026001,0.6024965985388127,0.4984445672205298,0.9405080054191566,0.371001660823822,0.33560416102409363,0.38240063190460205,2.923748016357422,25.666666666666668,0.07047750800848007,1.7939175367355347,0.945268333647785,0.9405774279096938,0.9366023243971318
S1_geom_mlp_waveform,rect_p2_0014,13,val,rectangular_notch,pilot_v2_rectangular_notch,0.10913915932178497,0.2632906436920166,0.33036216387744066,0.3133918503469309,0.9544682362285475,0.09332305938005447,0.0977860614657402,0.13630837202072144,1.3237714767456055,44.666666666666664,0.04752115160226822,0.5669901768366495,0.9591014309801007,0.9578495296857171,0.9483273102565744
S1_geom_mlp_waveform,rect_p2_0018,17,val,rectangular_notch,pilot_v2_rectangular_notch,0.30064135789871216,0.4241868555545807,0.5483077219032322,0.32308352507823823,0.9737046073648497,0.2835984528064728,0.29393085837364197,0.3243947923183441,2.093228340148926,29.333333333333332,0.07157973945140839,1.468286434809367,0.9728271591405551,0.97457708604576,0.9738559413342881
S1_geom_mlp_waveform,rect_p2_0025,24,val,rectangular_notch,pilot_v2_rectangular_notch,0.23630104959011078,0.3923227787017822,0.4861080636958317,0.3908899288482076,0.9424250357253564,0.25257402658462524,0.21479026973247528,0.24153892695903778,1.041313648223877,0.6666666666666666,0.06865093857049942,0.3127752939860026,0.9342875152780687,0.948082368901808,0.9446842727612614
S1_geom_mlp_waveform,rect_p2_0030,29,val,rectangular_notch,pilot_v2_rectangular_notch,0.1686001867055893,0.31599926948547363,0.41060953070476736,0.3483284499601311,0.9394526606126044,0.18238061666488647,0.16152623295783997,0.16189369559288025,0.09958362579345703,7.0,0.07513903081417084,1.4199784994125366,0.9345582425262148,0.9394894609155775,0.9452269423372217
S1_geom_mlp_waveform,rect_p2_0035,34,val,rectangular_notch,pilot_v2_rectangular_notch,0.29996541142463684,0.3950863182544708,0.5476909816900739,0.4314902927123104,0.9368527316748724,0.30893567204475403,0.28761449456214905,0.30334609746932983,2.661044120788574,44.333333333333336,0.06298089027404785,1.577188531557719,0.9264421538459277,0.939368143094847,0.9441611332343085
S1_geom_mlp_waveform,rect_p2_0040,39,val,rectangular_notch,pilot_v2_rectangular_notch,0.4267951548099518,0.4710334539413452,0.6532956105852479,0.41914599126044777,0.9442876037529289,0.4125521183013916,0.44475916028022766,0.42307430505752563,2.9775400161743164,17.0,0.06534439325332642,1.7105873425801594,0.948803711998,0.9437873296242049,0.9408870473466256
S1_geom_mlp_waveform,rect_p2_0041,40,val,rectangular_notch,pilot_v2_rectangular_notch,0.14379189908504486,0.29029184579849243,0.37919902305391673,0.3819302089004014,0.9246551060948268,0.14765098690986633,0.13334877789020538,0.15037594735622406,0.8547134399414062,1.6666666666666667,0.04568140208721161,0.6768620808919271,0.9283344115017667,0.922454784639464,0.9256024595597246
S1_geom_mlp_waveform,rect_p2_0045,44,val,rectangular_notch,pilot_v2_rectangular_notch,0.5967301726341248,0.5661801695823669,0.7724831212616394,0.5169167540854691,0.9322569590991386,0.6323966383934021,0.5631496906280518,0.5946443676948547,4.104177474975586,16.333333333333332,0.07893621921539307,2.145812511444092,0.921494649860112,0.9359681631885437,0.9393416398954268
S1_geom_mlp_waveform,rect_p2_0047,46,val,rectangular_notch,pilot_v2_rectangular_notch,0.20424486696720123,0.3367535173892975,0.4519345826192119,0.41878793322684943,0.9460870593946888,0.18424934148788452,0.20228804647922516,0.22619719803333282,2.5666427612304688,3.0,0.0597221739590168,1.5252983172734578,0.9426253580606974,0.9485914672316299,0.9475544694970336
S1_geom_mlp_waveform,rect_p2_0049,48,val,rectangular_notch,pilot_v2_rectangular_notch,0.21055924892425537,0.3472168445587158,0.45886735438932175,0.40060732948444805,0.9253075135716434,0.22655075788497925,0.2079388052225113,0.19718815386295319,0.5394272804260254,47.666666666666664,0.06298762559890747,1.3926410675048828,0.9158540715410626,0.9288444279398405,0.9314579150184105
S1_geom_mlp_waveform,rect_p2_0050,49,val,rectangular_notch,pilot_v2_rectangular_notch,0.5345572829246521,0.5544436573982239,0.7311342441198142,0.5311482944610055,0.9447147518681686,0.5625973343849182,0.48222431540489197,0.558850109577179,4.273869752883911,31.0,0.08943270891904831,2.117746909459432,0.939544563677159,0.954635063287028,0.9406705158943235
S1_geom_mlp_waveform,rect_p2_0059,58,val,rectangular_notch,pilot_v2_rectangular_notch,0.5410537123680115,0.5349498391151428,0.7355635338759062,0.5342706411909843,0.9338231225721997,0.4787731170654297,0.5514304041862488,0.5929577350616455,3.372129440307617,32.666666666666664,0.07896359264850616,1.8035691579182942,0.9405273412756092,0.9307228036771447,0.9311235988809613
S1_geom_mlp_waveform,rect_p2_0073,72,val,rectangular_notch,pilot_v2_rectangular_notch,0.15924300253391266,0.30585724115371704,0.3990526312830335,0.38967296129817236,0.9267994724414865,0.13901102542877197,0.1630665808916092,0.1756514012813568,0.044255733489990234,56.666666666666664,0.06300712376832962,0.9144059816996256,0.9328716680636694,0.9213940673725811,0.926299935058213
S1_geom_mlp_waveform,rect_p2_0076,75,val,rectangular_notch,pilot_v2_rectangular_notch,0.29650217294692993,0.39220330119132996,0.5445201308922655,0.36038158271827364,0.9749557505769832,0.2819283604621887,0.2710161805152893,0.3365618884563446,3.5383081436157227,2.6666666666666665,0.06026056781411171,1.83870530128479,0.9723210201938333,0.9777081378750204,0.9752136052910324
S1_geom_mlp_waveform,rect_p2_0091,90,val,rectangular_notch,pilot_v2_rectangular_notch,0.13422438502311707,0.2815566658973694,0.3663664627434081,0.3662813613328716,0.930367163932807,0.13169294595718384,0.13102051615715027,0.1399596929550171,0.3289527893066406,5.666666666666667,0.062474288046360016,0.7509237130482992,0.9325975539332595,0.9284675248856066,0.9308290365704011
S1_geom_mlp_waveform,rect_v9_0001,120,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5692886114120483,0.5672754049301147,0.7545121678356476,1.8948066006974598,0.7472449609743038,0.5105257630348206,0.5236987471580505,0.6736413836479187,4.01227068901062,23.666666666666668,0.07062710076570511,0.9219615260759989,0.7570545657065908,0.7633405974497112,0.7296070851777007
S1_geom_mlp_waveform,rect_v9_0009,128,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.0378781333565712,0.15484388172626495,0.19462305453509662,0.2758490347970843,0.9621532495099919,0.029602058231830597,0.0402459092438221,0.0437864251434803,0.3727996349334717,46.666666666666664,0.015776151791214943,0.1765719254811605,0.9697947505437801,0.9593416987847557,0.9576992117765862
S1_geom_mlp_waveform,rect_v9_0012,131,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.40993449091911316,0.46794429421424866,0.6402612677017978,1.4646507850066302,0.780913609072518,0.35953962802886963,0.383586585521698,0.48667725920677185,3.1247634887695312,71.0,0.06021222472190857,0.22709033886591592,0.8085504099369424,0.7876303759693569,0.7509738991367647
S1_geom_mlp_waveform,rect_v9_0021,140,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.2555371820926666,0.35058534145355225,0.5055068566228025,0.9190844311695726,0.8313418196391474,0.25321629643440247,0.2518356442451477,0.26155951619148254,1.3966717720031738,32.0,0.027054503560066223,0.0723711649576823,0.8230650765908958,0.833751168625201,0.837859593024227
S1_geom_mlp_waveform,rect_v9_0032,151,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.49520495533943176,0.5140502452850342,0.7037080043167278,0.9263912796346394,0.9156939105028681,0.449400931596756,0.48098576068878174,0.5552281737327576,2.8800463676452637,36.0,0.04530036821961403,0.44436462720235187,0.9251460572901111,0.9225076516134568,0.9009265871677704
S1_geom_mlp_waveform,rect_v9_0033,152,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.18946772813796997,0.33369922637939453,0.435278908446033,0.6193383417322212,0.9466317023757097,0.17725054919719696,0.18155169486999512,0.20960091054439545,1.7559196949005127,26.333333333333332,0.02304515801370144,0.3523828585942586,0.9483200944643386,0.9535791988487858,0.9384499051317933
S1_geom_mlp_waveform,rect_v9_0035,154,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.1325441151857376,0.2801337242126465,0.3640660862889286,0.5709041833902626,0.9432628199032422,0.11205481737852097,0.12161067128181458,0.1639668494462967,1.0955185890197754,29.333333333333332,0.019619030877947807,0.30671656131744385,0.9609081982818514,0.9526504707287556,0.9179460198250337
S1_geom_mlp_waveform,rect_v9_0046,165,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.10614544153213501,0.25232478976249695,0.32579969541442944,0.4956068584642996,0.9419586153556871,0.09359557181596756,0.10091225802898407,0.1239284873008728,1.0924243927001953,67.33333333333333,0.017237726598978043,0.14331483840942383,0.9470756426748395,0.9448768186512705,0.9346848550596932
S1_geom_mlp_waveform,rect_v9_0048,167,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.044248297810554504,0.16965250670909882,0.210352793683741,0.2921236119967564,0.9587408098834359,0.039330799132585526,0.041014865040779114,0.05239922180771828,0.15975379943847656,71.33333333333333,0.011241183616220951,0.23915561040242514,0.963053408178014,0.9624992858700754,0.9507043122067507
S1_geom_mlp_waveform,rect_v9_0053,172,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.07540629059076309,0.22332611680030823,0.27460205860620035,0.3776910188044539,0.954016569785799,0.06481263041496277,0.06738891452550888,0.09401733428239822,0.5846562385559082,44.666666666666664,0.018397890031337738,0.14046239852905273,0.9605746145793992,0.9594697731806305,0.9423646552064608
S1_geom_mlp_waveform,rect_v9_0056,175,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.20365111529827118,0.34188705682754517,0.4512772044966056,0.6427125028430073,0.9046628679093683,0.19112499058246613,0.18732213973999023,0.23250626027584076,1.8749964237213135,71.0,0.04435894638299942,0.25343096256256104,0.9067449257941769,0.9121022527430956,0.8959075677205904
S1_geom_mlp_waveform,rect_v9_0067,186,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.4577997922897339,0.5230998992919922,0.676609039467944,1.4737797383882654,0.8051407043189437,0.4147702157497406,0.4047102630138397,0.5539189577102661,3.5830421447753906,34.666666666666664,0.07055187225341797,0.7489641904830933,0.8193653446353507,0.8345234200223255,0.766486123910463
S1_geom_mlp_waveform,rect_v9_0076,195,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.4919440746307373,0.518804132938385,0.7013872501198872,1.2604016566221177,0.8589067979724747,0.4422335922718048,0.4944912791252136,0.5391073822975159,3.148610830307007,21.666666666666668,0.061738625168800354,0.03302892049153646,0.8696659543962522,0.8611858167568998,0.8469825349059843
S1_geom_mlp_waveform,rect_v9_0077,196,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5359851121902466,0.5398340821266174,0.7321100410390822,1.7827738810326939,0.685324200498466,0.49970346689224243,0.5151851773262024,0.5930665731430054,3.26027774810791,10.666666666666666,0.07064047455787659,0.10662645101547241,0.6998238564198129,0.6956619899992441,0.6663655425750882
S1_geom_mlp_waveform,rot_p3_0001,200,val,rotated_rect,pilot_v3_rotated_rect,0.7953321933746338,0.700511634349823,0.8918139903447545,0.6239484771151854,0.8849106341753845,0.7683152556419373,0.7762727737426758,0.8414084911346436,4.405843496322632,40.666666666666664,0.1262798011302948,2.3613323966662088,0.8831781896975084,0.8881427248400562,0.8839839120641518
S1_geom_mlp_waveform,rot_p3_0002,201,val,rotated_rect,pilot_v3_rotated_rect,0.11528559029102325,0.2699485719203949,0.3395373179652323,0.2502090279181883,0.9684798793562988,0.11942336708307266,0.11494303494691849,0.1114903911948204,0.06525135040283203,29.0,0.07346276938915253,0.45525654157002765,0.9648605272392714,0.9686082228872277,0.9719189459943955
S1_geom_mlp_waveform,rot_p3_0003,202,val,rotated_rect,pilot_v3_rotated_rect,0.262882798910141,0.39398443698883057,0.512720975687694,0.3805876796588329,0.9485085270373388,0.24034015834331512,0.24845027923583984,0.2998579144477844,1.7382001876831055,5.0,0.08455066382884979,1.356111764907837,0.9486430964701942,0.9479582447120275,0.9500666016469961
S1_geom_mlp_waveform,rot_p3_0004,203,val,rotated_rect,pilot_v3_rotated_rect,0.14990706741809845,0.3086773455142975,0.38717834058492795,0.24688709086584523,0.9719067738397186,0.17084920406341553,0.14923031628131866,0.12964171171188354,0.9306120872497559,32.666666666666664,0.058808326721191406,1.0416953563690186,0.967169823846381,0.9717373852017689,0.9766656581846458
S1_geom_mlp_waveform,rot_p3_0005,204,val,rotated_rect,pilot_v3_rotated_rect,0.5143061876296997,0.5167022347450256,0.7171514398156777,0.6247785100586521,0.8602201515859076,0.5170561671257019,0.5107213258743286,0.5151413083076477,3.506399154663086,41.666666666666664,0.10536017268896103,2.259800374507904,0.8410691896764045,0.8629783528931478,0.8765063399681869
S1_geom_mlp_waveform,rot_p3_0008,207,val,rotated_rect,pilot_v3_rotated_rect,0.22610364854335785,0.3739558458328247,0.4755035736388927,0.3256500657785017,0.9625334451920862,0.23229119181632996,0.2041386216878891,0.24188107252120972,1.5994391441345215,49.333333333333336,0.0675877258181572,1.389167030652364,0.9610568692548753,0.9655009421856912,0.9614975459201645
S1_geom_mlp_waveform,rot_p3_0012,211,val,rotated_rect,pilot_v3_rotated_rect,0.15363386273384094,0.30762144923210144,0.3919615577245311,0.3339586427860484,0.9480313047089496,0.15529505908489227,0.145488440990448,0.16011810302734375,1.477858066558838,0.6666666666666666,0.0533515028655529,0.8051079909006754,0.9454998092992524,0.9486472477355091,0.9501746127862037
S1_geom_mlp_waveform,rot_p3_0013,212,val,rotated_rect,pilot_v3_rotated_rect,0.16817058622837067,0.31044232845306396,0.41008607173174105,0.42708469962922485,0.9118431674749632,0.11857283115386963,0.14109966158866882,0.24483926594257355,2.309964895248413,0.6666666666666666,0.05829803645610809,0.9830226103464762,0.9295588248932993,0.9209064997801535,0.8925748342976595
S1_geom_mlp_waveform,rot_p3_0018,217,val,rotated_rect,pilot_v3_rotated_rect,0.17712196707725525,0.3314831852912903,0.42085860698963407,0.29139499177398515,0.9647980261836733,0.19616205990314484,0.18002721667289734,0.15517663955688477,1.01104736328125,1.3333333333333333,0.07784803956747055,1.2455742359161377,0.9660042954148789,0.9628353849995794,0.966845430888337
S1_geom_mlp_waveform,rot_v7_0001,248,val,rotated_rect,pilot_v7_topup_rotated_rect,0.03645879402756691,0.13196802139282227,0.1909418603333667,0.2727388374505079,0.9687143850954553,0.0320829376578331,0.045691363513469696,0.03160208463668823,0.05012655258178711,11.333333333333334,0.01499562244862318,0.46399744351704914,0.9733069131922718,0.9609306817787104,0.9722041753546394
S1_geom_mlp_waveform,rot_v7_0007,254,val,rotated_rect,pilot_v7_topup_rotated_rect,0.03924943134188652,0.15334275364875793,0.1981146923927817,0.3258480453945645,0.9713150259021267,0.03015131503343582,0.031813845038414,0.05578313395380974,0.2808806896209717,18.333333333333332,0.013194529339671135,0.07411324977874756,0.981803364939436,0.9808188633142215,0.9515778370409868
S1_geom_mlp_waveform,rot_v7_0008,255,val,rotated_rect,pilot_v7_topup_rotated_rect,0.04361533001065254,0.17192363739013672,0.2088428356699184,0.30998354570740244,0.9620490676600006,0.04594564810395241,0.03653999790549278,0.04836033657193184,0.004395723342895508,8.0,0.012435431592166424,0.26396046082178753,0.9606739399014368,0.9689334036211198,0.9567135560789457
S1_geom_mlp_waveform,rot_v7_0013,260,val,rotated_rect,pilot_v7_topup_rotated_rect,0.04849496856331825,0.17521974444389343,0.22021573187063237,0.34213086589447833,0.9557586105748781,0.04712534323334694,0.04759358614683151,0.050765980035066605,0.08529806137084961,26.0,0.012749475426971912,0.3436261812845866,0.9563925825341151,0.9579618019616123,0.9539029016435905
S1_geom_mlp_waveform,rot_v7_0018,265,val,rotated_rect,pilot_v7_topup_rotated_rect,0.05447766184806824,0.1972576230764389,0.23340450263023685,0.32070104324456494,0.9498318383807008,0.05433494970202446,0.05311771482229233,0.05598031356930733,0.4121818542480469,42.666666666666664,0.009695875458419323,0.2789640426635742,0.95199917749739,0.9521662934010627,0.94583462627666
S1_geom_mlp_waveform,rot_v7_0019,266,val,rotated_rect,pilot_v7_topup_rotated_rect,0.02256312593817711,0.11681739240884781,0.15021027241229912,0.21719689715736884,0.9773397179356907,0.02447243593633175,0.022896714508533478,0.0203202273696661,0.23718833923339844,52.333333333333336,0.010774094611406326,0.3177018165588379,0.9746430467968482,0.9777587317138491,0.9799009156708413
S1_geom_mlp_waveform,rot_v7_0023,270,val,rotated_rect,pilot_v7_topup_rotated_rect,0.03221054747700691,0.14044834673404694,0.1794729714386178,0.23768830249765524,0.9747425775746809,0.025806106626987457,0.032886214554309845,0.03793932497501373,0.6372482776641846,37.666666666666664,0.009429855272173882,0.3326672712961833,0.9786941736552967,0.9755515600725255,0.9703320769501195
S1_geom_mlp_waveform,rot_v7_0028,275,val,rotated_rect,pilot_v7_topup_rotated_rect,0.04562276974320412,0.16832201182842255,0.21359487293285884,0.27188607985651914,0.9725753240321657,0.04207271337509155,0.04384273290634155,0.050952862948179245,0.4845712184906006,56.0,0.011837339028716087,0.4715258280436198,0.9692500232905621,0.9765703917259896,0.9730620239252716
S1_geom_mlp_waveform,rot_v8_0001,280,val,rotated_rect,pilot_v8_topup_rotated_rect,0.023982658982276917,0.11960866302251816,0.15486335584080863,0.2277837529492279,0.980347576106068,0.024446792900562286,0.024121085181832314,0.02338009513914585,0.5994820594787598,44.333333333333336,0.008045845665037632,0.396778682867686,0.9797063982098742,0.9800971283550058,0.9812694035619463
S1_geom_mlp_waveform,rot_v8_0007,286,val,rotated_rect,pilot_v8_topup_rotated_rect,0.05611049756407738,0.191924586892128,0.23687654498509847,0.43076075696849586,0.9299517130536201,0.05818481370806694,0.05766355246305466,0.05248310789465904,0.13144397735595703,11.666666666666666,0.013625947758555412,0.15440956751505533,0.9256796648514937,0.9285122341313204,0.9379709974677741
S1_geom_mlp_waveform,rot_v8_0013,292,val,rotated_rect,pilot_v8_topup_rotated_rect,0.03253927454352379,0.14171932637691498,0.18038645886962743,0.2561170325433882,0.970251287680447,0.03326426446437836,0.03164553642272949,0.03270801156759262,0.5208344459533691,73.0,0.012702331878244877,0.45558778444925946,0.9675842869468408,0.9711988692039458,0.9725645256926645
