seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,min_component_distance,min_component_distance_bin,union_mask_area,union_mask_area_bin,polygon_component_present
123,113,sample_114,train,rectangular_notch+polygon,0.6,0.7071129707112971,0.8284313725490197,0.24175824175824176,2.8539554857714866,678,546,0,0.06296861171722412,0.21806097030639648,0.2810295820236206,3.300239328183943e-33,0.9995278120040894,0.08896295726299286,2,2,0,1,0,0,0,0.532448377581121,0.46755162241887904,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,546,small,yes
123,114,sample_115,train,rotated_rect+polygon,0.6,0.786774628879892,0.8806646525679759,0.07849293563579278,0.7520386106469498,687,637,0,0.047880012542009354,0.17084741592407227,0.21872742474079132,1.668261399015998e-33,0.999847412109375,0.09081093966960907,2,2,0,1,0,0,0,0.5691411935953421,0.43085880640465796,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,637,small,yes
123,115,sample_116,train,rectangular_notch+rectangular_notch,0.6,0.6032350142721218,0.7525222551928783,0.2244467860906217,3.94720447481795,736,949,0,0.10365986824035645,0.26122158765792847,0.3648814558982849,3.424220774414095e-21,0.9979845285415649,0.10301493853330612,2,2,0,1,0,0,0,0.5407608695652174,0.4592391304347826,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,949,large,no
123,116,sample_117,train,rectangular_notch+rotated_rect,0.6,0.6924910607866508,0.8183098591549296,0.022792022792022793,2.237330247694624,718,702,0,0.0758495032787323,0.20632678270339966,0.28217628598213196,3.248429047329466e-33,0.9999682903289795,0.09368431568145752,2,2,0,1,0,0,0,0.5654596100278552,0.43454038997214484,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,702,medium,no
123,117,sample_118,train,rotated_rect+rotated_rect,0.6,0.6195524146054181,0.765090909090909,0.2802653399668325,1.504596038875204,772,603,0,0.1205064207315445,0.2582142949104309,0.3787207007408142,4.752423978453559e-30,0.9999954700469971,0.09933953732252121,2,2,0,1,0,0,0,0.594559585492228,0.405440414507772,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,603,small,no
123,118,sample_119,train,rectangular_notch+polygon,0.6,0.6987104337631888,0.8226363008971704,0.015299026425591099,2.092037400629419,730,719,0,0.07415729761123657,0.22589868307113647,0.30005598068237305,9.600435983944549e-26,0.9993582367897034,0.09932845085859299,2,2,0,1,0,0,0,0.5356164383561643,0.4643835616438356,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,719,medium,yes
123,119,sample_120,train,rotated_rect+polygon,0.6,0.6685393258426966,0.8013468013468014,0.22305389221556887,1.6013250771895196,817,668,0,0.09334792196750641,0.2231128215789795,0.3164607286453247,2.0763363567532676e-32,0.9999916553497314,0.10462576150894165,2,2,0,1,0,0,0,0.6291309669522643,0.3708690330477356,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,668,medium,yes
123,120,sample_121,train,rectangular_notch+rectangular_notch,0.6,0.75764192139738,0.8621118012422361,0.08333333333333333,2.35074617325489,770,840,0,0.07249410450458527,0.17341560125350952,0.2459097057580948,0.0,0.9997100234031677,0.10031010955572128,2,2,0,1,0,0,0,0.574025974025974,0.42597402597402595,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,840,large,no
123,121,sample_122,train,rectangular_notch+rotated_rect,0.6,0.8307508939213349,0.9075520833333334,0.01806451612903226,1.4134218512558194,761,775,0,0.043402209877967834,0.14580142498016357,0.1892036348581314,6.670410503134279e-39,0.9996941089630127,0.10029827803373337,2,2,0,1,0,0,0,0.7135348226018396,0.2864651773981603,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,775,medium,no
123,122,sample_123,train,rotated_rect+rotated_rect,0.6,0.6416337285902504,0.7817014446227929,0.2572463768115942,1.1723398502588944,694,552,0,0.09287115931510925,0.24363505840301514,0.3365062177181244,0.0,0.9999520778656006,0.0904437005519867,2,2,0,1,0,0,0,0.6412103746397695,0.35878962536023057,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,552,small,no
123,123,sample_124,train,rectangular_notch+polygon,0.6,0.7983193277310925,0.8878504672897196,0.07192254495159059,1.0355799624434725,775,723,0,0.05317513644695282,0.15746432542800903,0.21063946187496185,0.0,0.9998862743377686,0.10088177025318146,2,2,0,1,0,0,0,0.7225806451612903,0.27741935483870966,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,723,medium,yes
123,124,sample_125,train,rotated_rect+polygon,0.6,0.8182807399347116,0.9000598444045482,0.07710011507479862,1.811708492698393,802,869,0,0.04523524269461632,0.11532890796661377,0.16056415438652039,0.0,0.9999939203262329,0.1018674224615097,2,2,0,1,0,0,0,0.669576059850374,0.33042394014962595,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,869,large,yes
123,125,sample_126,train,rectangular_notch+rectangular_notch,0.6,0.6921420882669537,0.8180661577608143,0.0687960687960688,1.0975640019976503,758,814,0,0.07739575207233429,0.20087796449661255,0.27827370166778564,0.0,0.9998819828033447,0.09905615448951721,2,2,0,1,0,0,0,0.658311345646438,0.341688654353562,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,814,large,no
123,126,sample_127,train,rectangular_notch+rotated_rect,0.6,0.8071334214002642,0.8932748538011696,0.1308411214953271,1.0004340363862207,726,642,0,0.048481736332178116,0.14380866289138794,0.19229039549827576,0.0,0.9999892711639404,0.09319725632667542,2,2,0,1,0,0,0,0.6584022038567493,0.3415977961432507,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,642,small,no
123,127,sample_128,train,rotated_rect+rotated_rect,0.6,0.6975124378109453,0.8218053927315357,0.0,1.3114313871874856,853,853,0,0.10054370015859604,0.19907808303833008,0.2996217906475067,0.0,0.9999542236328125,0.10971224308013916,2,2,0,1,0,0,0,0.7491207502930832,0.2508792497069168,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,853,large,no
123,128,sample_129,train,rectangular_notch+polygon,0.6,0.6866485013623979,0.81421647819063,0.20284697508896798,0.62111667338704,676,562,0,0.07694610208272934,0.22114604711532593,0.29809215664863586,0.0,0.9998729228973389,0.08738155663013458,2,2,0,1,0,0,0,0.5340236686390533,0.46597633136094674,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,562,small,yes
123,129,sample_130,train,rotated_rect+polygon,0.6,0.7088866189989785,0.8296473401075911,0.024793388429752067,4.329499176481507,826,847,0,0.08416853845119476,0.20317286252975464,0.2873414158821106,2.2289246335712194e-34,0.9997405409812927,0.1077897697687149,2,2,0,1,0,0,0,0.6658595641646489,0.3341404358353511,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,847,large,yes
123,130,sample_131,train,rectangular_notch+rectangular_notch,0.6,0.6438026474127557,0.7833089311859444,0.011782032400589101,3.692478386656295,687,679,0,0.08764660358428955,0.24711978435516357,0.3347663879394531,3.413736326847771e-35,0.9991426467895508,0.09241080284118652,2,2,0,1,0,0,0,0.5021834061135371,0.4978165938864629,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,679,medium,no
123,131,sample_132,train,rectangular_notch+rotated_rect,0.6,0.6918990703851262,0.8178963893249608,0.23508771929824562,4.115136547726223,704,570,0,0.07606090605258942,0.22510427236557007,0.3011651635169983,1.5672172637846574e-32,0.9998078942298889,0.09285373985767365,2,2,0,1,0,0,0,0.5269886363636364,0.47301136363636365,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,570,small,no
123,132,sample_133,train,rotated_rect+rotated_rect,0.6,0.8139240506329114,0.8974180041870202,0.08422459893048129,1.8710283175995994,685,748,0,0.041773758828639984,0.13997292518615723,0.1817466914653778,0.0,0.9997404217720032,0.0894838273525238,2,2,0,1,0,0,0,0.5766423357664233,0.4233576642335766,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,748,medium,no
123,133,sample_134,train,rectangular_notch+polygon,0.6,0.7017937219730942,0.8247694334650857,0.018276762402088774,0.42567971903210117,752,766,0,0.07531476020812988,0.19086790084838867,0.26618266105651855,0.0,0.999894380569458,0.0985317975282669,2,2,0,1,0,0,0,0.5159574468085106,0.48404255319148937,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,766,medium,yes
123,134,sample_135,train,rotated_rect+polygon,0.6,0.6154776299879081,0.7619760479041916,0.10062893081761007,3.129347656374315,700,636,0,0.10426787286996841,0.25450605154037476,0.3587739169597626,0.0,0.9997754693031311,0.0898289605975151,2,2,0,1,0,0,0,0.5328571428571428,0.46714285714285714,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,636,small,yes
123,135,sample_136,train,rectangular_notch+rectangular_notch,0.6,0.6903553299492385,0.8168168168168168,0.19078947368421054,0.3700427483053509,724,608,0,0.08102729916572571,0.19803255796432495,0.27905985713005066,0.0,0.9999830722808838,0.0920751616358757,2,2,0,1,0,0,0,0.5925414364640884,0.4074585635359116,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,608,small,no
123,136,sample_137,train,rectangular_notch+rotated_rect,0.6,0.7255125284738041,0.8409240924092409,0.06265984654731457,3.382593183946485,733,782,0,0.06404951959848404,0.18339812755584717,0.2474476397037506,1.970288751858171e-31,0.9996507167816162,0.09595979005098343,2,2,0,1,0,0,0,0.572987721691678,0.42701227830832195,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,782,large,no
123,137,sample_138,train,rotated_rect+rotated_rect,0.6,0.7188995215311005,0.8364648573416841,0.09475218658892129,2.5088122455538913,751,686,0,0.07024562358856201,0.19463670253753662,0.26488232612609863,5.091183679704159e-37,0.999953031539917,0.0987013429403305,2,2,0,1,0,0,0,0.6977363515312917,0.3022636484687084,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,686,medium,no
123,138,sample_139,train,rectangular_notch+polygon,0.6,0.7953281423804227,0.885997521685254,0.07188703465982028,1.5925968806084816,835,779,0,0.05357177555561066,0.1430932879447937,0.19666506350040436,0.0,0.9999837875366211,0.10669630765914917,2,2,0,1,0,0,0,0.629940119760479,0.37005988023952097,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,779,large,yes
123,139,sample_140,train,rotated_rect+polygon,0.6,0.5803571428571429,0.7344632768361582,0.11794871794871795,7.57926954183624,654,585,0,0.10396033525466919,0.2854269742965698,0.389387309551239,9.935827257225444e-36,0.9997223019599915,0.08730687201023102,2,2,0,1,0,0,0,0.5107033639143731,0.4892966360856269,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,585,small,yes
123,140,sample_141,train,rectangular_notch+rectangular_notch,0.6,0.7178002894356006,0.8357203032855939,0.2270168855534709,1.4998808342025098,654,533,0,0.06562885642051697,0.18925541639328003,0.254884272813797,0.0,0.9999771118164062,0.08371065557003021,2,2,0,1,0,0,0,0.6269113149847095,0.3730886850152905,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,533,small,no
123,141,sample_142,train,rectangular_notch+rotated_rect,0.6,0.6870824053452116,0.8145214521452145,0.011811023622047244,4.9852852552285425,753,762,0,0.08582030236721039,0.22385293245315552,0.3096732497215271,2.4367078185765937e-30,0.9993876218795776,0.10069908946752548,2,2,0,1,0,0,0,0.5564409030544488,0.4435590969455511,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,762,medium,no
123,142,sample_143,train,rotated_rect+rotated_rect,0.6,0.7263374485596708,0.8414779499404053,0.1956989247311828,1.1584944266687878,748,930,0,0.07519417256116867,0.16540956497192383,0.2406037449836731,0.0,0.9999755620956421,0.096462681889534,2,2,0,1,0,0,0,0.5668449197860963,0.43315508021390375,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,930,large,no
123,143,sample_144,train,rectangular_notch+polygon,0.6,0.664876476906552,0.7987096774193548,0.002583979328165375,4.323353959948113,776,774,0,0.08876647055149078,0.2226507067680359,0.3114171624183655,3.554869078129615e-30,0.9997841715812683,0.10151500254869461,2,2,0,1,0,0,0,0.6237113402061856,0.37628865979381443,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,774,medium,yes
123,144,sample_145,train,rotated_rect+polygon,0.6,0.7635036496350365,0.8658940397350994,0.11558669001751314,1.6051169313255393,637,571,0,0.04790930822491646,0.16391438245773315,0.21182368695735931,0.0,0.9999722242355347,0.08244597911834717,2,2,0,1,0,0,0,0.521193092621664,0.478806907378336,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,571,small,yes
123,145,sample_146,train,rectangular_notch+rectangular_notch,0.6,0.6466809421841542,0.7854356306892067,0.1990632318501171,6.228172837899436,684,854,0,0.09817632287740707,0.23289906978607178,0.33107540011405945,3.160452193434604e-22,0.9997099041938782,0.091361403465271,2,2,0,1,0,0,0,0.5628654970760234,0.4371345029239766,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,854,large,no
123,146,sample_147,train,rectangular_notch+rotated_rect,0.6,0.7003994673768309,0.8238057948316366,0.0046875,2.3938873000769196,637,640,0,0.06182127073407173,0.2057834267616272,0.2676047086715698,1.076635158368698e-31,0.999811589717865,0.08416213095188141,2,2,0,1,0,0,0,0.5196232339089482,0.4803767660910518,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,640,small,no
123,147,sample_148,train,rotated_rect+rotated_rect,0.6,0.7111984282907662,0.8312284730195177,0.06444444444444444,3.431888443670247,842,900,0,0.0859566479921341,0.1877729892730713,0.2737296223640442,9.306330380662283e-28,0.9999959468841553,0.10938645899295807,2,2,0,1,0,0,0,0.672209026128266,0.32779097387173395,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,900,large,no
123,148,sample_149,train,rectangular_notch+polygon,0.6,0.7611731843575419,0.8643933386201428,0.06045751633986928,2.041656864526253,649,612,0,0.051702216267585754,0.18819546699523926,0.239897683262825,9.361240280605295e-34,0.9991164803504944,0.08504840731620789,2,2,0,1,0,0,0,0.5639445300462249,0.43605546995377503,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,612,small,yes
123,149,sample_150,train,rotated_rect+polygon,0.6,0.7337461300309598,0.8464285714285714,0.07407407407407407,3.813506569270207,580,540,0,0.05338728427886963,0.1822105050086975,0.23559778928756714,0.0,0.9999849796295166,0.0756477490067482,2,2,0,1,0,0,0,0.503448275862069,0.496551724137931,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,540,small,yes
123,150,sample_151,train,rectangular_notch+rectangular_notch,0.6,0.7777777777777778,0.875,0.01643835616438356,0.831570171243142,742,730,0,0.052264511585235596,0.17867714166641235,0.23094165325164795,0.0,0.9991865754127502,0.09964697062969208,2,2,0,1,0,0,0,0.5592991913746631,0.44070080862533695,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,730,medium,no
123,151,sample_152,train,rectangular_notch+rotated_rect,0.6,0.5522107243650047,0.7115151515151515,0.2576557550158395,3.108689812985508,703,947,0,0.1442653089761734,0.28458845615386963,0.42885375022888184,0.0,0.9996169805526733,0.09237753599882126,2,2,0,1,0,0,0,0.55049786628734,0.44950213371266,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,947,large,no
123,152,sample_153,train,rotated_rect+rotated_rect,0.6,0.601272534464475,0.7509933774834437,0.150997150997151,2.1456949957271796,808,702,0,0.1282133162021637,0.2631003260612488,0.3913136422634125,0.0,0.9999338388442993,0.10305799543857574,2,2,0,1,0,0,0,0.5383663366336634,0.46163366336633666,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,702,medium,no
123,153,sample_154,train,rectangular_notch+polygon,0.6,0.6115819209039548,0.7589833479404031,0.13670411985018727,6.190819232358893,607,534,0,0.09449328482151031,0.2627543807029724,0.35724765062332153,0.0,0.9998558759689331,0.07949050515890121,2,2,0,1,0,0,0,0.5420098846787479,0.45799011532125206,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,534,small,yes
123,154,sample_155,train,rotated_rect+polygon,0.6,0.7575406032482599,0.862046204620462,0.06684856753069578,1.8125731974521604,782,733,0,0.06679527461528778,0.1676234006881714,0.23441867530345917,0.0,0.9999511241912842,0.0995863527059555,2,2,0,1,0,0,0,0.5127877237851662,0.48721227621483376,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,733,medium,yes
123,155,sample_156,train,rectangular_notch+rectangular_notch,0.6,0.6797066014669927,0.8093158660844251,0.05997001499250375,3.6626938948743977,707,667,0,0.08976428210735321,0.21253085136413574,0.30229514837265015,0.0,0.999872088432312,0.0899842381477356,2,2,0,1,0,0,0,0.5247524752475248,0.4752475247524752,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,667,medium,no
123,156,sample_157,train,rectangular_notch+rotated_rect,0.6,0.7505543237250555,0.8575047498416719,0.1724537037037037,1.5359448540267753,715,864,0,0.06600897014141083,0.16817009449005127,0.2341790646314621,5.356151955310902e-37,0.9994736313819885,0.09379244595766068,2,2,0,1,0,0,0,0.5342657342657343,0.46573426573426574,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,864,large,no
123,157,sample_158,train,rotated_rect+rotated_rect,0.6,0.6996587030716723,0.8232931726907631,0.04960835509138381,3.3650379832072392,728,766,0,0.08230764418840408,0.19140839576721191,0.2737160325050354,0.0,0.9999637603759766,0.09445905685424805,2,2,0,1,0,0,0,0.7005494505494505,0.29945054945054944,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,766,medium,no
123,158,sample_159,train,rectangular_notch+polygon,0.6,0.627939142461964,0.7714528462192014,0.307843137254902,4.213683219777829,667,510,0,0.09232579916715622,0.2525351643562317,0.3448609709739685,0.0,0.9999617338180542,0.08576969802379608,2,2,0,1,0,0,0,0.5337331334332833,0.4662668665667166,1.0,multi_defect_pilot_gate_only,0.022014540649307218,near,510,small,yes
123,159,sample_160,train,rotated_rect+polygon,0.6,0.7519181585677749,0.8583941605839416,0.014705882352941176,2.8261578333922213,690,680,0,0.06021326780319214,0.16058504581451416,0.2207983136177063,0.0,0.9999972581863403,0.08860710263252258,2,2,0,1,0,0,0,0.6695652173913044,0.33043478260869563,1.0,multi_defect_pilot_gate_only,0.02209072203437452,near,680,medium,yes
123,160,sample_161,val,rectangular_notch+rectangular_notch,0.6,0.6319444444444444,0.774468085106383,0.23308270676691728,1.4185649436057333,714,931,0,0.12704125046730042,0.24877327680587769,0.3758145272731781,2.345352206232382e-31,0.9993174076080322,0.09269989281892776,2,2,0,1,0,0,0,0.561624649859944,0.438375350140056,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,931,large,no
123,161,sample_162,val,rectangular_notch+rotated_rect,0.6,0.6649431230610134,0.7987577639751553,0.027707808564231738,4.955646328841344,816,794,0,0.10798539966344833,0.22053015232086182,0.32851555943489075,0.0,0.9999713897705078,0.10582150518894196,2,2,0,1,0,0,0,0.5845588235294118,0.41544117647058826,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,794,large,no
123,162,sample_163,val,rotated_rect+rotated_rect,0.6,0.694829760403531,0.8199404761904762,0.0804953560371517,2.0238804963374895,698,646,0,0.07514770328998566,0.2056427001953125,0.28079038858413696,0.0,0.999751627445221,0.09019709378480911,2,2,0,1,0,0,0,0.5544412607449857,0.4455587392550143,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,646,small,no
123,163,sample_164,val,rectangular_notch+polygon,0.6,0.6774941995359629,0.8077455048409405,0.04526166902404526,2.209028671733112,739,707,0,0.08041156083345413,0.2229365110397339,0.3033480644226074,1.5030083139198633e-34,0.9986652135848999,0.09770523011684418,2,2,0,1,0,0,0,0.5602165087956699,0.4397834912043302,1.0,multi_defect_pilot_gate_only,0.024083189157584593,medium,707,medium,yes
123,164,sample_165,val,rotated_rect+polygon,0.6,0.6756756756756757,0.8064516129032258,0.24482758620689654,3.8146544268547475,722,580,0,0.08589509129524231,0.24653857946395874,0.33243367075920105,2.4032246143098053e-31,0.9994921684265137,0.09449371695518494,2,2,0,1,0,0,0,0.5803324099722992,0.4196675900277008,1.0,multi_defect_pilot_gate_only,0.024013329631685815,medium,580,small,yes
123,165,sample_166,val,rectangular_notch+rectangular_notch,0.6,0.6214073339940536,0.7665036674816625,0.23706896551724138,2.087075291784334,708,928,0,0.12729871273040771,0.23169606924057007,0.3589947819709778,0.0,0.999966025352478,0.09206461906433105,2,2,0,1,0,0,0,0.6694915254237288,0.3305084745762712,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,928,large,no
123,166,sample_167,val,rectangular_notch+rotated_rect,0.6,0.6467268623024831,0.7854694996572995,0.17761194029850746,5.510503508922169,789,670,0,0.1099553257226944,0.24645483493804932,0.3564101457595825,2.299707624068603e-24,0.999870777130127,0.10234517604112625,2,2,0,1,0,0,0,0.5665399239543726,0.43346007604562736,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,670,medium,no
123,167,sample_168,val,rotated_rect+rotated_rect,0.6,0.6534653465346535,0.7904191616766467,0.0800711743772242,5.1107039325964285,607,562,0,0.07907947897911072,0.2374231219291687,0.3165026009082794,0.0,0.9997777342796326,0.07813336700201035,2,2,0,1,0,0,0,0.5304777594728172,0.4695222405271829,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,562,small,no
123,168,sample_169,val,rectangular_notch+polygon,0.6,0.7683215130023641,0.8689839572192514,0.14634146341463414,0.7278973447438942,799,697,0,0.057167887687683105,0.16417080163955688,0.22133868932724,0.0,0.9999804496765137,0.10329262167215347,2,2,0,1,0,0,0,0.523153942428035,0.47684605757196497,1.0,multi_defect_pilot_gate_only,0.026012304780622574,medium,697,medium,yes
123,169,sample_170,val,rotated_rect+polygon,0.6,0.5965270684371808,0.7472808701215611,0.08924205378973105,5.928636134192585,745,818,0,0.13615679740905762,0.27527928352355957,0.4114360809326172,9.918698140430496e-31,0.9994884729385376,0.09925046563148499,2,2,0,1,0,0,0,0.5865771812080537,0.4134228187919463,1.0,multi_defect_pilot_gate_only,0.026076809620810593,medium,818,large,yes
123,170,sample_171,val,rectangular_notch+rectangular_notch,0.6,0.5818815331010453,0.73568281938326,0.15945945945945947,0.5319373645928004,622,740,0,0.13836565613746643,0.27559715509414673,0.41396281123161316,3.367242138838829e-34,0.9997184872627258,0.08245023339986801,2,2,0,1,0,0,0,0.5305466237942122,0.4694533762057878,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,740,medium,no
123,171,sample_172,val,rectangular_notch+rotated_rect,0.6,0.6666666666666666,0.8,0.10613598673300166,2.401127194630941,667,603,0,0.08449239283800125,0.2421354055404663,0.32662779092788696,3.750860424705312e-26,0.9997020363807678,0.08779899775981903,2,2,0,1,0,0,0,0.512743628185907,0.487256371814093,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,603,small,no
123,172,sample_173,val,rotated_rect+rotated_rect,0.6,0.7362385321100917,0.8480845442536328,0.10037641154328733,4.023207642224356,717,797,0,0.08008046448230743,0.18661367893218994,0.2666941285133362,0.0,0.9999109506607056,0.09360931813716888,2,2,0,1,0,0,0,0.5662482566248257,0.43375174337517436,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,797,large,no
123,173,sample_174,val,rectangular_notch+polygon,0.6,0.5637727759914255,0.7210418094585332,0.3232484076433121,1.562943288072816,831,628,0,0.14744499325752258,0.294533908367157,0.44197890162467957,1.1362438985556756e-29,0.999994158744812,0.1084175705909729,2,2,0,1,0,0,0,0.6558363417569194,0.34416365824308065,1.0,multi_defect_pilot_gate_only,0.0280713376952364,far,628,small,yes
123,174,sample_175,val,rotated_rect+polygon,0.6,0.6844396082698585,0.8126614987080103,0.05771643663739021,0.3695780475371352,751,797,0,0.09660503268241882,0.2260901927947998,0.32269522547721863,4.315215762975951e-29,0.9996922016143799,0.10068431496620178,2,2,0,1,0,0,0,0.5446071904127829,0.45539280958721706,1.0,multi_defect_pilot_gate_only,0.028011426240018556,far,797,large,yes
123,175,sample_176,val,rectangular_notch+rectangular_notch,0.6,0.4789579158316633,0.6476964769647696,0.019151846785225718,15.717554173184444,745,731,0,0.2319105863571167,0.36188656091690063,0.5937971472740173,2.328274765362958e-29,0.9999946355819702,0.0957653820514679,2,2,0,1,0,0,0,0.5543624161073826,0.44563758389261743,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,731,medium,no
123,176,sample_177,val,rectangular_notch+rotated_rect,0.6,0.6505681818181818,0.7882960413080895,0.07871198568872988,0.37013051188259843,603,559,0,0.07384547591209412,0.2634637951850891,0.3373092710971832,7.47808042266624e-34,0.997627317905426,0.0812213271856308,2,2,0,1,0,0,0,0.5903814262023217,0.4096185737976783,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,559,small,no
123,177,sample_178,val,rotated_rect+rotated_rect,0.6,0.5950413223140496,0.7461139896373057,0.19385026737967914,8.5481074008296,603,748,0,0.13079816102981567,0.2607855796813965,0.39158374071121216,0.0,0.999943733215332,0.07992874085903168,2,2,0,1,0,0,0,0.527363184079602,0.472636815920398,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,748,medium,no
123,178,sample_179,val,rectangular_notch+polygon,0.6,0.661987041036717,0.7966211825860948,0.1368038740920097,1.7813503539813431,713,826,0,0.12386969476938248,0.233073890209198,0.3569435775279999,1.0528215448649377e-26,0.9999634027481079,0.09282911568880081,2,2,0,1,0,0,0,0.5652173913043478,0.43478260869565216,1.0,multi_defect_pilot_gate_only,0.030010664771044308,far,826,large,yes
123,179,sample_180,val,rotated_rect+polygon,0.6,0.593521421107628,0.7449180327868853,0.003942181340341655,1.270421335893484,764,761,0,0.13510361313819885,0.2816898226737976,0.41679343581199646,1.721979355880472e-26,0.9998894929885864,0.10042904317378998,2,2,0,1,0,0,0,0.68717277486911,0.31282722513089006,1.0,multi_defect_pilot_gate_only,0.030066592756745815,far,761,medium,yes
123,180,sample_181,val,rectangular_notch+rectangular_notch,0.6,0.6647982062780269,0.7986531986531986,0.23644578313253012,5.82002501462291,821,664,0,0.08968836069107056,0.2333357334136963,0.32302409410476685,0.0,0.9997264742851257,0.10625873506069183,2,2,0,1,0,0,0,0.5736906211936662,0.42630937880633374,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,664,medium,no
123,181,sample_182,val,rectangular_notch+rotated_rect,0.6,0.6502564102564102,0.7880671224362958,0.10928319623971798,3.243695652844971,758,851,0,0.10402379930019379,0.2566879987716675,0.36071181297302246,3.618974670197014e-36,0.9980984330177307,0.10252772271633148,2,2,0,1,0,0,0,0.5316622691292876,0.4683377308707124,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,851,large,no
123,182,sample_183,val,rotated_rect+rotated_rect,0.6,0.6,0.75,0.20512820512820512,2.2900670247508983,752,624,0,0.13134978711605072,0.2636989951133728,0.3950487971305847,0.0,0.999988317489624,0.09548476338386536,2,2,0,1,0,0,0,0.6316489361702128,0.3683510638297872,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,624,small,no
123,183,sample_184,val,rectangular_notch+polygon,0.6,0.4826923076923077,0.6511024643320363,0.13090909090909092,9.828867509196508,717,825,0,0.2406078726053238,0.3602811098098755,0.6008889675140381,0.0,0.9995970129966736,0.09402991831302643,2,2,0,1,0,0,0,0.5578800557880056,0.4421199442119944,1.0,multi_defect_pilot_gate_only,0.02009975124224178,near,825,large,yes
123,184,sample_185,val,rotated_rect+polygon,0.6,0.5614035087719298,0.7191011235955056,0.23297491039426524,1.4281679441283641,688,558,0,0.12912753224372864,0.2926828861236572,0.42181041836738586,0.0,0.9999872446060181,0.08749114722013474,2,2,0,1,0,0,0,0.6046511627906976,0.3953488372093023,1.0,multi_defect_pilot_gate_only,0.020015993605114885,near,558,small,yes
