seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,predicted_component_count_is_3,extra_fragment_flag,third_largest_component_area_ratio,min_component_distance,min_component_distance_bin,union_mask_area,union_mask_area_bin
42,23,sample_024,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8837209302325582,0.9382716049382716,0.012269938650306749,1.0303337719731647,483,489,0,0.018698938190937042,0.0602908730506897,0.07898981124162674,0.0,1.0,0.059723980724811554,3,3,0,0,0,0,0,0.39544513457556935,0.3333333333333333,1.0,multi_defect_pilot_gate_only,1,0,0.2712215320910973,0.02161226503631676,far,489,large
42,24,sample_025,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8640350877192983,0.9270588235294117,0.032407407407407406,0.31905512565975125,418,432,0,0.020982937887310982,0.07680326700210571,0.09778620302677155,0.0,1.0,0.05219554528594017,3,3,0,0,0,0,0,0.36363636363636365,0.34210526315789475,1.0,multi_defect_pilot_gate_only,1,0,0.2942583732057416,0.012903487900563941,near,432,medium
42,25,sample_026,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8690744920993227,0.9299516908212561,0.07518796992481203,0.81116911256878,429,399,0,0.019758302718400955,0.08746147155761719,0.10721977055072784,0.0,0.9999998807907104,0.054014891386032104,3,3,0,0,0,0,0,0.3682983682983683,0.36363636363636365,1.0,multi_defect_pilot_gate_only,1,0,0.2680652680652681,0.012903487900563941,near,399,small
42,26,sample_027,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8693069306930693,0.9300847457627118,0.06557377049180328,1.346401473050188,456,488,0,0.02463308535516262,0.07753336429595947,0.10216645151376724,0.0,1.0,0.055876947939395905,3,3,0,0,0,0,0,0.36403508771929827,0.3530701754385965,1.0,multi_defect_pilot_gate_only,1,0,0.28289473684210525,0.012903487900563941,near,488,large
42,27,sample_028,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8352402745995423,0.9102244389027432,0.024630541871921183,0.726074647546749,396,406,0,0.0299630556255579,0.09039181470870972,0.12035486847162247,0.0,1.0,0.04920824617147446,3,3,0,0,0,0,0,0.35858585858585856,0.32575757575757575,1.0,multi_defect_pilot_gate_only,1,0,0.31565656565656564,0.012903487900563941,near,406,small
42,28,sample_029,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.9060240963855422,0.9506953223767383,0.01256281407035176,0.7185475911598684,393,398,0,0.014251500368118286,0.054985225200653076,0.06923672556877136,0.0,1.0,0.04858708754181862,3,3,0,0,0,0,0,0.3511450381679389,0.34096692111959287,1.0,multi_defect_pilot_gate_only,1,0,0.30788804071246817,0.01681071087134628,medium,398,small
42,29,sample_030,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8342151675485009,0.9096153846153846,0.056074766355140186,0.2641449506664363,505,535,0,0.028230175375938416,0.08948111534118652,0.11771129071712494,0.0,1.0,0.06263691931962967,3,3,0,0,0,0,0,0.3405940594059406,0.3346534653465347,1.0,multi_defect_pilot_gate_only,1,0,0.32475247524752476,0.01681071087134628,medium,535,large
42,30,sample_031,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8505747126436781,0.9192546583850931,0.04834605597964377,1.276447503851977,412,393,0,0.02452458068728447,0.07878512144088745,0.10330970585346222,0.0,1.0,0.050904467701911926,3,3,0,0,0,0,0,0.3640776699029126,0.33737864077669905,1.0,multi_defect_pilot_gate_only,1,0,0.29854368932038833,0.01681071087134628,medium,393,small
42,31,sample_032,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.860813704496788,0.9252013808975834,0.006880733944954129,1.0728669932385264,433,436,0,0.02394852787256241,0.08189737796783447,0.10584590584039688,0.0,1.0,0.053889185190200806,3,3,0,0,0,0,0,0.3648960739030023,0.3233256351039261,1.0,multi_defect_pilot_gate_only,1,0,0.3117782909930716,0.01681071087134628,medium,436,medium
42,32,sample_033,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.9642857142857143,0.9818181818181818,0.007246376811594203,0.5195886538142551,411,414,0,0.004348183050751686,0.020716547966003418,0.025064731016755104,0.0,1.0,0.05028291419148445,3,3,0,0,0,0,0,0.3771289537712895,0.36009732360097324,1.0,multi_defect_pilot_gate_only,1,0,0.26277372262773724,0.02161226503631676,far,414,medium
42,33,sample_034,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.9580573951434879,0.9785794813979707,0.04194260485651214,0.5836240515104123,434,453,0,0.005293894559144974,0.022608458995819092,0.027902353554964066,0.0,1.0,0.05324734374880791,3,3,0,0,0,0,0,0.41935483870967744,0.34101382488479265,1.0,multi_defect_pilot_gate_only,1,0,0.23963133640552994,0.02161226503631676,far,453,large
42,34,sample_035,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.9485981308411215,0.973621103117506,0.0,0.6048920026680727,417,417,0,0.007853591814637184,0.031226515769958496,0.03908010572195053,0.0,1.0,0.051448263227939606,3,3,0,0,0,0,0,0.34532374100719426,0.328537170263789,1.0,multi_defect_pilot_gate_only,1,0,0.3261390887290168,0.02161226503631676,far,417,medium
42,35,sample_036,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8958742632612967,0.9450777202072539,0.010416666666666666,0.5027063901947898,485,480,0,0.017397187650203705,0.061945557594299316,0.07934274524450302,0.0,1.0,0.059745073318481445,3,3,0,0,0,0,0,0.35670103092783506,0.35051546391752575,1.0,multi_defect_pilot_gate_only,1,0,0.2927835051546392,0.02161226503631676,far,480,large
42,36,sample_037,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8577981651376146,0.9234567901234568,0.0663265306122449,1.2643988122968057,418,392,0,0.02313854917883873,0.07830381393432617,0.1014423668384552,0.0,1.0,0.05190963298082352,3,3,0,0,0,0,0,0.3492822966507177,0.3349282296650718,1.0,multi_defect_pilot_gate_only,1,0,0.3157894736842105,0.012903487900563941,near,392,small
42,37,sample_038,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8240740740740741,0.9035532994923858,0.03617571059431524,0.5834541308544181,401,387,0,0.025999320670962334,0.1076081395149231,0.13360746204853058,0.0,0.9999998807907104,0.050116993486881256,3,3,0,0,0,0,0,0.3740648379052369,0.314214463840399,1.0,multi_defect_pilot_gate_only,1,0,0.3117206982543641,0.012903487900563941,near,387,small
42,38,sample_039,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8706896551724138,0.9308755760368663,0.031746031746031744,0.8260555681184647,427,441,0,0.017940841615200043,0.07170379161834717,0.08964463323354721,0.0,1.0,0.05305471271276474,3,3,0,0,0,0,0,0.36768149882903983,0.3629976580796253,1.0,multi_defect_pilot_gate_only,1,0,0.2693208430913349,0.012903487900563941,near,441,medium
42,39,sample_040,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8448637316561844,0.9159090909090909,0.05309734513274336,1.0924308109213992,428,452,0,0.029823685064911842,0.09058576822280884,0.12040945142507553,0.0,1.0,0.05320655554533005,3,3,0,0,0,0,0,0.3574766355140187,0.34345794392523366,1.0,multi_defect_pilot_gate_only,1,0,0.29906542056074764,0.012903487900563941,near,452,large
42,40,sample_041,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.9026128266033254,0.9488139825218477,0.06443298969072164,0.9756330063687556,413,388,0,0.015241695567965508,0.05837440490722656,0.07361610233783722,0.0,1.0,0.050711989402770996,3,3,0,0,0,0,0,0.34624697336561744,0.33171912832929784,1.0,multi_defect_pilot_gate_only,1,0,0.3220338983050847,0.01681071087134628,medium,388,small
42,41,sample_042,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8937875751503006,0.9439153439153439,0.047520661157024795,0.6981567639594959,461,484,0,0.0192037895321846,0.06147122383117676,0.08067501336336136,0.0,1.0,0.056910060346126556,3,3,0,0,0,0,0,0.37310195227765725,0.33405639913232105,1.0,multi_defect_pilot_gate_only,1,0,0.2928416485900217,0.01681071087134628,medium,484,large
42,42,sample_043,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8454545454545455,0.916256157635468,0.1424802110817942,1.7609560425346635,433,379,0,0.02716347575187683,0.09794557094573975,0.12510904669761658,0.0,1.0,0.05422690883278847,3,3,0,0,0,0,0,0.36027713625866054,0.3371824480369515,1.0,multi_defect_pilot_gate_only,1,0,0.302540415704388,0.01681071087134628,medium,379,small
42,43,sample_044,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8046218487394958,0.8917345750873108,0.011574074074074073,0.7231669626782603,427,432,0,0.03897714614868164,0.11049449443817139,0.14947164058685303,0.0,1.0,0.05282468721270561,3,3,0,0,0,0,0,0.39344262295081966,0.33489461358313816,1.0,multi_defect_pilot_gate_only,1,0,0.2716627634660422,0.01681071087134628,medium,432,medium
42,44,sample_045,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8955823293172691,0.9449152542372882,0.03333333333333333,1.3147871926676646,464,480,0,0.01709509640932083,0.059341371059417725,0.07643646746873856,0.0,1.0,0.05775251239538193,3,3,0,0,0,0,0,0.3577586206896552,0.3297413793103448,1.0,multi_defect_pilot_gate_only,1,0,0.3125,0.02161226503631676,far,480,large
42,45,sample_046,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8715596330275229,0.9313725490196079,0.024213075060532687,2.2003167508959924,403,413,0,0.023071445524692535,0.06555753946304321,0.08862898498773575,0.0,1.0,0.05008426308631897,3,3,0,0,0,0,0,0.36228287841191065,0.3225806451612903,1.0,multi_defect_pilot_gate_only,1,0,0.315136476426799,0.02161226503631676,far,413,small
42,46,sample_047,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8827292110874201,0.9377123442808607,0.09738717339667459,1.6801802339417276,462,421,0,0.01756843738257885,0.06324928998947144,0.08081772923469543,0.0,1.0,0.05618549510836601,3,3,0,0,0,0,0,0.36796536796536794,0.329004329004329,1.0,multi_defect_pilot_gate_only,1,0,0.30303030303030304,0.02161226503631676,far,421,medium
42,47,sample_048,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8941908713692946,0.9441401971522454,0.03655913978494624,0.8649371326968894,448,465,0,0.017944790422916412,0.060655951499938965,0.07860074192285538,0.0,1.0,0.05504317209124565,3,3,0,0,0,0,0,0.3861607142857143,0.32589285714285715,1.0,multi_defect_pilot_gate_only,1,0,0.28794642857142855,0.02161226503631676,far,465,large
42,48,sample_049,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8764302059496567,0.9341463414634147,0.08651399491094147,0.6479903146388435,427,393,0,0.018737463280558586,0.07865828275680542,0.09739574790000916,0.0,1.0,0.05264618247747421,3,3,0,0,0,0,0,0.37236533957845436,0.3583138173302108,1.0,multi_defect_pilot_gate_only,1,0,0.2693208430913349,0.012903487900563941,near,393,small
42,49,sample_050,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.806060606060606,0.8926174496644296,0.013333333333333334,1.2927827053140821,444,450,0,0.04057018458843231,0.1068992018699646,0.1474693864583969,0.0,1.0,0.05492275208234787,3,3,0,0,0,0,0,0.35585585585585583,0.34684684684684686,1.0,multi_defect_pilot_gate_only,1,0,0.2972972972972973,0.012903487900563941,near,450,large
42,50,sample_051,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8435517970401691,0.9151376146788991,0.03160270880361174,1.7204154829305398,429,443,0,0.02503676898777485,0.09261184930801392,0.11764861643314362,0.0,1.0,0.05367476865649223,3,3,0,0,0,0,0,0.3706293706293706,0.358974358974359,1.0,multi_defect_pilot_gate_only,1,0,0.2703962703962704,0.012903487900563941,near,443,medium
42,51,sample_052,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8793859649122807,0.9358226371061844,0.034403669724770644,0.4348797584622002,421,436,0,0.028776664286851883,0.07024025917053223,0.09901691973209381,0.0,1.0,0.05188053846359253,3,3,0,0,0,0,0,0.35391923990498814,0.33016627078384797,1.0,multi_defect_pilot_gate_only,1,0,0.3159144893111639,0.012903487900563941,near,436,medium
42,52,sample_053,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7792792792792793,0.8759493670886076,0.06806282722513089,1.173145946961776,408,382,0,0.039768561720848083,0.12459415197372437,0.16436271369457245,0.0,1.0,0.050392035394907,3,3,0,0,0,0,0,0.37745098039215685,0.34558823529411764,1.0,multi_defect_pilot_gate_only,1,0,0.2769607843137255,0.01681071087134628,medium,382,small
42,53,sample_054,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8813905930470347,0.9369565217391305,0.11475409836065574,1.0673101763649648,432,488,0,0.02551671303808689,0.0634768009185791,0.08899351209402084,0.0,1.0,0.0534076914191246,3,3,0,0,0,0,0,0.40046296296296297,0.3287037037037037,1.0,multi_defect_pilot_gate_only,1,0,0.2708333333333333,0.01681071087134628,medium,488,large
42,54,sample_055,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.7939914163090128,0.8851674641148325,0.05128205128205128,1.0854346819669625,407,429,0,0.05680876597762108,0.11600697040557861,0.17281574010849,0.0,1.0,0.04994620010256767,3,3,0,0,0,0,0,0.3759213759213759,0.3144963144963145,1.0,multi_defect_pilot_gate_only,1,0,0.3095823095823096,0.01681071087134628,medium,429,medium
42,55,sample_056,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8075221238938053,0.8935128518971848,0.03132530120481928,0.37797855221869286,402,415,0,0.044522058218717575,0.11522501707077026,0.15974707901477814,0.0,1.0,0.05006551742553711,3,3,0,0,0,0,0,0.3706467661691542,0.3308457711442786,1.0,multi_defect_pilot_gate_only,1,0,0.29850746268656714,0.01681071087134628,medium,415,medium
42,56,sample_057,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.9481641468682506,0.9733924611973392,0.004424778761061947,1.2134574850550428,450,452,0,0.008331422694027424,0.042433202266693115,0.050764624029397964,0.0,1.0,0.05545946583151817,3,3,0,0,0,0,0,0.38,0.3488888888888889,1.0,multi_defect_pilot_gate_only,1,0,0.27111111111111114,0.02161226503631676,far,452,large
42,57,sample_058,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.9777777777777777,0.9887640449438202,0.0024937655860349127,0.21903589470736304,400,401,0,0.003678420092910528,0.02293717861175537,0.026615599170327187,0.0,1.0,0.04891619458794594,3,3,0,0,0,0,0,0.375,0.3225,1.0,multi_defect_pilot_gate_only,1,0,0.3025,0.02161226503631676,far,401,small
42,58,sample_059,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.7736318407960199,0.8723702664796634,0.20854271356783918,3.9033748403951414,315,398,0,0.03741536661982536,0.12975645065307617,0.16717182099819183,0.0,1.0,0.03969760611653328,3,5,2,0,0,0,1,0.35873015873015873,0.35555555555555557,1.0,multi_defect_pilot_gate_only,0,1,0.2698412698412698,0.02161226503631676,far,398,small
42,59,sample_060,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.872865275142315,0.9321175278622087,0.07976653696498054,1.4680384158521038,473,514,0,0.023822121322155,0.06792867183685303,0.09175079315900803,0.0,1.0,0.058952830731868744,3,3,0,0,0,0,0,0.35517970401691334,0.33403805496828753,1.0,multi_defect_pilot_gate_only,1,0,0.3107822410147992,0.02161226503631676,far,514,large
42,60,sample_061,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.902200488997555,0.9485861182519281,0.0636604774535809,0.4968813592992444,401,377,0,0.016966573894023895,0.06406056880950928,0.08102714270353317,0.0,1.0,0.049571678042411804,3,3,0,0,0,0,0,0.3940149625935162,0.34413965087281795,1.0,multi_defect_pilot_gate_only,1,0,0.26184538653366585,0.012903487900563941,near,377,small
42,61,sample_062,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8550106609808102,0.9218390804597701,0.0665083135391924,1.3062350514415324,449,421,0,0.026294630020856857,0.08836144208908081,0.11465607583522797,0.0,1.0,0.05562705546617508,3,3,0,0,0,0,0,0.3674832962138085,0.3429844097995546,1.0,multi_defect_pilot_gate_only,1,0,0.289532293986637,0.012903487900563941,near,421,medium
42,62,sample_063,train,rectangular_notch+rotated_rect+rotated_rect,0.6,0.728744939271255,0.8430913348946136,0.004672897196261682,2.336838316967478,426,428,0,0.06195582076907158,0.16458868980407715,0.22654451429843903,0.0,0.9999998807907104,0.05294966697692871,3,3,0,0,0,0,0,0.3685446009389671,0.3380281690140845,1.0,multi_defect_pilot_gate_only,1,0,0.2934272300469484,0.012903487900563941,near,428,medium
42,63,sample_064,train,rotated_rect+rotated_rect+rotated_rect,0.6,0.8329809725158562,0.908881199538639,0.002304147465437788,1.2258790759807094,433,434,0,0.04230313003063202,0.09598976373672485,0.13829289376735687,0.0,1.0,0.05343399941921234,3,3,0,0,0,0,0,0.3648960739030023,0.36027713625866054,1.0,multi_defect_pilot_gate_only,1,0,0.2748267898383372,0.012903487900563941,near,434,medium
42,64,sample_065,train,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8930957683741648,0.9435294117647058,0.03695150115473441,0.3691349980434426,417,433,0,0.01852075383067131,0.06359916925430298,0.08211992681026459,0.0,1.0,0.0522146001458168,3,3,0,0,0,0,0,0.3501199040767386,0.3333333333333333,1.0,multi_defect_pilot_gate_only,1,0,0.31654676258992803,0.01681071087134628,medium,433,medium
42,65,sample_066,train,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8838174273858921,0.9383259911894273,0.04310344827586207,0.7871644582926272,444,464,0,0.01624773070216179,0.067047119140625,0.08329485356807709,0.0,1.0,0.05509767308831215,3,3,0,0,0,0,0,0.36711711711711714,0.32657657657657657,1.0,multi_defect_pilot_gate_only,1,0,0.3063063063063063,0.01681071087134628,medium,464,large
