variant,seed,feature_set,selected_by_validation,sample_id,split,curvature_template,depth_bin,aspect_bin,size_bin,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_063_train_boxy_shallow_balanced,train,boxy,shallow,balanced,medium_balanced,0.07098127156496048,0.07947985082864761,0.062482696026563644,0.646449625492096,0.2765524983406067,0.11075811833143234,0.00622713565826416,0.006135225296020508,0.027000069618225098,0.013120810501277447,0.9411764705882353,0.9696969696969697,5.229466114542447e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_064_train_boxy_medium_compact,train,boxy,medium,compact,small_compact,0.17704029381275177,0.15085677802562714,0.2032238245010376,0.6889402866363525,0.14610402286052704,0.4713033437728882,0.06803947687149048,0.056056857109069824,0.013245224952697754,0.045780520886182785,0.9210526315789473,0.958904109589041,0.0002300774067407474
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_066_train_LD_dominant_deep_wide,train,LD_dominant,deep,wide,large_wide,0.38955941796302795,0.14522390067577362,0.6338949203491211,0.6838422417640686,0.4732944071292877,0.3356267809867859,0.22092992067337036,0.19266456365585327,0.017556428909301758,0.1437169760465622,0.9549180327868853,0.9769392033542977,0.00018008358892984688
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_067_train_LD_dominant_medium_compact,train,LD_dominant,medium,compact,small_compact,0.21008293330669403,0.11628272384405136,0.3038831353187561,0.7176538705825806,0.5890130996704102,0.15553483366966248,0.14691603183746338,0.03271299600601196,0.02651238441467285,0.06871380656957626,0.8717948717948718,0.9315068493150684,8.583813905715942e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_068_train_LD_dominant_deep_balanced,train,LD_dominant,deep,balanced,medium_balanced,0.3831678330898285,0.1180737242102623,0.6482619643211365,1.108715295791626,0.6622476577758789,0.04262849688529968,0.2891533374786377,0.06511068344116211,0.08204710483551025,0.14543704688549042,0.8883720930232558,0.9408866995073891,0.00011547792382771149
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_069_train_LD_dominant_shallow_narrow,train,LD_dominant,shallow,narrow,elongated,0.1796540468931198,0.19739437103271484,0.16191373765468597,1.0938029289245605,0.994844377040863,0.2963552176952362,0.0736699104309082,0.01251208782196045,0.02261948585510254,0.03626716136932373,0.8673469387755102,0.9289617486338798,0.0001420498883817345
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_070_train_LD_dominant_medium_wide,train,LD_dominant,medium,wide,large_wide,0.13433058559894562,0.08720946311950684,0.1814516931772232,0.24807080626487732,0.10966137051582336,0.3008560836315155,0.07272469997406006,0.030339717864990234,0.019187092781066895,0.04075050354003906,0.987146529562982,0.9935316946959897,0.00014340897905640304
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_071_train_LD_dominant_deep_compact,train,LD_dominant,deep,compact,small_compact,0.3515911102294922,0.09969886392354965,0.6034833788871765,0.01820642501115799,0.3185262978076935,0.34362637996673584,0.28029656410217285,0.017042577266693115,0.10610270500183105,0.13448061048984528,0.9574468085106383,0.9782608695652174,0.0002466838341206312
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_072_train_LD_dominant_medium_balanced,train,LD_dominant,medium,balanced,medium_balanced,0.15357686579227448,0.15120036900043488,0.15595336258411407,0.4602614641189575,0.7968609929084778,0.3080763816833496,0.0560147762298584,0.02503025531768799,0.02312546968460083,0.03472350165247917,0.8963414634146342,0.9453376205787781,0.00014510702749248594
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_073_train_LD_dominant_shallow_wide,train,LD_dominant,shallow,wide,large_wide,0.1597326546907425,0.07197306305170059,0.2474922388792038,0.5649197697639465,0.0047674402594566345,0.18878968060016632,0.08298337459564209,0.05425751209259033,0.028712570667266846,0.055317819118499756,0.9864406779661017,0.9931740614334471,8.794121822575107e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_075_train_LD_dominant_shallow_compact,train,LD_dominant,shallow,compact,small_compact,0.12662239372730255,0.03345060348510742,0.2197941690683365,0.1950375735759735,0.30940911173820496,0.0,0.10848748683929443,0.04051017761230469,0.001964867115020752,0.05032084509730339,0.9433962264150944,0.970873786407767,7.296857802430168e-06
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_076_train_LD_dominant_shallow_balanced,train,LD_dominant,shallow,balanced,medium_balanced,0.3087822198867798,0.07203388214111328,0.5455305576324463,0.9239706993103027,0.19177329540252686,0.037191666662693024,0.19129902124404907,0.17104953527450562,0.009338796138763428,0.1238957867026329,0.9487179487179487,0.9736842105263158,2.656794458744116e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_078_train_LD_dominant_deep_wide,train,LD_dominant,deep,wide,large_wide,0.13511890172958374,0.1774059534072876,0.09283185005187988,1.2347419261932373,0.5325302481651306,0.32724255323410034,0.02546405792236328,0.0016342401504516602,0.032684326171875,0.01992754079401493,0.9333333333333333,0.9655172413793104,0.0001549341541249305
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_079_train_LD_dominant_medium_compact,train,LD_dominant,medium,compact,small_compact,0.38378477096557617,0.07780381292104721,0.6897656917572021,0.23660250008106232,0.48390868306159973,0.13349391520023346,0.3093302249908447,0.02905452251434326,0.12227493524551392,0.15355323255062103,0.9315068493150684,0.9645390070921985,0.00011124317097710446
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_080_train_LD_dominant_deep_balanced,train,LD_dominant,deep,balanced,medium_balanced,0.24630622565746307,0.3069411814212799,0.18567128479480743,1.4029126167297363,1.2899720668792725,0.6214231252670288,0.07263994216918945,0.03687840700149536,0.015906095504760742,0.041808146983385086,0.8348623853211009,0.91,0.0002928133471868932
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_081_train_LD_dominant_shallow_narrow,train,LD_dominant,shallow,narrow,elongated,0.17570960521697998,0.14964424073696136,0.2017749696969986,0.45927613973617554,0.7496936917304993,0.31721964478492737,0.054680824279785156,0.02497309446334839,0.0522233247756958,0.043959081172943115,0.8787878787878788,0.9354838709677419,0.0001480440841987729
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_082_train_LD_dominant_medium_wide,train,LD_dominant,medium,wide,large_wide,0.184132382273674,0.15874789655208588,0.20951683819293976,0.488581120967865,0.0030454248189926147,0.605319619178772,0.07329785823822021,0.03839409351348877,0.028464078903198242,0.04671867564320564,0.9871794871794872,0.9935483870967742,0.00028378903516568244
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_083_train_LD_dominant_deep_compact,train,LD_dominant,deep,compact,small_compact,0.22966580092906952,0.05865257978439331,0.4006790220737457,0.37406012415885925,0.17289352416992188,0.1176721453666687,0.17923575639724731,0.04757934808731079,0.04361611604690552,0.09014374017715454,0.967032967032967,0.9832402234636871,9.772156045073643e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_084_train_LD_dominant_medium_balanced,train,LD_dominant,medium,balanced,medium_balanced,0.2287321537733078,0.08320573717355728,0.37425851821899414,0.4897788166999817,0.6902459859848022,0.025826040655374527,0.15850794315338135,0.09408777952194214,0.0035803914070129395,0.08539203554391861,0.901840490797546,0.9483870967741935,3.349824692122638e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_129_train_WD_dominant_medium_compact,train,WD_dominant,medium,compact,small_compact,0.20232616364955902,0.051843028515577316,0.35280928015708923,0.4435880184173584,0.2688499987125397,0.03680004924535751,0.046028316020965576,0.13151836395263672,0.05518949031829834,0.07757872343063354,0.9066666666666666,0.951048951048951,4.059431012137793e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_130_train_sharp_shallow_wide,train,sharp,shallow,wide,large_wide,0.3670113980770111,0.1099611297249794,0.624061644077301,0.2122931182384491,0.16728974878787994,0.3942149877548218,0.13004547357559204,0.12388938665390015,0.15350490808486938,0.13581325113773346,0.9386281588447654,0.9683426443202979,0.00013039380428381264
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_131_train_WD_dominant_deep_balanced,train,WD_dominant,deep,balanced,medium_balanced,0.30049166083335876,0.13773390650749207,0.46324944496154785,0.01689605414867401,0.017181970179080963,0.6204014420509338,0.09069812297821045,0.19202876091003418,0.028430521488189697,0.10371913760900497,1.0,1.0,0.000270835094852373
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_132_train_round_shallow_narrow,train,round,shallow,narrow,elongated,0.1527860164642334,0.06452987343072891,0.2410421520471573,0.38787537813186646,0.1502716839313507,0.14885735511779785,0.027391374111175537,0.0748833417892456,0.054819583892822266,0.0523647665977478,0.9767441860465116,0.9882352941176471,5.0340884627075866e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_133_train_boxy_medium_compact,train,boxy,medium,compact,small_compact,0.30511388182640076,0.12167608737945557,0.48855164647102356,0.058486126363277435,0.142370343208313,0.49414461851119995,0.11667954921722412,0.10249364376068115,0.10215359926223755,0.10710892826318741,0.9305555555555556,0.9640287769784173,0.0002677413576748222
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_134_train_LD_dominant_deep_balanced,train,LD_dominant,deep,balanced,medium_balanced,0.37835821509361267,0.17855869233608246,0.5781577229499817,1.1397470235824585,0.9988788366317749,0.19747018814086914,0.25542551279067993,0.07974869012832642,0.05569261312484741,0.13028894364833832,0.8532110091743119,0.9207920792079208,0.00015690102009102702
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_135_train_WD_dominant_deep_wide,train,WD_dominant,deep,wide,large_wide,0.253818154335022,0.18067912757396698,0.32695719599723816,0.7580164670944214,1.2564678192138672,0.21359883248806,0.09927040338516235,0.11452138423919678,0.008202612400054932,0.07399813085794449,0.9124236252545825,0.9542066027689031,0.00011653755063889548
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_136_train_sharp_shallow_narrow,train,sharp,shallow,narrow,elongated,0.05170883238315582,0.06940844655036926,0.03400921821594238,0.3686044216156006,0.2465653270483017,0.1432161033153534,0.0,0.01020658016204834,0.011446177959442139,0.007217586040496826,0.9390243902439024,0.9685534591194969,5.7368473790120333e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_137_train_WD_dominant_medium_balanced,train,WD_dominant,medium,balanced,medium_balanced,0.2563188970088959,0.023508215323090553,0.48912954330444336,0.18898583948612213,0.09201839566230774,0.029833288863301277,0.03348129987716675,0.20595282316207886,0.08170062303543091,0.10704491287469864,0.975609756097561,0.9876543209876543,6.762576958863065e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_138_train_sharp_medium_compact,train,sharp,medium,compact,small_compact,0.02426140569150448,0.02708456851541996,0.021438241004943848,0.010083429515361786,0.21590851247310638,0.04813633859157562,0.0,0.014400005340576172,0.0,0.004800001624971628,0.967741935483871,0.9836065573770492,2.2510872440761887e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_139_train_WD_dominant_shallow_wide,train,WD_dominant,shallow,wide,large_wide,0.1983274668455124,0.10207626968622208,0.2945787012577057,0.08201785385608673,0.3159698247909546,0.33967453241348267,0.07104498147964478,0.10748922824859619,0.019606053829193115,0.06604675203561783,0.9835526315789473,0.9917081260364843,0.00016397479339502752
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_141_train_boxy_medium_balanced,train,boxy,medium,balanced,medium_balanced,0.12319394201040268,0.06084415316581726,0.1855437159538269,0.419028103351593,0.08257757872343063,0.14731916785240173,0.0367206335067749,0.03920876979827881,0.04519236087799072,0.040373921394348145,0.9588235294117647,0.978978978978979,8.63227978697978e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_142_train_LD_dominant_deep_compact,train,LD_dominant,deep,compact,small_compact,0.10337739437818527,0.0312909297645092,0.17546385526657104,0.13782642781734467,0.10415073484182358,0.07392093539237976,0.018000006675720215,0.038493454456329346,0.05611187219619751,0.03753511235117912,0.9473684210526315,0.972972972972973,3.622250005719252e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_143_train_WD_dominant_shallow_wide,train,WD_dominant,shallow,wide,large_wide,0.15459959208965302,0.13361309468746185,0.17558610439300537,0.43020957708358765,0.30326658487319946,0.4026545286178589,0.07881009578704834,0.005540966987609863,0.032747507095336914,0.03903285786509514,0.9835526315789473,0.9917081260364843,0.00018489932699594647
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_144_train_sharp_medium_narrow,train,sharp,medium,narrow,elongated,0.3734062910079956,0.3543109893798828,0.3925015926361084,1.80051851272583,1.3947840929031372,0.7047892808914185,0.0752410888671875,0.11170393228530884,0.07168668508529663,0.08621057122945786,0.7928571428571428,0.8844621513944223,0.00022907977108843625
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_145_train_WD_dominant_deep_compact,train,WD_dominant,deep,compact,small_compact,0.2118520587682724,0.07216536998748779,0.351538747549057,0.48573407530784607,0.12345705181360245,0.16883434355258942,0.06987947225570679,0.16028118133544922,0.007465004920959473,0.07920855283737183,0.978021978021978,0.9888888888888889,0.00011557249672478065
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_146_train_sharp_shallow_balanced,train,sharp,shallow,balanced,medium_balanced,0.7104806900024414,0.10790044814348221,1.3130608797073364,0.7019377946853638,0.06220303475856781,0.2999999523162842,0.25888121128082275,0.3032779097557068,0.29730892181396484,0.286489337682724,0.9285714285714286,0.9629629629629629,9.592086280463263e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_001_shallow_small_compact_sharp,val,sharp,shallow,compact,small_compact,0.9344837069511414,0.30113348364830017,1.5678339004516602,2.851656675338745,1.9916342496871948,0.0,0.3071364164352417,0.37119168043136597,0.3485127091407776,0.3422802686691284,0.5180722891566265,0.6825396825396826,0.0001004221267066896
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_005_medium_small_compact_sharp,val,sharp,medium,compact,small_compact,0.6805510520935059,0.13338597118854523,1.227716088294983,1.2608449459075928,0.15278951823711395,0.2483462393283844,0.20445650815963745,0.32552850246429443,0.2729230523109436,0.2676360309123993,0.8450704225352113,0.916030534351145,0.00027180780307389796
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_018_medium_medium_balanced_round,val,round,medium,balanced,medium_balanced,0.28333351016044617,0.1894417554140091,0.37722525000572205,0.967862069606781,0.3199363052845001,0.5202188491821289,0.03399401903152466,0.14227956533432007,0.07084208726882935,0.08237189054489136,0.96,0.9795918367346939,0.00018970809469465166
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_022_deep_medium_balanced_round,val,round,deep,balanced,medium_balanced,1.2019590139389038,1.0335661172866821,1.370351791381836,7.402719974517822,7.851881980895996,0.24165305495262146,0.2552560567855835,0.35198092460632324,0.2912280559539795,0.2994883358478546,0.4161490683229814,0.5877192982456141,0.00047958895447663963
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_028_shallow_elongated_boxy,val,boxy,shallow,narrow,elongated,0.6394696235656738,0.6040849089622498,0.6748543381690979,3.9003939628601074,2.7947072982788086,0.8557156920433044,0.21210813522338867,0.07773685455322266,0.15430086851119995,0.14804862439632416,0.5732484076433121,0.728744939271255,0.000365951273124665
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_037_shallow_small_compact_LD_dominant,val,LD_dominant,shallow,compact,small_compact,0.33303871750831604,0.03400210663676262,0.6320753693580627,0.0,0.0,0.15562470257282257,0.10411489009857178,0.21863329410552979,0.09528839588165283,0.13934552669525146,0.9607843137254902,0.98,9.239744395017624e-05
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_041_medium_small_compact_LD_dominant,val,LD_dominant,medium,compact,small_compact,0.4605334997177124,0.18847359716892242,0.7325933575630188,0.24222302436828613,0.05663745105266571,0.7837846875190735,0.18077731132507324,0.25702738761901855,0.05449092388153076,0.16409854590892792,0.9855072463768116,0.9927007299270073,0.00035507456050254405
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_054_medium_medium_balanced_WD_dominant,val,WD_dominant,medium,balanced,medium_balanced,0.4100315570831299,0.5533878207206726,0.26667526364326477,4.048198699951172,2.27567458152771,0.7636316418647766,0.07105636596679688,0.09642982482910156,0.012637019157409668,0.060041069984436035,0.6319018404907976,0.7744360902255639,0.00035906516131944954
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_058_deep_medium_balanced_WD_dominant,val,WD_dominant,deep,balanced,medium_balanced,0.6368016600608826,0.9399909973144531,0.3336122930049896,2.411097288131714,3.8949456214904785,2.3858249187469482,0.10116153955459595,0.08703970909118652,0.03548574447631836,0.07456233352422714,0.6118721461187214,0.7592067988668555,0.0011279042810201645
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_pilot_035_deep_large_wide_boxy,val,boxy,deep,wide,large_wide,0.6904973387718201,0.8524463772773743,0.5285483002662659,2.668449640274048,1.5461183786392212,2.7197365760803223,0.1967911720275879,0.020810961723327637,0.1302722692489624,0.11595813184976578,0.8185404339250493,0.9002169197396963,0.0013651312328875065
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_036_shallow_large_wide_LD_dominant,val,LD_dominant,shallow,wide,large_wide,0.41586431860923767,0.27211329340934753,0.5596153140068054,1.393221378326416,0.9519336819648743,0.579238772392273,0.25133901834487915,0.04134136438369751,0.08277976512908936,0.12515337765216827,0.9079754601226994,0.9517684887459807,0.00025003013433888555
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_039_medium_medium_balanced_LD_dominant,val,LD_dominant,medium,balanced,medium_balanced,0.6130401492118835,0.4808835983276367,0.7451966404914856,0.5921181440353394,2.205796480178833,1.305932879447937,0.3144978880882263,0.05911487340927124,0.12424314022064209,0.16595196723937988,0.7393939393939394,0.8501742160278746,0.0005611403612419963
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_042_deep_small_compact_LD_dominant,val,LD_dominant,deep,compact,small_compact,0.23632699251174927,0.31243595480918884,0.1602179855108261,1.39559805393219,0.10357052087783813,1.0514047145843506,0.03339087963104248,0.04597592353820801,0.02657294273376465,0.03531324863433838,0.9021739130434783,0.9485714285714286,0.000484491785755381
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_045_deep_large_wide_LD_dominant,val,LD_dominant,deep,wide,large_wide,1.0736175775527954,1.89372718334198,0.2535080313682556,8.306294441223145,9.997673988342285,3.2272512912750244,0.10102450847625732,0.0476340651512146,0.02256298065185547,0.05707385018467903,0.3655030800821355,0.5353383458646617,0.0015159607864916325
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_048_shallow_large_wide_WD_dominant,val,WD_dominant,shallow,wide,large_wide,0.748600959777832,0.8468146324157715,0.6503872275352478,2.853797674179077,5.364877223968506,1.3510828018188477,0.08929646015167236,0.2655872106552124,0.07688558101654053,0.1439230889081955,0.6765676567656765,0.8070866141732284,0.0006029700743965805
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_051_deep_medium_balanced_WD_dominant,val,WD_dominant,deep,balanced,medium_balanced,0.718930721282959,0.5411413311958313,0.8967199921607971,0.04437007009983063,2.368695020675659,1.6611686944961548,0.048999249935150146,0.35294997692108154,0.18293333053588867,0.1949608474969864,0.7746478873239436,0.873015873015873,0.0008944447617977858
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_057_deep_elongated_boxy,val,boxy,deep,narrow,elongated,0.7978799939155579,1.0146085023880005,0.5811514854431152,6.322381973266602,0.7695062160491943,2.8266687393188477,0.2045770287513733,0.0612635612487793,0.118813157081604,0.1282179206609726,0.765625,0.8672566371681416,0.0013997778296470642
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v2topup_063_deep_small_compact_WD_dominant,val,WD_dominant,deep,compact,small_compact,0.5893931984901428,0.7504214644432068,0.42836496233940125,6.189666748046875,2.262324571609497,1.1430389881134033,0.016370296478271484,0.18001514673233032,0.08321887254714966,0.09320143610239029,0.5542168674698795,0.7131782945736435,0.0005943456199020147
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_085_val_WD_dominant_shallow_wide,val,WD_dominant,shallow,wide,large_wide,0.7794371247291565,0.9264485239982605,0.632425844669342,2.8163418769836426,2.7915191650390625,2.5989720821380615,0.23561441898345947,0.09067082405090332,0.09617555141448975,0.14082026481628418,0.746268656716418,0.8547008547008547,0.0012747725704684854
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_086_val_WD_dominant_medium_wide,val,WD_dominant,medium,wide,large_wide,0.40520691871643066,0.22717620432376862,0.5832375884056091,1.6332473754882812,0.7818620800971985,0.37227967381477356,0.208382248878479,0.12192094326019287,0.061807870864868164,0.13070368766784668,0.9128205128205128,0.9544235924932976,0.000165265824762173
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_087_val_WD_dominant_shallow_compact,val,WD_dominant,shallow,compact,small_compact,0.6139557957649231,0.6039137244224548,0.6239977478981018,3.003446340560913,1.319519281387329,1.5767730474472046,0.14112430810928345,0.23894351720809937,0.03954845666885376,0.13987208902835846,0.6282051282051282,0.7716535433070866,0.0007272384827956557
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_088_val_sharp_shallow_compact,val,sharp,shallow,compact,small_compact,0.4827782213687897,0.10117566585540771,0.8643808364868164,0.0,0.15370315313339233,0.4108578562736511,0.18883681297302246,0.1690348982810974,0.20730507373809814,0.1883922666311264,0.9166666666666666,0.9565217391304348,0.00022346164041664451
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_089_val_sharp_deep_balanced,val,sharp,deep,balanced,medium_balanced,1.3010576963424683,0.5550180077552795,2.0470974445343018,1.8160995244979858,1.2383275032043457,1.6727235317230225,0.3832697868347168,0.4968869090080261,0.4595298171043396,0.44656217098236084,0.9322916666666666,0.9649595687331537,0.0005422596004791558
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_090_val_sharp_deep_wide,val,sharp,deep,wide,large_wide,0.7654151320457458,0.8815948367118835,0.6492354869842529,3.227675437927246,3.022735834121704,2.2139203548431396,0.12435978651046753,0.13057547807693481,0.16774654388427734,0.14089393615722656,0.8101851851851852,0.8951406649616368,0.0007944634417071939
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_091_val_sharp_medium_balanced,val,sharp,medium,balanced,medium_balanced,1.2052617073059082,0.5085326433181763,1.9019907712936401,0.8393600583076477,4.061036109924316,0.7413999438285828,0.46946078538894653,0.3385615944862366,0.4391257166862488,0.4157160222530365,0.6689655172413793,0.8016528925619835,0.00024314422626048326
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_092_val_sharp_deep_compact,val,sharp,deep,compact,small_compact,1.0201419591903687,0.2662816345691681,1.7740020751953125,0.8001905083656311,0.14576874673366547,0.9723321795463562,0.3862997889518738,0.3567512631416321,0.41765445470809937,0.38690185546875,0.797979797979798,0.8876404494382022,0.0003507895744405687
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_093_val_sharp_medium_narrow,val,sharp,medium,narrow,elongated,1.383846640586853,0.29426899552345276,2.473424196243286,3.355933427810669,0.7959986329078674,0.2506682574748993,0.48432403802871704,0.5856000185012817,0.550000011920929,0.5399746894836426,0.8417721518987342,0.9140893470790378,0.000414138485211879
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_094_val_round_shallow_narrow,val,round,shallow,narrow,elongated,0.34546205401420593,0.27913281321525574,0.41179123520851135,0.07848255336284637,2.437333583831787,0.43026790022850037,0.08339959383010864,0.09798508882522583,0.08869904279708862,0.09002790600061417,0.6776859504132231,0.8078817733990148,0.00022293113579507917
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_095_val_round_medium_narrow,val,round,medium,narrow,elongated,0.9448191523551941,0.6709644794464111,1.2186737060546875,0.9699351787567139,5.302402019500732,1.0310020446777344,0.31048786640167236,0.22006040811538696,0.2700381875038147,0.266862154006958,0.5753968253968254,0.7304785894206549,0.0006718681543134153
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_096_val_round_deep_balanced,val,round,deep,balanced,medium_balanced,1.171630859375,0.7788169980049133,1.5644445419311523,1.22736394405365,2.948836326599121,2.260819673538208,0.37915217876434326,0.29098188877105713,0.3559960126876831,0.34204337000846863,0.8038277511961722,0.8912466843501327,0.0008350548450835049
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_097_val_round_deep_wide,val,round,deep,wide,large_wide,1.0027992725372314,0.5946135520935059,1.410984992980957,3.4775490760803223,2.485299587249756,1.021520733833313,0.19839537143707275,0.42736387252807617,0.2974955439567566,0.3077515959739685,0.8399122807017544,0.9129916567342073,0.00035918125649914145
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_098_val_round_shallow_compact,val,round,shallow,compact,small_compact,0.47394394874572754,0.29505571722984314,0.6528320908546448,3.0249879360198975,1.2518846988677979,0.18083280324935913,0.13329637050628662,0.15192770957946777,0.14276427030563354,0.14266277849674225,0.6133333333333333,0.7603305785123967,0.00011242106120334938
H1_curv_fusion_F1F2_w0p5,42,FS_F1F2_curvature_only,False,rbc_v3topup_099_val_round_medium_balanced,val,round,medium,balanced,medium_balanced,0.21147243678569794,0.1730361133813858,0.24990876019001007,0.743973970413208,0.10013673454523087,0.5748900771141052,0.04200464487075806,0.0654711127281189,0.055934011936187744,0.05446992442011833,0.9259259259259259,0.9615384615384616,0.00022244389401748776
