sample_id,source_index,split,defect_type,source_pack,threshold,iou,dice,area_error,center_error_px,pred_area,true_area,pred_area_zero,prob_min,prob_max,prob_mean
rect_v9_0069,188,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5748709122203098,0.7300546448087432,0.3423913043478261,3.00301544348789,363.0,552.0,0.0,0.0,0.9999425411224365,0.051648493856191635
rect_v9_0070,189,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.6261343012704175,0.7700892857142857,0.22924901185770752,2.9385510345703536,390.0,506.0,0.0,0.0,0.999983549118042,0.056311167776584625
rect_v9_0071,190,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5966735966735967,0.7473958333333334,0.33766233766233766,1.8662190974024429,306.0,462.0,0.0,0.0,0.999985933303833,0.04344309866428375
rect_v9_0072,191,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.8166311300639659,0.8990610328638498,0.03827751196172249,2.0311161195969833,434.0,418.0,0.0,0.0,0.9999264478683472,0.06340758502483368
rect_v9_0074,193,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.556060606060606,0.7147030185004869,0.44393939393939397,1.248291008531727,367.0,660.0,0.0,0.0,0.9998679161071777,0.05467681586742401
rect_v9_0075,194,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5197368421052632,0.683982683982684,0.2631578947368421,3.5273076430420796,294.0,399.0,0.0,0.0,0.9997395873069763,0.04277079552412033
rect_v9_0078,197,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.7,0.8235294117647058,0.3,2.9211646801229634,462.0,660.0,0.0,2.7122037161334523e-36,0.9999634027481079,0.07027709484100342
rect_v9_0079,198,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.7599337748344371,0.863593603010348,0.22833333333333333,0.1178294127451324,463.0,600.0,0.0,4.8847845679693964e-36,0.9999024868011475,0.06790857017040253
rect_v9_0080,199,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.8,0.5606060606060606,0.7184466019417476,0.36507936507936506,3.116190708421102,320.0,504.0,0.0,0.0,0.9999024868011475,0.04612654075026512
rot_p3_0006,205,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6642984014209592,0.7982924226254002,0.2680221811460259,3.4440714515753115,396.0,541.0,0.0,0.0,0.9999994039535522,0.05479595065116882
rot_p3_0007,206,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5137318255250404,0.6787620064034151,0.3207885304659498,2.848888209265014,379.0,558.0,0.0,0.0,0.9998935461044312,0.05636744946241379
rot_p3_0009,208,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6572327044025157,0.793168880455408,0.19583333333333333,3.2520525167703345,287.0,240.0,0.0,0.0,0.9999986886978149,0.038606129586696625
rot_p3_0010,209,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7392857142857143,0.8501026694045175,0.1962962962962963,0.48622425330991426,434.0,540.0,0.0,0.0,0.9999978542327881,0.06070428714156151
rot_p3_0011,210,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5675675675675675,0.7241379310344828,0.1423487544483986,3.650118168585811,482.0,562.0,0.0,0.0,0.9999736547470093,0.06882935762405396
rot_p3_0014,213,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7424749163879598,0.8522072936660269,0.06679035250463822,2.8814171871655776,503.0,539.0,0.0,0.0,0.9999996423721313,0.07178789377212524
rot_p3_0015,214,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5318471337579618,0.6943866943866944,0.28214285714285714,0.6955401046153198,402.0,560.0,0.0,0.0,0.999923586845398,0.05898235738277435
rot_p3_0016,215,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6412698412698413,0.781431334622824,0.15026833631484796,3.0433838942375036,475.0,559.0,0.0,0.0,0.9999910593032837,0.06609317660331726
rot_p3_0017,216,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7508090614886731,0.8576709796672828,0.24481327800829875,0.5287080118452708,300.0,241.0,0.0,0.0,0.9999967813491821,0.04158146679401398
rot_p3_0019,218,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6444444444444445,0.7837837837837838,0.1532976827094474,4.072626482212441,475.0,561.0,0.0,5.090904990685265e-32,0.999858021736145,0.07167453318834305
rot_p3_0020,219,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6746794871794872,0.8057416267942584,0.13725490196078433,3.2680707545164847,484.0,561.0,0.0,0.0,0.9999972581863403,0.06781525164842606
rot_p3_0021,220,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6198083067092651,0.7652859960552268,0.1125,3.370101855794869,267.0,240.0,0.0,0.0,0.9999793767929077,0.03659464791417122
rot_p3_0022,221,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7468354430379747,0.855072463768116,0.2111111111111111,0.5946755827252646,426.0,540.0,0.0,0.0,0.9999972581863403,0.06048392504453659
rot_p3_0023,222,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6546875,0.7913125590179415,0.11229946524064172,3.6230938239334933,498.0,561.0,0.0,1.7994459217732358e-37,0.999954104423523,0.07149609923362732
rot_p3_0024,223,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6591639871382636,0.7945736434108527,0.15714285714285714,1.110275504894765,472.0,560.0,0.0,0.0,0.9999856948852539,0.06817960739135742
rot_p3_0025,224,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6267123287671232,0.7705263157894737,0.020833333333333332,3.6089062291874323,235.0,240.0,0.0,0.0,0.9999992847442627,0.030781399458646774
rot_p3_0026,225,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6938775510204082,0.8192771084337349,0.15213358070500926,2.8030189497272797,457.0,539.0,0.0,0.0,0.9999916553497314,0.065852090716362
rot_p3_0027,226,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.642089093701997,0.7820392890551918,0.09107142857142857,1.958524745505013,509.0,560.0,0.0,0.0,0.9999955892562866,0.07040715217590332
rot_p3_0028,227,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6912751677852349,0.8174603174603174,0.2,3.1376774103227953,448.0,560.0,0.0,0.0,0.9999905824661255,0.06358468532562256
rot_p3_0029,228,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7705479452054794,0.8704061895551257,0.15416666666666667,0.3657171732596365,277.0,240.0,0.0,0.0,0.9999812841415405,0.03814159333705902
rot_p3_0030,229,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7006369426751592,0.8239700374531835,0.025878003696857672,3.246193215612821,527.0,541.0,0.0,0.0,0.9999998807907104,0.07364164292812347
rot_p3_0031,230,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5366218236173393,0.6984435797665369,0.15770609318996415,3.0616925015657097,470.0,558.0,0.0,0.0,0.999948263168335,0.0685567855834961
rot_p3_0032,231,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.690671031096563,0.8170377541142304,0.15535714285714286,3.4457382872487297,473.0,560.0,0.0,0.0,0.9999988079071045,0.06493788957595825
rot_p3_0033,232,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7044673539518901,0.8266129032258065,0.06666666666666667,2.850888404912694,256.0,240.0,0.0,0.0,0.9999996423721313,0.03386860340833664
rot_p3_0034,233,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.6782449725776966,0.8082788671023965,0.3,0.4756757947564687,378.0,540.0,0.0,0.0,0.9999994039535522,0.052375420928001404
rot_p3_0035,234,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5780089153046062,0.7325800376647834,0.1103202846975089,3.676037249795106,500.0,562.0,0.0,1.89976934056856e-35,0.999933123588562,0.07265512645244598
rot_p3_0036,235,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7077922077922078,0.8288973384030418,0.12142857142857143,1.7238269112476121,492.0,560.0,0.0,0.0,0.9999997615814209,0.06807434558868408
rot_p3_0037,236,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.63125,0.7739463601532567,0.175,3.6123614306560428,282.0,240.0,0.0,0.0,0.999996542930603,0.03814677894115448
rot_p3_0038,237,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.7297297297297297,0.84375,0.2189239332096475,2.8003486146765537,421.0,539.0,0.0,0.0,0.9999996423721313,0.05773085355758667
rot_p3_0039,238,train,rotated_rect,pilot_v3_rotated_rect,0.8,0.5572998430141287,0.7157258064516129,0.22857142857142856,0.5071322394855552,432.0,560.0,0.0,0.0,0.9999529123306274,0.062146253883838654
rot_v7_0002,249,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6551724137931034,0.7916666666666666,0.0,3.0586001246031174,240.0,240.0,0.0,0.0,0.9999940395355225,0.032500408589839935
rot_v7_0003,250,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6773049645390071,0.8076109936575053,0.029166666666666667,3.048024640504416,233.0,240.0,0.0,0.0,0.9999722242355347,0.03248319774866104
rot_v7_0004,251,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.8028169014084507,0.890625,0.13333333333333333,0.10281621734070323,272.0,240.0,0.0,0.0,0.9999874830245972,0.03709720820188522
rot_v7_0009,256,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6222222222222222,0.7671232876712328,0.12916666666666668,3.277699059399742,271.0,240.0,0.0,0.0,0.9999034404754639,0.03844577446579933
rot_v7_0010,257,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6016949152542372,0.7513227513227513,0.3723849372384937,3.140316977562329,328.0,239.0,0.0,0.0,0.9999090433120728,0.04829937964677811
rot_v7_0011,258,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.7719298245614035,0.8712871287128713,0.11297071129707113,0.40981660209017245,266.0,239.0,0.0,0.0,0.9999961853027344,0.036180682480335236
rot_v7_0014,261,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6071428571428571,0.7555555555555555,0.0625,3.5401537578717273,255.0,240.0,0.0,0.0,0.9999759197235107,0.035212092101573944
rot_v7_0015,262,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6723549488054608,0.8040816326530612,0.041666666666666664,3.087583363696885,250.0,240.0,0.0,0.0,0.999997615814209,0.03378906100988388
rot_v7_0016,263,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.8051470588235294,0.8920570264765784,0.04583333333333333,0.3230526218711975,251.0,240.0,0.0,0.0,0.9999980926513672,0.033741988241672516
rot_v7_0020,267,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6701030927835051,0.8024691358024691,0.025,3.0172970987442866,246.0,240.0,0.0,0.0,0.999995231628418,0.03315689414739609
rot_v7_0024,271,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.7702702702702703,0.8702290076335878,0.18333333333333332,0.8776798893498872,284.0,240.0,0.0,0.0,0.9999105930328369,0.03997664898633957
rot_v7_0025,272,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6862068965517242,0.8139059304703476,0.06329113924050633,3.2427852862481075,252.0,237.0,0.0,0.0,0.999975323677063,0.034587033092975616
rot_v7_0026,273,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.7769784172661871,0.8744939271255061,0.06694560669456066,1.0028298755742748,255.0,239.0,0.0,0.0,0.9999772310256958,0.03443589806556702
rot_v7_0029,276,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.7428571428571429,0.8524590163934426,0.03333333333333333,0.9150190649101482,248.0,240.0,0.0,0.0,0.9999617338180542,0.0344967395067215
rot_v7_0030,277,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6585365853658537,0.7941176470588235,0.008368200836820083,3.0732489091324773,237.0,239.0,0.0,0.0,0.999990701675415,0.03200675547122955
rot_v7_0031,278,train,rotated_rect,pilot_v7_topup_rotated_rect,0.8,0.6859205776173285,0.8137044967880086,0.04602510460251046,3.0374341569911607,228.0,239.0,0.0,0.0,0.9999958276748657,0.030990922823548317
rot_v8_0002,281,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6214285714285714,0.7665198237885462,0.10833333333333334,3.510751045754086,214.0,240.0,0.0,0.0,0.9999867677688599,0.029943931847810745
rot_v8_0003,282,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6654804270462633,0.7991452991452992,0.05,2.979623889004986,228.0,240.0,0.0,0.0,0.9999634027481079,0.032263562083244324
rot_v8_0004,283,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.8045977011494253,0.89171974522293,0.0375,0.23907240571229907,231.0,240.0,0.0,0.0,0.9999452829360962,0.032692503184080124
rot_v8_0005,284,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6421052631578947,0.782051282051282,0.05,3.4786695366960427,228.0,240.0,0.0,0.0,0.9998772144317627,0.03352123126387596
rot_v8_0008,287,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.732824427480916,0.8458149779735683,0.09243697478991597,1.077938450541122,216.0,238.0,0.0,0.0,0.9999963045120239,0.029652629047632217
rot_v8_0009,288,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6715328467153284,0.8034934497816594,0.08368200836820083,3.2476557527273258,219.0,239.0,0.0,0.0,0.9999922513961792,0.030156610533595085
rot_v8_0010,289,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7163120567375887,0.8347107438016529,0.02510460251046025,2.8258127276358347,245.0,239.0,0.0,0.0,0.9999821186065674,0.03411325067281723
rot_v8_0011,290,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7518796992481203,0.8583690987124464,0.0502092050209205,1.055012983359516,227.0,239.0,0.0,0.0,0.999992847442627,0.031154664233326912
rot_v8_0014,293,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7765151515151515,0.8742004264392325,0.04583333333333333,0.7807012741825778,229.0,240.0,0.0,0.0,0.999988317489624,0.03174031898379326
rot_v8_0015,294,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6264367816091954,0.7703180212014135,0.35833333333333334,3.355128305593454,326.0,240.0,0.0,0.0,0.9997524619102478,0.05015018582344055
rot_v8_0016,295,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7006802721088435,0.824,0.08333333333333333,2.9252870110147002,260.0,240.0,0.0,0.0,0.9999202489852905,0.037387438118457794
rot_v8_0017,296,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7942238267148014,0.8853118712273642,0.07083333333333333,0.13656761972607523,257.0,240.0,0.0,0.0,0.9999680519104004,0.03642663359642029
rot_v8_0023,302,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6517241379310345,0.7891440501043842,0.036885245901639344,3.264774488817947,235.0,244.0,0.0,0.0,0.9999855756759644,0.03236591815948486
rot_v8_0024,303,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6823104693140795,0.8111587982832618,0.03375527426160337,3.1143574365859674,229.0,237.0,0.0,0.0,0.9999593496322632,0.03270905464887619
rot_v8_0028,307,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.7083333333333334,0.8292682926829268,0.12083333333333333,1.1914365802939044,211.0,240.0,0.0,0.0,0.9999979734420776,0.028845734894275665
rot_v8_0029,308,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6643598615916955,0.7983367983367984,0.028688524590163935,3.14683160914644,237.0,244.0,0.0,0.0,0.9999805688858032,0.03338216617703438
rot_v8_0030,309,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6094276094276094,0.7573221757322176,0.008403361344537815,3.3490970266749667,240.0,238.0,0.0,0.0,0.9999598264694214,0.034540340304374695
rot_v8_0031,310,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.8103448275862069,0.8952380952380953,0.19665271966527198,0.2027588470726968,286.0,239.0,0.0,0.0,0.9999135732650757,0.04083597660064697
rot_v8_0032,311,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.63003663003663,0.7730337078651686,0.12236286919831224,3.5480463624695937,208.0,237.0,0.0,0.0,0.9999806880950928,0.02908138744533062
rot_v8_0035,314,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6604477611940298,0.7955056179775281,0.13807531380753138,3.0493349321954017,206.0,239.0,0.0,0.0,0.999987006187439,0.02854345366358757
rot_v8_0036,315,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6811023622047244,0.810304449648712,0.20588235294117646,1.1235446932350222,189.0,238.0,0.0,0.0,0.9999951124191284,0.02613649144768715
rot_v8_0037,316,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6620689655172414,0.7966804979253111,0.016736401673640166,3.2751745651234834,243.0,239.0,0.0,0.0,0.9999617338180542,0.03463960438966751
rot_v8_0038,317,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.6945454545454546,0.8197424892703863,0.0502092050209205,2.7555352601023033,227.0,239.0,0.0,0.0,0.9999682903289795,0.03215711936354637
rot_v8_0039,318,train,rotated_rect,pilot_v8_topup_rotated_rect,0.8,0.73046875,0.8442437923250564,0.14644351464435146,0.8224433307400921,204.0,239.0,0.0,0.0,0.9999816417694092,0.02910870499908924
rot_v9_0002,321,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6583850931677019,0.7940074906367042,0.225,3.1718539911205794,294.0,240.0,0.0,0.0,0.9998723268508911,0.04197853058576584
rot_v9_0003,322,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6401273885350318,0.7805825242718447,0.14583333333333334,3.364656537212497,275.0,240.0,0.0,0.0,0.9999758005142212,0.03839588165283203
rot_v9_0004,323,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7137809187279152,0.8329896907216495,0.012448132780082987,1.4873155941271716,244.0,241.0,0.0,0.0,0.9999953508377075,0.03242766857147217
rot_v9_0005,324,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6530612244897959,0.7901234567901234,0.025,3.1341891796340544,246.0,240.0,0.0,0.0,0.9999275207519531,0.03411008045077324
rot_v9_0006,325,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6733333333333333,0.8047808764940239,0.09166666666666666,3.1380863653974465,262.0,240.0,0.0,0.0,0.999968409538269,0.036052800714969635
rot_v9_0007,326,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.8007246376811594,0.8893360160965795,0.07083333333333333,0.36237279212210743,257.0,240.0,0.0,0.0,0.9999972581863403,0.03386429697275162
rot_v9_0008,327,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6114864864864865,0.7589098532494759,0.0125,3.59761796696817,237.0,240.0,0.0,0.0,0.9999978542327881,0.031561754643917084
rot_v9_0009,328,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6287878787878788,0.772093023255814,0.20833333333333334,3.1003012955008042,190.0,240.0,0.0,0.0,0.9999940395355225,0.026085898280143738
rot_v9_0010,329,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.8052434456928839,0.8921161825726142,0.008333333333333333,0.08305682331504988,242.0,240.0,0.0,0.0,0.9999982118606567,0.03282405436038971
rot_v9_0011,330,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5377049180327869,0.6993603411513859,0.04583333333333333,4.040514757878709,229.0,240.0,0.0,0.0,0.9999878406524658,0.03147893771529198
rot_v9_0012,331,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6931407942238267,0.8187633262260128,0.04583333333333333,2.793882133863854,229.0,240.0,0.0,0.0,0.9999300241470337,0.032382335513830185
rot_v9_0017,336,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6645161290322581,0.7984496124031008,0.1589958158995816,3.188691230650221,277.0,239.0,0.0,0.0,0.9997227787971497,0.039667777717113495
rot_v9_0018,337,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5660377358490566,0.7228915662650602,0.08368200836820083,3.685072817800064,259.0,239.0,0.0,0.0,0.9999837875366211,0.03534943610429764
rot_v9_0019,338,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6666666666666666,0.8,0.0,1.6086571349351553,240.0,240.0,0.0,0.0,0.9999971389770508,0.03165895491838455
rot_v9_0020,339,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6180758017492711,0.7639639639639639,0.32217573221757323,3.0986866618214,316.0,239.0,0.0,0.0,0.9999672174453735,0.04579012468457222
rot_v9_0021,340,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6045751633986928,0.7535641547861507,0.05439330543933055,2.3921410318574834,252.0,239.0,0.0,0.0,0.9999876022338867,0.035138148814439774
rot_v9_0022,341,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6559485530546624,0.7922330097087379,0.15481171548117154,3.296857285704306,276.0,239.0,0.0,0.0,0.9999666213989258,0.03800435736775398
rot_v9_0023,342,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6720257234726688,0.8038461538461539,0.17573221757322174,3.062132309493021,281.0,239.0,0.0,0.0,0.9999539852142334,0.04017622768878937
rot_v9_0024,343,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7543859649122807,0.86,0.10084033613445378,0.9260976711185788,262.0,238.0,0.0,0.0,0.9999967813491821,0.03541663661599159
rot_v9_0025,344,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6642599277978339,0.7982646420824295,0.07112970711297072,3.308899821298893,222.0,239.0,0.0,0.0,0.9999974966049194,0.030504349619150162
rot_v9_0026,345,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6923076923076923,0.8181818181818182,0.11715481171548117,2.9796773812629023,267.0,239.0,0.0,0.0,0.9999483823776245,0.03774431347846985
rot_v9_0027,346,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7058823529411765,0.8275862068965517,0.1799163179916318,1.2622534159997765,196.0,239.0,0.0,0.0,0.999997615814209,0.026654142886400223
rot_v9_0030,349,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.4896142433234421,0.6573705179282868,0.09166666666666666,4.369565648140392,262.0,240.0,0.0,0.0,0.999972939491272,0.03688140958547592
rot_v9_0031,350,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5515151515151515,0.7109375,0.13333333333333333,3.7920605537707406,272.0,240.0,0.0,0.0,0.999955415725708,0.037883222103118896
rot_v9_0032,351,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7167832167832168,0.835030549898167,0.03734439834024896,1.453115113447024,250.0,241.0,0.0,0.0,0.9999850988388062,0.033927857875823975
rot_v9_0033,352,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6435643564356436,0.7831325301204819,0.075,3.2316057668412648,258.0,240.0,0.0,0.0,0.9998869895935059,0.035910673439502716
rot_v9_0034,353,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5202702702702703,0.6844444444444444,0.125,3.829595791429816,210.0,240.0,0.0,0.0,0.999998927116394,0.028071187436580658
rot_v9_0035,354,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5987460815047022,0.7490196078431373,0.125,2.689991109477357,270.0,240.0,0.0,0.0,0.99998939037323,0.03806028515100479
rot_v9_0036,355,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6761565836298933,0.8067940552016986,0.0375,3.1536054797043924,231.0,240.0,0.0,0.0,0.9999994039535522,0.030608460307121277
rot_v9_0037,356,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6923076923076923,0.8181818181818182,0.016666666666666666,3.174456327568748,244.0,240.0,0.0,0.0,0.9999725818634033,0.03495076298713684
rot_v9_0038,357,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7,0.8235294117647058,0.15833333333333333,1.4021791126998502,202.0,240.0,0.0,0.0,0.9999936819076538,0.028467141091823578
rot_v9_0039,358,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6594982078853047,0.7948164146868251,0.07083333333333333,3.3160932441832096,223.0,240.0,0.0,0.0,0.9999977350234985,0.03008941374719143
rot_v9_0040,359,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.680379746835443,0.8097928436911488,0.2125,3.068673453462878,291.0,240.0,0.0,0.0,0.9997919201850891,0.04264942184090614
rot_v9_0044,363,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6448598130841121,0.7840909090909091,0.2,3.391683871327737,288.0,240.0,0.0,0.0,0.9997497200965881,0.0429949089884758
rot_v9_0045,364,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.64,0.7804878048780488,0.39166666666666666,2.253695335641171,334.0,240.0,0.0,0.0,0.999943733215332,0.04876045882701874
rot_v9_0046,365,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6213592233009708,0.7664670658682635,0.0875,3.4643179648908733,261.0,240.0,0.0,0.0,0.999993085861206,0.035225022584199905
rot_v9_0047,366,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.4601990049751244,0.6303236797274276,0.46638655462184875,4.831523517389893,349.0,238.0,0.0,0.0,0.9999333620071411,0.051550284028053284
rot_v9_0048,367,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6344086021505376,0.7763157894736842,0.09205020920502092,2.367612111816892,217.0,239.0,0.0,0.0,0.9999967813491821,0.029782213270664215
rot_v9_0049,368,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.62751677852349,0.7711340206185567,0.046413502109704644,3.529947497555753,248.0,237.0,0.0,0.0,0.9999773502349854,0.03470412641763687
rot_v9_0050,369,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.580327868852459,0.7344398340248963,0.02459016393442623,3.324816323644897,238.0,244.0,0.0,0.0,0.9999638795852661,0.03351098299026489
rot_v9_0051,370,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7256317689530686,0.8410041841004184,0.008333333333333333,1.4377178775514718,238.0,240.0,0.0,0.0,0.9999549388885498,0.033732350915670395
rot_v9_0052,371,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6550522648083623,0.791578947368421,0.05327868852459016,3.249236522621396,231.0,244.0,0.0,0.0,0.9999935626983643,0.03163750469684601
rot_v9_0056,375,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6666666666666666,0.8,0.20833333333333334,3.1136145116498977,290.0,240.0,0.0,0.0,0.9997636675834656,0.04220140725374222
rot_v9_0057,376,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6178343949044586,0.7637795275590551,0.11666666666666667,3.4597609875852418,268.0,240.0,0.0,0.0,0.9999719858169556,0.036839261651039124
rot_v9_0058,377,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.7010309278350515,0.8242424242424242,0.0625,1.7750408999679448,255.0,240.0,0.0,0.0,0.9999949932098389,0.034169312566518784
rot_v9_0059,378,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.5863192182410424,0.7392197125256673,0.029166666666666667,3.568334240397972,247.0,240.0,0.0,0.0,0.9999974966049194,0.03252646327018738
rot_v9_0060,379,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6891891891891891,0.816,0.10970464135021098,3.1501200238562594,263.0,237.0,0.0,0.0,0.9999910593032837,0.03567644953727722
rot_v9_0061,380,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.8320610687022901,0.9083333333333333,0.008368200836820083,0.3459507428593652,241.0,239.0,0.0,0.0,0.9999949932098389,0.0322142168879509
rot_v9_0062,381,train,rotated_rect,pilot_v9_topup_rotated_rect,0.8,0.6732673267326733,0.8047337278106509,0.13025210084033614,3.259552043449228,269.0,238.0,0.0,0.0,0.9999648332595825,0.0368366464972496
