candidate,lambda_forward,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
lambda_0p02_test,0.02,42,test,signal_bin,low_signal,0.85,67,0.2847072437498331,0.4198372524727481,0.47540522689902515,1.267723515574167,0,23,44,0.32399592078429884,0.22913926932355605,0.519988618334506
lambda_0p02_test,0.02,42,test,signal_bin,non_low_signal,0.85,133,0.39503726053077554,0.5462260624945269,0.2757579644025102,1.1558055351663352,0,56,77,0.2892760601510903,0.6655053586227923,0.519988618334506
lambda_0p02_test,0.02,42,test,defect_type,multi_defect,0.85,62,0.3595446901769372,0.5081916016334961,0.2638463645586384,1.2297289990970204,0,36,26,0.26296059342641986,0.6038899272517948,0.519988618334506
lambda_0p02_test,0.02,42,test,defect_type,polygon,0.85,75,0.3260681695121988,0.4641730200448951,0.4813820923578319,1.1203292192022005,0,17,58,0.3205542403180152,0.30885909719926197,0.519988618334506
lambda_0p02_test,0.02,42,test,defect_type,rotated_rect,0.85,63,0.39473742027693565,0.5469254987746395,0.2550131418777074,1.2443130529589124,0,26,37,0.31486218851355335,0.6866497771738677,0.519988618334506
lambda_0p02_test,0.02,42,test,overall,all,0.9,200,0.34427622139617314,0.48668989443232663,0.27683667573184206,1.1998782913852484,0,105,94,0.30090721346321514,0.5541294400966577,0.5543976174923406
lambda_0p02_test,0.02,42,test,area_bin,small,0.9,67,0.2916041608628083,0.4211923627095375,0.3773525987944179,1.1959351609224704,0,9,58,0.3713778412741011,0.335443924777928,0.5543976174923406
lambda_0p02_test,0.02,42,test,area_bin,medium,0.9,66,0.33607718005230536,0.4816075309236959,0.20965161434705257,1.2641474514578779,0,43,23,0.27399875483278074,0.6080330966289487,0.5543976174923406
lambda_0p02_test,0.02,42,test,area_bin,large,0.9,67,0.40502494952200485,0.5571939334919753,0.24250305194383504,1.1405115029705104,0,53,13,0.25694342549723476,0.7197158310701451,0.5543976174923406
lambda_0p02_test,0.02,42,test,signal_bin,low_signal,0.9,67,0.26754150937582244,0.39756075170637417,0.3604240466481157,1.264416512852507,0,30,37,0.32399592078429884,0.3046782144340809,0.5543976174923406
lambda_0p02_test,0.02,42,test,signal_bin,non_low_signal,0.9,133,0.38293205376732725,0.5315895377604379,0.23472875203717788,1.167366555758885,0,75,57,0.2892760601510903,0.6797928394905872,0.5543976174923406
lambda_0p02_test,0.02,42,test,defect_type,multi_defect,0.9,62,0.346716594334286,0.4927037921799851,0.2665642284662429,1.2266013071001056,0,39,23,0.26296059342641986,0.5728561580480283,0.5543976174923406
lambda_0p02_test,0.02,42,test,defect_type,polygon,0.9,75,0.31260769216502443,0.4459730751974546,0.33878230447804497,1.136143082578977,0,28,47,0.3205542403180152,0.41979846288443406,0.5543976174923406
lambda_0p02_test,0.02,42,test,defect_type,rotated_rect,0.9,63,0.3795752145735249,0.5292438592301135,0.21320127215250764,1.2494546991019022,0,38,24,0.31486218851355335,0.6956178016511307,0.5543976174923406
lambda_0p02_test,0.02,42,test,overall,all,0.95,200,0.28791842865229955,0.4188082587555679,0.36479962923827924,1.232780387699604,0,175,25,0.30090721346321514,0.34192705816958824,0.34157476854962593
lambda_0p02_test,0.02,42,test,area_bin,small,0.95,67,0.23549297163694483,0.3457965877649219,0.3259546219869552,1.2153122605227713,0,54,13,0.3713778412741011,0.2553349374149116,0.34157476854962593
lambda_0p02_test,0.02,42,test,area_bin,medium,0.95,66,0.2715665075750987,0.4032606029873297,0.4037102660052847,1.3204260951641835,0,63,3,0.27399875483278074,0.2711168445571437,0.34157476854962593
lambda_0p02_test,0.02,42,test,area_bin,large,0.95,67,0.35645174822131487,0.5071355309507473,0.3653147554952397,1.1639109522993885,0,58,9,0.25694342549723476,0.49827252367682245,0.34157476854962593
lambda_0p02_test,0.02,42,test,signal_bin,low_signal,0.95,67,0.19477831161695464,0.3003116728954394,0.43660174037818394,1.3594306531681943,0,57,10,0.32399592078429884,0.05848824413421011,0.34157476854962593
lambda_0p02_test,0.02,42,test,signal_bin,non_low_signal,0.95,133,0.3348386379858944,0.4785020275723244,0.32862864091968064,1.1689791261477578,0,118,15,0.2892760601510903,0.4847120246385382,0.34157476854962593
lambda_0p02_test,0.02,42,test,defect_type,multi_defect,0.95,62,0.31098278222026504,0.4511361949652446,0.32855053967956604,1.3335287580567021,0,49,13,0.26296059342641986,0.43356843750594365,0.34157476854962593
lambda_0p02_test,0.02,42,test,defect_type,polygon,0.95,75,0.2502446681714226,0.3641330296019359,0.38351820797519953,1.1553161650896073,0,65,10,0.3205542403180152,0.23085948979815896,0.34157476854962593
lambda_0p02_test,0.02,42,test,defect_type,rotated_rect,0.95,63,0.3100698907928061,0.452083022906718,0.378189314117187,1.2258505104553132,0,61,2,0.31486218851355335,0.3839635995823371,0.34157476854962593
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.5,67,0.44565324737799955,0.597601889692704,0.2392184909563313,1.0760606006899875,0.0,16.0,51.0,0.25694342549723476,0.8040366461143722,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.5,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.5,66,0.3792120661107536,0.5374610299381203,0.5180130067545009,1.1727393254299054,0.0,5.0,61.0,0.27399875483278074,0.3986600892943729,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.5,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.5,67,0.2865013683343864,0.42851452604436074,1.2994738980995049,1.2133186033913004,0.0,0.0,67.0,0.3713778412741011,-0.5844580037207577,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.5,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.5,62,0.38044504324752315,0.5325047250059995,0.3910908352804937,1.1436375214327728,0.0,15.0,47.0,0.26296059342641986,0.521858932973029,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.5,75,0.33265140007015087,0.477645240023708,1.0109768913802024,1.1143655064702034,0.0,3.0,72.0,0.3205542403180152,-0.20068025128634348,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.5,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.5,63,0.40549060205447374,0.5616435218753841,0.5906404741528936,1.2112105212336968,0.0,3.0,60.0,0.31486218851355335,0.3764936497769643,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.5,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.5,200,0.370411778080198,0.5211111391514964,0.6864062425626907,1.1539460107591004,0.0,21.0,179.0,0.30090721346321514,0.20511667466900374,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.5,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.5,67,0.30394764298264965,0.4456994962696286,0.9475655557196565,1.2137318411980993,0.0,7.0,60.0,0.32399592078429884,-0.19791841646737818,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.5,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.5,133,0.40389371079851183,0.5591004630092794,0.5548447840550459,1.123828336778552,0.0,14.0,119.0,0.2892760601510903,0.4081493897527453,0.20607957722932913
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.5,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.6,67,0.44217771924164034,0.5938719085598582,0.21107484762864903,1.0872642708136075,0.0,22.0,44.0,0.25694342549723476,0.8249747801728495,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.6,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.6,66,0.3780318083321227,0.5351774962237429,0.4387414021202223,1.1871601485393264,0.0,6.0,60.0,0.27399875483278074,0.4744679024356433,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.6,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.6,67,0.29080075189249666,0.4320827102594297,1.1468115371221612,1.2090171273630947,0.0,0.0,67.0,0.3713778412741011,-0.4239280749702349,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.6,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.6,62,0.3782313684199903,0.5296902072111072,0.35274281890593967,1.1630716364710563,0.0,18.0,44.0,0.26296059342641986,0.5551787567251578,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.6,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.6,75,0.3339363185458598,0.4779985086830275,0.8863899200147044,1.1132997626066208,0.0,5.0,69.0,0.3205542403180152,-0.07445509278581708,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.6,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.6,63,0.40577917750680004,0.5614284637038669,0.5013654213486965,1.2158015845195642,0.0,5.0,58.0,0.31486218851355335,0.4658422198619704,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.6,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.6,200,0.3702982845795364,0.5203033710582966,0.5996766015911948,1.1610171174071728,0.0,28.0,171.0,0.30090721346321514,0.29092505404663815,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.6,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.6,67,0.3025232588559195,0.4434467233549095,0.836407585682486,1.223494931388257,0.0,8.0,59.0,0.32399592078429884,-0.09043760347165697,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.6,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.6,133,0.4044405907711329,0.5590206296757925,0.4804211434399429,1.1295433314167018,0.0,20.0,112.0,0.2892760601510903,0.4830400770069825,0.291838202546086
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.6,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.7,67,0.43722113852816535,0.5888464544345626,0.19347671422745408,1.1023229494023679,0.0,28.0,39.0,0.25694342549723476,0.832590878735274,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.7,66,0.37444385613795245,0.5301322959357454,0.3508845419324315,1.2080088526462063,0.0,8.0,58.0,0.27399875483278074,0.5536916101412663,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.7,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.7,67,0.2943207118261599,0.434246936207509,0.9817948593080632,1.2057354674577268,0.0,1.0,66.0,0.3713778412741011,-0.2532272112743943,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.7,62,0.3742474736558217,0.5251335880024279,0.31264245735088947,1.188599549714596,0.0,19.0,43.0,0.26296059342641986,0.5867386043073601,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.7,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.7,75,0.3333005530189373,0.47596943068129427,0.7522017600377375,1.1148607730865479,0.0,8.0,67.0,0.3205542403180152,0.05706822366249398,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.7,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.7,63,0.4051700577105303,0.5599999832941333,0.4143271561243603,1.2231867958806337,0.0,10.0,53.0,0.31486218851355335,0.5508428848803033,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.7,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.7,200,0.3686329923942233,0.5176799435238899,0.5095078759721008,1.1718424910213798,0.0,37.0,163.0,0.30090721346321514,0.37680505994601243,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.7,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.7,67,0.29917501827787774,0.43876629656693505,0.7125230731215252,1.2382400529598123,0.0,11.0,56.0,0.32399592078429884,0.02541824172328766,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.7,133,0.4036230996558409,0.5574334348480703,0.4072370623705111,1.1383940951576583,0.0,26.0,107.0,0.2892760601510903,0.5538194721334002,0.3776850925340487
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.7,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.8,67,0.4287799928467251,0.5805529541705295,0.18774052144304934,1.1152490560910595,0.0,41.0,26.0,0.25694342549723476,0.8215924255742052,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.8,66,0.3661606184586957,0.5192104004067917,0.2497653764862221,1.2393723030320623,0.0,16.0,50.0,0.27399875483278074,0.6356056423792652,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.8,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.8,67,0.29698486530830703,0.4345652536478528,0.7636839267614345,1.1985074569707486,0.0,3.0,64.0,0.3713778412741011,-0.03213380780527464,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.8,62,0.36654763893117587,0.5162090940002723,0.2723994561603931,1.2161383522494185,0.0,28.0,34.0,0.26296059342641986,0.610357276771055,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.8,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.8,75,0.33113038865849065,0.4715852827406136,0.584118156042943,1.114879300892353,0.0,12.0,63.0,0.3205542403180152,0.21859751535616123,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.8,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.8,63,0.4005097389133552,0.5540785129701103,0.310036903057555,1.2349798883947114,0.0,20.0,43.0,0.31486218851355335,0.6445513488259105,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.8,200,0.3639642315733054,0.5114040317533993,0.4011497643889554,1.1841012918762863,0.0,60.0,140.0,0.30090721346321514,0.4742184989377493,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.8,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.8,67,0.29258978839086497,0.42999289457441625,0.5599849944909218,1.2550948508528632,0.0,16.0,51.0,0.32399592078429884,0.16259768847435951,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.8,133,0.3999197781388956,0.5524156572495788,0.3211350244127768,1.1483376193091386,0.0,44.0,89.0,0.2892760601510903,0.6312004109756975,0.47502142004939857
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.8,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.85,67,0.42068853541194046,0.5726121429515607,0.2005526062017227,1.1249007185670867,0.0,48.0,19.0,0.25694342549723476,0.7927480721617786,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.85,66,0.3563211373869151,0.506986873531727,0.21013946719253435,1.2573155999522319,0.0,27.0,39.0,0.27399875483278074,0.6531685437261079,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.85,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.85,67,0.29719423942829165,0.43210470144175595,0.6152497017544158,1.1986333429813385,0.0,4.0,63.0,0.3713778412741011,0.1140492391156318,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.85,62,0.3595446901769372,0.5081916016334961,0.2638463645586384,1.2297289990970204,0.0,36.0,26.0,0.26296059342641986,0.6038899272517948,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.85,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.85,75,0.3260681695121988,0.4641730200448951,0.4813820923578319,1.1203292192022005,0.0,17.0,58.0,0.3205542403180152,0.30885909719926197,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.85,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.85,63,0.39473742027693565,0.5469254987746395,0.2550131418777074,1.2443130529589124,0.0,26.0,37.0,0.31486218851355335,0.6866497771738677,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.85,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.85,200,0.3580767049091598,0.503885811137231,0.3426397973388427,1.193298058602959,0.0,79.0,121.0,0.30090721346321514,0.5193227187075482,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.85,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.85,67,0.2847072437498331,0.4198372524727481,0.47540522689902515,1.267723515574167,0.0,23.0,44.0,0.32399592078429884,0.22913926932355605,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.85,133,0.39503726053077554,0.5462260624945269,0.2757579644025102,1.1558055351663352,0.0,56.0,77.0,0.2892760601510903,0.6655053586227923,0.519988618334506
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.85,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.9,67,0.40502494952200485,0.5571939334919753,0.24250305194383504,1.1405115029705104,0.0,53.0,13.0,0.25694342549723476,0.7197158310701451,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.9,66,0.33607718005230536,0.4816075309236959,0.20965161434705257,1.2641474514578779,0.0,43.0,23.0,0.27399875483278074,0.6080330966289487,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.9,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.9,67,0.2916041608628083,0.4211923627095375,0.3773525987944179,1.1959351609224704,0.0,9.0,58.0,0.3713778412741011,0.335443924777928,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.9,62,0.346716594334286,0.4927037921799851,0.2665642284662429,1.2266013071001056,0.0,39.0,23.0,0.26296059342641986,0.5728561580480283,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.9,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.9,75,0.31260769216502443,0.4459730751974546,0.33878230447804497,1.136143082578977,0.0,28.0,47.0,0.3205542403180152,0.41979846288443406,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.9,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.9,63,0.3795752145735249,0.5292438592301135,0.21320127215250764,1.2494546991019022,0.0,38.0,24.0,0.31486218851355335,0.6956178016511307,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.9,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.9,200,0.34427622139617314,0.48668989443232663,0.27683667573184206,1.1998782913852484,0.0,105.0,94.0,0.30090721346321514,0.5541294400966577,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,overall,all,0.9,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,low_signal,0.9,67,0.26754150937582244,0.39756075170637417,0.3604240466481157,1.264416512852507,0.0,30.0,37.0,0.32399592078429884,0.3046782144340809,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,low_signal,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,signal_bin,non_low_signal,0.9,133,0.38293205376732725,0.5315895377604379,0.23472875203717788,1.167366555758885,0.0,75.0,57.0,0.2892760601510903,0.6797928394905872,0.5543976174923406
lambda_0p02_test_std,0.02,sample_std,test,signal_bin,non_low_signal,0.9,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,large,0.95,67,0.35645174822131487,0.5071355309507473,0.3653147554952397,1.1639109522993885,0.0,58.0,9.0,0.25694342549723476,0.49827252367682245,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,area_bin,large,0.95,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,medium,0.95,66,0.2715665075750987,0.4032606029873297,0.4037102660052847,1.3204260951641835,0.0,63.0,3.0,0.27399875483278074,0.2711168445571437,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,area_bin,medium,0.95,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,area_bin,small,0.95,67,0.23549297163694483,0.3457965877649219,0.3259546219869552,1.2153122605227713,0.0,54.0,13.0,0.3713778412741011,0.2553349374149116,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,area_bin,small,0.95,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,multi_defect,0.95,62,0.31098278222026504,0.4511361949652446,0.32855053967956604,1.3335287580567021,0.0,49.0,13.0,0.26296059342641986,0.43356843750594365,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,defect_type,multi_defect,0.95,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,polygon,0.95,75,0.2502446681714226,0.3641330296019359,0.38351820797519953,1.1553161650896073,0.0,65.0,10.0,0.3205542403180152,0.23085948979815896,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,defect_type,polygon,0.95,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,defect_type,rotated_rect,0.95,63,0.3100698907928061,0.452083022906718,0.378189314117187,1.2258505104553132,0.0,61.0,2.0,0.31486218851355335,0.3839635995823371,0.34157476854962593
lambda_0p02_test_std,0.02,sample_std,test,defect_type,rotated_rect,0.95,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lambda_0p02_test_mean,0.02,mean,test,overall,all,0.95,200,0.28791842865229955,0.4188082587555679,0.36479962923827924,1.232780387699604,0.0,175.0,25.0,0.30090721346321514,0.34192705816958824,0.34157476854962593
