seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,pred_connected_component_count=4,test,9,0.38092467304764993,0.4974065150166837,0.22982402692438328,8.570993813702048,351.8888888888889,449.77777777777777,0,0.6672827005386353,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.6111111111111112
all,pred_connected_component_count=5,test,3,0.31303378186333025,0.41121687205007645,0.15822936552750216,4.801858546678345,428.0,532.6666666666666,0,0.780539890130361,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.7222222222222222
all,pred_connected_component_count=6,test,1,0.496742671009772,0.6637649619151251,0.30904522613065327,3.401048866096586,521.0,398.0,0,0.4600445628166199,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=7,test,1,0.18969555035128804,0.3188976377952756,0.41904761904761906,6.244295411299074,596.0,420.0,0,0.9723182916641235,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=8,test,1,0.49114331723027377,0.6587473002159827,0.3622448979591837,7.287086221724651,534.0,392.0,0,0.5192134976387024,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=1,all,1798,0.6730645713267086,0.8002014943133462,0.19129265245978813,2.475747825844125,352.0344827586207,387.31535038932145,0,0.26645419442895657,1.0,0.9961067853170189,1.0,0.0,0.0,0.00389321468298109,0.0,0.0,0.0,0.9974045235446792
all,pred_connected_component_count=2,all,657,0.6169792232043074,0.7536394962778116,0.1496791709212391,3.8118615194064644,650.3987823439878,702.8995433789954,0,0.3803969221345547,2.0,0.954337899543379,0.0,1.0,0.0,0.0380517503805175,0.0,0.0076103500761035,0.0076103500761035,0.9784373414510401
all,pred_connected_component_count=3,all,1427,0.6714101169353086,0.7847459373446478,0.08975110577097303,2.380775941136202,429.7281009110021,447.8927820602663,0,0.31036337122018304,3.0,0.9425367904695164,0.0,0.0,1.0,0.042747021723896286,0.0,0.05746320953048353,0.05746320953048353,0.9648446624620417
all,pred_connected_component_count=4,all,45,0.5243303251187866,0.6581287648197562,0.16083998244663442,4.395059476095282,457.0,503.24444444444447,0,0.4943111502461963,4.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.8925925925925925
all,pred_connected_component_count=5,all,13,0.41647580430180714,0.5382337061499332,0.16794113718642614,5.6458781803856635,421.53846153846155,476.0,0,0.6317368677029243,5.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,1.0,1.0,0.7948717948717948
all,pred_connected_component_count=6,all,16,0.28540915059776106,0.4259046751599407,0.22865025052080284,6.9604568731249685,473.75,489.5,0,0.7269593290984631,6.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,1.0,0.7708333333333333
all,pred_connected_component_count=7,all,3,0.36948320144304053,0.5215474508731054,0.2525366355925716,4.473433231613755,511.0,406.6666666666667,0,0.695178359746933,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
all,pred_connected_component_count=8,all,1,0.49114331723027377,0.6587473002159827,0.3622448979591837,7.287086221724651,534.0,392.0,0,0.5192134976387024,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
