sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,oracle_fit_success,rbc_representable,oracle_profile_depth_rmse_m,oracle_Er_like_error,oracle_projected_mask_IoU,oracle_projected_mask_Dice,oracle_area_error,oracle_mask_center_error_px,true_area_px,oracle_area_px,oracle_component_count,true_component_count,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW,label_L_m,label_W_m,label_D_m,oracle_L_abs_error_m,oracle_W_abs_error_m,oracle_D_abs_error_m,oracle_objective,fit_message
surf_shape_105_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,5.1390495106483956e-05,0.43841531789234667,0.7966804979253111,0.8868360277136259,0.03286384976525822,0.11498586341703222,213.0,220.0,1,1,0.008657726241853354,0.006036583538106085,0.0008174323075627382,4.999954132263329,4.99963969800731,4.99991293003513,0.009774999999999999,0.0057799999999999995,0.001,0.0011172737581466446,0.0002565835381060852,0.00018256769243726184,0.07566647961110426,ABNORMAL:
surf_shape_106_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,5.165132541873815e-05,0.37428009634930426,0.8318042813455657,0.9081803005008348,0.0033444816053511705,0.09335353572540148,299.0,300.0,1,1,0.010747107688502056,0.006635167134887162,0.0008406771978150686,4.999199902782695,4.999676869750656,4.999841621267274,0.0115,0.0068,0.001,0.0007528923114979436,0.00016483286511283744,0.00015932280218493137,0.07018248694553257,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_107_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,9.678356414083195e-05,0.3891212726183697,0.8195329087048833,0.9008168028004667,0.01160092807424594,0.10894487222668989,431.0,426.0,1,1,0.013412931900389403,0.007553601053550748,0.0012638918612117467,5.000641335428873,4.9993396276611275,5.000518946657591,0.0138,0.008159999999999999,0.0015,0.00038706809961059664,0.0006063989464492507,0.0002361081387882533,0.08493906137665623,ABNORMAL:
surf_shape_108_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00011064042216033262,0.3945405928959259,0.8127035830618893,0.8966756513926325,0.049723756906077346,0.05703164560880867,543.0,570.0,1,1,0.014528429378537145,0.009338931779602143,0.0012351959508828609,4.999989318452694,4.999997011797276,4.99992053763343,0.015525,0.00918,0.0015,0.0009965706214628556,0.00015893177960214257,0.00026480404911713917,0.09691133836584938,ABNORMAL:
surf_shape_109_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.0001023507992018187,0.39866607048237496,0.8240343347639485,0.9035294117647059,0.0047169811320754715,0.2204228394011894,212.0,213.0,1,1,0.008773343045400027,0.005849780490923926,0.0017812967091176007,4.9990832237204135,4.99877051798007,4.998770755904731,0.009774999999999999,0.0057799999999999995,0.0022,0.001001656954599972,6.97804909239267e-05,0.0004187032908823994,0.06605305724994381,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_110_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00012369167771343682,0.4096459811708636,0.8100890207715133,0.8950819672131147,0.04697986577181208,0.2419021589091594,298.0,312.0,1,1,0.01102860647416464,0.006741948452934026,0.0017850120996326364,4.999482598206086,4.999999463146888,4.999123385887408,0.0115,0.0068,0.0022,0.00047139352583536014,5.8051547065974055e-05,0.0004149879003673637,0.07955608971571167,ABNORMAL:
surf_shape_111_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.0001970247849288607,0.3943469331384693,0.8037578288100209,0.8912037037037037,0.028169014084507043,0.08579065301200225,426.0,438.0,1,1,0.012554199312005337,0.008216533250162562,0.002507903535619155,5.000044666241224,4.9997582033331325,4.999933632519605,0.0138,0.008159999999999999,0.003,0.001245800687994663,5.653325016256351e-05,0.000492096464380845,0.08884263770223577,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_112_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00022249663571097632,0.3979542364466777,0.8036912751677853,0.8911627906976745,0.02389705882352941,0.10704208618897919,544.0,531.0,1,1,0.01337344448241811,0.009398950226759049,0.002491460589790884,5.000000001053667,4.999892827018914,4.9999271865112505,0.015525,0.00918,0.003,0.00215155551758189,0.00021895022675904804,0.0005085394102091159,0.09712783939396126,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_113_irregular_corrosion_non_rbc,train,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,4.63571982025964e-05,0.39531356978431953,0.8042553191489362,0.8915094339622641,0.009478672985781991,0.12334570754399046,211.0,213.0,1,1,0.008786728602584667,0.005706457399720518,0.0008429457956801406,4.99913619243012,4.9999533535906915,4.9999844943503176,0.009774999999999999,0.0057799999999999995,0.001,0.0009882713974153322,7.354260027948173e-05,0.00015705420431985943,0.06852924285758402,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_114_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,5.443262785124486e-05,0.3930603693540474,0.817629179331307,0.8996655518394648,0.006711409395973154,0.11189652315625928,298.0,300.0,1,1,0.011542843356035759,0.006254089119405511,0.0008312310301623936,4.999798230454076,4.999808176476932,4.99990419242808,0.0115,0.0068,0.001,4.284335603575891e-05,0.000545910880594489,0.0001687689698376064,0.07483508536773958,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_115_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,9.669556029499395e-05,0.3905050643806903,0.80625,0.8927335640138409,0.02097902097902098,0.2085832468986364,429.0,438.0,1,1,0.012685288681713876,0.008128603961582657,0.0012459221139555488,5.00000007714497,4.9991625227439584,4.999912034306647,0.0138,0.008159999999999999,0.0015,0.001114711318286124,3.139603841734173e-05,0.00025407788604445126,0.08696594454917146,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_116_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00010668304384721382,0.38156145415647824,0.8136439267886856,0.8972477064220183,0.01107011070110701,0.17244991446237198,542.0,548.0,1,1,0.014021963882548222,0.009267406448876334,0.0012577159060068812,4.999637403498468,4.99928709816243,4.999729954322794,0.015525,0.00918,0.0015,0.0015030361174517785,8.740644887633361e-05,0.0002422840939931188,0.09222599286391044,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_117_irregular_corrosion_non_rbc,val,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.0001007379024740551,0.3890715282321562,0.8298755186721992,0.9070294784580499,0.041666666666666664,0.06540052813955116,216.0,225.0,1,1,0.00945957326288833,0.005603998435360639,0.00183938238264985,4.9999996223701775,5.000025003027236,5.0000923421653525,0.009774999999999999,0.0057799999999999995,0.0022,0.00031542673711166917,0.00017600156463936072,0.0003606176173501501,0.0664673933117484,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_118_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00012060856879987505,0.39648823982838827,0.8192771084337349,0.9006622516556292,0.006644518272425249,0.13009133116694332,301.0,303.0,1,1,0.010506686093164925,0.006863516981379432,0.0018282735787557244,4.999161311365563,4.9999423055650025,4.999943835552394,0.0115,0.0068,0.0022,0.000993313906835075,6.351698137943215e-05,0.00037172642124427575,0.07502185230971135,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_119_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00019738841548599164,0.3972552834351439,0.8205128205128205,0.9014084507042254,0.00468384074941452,0.07481069299599173,427.0,425.0,1,1,0.012627497349674603,0.008054566764345319,0.00250742983191657,4.999548172000935,4.999208041830732,4.998980911591522,0.0138,0.008159999999999999,0.003,0.0011725026503253966,0.00010543323565468006,0.0004925701680834299,0.08574863982003354,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_120_irregular_corrosion_non_rbc,test,irregular_corrosion_non_rbc,irregular,depth_grid,False,1,True,True,0.00021545939256345208,0.38625261919092047,0.8069883527454242,0.8931860036832413,0.0036900369003690036,0.10032906726648756,542.0,544.0,1,1,0.014766955668537642,0.008687389706888609,0.0025280555388182313,4.99972123586559,4.999981341937463,4.999891234289209,0.015525,0.00918,0.003,0.0007580443314623587,0.000492610293111392,0.00047194446118176874,0.0933670980052385,ABNORMAL:
