sample_id,source_index,split,defect_type,source_pack,threshold,iou,dice,area_error,center_error_px,pred_area,true_area,pred_area_zero,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,type_correct,true_center_x,true_center_y,pred_center_x,pred_center_y,center_mae_m,true_width,pred_width,width_abs_error_m,true_length,pred_length,length_abs_error_m,true_depth,pred_depth,depth_abs_error_m,true_angle_deg,pred_angle_deg,angle_abs_error_deg,sin_cos_error,type_entropy,forward_mse,forward_mae,forward_rmse,forward_nrmse,forward_correlation,forward_line0_mse,forward_line1_mse,forward_line2_mse,forward_amplitude_abs_error,forward_abs_peak_index_error_mean,notes
rect_v9_0029,148,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6439393939393939,0.783410138248848,0.3560606060606061,3.1934730147902908,425.0,660.0,0.0,0.7044139504432678,0.2955860495567322,rectangular_notch,1.0,0.001500000013038516,-0.0010000000474974513,0.000735909678041935,1.1035866918973625e-05,0.0012672914313605977,0.014000000432133675,0.012569484300911427,0.001430516131222248,0.009499999694526196,0.007522836327552795,0.0019771633669734,0.0013000000035390258,0.0016481078928336501,0.00034810788929462433,0.0,1.0939418804894598,nan,0.01909259763757427,0.6070778369903564,0.14560897648334503,0.28346914052963257,0.38158744277471324,0.49266342263122415,0.9228070719229045,0.131801038980484,0.13957570493221283,0.16545017063617706,1.1257367134094238,29.0,
rect_v9_0030,149,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6787330316742082,0.8086253369272237,0.3212669683257919,0.0,300.0,442.0,0.0,0.3650249242782593,0.6349750757217407,rotated_rect,0.0,0.001500000013038516,0.0,0.0016012501437216997,-1.9283033907413483e-05,0.00010306999738059678,0.010999999940395355,0.010154882445931435,0.0008451174944639206,0.00800000037997961,0.006636124104261398,0.0013638762757182121,0.0010000000474974513,0.0014357261825352907,0.0004357261350378394,0.0,-0.5215179734984129,nan,0.009102174324278947,0.6562546491622925,0.06245533004403114,0.19211724400520325,0.2499106441191154,0.3150918871963279,0.9557276129753404,0.046554237604141235,0.05841323360800743,0.08239851146936417,0.15730714797973633,55.666666666666664,
rect_v9_0031,150,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6586826347305389,0.7942238267148014,0.29012345679012347,3.0,460.0,648.0,0.0,0.7953277230262756,0.20467223227024078,rectangular_notch,1.0,-0.000750000006519258,0.0010000000474974513,-0.0005056933732703328,3.304753772681579e-05,0.0009973379213757939,0.014999999664723873,0.013138622976839542,0.0018613766878843307,0.008500000461935997,0.007739057764410973,0.0007609426975250244,0.0015999999595806003,0.0016078664921224117,7.866532541811466e-06,0.0,-0.6437142732573193,nan,0.01123487442238156,0.5068116784095764,0.19856365025043488,0.33434534072875977,0.44560481398929574,0.5998074308114735,0.9069355120447523,0.17750021815299988,0.19247832894325256,0.22571240365505219,1.3340983390808105,50.333333333333336,
rect_v9_0036,155,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6461538461538462,0.7850467289719626,0.35384615384615387,2.0615528128088303,504.0,780.0,0.0,0.8390851616859436,0.1609148383140564,rectangular_notch,1.0,-0.000750000006519258,0.0005000000237487257,-0.0005019441014155746,5.273674105410464e-05,0.0005114451743254306,0.01600000075995922,0.013669559732079506,0.002330441027879715,0.009499999694526196,0.007963781245052814,0.001536218449473381,0.0019000000320374966,0.0016096277395263314,0.00029037229251116514,0.0,-0.5299962659708085,nan,0.009250146885364179,0.44118377566337585,0.27002468705177307,0.37888073921203613,0.5196389968543287,0.7969891812738662,0.8845167281552067,0.2607164978981018,0.25408312678337097,0.2952744662761688,1.724302053451538,28.0,
rect_v9_0037,156,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5729166666666666,0.7284768211920529,0.4270833333333333,3.1622776601683795,440.0,768.0,0.0,0.7589702010154724,0.2410297691822052,rectangular_notch,1.0,-0.001500000013038516,0.0010000000474974513,-0.0007350012892857194,9.907231287797913e-06,0.0012512021979326417,0.014999999664723873,0.01271488331258297,0.0022851163521409035,0.009999999776482582,0.007565431762486696,0.002434568013995886,0.0010000000474974513,0.0016022030031308532,0.0006022029556334019,0.0,-1.2139347505499496,nan,0.021186762019372654,0.5522640347480774,0.14829465746879578,0.3050771951675415,0.38509045361940064,0.44868801128109437,0.9218976473355931,0.13461841642856598,0.14754943549633026,0.1627161055803299,0.9652097225189209,54.666666666666664,
rect_v9_0039,158,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.640495867768595,0.7808564231738035,0.359504132231405,1.116170985599733,310.0,484.0,0.0,0.3843694031238556,0.615630567073822,rotated_rect,0.0,0.003000000026077032,0.0,0.0023996492382138968,-1.7558948457008228e-05,0.0006006075134052214,0.014000000432133675,0.010178826749324799,0.003821173682808876,0.007000000216066837,0.006540695670992136,0.0004593045450747013,0.0015999999595806003,0.0014714064309373498,0.00012859352864325047,0.0,-1.8136273873894788,nan,0.0316524478372611,0.6661627292633057,0.12126260995864868,0.2756173610687256,0.34822781330423436,0.4959821048767666,0.9103051955965792,0.10319682210683823,0.12530168890953064,0.13528931140899658,0.5368757247924805,48.666666666666664,
rect_v9_0040,159,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.7120954003407155,0.8318407960199005,0.17272727272727273,2.684812396903972,455.0,550.0,0.0,0.8676225543022156,0.13237743079662323,rectangular_notch,1.0,-0.003000000026077032,-0.0005000000237487257,-0.0019776730332523584,3.8924863474676386e-05,0.0011556783767145175,0.014000000432133675,0.013068592175841331,0.0009314082562923431,0.00800000037997961,0.00766340596601367,0.0003365944139659405,0.0019000000320374966,0.001552733825519681,0.0003472662065178156,0.0,-2.1001817841584285,nan,0.03665303499150063,0.3908812403678894,0.2575908303260803,0.3858761489391327,0.5075340681432925,0.796028210182526,0.9194970683362689,0.23903048038482666,0.2485276609659195,0.28521430492401123,1.7761969566345215,17.333333333333332,
rect_v9_0041,160,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.4846153846153846,0.6528497409326425,0.5153846153846153,1.9681419578983415,315.0,650.0,0.0,0.38985884189605713,0.6101412177085876,rotated_rect,0.0,0.0,0.0005000000237487257,0.0008522938005626202,-2.4125816707964987e-05,0.0010005561434676235,0.01600000075995922,0.010311399586498737,0.0056886011734604836,0.00800000037997961,0.0067254239693284035,0.001274576410651207,0.0019000000320374966,0.001472090370953083,0.00042790966108441353,0.0,-0.3780036928445446,nan,0.006597397059943465,0.6686848998069763,0.11948788166046143,0.26247572898864746,0.3456701920334778,0.5666630197543251,0.9435863429286391,0.11596652120351791,0.10989277064800262,0.13260434567928314,1.1452713012695312,16.333333333333332,
rect_v9_0042,161,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6104129263913824,0.758082497212932,0.05263157894736842,4.031128874149275,460.0,437.0,0.0,0.8673344254493713,0.13266555964946747,rectangular_notch,1.0,-0.0022499999031424522,-0.0010000000474974513,-0.0018462545704096556,5.5863689340185374e-05,0.0011304239987360407,0.014000000432133675,0.013185996562242508,0.0008140038698911667,0.006000000052154064,0.007706786505877972,0.0017067864537239075,0.0013000000035390258,0.0015375694492831826,0.00023756944574415684,0.0,-2.3778072026914674,nan,0.04149758654986295,0.3914226293563843,0.2220582515001297,0.3274388909339905,0.47123057148293096,0.6574294092295785,0.914123961840854,0.19300511479377747,0.20374374091625214,0.26942580938339233,1.6179332733154297,21.666666666666668,
rect_v9_0043,162,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5198412698412699,0.6840731070496083,0.4801587301587302,3.453591106823075,262.0,504.0,0.0,0.19456800818443298,0.8054319620132446,rotated_rect,0.0,0.0,-0.0010000000474974513,0.0010455294977873564,-1.9150196749251336e-05,0.0014335962981896278,0.010999999940395355,0.009253006428480148,0.001746993511915207,0.008999999612569809,0.006414333824068308,0.002585665788501501,0.0010000000474974513,0.0012965392088517547,0.00029653916135430336,0.0,-0.7906053354038185,nan,0.013798556715639631,0.4927792549133301,0.03302908316254616,0.1464693248271942,0.18173905238705895,0.2438512329524691,0.972856021237945,0.03520595654845238,0.03049687296152115,0.033384423702955246,0.13049077987670898,10.0,
rect_v9_0045,164,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.8181818181818182,0.9,0.18181818181818182,0.5,270.0,330.0,0.0,0.29090505838394165,0.7090950012207031,rotated_rect,0.0,-0.0022499999031424522,0.0,-0.00251784804277122,-3.9098413253668696e-06,0.0002678766745384553,0.008999999612569809,0.009504088200628757,0.0005040885880589485,0.007000000216066837,0.006510960403829813,0.0004890398122370243,0.0010000000474974513,0.0015183357754722238,0.0005183357279747725,0.0,-2.5349982434671987,nan,0.04424045724357001,0.6029601097106934,0.08687866479158401,0.2307487428188324,0.29475186986952945,0.4026430833160165,0.9501602535092968,0.07834338396787643,0.08159986883401871,0.1006927415728569,0.5913445949554443,29.666666666666668,
rect_v9_0047,166,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.8636363636363636,0.926829268292683,0.047619047619047616,1.5,340.0,357.0,0.0,0.593580961227417,0.406419038772583,rectangular_notch,1.0,0.0022499999031424522,-0.0005000000237487257,0.0023623728193342686,1.3240583939477801e-05,0.0005253984809638062,0.010999999940395355,0.011292090639472008,0.0002920906990766525,0.006500000134110451,0.006918053608387709,0.0004180534742772579,0.0019000000320374966,0.0016935826279222965,0.00020641740411520004,0.0,-1.3272800322790186,nan,0.023164888688024625,0.6755286455154419,0.23464763164520264,0.3497118055820465,0.48440440919256983,0.8886925505015152,0.8739324791355678,0.22969521582126617,0.2289241999387741,0.24532340466976166,1.5643575191497803,74.0,
rect_v9_0051,170,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.71875,0.8363636363636363,0.28125,3.3541019662496847,598.0,832.0,0.0,0.8921517133712769,0.10784833133220673,rectangular_notch,1.0,0.0,-0.0010000000474974513,-0.0008585918694734573,0.00011121357965748757,0.001404270496193324,0.01600000075995922,0.014950543642044067,0.0010494571179151535,0.009999999776482582,0.008602505549788475,0.001397494226694107,0.0015999999595806003,0.0013070013374090195,0.0002929986221715808,0.0,0.9126112436396109,nan,0.01592790261749486,0.34199294447898865,0.31400370597839355,0.40389275550842285,0.5603603358361418,0.7736592872540854,0.8831218943268149,0.25675255060195923,0.31126460433006287,0.3739939033985138,1.502511978149414,39.666666666666664,
rect_v9_0052,171,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6987740805604203,0.822680412371134,0.2427536231884058,2.1213203435596424,418.0,552.0,0.0,0.7370045185089111,0.26299554109573364,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0004307676281314343,1.0436355296405964e-05,0.00118482197597385,0.014999999664723873,0.012707667425274849,0.002292332239449024,0.007499999832361937,0.007578364107757807,7.836427539587021e-05,0.0024999999441206455,0.0016938187181949615,0.000806181225925684,0.0,0.421937230494212,nan,0.0073641772684568535,0.5761668682098389,0.34098556637763977,0.4317248463630676,0.5839396941274327,1.2044968561049583,0.8643067588115206,0.31847521662712097,0.3297238349914551,0.37475767731666565,2.021216869354248,49.333333333333336,
rect_v9_0057,176,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.625968992248062,0.7699642431466031,0.10275689223057644,3.8078865529319543,440.0,399.0,0.0,0.8168380260467529,0.18316197395324707,rectangular_notch,1.0,-0.003000000026077032,0.0010000000474974513,-0.0018423511646687984,2.59154930972727e-05,0.0015129413672164832,0.013000000268220901,0.012633776292204857,0.0003662239760160446,0.006000000052154064,0.007504017557948828,0.0015040175057947636,0.0010000000474974513,0.001578102819621563,0.0005781027721241117,0.0,-2.566088624238862,nan,0.04478295234699314,0.4761544167995453,0.19105102121829987,0.30413711071014404,0.43709383571299637,0.5835158594970418,0.9182335521292938,0.1982966959476471,0.17322352528572083,0.20163287222385406,1.2125828266143799,16.333333333333332,
rect_v9_0058,177,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6011787819253438,0.750920245398773,0.28421052631578947,1.8027756377319946,340.0,475.0,0.0,0.519481897354126,0.48051807284355164,rectangular_notch,1.0,0.001500000013038516,-0.0005000000237487257,0.0008965578163042665,-2.167712591472082e-05,0.0007700229151347043,0.01600000075995922,0.010907245799899101,0.00509275496006012,0.006000000052154064,0.006903305649757385,0.0009033055976033211,0.0024999999441206455,0.001577093731611967,0.0009229062125086784,0.0,-0.4281357338877044,nan,0.007472360817171206,0.6923879384994507,0.24020102620124817,0.3855398893356323,0.49010307711873036,1.0280544022554123,0.9089555660330512,0.23536454141139984,0.22031541168689728,0.2649230659008026,1.641587495803833,37.333333333333336,
rect_v9_0059,178,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.4263322884012539,0.5978021978021978,0.5736677115987461,1.5,272.0,638.0,0.0,0.2115325927734375,0.7884674072265625,rotated_rect,0.0,-0.001500000013038516,-0.0005000000237487257,-0.0010465348605066538,-3.6466044548433274e-06,0.0006723074982772489,0.014000000432133675,0.009319579228758812,0.004680421203374863,0.008999999612569809,0.006490679457783699,0.00250932015478611,0.0015999999595806003,0.0014212440000846982,0.00017875595949590206,0.0,-0.9899556654706007,nan,0.01727777089635793,0.5159801840782166,0.07799325883388519,0.2195621281862259,0.27927273199130126,0.42659035896651193,0.9501707182241527,0.06501760333776474,0.07010103017091751,0.09886114299297333,0.3391232490539551,36.0,
rect_v9_0060,179,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6398104265402843,0.7803468208092486,0.03409090909090909,3.3541019662496847,340.0,352.0,0.0,0.5227546691894531,0.4772453308105469,rectangular_notch,1.0,0.0022499999031424522,-0.0010000000474974513,0.0017634863033890724,1.5898294805083424e-06,0.0011134980348984013,0.009999999776482582,0.011034517548978329,0.0010345177724957466,0.007000000216066837,0.00691747572273016,8.252449333667755e-05,0.0010000000474974513,0.0015565145295113325,0.0005565144820138812,0.0,0.2194580467975426,nan,0.0038302631452145535,0.6921112537384033,0.09250786155462265,0.23825588822364807,0.30415105055650005,0.3684780785425339,0.9396916873549133,0.07751146703958511,0.08224431425333023,0.1177678257226944,0.36801862716674805,53.333333333333336,
rect_v9_0061,180,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.47192982456140353,0.6412395709177592,0.5280701754385965,2.4752258476588014,269.0,570.0,0.0,0.21362806856632233,0.7863718867301941,rotated_rect,0.0,-0.003000000026077032,0.0005000000237487257,-0.0017263164045289159,3.6517740227282047e-06,0.0013669789876973187,0.012000000104308128,0.009321490302681923,0.0026785098016262054,0.009499999694526196,0.006485842168331146,0.0030141575261950493,0.0013000000035390258,0.0014469320885837078,0.00014693208504468203,0.0,-2.0725026559903634,nan,0.03617002313907214,0.5187241435050964,0.0617782324552536,0.1922389566898346,0.24855227308406094,0.33067264461600493,0.9578579733650157,0.051270462572574615,0.06204928085207939,0.0720149427652359,0.3543882369995117,16.333333333333332,
rect_v9_0062,181,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.717948717948718,0.835820895522388,0.25217391304347825,1.2611857546936032,516.0,690.0,0.0,0.748913586139679,0.2510864734649658,rectangular_notch,1.0,0.0022499999031424522,0.0,0.0013869928661733866,2.978191878355574e-05,0.0008635207632388213,0.014999999664723873,0.013888527639210224,0.001111472025513649,0.009499999694526196,0.00800058338791132,0.0014994163066148758,0.0010000000474974513,0.0016808976652100682,0.0006808976177126169,0.0,3.1968600091841246,nan,0.055788495614895246,0.5635255575180054,0.21439675986766815,0.3552995026111603,0.4630299772883697,0.54930913405743,0.8853020518489846,0.1869744062423706,0.20959708094596863,0.2466188669204712,1.1881885528564453,76.0,
rect_v9_0063,182,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6462585034013606,0.7851239669421488,0.24,3.5355339059327378,418.0,550.0,0.0,0.6787780523300171,0.3212219774723053,rectangular_notch,1.0,0.001500000013038516,0.0010000000474974513,0.001442523906007409,1.1821060979855247e-05,0.00098984910194896,0.014000000432133675,0.012316783890128136,0.001683216542005539,0.00800000037997961,0.007386356592178345,0.0006136437878012657,0.002199999988079071,0.0017479173839092255,0.0004520826041698456,0.0,0.3300393830892176,nan,0.005760265932401088,0.6277871131896973,0.21716345846652985,0.3364298939704895,0.46600800257777747,0.7760220799978967,0.8964964765528415,0.20398786664009094,0.20225638151168823,0.24524617195129395,1.7164373397827148,69.0,
rect_v9_0064,183,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5241935483870968,0.6878306878306878,0.24458204334365324,3.903842882366242,244.0,323.0,0.0,0.0669328048825264,0.9330672025680542,rotated_rect,0.0,-0.001500000013038516,-0.0010000000474974513,-0.001845667720772326,0.00013863184722140431,0.00118994490981524,0.010999999940395355,0.008589394390583038,0.002410605549812317,0.006000000052154064,0.006309532094746828,0.0003095320425927639,0.0015999999595806003,0.0013926662504673004,0.00020733370911329985,0.0,1.376400938520752,nan,0.02402215057091309,0.24563181400299072,0.08273721486330032,0.23472678661346436,0.2876407739930143,0.5316581878988262,0.9543808060303973,0.08171989023685455,0.08185230940580368,0.08463945239782333,0.45241856575012207,31.666666666666668,
rect_v9_0065,184,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.7727272727272727,0.8717948717948718,0.22727272727272727,2.5,340.0,440.0,0.0,0.556187629699707,0.44381237030029297,rectangular_notch,1.0,0.003000000026077032,0.0,0.0016918680630624294,-5.886031431145966e-07,0.0013081320954376502,0.014000000432133675,0.011250943876802921,0.0027490565553307533,0.006500000134110451,0.0069579435512423515,0.0004579434171319008,0.0019000000320374966,0.001642695628106594,0.0002573044039309025,0.0,-0.7142829339882448,nan,0.012466508259664836,0.6868196725845337,0.22186808288097382,0.3442399501800537,0.4710287495270048,0.7888811918187741,0.866837089736986,0.20573493838310242,0.20731478929519653,0.2525545060634613,1.5017452239990234,58.333333333333336,
rect_v9_0066,185,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6384,0.779296875,0.03076923076923077,3.0413812651491097,504.0,520.0,0.0,0.815744161605835,0.18425583839416504,rectangular_notch,1.0,0.0,-0.0010000000474974513,-0.00038358112215064466,4.0843719034455717e-05,0.001109274652144912,0.01600000075995922,0.013428352773189545,0.002571647986769676,0.006500000134110451,0.007858199067413807,0.0013581989333033562,0.0015999999595806003,0.001617030124180019,1.703016459941864e-05,0.0,-0.29347591303868487,nan,0.0051221153584652766,0.4777858257293701,0.28090062737464905,0.3832634687423706,0.530000591862546,0.7711307746500922,0.8617220387451902,0.2524115741252899,0.2664868235588074,0.32380354404449463,1.7664494514465332,32.0,
rect_v9_0068,187,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6710526315789473,0.8031496062992126,0.20811287477954143,3.5526003352499624,449.0,567.0,0.0,0.7315493822097778,0.2684505879878998,rectangular_notch,1.0,0.0022499999031424522,0.0010000000474974513,0.0014788340777158737,2.182208299927879e-05,0.0012456038379162482,0.013000000268220901,0.012920313514769077,7.968675345182419e-05,0.008500000461935997,0.007657869718968868,0.0008421307429671288,0.002199999988079071,0.0017946981824934483,0.0004053018055856228,0.0,0.9625400331941099,nan,0.016799295212084477,0.5817116498947144,0.37861892580986023,0.4558085799217224,0.6153201815395463,1.2233019582871503,0.800033726243177,0.3511074185371399,0.38312792778015137,0.4016212821006775,2.011690616607666,74.33333333333333,
rect_v9_0069,188,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5413005272407733,0.7023945267958951,0.411231884057971,3.1371886559022717,325.0,552.0,0.0,0.4865545332431793,0.5134454965591431,rotated_rect,0.0,0.0022499999031424522,-0.0010000000474974513,0.0020908978767693043,-1.1504180292831734e-05,0.001001218043304217,0.014000000432133675,0.010684582404792309,0.003315418027341366,0.007499999832361937,0.006743744481354952,0.0007562553510069847,0.0015999999595806003,0.0015723323449492455,2.766761463135481e-05,0.0,-0.9514178171826846,nan,0.01660518269181707,0.6927855610847473,0.15614549815654755,0.3039209544658661,0.39515249987384304,0.6281658604027291,0.9081182649925711,0.13741494715213776,0.15577314794063568,0.1752484291791916,0.7761752605438232,63.0,
rect_v9_0070,189,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.6813559322033899,0.8104838709677419,0.039525691699604744,3.42637634676702,486.0,506.0,0.0,0.8910308480262756,0.10896913707256317,rectangular_notch,1.0,-0.0022499999031424522,-0.0010000000474974513,-0.0021309254225343466,3.3623848139541224e-05,0.0010404600772209015,0.014999999664723873,0.013318534940481186,0.0016814647242426872,0.007000000216066837,0.007747590076178312,0.000747589860111475,0.002199999988079071,0.0015113276895135641,0.0006886722985655069,0.0,-1.5425028148424111,nan,0.026920939832274778,0.34435462951660156,0.39345231652259827,0.45546457171440125,0.6272577751790712,1.1095098908184082,0.8628807083297595,0.36483412981033325,0.3767054080963135,0.43881741166114807,1.6673455238342285,29.0,
rect_v9_0071,190,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.603448275862069,0.7526881720430108,0.38961038961038963,1.7312084339322704,282.0,462.0,0.0,0.2120826691389084,0.7879173755645752,rotated_rect,0.0,0.000750000006519258,-0.0005000000237487257,0.0009593651629984379,-2.1968691726215184e-05,0.0005218694636164394,0.013000000268220901,0.0093170665204525,0.003682933747768402,0.007000000216066837,0.006426128093153238,0.000573872122913599,0.0015999999595806003,0.001328316517174244,0.00027168344240635633,0.0,-0.6541928506611767,nan,0.011417757166220767,0.5167030096054077,0.04335605725646019,0.16714805364608765,0.2082211738907938,0.3159664583095185,0.9724994951240645,0.03897238150238991,0.042974114418029785,0.048121675848960876,0.3223991394042969,30.666666666666668,
rect_v9_0072,191,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.7563025210084033,0.861244019138756,0.0,2.23606797749979,418.0,418.0,0.0,0.6836048364639282,0.3163951635360718,rectangular_notch,1.0,0.001500000013038516,0.0005000000237487257,0.0008473790949210525,9.077879440155812e-06,0.000816650844630222,0.012000000104308128,0.012338102795183659,0.00033810269087553024,0.007000000216066837,0.007425282150506973,0.00042528193444013596,0.0015999999595806003,0.0016743650194257498,7.436505984514952e-05,0.0,0.6943949705899015,nan,0.012119404374121576,0.6241222620010376,0.2517233192920685,0.3733922243118286,0.5017203596547268,0.8033099103090797,0.8686478605139606,0.20945699512958527,0.24267300963401794,0.3030400574207306,1.8441736698150635,35.333333333333336,
rect_v9_0074,193,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5909090909090909,0.7428571428571429,0.4090909090909091,1.0669871313476738,390.0,660.0,0.0,0.561726987361908,0.43827301263809204,rectangular_notch,1.0,0.000750000006519258,0.0,0.0011939472751691937,-6.589238182641566e-06,0.0004439961659762005,0.014000000432133675,0.011496745981276035,0.0025032544508576393,0.009499999694526196,0.0071182758547365665,0.002381723839789629,0.0013000000035390258,0.0015710447914898396,0.00027104478795081377,0.0,0.7973221861222913,nan,0.01391578506213308,0.6855072975158691,0.13585175573825836,0.2721215784549713,0.3685807316426869,0.4830870772838566,0.923015201269507,0.12003041803836823,0.12676799297332764,0.16075684130191803,1.043186902999878,30.0,
rect_v9_0075,194,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.4955357142857143,0.6626865671641791,0.3208020050125313,3.5871182560184596,271.0,399.0,0.0,0.3232265114784241,0.6767734885215759,rotated_rect,0.0,0.003000000026077032,-0.0010000000474974513,0.0026105286087840796,-2.4698143533896655e-05,0.001050191303796887,0.013000000268220901,0.00966807920485735,0.003331921063363552,0.006000000052154064,0.0063668894581496716,0.0003668894059956074,0.0015999999595806003,0.0013998968061059713,0.00020010315347462893,0.0,-2.706622327732813,nan,0.04723507892964519,0.6292775869369507,0.1107083112001419,0.2587544918060303,0.33272858488585244,0.5181702346847785,0.9190663426188376,0.10062071681022644,0.10788072645664215,0.12362344563007355,0.3062009811401367,67.33333333333333,
rect_v9_0078,197,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.7017543859649122,0.8247422680412371,0.23636363636363636,3.3541019662496847,504.0,660.0,0.0,0.8261046409606934,0.17389534413814545,rectangular_notch,1.0,-0.001500000013038516,0.0010000000474974513,-0.00032370234839618206,5.5992655688896775e-05,0.0015082526998419932,0.014000000432133675,0.013768607750535011,0.00023139268159866333,0.009499999694526196,0.007979073561728,0.0015209261327981949,0.0010000000474974513,0.0015989644452929497,0.0005989643977954984,0.0,-0.06816814272235691,nan,0.0011897584653023153,0.46200934052467346,0.1834380179643631,0.32188817858695984,0.4282966471551734,0.5028504528617944,0.9099527795888218,0.16550825536251068,0.17161761224269867,0.21318818628787994,1.2018671035766602,57.0,
rect_v9_0079,198,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.7586206896551724,0.8627450980392157,0.04,2.5,624.0,600.0,0.0,0.8475817441940308,0.15241827070713043,rectangular_notch,1.0,0.001500000013038516,0.0,-8.384129614569247e-06,5.162374145584181e-05,0.001509267268772972,0.01600000075995922,0.015121749602258205,0.0008782511577010155,0.007499999832361937,0.00861499272286892,0.0011149928905069828,0.0010000000474974513,0.0014161887811496854,0.0004161887336522341,0.0,2.673829308867113,nan,0.046662890498642355,0.42688098549842834,0.2563871443271637,0.39754438400268555,0.5063468616740541,0.5532632950439097,0.8776489513539256,0.2311004400253296,0.2618570327758789,0.2762039601802826,1.2449841499328613,16.0,
rect_v9_0080,199,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5452793834296724,0.7057356608478803,0.4087301587301587,3.209559192950565,298.0,504.0,0.0,0.2933221459388733,0.7066778540611267,rotated_rect,0.0,-0.000750000006519258,0.0010000000474974513,-0.00013211221084930003,-3.353546708240174e-05,0.0012041515316197208,0.013000000268220901,0.009776724502444267,0.003223275765776634,0.007499999832361937,0.006591130513697863,0.0009088693186640739,0.0019000000320374966,0.0014506896259263158,0.0004493104061111808,0.0,-1.0293577461319348,nan,0.01796544023912181,0.6050995588302612,0.152335524559021,0.29023510217666626,0.39030183776024036,0.7038570961010204,0.9243139490549809,0.15393862128257751,0.15246011316776276,0.15060782432556152,1.0586473941802979,61.333333333333336,
rot_p3_0006,205,train,rotated_rect,pilot_v3_rotated_rect,0.6,0.609984399375975,0.7577519379844961,0.09242144177449169,4.062911117564782,491.0,541.0,0.0,0.6861215233802795,0.31387850642204285,rectangular_notch,0.0,0.0,-0.0010000000474974513,0.0014710327377542853,1.2242780940141529e-05,0.0017856575631734564,0.012000000104308128,0.01360426377505064,0.0016042636707425117,0.008999999612569809,0.007790932897478342,0.001209066715091467,0.0020000000949949026,0.0017215933185070753,0.0002784067764878273,20.000000659393134,3.1260461019733135,16.87395455741982,0.2934428999128083,0.622168779373169,0.29861775040626526,0.3946259319782257,0.5464592852228474,0.4471816956976296,0.9035264740908203,0.2630707621574402,0.29598572850227356,0.33679673075675964,2.541726589202881,43.0,
rot_p3_0007,206,train,rotated_rect,pilot_v3_rotated_rect,0.6,0.49851632047477745,0.6653465346534654,0.18996415770609318,3.569190948235761,452.0,558.0,0.0,0.6655709147453308,0.3344290554523468,rectangular_notch,0.0,0.003000000026077032,0.0010000000474974513,0.0017996897222474217,7.789205483277328e-06,0.0015573140744067583,0.01600000075995922,0.013273662887513638,0.0027263378724455833,0.007000000216066837,0.007627052254974842,0.0006270520389080048,0.0024999999441206455,0.001726792543195188,0.0007732074009254575,-30.00000044529205,2.688402798121804,32.68840324341386,0.5628141570059525,0.6372710466384888,0.29066118597984314,0.43034592270851135,0.5391300269692304,0.4501935643767924,0.897675423013232,0.3182007074356079,0.2622261345386505,0.291556715965271,1.4019765853881836,20.666666666666668,
