variant,seed,epoch,train_loss,train_total_mae,val_total_mae,train_dimension_mae_norm,val_dimension_mae_norm,train_curvature_mae_norm,val_curvature_mae_norm,val_epoch_selection_score
H3_curv_fusion_F0F1F2_w1p0,42,142,0.07637049674633004,0.20547950267791748,0.7360755205154419,0.3717568814754486,0.5151223540306091,0.039202116429805756,0.9570287466049194,1.5568715512752533
H3_curv_fusion_F0F1F2_w1p0,42,143,0.11410523986532575,0.1930316835641861,0.7707300186157227,0.31890949606895447,0.5965713858604431,0.06715384125709534,0.944888710975647,1.5987108290195464
H3_curv_fusion_F0F1F2_w1p0,42,144,0.10405217057892255,0.19228395819664001,0.7520098090171814,0.34058332443237305,0.5262075066566467,0.04398460313677788,0.977811872959137,1.5906102150678634
H3_curv_fusion_F0F1F2_w1p0,42,145,0.07523650764709428,0.1601622849702835,0.7717921137809753,0.2797015905380249,0.5851916074752808,0.04062294587492943,0.9583926796913147,1.6076249450445175
H3_curv_fusion_F0F1F2_w1p0,42,146,0.06789349072745868,0.1420104205608368,0.7616205215454102,0.2291528433561325,0.5416357517242432,0.054868023842573166,0.9816053509712219,1.6061516851186752
H3_curv_fusion_F0F1F2_w1p0,42,147,0.05795204320124218,0.13441438972949982,0.7510110139846802,0.22973021864891052,0.5590981245040894,0.039098549634218216,0.9429238438606262,1.5700235217809677
H3_curv_fusion_F0F1F2_w1p0,42,148,0.05261617468758708,0.1297895461320877,0.7523031234741211,0.2263653427362442,0.5551435947418213,0.0332137756049633,0.9494627118110657,1.5754288762807847
H3_curv_fusion_F0F1F2_w1p0,42,149,0.0659726903374706,0.14367231726646423,0.7467625141143799,0.231736421585083,0.5570402145385742,0.05560821667313576,0.9364847540855408,1.5605341225862503
H3_curv_fusion_F0F1F2_w1p0,42,150,0.05232346665468954,0.14319747686386108,0.7408354878425598,0.252967894077301,0.5129508972167969,0.033427078276872635,0.968720018863678,1.5699656814336778
H3_curv_fusion_F0F1F2_w1p0,42,151,0.06307881130349069,0.1817941516637802,0.773621141910553,0.3226308822631836,0.6104550361633301,0.040957383811473846,0.9367870688438416,1.5983024507761001
H3_curv_fusion_F0F1F2_w1p0,42,152,0.0703549754051935,0.13245536386966705,0.7590436339378357,0.22614926099777222,0.5389696955680847,0.03876145929098129,0.9791176319122314,1.6011757969856262
H3_curv_fusion_F0F1F2_w1p0,42,153,0.05396760707455022,0.11747227609157562,0.7351276278495789,0.20745444297790527,0.5093343257904053,0.02749010920524597,0.9609209299087524,1.5576851904392242
H3_curv_fusion_F0F1F2_w1p0,42,154,0.04354167534481911,0.11605975031852722,0.7293569445610046,0.20590463280677795,0.49904417991638184,0.02621488645672798,0.9596697688102722,1.548918107151985
H3_curv_fusion_F0F1F2_w1p0,42,155,0.05167198810903799,0.11745738238096237,0.7564784288406372,0.2047664225101471,0.5525382161140442,0.030148357152938843,0.9604185819625854,1.5873000085353852
H3_curv_fusion_F0F1F2_w1p0,42,156,0.039900267940192,0.10795695334672928,0.7471221685409546,0.19308678805828094,0.5241950750350952,0.022827114909887314,0.9700492024421692,1.5794980853796006
H3_curv_fusion_F0F1F2_w1p0,42,157,0.04768178727300394,0.11842285841703415,0.7674247622489929,0.20464324951171875,0.5778676867485046,0.03220245614647865,0.9569818377494812,1.6007346779108047
H3_curv_fusion_F0F1F2_w1p0,42,158,0.04422355926639977,0.10108057409524918,0.7484317421913147,0.17975980043411255,0.5338437557220459,0.0224013589322567,0.9630197882652283,1.577465334534645
H3_curv_fusion_F0F1F2_w1p0,42,159,0.0511762909591198,0.10460499674081802,0.7628546953201294,0.1887754201889038,0.561249315738678,0.020434554666280746,0.9644598960876465,1.5984494805335998
H3_curv_fusion_F0F1F2_w1p0,42,160,0.052091101672322976,0.13952165842056274,0.7634374499320984,0.24110759794712067,0.5436917543411255,0.037935759872198105,0.9831830263137817,1.6095630705356598
H3_curv_fusion_F0F1F2_w1p0,42,161,0.043656029960229284,0.10060973465442657,0.7539467811584473,0.17773553729057312,0.5441652536392212,0.02348393201828003,0.9637283086776733,1.5855760633945466
H3_curv_fusion_F0F1F2_w1p0,42,162,0.03849569619411514,0.10519756376743317,0.7867736220359802,0.18746189773082733,0.5999563336372375,0.022933226078748703,0.9735907912254333,1.6369579821825027
H3_curv_fusion_F0F1F2_w1p0,42,163,0.030261983828885213,0.09215643256902695,0.7726640701293945,0.16237182915210724,0.5775237083435059,0.02194102108478546,0.9678044319152832,1.614022135734558
H3_curv_fusion_F0F1F2_w1p0,42,164,0.026877040797401042,0.0878654271364212,0.74847811460495,0.15228311717510223,0.5336591005325317,0.023447729647159576,0.9632972478866577,1.5776828706264496
H3_curv_fusion_F0F1F2_w1p0,42,165,0.024675296752580574,0.08269689977169037,0.765047013759613,0.1422230303287506,0.5613147020339966,0.023170756176114082,0.9687792658805847,1.603894403576851
H3_curv_fusion_F0F1F2_w1p0,42,166,0.021761582210837377,0.07485590875148773,0.7532210946083069,0.13085295259952545,0.53401780128479,0.018858861178159714,0.9724244475364685,1.5893429905176162
H3_curv_fusion_F0F1F2_w1p0,42,167,0.018229359250870488,0.06914719939231873,0.7613027095794678,0.12191717326641083,0.5545027852058411,0.016377229243516922,0.9681028127670288,1.5982803761959077
H3_curv_fusion_F0F1F2_w1p0,42,168,0.01593201301459755,0.0634574294090271,0.7558925151824951,0.11151351034641266,0.5477826595306396,0.015401358716189861,0.9640023708343506,1.588450825214386
H3_curv_fusion_F0F1F2_w1p0,42,169,0.01464982637913809,0.057400766760110855,0.7617698907852173,0.0982542484998703,0.549125611782074,0.01654728502035141,0.974414050579071,1.6024055510759354
H3_curv_fusion_F0F1F2_w1p0,42,170,0.014926452455776078,0.059470467269420624,0.7614088654518127,0.0994478389620781,0.5602247714996338,0.01949310302734375,0.962593138217926,1.595398673415184
H3_curv_fusion_F0F1F2_w1p0,42,171,0.014533769982379107,0.05852136388421059,0.7587230801582336,0.09183751791715622,0.5579226613044739,0.025205207988619804,0.9595233798027039,1.5899501472711564
H3_curv_fusion_F0F1F2_w1p0,42,172,0.016590673565154986,0.07584431022405624,0.7746995687484741,0.12871786952018738,0.5776441097259521,0.02297074906527996,0.9717550873756409,1.6190447062253952
H3_curv_fusion_F0F1F2_w1p0,42,173,0.018310144188858214,0.07121945172548294,0.756766676902771,0.11392216384410858,0.5522035360336304,0.02851673774421215,0.9613298773765564,1.5882047921419145
H3_curv_fusion_F0F1F2_w1p0,42,174,0.014723669449310927,0.06693974137306213,0.7536919713020325,0.11581473052501678,0.5409591794013977,0.018064765259623528,0.9664248824119568,1.5867024689912796
H3_curv_fusion_F0F1F2_w1p0,42,175,0.01290493511727878,0.056991975754499435,0.7650895118713379,0.09687735885381699,0.5622490644454956,0.017106590792536736,0.9679299592971802,1.6034867942333222
H3_curv_fusion_F0F1F2_w1p0,42,176,0.011739663136679502,0.060174647718667984,0.7597993016242981,0.10537325590848923,0.54798823595047,0.014976042322814465,0.971610426902771,1.5981047689914702
H3_curv_fusion_F0F1F2_w1p0,42,177,0.010741343888055001,0.05593737214803696,0.7623569965362549,0.09531707316637039,0.5552005171775818,0.016557680442929268,0.9695135354995728,1.6005322515964509
H3_curv_fusion_F0F1F2_w1p0,42,178,0.009128154998290398,0.049162667244672775,0.7679480910301208,0.08100631833076477,0.5617557168006897,0.01731901615858078,0.974140465259552,1.6109045833349227
H3_curv_fusion_F0F1F2_w1p0,42,179,0.009415755624927226,0.05641386657953262,0.7694946527481079,0.09367849677801132,0.5727552771568298,0.019149230793118477,0.9662339687347412,1.6087211847305298
H3_curv_fusion_F0F1F2_w1p0,42,180,0.011116709338412398,0.06246337294578552,0.7726468443870544,0.09869562834501266,0.5618516206741333,0.026231111958622932,0.9834420680999756,1.6225987195968627
H3_curv_fusion_F0F1F2_w1p0,42,181,0.01155244877251486,0.06609732657670975,0.7574331164360046,0.09578361362218857,0.5551828742027283,0.03641105070710182,0.9596834182739258,1.5882322549819947
H3_curv_fusion_F0F1F2_w1p0,42,182,0.010068028366991453,0.06192615628242493,0.76385897397995,0.09735547006130219,0.5588239431381226,0.02649683505296707,0.9688940048217773,1.6022942662239075
H3_curv_fusion_F0F1F2_w1p0,42,183,0.009202110880453671,0.0519544892013073,0.7694409489631653,0.07563820481300354,0.5638905763626099,0.0282707791775465,0.9749913215637207,1.6134625554084778
H3_curv_fusion_F0F1F2_w1p0,42,184,0.0076310378721072564,0.04880242794752121,0.7650673389434814,0.0749441459774971,0.5687661170959473,0.022660715505480766,0.9613686203956604,1.599847027659416
H3_curv_fusion_F0F1F2_w1p0,42,185,0.009697465991069163,0.053193025290966034,0.7667539119720459,0.0892304927110672,0.5569585561752319,0.017155557870864868,0.9765492677688599,1.6105575740337372
H3_curv_fusion_F0F1F2_w1p0,42,186,0.008137262603711514,0.04929887130856514,0.771156907081604,0.08236419409513474,0.5653438568115234,0.016233548521995544,0.9769698977470398,1.6169531017541885
H3_curv_fusion_F0F1F2_w1p0,42,187,0.007532770767630566,0.047421831637620926,0.7596165537834167,0.07878047227859497,0.5510351061820984,0.016063200309872627,0.9681980013847351,1.5959720760583878
H3_curv_fusion_F0F1F2_w1p0,42,188,0.008257993885005513,0.04423872381448746,0.7615596652030945,0.07586923986673355,0.5508401989936829,0.012608190067112446,0.9722791314125061,1.6009370535612106
H3_curv_fusion_F0F1F2_w1p0,42,189,0.006843552514467211,0.056984785944223404,0.7632333040237427,0.09769507497549057,0.5485574007034302,0.016274502500891685,0.9779092669487,1.6063767343759536
H3_curv_fusion_F0F1F2_w1p0,42,190,0.014053618180609885,0.08751995116472244,0.7679802775382996,0.15708155930042267,0.5656046867370605,0.017958344891667366,0.9703558087348938,1.608868071436882
H3_curv_fusion_F0F1F2_w1p0,42,191,0.018074522382535395,0.06654340028762817,0.767656683921814,0.11295394599437714,0.5704885721206665,0.020132847130298615,0.9648249745368958,1.605373129248619
H3_curv_fusion_F0F1F2_w1p0,42,192,0.018827556610284818,0.06911269575357437,0.767091691493988,0.12066283077001572,0.5698589086532593,0.017562560737133026,0.9643242955207825,1.6043066948652267
H3_curv_fusion_F0F1F2_w1p0,42,193,0.015452006100011724,0.06468681991100311,0.7618180513381958,0.11137950420379639,0.5525059103965759,0.017994124442338943,0.9711303114891052,1.6006669670343399
H3_curv_fusion_F0F1F2_w1p0,42,194,0.014087216152499119,0.05430686101317406,0.7504377961158752,0.08995043486356735,0.5334108471870422,0.018663281574845314,0.967464804649353,1.5827185690402985
H3_curv_fusion_F0F1F2_w1p0,42,195,0.012017342306318738,0.053336601704359055,0.7574469447135925,0.09064064919948578,0.549044668674469,0.01603255420923233,0.9658492207527161,1.5916427940130233
H3_curv_fusion_F0F1F2_w1p0,42,196,0.007700646373753746,0.04910438880324364,0.7638916969299316,0.08000795543193817,0.5532629489898682,0.018200824037194252,0.9745205044746399,1.605434665083885
H3_curv_fusion_F0F1F2_w1p0,42,197,0.00598402452167301,0.04364905506372452,0.7533599138259888,0.06887172162532806,0.5360876321792603,0.018426384776830673,0.9706322550773621,1.5885516315698625
H3_curv_fusion_F0F1F2_w1p0,42,198,0.00476370225217016,0.04176514223217964,0.7528109550476074,0.06954780220985413,0.5293333530426025,0.013982479460537434,0.9762885570526123,1.5908940434455872
H3_curv_fusion_F0F1F2_w1p0,42,199,0.005701046481373764,0.04300525039434433,0.7505220770835876,0.06811801344156265,0.5378307700157166,0.01789248175919056,0.9632132649421692,1.580498179793358
H3_curv_fusion_F0F1F2_w1p0,42,200,0.004641267598517949,0.0351707860827446,0.7615396976470947,0.05631602182984352,0.543388307094574,0.014025544747710228,0.9796910881996155,1.6049856752157212
H3_curv_fusion_F0F1F2_w1p0,42,201,0.003978203505366331,0.04296266660094261,0.7560986280441284,0.06752622127532959,0.5500167012214661,0.018399104475975037,0.9621804356575012,1.5877372950315476
H3_curv_fusion_F0F1F2_w1p0,42,202,0.004189252171532384,0.03872309997677803,0.7527618408203125,0.06295201927423477,0.5321818590164185,0.014494174160063267,0.9733417630195618,1.5892045348882675
H3_curv_fusion_F0F1F2_w1p0,42,203,0.004194011545873114,0.03275905176997185,0.7573885321617126,0.0463435985147953,0.5419088006019592,0.019174501299858093,0.9728682041168213,1.5954214453697204
H3_curv_fusion_F0F1F2_w1p0,42,204,0.002284133402142851,0.03232484310865402,0.7572300434112549,0.04698755964636803,0.5475602149963379,0.017662126570940018,0.9668999910354614,1.5919170796871185
H3_curv_fusion_F0F1F2_w1p0,42,205,0.00297197402410564,0.02755395881831646,0.748275876045227,0.04000294953584671,0.5303583741188049,0.015104970894753933,0.9661933779716492,1.5789925843477248
H3_curv_fusion_F0F1F2_w1p0,42,206,0.0031275258709987006,0.03343814238905907,0.7602136731147766,0.05264899134635925,0.5501890182495117,0.014227285981178284,0.9702383279800415,1.59793022274971
H3_curv_fusion_F0F1F2_w1p0,42,207,0.003497781468987731,0.03616611659526825,0.7442768812179565,0.058838848024606705,0.5240435004234314,0.013493376784026623,0.9645103812217712,1.5724683672189712
H3_curv_fusion_F0F1F2_w1p0,42,208,0.0039055559429384415,0.039667677134275436,0.7476148009300232,0.06839760392904282,0.5255264639854431,0.010937761515378952,0.969703197479248,1.5799974918365478
H3_curv_fusion_F0F1F2_w1p0,42,209,0.0035119400348603016,0.031742170453071594,0.7619578242301941,0.051420681178569794,0.5482199192047119,0.012063656002283096,0.9756956696510315,1.6033735603094101
H3_curv_fusion_F0F1F2_w1p0,42,210,0.004110741440118069,0.048740286380052567,0.7514395713806152,0.0792136937379837,0.5349726676940918,0.018266873434185982,0.9679062962532043,1.5843638271093368
H3_curv_fusion_F0F1F2_w1p0,42,211,0.006135066949008476,0.0392749048769474,0.7530405521392822,0.06173437461256981,0.5411664843559265,0.016815433278679848,0.9649145603179932,1.5849597692489623
H3_curv_fusion_F0F1F2_w1p0,42,212,0.004294113633001135,0.03294489160180092,0.7542526125907898,0.04947076365351677,0.53595370054245,0.01641901768743992,0.9725516438484192,1.5908570855855941
H3_curv_fusion_F0F1F2_w1p0,42,213,0.0028141342946106478,0.028799228370189667,0.7431901097297668,0.04249342903494835,0.5224869847297668,0.015105023048818111,0.9638931155204773,1.570607343316078
H3_curv_fusion_F0F1F2_w1p0,42,214,0.0024182728181282678,0.03251470625400543,0.7494117617607117,0.04808914661407471,0.5263170003890991,0.016940273344516754,0.9725065231323242,1.5840550541877747
H3_curv_fusion_F0F1F2_w1p0,42,215,0.0021363291113326945,0.032002802938222885,0.7552663087844849,0.04311678558588028,0.539269208908081,0.02088881842792034,0.9712634086608887,1.5915677070617675
H3_curv_fusion_F0F1F2_w1p0,42,216,0.0020870459099699345,0.0298774316906929,0.7463257908821106,0.04005063325166702,0.5304383635520935,0.019704226404428482,0.9622132778167725,1.5740734219551087
H3_curv_fusion_F0F1F2_w1p0,42,217,0.0020875403535596674,0.022129015997052193,0.7528173923492432,0.031196579337120056,0.5311549305915833,0.013061451725661755,0.9744798541069031,1.589908269047737
H3_curv_fusion_F0F1F2_w1p0,42,218,0.0015832542973969663,0.02846229076385498,0.7445663213729858,0.035855188965797424,0.5292494893074036,0.021069392561912537,0.9598831534385681,1.5703285843133927
H3_curv_fusion_F0F1F2_w1p0,42,219,0.0018079651774661172,0.02752424031496048,0.749856173992157,0.030283132568001747,0.5208600163459778,0.024765346199274063,0.9788524508476257,1.5881675153970718
H3_curv_fusion_F0F1F2_w1p0,42,220,0.001456381908307473,0.02520333044230938,0.7465336322784424,0.028958484530448914,0.5332078337669373,0.021448174491524696,0.9598593711853027,1.573069727420807
H3_curv_fusion_F0F1F2_w1p0,42,221,0.0011263466966781942,0.026842325925827026,0.7517962455749512,0.02786886692047119,0.5227158665657043,0.025815783068537712,0.9808765649795532,1.5919968426227569
H3_curv_fusion_F0F1F2_w1p0,42,222,0.0014005151793493756,0.02159113436937332,0.7479475140571594,0.02499469369649887,0.5233373641967773,0.018187575042247772,0.9725577235221863,1.5820332795381546
H3_curv_fusion_F0F1F2_w1p0,42,223,0.0012334900120982812,0.02494918182492256,0.7457375526428223,0.030839700251817703,0.52071213722229,0.01905866339802742,0.9707629084587097,1.5779521614313126
H3_curv_fusion_F0F1F2_w1p0,42,224,0.0017386006213547219,0.02642558328807354,0.747695803642273,0.0346711128950119,0.5337761640548706,0.018180053681135178,0.9616153836250305,1.57566257417202
H3_curv_fusion_F0F1F2_w1p0,42,225,0.001608815322729892,0.02698878012597561,0.7521620988845825,0.03687513247132301,0.5355904698371887,0.017102429643273354,0.9687337875366211,1.585830533504486
H3_curv_fusion_F0F1F2_w1p0,42,226,0.0014692187154044707,0.02623085118830204,0.7478821873664856,0.0382612980902195,0.524682343006134,0.014200400561094284,0.9710818529129028,1.5811300456523896
H3_curv_fusion_F0F1F2_w1p0,42,227,0.002142934328211205,0.0337839275598526,0.7612782120704651,0.04005800187587738,0.5405610799789429,0.027509858831763268,0.9819952845573425,1.6058868914842606
H3_curv_fusion_F0F1F2_w1p0,42,228,0.002902218938938209,0.03931853920221329,0.7487229704856873,0.058003805577754974,0.5272031426429749,0.020633263513445854,0.9702427387237549,1.5818456530570983
H3_curv_fusion_F0F1F2_w1p0,42,229,0.0023455198998341246,0.03577537462115288,0.7442704439163208,0.04988632723689079,0.5103541612625122,0.021664423868060112,0.9781867861747742,1.5799813657999038
H3_curv_fusion_F0F1F2_w1p0,42,230,0.002638765499882755,0.02958422526717186,0.750624418258667,0.039617471396923065,0.5285098552703857,0.019550977274775505,0.9727388024330139,1.5858804911375046
H3_curv_fusion_F0F1F2_w1p0,42,231,0.0028175379848107696,0.04831284284591675,0.761533796787262,0.06957848370075226,0.5574520230293274,0.02704719640314579,0.9656156897544861,1.597235968708992
H3_curv_fusion_F0F1F2_w1p0,42,232,0.0060448496757696075,0.05594629421830177,0.7681031823158264,0.07851851731538773,0.5643513798713684,0.03337407112121582,0.971855103969574,1.6098647862672806
H3_curv_fusion_F0F1F2_w1p0,42,233,0.00598542215967817,0.0447339303791523,0.7585170269012451,0.06646350026130676,0.5447273850440979,0.023004358634352684,0.9723067283630371,1.5966925501823426
H3_curv_fusion_F0F1F2_w1p0,42,234,0.005434498085551674,0.052346084266901016,0.7435362935066223,0.0700494796037674,0.5168430209159851,0.03464268520474434,0.9702295660972595,1.5745770722627639
H3_curv_fusion_F0F1F2_w1p0,42,235,0.006492601108870336,0.047466009855270386,0.7606098055839539,0.05801881477236748,0.5327063798904419,0.03691320866346359,0.988513171672821,1.608535960316658
H3_curv_fusion_F0F1F2_w1p0,42,236,0.010607345717116481,0.06362325698137283,0.7500383257865906,0.09534025937318802,0.5280560255050659,0.03190625458955765,0.97202068567276,1.5846650451421738
H3_curv_fusion_F0F1F2_w1p0,42,237,0.008420665826027593,0.05210849642753601,0.7606325149536133,0.0778900533914566,0.5349201560020447,0.026326937600970268,0.9863448143005371,1.607375156879425
H3_curv_fusion_F0F1F2_w1p0,42,238,0.006630027389508628,0.047357283532619476,0.7565449476242065,0.06513766199350357,0.5381123423576355,0.029576905071735382,0.9749776124954224,1.5954006254673003
H3_curv_fusion_F0F1F2_w1p0,42,239,0.005158962027746297,0.046452347189188004,0.761778712272644,0.05754507705569267,0.5295244455337524,0.035359613597393036,0.9940330386161804,1.6132083803415298
H3_curv_fusion_F0F1F2_w1p0,42,240,0.004431126267826628,0.05035711079835892,0.7477409243583679,0.049853257834911346,0.5123975276947021,0.050860971212387085,0.9830843806266785,1.5875337153673172
H3_curv_fusion_F0F1F2_w1p0,42,241,0.0034974832531242143,0.043054815381765366,0.7457838654518127,0.04434502497315407,0.5254819393157959,0.04176461696624756,0.9660857915878296,1.5754445970058442
H3_curv_fusion_F0F1F2_w1p0,42,242,0.0033706239967917404,0.045113906264305115,0.7561538815498352,0.037645380944013596,0.5326682329177856,0.05258242413401604,0.9796393513679504,1.5974170416593552
H3_curv_fusion_F0F1F2_w1p0,42,243,0.012841665463167288,0.09421275556087494,0.7384824752807617,0.04738939180970192,0.5369200706481934,0.14103613793849945,0.9400448799133301,1.550900149345398
H3_curv_fusion_F0F1F2_w1p0,42,244,0.0405129079396526,0.13309183716773987,0.8443642854690552,0.055810023099184036,0.5500964522361755,0.2103736400604248,1.13863205909729,1.8083576202392577
H3_curv_fusion_F0F1F2_w1p0,42,245,0.06985972812842756,0.14966954290866852,0.7699514627456665,0.062083762139081955,0.5298029780387878,0.2372552901506424,1.01010000705719,1.6334870636463166
H3_curv_fusion_F0F1F2_w1p0,42,246,0.10580309773130077,0.22192150354385376,0.7651082873344421,0.061742398887872696,0.5116100311279297,0.3821006417274475,1.0186065435409546,1.631385201215744
H3_curv_fusion_F0F1F2_w1p0,42,247,0.09020978904196195,0.16370272636413574,0.8388797044754028,0.0795537531375885,0.5241339802742004,0.24785171449184418,1.15362548828125,1.8089256167411805
H3_curv_fusion_F0F1F2_w1p0,42,248,0.06821075179392383,0.14837953448295593,0.7469481825828552,0.09103991836309433,0.5050813555717468,0.20571915805339813,0.9888148903846741,1.5895756214857102
H3_curv_fusion_F0F1F2_w1p0,42,249,0.09359237409773327,0.18383854627609253,0.8320144414901733,0.14378052949905396,0.5586413145065308,0.2238965630531311,1.1053874492645264,1.7727832913398742
H3_curv_fusion_F0F1F2_w1p0,42,250,0.09944382309913635,0.17143824696540833,0.808883547782898,0.1382160782814026,0.5317805409431458,0.20466044545173645,1.0859864950180054,1.729729527235031
H3_curv_fusion_F0F1F2_w1p0,42,251,0.05737450102432853,0.17800237238407135,0.8337307572364807,0.12634886801242828,0.5271021127700806,0.2296558916568756,1.1403595209121704,1.7944208204746246
H3_curv_fusion_F0F1F2_w1p0,42,252,0.06941357121935912,0.1612055003643036,0.805860161781311,0.16916561126708984,0.5584478378295898,0.15324537456035614,1.0532723665237427,1.707504004240036
H3_curv_fusion_F0F1F2_w1p0,42,253,0.045979072916365805,0.15467990934848785,0.8265373110771179,0.1801220327615738,0.535650908946991,0.1292378157377243,1.1174235343933105,1.771735143661499
H3_curv_fusion_F0F1F2_w1p0,42,254,0.0550531033603918,0.17724618315696716,0.8405361175537109,0.24669277667999268,0.5673155188560486,0.10779958963394165,1.113756775856018,1.7893168032169342
H3_curv_fusion_F0F1F2_w1p0,42,255,0.0637263281359559,0.16248846054077148,0.8374897241592407,0.23760367929935455,0.5864068865776062,0.08737320452928543,1.0885727405548096,1.7712006568908691
H3_curv_fusion_F0F1F2_w1p0,42,256,0.05853364723069327,0.18258249759674072,0.8783498406410217,0.2839367091655731,0.6810173988342285,0.08122826367616653,1.075682282447815,1.8213150322437286
H3_curv_fusion_F0F1F2_w1p0,42,257,0.0640496966384706,0.1879129558801651,0.8409367799758911,0.2614956796169281,0.6639383435249329,0.11433026194572449,1.0179353952407837,1.7371759951114654
H3_curv_fusion_F0F1F2_w1p0,42,258,0.04666244070089999,0.1282997727394104,0.8262147903442383,0.16320331394672394,0.5650601983070374,0.09339623898267746,1.0873693227767944,1.7547538220882415
H3_curv_fusion_F0F1F2_w1p0,42,259,0.04344728398358538,0.12079495191574097,0.823222815990448,0.17141614854335785,0.5724642276763916,0.07017376273870468,1.0739814043045044,1.7432017147541046
H3_curv_fusion_F0F1F2_w1p0,42,260,0.035125913275849255,0.11611982434988022,0.8091081380844116,0.17609012126922607,0.5569207668304443,0.05614953488111496,1.0612953901290894,1.7164638340473175
H3_curv_fusion_F0F1F2_w1p0,42,261,0.02610859718351137,0.09105438739061356,0.7855822443962097,0.12747447192668915,0.5050857067108154,0.05463432893157005,1.066078782081604,1.6861584722995757
H3_curv_fusion_F0F1F2_w1p0,42,262,0.018737760416808583,0.07437832653522491,0.8061176538467407,0.10116425156593323,0.5470456480979919,0.0475923977792263,1.0651894807815552,1.7144188940525056
H3_curv_fusion_F0F1F2_w1p0,42,263,0.012529198213347368,0.06406176835298538,0.8020187020301819,0.07702929526567459,0.54249507188797,0.05109424516558647,1.0615423917770386,1.7066745102405547
H3_curv_fusion_F0F1F2_w1p0,42,264,0.009358630870424565,0.0576789565384388,0.7985706925392151,0.0714770257472992,0.5452372431755066,0.0438808798789978,1.0519040822982788,1.6965462028980256
H3_curv_fusion_F0F1F2_w1p0,42,265,0.00678559718099201,0.05564494431018829,0.7920143008232117,0.06930258125066757,0.5273052453994751,0.04198731482028961,1.0567232370376587,1.6900177776813508
H3_curv_fusion_F0F1F2_w1p0,42,266,0.005465474877772587,0.04938599094748497,0.789222776889801,0.060222476720809937,0.5184293985366821,0.038549501448869705,1.0600162744522095,1.6879208624362945
H3_curv_fusion_F0F1F2_w1p0,42,267,0.005469949627738623,0.04953000694513321,0.7974141240119934,0.05980224907398224,0.528165876865387,0.03925776109099388,1.0666624307632446,1.7030441224575044
H3_curv_fusion_F0F1F2_w1p0,42,268,0.003959920024499297,0.04293648898601532,0.8011803030967712,0.04794255644083023,0.5430688261985779,0.03793042153120041,1.059291958808899,1.704263037443161
H3_curv_fusion_F0F1F2_w1p0,42,269,0.003261271420688856,0.0367097333073616,0.7987421751022339,0.038345903158187866,0.531520664691925,0.03507356718182564,1.0659637451171875,1.7045191168785094
H3_curv_fusion_F0F1F2_w1p0,42,270,0.0023036745842546225,0.03224887326359749,0.7973009347915649,0.03251476213335991,0.5373852849006653,0.03198298439383507,1.0572165250778198,1.697690385580063
H3_curv_fusion_F0F1F2_w1p0,42,271,0.001716203111711712,0.028349386528134346,0.797641932964325,0.02526244893670082,0.5317621231079102,0.03143632039427757,1.0635217428207397,1.7016356647014619
H3_curv_fusion_F0F1F2_w1p0,42,272,0.0014916869418119035,0.025562981143593788,0.7994723916053772,0.022835228592157364,0.5360184907913208,0.028290731832385063,1.062926173210144,1.7038707196712495
H3_curv_fusion_F0F1F2_w1p0,42,273,0.0012942716074619619,0.02587379701435566,0.7961683869361877,0.023567983880639076,0.5269550681114197,0.028179608285427094,1.065381646156311,1.700595635175705
H3_curv_fusion_F0F1F2_w1p0,42,274,0.0011929244612387958,0.024407347664237022,0.7968260049819946,0.019118981435894966,0.5346750617027283,0.02969571016728878,1.0589768886566162,1.6979936838150025
H3_curv_fusion_F0F1F2_w1p0,42,275,0.0012359683806564483,0.023817360401153564,0.8002663254737854,0.01931042969226837,0.5361195802688599,0.02832428738474846,1.064413070678711,1.7058000445365906
H3_curv_fusion_F0F1F2_w1p0,42,276,0.0016443738436681173,0.02748713083565235,0.7939674854278564,0.02834910713136196,0.5247042179107666,0.02662515640258789,1.0632306337356567,1.6963313043117523
H3_curv_fusion_F0F1F2_w1p0,42,277,0.0016147347383334168,0.02375772036612034,0.7962126135826111,0.022781560197472572,0.5268349051475525,0.024733880534768105,1.0655903816223145,1.7007723808288575
H3_curv_fusion_F0F1F2_w1p0,42,278,0.0013357783041317902,0.026301033794879913,0.8007599115371704,0.02852455899119377,0.5375902056694031,0.024077510461211205,1.0639296770095825,1.7062252104282378
H3_curv_fusion_F0F1F2_w1p0,42,279,0.0012085628584914264,0.02510114759206772,0.7963004112243652,0.0244036503136158,0.5242129564285278,0.025798644870519638,1.0683878660202026,1.7024339020252228
H3_curv_fusion_F0F1F2_w1p0,42,280,0.0011036355558428027,0.023516112938523293,0.7977123260498047,0.0215290579944849,0.5334258675575256,0.025503166019916534,1.061998724937439,1.700896543264389
H3_curv_fusion_F0F1F2_w1p0,42,281,0.0010560220883538325,0.021788911893963814,0.7981657981872559,0.020125141367316246,0.5312483310699463,0.02345268242061138,1.0650831460952759,1.7032278239727021
H3_curv_fusion_F0F1F2_w1p0,42,282,0.0010731772497473728,0.0217365063726902,0.7957199215888977,0.02130497805774212,0.5269404649734497,0.022168034687638283,1.0644992589950562,1.6994824588298798
H3_curv_fusion_F0F1F2_w1p0,42,283,0.0009952524158593622,0.01931268535554409,0.7965440154075623,0.01651269756257534,0.5277706384658813,0.02211267314851284,1.0653173923492432,1.7010861873626708
