sample_id,source_index,split,defect_type,stage,lambda_smooth,iou,dice,area_error,center_error_px,pred_area,true_area
rect_v9_0051,170,train,rectangular_notch,post_refine,0.01,0.6631205673758865,0.7974413646055437,0.3088942307692308,2.7899807236902787,575.0,832.0
rect_v9_0052,171,train,rectangular_notch,post_refine,0.01,0.7882165605095541,0.8815672306322351,0.034420289855072464,1.306618654680359,571.0,552.0
rect_v9_0057,176,train,rectangular_notch,post_refine,0.01,0.5872689938398358,0.7399741267787839,0.06265664160401002,3.6200730173700864,374.0,399.0
rect_v9_0058,177,train,rectangular_notch,post_refine,0.01,0.6200345423143351,0.7654584221748401,0.02526315789473684,1.8414107214165263,463.0,475.0
rect_v9_0059,178,train,rectangular_notch,post_refine,0.01,0.5971786833855799,0.7477919528949951,0.40282131661442006,1.6521121373879522,381.0,638.0
rect_v9_0060,179,train,rectangular_notch,post_refine,0.01,0.662621359223301,0.7970802919708029,0.05397727272727273,3.3248905605420904,333.0,352.0
rect_v9_0061,180,train,rectangular_notch,post_refine,0.01,0.6175438596491228,0.7635574837310195,0.3824561403508772,2.2341939366329857,352.0,570.0
rect_v9_0062,181,train,rectangular_notch,post_refine,0.01,0.7098591549295775,0.8303130148270181,0.24057971014492754,2.010553017670174,524.0,690.0
rect_v9_0063,182,train,rectangular_notch,post_refine,0.01,0.6474464579901154,0.786,0.18181818181818182,3.4274714431818625,450.0,550.0
rect_v9_0064,183,train,rectangular_notch,post_refine,0.01,0.49742268041237114,0.6643717728055077,0.20123839009287925,3.9662849596602485,258.0,323.0
rect_v9_0065,184,train,rectangular_notch,post_refine,0.01,0.7215189873417721,0.8382352941176471,0.16363636363636364,0.7783981150338696,512.0,440.0
rect_v9_0066,185,train,rectangular_notch,post_refine,0.01,0.6066565809379728,0.7551789077212806,0.04230769230769231,3.8467820568871693,542.0,520.0
rect_v9_0068,187,train,rectangular_notch,post_refine,0.01,0.6890343698854338,0.8158914728682171,0.17989417989417988,3.394146614482916,465.0,567.0
rect_v9_0069,188,train,rectangular_notch,post_refine,0.01,0.5801652892561984,0.7343096234309623,0.26811594202898553,3.4747441527070566,404.0,552.0
rect_v9_0070,189,train,rectangular_notch,post_refine,0.01,0.629695885509839,0.7727771679473107,0.19960474308300397,2.5955964373765217,405.0,506.0
rect_v9_0071,190,train,rectangular_notch,post_refine,0.01,0.5861386138613861,0.7390761548064919,0.2662337662337662,2.3831946767394494,339.0,462.0
rect_v9_0072,191,train,rectangular_notch,post_refine,0.01,0.7708333333333334,0.8705882352941177,0.23684210526315788,1.8269657462014834,517.0,418.0
rect_v9_0074,193,train,rectangular_notch,post_refine,0.01,0.745839636913767,0.854419410745234,0.2515151515151515,1.1830749945189407,494.0,660.0
rect_v9_0075,194,train,rectangular_notch,post_refine,0.01,0.5356415478615071,0.6976127320954907,0.11027568922305764,4.150982130566703,355.0,399.0
rect_v9_0078,197,train,rectangular_notch,post_refine,0.01,0.6994134897360704,0.823123382226057,0.24393939393939393,3.180647040512814,499.0,660.0
rect_v9_0079,198,train,rectangular_notch,post_refine,0.01,0.7358778625954199,0.8478452066842568,0.105,0.7768918129314109,537.0,600.0
rect_v9_0080,199,train,rectangular_notch,post_refine,0.01,0.5856873822975518,0.7387173396674585,0.32936507936507936,3.1925393799149426,338.0,504.0
rot_p3_0006,205,train,rotated_rect,post_refine,0.01,0.6724137931034483,0.8041237113402062,0.20702402957486138,3.6705500048358948,429.0,541.0
rot_p3_0007,206,train,rotated_rect,post_refine,0.01,0.5164835164835165,0.6811594202898551,0.26881720430107525,3.0331879213884068,408.0,558.0
rot_p3_0009,208,train,rotated_rect,post_refine,0.01,0.6605504587155964,0.7955801104972375,0.2625,3.221887799059957,303.0,240.0
rot_p3_0010,209,train,rotated_rect,post_refine,0.01,0.7512953367875648,0.8579881656804734,0.12222222222222222,0.21705364806075386,474.0,540.0
rot_p3_0011,210,train,rotated_rect,post_refine,0.01,0.5770925110132159,0.7318435754189944,0.08896797153024912,3.339929654056485,512.0,562.0
rot_p3_0014,213,train,rotated_rect,post_refine,0.01,0.735632183908046,0.847682119205298,0.03896103896103896,2.9929414089700526,518.0,539.0
rot_p3_0015,214,train,rotated_rect,post_refine,0.01,0.5602503912363067,0.7181544633901705,0.21964285714285714,0.2925493140902314,437.0,560.0
rot_p3_0016,215,train,rotated_rect,post_refine,0.01,0.6211382113821138,0.7662988966900702,0.21645796064400716,2.8815190619371163,438.0,559.0
rot_p3_0017,216,train,rotated_rect,post_refine,0.01,0.7041800643086816,0.8264150943396227,0.1991701244813278,0.6188424524226956,289.0,241.0
rot_p3_0019,218,train,rotated_rect,post_refine,0.01,0.631424375917768,0.774077407740774,0.0196078431372549,3.456458689413695,550.0,561.0
rot_p3_0020,219,train,rotated_rect,post_refine,0.01,0.6743119266055045,0.8054794520547945,0.0481283422459893,3.1824563762965137,534.0,561.0
rot_p3_0021,220,train,rotated_rect,post_refine,0.01,0.6230031948881789,0.7677165354330708,0.11666666666666667,3.3884876888031283,268.0,240.0
rot_p3_0022,221,train,rotated_rect,post_refine,0.01,0.7482142857142857,0.8559754851889684,0.18703703703703703,0.7786118908445766,439.0,540.0
rot_p3_0023,222,train,rotated_rect,post_refine,0.01,0.6075581395348837,0.755877034358047,0.0285204991087344,3.803600758054571,545.0,561.0
rot_p3_0024,223,train,rotated_rect,post_refine,0.01,0.647239263803681,0.7858472998137802,0.08214285714285714,0.9908020416025457,514.0,560.0
rot_p3_0025,224,train,rotated_rect,post_refine,0.01,0.6735395189003437,0.8049281314168378,0.029166666666666667,3.0263690488966817,247.0,240.0
rot_p3_0026,225,train,rotated_rect,post_refine,0.01,0.7100977198697068,0.8304761904761905,0.05194805194805195,2.534231769588571,511.0,539.0
rot_p3_0027,226,train,rotated_rect,post_refine,0.01,0.621861152141802,0.7668488160291439,0.039285714285714285,1.7294843225229137,538.0,560.0
rot_p3_0028,227,train,rotated_rect,post_refine,0.01,0.7198067632850241,0.8370786516853933,0.09285714285714286,2.996429458332136,508.0,560.0
rot_p3_0029,228,train,rotated_rect,post_refine,0.01,0.711340206185567,0.8313253012048193,0.075,0.7773169870074681,258.0,240.0
rot_p3_0030,229,train,rotated_rect,post_refine,0.01,0.7007751937984497,0.8240656335460347,0.027726432532347505,3.5985853511247106,556.0,541.0
rot_p3_0031,230,train,rotated_rect,post_refine,0.01,0.5745937961595273,0.7298311444652908,0.08960573476702509,2.71165807517521,508.0,558.0
rot_p3_0032,231,train,rotated_rect,post_refine,0.01,0.6623586429725363,0.7968901846452867,0.1625,3.3989735743998164,469.0,560.0
rot_p3_0033,232,train,rotated_rect,post_refine,0.01,0.6830065359477124,0.8116504854368932,0.14583333333333334,3.0810503954424715,275.0,240.0
rot_p3_0034,233,train,rotated_rect,post_refine,0.01,0.7406749555950266,0.8510204081632653,0.18518518518518517,0.65246671173122,440.0,540.0
rot_p3_0035,234,train,rotated_rect,post_refine,0.01,0.5956521739130435,0.7465940054495913,0.04092526690391459,3.4079553318914466,539.0,562.0
rot_p3_0036,235,train,rotated_rect,post_refine,0.01,0.6932707355242567,0.8188539741219963,0.06785714285714285,1.410976456435104,522.0,560.0
rot_p3_0037,236,train,rotated_rect,post_refine,0.01,0.6614906832298136,0.7962616822429907,0.22916666666666666,3.503394039350748,295.0,240.0
rot_p3_0038,237,train,rotated_rect,post_refine,0.01,0.6726618705035972,0.8043010752688172,0.274582560296846,2.738525062947726,391.0,539.0
rot_p3_0039,238,train,rotated_rect,post_refine,0.01,0.585949177877429,0.7389255419415646,0.10535714285714286,0.816693191214829,501.0,560.0
rot_v7_0002,249,train,rotated_rect,post_refine,0.01,0.697594501718213,0.8218623481781376,0.058333333333333334,2.5020008560960654,254.0,240.0
rot_v7_0003,250,train,rotated_rect,post_refine,0.01,0.5830508474576271,0.7366167023554604,0.05416666666666667,3.5074819940601896,227.0,240.0
rot_v7_0004,251,train,rotated_rect,post_refine,0.01,0.6096256684491979,0.7574750830564784,0.5083333333333333,3.4678185635124503,362.0,240.0
rot_v7_0009,256,train,rotated_rect,post_refine,0.01,0.6446540880503144,0.7839388145315488,0.17916666666666667,3.163212097756148,283.0,240.0
rot_v7_0010,257,train,rotated_rect,post_refine,0.01,0.647887323943662,0.7863247863247863,0.4476987447698745,2.5840329743831725,346.0,239.0
rot_v7_0011,258,train,rotated_rect,post_refine,0.01,0.6759259259259259,0.8066298342541437,0.2719665271966527,1.2065531449057463,304.0,239.0
rot_v7_0014,261,train,rotated_rect,post_refine,0.01,0.5772870662460567,0.732,0.08333333333333333,3.8157099069527165,260.0,240.0
rot_v7_0015,262,train,rotated_rect,post_refine,0.01,0.6578073089700996,0.7935871743486974,0.07916666666666666,3.2428398443177886,259.0,240.0
rot_v7_0016,263,train,rotated_rect,post_refine,0.01,0.7275862068965517,0.8423153692614771,0.0875,0.549398929446387,261.0,240.0
rot_v7_0020,267,train,rotated_rect,post_refine,0.01,0.6575342465753424,0.7933884297520661,0.016666666666666666,3.095058870584157,244.0,240.0
rot_v7_0024,271,train,rotated_rect,post_refine,0.01,0.705685618729097,0.8274509803921568,0.125,2.0131003671288794,270.0,240.0
rot_v7_0025,272,train,rotated_rect,post_refine,0.01,0.6402640264026402,0.7806841046277666,0.0970464135021097,3.409570349099769,260.0,237.0
rot_v7_0026,273,train,rotated_rect,post_refine,0.01,0.6885813148788927,0.8155737704918032,0.04184100418410042,1.5727546415296043,249.0,239.0
rot_v7_0029,276,train,rotated_rect,post_refine,0.01,0.7241379310344828,0.84,0.08333333333333333,0.7010544473148537,260.0,240.0
rot_v7_0030,277,train,rotated_rect,post_refine,0.01,0.618421052631579,0.7642276422764228,0.058577405857740586,4.043097554063081,253.0,239.0
rot_v7_0031,278,train,rotated_rect,post_refine,0.01,0.5625,0.72,0.012552301255230125,3.472259488978577,236.0,239.0
rot_v8_0002,281,train,rotated_rect,post_refine,0.01,0.5799373040752351,0.7341269841269841,0.1,4.593839901702077,264.0,240.0
rot_v8_0003,282,train,rotated_rect,post_refine,0.01,0.6698412698412698,0.8022813688212928,0.19166666666666668,3.05286412908136,286.0,240.0
rot_v8_0004,283,train,rotated_rect,post_refine,0.01,0.7642857142857142,0.8663967611336032,0.058333333333333334,0.6993297186953367,254.0,240.0
rot_v8_0005,284,train,rotated_rect,post_refine,0.01,0.7171717171717171,0.8352941176470589,0.125,2.739641178644182,270.0,240.0
rot_v8_0008,287,train,rotated_rect,post_refine,0.01,0.7224199288256228,0.8388429752066116,0.03361344537815126,1.06553702824896,246.0,238.0
rot_v8_0009,288,train,rotated_rect,post_refine,0.01,0.6714285714285714,0.8034188034188035,0.04184100418410042,3.0504535554364773,229.0,239.0
rot_v8_0010,289,train,rotated_rect,post_refine,0.01,0.6579804560260586,0.793713163064833,0.1297071129707113,3.4866044779308396,270.0,239.0
rot_v8_0011,290,train,rotated_rect,post_refine,0.01,0.698961937716263,0.8228105906313645,0.05439330543933055,1.2717675377215263,252.0,239.0
rot_v8_0014,293,train,rotated_rect,post_refine,0.01,0.7896678966789668,0.8824742268041237,0.020833333333333332,0.7527763412251807,245.0,240.0
rot_v8_0015,294,train,rotated_rect,post_refine,0.01,0.5746835443037974,0.729903536977492,0.5916666666666667,3.6614833435998615,382.0,240.0
rot_v8_0016,295,train,rotated_rect,post_refine,0.01,0.7152542372881356,0.83399209486166,0.10833333333333334,2.963422856181107,266.0,240.0
rot_v8_0017,296,train,rotated_rect,post_refine,0.01,0.7705479452054794,0.8704061895551257,0.15416666666666667,0.3442187590665828,277.0,240.0
rot_v8_0023,302,train,rotated_rect,post_refine,0.01,0.6746575342465754,0.8057259713701431,0.004098360655737705,2.623183103574763,245.0,244.0
rot_v8_0024,303,train,rotated_rect,post_refine,0.01,0.6225806451612903,0.7673956262425448,0.12236286919831224,3.611257942767435,266.0,237.0
rot_v8_0028,307,train,rotated_rect,post_refine,0.01,0.6179401993355482,0.7638603696098563,0.029166666666666667,1.7389618351265288,247.0,240.0
rot_v8_0029,308,train,rotated_rect,post_refine,0.01,0.6699029126213593,0.8023255813953488,0.11475409836065574,3.21596483006258,272.0,244.0
rot_v8_0030,309,train,rotated_rect,post_refine,0.01,0.5667655786350149,0.7234848484848485,0.2184873949579832,4.060912972088342,290.0,238.0
rot_v8_0031,310,train,rotated_rect,post_refine,0.01,0.7323076923076923,0.8454706927175843,0.35564853556485354,0.13774042440216105,324.0,239.0
rot_v8_0032,311,train,rotated_rect,post_refine,0.01,0.6610738255033557,0.795959595959596,0.08860759493670886,3.500170688810144,258.0,237.0
rot_v8_0035,314,train,rotated_rect,post_refine,0.01,0.6323024054982818,0.7747368421052632,0.012552301255230125,1.3961732405492122,236.0,239.0
rot_v8_0036,315,train,rotated_rect,post_refine,0.01,0.6526315789473685,0.7898089171974523,0.02100840336134454,0.5736080001984453,233.0,238.0
rot_v8_0037,316,train,rotated_rect,post_refine,0.01,0.6470588235294118,0.7857142857142857,0.1087866108786611,2.8602762297557587,265.0,239.0
rot_v8_0038,317,train,rotated_rect,post_refine,0.01,0.6699029126213593,0.8023255813953488,0.1589958158995816,2.9219091909339796,277.0,239.0
rot_v8_0039,318,train,rotated_rect,post_refine,0.01,0.710801393728223,0.8309572301425662,0.05439330543933055,0.5384955489881218,252.0,239.0
rot_v9_0002,321,train,rotated_rect,post_refine,0.01,0.6779141104294478,0.8080438756855576,0.2791666666666667,2.65912441721062,307.0,240.0
rot_v9_0003,322,train,rotated_rect,post_refine,0.01,0.6231003039513677,0.7677902621722846,0.225,3.656876598139975,294.0,240.0
rot_v9_0004,323,train,rotated_rect,post_refine,0.01,0.7446808510638298,0.8536585365853658,0.04149377593360996,0.725482933455537,251.0,241.0
rot_v9_0005,324,train,rotated_rect,post_refine,0.01,0.6633663366336634,0.7976190476190477,0.1,3.261372435141052,264.0,240.0
rot_v9_0006,325,train,rotated_rect,post_refine,0.01,0.6732673267326733,0.8047337278106509,0.1125,3.2557886172385118,267.0,240.0
rot_v9_0007,326,train,rotated_rect,post_refine,0.01,0.6757679180887372,0.8065173116089613,0.04583333333333333,1.233023145010468,251.0,240.0
rot_v9_0008,327,train,rotated_rect,post_refine,0.01,0.6533333333333333,0.7903225806451613,0.06666666666666667,3.7862279274236474,256.0,240.0
rot_v9_0009,328,train,rotated_rect,post_refine,0.01,0.6117216117216118,0.759090909090909,0.16666666666666666,3.283254334921036,200.0,240.0
rot_v9_0010,329,train,rotated_rect,post_refine,0.01,0.7259786476868327,0.8412371134020619,0.020833333333333332,0.7596498459025964,245.0,240.0
rot_v9_0011,330,train,rotated_rect,post_refine,0.01,0.5253164556962026,0.6887966804979253,0.008333333333333333,3.9791376814010855,242.0,240.0
rot_v9_0012,331,train,rotated_rect,post_refine,0.01,0.7183098591549296,0.8360655737704918,0.03333333333333333,2.825534862733325,248.0,240.0
rot_v9_0017,336,train,rotated_rect,post_refine,0.01,0.6585365853658537,0.7941176470588235,0.27615062761506276,3.2331784419938288,305.0,239.0
rot_v9_0018,337,train,rotated_rect,post_refine,0.01,0.6312292358803987,0.7739307535641547,0.05439330543933055,4.035336195935387,252.0,239.0
rot_v9_0019,338,train,rotated_rect,post_refine,0.01,0.7117437722419929,0.8316008316008316,0.004166666666666667,0.7302433088264396,241.0,240.0
rot_v9_0020,339,train,rotated_rect,post_refine,0.01,0.5892351274787535,0.7415329768270945,0.3472803347280335,3.1861254216123367,322.0,239.0
rot_v9_0021,340,train,rotated_rect,post_refine,0.01,0.7605633802816901,0.864,0.09205020920502092,0.883036735780764,261.0,239.0
rot_v9_0022,341,train,rotated_rect,post_refine,0.01,0.6854304635761589,0.8133595284872298,0.1297071129707113,2.9933490408519496,270.0,239.0
rot_v9_0023,342,train,rotated_rect,post_refine,0.01,0.5516304347826086,0.7110332749562172,0.3891213389121339,3.515439449302728,332.0,239.0
rot_v9_0024,343,train,rotated_rect,post_refine,0.01,0.7466666666666667,0.8549618320610687,0.20168067226890757,0.5055441076065346,286.0,238.0
rot_v9_0025,344,train,rotated_rect,post_refine,0.01,0.6643109540636042,0.7983014861995754,0.029288702928870293,3.2916483206488194,232.0,239.0
rot_v9_0026,345,train,rotated_rect,post_refine,0.01,0.695364238410596,0.8203125,0.14225941422594143,3.1517409342496534,273.0,239.0
rot_v9_0027,346,train,rotated_rect,post_refine,0.01,0.7121212121212122,0.831858407079646,0.1087866108786611,1.4067000314927118,213.0,239.0
rot_v9_0030,349,train,rotated_rect,post_refine,0.01,0.5378151260504201,0.6994535519125683,0.2875,3.7840456251809473,309.0,240.0
rot_v9_0031,350,train,rotated_rect,post_refine,0.01,0.5820433436532507,0.735812133072407,0.12916666666666668,3.640687861090652,271.0,240.0
rot_v9_0032,351,train,rotated_rect,post_refine,0.01,0.7034482758620689,0.8259109311740891,0.04979253112033195,0.8662137754152405,253.0,241.0
rot_v9_0033,352,train,rotated_rect,post_refine,0.01,0.6478405315614618,0.7862903225806451,0.06666666666666667,3.0770784185598883,256.0,240.0
rot_v9_0034,353,train,rotated_rect,post_refine,0.01,0.6197183098591549,0.7652173913043478,0.08333333333333333,2.7791985720183616,220.0,240.0
rot_v9_0035,354,train,rotated_rect,post_refine,0.01,0.6055045871559633,0.7542857142857143,0.1875,2.1400251967670356,285.0,240.0
rot_v9_0036,355,train,rotated_rect,post_refine,0.01,0.6795774647887324,0.8092243186582809,0.0125,2.6540431012449006,237.0,240.0
rot_v9_0037,356,train,rotated_rect,post_refine,0.01,0.6406779661016949,0.78099173553719,0.016666666666666666,3.3020654923711334,244.0,240.0
rot_v9_0038,357,train,rotated_rect,post_refine,0.01,0.6508474576271186,0.7885010266940452,0.029166666666666667,1.92159115841824,247.0,240.0
rot_v9_0039,358,train,rotated_rect,post_refine,0.01,0.5780730897009967,0.7326315789473684,0.020833333333333332,3.83675669879636,235.0,240.0
rot_v9_0040,359,train,rotated_rect,post_refine,0.01,0.6458333333333334,0.7848101265822784,0.30416666666666664,3.442775405080223,313.0,240.0
rot_v9_0044,363,train,rotated_rect,post_refine,0.01,0.6349693251533742,0.776735459662289,0.22083333333333333,3.2336078684852736,293.0,240.0
rot_v9_0045,364,train,rotated_rect,post_refine,0.01,0.6366279069767442,0.7779751332149201,0.3458333333333333,1.7219016416358013,323.0,240.0
rot_v9_0046,365,train,rotated_rect,post_refine,0.01,0.680921052631579,0.8101761252446184,0.12916666666666668,2.6090561038239546,271.0,240.0
rot_v9_0047,366,train,rotated_rect,post_refine,0.01,0.4747252747252747,0.6438152011922503,0.819327731092437,4.81577735502946,433.0,238.0
rot_v9_0048,367,train,rotated_rect,post_refine,0.01,0.6321428571428571,0.774617067833698,0.08786610878661087,1.9598148301318845,218.0,239.0
rot_v9_0049,368,train,rotated_rect,post_refine,0.01,0.6797385620915033,0.8093385214007782,0.16877637130801687,3.2153182566926617,277.0,237.0
rot_v9_0050,369,train,rotated_rect,post_refine,0.01,0.5242424242424243,0.6878727634194831,0.06147540983606557,3.9524839825884186,259.0,244.0
rot_v9_0051,370,train,rotated_rect,post_refine,0.01,0.41134751773049644,0.5829145728643216,0.4875,8.3314686141926,357.0,240.0
rot_v9_0052,371,train,rotated_rect,post_refine,0.01,0.6883561643835616,0.8154158215010142,0.020491803278688523,3.061448926105677,249.0,244.0
rot_v9_0056,375,train,rotated_rect,post_refine,0.01,0.7112462006079028,0.8312611012433393,0.3458333333333333,2.407189879853846,323.0,240.0
rot_v9_0057,376,train,rotated_rect,post_refine,0.01,0.5406976744186046,0.7018867924528301,0.20833333333333334,5.161951641815737,290.0,240.0
rot_v9_0058,377,train,rotated_rect,post_refine,0.01,0.7128378378378378,0.8323471400394478,0.1125,1.1759188846445832,267.0,240.0
rot_v9_0059,378,train,rotated_rect,post_refine,0.01,0.6338983050847458,0.7759336099585062,0.008333333333333333,3.2367504707890324,242.0,240.0
rot_v9_0060,379,train,rotated_rect,post_refine,0.01,0.706081081081081,0.8277227722772277,0.1308016877637131,3.1801721611115656,268.0,237.0
rot_v9_0061,380,train,rotated_rect,post_refine,0.01,0.7137809187279152,0.8329896907216495,0.029288702928870293,0.21580751346940522,246.0,239.0
rot_v9_0062,381,train,rotated_rect,post_refine,0.01,0.7294520547945206,0.8435643564356435,0.12184873949579832,2.740303866875074,267.0,238.0
rot_v9_0063,382,train,rotated_rect,post_refine,0.01,0.625,0.7692307692307693,0.3975409836065574,3.3816224023498074,341.0,244.0
rot_v9_0064,383,train,rotated_rect,post_refine,0.01,0.7475409836065574,0.8555347091932458,0.22083333333333333,0.3454103652513446,293.0,240.0
rot_v9_0065,384,train,rotated_rect,post_refine,0.01,0.6984615384615385,0.822463768115942,0.26229508196721313,3.0081306389102465,308.0,244.0
rot_v9_0066,385,train,rotated_rect,post_refine,0.01,0.6830065359477124,0.8116504854368932,0.1638655462184874,3.0305637965226575,277.0,238.0
rot_v9_0069,388,train,rotated_rect,post_refine,0.01,0.5871559633027523,0.7398843930635838,0.1625,2.16007158104817,279.0,240.0
rot_v9_0070,389,train,rotated_rect,post_refine,0.01,0.6406779661016949,0.78099173553719,0.016666666666666666,2.959656138112349,244.0,240.0
rot_v9_0071,390,train,rotated_rect,post_refine,0.01,0.6366459627329193,0.777988614800759,0.19583333333333333,3.346379917923658,287.0,240.0
rot_v9_0072,391,train,rotated_rect,post_refine,0.01,0.6241830065359477,0.7686116700201208,0.0794979079497908,3.108863700350163,258.0,239.0
rot_v9_0073,392,train,rotated_rect,post_refine,0.01,0.6020761245674741,0.7516198704103672,0.06276150627615062,2.878207653106041,224.0,239.0
rot_v9_0074,393,train,rotated_rect,post_refine,0.01,0.6487455197132617,0.7869565217391304,0.07531380753138076,0.1782317979244982,221.0,239.0
rot_v9_0075,394,train,rotated_rect,post_refine,0.01,0.6320754716981132,0.7745664739884393,0.17154811715481172,3.4695418002827223,280.0,239.0
rot_v9_0076,395,train,rotated_rect,post_refine,0.01,0.5952380952380952,0.746268656716418,0.03765690376569038,3.284454781664853,230.0,239.0
rot_v9_0077,396,train,rotated_rect,post_refine,0.01,0.6178571428571429,0.7637969094922737,0.09663865546218488,0.6041948188488971,215.0,238.0
rot_v9_0078,397,train,rotated_rect,post_refine,0.01,0.6298932384341637,0.7729257641921398,0.08368200836820083,3.0488037919265114,219.0,239.0
rot_v9_0079,398,train,rotated_rect,post_refine,0.01,0.5216049382716049,0.6855983772819473,0.06276150627615062,3.521591668880501,254.0,239.0
rect_p2_0001,0,val,rectangular_notch,pre_refine,0.01,0.7337057728119181,0.8464017185821697,0.06041666666666667,2.569423392251675,451.0,480.0
rect_p2_0002,1,val,rectangular_notch,pre_refine,0.01,0.7679180887372014,0.8687258687258688,0.21367521367521367,0.7676137097391398,284.0,234.0
rect_p2_0005,4,val,rectangular_notch,pre_refine,0.01,0.5979643765903307,0.7484076433121019,0.3787878787878788,2.7471277444088678,364.0,264.0
rect_p2_0006,5,val,rectangular_notch,pre_refine,0.01,0.7352941176470589,0.847457627118644,0.0037593984962406013,1.8449984346668464,265.0,266.0
rect_p2_0014,13,val,rectangular_notch,pre_refine,0.01,0.654296875,0.7910271546635183,0.345703125,3.310269432500867,335.0,512.0
rect_p2_0018,17,val,rectangular_notch,pre_refine,0.01,0.708838821490468,0.8296146044624746,0.17407407407407408,2.5731207806847682,446.0,540.0
rect_p2_0025,24,val,rectangular_notch,pre_refine,0.01,0.5842217484008528,0.7375504710632571,0.4021505376344086,2.6358096224537086,278.0,465.0
rect_p2_0030,29,val,rectangular_notch,pre_refine,0.01,0.5954356846473029,0.7464239271781534,0.1361111111111111,3.1960362651539245,409.0,360.0
rect_p2_0035,34,val,rectangular_notch,pre_refine,0.01,0.7671641791044777,0.8682432432432432,0.14492753623188406,1.39132941766851,316.0,276.0
rect_p2_0040,39,val,rectangular_notch,pre_refine,0.01,0.7595628415300546,0.8633540372670807,0.16524216524216523,1.863784370697529,293.0,351.0
rect_p2_0041,40,val,rectangular_notch,pre_refine,0.01,0.717391304347826,0.8354430379746836,0.37593984962406013,1.851324265176778,366.0,266.0
rect_p2_0045,44,val,rectangular_notch,pre_refine,0.01,0.7547683923705722,0.860248447204969,0.048484848484848485,2.519798676601619,314.0,330.0
rect_p2_0047,46,val,rectangular_notch,pre_refine,0.01,0.7698863636363636,0.869983948635634,0.049342105263157895,1.6203781162222097,319.0,304.0
rect_p2_0049,48,val,rectangular_notch,pre_refine,0.01,0.5711206896551724,0.7270233196159122,0.37276785714285715,3.9353614276185995,281.0,448.0
rect_p2_0050,49,val,rectangular_notch,pre_refine,0.01,0.6352941176470588,0.7769784172661871,0.2564935064935065,3.1651843005557043,387.0,308.0
rect_p2_0059,58,val,rectangular_notch,pre_refine,0.01,0.7227138643067846,0.839041095890411,0.1038961038961039,2.497136566408803,276.0,308.0
rect_p2_0073,72,val,rectangular_notch,pre_refine,0.01,0.6689655172413793,0.8016528925619835,0.06837606837606838,1.4514489312407726,250.0,234.0
rect_p2_0076,75,val,rectangular_notch,pre_refine,0.01,0.8119469026548672,0.8962148962148963,0.18983957219251338,1.3430651555749955,445.0,374.0
rect_p2_0091,90,val,rectangular_notch,pre_refine,0.01,0.6840490797546013,0.8123861566484517,0.2403846153846154,2.6605015057038806,237.0,312.0
rect_v9_0001,120,val,rectangular_notch,pre_refine,0.01,0.7222222222222222,0.8387096774193549,0.18133333333333335,2.917537772300931,307.0,375.0
rect_v9_0009,128,val,rectangular_notch,pre_refine,0.01,0.6867469879518072,0.8142857142857143,0.10526315789473684,3.1055092347335886,294.0,266.0
rect_v9_0012,131,val,rectangular_notch,pre_refine,0.01,0.7464788732394366,0.8548387096774194,0.21428571428571427,1.631373727375135,408.0,336.0
rect_v9_0021,140,val,rectangular_notch,pre_refine,0.01,0.6351351351351351,0.7768595041322314,0.109375,3.3013805556777625,285.0,320.0
rect_v9_0032,151,val,rectangular_notch,pre_refine,0.01,0.5504587155963303,0.7100591715976331,0.3431372549019608,3.099315814954761,268.0,408.0
rect_v9_0033,152,val,rectangular_notch,pre_refine,0.01,0.8903061224489796,0.941970310391363,0.058333333333333334,0.39979965498230635,381.0,360.0
rect_v9_0035,154,val,rectangular_notch,pre_refine,0.01,0.7198795180722891,0.8371278458844134,0.1461038961038961,1.853932896109171,263.0,308.0
rect_v9_0046,165,val,rectangular_notch,pre_refine,0.01,0.7284768211920529,0.842911877394636,0.07142857142857142,2.5347458940586205,405.0,378.0
rect_v9_0048,167,val,rectangular_notch,pre_refine,0.01,0.7146401985111662,0.8335745296671491,0.3993055555555556,0.8745147036208845,403.0,288.0
rect_v9_0053,172,val,rectangular_notch,pre_refine,0.01,0.6625766871165644,0.7970479704797048,0.3323076923076923,1.5880441089044492,217.0,325.0
rect_v9_0056,175,val,rectangular_notch,pre_refine,0.01,0.6623376623376623,0.796875,0.17663817663817663,3.6247470865804337,289.0,351.0
rect_v9_0067,186,val,rectangular_notch,pre_refine,0.01,0.6976047904191617,0.8218694885361552,0.2391304347826087,1.756673477804521,245.0,322.0
rect_v9_0076,195,val,rectangular_notch,pre_refine,0.01,0.6112676056338028,0.7587412587412588,0.24,3.4506564752683784,247.0,325.0
rect_v9_0077,196,val,rectangular_notch,pre_refine,0.01,0.5899053627760252,0.7420634920634921,0.38461538461538464,2.762091669482568,192.0,312.0
rot_p3_0001,200,val,rotated_rect,pre_refine,0.01,0.6688524590163935,0.8015717092337917,0.12083333333333333,3.037177357273309,269.0,240.0
rot_p3_0002,201,val,rotated_rect,pre_refine,0.01,0.6525285481239804,0.7897334649555775,0.12059369202226346,2.92850346651998,474.0,539.0
rot_p3_0003,202,val,rotated_rect,pre_refine,0.01,0.6158631415241057,0.7622714148219442,0.14464285714285716,1.3358919047864823,479.0,560.0
rot_p3_0004,203,val,rotated_rect,pre_refine,0.01,0.6612111292962357,0.7960591133004926,0.1875,3.2673822689853314,455.0,560.0
