input_mode,factor_group,variant_name,split,group_field,group_value,sample_count,profile_depth_rmse_m,profile_depth_rmse_degradation_pct_vs_nominal,er_like_profile_error,L_mae_mm,W_mae_mm,D_mae_mm,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop_vs_nominal,raw_vs_calibrated_profile_rmse_improvement_pct,status_band
raw,axis_misalignment_postprocess,axis_misalignment_x_light,test,curvature_template,round,2,0.0003718825100804679,-1.3468989028568172,0.33447887003421783,5.068697810173035,1.6540162786841393,0.918488472700119,0.14329618960618973,0.6345197091465749,0.7555361305361306,0.03587421350579251,nan,warning
raw,axis_misalignment_postprocess,axis_misalignment_x_light,test,curvature_template,sharp,2,0.0003857057017739862,-0.37674627077396305,0.4985751509666443,1.938129335641861,1.1630193591117859,0.9744687676429749,0.3435487002134323,0.6468445175696322,0.7852808599167822,0.04857386684047654,nan,warning
raw,axis_misalignment_postprocess,axis_misalignment_x_light,test,depth_bin,deep,6,0.0008263349688301483,-5.249722486149683,0.34072475383679074,3.357832928498586,3.1363108406464257,1.6407720943291981,0.25265637536843616,0.6760579375751544,0.7964449212552244,0.015683623781576377,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_light,test,depth_bin,shallow,6,0.00019081220792334838,8.530168100764941,0.3377280334631602,2.1050080557664237,2.0279543275634446,0.3980271847297748,0.20863032341003418,0.6886853230694486,0.8095571665538763,0.023197995355552392,nan,warning
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,all,all,12,0.0005269104543306943,1.922832861795411,0.3300127250452836,2.0576189110676446,2.391029581427574,1.0566728725098073,0.22929291675488153,0.7249355535899658,0.83460741872606,-0.01216556525294546,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,curvature_template,LD_dominant,3,0.000280269181530457,13.097384370164065,0.16292239228884378,1.4813799858093262,1.8150113026301067,0.5010777072360119,0.15902533630530039,0.75954747233817,0.860117062779557,0.008527085260110442,nan,warning
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,curvature_template,WD_dominant,2,0.00037596322363242507,-5.872768489519379,0.22110702842473984,1.8048500418663025,3.820507049560547,0.7055850625038147,0.16232524812221527,0.652211300669102,0.7831592085798816,-0.016133977226563567,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,curvature_template,boxy,3,0.0010077186937754352,-3.1102691764644814,0.47242899735768634,2.6990851958592734,3.7679943839708963,1.8302412231763203,0.3203084667523702,0.7274647147953278,0.8380694812502268,-0.01180641683243544,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,curvature_template,round,2,0.0004298682542867027,1.2492286070464607,0.34061750769615173,3.3090365529060364,1.3442519009113312,1.049521565437317,0.14745578914880753,0.7192422307364836,0.821607032133348,-0.030196688091424895,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,curvature_template,sharp,2,0.00042364943510619923,1.1798642626960083,0.465324729681015,0.9611290991306305,0.8069100081920624,1.0879522114992142,0.34697575867176056,0.7476415094339622,0.8555984555984556,-0.021743728841196797,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,depth_bin,deep,6,0.000889357237610966,5.812234889876383,0.37397319823503494,2.3914140860239663,3.038763771454493,1.796139657497406,0.2516867443919182,0.7054038601999725,0.822066976310574,-0.009938431273773215,nan,green
raw,axis_misalignment_postprocess,axis_misalignment_x_reverse,test,depth_bin,shallow,6,0.0001644636710504225,-1.9665691662855613,0.28605225185553235,1.7238237361113231,1.743295391400655,0.3172060875222087,0.2068990891178449,0.744467246979959,0.8471478611415463,-0.014392699232117704,nan,green
raw,liftoff,liftoff_z_0p006,test,all,all,12,0.0007337582186058474,71.9404315539776,0.40878635024031,4.086994096636772,2.7604024161895118,1.5194178971772392,0.23720736801624298,0.6527433492990841,0.7805391483493032,0.04190270512381153,nan,fail
raw,liftoff,liftoff_z_0p006,test,curvature_template,LD_dominant,3,0.0006489872757811099,246.79199319958022,0.4260670443375905,6.279549598693848,2.769264817237854,1.331643799940745,0.15734797219435373,0.524654510456224,0.674812484529614,0.19383166351005357,nan,fail
raw,liftoff,liftoff_z_0p006,test,curvature_template,WD_dominant,2,0.0005199949519010261,28.21234729981218,0.3011297583580017,4.485750675201416,4.095490455627441,0.9736956655979156,0.1416342854499817,0.6443920335429769,0.7787076683534448,-0.011682437000126833,nan,fail
raw,liftoff,liftoff_z_0p006,test,curvature_template,boxy,3,0.0010618914069103387,-13.252105307155226,0.4277244557936986,3.316650708516439,4.270675500233968,1.8928272624810536,0.3147568752368291,0.646974711035317,0.7855112714318381,0.04075179298595322,nan,warning
raw,liftoff,liftoff_z_0p006,test,curvature_template,round,2,0.0006671990267932415,22.890245938973212,0.4053836315870285,3.3760383129119873,1.3365456759929657,1.6618777737021446,0.18515151739120483,0.6914438502673796,0.8153558052434458,-0.02394546120152269,nan,warning
raw,liftoff,liftoff_z_0p006,test,curvature_template,sharp,2,0.0006490373089036439,30.230164246442698,0.46551746129989624,2.2658751308918,0.5704678893089294,1.6442273501306772,0.38830113410949707,0.8231803797468354,0.8986857825567502,-0.0648310557994915,nan,fail
raw,liftoff,liftoff_z_0p006,test,depth_bin,deep,6,0.0013026313196557264,70.2416064434706,0.570698027809461,4.630281130472819,4.021291961272557,2.7553200125694275,0.2603605141242345,0.612425171475636,0.752165883639173,0.0599626613976277,nan,fail
raw,liftoff,liftoff_z_0p006,test,depth_bin,shallow,6,0.00016488511755596846,73.63925666448459,0.24687467267115912,3.5437070628007254,1.4995128711064656,0.28351578178505105,0.21405422190825144,0.693061527122532,0.8089124130594332,0.02384274884999536,nan,fail
raw,liftoff,liftoff_z_0p010,test,all,all,12,0.0007681904983959006,305.1526532802091,0.9339741946508487,7.33862953260541,5.106015821297963,1.4339873443047206,0.229799405982097,0.4673624013179909,0.6134886562340048,0.20895319723910988,nan,fail
raw,liftoff,liftoff_z_0p010,test,curvature_template,LD_dominant,3,0.0005110180985260134,783.4599717483965,0.6731275642911593,7.042725404103597,4.527355273564656,1.1067711214224498,0.16985020538171133,0.49534330130981435,0.6501874221095049,0.21845672593016252,nan,fail
raw,liftoff,liftoff_z_0p010,test,curvature_template,WD_dominant,2,0.0006286589050432667,165.69868844620677,0.6265443712472916,4.944842420518398,6.11279821395874,1.2717424482107162,0.15342839807271957,0.5412455076370171,0.6592387543252596,0.10778647702805855,nan,fail
raw,liftoff,liftoff_z_0p010,test,curvature_template,boxy,3,0.0010991834569722414,80.34702747218232,0.8552646934986115,4.279556890328725,5.099899927775065,2.03173037370046,0.2965911775827408,0.5954157926087069,0.7334621037487773,0.09280096066901422,nan,fail
raw,liftoff,liftoff_z_0p010,test,curvature_template,round,2,0.0006586425733985379,181.7237692131505,0.9774599820375443,11.86042594909668,5.854239225387573,1.222398728132248,0.1650148630142212,0.3281312842657861,0.4866525564258881,0.3047577876160349,nan,fail
raw,liftoff,liftoff_z_0p010,test,curvature_template,sharp,2,0.0009065391786862165,187.78296319102952,1.7072524279356003,10.243085384368896,4.228174686431885,1.4020306468009949,0.360691100358963,0.29865897512735995,0.4595663378654581,0.3742883888918007,nan,fail
raw,liftoff,liftoff_z_0p010,test,depth_bin,deep,6,0.0005954621713802529,-33.65102149086133,0.2477064294119676,6.019843516250451,4.696223139762878,0.7684594293435415,0.2446883718172709,0.5612836891013896,0.688941018852514,0.12318752618428669,nan,fail
raw,liftoff,liftoff_z_0p010,test,depth_bin,shallow,6,0.0009409188254115483,643.9563280512797,1.6202419598897297,8.657415548960367,5.515808502833049,2.0995152592658997,0.21491044014692307,0.37344111353459225,0.5380362936154955,0.29471886829393307,nan,fail
raw,liftoff,liftoff_z_0p012,test,all,all,12,0.0010149257044152666,627.7474622272778,1.4327439128731687,7.898455619812012,4.7517436146736145,1.949581066146493,0.21351524939139685,0.4667228778443669,0.6107035561362907,0.21173829733682403,nan,fail
raw,liftoff,liftoff_z_0p012,test,curvature_template,LD_dominant,3,0.0010000727488659322,1757.6629445555734,1.386879460265239,7.728324095408122,3.9399077892303467,2.1447078759471574,0.13824719687302908,0.5088760154164436,0.6515630632198061,0.2170810848198614,nan,fail
raw,liftoff,liftoff_z_0p012,test,curvature_template,WD_dominant,2,0.0008306830713991076,272.3314308245148,0.8782754801213741,5.296926021575928,6.0737082958221436,1.7008921056985855,0.13595432043075562,0.50198762449856,0.6458329245721087,0.12119230678120932,nan,fail
raw,liftoff,liftoff_z_0p012,test,curvature_template,boxy,3,0.0009839577445139487,118.89198543171659,1.0234602590401967,4.075207551320394,4.467280864715576,1.795955757300059,0.23110522826512656,0.6303109099172154,0.7597802504341361,0.06648281398365534,nan,fail
raw,liftoff,liftoff_z_0p012,test,curvature_template,round,2,0.0010703361767809838,378.88886140427957,1.664259985089302,11.910976886749268,4.9441022872924805,2.0466388165950775,0.2158578857779503,0.3349385008122534,0.4986950280568968,0.2927153159850262,nan,fail
raw,liftoff,liftoff_z_0p012,test,curvature_template,sharp,2,0.0012124892382416874,300.43208615393695,2.438418433070183,12.477533340454102,4.881868124008179,2.03896002471447,0.3752506524324417,0.2546307537548996,0.4026784137078255,0.4311763130494334,nan,fail
raw,liftoff,liftoff_z_0p012,test,depth_bin,deep,6,0.00046398682752624154,-41.85005274183355,0.20269806372622648,5.359608173370361,4.1240348021189375,0.510021049529314,0.22536250203847885,0.5906448202074536,0.7166276485545207,0.09550089648228012,nan,fail
raw,liftoff,liftoff_z_0p012,test,depth_bin,shallow,6,0.001565864581304292,1297.344977196389,2.662789762020111,10.437303066253662,5.3794524272282915,3.389141082763672,0.20166799674431482,0.34280093548128027,0.5047794637180608,0.3279756981913679,nan,fail
raw,nominal,nominal,test,all,all,12,0.0005162852909658492,0.0,0.3332022527853648,2.3347887651373944,2.4795800546805062,1.034406650500993,0.23001936078071594,0.7089066132839679,0.8224418534731147,0.0,nan,green
raw,nominal,nominal,test,curvature_template,LD_dominant,3,0.0002512099963496439,0.0,0.14474256336688995,1.405363569657008,1.7158681948979695,0.4475940602521102,0.1609015812476476,0.7740714448031522,0.8686441480396675,0.0,nan,green
raw,nominal,nominal,test,curvature_template,WD_dominant,2,0.0003872590677929111,0.0,0.2349701151251793,2.105792999267578,3.9857916831970215,0.7319256663322449,0.1661793813109398,0.6340146750524109,0.7670252313533181,0.0,nan,green
raw,nominal,nominal,test,curvature_template,boxy,3,0.0010196320557345946,0.0,0.4868189295132955,2.8913151820500693,3.9058577020963035,1.8580641349156697,0.3215116163094838,0.7076308060336235,0.8262630644177915,0.0,nan,green
raw,nominal,nominal,test,curvature_template,round,2,0.00040045521018328145,0.0,0.33774715662002563,4.215057075023651,1.489662617444992,0.9835663884878159,0.14530262351036072,0.681527941309664,0.791410344041923,0.0,nan,green
raw,nominal,nominal,test,curvature_template,sharp,2,0.00040373438969254494,0.0,0.4791540056467056,1.2428643889725208,0.9694371819496155,1.032460555434227,0.345014363527298,0.7153436870865689,0.8338547267572588,0.0,nan,green
raw,nominal,nominal,test,depth_bin,deep,6,0.0008558559541900953,0.0,0.3564915806055069,2.8768712878227234,3.0656511783599854,1.7148787180582683,0.25229622175296146,0.6950693210134632,0.8121285450368007,0.0,nan,green
raw,nominal,nominal,test,depth_bin,shallow,6,0.00017671462774160318,0.0,0.30991292496522266,1.7927062424520652,1.8935089310010274,0.35393458294371766,0.2077424998084704,0.7227439055544727,0.8327551619094286,0.0,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,all,all,12,0.0005215860195069885,5.146314967379555,0.3499298735211293,2.398547870417436,2.3987669621904693,1.0472521341095369,0.230129757275184,0.7067151557463123,0.820868583968347,0.0015732695047675864,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,curvature_template,LD_dominant,3,0.0002583857470502456,6.5679929143110884,0.15063445021708807,1.552976022164027,1.5290359556674957,0.46790938824415207,0.16175256172815958,0.7790900884271466,0.8719251201884455,-0.003280972148778057,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,curvature_template,WD_dominant,2,0.00039351312443614006,6.44565050182238,0.25021976977586746,1.9657229483127594,3.8475791215896606,0.741244912147522,0.16447008401155472,0.6455450733752621,0.7742622531264505,-0.007237021773132402,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,curvature_template,boxy,3,0.001012281699028487,-0.6190101086270199,0.48402989904085797,2.918337821960449,3.906223634878794,1.8446852763493855,0.3187677760918935,0.7061426438178983,0.8252511533221606,0.0010119110956308501,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,curvature_template,round,2,0.0004082396626472473,7.949376464241269,0.3659248650074005,4.273556172847748,1.3653231263160706,1.0017481297254562,0.1498456746339798,0.6845846391424808,0.7940727012615425,-0.002662357219619438,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,curvature_template,sharp,2,0.00042176216084044427,7.5593886296875805,0.5314380824565887,1.4450373351573944,1.0268101394176483,1.0716277658939362,0.3456822782754898,0.6823121235925635,0.8111121391561806,0.022742587601078168,nan,warning
raw,scan_line_offset,scan_offset_m0p0005,test,depth_bin,deep,6,0.0008464616451722881,-1.3067844359568395,0.3522827799121539,2.9246021807193756,2.9351314157247543,1.691714843114217,0.2535972247521083,0.7000585511141845,0.8153890326772325,-0.0032604876404317604,nan,green
raw,scan_line_offset,scan_offset_m0p0005,test,depth_bin,shallow,6,0.00019671039384168884,11.599414370715953,0.3475769671301047,1.8724935601154964,1.862402508656184,0.4027894251048565,0.20666228979825974,0.7133717603784401,0.8263481352594617,0.006407026649966933,nan,warning
raw,scan_line_offset,scan_offset_p0p0005,test,all,all,12,0.0005167624773700178,-1.615215699025906,0.3262970832486947,2.1889942369113364,2.50348641226689,1.0351320831105113,0.23023436591029167,0.7091453187121161,0.8223772719327268,6.458154038801085e-05,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,curvature_template,LD_dominant,3,0.00023516629638227945,-2.703998579815472,0.13767376045385996,1.2290183007717133,1.8416825135548909,0.40930579230189323,0.1609258751074473,0.7580756883082463,0.8583390542761448,0.010305093763522769,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,curvature_template,WD_dominant,2,0.00037854310357943177,-6.427820286797723,0.219776451587677,2.171928107738495,4.0007888078689575,0.7097401469945908,0.17111599445343018,0.6359778051225959,0.7668045124082639,0.0002207189450542102,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,curvature_template,boxy,3,0.001011335135747989,-2.3901549117514564,0.47545714179674786,2.7423532009124756,3.8428162733713784,1.8362533052762349,0.323672612508138,0.7107708885355944,0.828139513543707,-0.001876449125915558,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,curvature_template,round,2,0.0004235770757077262,1.3958576625199917,0.34149283170700073,3.9824432730674744,1.608327955007553,1.032292902469635,0.14221958070993423,0.6843864617670272,0.7930001996140794,-0.0015898555721564622,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,curvature_template,sharp,2,0.0004287025367375463,2.981898667472686,0.476816862821579,1.022536788135767,0.8850535303354263,1.1004208028316498,0.34117288887500763,0.7312377801173109,0.8447410678442393,-0.0108863410869805,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,depth_bin,deep,6,0.0008702016202732921,2.755363122369287,0.36514177918434143,2.699380079905192,3.056892121831576,1.7503032286961873,0.25048404932022095,0.7010799778452911,0.8163814815502736,-0.004252936513472731,nan,green
raw,scan_line_offset,scan_offset_p0p0005,test,depth_bin,shallow,6,0.0001633233344667436,-5.985794520421099,0.28745238731304806,1.6786083939174812,1.9500807027022045,0.3199609375248353,0.2099846825003624,0.7172106595789406,0.8283730623151798,0.004382099594248752,nan,green
raw,source_amplitude,source_jscale_0p8,test,all,all,12,0.0008136279399574656,419.0836268794944,1.0760768769929807,4.584627512842417,3.2315893756846585,1.4781139098728697,0.21839722742637,0.591897906650473,0.7248671473717437,0.09757470610137102,nan,fail
raw,source_amplitude,source_jscale_0p8,test,curvature_template,LD_dominant,3,0.0006832439272936123,1120.5753535103113,0.9297522157430649,2.876380503177643,1.6817483057578404,1.4393981421987216,0.12375020980834961,0.7576563583532225,0.8433112446965851,0.025332903343082247,nan,fail
raw,source_amplitude,source_jscale_0p8,test,curvature_template,WD_dominant,2,0.0007221658452181146,236.86374248522623,0.7947762049734592,4.254750847816467,5.5608556270599365,1.436077244579792,0.131772980093956,0.5344981099698081,0.6761602491585312,0.09086498219478678,nan,fail
raw,source_amplitude,source_jscale_0p8,test,curvature_template,boxy,3,0.0009743279273000857,107.138578108128,0.97119669119517,3.1545347720384598,4.139024098714192,1.750572641690572,0.23409270743529,0.6486597697490583,0.7781971118442838,0.04806595257350765,nan,fail
raw,source_amplitude,source_jscale_0p8,test,curvature_template,round,2,0.0008774554735282436,286.55096142966124,1.3426165133714676,8.744844198226929,2.922856330871582,1.5683954954147339,0.23868285864591599,0.4484466868756739,0.6120111514017235,0.1793991926401996,nan,fail
raw,source_amplitude,source_jscale_0p8,test,curvature_template,sharp,2,0.0007957885391078889,149.51615993442002,1.4676451832056046,5.461797118186951,2.174665689468384,1.0792545434087515,0.4031631499528885,0.4589684509039348,0.6287689488589039,0.20508577789835492,nan,fail
raw,source_amplitude,source_jscale_0p8,test,depth_bin,deep,6,0.00043646773823032464,-48.131083202543344,0.18866382415095964,3.8766717687249184,3.4360984712839127,0.4059395994991064,0.2392132245004177,0.6378515704483486,0.7603796555716619,0.05174888946513878,nan,fail
raw,source_amplitude,source_jscale_0p8,test,depth_bin,shallow,6,0.0011907881416846067,886.2983369615322,1.9634899298350017,5.292583256959915,3.027080280085405,2.550288220246633,0.19758123035232225,0.5459442428525975,0.6893546391718254,0.1434005227376033,nan,fail
raw,source_amplitude,source_jscale_1p2,test,all,all,12,0.0008661028574958133,104.16066839509067,0.47793198252717656,2.514696920911471,2.5969217171271644,1.7806228526557486,0.2435139703253905,0.7249311801223076,0.8321141551310536,-0.009672301657938734,nan,fail
raw,source_amplitude,source_jscale_1p2,test,curvature_template,LD_dominant,3,0.0007205366273410618,300.07695421124225,0.48370252052942914,2.6174957752227783,2.571365753809611,1.4518555998802185,0.19839195907115936,0.6487521510777324,0.7821513612947505,0.08649278674491696,nan,fail
raw,source_amplitude,source_jscale_1p2,test,curvature_template,WD_dominant,2,0.0009164826624328271,109.88880022660697,0.49259793758392334,3.471831738948822,4.4898681640625,1.7841313481330872,0.2232191041111946,0.5847737168491886,0.7372792262405383,0.029746005112779805,nan,fail
raw,source_amplitude,source_jscale_1p2,test,curvature_template,boxy,3,0.0012545802892418578,5.282012966666138,0.5176042914390564,3.5166871150334678,3.9108335773150125,2.293814187248548,0.3656930128733317,0.7274763987834855,0.8341787374270808,-0.00791567300928934,nan,green
raw,source_amplitude,source_jscale_1p2,test,curvature_template,round,2,0.0006906238086230587,32.94916936115965,0.44028886407613754,2.066474437713623,0.9850603342056274,1.6801031976938248,0.09744765609502792,0.7890559732664997,0.8774979797759189,-0.08608763573399592,nan,fail
raw,source_amplitude,source_jscale_1p2,test,curvature_template,sharp,2,0.0006268352990446147,24.087590015914756,0.4327448755502701,0.34860101342201233,0.38330280780792236,1.6009978894144297,0.29428960382938385,0.9114145658263305,0.9534125766871165,-0.11955784992985774,nan,warning
raw,source_amplitude,source_jscale_1p2,test,depth_bin,deep,6,0.0015278804348781705,99.99207590789331,0.6580712894598643,3.695447484652201,3.551923076311747,3.2059325774510703,0.26793230200807255,0.6734547626295871,0.798763550465392,0.013364994571408606,nan,fail
raw,source_amplitude,source_jscale_1p2,test,depth_bin,shallow,6,0.00020432528011345616,108.32926088228801,0.2977926755944888,1.3339463571707408,1.6419203579425812,0.3553131278604269,0.21909563864270845,0.7764075976150279,0.8654647597967148,-0.03270959788728608,nan,fail
