feature_set,model,split,feature_count,selection_score,selected_by_validation,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,curvature_mae,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,clip_rate,notes
F0_F1_F2_F3_cross_axis,ridge_alpha1000,train,492,1.2897257092086454,False,0.5247024363941617,0.3987712570707555,0.6506336160969955,0.14291113898169572,1.7135806304437142,1.9321188411134997,0.7471341658671053,0.1509354497179573,0.1508656512072057,0.12693231525244536,0.7736114487764043,0.8658705768137679,0.00035151609991760464,0.04938271604938271,train diagnostic only
F0_F1_F2_F3_cross_axis,ridge_alpha1000,val,492,1.2897257092086454,False,0.7386744385346388,0.4912092999005929,0.986139579461171,0.21645555645227432,1.9623127575868216,2.0982986971353874,1.0525585039017291,0.23115417743340516,0.2207784285912147,0.19743406925445947,0.7509755372007485,0.8480639817208734,0.0005235635759536541,0.10256410256410256,validation-only candidate
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha0.1_gamma0.002033,train,492,1.2059781589313476,False,0.09107846419476433,0.07164159719544796,0.11051533224325581,0.024277133075592257,0.31902297783964945,0.33741742390909313,0.13477384953265203,0.025478322564819713,0.02591537950951376,0.02143769720454275,0.9491609646631405,0.9734552438341666,6.487649914190654e-05,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha0.1_gamma0.002033,val,492,1.2059781589313476,False,0.7153136913592999,0.5460657028433604,0.8845616494997953,0.19431911571285662,2.6838159446532908,2.2923010862790623,1.0601926029492648,0.21381105826451227,0.1946296798877227,0.17451660908185518,0.7257205497486152,0.825967725994478,0.0005264695766807283,0.02564102564102564,validation-only candidate
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha1_gamma0.002033,train,492,1.2484856724392595,False,0.39442812467430843,0.3104200015005506,0.47843624338691615,0.10504341934359183,1.4278697363204427,1.4321096723922242,0.5829189147363291,0.1093141789789553,0.11171278320712807,0.09410329512607904,0.8127994642403394,0.892346806993848,0.00027606100267780955,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha1_gamma0.002033,val,492,1.2484856724392595,False,0.744937362579199,0.5795798420141904,0.9102948842904507,0.19974640145515785,2.890849905900466,2.465898736547201,1.1036679207896576,0.21288237510583338,0.2024915508734874,0.18386527361013952,0.702690214494744,0.8108091774922956,0.0005355867302009406,0.0,validation-only candidate
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha1_gamma0.00813,train,492,1.3946837573939093,False,0.41996432850022375,0.39280413896029376,0.44712452388104096,0.09797275655063582,2.3801030407165302,1.7146303491827883,0.629700684460041,0.10065100995110876,0.10014449851012525,0.09312276119067345,0.7561917417927181,0.8545205804636204,0.000297123118753568,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha1_gamma0.00813,val,492,1.3946837573939093,False,0.8767049610614777,0.8332176556189855,0.9201922569519434,0.20157869733296907,4.957189974876551,3.5424312899510064,1.3903899469818823,0.20707578842456525,0.2045498475050315,0.1931104568334726,0.5926052149044047,0.7181102748660388,0.0006435124061028593,0.0,validation-only candidate
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha10_gamma0.002033,train,492,1.3414788090283558,False,0.7126915449345553,0.6162306895410573,0.8091524061229494,0.17739620450654148,3.415571063389013,2.777845833726503,1.0363303482946422,0.18361590489929105,0.18238237941706623,0.166190328789346,0.6634686402326134,0.7861589416622188,0.0004920393857227518,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,kernelridge_rbf_alpha10_gamma0.002033,val,492,1.3414788090283558,False,0.8240704009166131,0.7224187736327832,0.9257220335495777,0.20282370807268682,4.028304360997983,3.0779938581280217,1.2696103884432561,0.2086966160016182,0.20635591409145257,0.19341859297874647,0.6289866955389102,0.7527502461371859,0.0005954081037392219,0.0,validation-only candidate
F0_F1_F2_F3_cross_axis,svr_rbf_C1_eps0.03,train,492,1.2281326273606923,False,0.20038199431642337,0.13387340492350452,0.26689058421524586,0.05861865753526397,0.42097839152003513,0.6939671583197735,0.2733924740373536,0.062312564732115945,0.06124595653863601,0.05229745087800203,0.9192613741372914,0.9551269222954583,0.00014105671703750156,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,svr_rbf_C1_eps0.03,val,492,1.2281326273606923,False,0.7256787977157495,0.5503906268530931,0.9009669621785482,0.1979121766411341,2.670409109729987,2.368325317899386,1.057460129356537,0.21354411504207513,0.2034509961421673,0.17674142122268677,0.7211933646875631,0.8243197422566336,0.0005256772708843271,0.02564102564102564,validation-only candidate
F0_F1_F2_F3_cross_axis,svr_rbf_C3_eps0.03,train,492,1.198890115396164,False,0.03602821588010332,0.03341053834437956,0.038645893438822694,0.008476398985855926,0.1800145123751811,0.15915852412581444,0.054554663908978306,0.008548398444681991,0.009121752447552152,0.007759046039463561,0.9737427357668522,0.986517340706636,2.4781233931230136e-05,0.006172839506172839,train diagnostic only
F0_F1_F2_F3_cross_axis,svr_rbf_C3_eps0.03,val,492,1.198890115396164,False,0.7108972657185334,0.5460942536592484,0.8757002766315753,0.19250852948962113,2.66510994388507,2.3075013760572824,1.0597624251475701,0.21497296675657615,0.19267328733052963,0.16987933409519684,0.727291890335878,0.8275197337390247,0.0005261398422216865,0.02564102564102564,validation-only candidate
F0_F1_F2_F3_cross_axis,svr_rbf_C10_eps0.03,train,492,1.1988090734565098,False,0.02955063433604844,0.029363504082056475,0.02973776462453383,0.006523470566780479,0.1800145123751811,0.13103422350077717,0.04558585708340009,0.006856743568255577,0.006682910301067211,0.006030757854014267,0.9767971273503455,0.9882086521515545,2.0681817257938723e-05,0.006172839506172839,train diagnostic only
F0_F1_F2_F3_cross_axis,svr_rbf_C10_eps0.03,val,492,1.1988090734565098,False,0.7107222867317688,0.5453256335204992,0.876118928194046,0.19259029254317284,2.66510994388507,2.297626029986602,1.0595992830319283,0.21495212652744392,0.19260077293102557,0.17021798017697456,0.728359712501201,0.8280421396712025,0.0005267435384993382,0.02564102564102564,validation-only candidate
F0_F1_F2_F3_cross_axis,svr_rbf_C30_eps0.05,train,492,1.2001650959326993,False,0.048540310520264834,0.04795829154964951,0.049122328858500645,0.010779756601370963,0.29086583806776706,0.2136469129472971,0.0753519311087367,0.011355227894253202,0.011127282439926525,0.009856759398071855,0.9628046727059322,0.980920601262109,3.421378838302863e-05,0.006172839506172839,train diagnostic only
F0_F1_F2_F3_cross_axis,svr_rbf_C30_eps0.05,val,492,1.2001650959326993,False,0.711728599973214,0.5466745449946477,0.8767826622113203,0.19272843796091202,2.6706052903945627,2.3045171663547173,1.0620798907982998,0.2148723969092736,0.19281825652489296,0.17049465882472503,0.7280536509145312,0.8277634698481986,0.0005271589063154235,0.02564102564102564,validation-only candidate
F0_F1_F2_F3_cross_axis,randomforest_depth3_leaf5,train,492,1.3083391817181358,False,0.5291932118527684,0.4602525569038627,0.5981338707454227,0.13185483669678186,2.165736307608493,2.107146890167101,0.8578117014380333,0.14140366514523825,0.15034252331580644,0.10381832350919276,0.7498168279654387,0.8508892220269423,0.00039995597351797323,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,randomforest_depth3_leaf5,val,492,1.3083391817181358,False,0.7885740674459017,0.6379271757144195,0.9392209660548431,0.20633211793998876,3.372054791221252,2.665471640916971,1.1845155492042885,0.22361652514873406,0.2113045729123629,0.1840752546603863,0.6599947228820351,0.7848635070408648,0.0005578297602299314,0.0,validation-only candidate
F0_F1_F2_F3_cross_axis,randomforest_depth5_leaf5,train,492,1.2784516672449016,False,0.436829237750283,0.3709991556810744,0.5026593150938918,0.11083235441603595,1.7628403987597536,1.7258758303007962,0.6779656196932917,0.11922454061331572,0.12660311548798173,0.08666940714106147,0.7866847618342336,0.8761529837356711,0.0003164019610693809,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,randomforest_depth5_leaf5,val,492,1.2784516672449016,False,0.7602975421991104,0.5806662776531317,0.9399288165836762,0.2065235497429967,3.051658305984277,2.4245603758937273,1.0831147638651042,0.22362518310546875,0.21281735408000457,0.1831281154583662,0.6827465832460514,0.8021443591781774,0.000516895222412691,0.0,validation-only candidate
F0_F1_F2_F3_cross_axis,randomforest_depth8_leaf3,train,492,1.259299042877406,False,0.3444464734215059,0.29136640974033023,0.39752653601038973,0.08755741274720173,1.3688585284499475,1.364903500418604,0.5330633097845647,0.09313225782947776,0.09864941386528957,0.0708905671849663,0.824870231188971,0.9007829369250965,0.00024955600282636523,0.0,train diagnostic only
F0_F1_F2_F3_cross_axis,randomforest_depth8_leaf3,val,492,1.259299042877406,False,0.7434720183030153,0.5503110010654498,0.936633023696068,0.20580583646033818,2.8851417157894526,2.2842613972532444,1.0328156002438986,0.22259316536096427,0.2126016051341326,0.1822227377157945,0.7004925643586907,0.8143505361395744,0.0004993415661887504,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha0.1,train,600,1.551678920352604,False,0.001636681475325913,0.0011770426673688179,0.0020963202807117204,0.0004607062533826441,0.005531297237784775,0.006037522797231321,0.0019751756486517413,0.0005099659348711556,0.0004629985785778658,0.00040915424441113885,0.9993273821402976,0.9996616952533512,9.821135964948884e-07,0.1728395061728395,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha0.1,val,600,1.551678920352604,False,0.8985609500071942,0.7435732394074782,1.0535486372641454,0.231634707055771,3.1709019236075573,3.242218452004286,1.521617441605299,0.2573637794225644,0.23439546120472443,0.20314488655481583,0.6677975954122471,0.7801265712411979,0.000689533372608891,0.7692307692307693,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha1,train,600,1.5370571752319113,False,0.015331492685988822,0.011044392312652673,0.01961859291802767,0.004311430225591463,0.05193520912233694,0.05636861798479969,0.018620950503297793,0.004741719475498906,0.004369612829184827,0.003822958395804888,0.9911962458269111,0.9955467778538964,9.241460814577193e-06,0.16049382716049382,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha1,val,600,1.5370571752319113,False,0.8913272336507455,0.7330272631385387,1.0496271967362516,0.23079748171715972,3.104107217528881,3.202993154525757,1.5031102964511285,0.2573348696415241,0.2330973071929736,0.20196025799482298,0.6718839276553306,0.7837793694888585,0.0006808730322518386,0.717948717948718,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha10,train,600,1.465841943772118,False,0.09908840080930127,0.07227191218767132,0.12590489052466036,0.027664031068087316,0.3403120986473413,0.35266119096842075,0.12724185154922765,0.029458235443374257,0.029155715380185916,0.024378142607064893,0.9495369660548247,0.9735636205584476,6.220112994542657e-05,0.15432098765432098,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha10,val,600,1.465841943772118,False,0.8441686530907949,0.6649477365307319,1.0233895764327967,0.22520006818171495,2.7037415378368816,2.9122133885438624,1.3888117627073557,0.254941694247417,0.22743713091581297,0.19322137802075118,0.6917725431334739,0.8017240378535037,0.0006375836248293919,0.6153846153846154,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha100,train,600,1.3483344262960517,False,0.29170777726872466,0.22301951721727412,0.36039603626884426,0.07921175004190041,0.9891273824980965,1.0385088456081755,0.4245624243983148,0.08396751130068744,0.08471657758877602,0.06895116081944218,0.8670839538380588,0.9257161172920363,0.00020119445610553046,0.10493827160493827,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha100,val,600,1.3483344262960517,False,0.7730300239263437,0.5460034995339811,1.0000565602229192,0.21994704347199354,2.0349021573097277,2.3056237791211176,1.2150547936176643,0.24515543687037933,0.22369605761307937,0.1909896364578834,0.739909509285407,0.8387222166580256,0.0005816237473295471,0.28205128205128205,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha300,train,600,1.298339785132199,False,0.3952750936610463,0.3022707210347792,0.48827946466612226,0.10728943932019634,1.3126516842547757,1.4255028902610511,0.576215492894896,0.11428134824022834,0.11314433114028272,0.09444263871805167,0.8244303418038216,0.8991373568746734,0.0002724131320603731,0.05555555555555555,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha300,val,600,1.298339785132199,False,0.7417769332726797,0.5043563309770364,0.9791975422547414,0.21520107663355958,1.9068719568925026,2.1063848447341185,1.123626155539965,0.23523859947155684,0.22029656018966284,0.1900680722334446,0.7526324651833739,0.848124896164457,0.0005524766323408888,0.20512820512820512,validation-only candidate
F0_F1_F2_F3_F4_nls,ridge_alpha1000,train,600,1.2728841296325508,False,0.5018728771879349,0.380186412770899,0.6235593471009239,0.1369890171594711,1.626245269206939,1.8314542822815754,0.717759609590342,0.1453334644988731,0.1444834687827546,0.12115011759746222,0.7838755238892292,0.8727691863340645,0.00033778589032509545,0.037037037037037035,train diagnostic only
F0_F1_F2_F3_F4_nls,ridge_alpha1000,val,600,1.2728841296325508,False,0.7294900497564902,0.4852927783742929,0.9736873224759713,0.2137161180950128,1.9336466728112636,2.009349176325859,1.0627497961410346,0.22763914175522634,0.21857611185465103,0.19493310420941085,0.7552293068042341,0.8504315893402179,0.0005269787039791341,0.10256410256410256,validation-only candidate
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha0.1_gamma0.001667,train,600,1.1992909916600374,False,0.09088118400792648,0.07130185118876398,0.1104605165367693,0.024267418445145458,0.3223245267606812,0.33201200347163795,0.13424275117569867,0.02556227681077557,0.025849772456251544,0.021390205916063287,0.9487627626137729,0.97325115882778,6.439983614913172e-05,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha0.1_gamma0.001667,val,600,1.1992909916600374,False,0.7141116158320353,0.5508766479026048,0.8773465949373368,0.1927039392101459,2.757902381129754,2.294940396761283,1.0630854902645717,0.21153268752953944,0.19278312340760842,0.17379601032305986,0.7211072079133724,0.8230316505704434,0.0005276938506703561,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha1_gamma0.001667,train,600,1.2455979027266413,False,0.39500646191982575,0.3099403551917661,0.48007256795226794,0.1054051245999649,1.4327627279692225,1.427023956966069,0.5812473255037157,0.11007834989347576,0.1116601144090111,0.09447690954914799,0.8125328984980908,0.8922717129295651,0.00027550392176770537,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha1_gamma0.001667,val,600,1.2455979027266413,False,0.7442675488881576,0.58313996430773,0.9053951310805786,0.19863453182654503,2.950993994489694,2.4486881968302603,1.11100973876623,0.21026053489782873,0.20217085648805666,0.1834721977894123,0.7018887353238858,0.8092914715917078,0.0005386355382469423,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha1_gamma0.006667,train,600,1.391884250076234,False,0.4194325042175658,0.3920391488728332,0.44682586487428644,0.09791201267989329,2.373266772815475,1.7106859634779854,0.6292214938037005,0.1007340399571407,0.10002984014558203,0.09297215754603162,0.7570742837626686,0.8551188023186536,0.00029694224156875503,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha1_gamma0.006667,val,600,1.391884250076234,False,0.874811936647464,0.830785273359372,0.9188385972609887,0.20128294481680944,4.9411325103197345,3.515482752942122,1.3923629699513698,0.2066029096261049,0.20449471932191116,0.19275120282784486,0.5962793528363826,0.7203523119013935,0.0006446957417304078,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha10_gamma0.001667,train,600,1.3377257100303097,False,0.71272092855271,0.6153471074354502,0.8100947399198273,0.17760685569158308,3.404003659516205,2.7654806154745595,1.0393331564479955,0.18391299615671605,0.1826145961696719,0.16629297608210716,0.6647428010780394,0.7870422909260629,0.0004936552123570121,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,kernelridge_rbf_alpha10_gamma0.001667,val,600,1.3377257100303097,False,0.8217023825034117,0.7200275301360167,0.9233772311455164,0.20230030440367186,4.008087598360502,3.0456804474576926,1.274617606248611,0.2074853533353561,0.20642178486555052,0.1929937738638658,0.6328915302524069,0.7546240936853831,0.0005975242285132528,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,svr_rbf_C1_eps0.03,train,600,1.2216647964898457,False,0.19343505261672866,0.1264925099633358,0.2603775963394178,0.05722098597497852,0.38914622118075687,0.6532615141736137,0.2612715674173317,0.06151169501704934,0.05985078473149994,0.05030047746352208,0.924928028686394,0.9584545603667449,0.00013554827139025156,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,svr_rbf_C1_eps0.03,val,600,1.2216647964898457,False,0.7260319617314216,0.5609578707565864,0.8911060572434695,0.19574438207424605,2.8054497085320644,2.4046729791622896,1.0602494862217169,0.2103251570310348,0.20232820358031836,0.17457978236369598,0.7136268881311914,0.8194115689227955,0.0005249183890648568,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,svr_rbf_C3_eps0.03,train,600,1.2000375889550041,False,0.03442045377084502,0.03199958471282397,0.036841323058822276,0.008081434773177736,0.1799310323908741,0.1587204284230132,0.048266217250514915,0.008300410744584636,0.008524118014323859,0.0074197756655422255,0.9735716041445731,0.9864163361709539,2.206571782243159e-05,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,svr_rbf_C3_eps0.03,val,600,1.2000375889550041,False,0.7143114358186722,0.5556996751290101,0.8729232043409959,0.1919054806423493,2.786251064676505,2.3381450010033755,1.06350750151353,0.2153066641245133,0.19096619960589287,0.16944357982048622,0.7180767915097439,0.8216461610176241,0.0005270543980049507,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,svr_rbf_C10_eps0.03,train,600,1.2005551803052539,False,0.02948333233318947,0.029243373542012258,0.029723291135864492,0.006520043801297836,0.1799310323908741,0.1317150322145518,0.04482528343106861,0.006834122501773599,0.006696961176248245,0.0060290477158110815,0.9766890316346292,0.9881539262506952,2.0273506856657476e-05,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,svr_rbf_C10_eps0.03,val,600,1.2005551803052539,False,0.7144636443028083,0.5549222494547184,0.8740050347569661,0.19211849785194948,2.786251064676505,2.3282792682831106,1.063300824795778,0.21509554294439462,0.19104047004993147,0.17021948099136353,0.719373689448776,0.822354223609884,0.0005274454440670804,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,svr_rbf_C30_eps0.05,train,600,1.20222928835534,False,0.04868688386071612,0.04812470221041161,0.04924906543053595,0.01080448659033411,0.2963454864551256,0.21426580630150843,0.07455501514544458,0.011313362621966704,0.01115132776307471,0.009948769469320037,0.9626709758528214,0.9808581346451852,3.371412044319265e-05,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,svr_rbf_C30_eps0.05,val,600,1.20222928835534,False,0.715596847045116,0.556167052151301,0.8750266493895115,0.19233401668950534,2.7926390721247745,2.3328413220170217,1.0658765256595917,0.21507134651526427,0.19133770618683252,0.17059299731865907,0.7190430598447508,0.8221200621314332,0.0005279260806743808,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,randomforest_depth3_leaf5,train,600,1.297556949815258,False,0.5223821979246022,0.4466103317882912,0.5981540658085802,0.13185567027647738,2.160609115605001,2.0061278489912735,0.8309512458235762,0.14239113529523215,0.14894226487771964,0.10423360967341765,0.7544415684142878,0.8550265518330498,0.00038929466380203075,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,randomforest_depth3_leaf5,val,600,1.297556949815258,False,0.7773879499007494,0.6116111863117951,0.9431646871261108,0.2071480723336721,3.2167029166832948,2.5280559914998517,1.148977208452729,0.22335175978831756,0.2121672416344667,0.18592521777519813,0.677306158357179,0.7963209141613091,0.0005386782702258549,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,randomforest_depth5_leaf5,train,600,1.2728070013511592,False,0.4298186387268849,0.3618037190610244,0.4978335572659601,0.10976662363765048,1.7664375100974683,1.6515958889583011,0.6602274363308593,0.11884830248208693,0.1243251731366287,0.08612639631754086,0.7899643404033571,0.8790645036675168,0.0003090623582314341,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,randomforest_depth5_leaf5,val,600,1.2728070013511592,False,0.7535805190220858,0.5625721926872547,0.9445888350407282,0.20747378162848643,2.9485559601050157,2.3686279287705054,1.0446700635246742,0.2229319963699732,0.21389275025098753,0.18559659597201225,0.695645737004362,0.8105232382861156,0.0004978637746087491,0.0,validation-only candidate
F0_F1_F2_F3_F4_nls,randomforest_depth8_leaf3,train,600,1.2589071206793205,False,0.3410280397920697,0.2856636597418491,0.39639242206711645,0.08729651308313793,1.3758591712440973,1.313055804459217,0.5228529268714749,0.09328701981791744,0.097462511356966,0.07114000747233261,0.828506535106289,0.9034824943737851,0.0002463044538335116,0.0,train diagnostic only
F0_F1_F2_F3_F4_nls,randomforest_depth8_leaf3,val,600,1.2589071206793205,False,0.7421182875449841,0.5424708139437896,0.9417657643938676,0.2068548024369356,2.8042791283283477,2.299088314939768,1.0117921009659767,0.2213464822524633,0.21449516216913858,0.18472275672814784,0.7056346603932829,0.8176242849508346,0.0004869000344441678,0.0,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha0.1,train,642,1.5196469330082767,False,0.0014148995981452539,0.0010307494974116662,0.001799049689738981,0.00039514359563619096,0.005039288719863068,0.005084730937709043,0.0017503424501621428,0.0004282071266645267,0.0004023795510515755,0.0003548441109833894,0.9993396830885889,0.9996679295860482,8.768103521264139e-07,0.14814814814814814,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha0.1,val,642,1.5196469330082767,False,0.8794911320392902,0.7320990978907316,1.0268831596685908,0.22594394017225847,3.164685832384305,3.205284807162407,1.483177629036781,0.25273915896048915,0.23145509836001274,0.19363756057543632,0.6680610669818904,0.7801536083589541,0.000665864968397774,0.7948717948717948,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha1,train,642,1.5095254026330622,False,0.013363136327106874,0.009736671429745462,0.01698960126417166,0.00373155480369467,0.04755087008262858,0.047972701834859674,0.016566629625029035,0.0040291330696624,0.0038178552080083777,0.0033476761093846072,0.9917435005288644,0.9958291374352267,8.266418977019316e-06,0.1419753086419753,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha1,val,642,1.5095254026330622,False,0.8737528232427744,0.7233058750056304,1.0241997683635697,0.22539899165395838,3.1243681949682727,3.164460736207473,1.466720808774997,0.2533141573270162,0.23067588531053984,0.1922069360048343,0.6682009756449298,0.7810831827365006,0.0006589110506376108,0.7692307692307693,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha10,train,642,1.4523866229240863,False,0.08991514405028687,0.06595682735083463,0.11387345980691874,0.025005856792609218,0.31683206070720416,0.31734061282542014,0.1161145475394104,0.026298391966172206,0.026357331393677512,0.02236184698564035,0.9548037587760083,0.9763959819886833,5.666012298782076e-05,0.14814814814814814,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha10,val,642,1.4523866229240863,False,0.8354818744537158,0.6649190698965237,1.0060446679783173,0.22154785654483697,2.8387564527682767,2.8730918613190832,1.3687485674252877,0.2531604186082498,0.22548700143129397,0.18599615341577774,0.6865251792483978,0.7983739693476878,0.0006201753106627924,0.6923076923076923,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha100,train,642,1.3351536660268701,False,0.27970522901986117,0.21216251189464036,0.3472479445238908,0.0762847473896626,0.9423647517867294,0.9932003722606618,0.401769103942278,0.07968723737163308,0.08204042764357579,0.0671265780189891,0.8739937218065875,0.9299721524257873,0.00019012432781375627,0.08641975308641975,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha100,val,642,1.3351536660268701,False,0.7650072964338156,0.5390733789939147,0.9909411898026099,0.21791245535207102,2.1290271221063075,2.3334063155910907,1.1507377007450812,0.24180939870002943,0.22216764780191275,0.1897603166409028,0.7344643548888504,0.8356046582614786,0.0005592210923052148,0.28205128205128205,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha300,train,642,1.2932135923198693,False,0.38325893639782327,0.29125744975344453,0.4752604220016503,0.10441937920763905,1.2626271989702442,1.370263113559764,0.556883341356836,0.11076522977263839,0.11044439158321899,0.09204851697992396,0.830959317617455,0.9033317005583238,0.0002627616041581298,0.05555555555555555,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha300,val,642,1.2932135923198693,False,0.7371573471106015,0.4962539508556708,0.9780607229241958,0.2149297209122242,1.956938549112051,2.13137367921762,1.0657339252244968,0.2340101462144118,0.22061032056808472,0.19016870015706772,0.7477990733026262,0.8455148650508745,0.0005323383761722839,0.20512820512820512,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha1000,train,642,1.2704269286686887,False,0.492787120518861,0.3708845603360254,0.6146896777467595,0.13503052006234173,1.5785159570751366,1.7778727274710013,0.7051324061589477,0.14280770627068884,0.14271414279937744,0.1195697107432801,0.7901818545646697,0.876959160566962,0.00033150122915146684,0.037037037037037035,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,ridge_alpha1000,val,642,1.2704269286686887,False,0.7276843713644223,0.482926907734229,0.9724418249649879,0.21345502434250635,1.9292478271019764,2.0378937751818924,1.0433069102657146,0.22775003390434462,0.21815953040734315,0.1944555090023921,0.7522649941552736,0.8489406155589854,0.0005167164995677572,0.10256410256410256,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha0.1_gamma0.001558,train,642,1.2010450294311066,False,0.08996129838496815,0.07028377671254638,0.10963882041957092,0.024082879576096197,0.3162534954831188,0.3267183516772441,0.13287527171067065,0.025269020118831115,0.02566497083063479,0.021314647830562826,0.9498324876306723,0.9738376349548505,6.35442759400497e-05,0.0,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha0.1_gamma0.001558,val,642,1.2010450294311066,False,0.7150000765537604,0.5527621250695143,0.877238032527459,0.1926910069126349,2.7604254226271925,2.3482472934784036,1.052985443136631,0.21171553776814386,0.1928322101250673,0.17352527838486892,0.7172330337418253,0.8206825287970576,0.0005236064056449463,0.0,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha1_gamma0.001558,train,642,1.2472441045248484,False,0.39449119567871094,0.3085761482735383,0.4804062414224501,0.10546655844851041,1.4202830698571087,1.419457148047693,0.5806447324906419,0.1100167797671424,0.11154255859645797,0.09484033672897904,0.8138589968304578,0.8931072923561092,0.0002748910047321934,0.0,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha1_gamma0.001558,val,642,1.2472441045248484,False,0.745222753057113,0.585111624823931,0.9053338888363961,0.19860522277080095,2.9619023161820874,2.48990723853692,1.1033472378666584,0.20988974204430214,0.2021202108798883,0.18380571481509086,0.6963753749829519,0.8059219657550846,0.0005355364547330493,0.0,validation-only candidate
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha1_gamma0.006231,train,642,1.3945307364837012,False,0.42045268324422247,0.39350507587746336,0.4474002923126574,0.0980356005422863,2.3856584312003335,1.716343993803969,0.6309597116929514,0.10083129486919921,0.10012804615644762,0.09314746106112445,0.7569576011876953,0.8550809054896693,0.00029773456813411123,0.0,train diagnostic only
F0_F1_F2_F3_F4_F5_curvature_focused,kernelridge_rbf_alpha1_gamma0.006231,val,642,1.3945307364837012,False,0.8766764723337613,0.8333209071021813,0.9200320304968418,0.20153606549287453,4.964192216212933,3.5268637620103664,1.3944279433060915,0.2066807380089393,0.204745780199002,0.1931816767423581,0.5952202504379369,0.7193843119449777,0.0006455688570172358,0.0,validation-only candidate
