analysis_type,candidate,seed,selected_seed,split,liftoff_subset,sensor_z_m,metric,value,reference_candidate,reference_value,delta_vs_reference,relative_change_pct_vs_reference,improved_vs_reference,notes,best_val_selection_metric,val_nominal_profile_depth_rmse_m,val_non_nominal_profile_depth_rmse_m,val_nominal_normalized_param_mae,val_non_nominal_normalized_param_mae,test_nominal_profile_depth_rmse_m,test_non_nominal_profile_depth_rmse_m
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,L_mae_mm,8.15542333573103,C0_reference_20_85_baseline,8.15542333573103,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,W_mae_mm,4.607467353343964,C0_reference_20_85_baseline,4.607467353343964,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,D_mae_mm,2.868758909404278,C0_reference_20_85_baseline,2.868758909404278,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,wMAE_auxiliary,0.20332256332039833,C0_reference_20_85_baseline,0.20332256332039833,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,projected_mask_iou,0.4708507016109602,C0_reference_20_85_baseline,0.4708507016109602,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C0_reference_20_85_baseline,42,False,test,sensor_z_0.012,0.012,projected_mask_dice,0.6089468281507759,C0_reference_20_85_baseline,0.6089468281507759,0.0,0.0,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,profile_depth_rmse_m,0.0005796663535875268,C0_reference_20_85_baseline,0.00035783418934443034,0.00022183216424309649,61.99300425973935,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,er_like_profile_error,0.810038486495614,C0_reference_20_85_baseline,0.282847635447979,0.5271908510476351,186.3868687509659,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,normalized_param_mae,0.8835419490933418,C0_reference_20_85_baseline,0.7638232111930847,0.11971873790025711,15.673618730865426,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,L_mae_mm,1.9162573516368866,C0_reference_20_85_baseline,3.5341601744294167,-1.61790282279253,-45.77898971581664,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,W_mae_mm,2.0834599509835243,C0_reference_20_85_baseline,2.0648076832294464,0.01865226775407791,0.9033416480175518,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,D_mae_mm,1.3248946033418179,C0_reference_20_85_baseline,0.6282181483693421,0.6966764549724758,110.89721886908713,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,wMAE_auxiliary,0.2555733285844326,C0_reference_20_85_baseline,0.23032272793352604,0.025250600650906563,10.963138930081705,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,projected_mask_iou,0.7162751743990055,C0_reference_20_85_baseline,0.6859971762697339,0.030277998129271566,4.413720519071972,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.006,0.006,projected_mask_dice,0.8233674301166745,C0_reference_20_85_baseline,0.806185419782982,0.017182010333692488,2.1312727707625543,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,profile_depth_rmse_m,0.0006978157307457877,C0_reference_20_85_baseline,0.0003330594072394888,0.00036475632350629894,109.51689565820257,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,er_like_profile_error,0.9848661189898849,C0_reference_20_85_baseline,0.31298541370779276,0.6718807052820921,214.66837617850416,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,normalized_param_mae,0.9315005168318748,C0_reference_20_85_baseline,0.7085845693945885,0.22291594743728638,31.45932850721612,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,L_mae_mm,2.6022093445062637,C0_reference_20_85_baseline,1.8778077894821763,0.7244015550240874,38.57698104574634,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,W_mae_mm,2.265243900939822,C0_reference_20_85_baseline,1.9728609323501587,0.2923829685896635,14.820252344972134,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,D_mae_mm,1.5543463826179504,C0_reference_20_85_baseline,0.6381535693071783,0.9161928133107722,143.56933148637745,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,wMAE_auxiliary,0.2518887761980295,C0_reference_20_85_baseline,0.22658974677324295,0.025299029424786568,11.16512542383671,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,projected_mask_iou,0.6969235827212782,C0_reference_20_85_baseline,0.7387764381632839,-0.041852855442005676,-5.665158399753321,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.008,0.008,projected_mask_dice,0.8114464507690311,C0_reference_20_85_baseline,0.8439570430594017,-0.032510592290370566,-3.8521619740878585,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,profile_depth_rmse_m,0.0006213469550857553,C0_reference_20_85_baseline,0.0009157611784758046,-0.0002944142233900493,-32.14967289616635,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,er_like_profile_error,0.8325434476137161,C0_reference_20_85_baseline,1.3144165761768818,-0.48187312856316566,-36.66060952797355,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,normalized_param_mae,0.9735116995871067,C0_reference_20_85_baseline,1.0859180837869644,-0.11240638419985771,-10.351276572157133,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,L_mae_mm,2.961953427642584,C0_reference_20_85_baseline,7.034104198217392,-4.072150770574808,-57.89153324749991,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,W_mae_mm,3.0435800068080425,C0_reference_20_85_baseline,4.397413894534111,-1.3538338877260685,-30.78704711896359,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,D_mae_mm,1.3466597869992256,C0_reference_20_85_baseline,1.9804704636335373,-0.6338106766343117,-32.00303606000109,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,wMAE_auxiliary,0.26500388979911804,C0_reference_20_85_baseline,0.2275782860815525,0.037425603717565536,16.445155801970536,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,projected_mask_iou,0.6419160150559218,C0_reference_20_85_baseline,0.49619024835387815,0.14572576670204362,29.368929999227515,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.010,0.010,projected_mask_dice,0.7704091544340501,C0_reference_20_85_baseline,0.6349216843426002,0.1354874700914499,21.339241269060455,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,profile_depth_rmse_m,0.0005952527098997962,C0_reference_20_85_baseline,0.0013493336882675067,-0.0007540809783677105,-55.88543330122602,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,er_like_profile_error,0.7784603983163834,C0_reference_20_85_baseline,2.096334394067526,-1.3178739957511425,-62.86563820546141,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,normalized_param_mae,0.9040596298873425,C0_reference_20_85_baseline,1.1645583137869835,-0.26049868389964104,-22.368882761442418,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,L_mae_mm,2.2941362261772156,C0_reference_20_85_baseline,8.15542333573103,-5.861287109553814,-71.86980820326018,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,W_mae_mm,2.453231915831566,C0_reference_20_85_baseline,4.607467353343964,-2.1542354375123978,-46.75530551397,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,D_mae_mm,1.2596609629690647,C0_reference_20_85_baseline,2.868758909404278,-1.609097946435213,-56.09038602582871,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,wMAE_auxiliary,0.25781216099858284,C0_reference_20_85_baseline,0.20332256332039833,0.05448959767818451,26.799582293441333,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,projected_mask_iou,0.6904490976150652,C0_reference_20_85_baseline,0.4708507016109602,0.21959839600410502,46.63864686890664,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,42,False,test,sensor_z_0.012,0.012,projected_mask_dice,0.8101747633530325,C0_reference_20_85_baseline,0.6089468281507759,0.20122793520225657,33.04523907503338,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,profile_depth_rmse_m,0.0006868629207019694,C0_reference_20_85_baseline,0.00035783418934443034,0.00032902873135753907,91.95005428641007,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,er_like_profile_error,0.9725986355915666,C0_reference_20_85_baseline,0.282847635447979,0.6897510001435876,243.8595603074949,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,normalized_param_mae,0.8985921889543533,C0_reference_20_85_baseline,0.7638232111930847,0.13476897776126862,17.644001358738592,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,L_mae_mm,1.286531776189804,C0_reference_20_85_baseline,3.5341601744294167,-2.2476283982396126,-63.59724198415789,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,W_mae_mm,1.0864614248275757,C0_reference_20_85_baseline,2.0648076832294464,-0.9783462584018707,-47.38195553746177,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,D_mae_mm,1.6002044938504696,C0_reference_20_85_baseline,0.6282181483693421,0.9719863454811275,154.7211502889721,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,wMAE_auxiliary,0.2698506861925125,C0_reference_20_85_baseline,0.23032272793352604,0.03952795825898647,17.16198770900053,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,projected_mask_iou,0.8184897440073347,C0_reference_20_85_baseline,0.6859971762697339,0.13249256773760076,19.313864884701033,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.006,0.006,projected_mask_dice,0.8950463500255594,C0_reference_20_85_baseline,0.806185419782982,0.08886093024257746,11.022393615912584,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,profile_depth_rmse_m,0.0008090106257441221,C0_reference_20_85_baseline,0.0003330594072394888,0.0004759512185046333,142.90279996877467,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,er_like_profile_error,1.1353817358613014,C0_reference_20_85_baseline,0.31298541370779276,0.8223963221535087,262.758673770436,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,normalized_param_mae,0.8915509916841984,C0_reference_20_85_baseline,0.7085845693945885,0.1829664222896099,25.82139524234004,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,L_mae_mm,2.068677417933941,C0_reference_20_85_baseline,1.8778077894821763,0.19086962845176458,10.164492314966845,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,W_mae_mm,1.4591864459216595,C0_reference_20_85_baseline,1.9728609323501587,-0.5136744864284992,-26.03703474509922,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,D_mae_mm,1.7621771432459354,C0_reference_20_85_baseline,0.6381535693071783,1.1240235739387572,176.13684667768473,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,wMAE_auxiliary,0.24154195934534073,C0_reference_20_85_baseline,0.22658974677324295,0.014952212572097778,6.598803690381026,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,projected_mask_iou,0.7587937934291926,C0_reference_20_85_baseline,0.7387764381632839,0.020017355265908754,2.7095281105167746,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.008,0.008,projected_mask_dice,0.8505624809787936,C0_reference_20_85_baseline,0.8439570430594017,0.006605437919391943,0.7826746602465431,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,profile_depth_rmse_m,0.0007170559474616311,C0_reference_20_85_baseline,0.0009157611784758046,-0.00019870523101417348,-21.69836805540272,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,er_like_profile_error,0.9825435765087605,C0_reference_20_85_baseline,1.3144165761768818,-0.33187299966812134,-25.24869251370891,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,normalized_param_mae,0.9617762118577957,C0_reference_20_85_baseline,1.0859180837869644,-0.1241418719291687,-11.43197390140552,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,L_mae_mm,3.099080890417099,C0_reference_20_85_baseline,7.034104198217392,-3.935023307800293,-55.94206734664978,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,W_mae_mm,2.402876600623131,C0_reference_20_85_baseline,4.397413894534111,-1.9945372939109802,-45.35705170691679,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,D_mae_mm,1.5860887318849564,C0_reference_20_85_baseline,1.9804704636335373,-0.39438173174858093,-19.913537666449976,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,wMAE_auxiliary,0.2535803553182632,C0_reference_20_85_baseline,0.2275782860815525,0.026002069236710668,11.425549284342903,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,projected_mask_iou,0.6645660496510946,C0_reference_20_85_baseline,0.49619024835387815,0.1683758012972164,33.933718338038034,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.010,0.010,projected_mask_dice,0.7804063720990317,C0_reference_20_85_baseline,0.6349216843426002,0.14548468775643153,22.913800448801304,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,profile_depth_rmse_m,0.0005753627647209214,C0_reference_20_85_baseline,0.0013493336882675067,-0.0007739709235465853,-57.35949011547578,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,er_like_profile_error,0.7422632426023483,C0_reference_20_85_baseline,2.096334394067526,-1.3540711514651775,-64.59232626708318,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,normalized_param_mae,0.8572308495640755,C0_reference_20_85_baseline,1.1645583137869835,-0.307327464222908,-26.390045099890393,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,L_mae_mm,2.2865084670484066,C0_reference_20_85_baseline,8.15542333573103,-5.868914868682623,-71.96333810127773,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,W_mae_mm,1.7323769479990005,C0_reference_20_85_baseline,4.607467353343964,-2.875090405344963,-62.400667977784096,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,D_mae_mm,1.2441181614995003,C0_reference_20_85_baseline,2.868758909404278,-1.6246407479047775,-56.63218134430641,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,wMAE_auxiliary,0.24935473315417767,C0_reference_20_85_baseline,0.20332256332039833,0.046032169833779335,22.6399712270208,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,projected_mask_iou,0.7207611805755236,C0_reference_20_85_baseline,0.4708507016109602,0.24991047896456342,53.07637391417793,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,123,True,test,sensor_z_0.012,0.012,projected_mask_dice,0.8239348414262707,C0_reference_20_85_baseline,0.6089468281507759,0.21498801327549477,35.30489089307868,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,profile_depth_rmse_m,0.0006563393089891179,C0_reference_20_85_baseline,0.00035783418934443034,0.0002985051196446875,83.41995497734955,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,er_like_profile_error,0.8766901241615415,C0_reference_20_85_baseline,0.282847635447979,0.5938424887135625,209.95137108819188,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,normalized_param_mae,0.8452117256820202,C0_reference_20_85_baseline,0.7638232111930847,0.08138851448893547,10.655412574044114,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,L_mae_mm,1.4304393008351326,C0_reference_20_85_baseline,3.5341601744294167,-2.103720873594284,-59.525340385397946,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,W_mae_mm,1.4580505192279816,C0_reference_20_85_baseline,2.0648076832294464,-0.6067571640014648,-29.385650243826632,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,D_mae_mm,1.4102260954678059,C0_reference_20_85_baseline,0.6282181483693421,0.7820079470984638,124.48031772534938,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,wMAE_auxiliary,0.24995024967938662,C0_reference_20_85_baseline,0.23032272793352604,0.019627521745860577,8.52174768940967,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,projected_mask_iou,0.7931868773820769,C0_reference_20_85_baseline,0.6859971762697339,0.10718970111234305,15.625385179456789,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.006,0.006,projected_mask_dice,0.8834044466383573,C0_reference_20_85_baseline,0.806185419782982,0.0772190268553753,9.578320937156365,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,profile_depth_rmse_m,0.0006846498235972831,C0_reference_20_85_baseline,0.0003330594072394888,0.0003515904163577943,105.56387500713369,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,er_like_profile_error,0.9008680433034897,C0_reference_20_85_baseline,0.31298541370779276,0.5878826295956969,187.83067959344322,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,normalized_param_mae,0.9133473299443722,C0_reference_20_85_baseline,0.7085845693945885,0.2047627605497837,28.89743432103413,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,L_mae_mm,2.3120659049600363,C0_reference_20_85_baseline,1.8778077894821763,0.43425811547786,23.12580222055692,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,W_mae_mm,1.6829162016510963,C0_reference_20_85_baseline,1.9728609323501587,-0.28994473069906235,-14.69666340615643,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,D_mae_mm,1.4665067940950394,C0_reference_20_85_baseline,0.6381535693071783,0.8283532247878611,129.80468411187863,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,wMAE_auxiliary,0.261036928743124,C0_reference_20_85_baseline,0.22658974677324295,0.03444718196988106,15.20244515050969,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,projected_mask_iou,0.7370706230652453,C0_reference_20_85_baseline,0.7387764381632839,-0.0017058150980385767,-0.2308973337427362,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.008,0.008,projected_mask_dice,0.8434417034789532,C0_reference_20_85_baseline,0.8439570430594017,-0.0005153395804484706,-0.06106229987492368,False,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.010,0.010,profile_depth_rmse_m,0.0006322307599475607,C0_reference_20_85_baseline,0.0009157611784758046,-0.0002835304185282439,-30.9611747246321,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.010,0.010,er_like_profile_error,0.8169104550033808,C0_reference_20_85_baseline,1.3144165761768818,-0.497506121173501,-37.849957934991174,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.010,0.010,normalized_param_mae,1.0359080098569393,C0_reference_20_85_baseline,1.0859180837869644,-0.0500100739300251,-4.6053265597735535,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.010,0.010,L_mae_mm,3.6637952774763107,C0_reference_20_85_baseline,7.034104198217392,-3.3703089207410812,-47.91383274639573,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
per_liftoff_level_metric,C1_unconditioned_liftoff_aug,2026,False,test,sensor_z_0.010,0.010,W_mae_mm,2.9973744601011276,C0_reference_20_85_baseline,4.397413894534111,-1.4000394344329834,-31.837790756362544,True,per-liftoff aggregate from 20.92 metrics,,,,,,,
