seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean
2026,source_pack=pilot_v3_rotated_rect,train,30,0.697963591771145,0.8199242376197896,0.11430202214578954,2.1558070844799557,422.3666666666667,480.06666666666666,0,0.24302511711915334
2026,source_pack=pilot_v5_polygon,train,42,0.7446597939934645,0.8516238821493745,0.1019567199680819,2.1053150037445807,383.0952380952381,386.57142857142856,0,0.20375354907342366
2026,source_pack=pilot_v7_topup_polygon,train,4,0.7819963404601314,0.8733076072462354,0.03683008376635876,1.7930482588781733,354.25,363.5,0,0.1759570948779583
2026,source_pack=pilot_v7_topup_rotated_rect,train,16,0.7517162990682716,0.8571281316247035,0.07382651817082428,1.7174819454830954,244.3125,239.5,0,0.1915569338016212
2026,source_pack=pilot_v8_topup_polygon,train,24,0.7097572333911343,0.8266504881997273,0.16398566488093888,2.4311102984359825,358.75,385.25,0,0.23446903098374605
2026,source_pack=pilot_v8_topup_rotated_rect,train,24,0.7064541939705126,0.826827634385448,0.10279521585025432,2.1994242063085614,257.2916666666667,239.5,0,0.23182737454771996
2026,source_pack=pilot_v9_topup_polygon,train,64,0.7219203664222307,0.8359628032621608,0.13700973272011954,2.2341605121062953,369.734375,390.703125,0,0.22450309223495424
2026,source_pack=pilot_v9_topup_rectangular_notch,train,53,0.7498948044766824,0.8547252564421314,0.14968281091602956,2.1129570526074333,477.37735849056605,545.4528301886793,0,0.19938410382788135
2026,source_pack=pilot_v9_topup_rotated_rect,train,64,0.7080324438808989,0.8272500587812288,0.12444088160738181,2.2534966578475046,260.96875,239.75,0,0.23386407631915063
2026,source_pack=pilot_v2_rectangular_notch,val,19,0.6997274183748615,0.820405258020337,0.2151432439796095,2.4082976297932333,355.2105263157895,349.05263157894734,0,0.25717357820586156
2026,source_pack=pilot_v3_rotated_rect,val,9,0.667921854319831,0.7979126752025326,0.18652940974369547,2.814481173344603,408.55555555555554,448.6666666666667,0,0.27043188777234817
2026,source_pack=pilot_v5_polygon,val,9,0.6394768358403852,0.7750758489713506,0.23113148949351775,3.324527326370508,394.0,391.3333333333333,0,0.31330765121512943
2026,source_pack=pilot_v7_topup_polygon,val,8,0.6445318548218213,0.7819754379500548,0.20309639919797523,2.9305609903819496,334.25,394.75,0,0.2833925914019346
2026,source_pack=pilot_v7_topup_rotated_rect,val,8,0.7213282036250462,0.8364528050365887,0.0713219666718751,2.24901020593442,226.625,240.0,0,0.19894781988114119
2026,source_pack=pilot_v8_topup_polygon,val,8,0.6344126621746025,0.7730513764438867,0.3129033583385754,2.586645331058186,363.25,392.375,0,0.30034829303622246
2026,source_pack=pilot_v8_topup_rotated_rect,val,8,0.6447049672049627,0.781515474041858,0.27402143481404817,2.681113748050503,295.375,240.375,0,0.2963427621871233
2026,source_pack=pilot_v9_topup_polygon,val,8,0.6595721130876304,0.7916496214946414,0.23718323754104226,2.866586302326101,343.25,383.875,0,0.2705580051988363
2026,source_pack=pilot_v9_topup_rectangular_notch,val,14,0.6864675762507905,0.8128718958393755,0.2212281982781858,2.229146394316378,328.85714285714283,333.85714285714283,0,0.25628061273268293
2026,source_pack=pilot_v9_topup_rotated_rect,val,8,0.6762218370156621,0.8045937534682697,0.14933004840940525,2.118434833374563,274.75,240.125,0,0.268318310379982
2026,source_pack=pilot_v2_rectangular_notch,test,20,0.6957594178579191,0.8190027781018288,0.18472497588187772,2.053446118512812,356.2,383.25,0,0.24523176848888398
2026,source_pack=pilot_v3_rotated_rect,test,9,0.6355761567270034,0.7754068635042906,0.1468628424134688,3.0948724053539163,436.22222222222223,484.6666666666667,0,0.3074282175964779
2026,source_pack=pilot_v5_polygon,test,9,0.7140819426087097,0.8293490950340016,0.1370224263675432,2.340523496773999,422.44444444444446,408.44444444444446,0,0.2543344911601808
2026,source_pack=pilot_v7_topup_polygon,test,8,0.6923493054657501,0.8155061300157999,0.14107504415712252,2.4652771019483875,350.625,405.75,0,0.23534593265503645
2026,source_pack=pilot_v7_topup_rotated_rect,test,8,0.6318081979498814,0.7715353003251515,0.3764339077681282,2.805398883790583,329.25,239.125,0,0.325028695166111
2026,source_pack=pilot_v8_topup_polygon,test,8,0.615368964408157,0.7595129465007604,0.31061259036153005,2.776550371807701,339.5,425.25,0,0.3055016025900841
2026,source_pack=pilot_v8_topup_rotated_rect,test,8,0.6287798140019123,0.7697199295508406,0.2192044678750161,3.060972099220635,289.625,239.375,0,0.31524045020341873
2026,source_pack=pilot_v9_topup_polygon,test,8,0.6690391463068455,0.7987816754031862,0.1879487386649579,2.8177778864282654,403.5,409.25,0,0.29058825224637985
2026,source_pack=pilot_v9_topup_rectangular_notch,test,13,0.6233773420748441,0.766094601536493,0.23392709058695352,2.606621085462592,352.0,424.7692307692308,0,0.28556429652067333
2026,source_pack=pilot_v9_topup_rotated_rect,test,8,0.6245516883678808,0.7652243708992719,0.3602629351817524,2.0696818040304157,324.875,239.125,0,0.3402151595801115
2026,source_pack=pilot_v2_rectangular_notch,all,120,0.7484486718059509,0.8539298619439453,0.16249709451219965,1.879808350315715,428.81666666666666,466.19166666666666,0,0.19988794171561797
2026,source_pack=pilot_v3_rotated_rect,all,48,0.680633121928247,0.8074500620198979,0.13394981112058676,2.4553832238059448,422.375,475.0416666666667,0,0.26023946795612574
2026,source_pack=pilot_v5_polygon,all,60,0.7242956725627893,0.8368004591053649,0.12659279135681648,2.323478126092882,390.6333333333333,390.56666666666666,0,0.2277738057076931
2026,source_pack=pilot_v7_topup_polygon,all,20,0.6911517322070551,0.813654148635589,0.1450345940953109,2.5169448887077692,344.8,392.9,0,0.2426868285983801
2026,source_pack=pilot_v7_topup_rotated_rect,all,32,0.7141422499278678,0.8305610921527868,0.14885222769541295,2.1223432451727984,261.125,239.53125,0,0.22677259566262364
2026,source_pack=pilot_v8_topup_polygon,all,40,0.6758106653512325,0.802503157508766,0.22309458866858445,2.531305319634767,355.8,394.675,0,0.2618513977155089
2026,source_pack=pilot_v8_topup_rotated_rect,all,40,0.6785694726236826,0.8063436613498085,0.16032231004796546,2.4680716932393643,271.375,239.65,0,0.2614130672067404
2026,source_pack=pilot_v9_topup_polygon,all,80,0.7103974190772322,0.8278133722995115,0.15212098379669564,2.3557648285604733,370.4625,391.875,0,0.235717099532485
2026,source_pack=pilot_v9_topup_rectangular_notch,all,80,0.7182359518968527,0.8329984369144829,0.17589294915093204,2.2135105927454624,431.0125,488.8125,0,0.22334527419880032
2026,source_pack=pilot_v9_topup_rotated_rect,all,80,0.6965033076430733,0.8187818594617372,0.1505120036450212,2.2216089900185017,268.7375,239.725,0,0.24794460805132984
