epoch,train_loss,train_bce_loss,train_dice_loss,val_threshold,val_iou,val_dice,val_area_error,val_score,best_epoch,best_val_score
174,0.012380531756207347,0.0035991547629237175,0.008781377006979549,0.9,0.6393299437983065,0.7735665395520538,0.22501487629247516,1.1878816070578853,12,1.3411619214806767
175,0.023364003227256677,0.007131265524281736,0.016232737723518822,0.9,0.6379665174917131,0.7728987424609141,0.22951463381842901,1.1813506261341982,12,1.3411619214806767
176,0.02325739960788804,0.00599761785911944,0.017259781851488,0.9,0.6459744951128943,0.7800449204191464,0.23725242816734976,1.1887669873646909,12,1.3411619214806767
177,0.023788232739795658,0.006660245557534783,0.017127987216500676,0.9,0.6299812366682576,0.7672922657698239,0.22026234243562548,1.177011160002456,12,1.3411619214806767
178,0.019754807464778423,0.005126144627437872,0.01462866278255687,0.9,0.6420385689141058,0.7761775926716513,0.2078681213076518,1.2103480402781053,12,1.3411619214806767
179,0.016638541169574157,0.004249151193482035,0.01238938990761252,0.9,0.6401336755069166,0.7748500840784989,0.2005482988428305,1.214435460742585,12,1.3411619214806767
180,0.013560461866505006,0.0038359115886337615,0.009724550387438606,0.9,0.6416642087641099,0.7760187390194171,0.21648308355260168,1.2011998642309252,12,1.3411619214806767
181,0.007600325200816288,0.0017689275675151935,0.005831397631589104,0.9,0.6429904107183564,0.7760342825599088,0.22228042574949688,1.1967442675287685,12,1.3411619214806767
182,0.005333955331212457,0.0012819140756619163,0.004052041208042818,0.9,0.6437866153232921,0.7771607285464442,0.22291546556439026,1.1980318783053459,12,1.3411619214806767
183,0.00290019266985302,0.0007022345782709582,0.002197958090726067,0.9,0.6418468632440326,0.7752904073070381,0.2307852273452782,1.1863520432057926,12,1.3411619214806767
184,0.0013733945409459172,0.0002882551732588635,0.0010851393727695242,0.9,0.6410361602586213,0.7747492314780603,0.23465639608059505,1.1811289956560866,12,1.3411619214806767
185,0.0008102164736235008,0.0001605959683756202,0.0006496205049402573,0.9,0.6426118391966534,0.7756138391709878,0.23025624604059627,1.1879694323270449,12,1.3411619214806767
186,0.0007069884260785972,0.0001365895010461399,0.0005703989197226131,0.9,0.641633874167119,0.7753597975000928,0.2334241811707404,1.1835694904964713,12,1.3411619214806767
187,0.0010841809163834755,0.0003376309764395474,0.0007465499288895551,0.9,0.6407589876731506,0.7742797751915163,0.2332587897947236,1.1817799730699434,12,1.3411619214806767
188,0.0017366167812724598,0.0005708533465033671,0.0011657634202171775,0.9,0.6424649266299871,0.7757993070853793,0.21499484918843872,1.2032693845269276,12,1.3411619214806767
189,0.0016783430670757832,0.0004727059009276084,0.0012056371744941263,0.9,0.6420529550775352,0.7754644600283541,0.21934105521154423,1.1981763598943451,12,1.3411619214806767
190,0.001328048503423548,0.00035005899403853724,0.0009779895053190343,0.9,0.6399771084240994,0.7738784295479532,0.23136293438984137,1.1824926035822112,12,1.3411619214806767
191,0.0016926924431840342,0.00046490339670580234,0.0012277890654171213,0.9,0.6399675406469034,0.7743643647656981,0.22236407088868354,1.191967834523918,12,1.3411619214806767
192,0.0037605744762592673,0.001176802521727308,0.0025837719440460205,0.9,0.6528438375920944,0.7837397534607372,0.19777721587893715,1.2388063751738945,12,1.3411619214806767
193,0.005010658012264792,0.0015813625943658682,0.0034292953855851118,0.9,0.6404334506290484,0.7749905131488745,0.24730276818634686,1.168121195591576,12,1.3411619214806767
194,0.00340044211171677,0.0008853680372019025,0.0025150740847868077,0.9,0.64522734582676,0.7782798645700812,0.22250073839849624,1.2010064719983449,12,1.3411619214806767
195,0.003004740891115302,0.0007326836941287826,0.0022720571826486025,0.9,0.6439825980704662,0.7778140933780051,0.2432408158340966,1.1785558756143748,12,1.3411619214806767
196,0.0030977077823241845,0.0009624852974572123,0.002135222449022181,0.9,0.6357564425403792,0.7712223965113278,0.2577567870795961,1.149222051972111,12,1.3411619214806767
197,0.0027761028502615824,0.0008215263155494433,0.0019545765484080594,0.9,0.6367003779720091,0.7721497315415065,0.24530846964736178,1.1635416398661538,12,1.3411619214806767
198,0.003352690767154426,0.001031529884237577,0.0023211608914767996,0.9,0.6360026925441705,0.7710888706660651,0.22096215427982907,1.1861294089304066,12,1.3411619214806767
199,0.004064682812895626,0.001287267667494769,0.002777415163376752,0.9,0.6353700490504909,0.7712929196911353,0.21899697548034644,1.1876659932612799,12,1.3411619214806767
200,0.004631668996915002,0.0015219947895007756,0.003109674243366017,0.9,0.6360011931191752,0.7713002947441701,0.2260573726058957,1.1812441152574495,12,1.3411619214806767
