sample_id,source_index,split,defect_type,stage,steps,lr,lambda_smooth,lambda_forward,iou,dice,area_error,center_error_px,pred_area,true_area,forward_mse,forward_nrmse
rect_p2_0011,10,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7111853088480802,0.8312195121951219,0.21861471861471862,3.306138587061209,563.0,462.0,0.7508364915847778,0.6332235932350159
rect_p2_0012,11,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6458333333333334,0.7848101265822784,0.12692307692307692,2.797124061560416,586.0,520.0,2.2640750408172607,0.6319805383682251
rect_p2_0013,12,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5217391304347826,0.6857142857142857,0.3565217391304348,3.766384707099101,370.0,575.0,1.885270118713379,0.6846197247505188
rect_p2_0015,14,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6435845213849287,0.7831474597273854,0.30105263157894735,1.664093249624573,332.0,475.0,2.1629931926727295,0.6122260689735413
rect_p2_0016,15,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7341040462427746,0.8466666666666667,0.008928571428571428,0.7157378842346289,452.0,448.0,1.7618993520736694,0.6362693905830383
rect_p2_0017,16,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7210144927536232,0.8378947368421052,0.2536764705882353,2.4419055103123677,406.0,544.0,1.394372582435608,0.6474426984786987
rect_p2_0019,18,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6337115072933549,0.7757936507936508,0.08,1.6377596806747194,483.0,525.0,0.8527692556381226,0.5261906981468201
rect_p2_0020,19,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7606490872210954,0.8640552995391705,0.013729977116704805,1.8956867810744162,431.0,437.0,1.0246795415878296,0.6118088960647583
rect_p2_0021,20,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6036184210526315,0.7528205128205128,0.03125,3.7798203844306237,495.0,480.0,1.3153691291809082,0.5563347935676575
rect_p2_0022,21,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6842105263157895,0.8125,0.3157894736842105,1.0242586838360401,390.0,570.0,1.6564525365829468,0.6137155294418335
rect_p2_0023,22,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6135135135135135,0.7604690117252931,0.16307692307692306,3.376862751680191,544.0,650.0,1.2512761354446411,0.6103737354278564
rect_p2_0024,23,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7336769759450171,0.846382556987116,0.03313840155945419,3.108665687126618,496.0,513.0,2.535491704940796,0.6476355195045471
rect_p2_0027,26,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6678383128295254,0.8008429926238145,0.15681818181818183,0.758681737628124,509.0,440.0,1.4672280550003052,0.6037542819976807
rect_p2_0028,27,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5938037865748709,0.7451403887688985,0.4497354497354497,1.1388966677908776,548.0,378.0,2.048175811767578,0.6292678117752075
rect_p2_0029,28,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7901023890784983,0.882745471877979,0.013257575757575758,1.3521340716788788,521.0,528.0,0.9329713582992554,0.5808032751083374
rect_p2_0031,30,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7114695340501792,0.831413612565445,0.18095238095238095,1.6688165330185774,430.0,525.0,2.2957704067230225,0.6170352101325989
rect_p2_0032,31,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7010785824345146,0.8242753623188406,0.09090909090909091,2.333519337824309,576.0,528.0,1.814435362815857,0.6014580726623535
rect_p2_0033,32,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7169811320754716,0.8351648351648352,0.021739130434782608,2.7330503968787867,540.0,552.0,1.6656910181045532,0.5888558030128479
rect_p2_0034,33,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6841448189762797,0.8124536693847294,0.2705128205128205,2.4549816683979864,569.0,780.0,2.602289915084839,0.6345292925834656
rect_p2_0036,35,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5319148936170213,0.6944444444444444,0.19548872180451127,3.6365175987366714,321.0,399.0,0.7822070121765137,0.5439728498458862
rect_p2_0037,36,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7281690140845071,0.8427057864710676,0.18222222222222223,1.9027647460600512,552.0,675.0,1.2312886714935303,0.5642543435096741
rect_p2_0038,37,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5982142857142857,0.7486033519553073,0.4017857142857143,0.8655286666398857,402.0,672.0,1.4953253269195557,0.6521251201629639
rect_p2_0039,38,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7577777777777778,0.8621997471554994,0.1774193548387097,1.1681318792605335,357.0,434.0,1.3374536037445068,0.6696721911430359
rect_p2_0042,41,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7869918699186992,0.8808007279344859,0.14983164983164984,1.744671611354841,505.0,594.0,1.0182753801345825,0.6089299321174622
rect_p2_0044,43,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6300174520069808,0.7730192719486081,0.36140350877192984,1.592932858716947,364.0,570.0,2.0505330562591553,0.6832818388938904
rect_p2_0046,45,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6758241758241759,0.8065573770491803,0.26704545454545453,3.333291080496581,516.0,704.0,1.658383846282959,0.6035869121551514
rect_p2_0048,47,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5811209439528023,0.7350746268656716,0.015037593984962405,2.9747473985278137,270.0,266.0,0.704124927520752,0.5643928647041321
rect_p2_0051,50,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6935975609756098,0.819081908190819,0.10416666666666667,2.289016032489576,583.0,528.0,2.2495694160461426,0.6203150153160095
rect_p2_0052,51,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7112299465240641,0.83125,0.2608695652173913,2.8393786033492336,544.0,736.0,1.4988877773284912,0.6676154732704163
rect_p2_0053,52,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6377649325626205,0.7788235294117647,0.3333333333333333,2.5573643574483884,340.0,510.0,1.211926817893982,0.5591885447502136
rect_p2_0054,53,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7671451355661882,0.868231046931408,0.180623973727422,2.1316626766741096,499.0,609.0,2.776721477508545,0.6398440599441528
rect_p2_0055,54,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.87117903930131,0.9311551925320887,0.01647058823529412,1.0522736707995155,432.0,425.0,1.8339794874191284,0.6435704231262207
rect_p2_0056,55,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6768707482993197,0.8073022312373225,0.23582766439909297,2.447528981368107,545.0,441.0,1.0457592010498047,0.5994189381599426
rect_p2_0057,56,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8086124401913876,0.8941798941798942,0.10367892976588629,0.45699816326728604,536.0,598.0,2.677872896194458,0.6308470368385315
rect_p2_0058,57,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7752976190476191,0.8734283319362951,0.22470238095238096,0.4337652656190688,521.0,672.0,1.3650751113891602,0.5663791298866272
rect_p2_0060,59,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7305122494432071,0.8442728442728443,0.1523545706371191,2.088664283968171,416.0,361.0,1.1534298658370972,0.6483786106109619
rect_p2_0061,60,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6189683860232945,0.7646454265159301,0.22654462242562928,2.210021739812376,536.0,437.0,1.7958859205245972,0.6405606865882874
rect_p2_0062,61,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6376582278481012,0.778743961352657,0.3198051948051948,2.1601201121336424,419.0,616.0,1.0037392377853394,0.6025403738021851
rect_p2_0064,63,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8286219081272085,0.9062801932367149,0.05357142857142857,0.7381630941500785,531.0,504.0,0.9646678566932678,0.5543330311775208
rect_p2_0065,64,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8015665796344648,0.8898550724637682,0.12307692307692308,1.388435738506635,365.0,325.0,2.6650784015655518,0.7016317844390869
rect_p2_0066,65,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7074954296160878,0.828693790149893,0.07024793388429752,1.669067899853386,450.0,484.0,1.4724934101104736,0.6078069806098938
rect_p2_0067,66,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7643884892086331,0.8664627930682977,0.031055900621118012,1.4532285421067184,498.0,483.0,1.1171129941940308,0.5586791634559631
rect_p2_0069,68,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6839378238341969,0.8123076923076923,0.21428571428571427,3.018511440421713,286.0,364.0,1.1838709115982056,0.5887855291366577
rect_p2_0070,69,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6575342465753424,0.7933884297520661,0.27635327635327633,3.3567511876153513,254.0,351.0,1.6237651109695435,0.7244471907615662
rect_p2_0072,71,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8,0.8888888888888888,0.08834586466165413,1.635565304550075,485.0,532.0,1.1024702787399292,0.5747160315513611
rect_p2_0074,73,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6391184573002755,0.7798319327731092,0.04276315789473684,3.220177441473224,291.0,304.0,1.6439954042434692,0.7518637180328369
rect_p2_0075,74,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6980568011958147,0.8221830985915493,0.027777777777777776,2.8635842568219236,560.0,576.0,1.093630313873291,0.6015546917915344
rect_p2_0077,76,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8106796116504854,0.8954423592493298,0.12876254180602006,0.5994701543387119,521.0,598.0,1.0337493419647217,0.597919762134552
rect_p2_0078,77,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7068403908794788,0.8282442748091603,0.27631578947368424,3.26509922267062,440.0,608.0,1.0161339044570923,0.554395854473114
rect_p2_0079,78,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7408695652173913,0.8511488511488512,0.013888888888888888,2.588531969117346,497.0,504.0,1.3401026725769043,0.5677874088287354
rect_p2_0080,79,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.732620320855615,0.845679012345679,0.20909090909090908,3.531646759158847,532.0,440.0,2.4292397499084473,0.6341901421546936
rect_p2_0082,81,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7714808043875686,0.8710010319917441,0.006211180124223602,1.454405059740852,486.0,483.0,1.5888863801956177,0.5894743204116821
rect_p2_0083,82,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7645631067961165,0.8665749656121046,0.036414565826330535,1.7691558282913382,370.0,357.0,1.2025636434555054,0.5351332426071167
rect_p2_0084,83,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8243626062322946,0.9037267080745341,0.048484848484848485,0.2772164486278466,314.0,330.0,1.2691890001296997,0.698022186756134
rect_p2_0085,84,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6201438848920864,0.7655417406749556,0.03146853146853147,3.215873554600754,554.0,572.0,1.2331894636154175,0.5794616937637329
rect_p2_0086,85,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8302469135802469,0.9072512647554806,0.023333333333333334,0.7555411367666501,293.0,300.0,1.7678874731063843,0.6860105395317078
rect_p2_0087,86,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6098807495741057,0.7576719576719577,0.07236842105263158,2.3075498705789816,489.0,456.0,1.8345801830291748,0.6159521341323853
rect_p2_0088,87,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8289241622574955,0.9064609450337512,0.14821428571428572,0.5129653893547917,477.0,560.0,2.0375704765319824,0.6711028218269348
rect_p2_0090,89,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5792563600782779,0.7335811648079306,0.022556390977443608,4.126592174637389,408.0,399.0,0.9618982672691345,0.5748695135116577
rect_p2_0093,92,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7447552447552448,0.8537074148296593,0.25524475524475526,0.43596927673139885,426.0,572.0,0.7631331086158752,0.5432862639427185
rect_p2_0096,95,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6126760563380281,0.759825327510917,0.34057971014492755,1.5580957565097213,273.0,414.0,1.813220739364624,0.712009072303772
rect_p2_0097,96,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7304582210242587,0.8442367601246106,0.23626373626373626,0.5154721442466447,556.0,728.0,1.2429420948028564,0.6166839599609375
rect_p2_0098,97,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6987951807228916,0.8226950354609929,0.1640625,2.580027059907723,321.0,384.0,2.0057075023651123,0.6801888346672058
rect_p2_0099,98,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7892376681614349,0.8822055137844611,0.1,2.3830875852768316,567.0,630.0,2.420126438140869,0.6159676313400269
rect_p2_0101,100,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7129337539432177,0.8324125230202578,0.10139860139860139,3.0370098481892955,257.0,286.0,1.1093237400054932,0.715047299861908
rect_p2_0103,102,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6265486725663717,0.7704026115342764,0.18379446640316205,2.3422896458672247,413.0,506.0,1.1354010105133057,0.5608000159263611
rect_p2_0105,104,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.753120665742025,0.8591772151898734,0.22720897615708274,1.8667929873418552,551.0,713.0,1.2984033823013306,0.5717922449111938
rect_p2_0106,105,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7283236994219653,0.842809364548495,0.22814814814814816,1.6656752417343728,521.0,675.0,1.3029694557189941,0.6078870296478271
rect_p2_0107,106,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.688,0.8151658767772512,0.312,1.112409853313922,516.0,750.0,0.7603161334991455,0.4992281198501587
rect_p2_0108,107,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6528189910979229,0.7899461400359067,0.05244755244755245,0.2511665841364071,542.0,572.0,1.2137655019760132,0.5744749307632446
rect_p2_0109,108,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.815668202764977,0.8984771573604061,0.18433179723502305,1.3317177695701843,531.0,651.0,2.66493821144104,0.6327385306358337
rect_p2_0110,109,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.4752851711026616,0.6443298969072165,0.4603174603174603,2.584263329271478,272.0,504.0,1.257797122001648,0.5938462018966675
rect_p2_0111,110,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6313559322033898,0.7740259740259741,0.16666666666666666,0.8229365041094758,350.0,420.0,1.258408784866333,0.56234210729599
rect_p2_0113,112,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7454844006568144,0.8541862652869238,0.013257575757575758,1.9551370597355298,535.0,528.0,1.183604121208191,0.6123504638671875
rect_p2_0119,118,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7305863708399366,0.8443223443223443,0.20394736842105263,2.7667102255754568,484.0,608.0,1.345115065574646,0.633056104183197
rect_v9_0002,121,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6860643185298622,0.8138056312443234,0.0018181818181818182,3.8679416522557393,551.0,550.0,0.19888190925121307,0.5630701184272766
rect_v9_0003,122,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6004901960784313,0.7503828483920367,0.09064327485380116,1.8961828098182176,311.0,342.0,0.1377333700656891,0.5379794836044312
rect_v9_0004,123,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7292225201072386,0.8434108527131783,0.2206896551724138,2.127060323880562,565.0,725.0,0.13160093128681183,0.28272607922554016
rect_v9_0005,124,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6713426853707415,0.8033573141486811,0.3117408906882591,1.441752585928363,340.0,494.0,0.1302224099636078,0.4974580705165863
rect_v9_0006,125,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7919847328244275,0.8839190628328009,0.055900621118012424,1.2104826142632839,456.0,483.0,0.1662895232439041,0.5096043348312378
rect_v9_0007,126,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.49480968858131485,0.6620370370370371,0.4290909090909091,3.4716238998380944,314.0,550.0,0.11581309884786606,0.4508451223373413
rect_v9_0008,127,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5212298682284041,0.685274302213667,0.4538690476190476,2.920953602092702,367.0,672.0,0.1847955733537674,0.5814537405967712
rect_v9_0011,130,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.4013888888888889,0.5728444003964321,0.5986111111111111,2.392083592199492,289.0,720.0,0.08590495586395264,0.2782970368862152
rect_v9_0013,132,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5426195426195426,0.7035040431266847,0.3939393939393939,2.136075578613971,280.0,462.0,0.2731002867221832,0.46624988317489624
rect_v9_0015,134,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.567699836867863,0.7242455775234131,0.38215488215488214,3.3454501700705377,367.0,594.0,0.1406646966934204,0.39947620034217834
rect_v9_0018,137,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7051282051282052,0.8270676691729323,0.2948717948717949,1.1351964320989383,385.0,546.0,0.25213244557380676,0.4052673578262329
rect_v9_0019,138,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7304147465437788,0.844207723035952,0.044270833333333336,2.7866021552058364,367.0,384.0,0.1315803825855255,0.3434869349002838
rect_v9_0020,139,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.4875239923224568,0.655483870967742,0.48927875243664715,3.2372037895077512,262.0,513.0,0.28517186641693115,0.4593241214752197
rect_v9_0022,141,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6608187134502924,0.795774647887324,0.2932692307692308,2.8411995442583486,588.0,832.0,0.1345141977071762,0.29825353622436523
rect_v9_0023,142,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6960132890365448,0.8207639569049952,0.22743055555555555,0.590556068585074,445.0,576.0,0.11691577732563019,0.38693907856941223
rect_v9_0024,143,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7364341085271318,0.8482142857142857,0.1487603305785124,1.2257377679138628,412.0,484.0,0.23914462327957153,0.5615427494049072
rect_v9_0025,144,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7304189435336976,0.8442105263157895,0.2600732600732601,0.7871831975663198,404.0,546.0,0.1614234894514084,0.4370461404323578
rect_v9_0026,145,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6629834254143646,0.7973421926910299,0.21541501976284586,2.0219127259095955,397.0,506.0,0.07600495219230652,0.23553518950939178
rect_v9_0028,147,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6390168970814132,0.7797563261480788,0.36098310291858676,1.4055327723893016,416.0,651.0,0.10197410732507706,0.3562583327293396
rect_v9_0029,148,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.662704309063893,0.7971403038427167,0.30454545454545456,3.0599145991210617,459.0,660.0,0.08296800404787064,0.2492324262857437
rect_v9_0030,149,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8395604395604396,0.9127837514934289,0.10633484162895927,0.4832410076710729,395.0,442.0,0.11937753111124039,0.2922343313694
rect_v9_0031,150,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6802721088435374,0.8097165991902834,0.0941358024691358,3.7152214466315603,587.0,648.0,0.08450675755739212,0.2623547315597534
rect_v9_0036,155,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6611464968152866,0.7960122699386503,0.3282051282051282,1.8941644857614923,524.0,780.0,0.11741895973682404,0.3522213399410248
rect_v9_0037,156,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6368352788586251,0.7781299524564184,0.3567708333333333,2.914457471203918,494.0,768.0,0.12690261006355286,0.2781582474708557
rect_v9_0039,158,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7283950617283951,0.8428571428571429,0.024793388429752067,0.6363434705306548,496.0,484.0,0.09445630759000778,0.293375164270401
rect_v9_0040,159,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7213403880070547,0.8381147540983607,0.22545454545454546,2.166142694235839,426.0,550.0,0.19049079716205597,0.4603058993816376
rect_v9_0041,160,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.4442771084337349,0.6152241918665277,0.5246153846153846,2.1318885367804357,309.0,650.0,0.07963807135820389,0.3102920949459076
rect_v9_0042,161,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5771428571428572,0.7318840579710145,0.10526315789473684,3.498351971959285,391.0,437.0,0.07681071758270264,0.2593066990375519
rect_v9_0043,162,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6039603960396039,0.7530864197530864,0.39285714285714285,3.094626301897521,306.0,504.0,0.08101360499858856,0.25591161847114563
rect_v9_0045,164,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7549857549857549,0.8603896103896104,0.13333333333333333,1.2426368789906157,286.0,330.0,0.07703380286693573,0.2545758783817291
rect_v9_0047,166,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7714285714285715,0.8709677419354839,0.08403361344537816,2.233271311586835,387.0,357.0,0.1028064712882042,0.39512231945991516
rect_v9_0051,170,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6571087216248507,0.7930785868781542,0.3329326923076923,2.8947124972132574,555.0,832.0,0.10158447921276093,0.29601413011550903
rect_v9_0052,171,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7617554858934169,0.8647686832740213,0.036231884057971016,1.7176918180137766,572.0,552.0,0.22243310511112213,0.6532337069511414
rect_v9_0057,176,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5789473684210527,0.7333333333333333,0.045112781954887216,3.8532794007142432,381.0,399.0,0.08907555788755417,0.26703113317489624
rect_v9_0058,177,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6437177280550774,0.7832460732984293,0.010526315789473684,1.8957005448001432,480.0,475.0,0.21000860631465912,0.6473497748374939
rect_v9_0059,178,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5658307210031348,0.7227227227227228,0.4341692789968652,1.8808359402327588,361.0,638.0,0.11480019241571426,0.3468119502067566
rect_v9_0060,179,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6440281030444965,0.7834757834757835,0.005681818181818182,3.6795485526108274,350.0,352.0,0.24222204089164734,0.39971858263015747
rect_v9_0061,180,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6456140350877193,0.7846481876332623,0.3543859649122807,2.0353750647151676,368.0,570.0,0.0888901799917221,0.26662367582321167
rect_v9_0062,181,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7310443490701002,0.8446280991735537,0.2463768115942029,1.754643037586021,520.0,690.0,0.13174107670783997,0.2889074385166168
rect_v9_0063,182,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.680921052631579,0.8101761252446184,0.14181818181818182,3.1082234247836857,472.0,550.0,0.10515842586755753,0.3618762493133545
rect_v9_0064,183,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.4973404255319149,0.6642984014209592,0.25696594427244585,3.7500092592478294,240.0,323.0,0.10634469985961914,0.4040752947330475
rect_v9_0065,184,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7272727272727273,0.8421052631578947,0.1590909090909091,0.8964130323074201,510.0,440.0,0.14597205817699432,0.4288088083267212
rect_v9_0066,185,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6188271604938271,0.7645376549094376,0.01730769230769231,3.5880951641097423,529.0,520.0,0.08946787565946579,0.2916414439678192
rect_v9_0068,187,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6955177743431221,0.8204193254329991,0.06525573192239859,3.6111896429345083,530.0,567.0,0.2863651216030121,0.7153152823448181
rect_v9_0069,188,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.608843537414966,0.7568710359408034,0.286231884057971,3.041537996984572,394.0,552.0,0.10118510574102402,0.3407306671142578
rect_v9_0070,189,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6038394415357766,0.7529923830250272,0.18379446640316205,3.207314273108329,413.0,506.0,0.25768178701400757,0.6087478995323181
rect_v9_0071,190,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5816326530612245,0.7354838709677419,0.3225108225108225,2.1616063065356466,313.0,462.0,0.07429104298353195,0.27715712785720825
rect_v9_0072,191,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.780114722753346,0.8764769065520945,0.22727272727272727,1.826357026576262,513.0,418.0,0.12093362212181091,0.3732324242591858
rect_v9_0074,193,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6242424242424243,0.7686567164179104,0.37575757575757573,1.7331456801245069,412.0,660.0,0.08435129374265671,0.25579583644866943
rect_v9_0075,194,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5543933054393305,0.7133243606998654,0.13784461152882205,3.8742584646125438,344.0,399.0,0.10888178646564484,0.3463198244571686
rect_v9_0078,197,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6818851251840943,0.8108581436077058,0.2696969696969697,3.0448438412044436,482.0,660.0,0.14116060733795166,0.2970491051673889
rect_v9_0079,198,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.759170653907496,0.8631006346328196,0.16166666666666665,0.6065190618422953,503.0,600.0,0.21554666757583618,0.3400641977787018
rect_v9_0080,199,train,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6152416356877324,0.761795166858458,0.2757936507936508,2.7310152619572365,365.0,504.0,0.1908450871706009,0.5346589088439941
rot_p3_0006,205,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6461267605633803,0.7850267379679144,0.27171903881700554,3.4027381114057804,394.0,541.0,1.503759503364563,0.675675094127655
rot_p3_0007,206,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5246153846153846,0.6881937436932392,0.22401433691756273,2.686936622979994,433.0,558.0,1.1847409009933472,0.6090506315231323
rot_p3_0009,208,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6935483870967742,0.819047619047619,0.1875,3.2218308985175934,285.0,240.0,1.0047783851623535,0.6325811743736267
rot_p3_0010,209,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6931216931216931,0.81875,0.2222222222222222,0.9699568683867419,420.0,540.0,1.1889781951904297,0.626909077167511
rot_p3_0011,210,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5800865800865801,0.7342465753424657,0.051601423487544484,3.428758437572075,533.0,562.0,2.397531270980835,0.6271106004714966
rot_p3_0014,213,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7785123966942149,0.8754646840148699,0.0037105751391465678,2.8658227945551733,537.0,539.0,2.5215775966644287,0.6402071714401245
rot_p3_0015,214,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5639097744360902,0.7211538461538461,0.14285714285714285,0.8427811057476419,480.0,560.0,1.5271402597427368,0.5986831784248352
rot_p3_0016,215,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6382306477093207,0.7791706846673095,0.1449016100178891,2.98886241366353,478.0,559.0,0.8408694267272949,0.618606448173523
rot_p3_0017,216,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7225806451612903,0.8389513108614233,0.2157676348547718,0.2435160256138461,293.0,241.0,2.521200656890869,0.6544874906539917
rot_p3_0019,218,train,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6402349486049926,0.7806624888093107,0.008912655971479501,3.2246412914393723,556.0,561.0,0.8149734735488892,0.5562604665756226
