candidate,epoch,train_loss,val_loss
EPPF1_profile_station_mlp,31,0.63325301806132,0.8919339179992676
EPPF1_profile_station_mlp,32,0.6237111488978068,0.9027136564254761
EPPF1_profile_station_mlp,33,0.6226757367451986,0.9181375702222189
EPPF1_profile_station_mlp,34,0.6131926973660787,0.9131071368853251
EPPF1_profile_station_mlp,35,0.6048969974120458,0.9187959432601929
EPPF1_profile_station_mlp,36,0.6072504719098409,0.9352350234985352
EPPF1_profile_station_mlp,37,0.5993624577919642,0.921391487121582
EPPF1_profile_station_mlp,38,0.6071768626570702,0.9381641149520874
EPPF1_profile_station_mlp,39,0.5999861508607864,0.9331297278404236
EPPF1_profile_station_mlp,40,0.5926462635397911,0.944262683391571
EPPF1_profile_station_mlp,41,0.594804843266805,0.9548599720001221
EPPF1_profile_station_mlp,42,0.5773814916610718,0.9436103105545044
EPPF1_profile_station_mlp,43,0.5744078805049261,0.9667140046755472
EPPF1_profile_station_mlp,44,0.5638970409830412,0.9727046887079874
EPPF1_profile_station_mlp,45,0.5609854385256767,0.967508872350057
EPPF1_profile_station_mlp,46,0.5532633612553278,0.9762630860010783
EPPF1_profile_station_mlp,47,0.5540215000510216,0.9811678330103556
EPPF1_profile_station_mlp,48,0.5507069403926531,0.9752233227094015
EPPF1_profile_station_mlp,49,0.5446732516090075,0.9842694203058878
EPPF1_profile_station_mlp,50,0.540428544084231,0.9846511085828146
EPPF1_profile_station_mlp,51,0.5309812401731809,1.011409858862559
EPPF1_profile_station_mlp,52,0.5288491596778234,0.9870255986849467
EPPF1_profile_station_mlp,53,0.5161552603046099,1.0172066688537598
EPPF1_profile_station_mlp,54,0.5185544267296791,1.0305009682973225
EPPF1_profile_station_mlp,55,0.5135256300369898,1.032264729340871
EPPF1_profile_station_mlp,56,0.5137553463379542,1.0438324213027954
EPPF1_profile_station_mlp,57,0.5184066196282705,1.0350339810053508
EPPF1_profile_station_mlp,58,0.5054581984877586,1.0441645979881287
EPPF1_profile_station_mlp,59,0.4956289529800415,1.0433836778004963
EPPF1_profile_station_mlp,60,0.4920155828197797,1.0438578526178997
EPPF1_profile_station_mlp,61,0.48843534539143246,1.0615025361378987
EPPF1_profile_station_mlp,62,0.48163897544145584,1.0650804837544758
EPPF1_profile_station_mlp,63,0.4736672242482503,1.0667523543039958
EPPF1_profile_station_mlp,64,0.4777887041370074,1.0771870215733845
EPPF1_profile_station_mlp,65,0.48240696390469867,1.1028499603271484
EPPF1_profile_station_mlp,66,0.5291237557927767,1.0792790253957112
EPPF1_profile_station_mlp,67,0.4896193891763687,1.0911787350972493
EPPF1_profile_station_mlp,68,0.4699793557325999,1.0826132694880168
EPPF1_profile_station_mlp,69,0.45978049437205,1.1019010941187541
EPPF1_profile_station_mlp,70,0.4546096548438072,1.0941768487294514
EPPF1_profile_station_mlp,71,0.4473167881369591,1.1186554034550984
EPPF1_profile_station_mlp,72,0.4420495107769966,1.1229010423024495
EPPF1_profile_station_mlp,73,0.44032898048559826,1.123799165089925
EPPF1_profile_station_mlp,74,0.43320465584595996,1.1110940376917522
EPPF1_profile_station_mlp,75,0.4271428758899371,1.122370441754659
EPPF1_profile_station_mlp,76,0.4265156090259552,1.134023666381836
EPPF1_profile_station_mlp,77,0.4189602881669998,1.1199897925059001
EPPF1_profile_station_mlp,78,0.41600477198759717,1.1226130723953247
EPPF1_profile_station_mlp,79,0.41376421848932904,1.1520864168802898
EPPF1_profile_station_mlp,80,0.409352570772171,1.1367886861165364
EPPF1_profile_station_mlp,best,nan,0.8332424163818359
EPPF2_profile_raster_sequence,1,1.1687768797079723,1.146074930826823
EPPF2_profile_raster_sequence,2,1.152280290921529,1.130325714747111
EPPF2_profile_raster_sequence,3,1.0949710706869762,1.0657574733098347
EPPF2_profile_raster_sequence,4,0.9881967057784399,0.9647648731867472
EPPF2_profile_raster_sequence,5,0.9361634254455566,0.8834089835484823
EPPF2_profile_raster_sequence,6,0.9086155394713084,0.875201404094696
EPPF2_profile_raster_sequence,7,0.8985633552074432,0.8639472524325053
EPPF2_profile_raster_sequence,8,0.8647922972838084,0.8387328386306763
EPPF2_profile_raster_sequence,9,0.8465960373481115,0.8327463865280151
EPPF2_profile_raster_sequence,10,0.831133042772611,0.8269797762235006
EPPF2_profile_raster_sequence,11,0.8346445212761561,0.8322018186251322
EPPF2_profile_raster_sequence,12,0.8127315640449524,0.8250856002171835
EPPF2_profile_raster_sequence,13,0.8084549059470495,0.8186202843983968
EPPF2_profile_raster_sequence,14,0.8133022884527842,0.8285432060559591
EPPF2_profile_raster_sequence,15,0.8060551832119623,0.827214260896047
EPPF2_profile_raster_sequence,16,0.789967730641365,0.8220458030700684
EPPF2_profile_raster_sequence,17,0.7847009499867758,0.8226133386294047
EPPF2_profile_raster_sequence,18,0.7810788204272588,0.8201987942059835
EPPF2_profile_raster_sequence,19,0.7704832305510839,0.8216937979062399
EPPF2_profile_raster_sequence,20,0.7747789373000463,0.8223745425542196
EPPF2_profile_raster_sequence,21,0.7649257034063339,0.8404539227485657
EPPF2_profile_raster_sequence,22,0.763862227400144,0.8302947084108988
EPPF2_profile_raster_sequence,23,0.7531969398260117,0.8516547282536825
EPPF2_profile_raster_sequence,24,0.7537158081928889,0.8403700391451517
EPPF2_profile_raster_sequence,25,0.7480725000301996,0.8409096797307333
EPPF2_profile_raster_sequence,26,0.7501098811626434,0.8490309715270996
EPPF2_profile_raster_sequence,27,0.7379013995329539,0.8402813871701559
EPPF2_profile_raster_sequence,28,0.7353598872820536,0.8514856894810995
EPPF2_profile_raster_sequence,29,0.7415086627006531,0.8460030555725098
EPPF2_profile_raster_sequence,30,0.7523569911718369,0.8597269256909689
EPPF2_profile_raster_sequence,31,0.7363714178403219,0.8616945544878641
EPPF2_profile_raster_sequence,32,0.7338743805885315,0.8633344173431396
EPPF2_profile_raster_sequence,33,0.7189055879910787,0.8748193780581156
EPPF2_profile_raster_sequence,34,0.7099980115890503,0.8622930645942688
EPPF2_profile_raster_sequence,35,0.7092340638240179,0.8728668689727783
EPPF2_profile_raster_sequence,36,0.704235628247261,0.8759397466977438
EPPF2_profile_raster_sequence,37,0.7068138271570206,0.8912498553593954
EPPF2_profile_raster_sequence,38,0.7080940008163452,0.8783373037974039
EPPF2_profile_raster_sequence,39,0.695580909649531,0.8807428479194641
EPPF2_profile_raster_sequence,40,0.6916256248950958,0.8738695581754049
EPPF2_profile_raster_sequence,41,0.6854789306720098,0.8841447830200195
EPPF2_profile_raster_sequence,42,0.684923325975736,0.8816190759340922
EPPF2_profile_raster_sequence,43,0.6794025748968124,0.899402916431427
EPPF2_profile_raster_sequence,44,0.6779080281654993,0.8989083965619405
EPPF2_profile_raster_sequence,45,0.6825045396884283,0.8727350433667501
EPPF2_profile_raster_sequence,46,0.670618529121081,0.8994360566139221
EPPF2_profile_raster_sequence,47,0.6626192778348923,0.8881560365358988
EPPF2_profile_raster_sequence,48,0.6576747894287109,0.9028473695119222
EPPF2_profile_raster_sequence,49,0.6659782975912094,0.8971542716026306
EPPF2_profile_raster_sequence,50,0.6532651782035828,0.8932040135065714
EPPF2_profile_raster_sequence,51,0.6489187180995941,0.9074065685272217
EPPF2_profile_raster_sequence,52,0.6470543146133423,0.9002371430397034
EPPF2_profile_raster_sequence,53,0.6554222404956818,0.9254426757494608
EPPF2_profile_raster_sequence,54,0.6466790189345678,0.8989137013753256
EPPF2_profile_raster_sequence,55,0.6476373920838038,0.9038306474685669
EPPF2_profile_raster_sequence,56,0.6273306260506312,0.9043420553207397
EPPF2_profile_raster_sequence,57,0.6313860217730204,0.9265885353088379
EPPF2_profile_raster_sequence,58,0.6323178013165792,0.9141457875569662
EPPF2_profile_raster_sequence,59,0.6255723387002945,0.9062532385190328
EPPF2_profile_raster_sequence,60,0.6193681756655375,0.922873338063558
EPPF2_profile_raster_sequence,61,0.6188172300656637,0.9239714940388998
EPPF2_profile_raster_sequence,62,0.6122879087924957,0.9103251496950785
EPPF2_profile_raster_sequence,63,0.607754573225975,0.93717493613561
EPPF2_profile_raster_sequence,64,0.6040729085604349,0.9350582957267761
EPPF2_profile_raster_sequence,65,0.6157366136709849,0.9621820052464803
EPPF2_profile_raster_sequence,66,0.6142393002907435,0.944459080696106
EPPF2_profile_raster_sequence,67,0.6013146738211314,0.9723449150721232
EPPF2_profile_raster_sequence,68,0.592723622918129,0.9507960677146912
EPPF2_profile_raster_sequence,69,0.6010574301083883,0.9407879710197449
EPPF2_profile_raster_sequence,70,0.5821190054217974,0.9670541485150655
EPPF2_profile_raster_sequence,71,0.5873838712771734,0.9695873856544495
EPPF2_profile_raster_sequence,72,0.5721337298552195,0.9662984410921732
EPPF2_profile_raster_sequence,73,0.5715057402849197,1.0115906794865925
EPPF2_profile_raster_sequence,74,0.5694561824202538,0.9743812481562296
EPPF2_profile_raster_sequence,75,0.5651593332489332,0.9902288516362509
EPPF2_profile_raster_sequence,76,0.5610463619232178,0.9812740882237753
EPPF2_profile_raster_sequence,77,0.5625937407215437,1.0086041291554768
EPPF2_profile_raster_sequence,78,0.5592130099733671,1.014926552772522
EPPF2_profile_raster_sequence,79,0.5503434340159098,1.0098483959833782
EPPF2_profile_raster_sequence,80,0.5649368489782015,1.0178931752840679
EPPF2_profile_raster_sequence,best,nan,0.8186202843983968
