sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,geometry_center_error_px,geometry_pred_area,empty_prediction,fallback_used,component_area_px,notes
rot_v8_0028,307,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.9271255060728745,0.9621848739495799,0.016666666666666666,0.44086127217552634,236.0,240.0,0.8918918918918919,0.9428571428571428,0.041666666666666664,0.4882622246293476,250.0,0.0,0.0,236.0,
rot_v8_0029,308,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8051470588235294,0.8920570264765784,0.012295081967213115,1.257040127103828,247.0,244.0,0.8187919463087249,0.9003690036900369,0.22131147540983606,1.2947631196947456,298.0,0.0,0.0,247.0,
rot_v8_0030,309,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8947368421052632,0.9444444444444444,0.03361344537815126,0.4738775339161464,230.0,238.0,0.9215686274509803,0.9591836734693877,0.058823529411764705,0.4038638850182334,252.0,0.0,0.0,230.0,
rot_v8_0031,310,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.75,0.8571428571428571,0.03765690376569038,2.5953787788289335,230.0,239.0,0.7617328519855595,0.8647540983606558,0.04184100418410042,2.5432757629166747,249.0,0.0,0.0,230.0,
rot_v8_0032,311,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7624521072796935,0.8652173913043478,0.05907172995780591,1.7390692974478055,223.0,237.0,0.6813880126182965,0.8105065666041276,0.2489451476793249,1.6969495281043605,296.0,0.0,0.0,223.0,
rot_v8_0035,314,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.867704280155642,0.9291666666666667,0.008368200836820083,0.7833718468374873,241.0,239.0,0.8436363636363636,0.9151873767258383,0.12133891213389121,0.8140003406677948,268.0,0.0,0.0,241.0,
rot_v8_0036,315,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.9069767441860465,0.9512195121951219,0.06722689075630252,0.1531895784121554,254.0,238.0,0.8095238095238095,0.8947368421052632,0.23529411764705882,0.17823908172209352,294.0,0.0,0.0,254.0,
rot_v8_0037,316,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8426966292134831,0.9146341463414634,0.058577405857740586,0.8100291719849403,253.0,239.0,0.8153310104529616,0.8982725527831094,0.1799163179916318,0.8112069518340239,282.0,0.0,0.0,253.0,
rot_v8_0038,317,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.8531746031746031,0.9207708779443254,0.04602510460251046,0.32933355853426954,228.0,239.0,0.8539325842696629,0.9212121212121213,0.07112970711297072,0.36041700871604787,256.0,0.0,0.0,228.0,
rot_v8_0039,318,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.7038327526132404,0.8261758691206544,0.04602510460251046,2.675401205457016,250.0,239.0,0.6595092024539877,0.7948243992606284,0.26359832635983266,2.656849804953866,302.0,0.0,0.0,250.0,
rot_v9_0002,321,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8072289156626506,0.8933333333333333,0.125,1.101471006738175,210.0,240.0,0.7290322580645161,0.8432835820895522,0.23333333333333334,1.1205415582002913,296.0,0.0,0.0,210.0,
rot_v9_0003,322,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8951612903225806,0.9446808510638298,0.041666666666666664,0.33917320583748145,230.0,240.0,0.8120567375886525,0.8962818003913894,0.12916666666666668,0.3590679646682256,271.0,0.0,0.0,230.0,
rot_v9_0004,323,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8784313725490196,0.9352818371607515,0.012448132780082987,0.980793021448934,238.0,241.0,0.8821292775665399,0.9373737373737374,0.05394190871369295,0.9765442907764167,254.0,0.0,0.0,238.0,
rot_v9_0005,324,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9354838709677419,0.9666666666666667,0.0,0.22189211592823638,240.0,240.0,0.8901515151515151,0.9418837675350702,0.07916666666666666,0.28843637749349177,259.0,0.0,0.0,240.0,
rot_v9_0006,325,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9426229508196722,0.9704641350210971,0.025,0.02294920537768669,234.0,240.0,0.933852140077821,0.96579476861167,0.07083333333333333,0.03968224159974959,257.0,0.0,0.0,234.0,
rot_v9_0007,326,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8244274809160306,0.9037656903765691,0.008333333333333333,0.38130379585045937,238.0,240.0,0.7413793103448276,0.8514851485148515,0.10416666666666667,0.5940020432009006,265.0,0.0,0.0,238.0,
rot_v9_0008,327,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7969924812030075,0.8870292887029289,0.008333333333333333,0.9302887990590699,238.0,240.0,0.7557755775577558,0.8609022556390977,0.21666666666666667,0.9873149892710272,292.0,0.0,0.0,238.0,
rot_v9_0009,328,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8352490421455939,0.9102296450939458,0.004166666666666667,1.3821266718112455,239.0,240.0,0.8357142857142857,0.9105058365758755,0.14166666666666666,1.3720850652850605,274.0,0.0,0.0,239.0,
rot_v9_0010,329,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9306122448979591,0.9640591966173362,0.029166666666666667,0.2554459423167885,233.0,240.0,0.9224806201550387,0.9596774193548387,0.06666666666666667,0.2611058588604438,256.0,0.0,0.0,233.0,
rot_v9_0011,330,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8972332015810277,0.9458333333333333,0.0,0.7755486409274648,240.0,240.0,0.8759398496240601,0.9338677354709419,0.07916666666666666,0.85008047594131,259.0,0.0,0.0,240.0,
rot_v9_0012,331,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.833976833976834,0.9094736842105263,0.020833333333333332,0.7059110592580465,235.0,240.0,0.8185053380782918,0.9001956947162426,0.12916666666666668,0.7592147668838053,271.0,0.0,0.0,235.0,
rot_v9_0017,336,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8658536585365854,0.9281045751633987,0.0794979079497908,0.4113477330779373,220.0,239.0,0.9126984126984127,0.9543568464730291,0.016736401673640166,0.3576723270541737,243.0,0.0,0.0,220.0,
rot_v9_0018,337,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8549618320610687,0.9218106995884774,0.03347280334728033,1.2715568069726888,247.0,239.0,0.8074324324324325,0.8934579439252337,0.2384937238493724,1.3205944033359067,296.0,0.0,0.0,247.0,
rot_v9_0019,338,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9043824701195219,0.9497907949790795,0.008333333333333333,0.47034248561286673,238.0,240.0,0.8703703703703703,0.9306930693069307,0.10416666666666667,0.4775781631445286,265.0,0.0,0.0,238.0,
rot_v9_0020,339,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8943089430894309,0.944206008583691,0.0502092050209205,0.5108118840949175,227.0,239.0,0.9206349206349206,0.9586776859504132,0.02510460251046025,0.4847572532708038,245.0,0.0,0.0,227.0,
rot_v9_0021,340,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.717948717948718,0.835820895522388,0.03765690376569038,2.393090160345013,230.0,239.0,0.6677524429967426,0.80078125,0.14225941422594143,2.1024540368681293,273.0,0.0,0.0,230.0,
rot_v9_0022,341,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.5993265993265994,0.7494736842105263,0.012552301255230125,2.3647445350834126,236.0,239.0,0.5669781931464174,0.7236580516898609,0.10460251046025104,2.411209870895189,264.0,0.0,0.0,236.0,
rot_v9_0023,342,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7050359712230215,0.8270042194092827,0.016736401673640166,1.9510621812552105,235.0,239.0,0.6765676567656765,0.8070866141732284,0.12552301255230125,1.9441671797937528,269.0,0.0,0.0,235.0,
rot_v9_0024,343,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7881040892193308,0.8814968814968815,0.02100840336134454,1.3022366990408778,243.0,238.0,0.696078431372549,0.8208092485549133,0.18067226890756302,1.4375308177179762,281.0,0.0,0.0,243.0,
rot_v9_0025,344,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7867647058823529,0.8806584362139918,0.03347280334728033,1.9155401417149152,247.0,239.0,0.7275747508305648,0.8423076923076923,0.17573221757322174,1.9171970502972326,281.0,0.0,0.0,247.0,
rot_v9_0026,345,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8755020080321285,0.9336188436830836,0.04602510460251046,0.35612016466895197,228.0,239.0,0.8821292775665399,0.9373737373737374,0.07112970711297072,0.3654230113873039,256.0,0.0,0.0,228.0,
rot_v9_0027,346,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7620817843866171,0.8649789029535865,0.016736401673640166,1.8073006158798657,235.0,239.0,0.6948051948051948,0.8199233716475096,0.18410041841004185,1.9352586391292028,283.0,0.0,0.0,235.0,
rot_v9_0030,349,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8421052631578947,0.9142857142857143,0.10416666666666667,0.3935757854903424,215.0,240.0,0.8949416342412452,0.944558521560575,0.029166666666666667,0.4150078712923647,247.0,0.0,0.0,215.0,
rot_v9_0031,350,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8509803921568627,0.9194915254237288,0.03333333333333333,0.7723954055008988,232.0,240.0,0.800711743772242,0.8893280632411067,0.10833333333333334,0.7932689634633189,266.0,0.0,0.0,232.0,
rot_v9_0032,351,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9047619047619048,0.95,0.008298755186721992,0.8712679098542155,239.0,241.0,0.8522727272727273,0.9202453987730062,0.029045643153526972,1.1057472690640584,248.0,0.0,0.0,239.0,
rot_v9_0033,352,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9116465863453815,0.9537815126050421,0.016666666666666666,0.17564426805988834,236.0,240.0,0.8976377952755905,0.946058091286307,0.008333333333333333,0.19513882803815938,242.0,0.0,0.0,236.0,
rot_v9_0034,353,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.852589641434263,0.9204301075268817,0.0625,1.1751552629228643,225.0,240.0,0.828996282527881,0.9065040650406504,0.05,1.2651985595647481,252.0,0.0,0.0,225.0,
rot_v9_0035,354,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7894736842105263,0.8823529411764706,0.016666666666666666,1.640270986464726,236.0,240.0,0.8256227758007118,0.9044834307992202,0.1375,1.6068486243555593,273.0,0.0,0.0,236.0,
rot_v9_0036,355,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.6586206896551724,0.7941787941787942,0.004166666666666667,1.901111473966553,241.0,240.0,0.6306306306306306,0.7734806629834254,0.2625,1.8982384148245528,303.0,0.0,0.0,241.0,
rot_v9_0037,356,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7916666666666666,0.8837209302325582,0.029166666666666667,0.32433513998485736,233.0,240.0,0.7195945945945946,0.8369351669941061,0.12083333333333333,0.3686020963189985,269.0,0.0,0.0,233.0,
rot_v9_0038,357,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9051383399209486,0.950207468879668,0.008333333333333333,0.26938852914060496,242.0,240.0,0.8608058608058609,0.9251968503937008,0.11666666666666667,0.29815744404437317,268.0,0.0,0.0,242.0,
rot_v9_0039,358,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8075471698113208,0.8935281837160751,0.004166666666666667,1.5307389649953673,239.0,240.0,0.773972602739726,0.8725868725868726,0.15833333333333333,1.5800248682280094,278.0,0.0,0.0,239.0,
rot_v9_0040,359,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.803030303030303,0.8907563025210085,0.016666666666666666,0.8210819624804393,236.0,240.0,0.7711267605633803,0.8707753479125249,0.09583333333333334,0.8511675447707828,263.0,0.0,0.0,236.0,
rot_v9_0044,363,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8770491803278688,0.9344978165938864,0.09166666666666666,0.3874086262211676,218.0,240.0,0.8853754940711462,0.939203354297694,0.0125,0.356415356713091,237.0,0.0,0.0,218.0,
rot_v9_0045,364,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8924302788844621,0.9431578947368421,0.020833333333333332,0.22602796614424162,235.0,240.0,0.8893129770992366,0.9414141414141414,0.0625,0.22659853889149387,255.0,0.0,0.0,235.0,
rot_v9_0046,365,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9203187250996016,0.9585062240663901,0.008333333333333333,0.16624844006726458,242.0,240.0,0.9209486166007905,0.9588477366255144,0.025,0.19530450153825007,246.0,0.0,0.0,242.0,
rot_v9_0047,366,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8022813688212928,0.890295358649789,0.008403361344537815,1.8306658992990028,236.0,238.0,0.7879858657243817,0.8814229249011858,0.12605042016806722,1.8181860431248988,268.0,0.0,0.0,236.0,
rot_v9_0048,367,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8622047244094488,0.9260042283298098,0.02092050209205021,1.2117434282666002,234.0,239.0,0.8267148014440433,0.9051383399209486,0.11715481171548117,1.279298404837358,267.0,0.0,0.0,234.0,
rot_v9_0049,368,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.6666666666666666,0.8,0.02531645569620253,1.9140113798917766,243.0,237.0,0.646875,0.7855787476280834,0.22362869198312235,1.9265160294233261,290.0,0.0,0.0,243.0,
rot_v9_0050,369,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7992424242424242,0.888421052631579,0.05327868852459016,0.331385643170735,231.0,244.0,0.8297101449275363,0.906930693069307,0.06967213114754098,0.4569298616568955,261.0,0.0,0.0,231.0,
rot_v9_0051,370,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8326996197718631,0.9087136929460581,0.008333333333333333,1.2355371900826455,242.0,240.0,0.8690909090909091,0.9299610894941635,0.14166666666666666,1.2086960913076175,274.0,0.0,0.0,242.0,
rot_v9_0052,371,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8700787401574803,0.9305263157894736,0.05327868852459016,0.1483393697964301,231.0,244.0,0.9236641221374046,0.9603174603174603,0.06557377049180328,0.1756935432703438,260.0,0.0,0.0,231.0,
rot_v9_0056,375,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.6892857142857143,0.8160676532769556,0.029166666666666667,2.4807800612846242,233.0,240.0,0.5940054495912807,0.7452991452991453,0.4375,2.458325009597907,345.0,0.0,0.0,233.0,
rot_v9_0057,376,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.813953488372093,0.8974358974358975,0.05,0.9834606051336238,228.0,240.0,0.743421052631579,0.8528301886792453,0.20833333333333334,1.0399851767321924,290.0,0.0,0.0,228.0,
rot_v9_0058,377,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.85,0.918918918918919,0.004166666666666667,1.320596605001349,241.0,240.0,0.8592592592592593,0.9243027888446215,0.09166666666666666,1.376499510277591,262.0,0.0,0.0,241.0,
rot_v9_0059,378,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8764940239043825,0.9341825902335457,0.0375,0.12407687707178586,231.0,240.0,0.8388278388278388,0.9123505976095617,0.09166666666666666,0.13593685061686522,262.0,0.0,0.0,231.0,
rot_v9_0060,379,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.79296875,0.8845315904139434,0.06329113924050633,1.9667539107762142,222.0,237.0,0.7890909090909091,0.8821138211382114,0.0759493670886076,1.9289703900486526,255.0,0.0,0.0,222.0,
rot_v9_0061,380,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9057377049180327,0.9505376344086022,0.05439330543933055,0.25267386022837957,226.0,239.0,0.8689138576779026,0.9298597194388778,0.08786610878661087,0.2977374855467439,260.0,0.0,0.0,226.0,
rot_v9_0062,381,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.636986301369863,0.7782426778242678,0.008403361344537815,2.361755819994976,240.0,238.0,0.6198083067092651,0.7652859960552268,0.13025210084033614,2.338748096319262,269.0,0.0,0.0,240.0,
rot_v9_0063,382,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8449612403100775,0.9159663865546218,0.04918032786885246,0.5206991079942254,232.0,244.0,0.832089552238806,0.9083503054989817,0.012295081967213115,0.8055025255897857,247.0,0.0,0.0,232.0,
rot_v9_0064,383,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.9349593495934959,0.9663865546218487,0.016666666666666666,0.3061422350540422,236.0,240.0,0.9518072289156626,0.9753086419753086,0.025,0.34591083576430415,246.0,0.0,0.0,236.0,
rot_v9_0065,384,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7686832740213523,0.869215291750503,0.036885245901639344,2.063280604126498,253.0,244.0,0.7620578778135049,0.864963503649635,0.2459016393442623,1.9270344384426918,304.0,0.0,0.0,253.0,
rot_v9_0066,385,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8911290322580645,0.9424307036247335,0.029411764705882353,0.4745141045090113,231.0,238.0,0.9176470588235294,0.9570552147239264,0.0546218487394958,0.46073241221062766,251.0,0.0,0.0,231.0,
rot_v9_0069,388,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.6538461538461539,0.7906976744186046,0.029166666666666667,2.6456720570284937,233.0,240.0,0.6219512195121951,0.7669172932330827,0.21666666666666667,2.6244596498650354,292.0,0.0,0.0,233.0,
rot_v9_0070,389,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.5303514376996805,0.6931106471816284,0.004166666666666667,4.90234231950535,239.0,240.0,0.5546218487394958,0.7135135135135136,0.3125,4.902247591343994,315.0,0.0,0.0,238.0,
rot_v9_0071,390,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.7127659574468085,0.8322981366459627,0.0125,2.686312332412707,243.0,240.0,0.7170418006430869,0.8352059925093633,0.225,2.7587635056288913,294.0,0.0,0.0,243.0,
rot_v9_0072,391,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8849206349206349,0.9389473684210526,0.012552301255230125,0.37071755487262453,236.0,239.0,0.8602941176470589,0.924901185770751,0.11715481171548117,0.5069714896819496,267.0,0.0,0.0,236.0,
rot_v9_0073,392,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8385826771653543,0.9122055674518201,0.04602510460251046,1.003163075873491,228.0,239.0,0.8686131386861314,0.9296875,0.14225941422594143,1.0367298507428855,273.0,0.0,0.0,228.0,
rot_v9_0074,393,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8671875,0.9288702928870293,0.0,0.9409110651195587,239.0,239.0,0.7484276729559748,0.8561151079136691,0.3263598326359833,0.9643667164080908,317.0,0.0,0.0,239.0,
rot_v9_0075,394,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.6135593220338983,0.7605042016806722,0.008368200836820083,2.312199108952269,237.0,239.0,0.6056782334384858,0.7544204322200393,0.1297071129707113,2.3133643554786816,270.0,0.0,0.0,237.0,
rot_v9_0076,395,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8449612403100775,0.9159663865546218,0.008368200836820083,0.40121266302111586,237.0,239.0,0.7622377622377622,0.8650793650793651,0.1087866108786611,0.4077811760906369,265.0,0.0,0.0,237.0,
rot_v9_0077,396,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.896551724137931,0.9454545454545454,0.07983193277310924,0.2867918095181452,257.0,238.0,0.7880794701986755,0.8814814814814815,0.2689075630252101,0.3135920679615029,302.0,0.0,0.0,257.0,
rot_v9_0078,397,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8599221789883269,0.9246861924686193,0.0,0.3258498321746841,239.0,239.0,0.8523985239852399,0.9203187250996016,0.100418410041841,0.3871193635918845,263.0,0.0,0.0,239.0,
rot_v9_0079,398,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.8951612903225806,0.9446808510638298,0.03347280334728033,0.16464098779603475,231.0,239.0,0.8362989323843416,0.9108527131782945,0.1589958158995816,0.11552676001276693,277.0,0.0,0.0,231.0,
rect_p2_0001,0,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.7140255009107468,0.8331562167906482,0.03958333333333333,2.8799528781274226,461.0,480.0,0.7194719471947195,0.836852207293666,0.17083333333333334,2.868468687741871,562.0,0.0,0.0,461.0,
rect_p2_0002,1,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.2140077821011673,0.3525641025641026,0.6666666666666666,8.139039127711545,390.0,234.0,0.24413145539906103,0.39245283018867927,1.3974358974358974,8.447450733945747,561.0,0.0,0.0,381.0,
rect_p2_0005,4,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.5408805031446541,0.7020408163265306,0.7840909090909091,3.4679528613848305,471.0,264.0,0.44745762711864406,0.6182669789227166,1.2348484848484849,3.482588529670462,590.0,0.0,0.0,471.0,
rect_p2_0006,5,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.6375404530744336,0.7786561264822134,0.09774436090225563,3.4512175790259585,240.0,266.0,0.6626506024096386,0.7971014492753623,0.07518796992481203,3.487292062179507,286.0,0.0,0.0,240.0,
rect_p2_0014,13,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.648881239242685,0.7870563674321504,0.12890625,4.068434922909912,446.0,512.0,0.67,0.8023952095808383,0.04296875,3.759505514818627,490.0,0.0,0.0,427.0,
rect_p2_0018,17,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.7902946273830156,0.882865440464666,0.08703703703703704,1.4559550336068217,493.0,540.0,0.8256735340729001,0.9045138888888888,0.13333333333333333,1.4163113665919018,612.0,0.0,0.0,493.0,
rect_p2_0025,24,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.5288966725043783,0.6918671248568156,0.12258064516129032,4.1802841203436625,408.0,465.0,0.56656346749226,0.7233201581027668,0.17634408602150536,4.214945519891846,547.0,0.0,0.0,408.0,
rect_p2_0030,29,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.4911242603550296,0.6587301587301587,0.1,5.9001756539681764,396.0,360.0,0.4629080118694362,0.6328600405679513,0.7388888888888889,5.889089811125236,626.0,0.0,0.0,396.0,
rect_p2_0035,34,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.6112531969309463,0.7587301587301587,0.2826086956521739,2.995124353630202,354.0,276.0,0.6352040816326531,0.7769110764430577,0.322463768115942,2.930250979229603,365.0,0.0,0.0,346.0,
rect_p2_0040,39,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.5636704119850188,0.7209580838323353,0.3789173789173789,4.63933847786425,484.0,351.0,0.5721649484536082,0.7278688524590164,0.6068376068376068,4.58131119912237,564.0,0.0,0.0,484.0,
rect_p2_0041,40,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.588495575221239,0.7409470752089137,0.6992481203007519,1.4747944262620865,452.0,266.0,0.553014553014553,0.7121820615796519,0.8082706766917294,1.8112645659805218,481.0,0.0,0.0,452.0,
rect_p2_0045,44,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.6231578947368421,0.767833981841764,0.33636363636363636,2.944292512213824,441.0,330.0,0.46875,0.6382978723404256,0.990909090909091,2.956266421305486,657.0,0.0,0.0,441.0,
rect_p2_0047,46,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.5851648351648352,0.7383015597920277,0.10197368421052631,2.519212627244356,273.0,304.0,0.5509761388286334,0.7104895104895105,0.3519736842105263,2.5469923513951005,411.0,0.0,0.0,273.0,
rect_p2_0049,48,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.6071428571428571,0.7555555555555555,0.39285714285714285,1.5551861697209663,272.0,448.0,0.6160714285714286,0.7624309392265194,0.38392857142857145,1.5289855072463752,276.0,0.0,0.0,272.0,
rect_p2_0050,49,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.5517928286852589,0.711168164313222,0.5292207792207793,5.29998673619163,471.0,308.0,0.4196675900277008,0.5912195121951219,1.327922077922078,5.338098223513752,717.0,0.0,0.0,471.0,
rect_p2_0059,58,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.7704918032786885,0.8703703703703703,0.1038961038961039,1.3123910401303924,340.0,308.0,0.743142144638404,0.8526466380543634,0.2694805194805195,1.3206902099559696,391.0,0.0,0.0,339.0,
rect_p2_0073,72,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.7198697068403909,0.8371212121212122,0.2564102564102564,2.2503438376529386,294.0,234.0,0.6993865030674846,0.8231046931407943,0.36752136752136755,2.2698882303155377,320.0,0.0,0.0,294.0,
rect_p2_0076,75,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.6534090909090909,0.7903780068728522,0.3342245989304813,1.6704067990948677,499.0,374.0,0.5986394557823129,0.7489361702127659,0.5133689839572193,1.4553264248303102,566.0,0.0,0.0,499.0,
rect_p2_0091,90,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.42934782608695654,0.6007604562737643,0.5288461538461539,4.475940695622889,477.0,312.0,0.43636363636363634,0.6075949367088608,1.0384615384615385,4.424022323368345,636.0,0.0,0.0,477.0,
rect_v9_0001,120,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.723744292237443,0.8397350993377484,0.013333333333333334,1.4523359729736596,380.0,375.0,0.7680180180180181,0.8687898089171975,0.09333333333333334,1.3003111328588877,410.0,0.0,0.0,380.0,
rect_v9_0009,128,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.569620253164557,0.7258064516129032,0.13533834586466165,3.5653870585290797,230.0,266.0,0.6144927536231884,0.7612208258527827,0.09398496240601503,3.6794628998502223,291.0,0.0,0.0,230.0,
rect_v9_0012,131,val,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,0.6,0.5,0.6878172588832487,0.8150375939849624,0.020833333333333332,2.547687746511445,329.0,336.0,0.6740088105726872,0.8052631578947368,0.2619047619047619,2.5262428693393444,424.0,0.0,0.0,329.0,
