model,selected,split,threshold,selection_score,sample_count,high_risk_count,bad_tail_count,catastrophic_failure_count,geometry_branch_failure_count,high_risk_precision,bad_tail_recall,catastrophic_failure_recall,geometry_branch_failure_recall,false_alarm_rate,coverage_retained,center_p95_reduction_mm,burial_p95_reduction_mm
ridge_classifier_balanced,False,val,0.45888699,8.696025206856037,60,35,23,2,1,0.5142857142857142,0.782608695652174,1.0,1.0,0.4594594594594595,0.4166666666666667,0.9442969560623222,0.6576652109622955
ridge_classifier_balanced,False,val,0.47641687,8.696025206856037,60,35,23,2,1,0.5142857142857142,0.782608695652174,1.0,1.0,0.4594594594594595,0.4166666666666667,0.9442969560623222,0.6576652109622955
ridge_classifier_balanced,False,val,0.47641689,8.90839873602927,60,33,23,2,1,0.5454545454545454,0.782608695652174,1.0,1.0,0.40540540540540543,0.45,1.1348461866378798,0.6679614484310148
ridge_classifier_balanced,False,val,0.4769530399081881,8.90839873602927,60,33,23,2,1,0.5454545454545454,0.782608695652174,1.0,1.0,0.40540540540540543,0.45,1.1348461866378798,0.6679614484310148
ridge_classifier_balanced,False,val,0.47739171,8.90839873602927,60,33,23,2,1,0.5454545454545454,0.782608695652174,1.0,1.0,0.40540540540540543,0.45,1.1348461866378798,0.6679614484310148
ridge_classifier_balanced,False,val,0.49999999999999994,9.014585500615887,60,32,23,2,1,0.5625,0.782608695652174,1.0,1.0,0.3783783783783784,0.4666666666666667,1.2301208019256622,0.6731095671653746
ridge_classifier_balanced,False,val,0.50021893,9.014585500615887,60,32,23,2,1,0.5625,0.782608695652174,1.0,1.0,0.3783783783783784,0.4666666666666667,1.2301208019256622,0.6731095671653746
ridge_classifier_balanced,False,val,0.50483422,6.804597893211944,60,30,23,2,1,0.5333333333333333,0.6956521739130435,0.5,1.0,0.3783783783783784,0.5,1.420670032501226,0.16434903740882945
ridge_classifier_balanced,False,val,0.5074959441452992,6.804597893211944,60,30,23,2,1,0.5333333333333333,0.6956521739130435,0.5,1.0,0.3783783783783784,0.5,1.420670032501226,0.16434903740882945
ridge_classifier_balanced,False,val,0.51015767,6.804597893211944,60,30,23,2,1,0.5333333333333333,0.6956521739130435,0.5,1.0,0.3783783783783784,0.5,1.420670032501226,0.16434903740882945
ridge_classifier_balanced,False,val,0.51895209,7.132387735247263,60,27,23,2,1,0.5925925925925926,0.6956521739130435,0.5,1.0,0.2972972972972973,0.55,1.706493878364566,0.21671158671379098
ridge_classifier_balanced,False,val,0.5190361234090475,7.132387735247263,60,27,23,2,1,0.5925925925925926,0.6956521739130435,0.5,1.0,0.2972972972972973,0.55,1.706493878364566,0.21671158671379098
ridge_classifier_balanced,False,val,0.51913883,7.132387735247263,60,27,23,2,1,0.5925925925925926,0.6956521739130435,0.5,1.0,0.2972972972972973,0.55,1.706493878364566,0.21671158671379098
ridge_classifier_balanced,False,val,0.53207192,7.3509142966041425,60,25,23,2,1,0.64,0.6956521739130435,0.5,1.0,0.24324324324324326,0.5833333333333334,1.8970431089401298,0.2516199529170997
ridge_classifier_balanced,False,val,0.53909514,7.3509142966041425,60,25,23,2,1,0.64,0.6956521739130435,0.5,1.0,0.24324324324324326,0.5833333333333334,1.8970431089401298,0.2516199529170997
ridge_classifier_balanced,False,val,0.5421534938313226,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
ridge_classifier_balanced,False,val,0.54674102,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
ridge_classifier_balanced,False,val,0.5499999999999999,7.423142385575595,60,23,23,2,1,0.6521739130434783,0.6521739130434783,0.5,1.0,0.21621621621621623,0.6166666666666667,2.0875923395156937,0.2865283191204082
ridge_classifier_balanced,False,val,0.6,7.423142385575595,60,23,23,2,1,0.6521739130434783,0.6521739130434783,0.5,1.0,0.21621621621621623,0.6166666666666667,2.0875923395156937,0.2865283191204082
ridge_classifier_balanced,False,val,0.6044702061956209,7.423142385575595,60,23,23,2,1,0.6521739130434783,0.6521739130434783,0.5,1.0,0.21621621621621623,0.6166666666666667,2.0875923395156937,0.2865283191204082
ridge_classifier_balanced,False,val,0.60447021,7.738432227610913,60,20,23,2,1,0.75,0.6521739130434783,0.5,1.0,0.13513513513513514,0.6666666666666666,2.3734161853790336,0.33889086842537
ridge_classifier_balanced,False,val,0.61075051,7.738432227610913,60,20,23,2,1,0.75,0.6521739130434783,0.5,1.0,0.13513513513513514,0.6666666666666666,2.3734161853790336,0.33889086842537
ridge_classifier_balanced,False,val,0.63605054,7.761359398599307,60,18,23,2,1,0.7777777777777778,0.6086956521739131,0.5,1.0,0.10810810810810811,0.7,2.4790994405746467,0.3614615380764008
ridge_classifier_balanced,False,val,0.6374234980877587,7.761359398599307,60,18,23,2,1,0.7777777777777778,0.6086956521739131,0.5,1.0,0.10810810810810811,0.7,2.4790994405746467,0.3614615380764008
ridge_classifier_balanced,False,val,0.64062707,7.833821761294692,60,17,23,2,1,0.8235294117647058,0.6086956521739131,0.5,1.0,0.08108108108108109,0.7166666666666667,2.4895080804824827,0.36657802462577793
ridge_classifier_balanced,False,val,0.65,7.833821761294692,60,17,23,2,1,0.8235294117647058,0.6086956521739131,0.5,1.0,0.08108108108108109,0.7166666666666667,2.4895080804824827,0.36657802462577793
ridge_classifier_balanced,False,val,0.6835761,7.833821761294692,60,17,23,2,1,0.8235294117647058,0.6086956521739131,0.5,1.0,0.08108108108108109,0.7166666666666667,2.4895080804824827,0.36657802462577793
ridge_classifier_balanced,False,val,0.69021173,7.678616389315291,60,15,23,2,1,0.8666666666666667,0.5652173913043478,0.5,1.0,0.05405405405405406,0.75,1.8949988603591938,0.3768109977245331
ridge_classifier_balanced,False,val,0.6960642145099839,7.678616389315291,60,15,23,2,1,0.8666666666666667,0.5652173913043478,0.5,1.0,0.05405405405405406,0.75,1.8949988603591938,0.3768109977245331
ridge_classifier_balanced,False,val,0.7,7.678616389315291,60,15,23,2,1,0.8666666666666667,0.5652173913043478,0.5,1.0,0.05405405405405406,0.75,1.8949988603591938,0.3768109977245331
ridge_classifier_balanced,False,val,0.71362168,7.678616389315291,60,15,23,2,1,0.8666666666666667,0.5652173913043478,0.5,1.0,0.05405405405405406,0.75,1.8949988603591938,0.3768109977245331
ridge_classifier_balanced,False,val,0.71973323,7.757440528601022,60,14,23,2,1,0.9285714285714286,0.5652173913043478,0.5,1.0,0.02702702702702703,0.7666666666666667,1.9308546066284178,0.3819274842739102
ridge_classifier_balanced,False,val,0.72896105,7.51293145450561,60,12,23,2,1,1.0,0.5217391304347826,0.5,1.0,0.0,0.8,0.9791305780410786,0.39216045737266514
ridge_classifier_balanced,False,val,0.7326897519877816,7.51293145450561,60,12,23,2,1,1.0,0.5217391304347826,0.5,1.0,0.0,0.8,0.9791305780410786,0.39216045737266514
ridge_classifier_balanced,False,val,0.74760458,7.4513479020932465,60,11,23,2,1,1.0,0.4782608695652174,0.5,1.0,0.0,0.8166666666666667,1.038549447059638,0.39727694392204316
ridge_classifier_balanced,False,val,0.75,7.4513479020932465,60,11,23,2,1,1.0,0.4782608695652174,0.5,1.0,0.0,0.8166666666666667,1.038549447059638,0.39727694392204316
ridge_classifier_balanced,False,val,0.76568198,7.4513479020932465,60,11,23,2,1,1.0,0.4782608695652174,0.5,1.0,0.0,0.8166666666666667,1.038549447059638,0.39727694392204316
ridge_classifier_balanced,False,val,0.76972227,7.328180797268515,60,9,23,2,1,1.0,0.391304347826087,0.5,1.0,0.0,0.85,1.1573871850967405,0.4075099170207974
ridge_classifier_balanced,False,val,0.7775578881274359,7.328180797268515,60,9,23,2,1,1.0,0.391304347826087,0.5,1.0,0.0,0.85,1.1573871850967405,0.4075099170207974
ridge_classifier_balanced,False,val,0.7999999999999999,7.328180797268515,60,9,23,2,1,1.0,0.391304347826087,0.5,1.0,0.0,0.85,1.1573871850967405,0.4075099170207974
ridge_classifier_balanced,False,val,0.82195973,7.088125792858394,60,8,23,2,1,1.0,0.34782608695652173,0.5,1.0,0.0,0.8666666666666667,0.5029202461242681,0.4126264035701752
ridge_classifier_balanced,False,val,0.82308554,7.088125792858394,60,8,23,2,1,1.0,0.34782608695652173,0.5,1.0,0.0,0.8666666666666667,0.5029202461242681,0.4126264035701752
ridge_classifier_balanced,False,val,0.83155955,6.87265173436507,60,6,23,2,1,1.0,0.2608695652173913,0.5,1.0,0.0,0.9,0.25253016948700235,0.42285937666893036
ridge_classifier_balanced,False,val,0.834138015228013,6.87265173436507,60,6,23,2,1,1.0,0.2608695652173913,0.5,1.0,0.0,0.9,0.25253016948700235,0.42285937666893036
ridge_classifier_balanced,False,val,0.85,6.87265173436507,60,6,23,2,1,1.0,0.2608695652173913,0.5,1.0,0.0,0.9,0.25253016948700235,0.42285937666893036
ridge_classifier_balanced,False,val,0.85734421,6.87265173436507,60,6,23,2,1,1.0,0.2608695652173913,0.5,1.0,0.0,0.9,0.25253016948700235,0.42285937666893036
ridge_classifier_balanced,False,val,0.86576632,6.652660657076732,60,4,23,2,1,1.0,0.17391304347826086,0.5,1.0,0.0,0.9333333333333333,-0.015927982330322443,0.4330923497676846
ridge_classifier_balanced,False,val,0.86954542,0.5392977570062103,60,3,23,2,1,1.0,0.13043478260869565,0.0,0.0,0.0,0.95,-0.011945986747741166,0.2865283191204082
ridge_classifier_balanced,False,val,0.8700911332943745,0.5392977570062103,60,3,23,2,1,1.0,0.13043478260869565,0.0,0.0,0.0,0.95,-0.011945986747741166,0.2865283191204082
ridge_classifier_balanced,False,val,0.88045974,0.3950219361030537,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,-0.007963991165160778,0.01631260514259303
ridge_classifier_balanced,False,val,0.9,0.3950219361030537,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,-0.007963991165160778,0.01631260514259303
ridge_classifier_balanced,False,val,0.95,0.3950219361030537,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,-0.007963991165160778,0.01631260514259303
ridge_classifier_balanced,False,val,0.95922008,0.3950219361030537,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,-0.007963991165160778,0.01631260514259303
ridge_classifier_balanced,False,val,0.98911821,0.31843314980683124,60,1,23,2,1,1.0,0.043478260869565216,0.0,0.0,0.0,0.9833333333333333,-0.003981995582580389,0.01684502959251377
random_forest_small,False,val,0.00574192,8.074894582006978,60,59,23,2,1,0.3898305084745763,1.0,1.0,1.0,0.972972972972973,0.016666666666666666,6.476529884338379,1.498724119365215
random_forest_small,False,val,0.0074433,8.074894582006978,60,59,23,2,1,0.3898305084745763,1.0,1.0,1.0,0.972972972972973,0.016666666666666666,6.476529884338379,1.498724119365215
random_forest_small,False,val,0.0078241,7.93812787917795,60,58,23,2,1,0.39655172413793105,1.0,1.0,1.0,0.9459459459459459,0.03333333333333333,5.503217613697052,1.5006452543660995
random_forest_small,False,val,0.009004628426598597,8.04620580074906,60,57,23,2,1,0.40350877192982454,1.0,1.0,1.0,0.918918918918919,0.05,5.5092838406562805,1.502566389366984
random_forest_small,False,val,0.00906676,8.04620580074906,60,57,23,2,1,0.40350877192982454,1.0,1.0,1.0,0.918918918918919,0.05,5.5092838406562805,1.502566389366984
random_forest_small,False,val,0.00952273,8.159928814151852,60,56,23,2,1,0.4107142857142857,1.0,1.0,1.0,0.8918918918918919,0.06666666666666667,5.537930434942245,1.5044875243678686
random_forest_small,False,val,0.01110312,8.273651827554646,60,55,23,2,1,0.41818181818181815,1.0,1.0,1.0,0.8648648648648649,0.08333333333333333,5.566577029228211,1.5064086593687531
random_forest_small,False,val,0.018528516910049527,8.387374840957438,60,54,23,2,1,0.42592592592592593,1.0,1.0,1.0,0.8378378378378378,0.1,5.595223623514175,1.5083297943696377
random_forest_small,False,val,0.01935356,8.387374840957438,60,54,23,2,1,0.42592592592592593,1.0,1.0,1.0,0.8378378378378378,0.1,5.595223623514175,1.5083297943696377
random_forest_small,False,val,0.02042356,8.47023491435055,60,53,23,2,1,0.4339622641509434,1.0,1.0,1.0,0.8108108108108109,0.11666666666666667,5.50465053319931,1.506018853932619
random_forest_small,False,val,0.020620754034717394,8.670195218759613,60,51,23,2,1,0.45098039215686275,1.0,1.0,1.0,0.7567567567567568,0.15,5.522203826904297,1.4396581292152402
random_forest_small,False,val,0.02065555,8.670195218759613,60,51,23,2,1,0.45098039215686275,1.0,1.0,1.0,0.7567567567567568,0.15,5.522203826904297,1.4396581292152402
random_forest_small,False,val,0.02228359,8.87234808085738,60,48,23,2,1,0.4791666666666667,1.0,1.0,1.0,0.6756756756756757,0.2,5.176675039529801,1.3208253920078274
random_forest_small,False,val,0.030262018856343463,8.87234808085738,60,48,23,2,1,0.4791666666666667,1.0,1.0,1.0,0.6756756756756757,0.2,5.176675039529801,1.3208253920078274
random_forest_small,False,val,0.03225663,8.986076817842754,60,47,23,2,1,0.48936170212765956,1.0,1.0,1.0,0.6486486486486487,0.21666666666666667,5.207265663146973,1.3208253920078274
random_forest_small,False,val,0.035589999597073124,8.986076817842754,60,47,23,2,1,0.48936170212765956,1.0,1.0,1.0,0.6486486486486487,0.21666666666666667,5.207265663146973,1.3208253920078274
random_forest_small,False,val,0.03559,9.086768203852948,60,44,23,2,1,0.5227272727272727,1.0,1.0,1.0,0.5675675675675675,0.26666666666666666,4.3370582342147825,1.3208253920078274
random_forest_small,False,val,0.03814506,9.209739346480047,60,42,23,2,1,0.5476190476190477,1.0,1.0,1.0,0.5135135135135135,0.3,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.03920987305623083,9.209739346480047,60,42,23,2,1,0.5476190476190477,1.0,1.0,1.0,0.5135135135135135,0.3,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.03966622,9.209739346480047,60,42,23,2,1,0.5476190476190477,1.0,1.0,1.0,0.5135135135135135,0.3,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.05,9.129500069244209,60,41,23,2,1,0.5365853658536586,0.9565217391304348,1.0,1.0,0.5135135135135135,0.31666666666666665,3.8712751150131246,1.2697568893432625
random_forest_small,False,val,0.06519616,9.88168411733786,60,39,23,2,1,0.5641025641025641,0.9565217391304348,1.0,1.0,0.4594594594594595,0.35,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.06862018114874176,9.88168411733786,60,39,23,2,1,0.5641025641025641,0.9565217391304348,1.0,1.0,0.4594594594594595,0.35,3.9802941560745237,1.3208253920078274
random_forest_small,True,val,0.07046389,9.962765198418943,60,38,23,2,1,0.5789473684210527,0.9565217391304348,1.0,1.0,0.43243243243243246,0.36666666666666664,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.08214576,9.962765198418943,60,38,23,2,1,0.5789473684210527,0.9565217391304348,1.0,1.0,0.43243243243243246,0.36666666666666664,3.9802941560745237,1.3208253920078274
random_forest_small,False,val,0.08778701,9.719017198523805,60,36,23,2,1,0.5833333333333334,0.9130434782608695,1.0,1.0,0.40540540540540543,0.4,3.0536323070526143,1.2090404823422432
random_forest_small,False,val,0.09211663204928494,9.719017198523805,60,36,23,2,1,0.5833333333333334,0.9130434782608695,1.0,1.0,0.40540540540540543,0.4,3.0536323070526143,1.2090404823422432
random_forest_small,False,val,0.09500305,9.58666082651789,60,35,23,2,1,0.5714285714285714,0.8695652173913043,1.0,1.0,0.40540540540540543,0.4166666666666667,3.108141827583316,0.8859750390052803
random_forest_small,False,val,0.1,9.58666082651789,60,35,23,2,1,0.5714285714285714,0.8695652173913043,1.0,1.0,0.40540540540540543,0.4166666666666667,3.108141827583316,0.8859750390052803
random_forest_small,False,val,0.1049807,9.032970573789452,60,34,23,2,1,0.5588235294117647,0.8260869565217391,1.0,1.0,0.40540540540540543,0.43333333333333335,1.1449248075485228,0.8953006133437154
random_forest_small,False,val,0.11861885,6.880142245202661,60,33,23,2,1,0.5454545454545454,0.782608695652174,0.5,1.0,0.40540540540540543,0.45,1.1972980260849013,0.49248364567756653
random_forest_small,False,val,0.12327808154848628,6.880142245202661,60,33,23,2,1,0.5454545454545454,0.782608695652174,0.5,1.0,0.40540540540540543,0.45,1.1972980260849013,0.49248364567756653
random_forest_small,False,val,0.12709018,6.880142245202661,60,33,23,2,1,0.5454545454545454,0.782608695652174,0.5,1.0,0.40540540540540543,0.45,1.1972980260849013,0.49248364567756653
random_forest_small,False,val,0.15,6.993316581505587,60,32,23,2,1,0.5625,0.782608695652174,0.5,1.0,0.3783783783783784,0.4666666666666667,1.3029812812805206,0.515173411369324
random_forest_small,False,val,0.16397094,6.993316581505587,60,32,23,2,1,0.5625,0.782608695652174,0.5,1.0,0.3783783783783784,0.4666666666666667,1.3029812812805206,0.515173411369324
random_forest_small,False,val,0.19599075,6.974315805390006,60,30,23,2,1,0.5666666666666667,0.7391304347826086,0.5,1.0,0.35135135135135137,0.5,1.5143477916717591,0.16434903740882945
random_forest_small,False,val,0.2,6.974315805390006,60,30,23,2,1,0.5666666666666667,0.7391304347826086,0.5,1.0,0.35135135135135137,0.5,1.5143477916717591,0.16434903740882945
random_forest_small,False,val,0.20163344529106386,6.974315805390006,60,30,23,2,1,0.5666666666666667,0.7391304347826086,0.5,1.0,0.35135135135135137,0.5,1.5143477916717591,0.16434903740882945
random_forest_small,False,val,0.20727614,6.974315805390006,60,30,23,2,1,0.5666666666666667,0.7391304347826086,0.5,1.0,0.35135135135135137,0.5,1.5143477916717591,0.16434903740882945
random_forest_small,False,val,0.24082751,7.0861812460454034,60,29,23,2,1,0.5862068965517241,0.7391304347826086,0.5,1.0,0.32432432432432434,0.5166666666666667,1.6200310468673704,0.18180322051048248
random_forest_small,False,val,0.24644265,7.198046686700803,60,28,23,2,1,0.6071428571428571,0.7391304347826086,0.5,1.0,0.2972972972972973,0.5333333333333333,1.7257143020629897,0.19925740361213684
random_forest_small,False,val,0.24737447817136188,7.309912127356203,60,27,23,2,1,0.6296296296296297,0.7391304347826086,0.5,1.0,0.2702702702702703,0.55,1.831397557258609,0.21671158671379098
random_forest_small,False,val,0.24851338,7.421777568011602,60,26,23,2,1,0.6538461538461539,0.7391304347826086,0.5,1.0,0.24324324324324326,0.5666666666666667,1.9370808124542283,0.23416576981544535
random_forest_small,False,val,0.25,7.421777568011602,60,26,23,2,1,0.6538461538461539,0.7391304347826086,0.5,1.0,0.24324324324324326,0.5666666666666667,1.9370808124542283,0.23416576981544535
random_forest_small,False,val,0.26480878,7.533643008667001,60,25,23,2,1,0.68,0.7391304347826086,0.5,1.0,0.21621621621621623,0.5833333333333334,2.0427640676498475,0.2516199529170997
random_forest_small,False,val,0.27115347,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
random_forest_small,False,val,0.2900677015421703,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
random_forest_small,False,val,0.3,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
random_forest_small,False,val,0.31843905,7.460177577282581,60,24,23,2,1,0.6666666666666666,0.6956521739130435,0.5,1.0,0.21621621621621623,0.6,1.992317724227905,0.26907413601875274
random_forest_small,False,val,0.33698886,7.569440857961023,60,23,23,2,1,0.6956521739130435,0.6956521739130435,0.5,1.0,0.1891891891891892,0.6166666666666667,2.0875923395156937,0.2865283191204082
random_forest_small,False,val,0.34822055,7.7879674193179005,60,21,23,2,1,0.7619047619047619,0.6956521739130435,0.5,1.0,0.13513513513513514,0.65,2.278141570091245,0.3214366853237145
random_forest_small,False,val,0.35,7.7879674193179005,60,21,23,2,1,0.7619047619047619,0.6956521739130435,0.5,1.0,0.13513513513513514,0.65,2.278141570091245,0.3214366853237145
random_forest_small,False,val,0.3675258480474894,7.7879674193179005,60,21,23,2,1,0.7619047619047619,0.6956521739130435,0.5,1.0,0.13513513513513514,0.65,2.278141570091245,0.3214366853237145
random_forest_small,False,val,0.39999999999999997,7.7879674193179005,60,21,23,2,1,0.7619047619047619,0.6956521739130435,0.5,1.0,0.13513513513513514,0.65,2.278141570091245,0.3214366853237145
random_forest_small,False,val,0.40337855,7.98149398067478,60,19,23,2,1,0.8421052631578947,0.6956521739130435,0.5,1.0,0.08108108108108109,0.6833333333333333,2.468690800666809,0.356345051527023
random_forest_small,False,val,0.44999999999999996,7.98149398067478,60,19,23,2,1,0.8421052631578947,0.6956521739130435,0.5,1.0,0.08108108108108109,0.6833333333333333,2.468690800666809,0.356345051527023
random_forest_small,False,val,0.49999999999999994,7.98149398067478,60,19,23,2,1,0.8421052631578947,0.6956521739130435,0.5,1.0,0.08108108108108109,0.6833333333333333,2.468690800666809,0.356345051527023
random_forest_small,False,val,0.5499999999999999,7.98149398067478,60,19,23,2,1,0.8421052631578947,0.6956521739130435,0.5,1.0,0.08108108108108109,0.6833333333333333,2.468690800666809,0.356345051527023
random_forest_small,False,val,0.57605233,7.98149398067478,60,19,23,2,1,0.8421052631578947,0.6956521739130435,0.5,1.0,0.08108108108108109,0.6833333333333333,2.468690800666809,0.356345051527023
random_forest_small,False,val,0.5874014706395898,7.9086785021788515,60,18,23,2,1,0.8333333333333334,0.6521739130434783,0.5,1.0,0.08108108108108109,0.7,2.4790994405746467,0.3655440628528599
random_forest_small,False,val,0.6,7.9086785021788515,60,18,23,2,1,0.8333333333333334,0.6521739130434783,0.5,1.0,0.08108108108108109,0.7,2.4790994405746467,0.3655440628528599
random_forest_small,False,val,0.61388279,7.730331962987273,60,17,23,2,1,0.8235294117647058,0.6086956521739131,0.5,1.0,0.08108108108108109,0.7166666666666667,2.0673838376998903,0.3747430741786957
random_forest_small,False,val,0.61860513,7.806786504718797,60,16,23,2,1,0.875,0.6086956521739131,0.5,1.0,0.05405405405405406,0.7333333333333333,2.0896786689758295,0.38394208550453124
random_forest_small,False,val,0.65,7.806786504718797,60,16,23,2,1,0.875,0.6086956521739131,0.5,1.0,0.05405405405405406,0.7333333333333333,2.0896786689758295,0.38394208550453124
random_forest_small,False,val,0.66669535,7.8832410464503235,60,15,23,2,1,0.9333333333333333,0.6086956521739131,0.5,1.0,0.02702702702702703,0.75,2.1119735002517714,0.39314109683036835
random_forest_small,False,val,0.6689034964132706,7.8832410464503235,60,15,23,2,1,0.9333333333333333,0.6086956521739131,0.5,1.0,0.02702702702702703,0.75,2.1119735002517714,0.39314109683036835
random_forest_small,False,val,0.67552794,7.8832410464503235,60,15,23,2,1,0.9333333333333333,0.6086956521739131,0.5,1.0,0.02702702702702703,0.75,2.1119735002517714,0.39314109683036835
random_forest_small,False,val,0.7,7.511854386657091,60,14,23,2,1,0.9285714285714286,0.5652173913043478,0.5,1.0,0.02702702702702703,0.7666666666666667,0.9280974149703978,0.4023401081562039
random_forest_small,False,val,0.71749349,7.3217704769744865,60,13,23,2,1,0.9230769230769231,0.5217391304347826,0.5,1.0,0.02702702702702703,0.7833333333333333,0.4694323301315313,0.4115391194820408
random_forest_small,False,val,0.74118432,1.1278366615625863,60,12,23,2,1,0.9166666666666666,0.4782608695652174,0.0,0.0,0.02702702702702703,0.8,0.28666508197784424,0.12944067120552072
random_forest_small,False,val,0.7415208459109011,1.1278366615625863,60,12,23,2,1,0.9166666666666666,0.4782608695652174,0.0,0.0,0.02702702702702703,0.8,0.28666508197784424,0.12944067120552072
random_forest_small,False,val,0.74286697,1.0572247727444681,60,11,23,2,1,0.9090909090909091,0.43478260869565216,0.0,0.0,0.02702702702702703,0.8166666666666667,0.2976329088211074,0.14689485430717641
random_forest_small,False,val,0.74449851,1.0572247727444681,60,11,23,2,1,0.9090909090909091,0.43478260869565216,0.0,0.0,0.02702702702702703,0.8166666666666667,0.2976329088211074,0.14689485430717641
random_forest_small,False,val,0.75,0.9485389269599485,60,10,23,2,1,0.9,0.391304347826087,0.0,0.0,0.02702702702702703,0.8333333333333334,0.30860073566436785,0.012053209543227972
random_forest_small,False,val,0.76046042,0.9485389269599485,60,10,23,2,1,0.9,0.391304347826087,0.0,0.0,0.02702702702702703,0.8333333333333334,0.30860073566436785,0.012053209543227972
random_forest_small,False,val,0.7612070013329341,0.873696598478896,60,9,23,2,1,0.8888888888888888,0.34782608695652173,0.0,0.0,0.02702702702702703,0.85,0.3195685625076292,0.012585633993148493
random_forest_small,False,val,0.7654376,0.873696598478896,60,9,23,2,1,0.8888888888888888,0.34782608695652173,0.0,0.0,0.02702702702702703,0.85,0.3195685625076292,0.012585633993148493
random_forest_small,False,val,0.78644983,0.7988542699978439,60,8,23,2,1,0.875,0.30434782608695654,0.0,0.0,0.02702702702702703,0.8666666666666667,0.33053638935089147,0.013118058443069236
random_forest_small,False,val,0.7999999999999999,0.7078918891791451,60,7,23,2,1,0.8571428571428571,0.2608695652173913,0.0,0.0,0.02702702702702703,0.8833333333333333,0.34150421619415283,-0.05082972645759587
random_forest_small,False,val,0.80958219,0.6347318019590988,60,6,23,2,1,0.8333333333333334,0.21739130434782608,0.0,0.0,0.02702702702702703,0.9,0.35247204303741597,-0.04356833696365303
random_forest_small,False,val,0.8106190030423815,0.6347318019590988,60,6,23,2,1,0.8333333333333334,0.21739130434782608,0.0,0.0,0.02702702702702703,0.9,0.35247204303741597,-0.04356833696365303
random_forest_small,False,val,0.81995033,0.7078701871244805,60,5,23,2,1,1.0,0.21739130434782608,0.0,0.0,0.0,0.9166666666666666,0.36343986988067645,-0.036306947469711304
random_forest_small,False,val,0.84814947,0.7078701871244805,60,5,23,2,1,1.0,0.21739130434782608,0.0,0.0,0.0,0.9166666666666666,0.36343986988067645,-0.036306947469711304
random_forest_small,False,val,0.84984973,0.5073832903867186,60,3,23,2,1,1.0,0.13043478260869565,0.0,0.0,0.0,0.95,0.16870863437652694,-0.021784168481826516
random_forest_small,False,val,0.85,0.5073832903867186,60,3,23,2,1,1.0,0.13043478260869565,0.0,0.0,0.0,0.95,0.16870863437652694,-0.021784168481826516
random_forest_small,False,val,0.8513055919366471,0.5073832903867186,60,3,23,2,1,1.0,0.13043478260869565,0.0,0.0,0.0,0.95,0.16870863437652694,-0.021784168481826516
random_forest_small,False,val,0.87896703,0.43405510018701154,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,0.179004049301148,-0.014522778987884566
random_forest_small,False,val,0.9,0.43405510018701154,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,0.179004049301148,-0.014522778987884566
random_forest_small,False,val,0.92853283,0.43405510018701154,60,2,23,2,1,1.0,0.08695652173913043,0.0,0.0,0.0,0.9666666666666667,0.179004049301148,-0.014522778987884566
random_forest_small,False,val,0.94196316,0.36072690998730494,60,1,23,2,1,1.0,0.043478260869565216,0.0,0.0,0.0,0.9833333333333333,0.18929946422576993,-0.007261389493941728
random_forest_small,False,val,0.95,0.23750000000000004,60,0,23,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
