seed,epoch,mse,mae,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,small_iou,small_dice,small_area_error,small_pred_area_zero,small_pred_area_lt_true,small_pred_area_gt_true,small_composite,medium_iou,medium_dice,medium_area_error,medium_pred_area_zero,medium_pred_area_lt_true,medium_pred_area_gt_true,medium_composite,large_iou,large_dice,large_area_error,large_pred_area_zero,large_pred_area_lt_true,large_pred_area_gt_true,large_composite
2026,34,23490.123356933593,49.3981263923645,0.3018700150150131,0.42783910773808664,0.36682850100453285,1.1825905136350128,20,144,55,0.3628806217485669,0.3636070794511344,0.19277650114653114,0.2742503080196087,0.5069917508824779,19,42,24,-0.03996494171633813,0.34092291601005864,0.48340089372404765,0.31542518976944,1,53,13,0.5088986199646663,0.37249350700777845,0.5266954018584538,0.27730134876115703,0,49,18,0.6218875601050751
2026,35,23505.977486572265,43.038565287590025,0.2850741924365325,0.4059199972033957,0.43918608055793057,1.2195641158308301,25,158,42,0.25180810908199763,0.2525372952894677,0.177491637007244,0.25084087753610745,0.6469573087110994,23,48,19,-0.21862479416774794,0.3155752228514871,0.4503035177297334,0.36750420379772314,2,54,12,0.3983745367834974,0.36261095671079113,0.5172780369492169,0.30202685040735433,0,56,11,0.5778621432526537
2026,36,23638.11587890625,51.45981328487396,0.3003365187779943,0.4234752668500806,0.38357647035633546,1.2125785396744808,20,157,43,0.34023531527173934,0.3410496470285828,0.1790344767532663,0.254875113267022,0.5290123864069919,19,55,12,-0.0951027963867036,0.34980621300318915,0.4885271301634179,0.33441734476933155,1,54,12,0.5039159983972756,0.37290722022267947,0.5279944804528366,0.28656596160033976,0,48,19,0.6143357390751762
2026,37,23984.31142578125,52.35974905014038,0.2607728915868309,0.3772791712599372,0.46525530148844213,1.2171020282400866,23,181,19,0.17279676135832595,0.1732931544923376,0.1445169275499857,0.21320075194497057,0.601863822489995,22,62,5,-0.24414614299503878,0.2875100036369792,0.41927846592864504,0.4342166882709753,1,62,4,0.27257178129464893,0.35069080494741073,0.499985151050505,0.35922213082051313,0,57,10,0.49145382517740266
2026,38,23523.329132080078,46.15242611408234,0.2716984099057871,0.3900546671118249,0.4517221596493088,1.2231505850583992,24,174,26,0.2100309173683032,0.21057400476100327,0.1497678627282483,0.2185866873198115,0.6030722357373376,22,61,6,-0.23471768568927776,0.30122838757826775,0.4343385500106308,0.4163754542879011,2,61,5,0.31919148330099745,0.3645397253462552,0.5178997174811342,0.3351912261560993,0,52,15,0.5472482166712901
2026,39,23700.794370117186,43.90797806978226,0.2720057034787287,0.3886888015261696,0.43433283934338535,1.2315574303997316,26,172,28,0.2263616656615129,0.2267637157052411,0.1555285927801738,0.22477149878279495,0.5749565629393079,24,58,9,-0.19465647137633912,0.2967028290067131,0.42592075849013983,0.4154498630459771,2,60,6,0.3071737244508759,0.36415430246314956,0.5159298481557825,0.3123102565777455,0,54,13,0.5677738940411865
2026,40,23566.753344726563,44.23955270290375,0.28687721233289204,0.4065718189599805,0.4268373215211458,1.3012577323992363,26,167,33,0.2666117097717267,0.2671417281766131,0.17459298343462049,0.246229012757472,0.5605070573191908,24,56,11,-0.13968506112709833,0.3193499934623377,0.45521808560720994,0.4014226699157033,2,61,5,0.3731454091538444,0.3671733284767844,0.5189944221965618,0.3182029141702531,0,50,17,0.5679648365030932
2026,41,24344.730404052734,46.02679666757584,0.3078893659117316,0.4348081193069855,0.37584853845498306,1.2372978109434165,19,131,69,0.3668489467637341,0.36754063631621303,0.18997643596505012,0.2707573740382159,0.5466309908680652,18,43,24,-0.08589718086479914,0.33761280183673603,0.48050700929662754,0.31224126432136945,1,46,20,0.5058785468119942,0.39652249330542366,0.5538420475710332,0.26772399787501283,0,42,25,0.682640543001444
2026,42,23835.198884277343,46.04547384262085,0.28190834698333617,0.4012458574201911,0.4077457318953621,1.2248756813606776,27,151,49,0.27540847250816514,0.2758534943451995,0.15664408227901444,0.22498607198065232,0.5667437033805636,24,52,15,-0.18511354912089684,0.30547642076376885,0.43970111637991505,0.38031967539163297,3,55,11,0.364857861752051,0.3839563002024556,0.539624342988957,0.2757644727869683,0,44,23,0.6478161704044443
2026,43,24341.809018554686,49.243604526519775,0.32888205896950595,0.4604062172886726,0.3657596757625571,1.1439079995397279,14,118,81,0.42352860049562147,0.42428901652871964,0.22386323443299405,0.31729878087117713,0.5353002698731587,13,37,30,0.005861745431012477,0.3603617611613681,0.5024096942994934,0.2863992323125024,1,45,20,0.5763722231483591,0.4028910276155271,0.5621370942626728,0.2743950408714124,0,36,31,0.6906330810067874
2026,44,23910.782541503908,45.33145292758942,0.284799056213986,0.4047631738103819,0.4298341884558124,1.1802967508238824,24,159,41,0.2597280415685555,0.2601205720959784,0.16184257056648182,0.23174227438277795,0.5820722182793502,22,58,9,-0.1884873733300904,0.3061558564493142,0.44104366888258845,0.408572847751375,2,57,9,0.3386266775805276,0.3867174998386296,0.5420450780922305,0.29854016589336213,0,44,23,0.630222412037498
2026,45,24368.71208984375,45.392689747810365,0.31796384669376804,0.4439385988047679,0.38184088493645857,1.157095746880167,22,131,67,0.38006156056207735,0.38077674260709626,0.20075478244778164,0.28193832842364475,0.547125120307276,20,45,21,-0.06443200943584959,0.3507387503890014,0.4898179461946194,0.31674354497272666,2,49,16,0.5238131516108941,0.4028871849116141,0.5607442881749927,0.2806823874403624,0,37,30,0.6829490856462443
2026,46,24102.860905761718,48.81511528015137,0.26461061401274705,0.3822805920545443,0.48274340123010634,1.238200948869734,27,169,31,0.164147804837185,0.16459044870496017,0.14219828712465232,0.2090218712287985,0.6281588845336639,25,60,7,-0.27693872618021304,0.29367380360993645,0.42705585042469973,0.4676104317746523,2,58,8,0.2531192222599839,0.3583935302528642,0.5114323419484951,0.35223502216624963,0,51,16,0.5175908500351096
2026,47,23775.261688232422,42.29704836130142,0.27048910830193534,0.38785833705951633,0.4608777609031847,1.2291521741774496,21,173,27,0.19746968445826701,0.1980672081272162,0.14148150037950616,0.20880760399878362,0.6337784342757885,19,58,9,-0.28348932989749875,0.30472270350421893,0.4369643624394733,0.4241151240266215,2,59,7,0.3175719419170708,0.36577407020420455,0.5185359704922318,0.3241910283343599,0,56,11,0.5601190123620765
2026,48,24312.009665527345,43.2254986333847,0.32390271184855784,0.4535235729534175,0.3755091893401584,1.1098021492362022,18,134,65,0.40191709546181686,0.4028055700267588,0.20937759894724556,0.29922347932694426,0.5387068492965655,17,47,20,-0.03010577102237566,0.36050820256095645,0.5032812895080834,0.28328900905390647,1,47,18,0.5805004830151335,0.4023686846451191,0.5588086025111153,0.3031552890687157,0,40,27,0.6580219980875187
2026,49,24231.388250732423,42.96096371412277,0.29448482663028647,0.4182339024013706,0.40329897847367735,1.1490086771463608,23,156,43,0.30941975055797966,0.3101737412818723,0.1722175853742708,0.25009514076351735,0.5724713042192282,21,57,10,-0.15015857808144006,0.33051841049974673,0.4687019026558625,0.33824842709522723,2,53,12,0.46097188606038203,0.3812562987014607,0.5366579175198738,0.2982063003546595,0,46,21,0.619707915866675
2026,50,24295.49134033203,44.27063889503479,0.3034883469416373,0.42788427525027023,0.3728567669406273,1.2090020260914078,21,144,56,0.35851585525128016,0.3591462540896599,0.18592261558307854,0.2659269453872868,0.5126387683551057,19,47,20,-0.06078920738474036,0.33279728298485706,0.47115051551856957,0.31872177673785324,2,52,14,0.48522602176557345,0.39218258906359155,0.5472211296250782,0.2864017708005231,0,45,22,0.6530019478881466
