seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,min_component_distance,min_component_distance_bin,union_mask_area,union_mask_area_bin
42,72,sample_073,train,rectangular_notch+rectangular_notch,0.5,0.7215189873417721,0.8382352941176471,0.09345794392523364,1.1018714002394223,582,642,0,0.05529797449707985,0.1881030797958374,0.24340105056762695,0.0,0.9999006986618042,0.07304629683494568,2,2,0,1,0,0,0,0.654639175257732,0.34536082474226804,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,642,small
42,73,sample_074,train,rectangular_notch+rotated_rect,0.5,0.6261879619852164,0.7701298701298701,0.18610129564193167,6.76208144056923,691,849,0,0.12682753801345825,0.2721150517463684,0.39894258975982666,1.404215532764498e-35,0.9996780157089233,0.08627791702747345,2,2,0,1,0,0,0,0.5369030390738061,0.4630969609261939,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,849,large
42,74,sample_075,train,rotated_rect+rotated_rect,0.5,0.5460048426150121,0.706342991386061,0.046474358974358976,1.8495007543230126,653,624,0,0.15226760506629944,0.31740498542785645,0.4696725904941559,0.0,0.9997815489768982,0.08100073784589767,2,2,0,1,0,0,0,0.555895865237366,0.444104134762634,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,624,small
42,75,sample_076,train,rectangular_notch+rectangular_notch,0.5,0.8254963427377221,0.9044075558099599,0.05022321428571429,0.7592663312783055,851,896,0,0.046729788184165955,0.1359301209449768,0.18265990912914276,0.0,0.9999977350234985,0.10477699339389801,2,2,0,1,0,0,0,0.7085781433607521,0.29142185663924797,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,896,large
42,76,sample_077,train,rectangular_notch+rotated_rect,0.5,0.5883748517200474,0.7408513816280806,0.08566978193146417,1.7877626573849064,697,642,0,0.0997186005115509,0.27391695976257324,0.37363556027412415,0.0,0.9996753931045532,0.08656773716211319,2,2,0,1,0,0,0,0.5380200860832137,0.4619799139167862,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,642,small
42,77,sample_078,train,rotated_rect+rotated_rect,0.5,0.6525096525096525,0.7897196261682243,0.26855123674911663,4.608323118236969,718,566,0,0.08071377873420715,0.24684607982635498,0.32755985856056213,0.0,0.9997338652610779,0.08922272175550461,2,2,0,1,0,0,0,0.5598885793871866,0.4401114206128134,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,566,small
42,78,sample_079,train,rectangular_notch+rectangular_notch,0.5,0.6456310679611651,0.7846607669616519,0.07659574468085106,2.974720000825089,651,705,0,0.08852539956569672,0.24951601028442383,0.33804142475128174,0.0,0.999893307685852,0.08102244138717651,2,2,0,1,0,0,0,0.6159754224270353,0.38402457757296465,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,705,medium
42,79,sample_080,train,rectangular_notch+rotated_rect,0.5,0.7741617357001972,0.8727070594774875,0.1003167898627244,0.8363293926808376,852,947,0,0.07366429269313812,0.16458261013031006,0.23824690282344818,0.0,0.9999654293060303,0.10379493236541748,2,2,0,1,0,0,0,0.6572769953051644,0.3427230046948357,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,947,large
42,80,sample_081,val,rotated_rect+rotated_rect,0.5,0.6126840317100792,0.7598314606741573,0.03428571428571429,2.3464490176505275,724,700,0,0.10323328524827957,0.27479058504104614,0.3780238628387451,0.0,0.9996910095214844,0.08985511213541031,2,2,0,1,0,0,0,0.5676795580110497,0.43232044198895025,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,700,medium
42,81,sample_082,val,rectangular_notch+rectangular_notch,0.5,0.6070133010882709,0.7554552294958615,0.18585526315789475,3.39306861768983,721,608,0,0.11420556902885437,0.2691943049430847,0.3833998739719391,0.0,0.9999442100524902,0.09028953313827515,2,2,0,1,0,0,0,0.5187239944521498,0.4812760055478502,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,608,small
42,82,sample_083,val,rectangular_notch+rotated_rect,0.5,0.6386554621848739,0.7794871794871795,0.005115089514066497,2.491904376785681,778,782,0,0.11638251692056656,0.2556408643722534,0.3720233738422394,0.0,0.9999831914901733,0.09644496440887451,2,2,0,1,0,0,0,0.5976863753213367,0.4023136246786632,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,782,medium
42,83,sample_084,val,rotated_rect+rotated_rect,0.5,0.602957906712173,0.752306600425834,0.059941520467836254,5.540286202840962,725,684,0,0.09346732497215271,0.2745351791381836,0.3680025041103363,0.0,0.9995139837265015,0.09333644807338715,2,3,1,0,0,0,1,0.5227586206896552,0.47586206896551725,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,684,medium
42,84,sample_085,val,rectangular_notch+rectangular_notch,0.5,0.6039024390243902,0.7530413625304136,0.09280742459396751,2.740928560155952,782,862,0,0.13088595867156982,0.2686464786529541,0.3995324373245239,0.0,0.9994547963142395,0.09728440642356873,2,2,0,1,0,0,0,0.5230179028132992,0.47698209718670076,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,862,large
42,85,sample_086,val,rectangular_notch+rotated_rect,0.5,0.5035750766087844,0.6698369565217391,0.04774535809018567,10.109265164883789,718,754,0,0.16925059258937836,0.34608006477355957,0.5153306722640991,0.0,0.9998898506164551,0.088707834482193,2,2,0,1,0,0,0,0.5598885793871866,0.4401114206128134,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,754,medium
42,86,sample_087,val,rotated_rect+rotated_rect,0.5,0.5516304347826086,0.7110332749562172,0.07636363636363637,1.282288674344046,592,550,0,0.12277192622423172,0.3113308548927307,0.43410277366638184,0.0,0.99986732006073,0.074310801923275,2,2,0,1,0,0,0,0.6402027027027027,0.3597972972972973,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,550,small
42,87,sample_088,val,rectangular_notch+rectangular_notch,0.5,0.5517970401691332,0.7111716621253406,0.08854166666666667,8.219338873612307,700,768,0,0.12163154780864716,0.30610889196395874,0.4277404546737671,1.7506990015101575e-33,0.9992958307266235,0.0884927287697792,2,2,0,1,0,0,0,0.5114285714285715,0.48857142857142855,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,768,medium
42,88,sample_089,val,rectangular_notch+rotated_rect,0.5,0.6035120147874307,0.7527377521613833,0.12026002166847237,5.137497615166313,812,923,0,0.2160801738500595,0.28175556659698486,0.49783575534820557,1.6486516054818872e-38,0.9999572038650513,0.099652960896492,2,2,0,1,0,0,0,0.6539408866995073,0.3460591133004926,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,923,large
42,89,sample_090,val,rotated_rect+rotated_rect,0.5,0.5692007797270955,0.7254658385093168,0.0024813895781637717,4.286247491033274,804,806,0,0.16024550795555115,0.2916874885559082,0.45193299651145935,0.0,0.9999793767929077,0.09937432408332825,2,2,0,1,0,0,0,0.6094527363184079,0.39054726368159204,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,806,large
42,90,sample_091,val,rectangular_notch+rectangular_notch,0.5,0.6595208070617906,0.7948328267477204,0.13290113452188007,1.9699039326769436,699,617,0,0.07627008855342865,0.23447000980377197,0.3107401132583618,0.0,0.9998362064361572,0.08670107275247574,2,2,0,1,0,0,0,0.5321888412017167,0.4678111587982833,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,617,small
42,91,sample_092,val,rectangular_notch+rotated_rect,0.5,0.555992141453831,0.7146464646464646,0.1793103448275862,2.836244688979679,714,870,0,0.16490313410758972,0.3093463182449341,0.4742494523525238,0.0,0.9994822144508362,0.0900593250989914,2,2,0,1,0,0,0,0.5840336134453782,0.41596638655462187,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,870,large
42,92,sample_093,val,rotated_rect+rotated_rect,0.5,0.5719557195571956,0.7276995305164319,0.04153354632587859,1.8246530886280687,652,626,0,0.11908376216888428,0.30770397186279297,0.42678773403167725,0.0,0.9999055862426758,0.08151103556156158,2,2,0,1,0,0,0,0.5904907975460123,0.40950920245398775,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,626,small
42,93,sample_094,val,rectangular_notch+rectangular_notch,0.5,0.5587443946188341,0.716915995397008,0.1271551724137931,7.631065415071727,810,928,0,0.19520238041877747,0.29964959621429443,0.4948519766330719,0.0,0.9998898506164551,0.0995228961110115,2,2,0,1,0,0,0,0.5111111111111111,0.4888888888888889,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,928,large
42,94,sample_095,val,rectangular_notch+rotated_rect,0.5,0.5786384976525821,0.7330855018587361,0.007462686567164179,2.476104646331501,675,670,0,0.117765411734581,0.29884636402130127,0.41661179065704346,0.0,0.9996432065963745,0.08487493544816971,2,2,0,1,0,0,0,0.605925925925926,0.3940740740740741,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,670,small
42,95,sample_096,val,rotated_rect+rotated_rect,0.5,0.5964691046658259,0.7472353870458136,0.24468085106382978,1.9685009033085137,702,564,0,0.09780557453632355,0.27831631898880005,0.3761218786239624,0.0,0.9998918771743774,0.08801772445440292,2,2,0,1,0,0,0,0.51994301994302,0.48005698005698005,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,564,small
42,96,sample_097,val,rectangular_notch+rectangular_notch,0.5,0.651697699890471,0.7891246684350133,0.005319148936170213,4.2463700574286305,756,752,0,0.09156898409128189,0.24202221632003784,0.33359119296073914,0.0,0.9999560117721558,0.09415178745985031,2,2,0,1,0,0,0,0.5753968253968254,0.4246031746031746,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,752,medium
42,97,sample_098,val,rectangular_notch+rotated_rect,0.5,0.593141797961075,0.7446189645142525,0.17902542372881355,1.6010233117639283,775,944,0,0.1308547854423523,0.29171276092529297,0.42256754636764526,1.7820190657852302e-38,0.998497724533081,0.09764965623617172,2,2,0,1,0,0,0,0.5690322580645162,0.4309677419354839,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,944,large
42,98,sample_099,val,rotated_rect+rotated_rect,0.5,0.5881081081081081,0.7406398910823689,0.10157367668097282,2.2552504756823186,770,699,0,0.1403670758008957,0.2846267819404602,0.4249938726425171,0.0,0.9997034668922424,0.09541638195514679,2,2,0,1,0,0,0,0.5545454545454546,0.44545454545454544,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,699,medium
42,99,sample_100,val,rectangular_notch+rectangular_notch,0.5,0.512707182320442,0.6778670562454346,0.25164473684210525,1.8901810153045857,761,608,0,0.15894603729248047,0.3499298095703125,0.508875846862793,0.0,0.9997220635414124,0.09414483606815338,2,2,0,1,0,0,0,0.5098554533508541,0.49014454664914586,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,608,small
42,100,sample_101,test,rectangular_notch+rotated_rect,0.5,0.5962596259625963,0.7470709855272226,0.14687100893997446,0.8210845766364222,668,783,0,0.12972375750541687,0.27678364515304565,0.4065074026584625,0.0,0.9997387528419495,0.08434528112411499,2,2,0,1,0,0,0,0.5224550898203593,0.47754491017964074,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,783,medium
42,101,sample_102,test,rotated_rect+rotated_rect,0.5,0.553409090909091,0.7125091441111924,0.007288629737609329,8.812391494962366,681,686,0,0.11826890707015991,0.3101881146430969,0.42845702171325684,4.394924704420093e-36,0.9998070597648621,0.08526840060949326,2,2,0,1,0,0,0,0.5726872246696035,0.42731277533039647,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,686,medium
42,102,sample_103,test,rectangular_notch+rectangular_notch,0.5,0.5737051792828686,0.7291139240506329,0.11904761904761904,6.566620206835434,740,840,0,0.1420329213142395,0.2985806465148926,0.4406135678291321,2.642215076072095e-32,0.9998775720596313,0.09252744913101196,2,2,0,1,0,0,0,0.6405405405405405,0.35945945945945945,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,840,large
42,103,sample_104,test,rectangular_notch+rotated_rect,0.5,0.512396694214876,0.6775956284153005,0.06605019815059446,11.863197786583925,707,757,0,0.24294281005859375,0.3375406861305237,0.5804834961891174,0.0,0.9997798800468445,0.087124302983284,2,2,0,1,0,0,0,0.5417256011315418,0.4582743988684583,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,757,medium
42,104,sample_105,test,rotated_rect+rotated_rect,0.5,0.5755208333333334,0.7305785123966942,0.21611721611721613,7.540857149684685,664,546,0,0.09856507927179337,0.2959849238395691,0.39454999566078186,0.0,0.9998096823692322,0.08183366060256958,2,2,0,1,0,0,0,0.5105421686746988,0.4894578313253012,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,546,small
42,105,sample_106,test,rectangular_notch+rectangular_notch,0.5,0.6449834619625138,0.7841823056300268,0.057291666666666664,5.003900835995331,724,768,0,0.11143848299980164,0.2597759962081909,0.37121447920799255,0.0,0.9999289512634277,0.09075765311717987,2,2,0,1,0,0,0,0.5455801104972375,0.4544198895027624,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,768,medium
42,106,sample_107,test,rectangular_notch+rotated_rect,0.5,0.4794392523364486,0.6481364497789008,0.28308026030368766,4.150084677171439,661,922,0,0.19730830192565918,0.3604394197463989,0.5577477216720581,0.0,0.9997771382331848,0.08481664955615997,2,2,0,1,0,0,0,0.5869894099848714,0.4130105900151286,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,922,large
42,107,sample_108,test,rotated_rect+rotated_rect,0.5,0.5088582677165354,0.6744944553163731,0.09090909090909091,4.625051082831428,730,803,0,0.19685712456703186,0.33544921875,0.5323063135147095,0.0,0.9998337030410767,0.08941292762756348,2,2,0,1,0,0,0,0.510958904109589,0.48904109589041095,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,803,medium
42,108,sample_109,test,rectangular_notch+rectangular_notch,0.5,0.5402038505096263,0.7014705882352941,0.04819277108433735,1.2155790781064284,696,664,0,0.10693682730197906,0.32854288816452026,0.43547970056533813,0.0,0.9974127411842346,0.08902984112501144,2,2,0,1,0,0,0,0.5632183908045977,0.4367816091954023,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,664,small
42,109,sample_110,test,rectangular_notch+rotated_rect,0.5,0.5988023952095808,0.7490636704119851,0.11307420494699646,6.570710081399023,753,849,0,0.14763382077217102,0.27737170457839966,0.4250055253505707,0.0,0.9997128844261169,0.0942157506942749,2,3,1,0,0,0,1,0.5152722443559097,0.48339973439575035,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,849,large
42,110,sample_111,test,rotated_rect+rotated_rect,0.5,0.5706018518518519,0.7266028002947679,0.18167202572347266,3.6396955952929697,735,622,0,0.1403430551290512,0.3262063264846802,0.4665493965148926,0.0,0.9997939467430115,0.09324508905410767,2,2,0,1,0,0,0,0.5238095238095238,0.47619047619047616,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,622,small
42,111,sample_112,test,rectangular_notch+rectangular_notch,0.5,0.5838621940163191,0.7372638809387522,0.11745689655172414,6.500593958622595,819,928,0,0.13928458094596863,0.2804081439971924,0.419692724943161,0.0,0.9998677968978882,0.10152359306812286,2,3,1,0,0,0,1,0.5335775335775336,0.4652014652014652,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,928,large
42,112,sample_113,test,rectangular_notch+rotated_rect,0.5,0.5270413573700954,0.6902777777777778,0.14925373134328357,5.5237554531625515,770,670,0,0.14202359318733215,0.32519662380218506,0.4672202169895172,0.0,0.999515175819397,0.0960775762796402,2,2,0,1,0,0,0,0.561038961038961,0.43896103896103894,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,670,small
42,113,sample_114,test,rotated_rect+rotated_rect,0.5,0.5816582914572864,0.7355043685464655,0.22831858407079647,6.6768689738843365,694,565,0,0.10332737863063812,0.2943224310874939,0.3976498246192932,0.0,0.9999097585678101,0.08700290322303772,2,2,0,1,0,0,0,0.600864553314121,0.39913544668587897,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,565,small
42,114,sample_115,test,rectangular_notch+rectangular_notch,0.5,0.5545657015590201,0.7134670487106017,0.14361702127659576,0.7250307151663108,644,752,0,0.1417451947927475,0.31817424297332764,0.45991945266723633,8.434099503203726e-36,0.9994296431541443,0.08285193145275116,2,2,0,1,0,0,0,0.5729813664596274,0.42701863354037267,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,752,medium
42,115,sample_116,test,rectangular_notch+rotated_rect,0.5,0.5258855585831063,0.6892857142857143,0.22597676874340022,4.536055177184839,733,947,0,0.16533163189888,0.3388736844062805,0.5042053461074829,1.8859228635789522e-25,0.9958434700965881,0.0942528247833252,2,2,0,1,0,0,0,0.5075034106412005,0.4924965893587995,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,947,large
42,116,sample_117,test,rotated_rect+rotated_rect,0.5,0.5,0.6666666666666666,0.1072961373390558,5.9009038797297455,774,699,0,0.16489005088806152,0.3598315715789795,0.524721622467041,6.698495439060154e-36,0.9999021291732788,0.09691303968429565,2,3,1,0,0,0,1,0.6356589147286822,0.36304909560723514,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,699,medium
42,117,sample_118,test,rectangular_notch+rectangular_notch,0.5,0.5695906432748538,0.7257824143070045,0.20723684210526316,2.7457073797410523,734,608,0,0.11807005107402802,0.2953255772590637,0.41339564323425293,0.0,0.9996829032897949,0.09188852459192276,2,2,0,1,0,0,0,0.5068119891008175,0.49318801089918257,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,608,small
42,118,sample_119,test,rectangular_notch+rotated_rect,0.5,0.5876068376068376,0.7402422611036339,0.1631644004944376,2.5165646270955975,677,809,0,0.14037831127643585,0.27864736318588257,0.4190256595611572,7.726518148431792e-38,0.9998742341995239,0.08330688625574112,2,2,0,1,0,0,0,0.5288035450516987,0.4711964549483013,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,809,large
42,119,sample_120,test,rotated_rect+rotated_rect,0.5,0.5782312925170068,0.7327586206896551,0.03508771929824561,5.629953492058067,708,684,0,0.12286750972270966,0.2846992015838623,0.40756672620773315,0.0,0.9994872808456421,0.0883556455373764,2,2,0,1,0,0,0,0.5169491525423728,0.4830508474576271,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,684,medium
123,0,sample_001,train,rectangular_notch+rectangular_notch,0.4,0.6840236686390533,0.8123682361208714,0.21651090342679127,1.8284897801645885,781,642,0,0.0636826604604721,0.22321659326553345,0.28689926862716675,0.0,0.9993519186973572,0.09184779971837997,2,2,0,1,0,0,0,0.5480153649167734,0.4519846350832266,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,642,small
123,1,sample_002,train,rectangular_notch+rotated_rect,0.4,0.6136606189967982,0.7605820105820106,0.22535211267605634,1.432709120308779,660,852,0,0.12371319532394409,0.27631354331970215,0.40002673864364624,0.0,0.9997946619987488,0.07668741047382355,2,3,1,0,0,0,1,0.6378787878787879,0.3606060606060606,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,852,large
123,2,sample_003,train,rotated_rect+rotated_rect,0.4,0.609286523216308,0.757213230119634,0.26996805111821087,1.7836081708236609,795,626,0,0.10788841545581818,0.274946928024292,0.382835328578949,0.0,0.9994509816169739,0.0929616391658783,2,2,0,1,0,0,0,0.5232704402515723,0.4767295597484277,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,626,small
123,3,sample_004,train,rectangular_notch+rectangular_notch,0.4,0.7885010266940452,0.8817451205510907,0.05580357142857143,0.9097350670488309,846,896,0,0.055509258061647415,0.15915429592132568,0.2146635502576828,0.0,0.9997833371162415,0.09901954233646393,2,2,0,1,0,0,0,0.6985815602836879,0.30141843971631205,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,896,large
123,4,sample_005,train,rectangular_notch+rotated_rect,0.4,0.5484581497797357,0.7083926031294452,0.19003115264797507,3.962364289023239,764,642,0,0.12756040692329407,0.31490182876586914,0.4424622356891632,0.0,0.9987500905990601,0.08789031207561493,2,2,0,1,0,0,0,0.5091623036649214,0.4908376963350785,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,642,small
123,5,sample_006,train,rotated_rect+rotated_rect,0.4,0.570267131242741,0.7263313609467456,0.3929203539823009,0.3890716485591063,787,565,0,0.08572381734848022,0.2941654920578003,0.3798893094062805,1.4434391906383898e-35,0.9983153343200684,0.09051186591386795,2,2,0,1,0,0,0,0.5781448538754765,0.4218551461245235,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,565,small
123,6,sample_007,train,rectangular_notch+rectangular_notch,0.4,0.6462427745664739,0.7851123595505618,0.049315068493150684,1.0126000370844976,694,730,0,0.08525197207927704,0.23510384559631348,0.3203558325767517,0.0,0.9998155236244202,0.08121377229690552,2,2,0,1,0,0,0,0.5273775216138329,0.47262247838616717,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,730,medium
123,7,sample_008,train,rectangular_notch+rotated_rect,0.4,0.5736505032021958,0.7290697674418605,0.18181818181818182,2.8237528785644845,774,946,0,0.1614074409008026,0.30125492811203003,0.46266236901283264,0.0,0.9995482563972473,0.09132104367017746,2,2,0,1,0,0,0,0.541343669250646,0.458656330749354,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,946,large
123,8,sample_009,train,rotated_rect+rotated_rect,0.4,0.6328392246294184,0.7751396648044693,0.045714285714285714,0.18723334578796805,732,700,0,0.10196197032928467,0.2578160762786865,0.3597780466079712,0.0,0.9994468092918396,0.08561624586582184,2,2,0,1,0,0,0,0.523224043715847,0.476775956284153,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,700,medium
123,9,sample_010,train,rectangular_notch+rectangular_notch,0.4,0.5890227576974565,0.7413647851727043,0.047697368421052634,6.0310404574988565,579,608,0,0.13565106689929962,0.287817120552063,0.4234681725502014,0.0,0.999975323677063,0.06898609548807144,2,2,0,1,0,0,0,0.5613126079447323,0.4386873920552677,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,608,small
123,10,sample_011,train,rectangular_notch+rotated_rect,0.4,0.6136363636363636,0.7605633802816901,0.09335038363171355,0.8181158521953722,709,782,0,0.13529855012893677,0.27376651763916016,0.4090650677680969,4.402662562436217e-35,0.9981196522712708,0.08261017501354218,2,2,0,1,0,0,0,0.5655853314527504,0.43441466854724964,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,782,medium
123,11,sample_012,train,rotated_rect+rotated_rect,0.4,0.6561743341404358,0.7923976608187134,0.0,4.9522807514748255,684,684,0,0.07152730226516724,0.23098886013031006,0.3025161623954773,2.506310024728802e-38,0.9996547698974609,0.08070296049118042,2,2,0,1,0,0,0,0.5482456140350878,0.4517543859649123,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,684,medium
123,12,sample_013,train,rectangular_notch+rectangular_notch,0.4,0.6174089068825911,0.7634543178973717,0.14617169373549885,0.8726299478649414,736,862,0,0.14824187755584717,0.26133567094802856,0.40957754850387573,0.0,0.9999309778213501,0.08525516092777252,2,2,0,1,0,0,0,0.5353260869565217,0.46467391304347827,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,862,large
123,13,sample_014,train,rectangular_notch+rotated_rect,0.4,0.5217391304347826,0.6857142857142857,0.19205298013245034,8.278415777700713,610,755,0,0.1493283361196518,0.3425412178039551,0.49186956882476807,1.0035419792390876e-31,0.9993044137954712,0.07316999137401581,2,2,0,1,0,0,0,0.5573770491803278,0.4426229508196721,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,755,medium
123,14,sample_015,train,rotated_rect+rotated_rect,0.4,0.6588720770288858,0.7943615257048093,0.19272727272727272,3.3310275550977444,656,550,0,0.0662166178226471,0.22176074981689453,0.2879773676395416,0.0,0.9998980760574341,0.07678645849227905,2,2,0,1,0,0,0,0.5548780487804879,0.4451219512195122,1.0,multi_defect_pilot_gate_only,0.028102668912400475,far,550,small
123,15,sample_016,train,rectangular_notch+rectangular_notch,0.4,0.5264227642276422,0.6897470039946738,0.044270833333333336,8.641471850372035,734,768,0,0.190935879945755,0.34052640199661255,0.5314623117446899,0.0,0.9990857839584351,0.08585156500339508,2,2,0,1,0,0,0,0.5217983651226158,0.4782016348773842,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,768,medium
123,16,sample_017,train,rectangular_notch+rotated_rect,0.4,0.6079545454545454,0.7561837455830389,0.15835140997830802,1.7996540438564326,776,922,0,0.14707161486148834,0.2716083526611328,0.41867995262145996,0.0,0.9991501569747925,0.0904131829738617,2,2,0,1,0,0,0,0.5038659793814433,0.4961340206185567,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,922,large
123,17,sample_018,train,rotated_rect+rotated_rect,0.4,0.6017964071856288,0.7514018691588785,0.006211180124223602,3.408670546928972,800,805,0,0.11626110225915909,0.27874112129211426,0.39500221610069275,1.582036959344507e-38,0.9977307915687561,0.09340441226959229,2,2,0,1,0,0,0,0.56625,0.43375,1.0,multi_defect_pilot_gate_only,0.020143485299222674,near,805,large
123,18,sample_019,train,rectangular_notch+rectangular_notch,0.4,0.724009900990099,0.8399138549892319,0.16978193146417445,1.5991360260035115,751,642,0,0.06023084372282028,0.1826789379119873,0.24290978908538818,0.0,0.9999572038650513,0.08787751197814941,2,2,0,1,0,0,0,0.5565912117177098,0.4434087882822903,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,642,small
123,19,sample_020,train,rectangular_notch+rotated_rect,0.4,0.5322434150772025,0.6947243627741553,0.06091954022988506,8.155096321940603,817,870,0,0.17178863286972046,0.34054237604141235,0.5123310089111328,6.252768988598088e-35,0.9973422884941101,0.09475945681333542,2,2,0,1,0,0,0,0.5960832313341493,0.4039167686658507,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,870,large
123,20,sample_021,train,rotated_rect+rotated_rect,0.4,0.6165228113440198,0.7627765064836003,0.09424920127795527,1.0220949209967767,685,626,0,0.10092134773731232,0.2797696590423584,0.3806909918785095,0.0,0.9987422823905945,0.08174578100442886,2,2,0,1,0,0,0,0.5372262773722628,0.46277372262773725,1.0,multi_defect_pilot_gate_only,0.022130521909796884,near,626,small
123,21,sample_022,train,rectangular_notch+rectangular_notch,0.4,0.630085146641438,0.7730702263493906,0.14331896551724138,5.469451681337921,795,928,0,0.12464752048254013,0.26364409923553467,0.3882916271686554,1.1402921980237467e-34,0.999051034450531,0.0935620665550232,2,2,0,1,0,0,0,0.5861635220125786,0.4138364779874214,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,928,large
123,22,sample_023,train,rectangular_notch+rotated_rect,0.4,0.5335533553355336,0.6958393113342898,0.08059701492537313,4.352553432246613,724,670,0,0.12497460842132568,0.33650457859039307,0.46147918701171875,1.2219825731113036e-36,0.9988842606544495,0.08495437353849411,2,2,0,1,0,0,0,0.6353591160220995,0.36464088397790057,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,670,small
123,23,sample_024,train,rotated_rect+rotated_rect,0.4,0.6342141863699583,0.7761702127659574,0.08333333333333333,4.80643600220003,611,564,0,0.07169420272111893,0.2625523805618286,0.33424657583236694,1.1454902983279302e-32,0.9995073080062866,0.07262636721134186,2,2,0,1,0,0,0,0.5433715220949263,0.45662847790507366,1.0,multi_defect_pilot_gate_only,0.024119701490690138,medium,564,small
123,24,sample_025,train,rectangular_notch+rectangular_notch,0.4,0.7010428736964078,0.8242506811989101,0.047872340425531915,1.463052252616812,716,752,0,0.07745291292667389,0.22355592250823975,0.30100882053375244,1.1925738697625378e-36,0.998348593711853,0.08345681428909302,2,3,1,0,0,0,1,0.5125698324022346,0.4860335195530726,1.0,multi_defect_pilot_gate_only,0.02611053427258814,medium,752,medium
