epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,seed,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
126,0.009245447983380919,0.002270062467740739,0.006975385488248339,0.631929874420166,0.40652087330818176,0.22540897130966187,nan,nan,nan,nan,42,0.9,0.6379446276283524,0.7746569860067726,0.23922774591180862,1.1733738677233163
127,0.010451092795633218,0.0025907127191221306,0.007860380060532513,0.632378101348877,0.4051333963871002,0.22724467515945435,nan,nan,nan,nan,42,0.9,0.634615998959121,0.7721482891767198,0.24005676524645517,1.1667075228893857
128,0.01199056175263489,0.003025505383608534,0.008965056316525328,0.616073489189148,0.38960835337638855,0.226465106010437,nan,nan,nan,nan,42,0.9,0.6373628694213227,0.7738363180961503,0.25983867272949757,1.1513605147879753
129,0.009801292764570783,0.0023718753569375944,0.007429417441872989,0.6176495552062988,0.38808926939964294,0.2295602560043335,nan,nan,nan,nan,42,0.9,0.6323186389788027,0.7701004619323812,0.2504139229032182,1.1520051780079656
130,0.0087111929258076,0.0021617235764221964,0.006549469396179798,0.6371527910232544,0.41003942489624023,0.22711336612701416,nan,nan,nan,nan,42,0.9,0.635768663442834,0.7728537141004008,0.25592290841973037,1.1526994691235044
131,0.01138434000313282,0.00334690614516719,0.008037433904760024,0.5804229974746704,0.35438933968544006,0.22603368759155273,nan,nan,nan,nan,42,0.9,0.6374617838587218,0.7740547307538483,0.2389586874522098,1.1725578271603603
132,0.015029742090287162,0.00424366698408609,0.010786075218051088,0.564548909664154,0.3376339077949524,0.22691500186920166,nan,nan,nan,nan,42,0.9,0.6357809183846599,0.7728653932084397,0.25265607180545,1.1559902397876496
133,0.014889690148479798,0.004190647130028582,0.010699043086930817,0.560982346534729,0.3296404778957367,0.23134183883666992,nan,nan,nan,nan,42,0.9,0.6308466422618298,0.7695264419702494,0.25106986661772374,1.1493032176143554
134,0.017717593623434797,0.004730799219424964,0.012986794406292485,0.528308629989624,0.29275965690612793,0.2355489730834961,nan,nan,nan,nan,42,0.9,0.6248958098554102,0.764838085263021,0.248798335592971,1.14093555952546
135,0.016412401827527026,0.004283353293716323,0.012129048506418863,0.5327194929122925,0.3098422586917877,0.22287726402282715,nan,nan,nan,nan,42,0.9,0.6412835659738763,0.7768807676006284,0.2433701964921434,1.1747941370823614
136,0.013341927234375594,0.0034028924819008975,0.009939034779866537,0.548430323600769,0.32146215438842773,0.2269681692123413,nan,nan,nan,nan,42,0.9,0.6371075831428278,0.7736739770738397,0.2565112053013374,1.15427035491533
137,0.01175440606825492,0.0028846423691207103,0.008869763682870305,0.5957719683647156,0.36366403102874756,0.23210793733596802,nan,nan,nan,nan,42,0.9,0.6288450800283992,0.7680852241055958,0.2636821578125703,1.1332481463214248
138,0.010899414993165171,0.0026941121802391377,0.008205302790099499,0.5890682339668274,0.3574458360671997,0.23162239789962769,nan,nan,nan,nan,42,0.9,0.6315881682303954,0.7694583703929099,0.2634412901367068,1.1376052484865986
139,0.011137569615361737,0.0032492243632327254,0.007888345157398897,0.6066351532936096,0.3715169429779053,0.23511821031570435,nan,nan,nan,nan,42,0.9,0.6258090960284409,0.7654792272107193,0.26030007040808895,1.1309882528310713
140,0.011228959578290289,0.002947617622375415,0.008281341954773548,0.5501772165298462,0.3221482038497925,0.2280290126800537,nan,nan,nan,nan,42,0.9,0.6345066889353114,0.7721697335465341,0.25801016483979694,1.1486662576420485
141,0.010287408826544005,0.0025636823334292892,0.007723726478277468,0.6016337275505066,0.37017083168029785,0.23146289587020874,nan,nan,nan,nan,42,0.9,0.6309813420098243,0.7692104555763283,0.2640200734758696,1.136171724110283
142,0.007907653186360704,0.0018881263619964467,0.006019526836918849,0.6226208806037903,0.39076387882232666,0.23185700178146362,nan,nan,nan,nan,42,0.9,0.6301752371870385,0.7687845286602875,0.2693204267632751,1.129639339084051
143,0.00760920789074518,0.001957694122764081,0.005651513735453288,0.6207195520401001,0.39252758026123047,0.22819197177886963,nan,nan,nan,nan,42,0.9,0.6350472320605866,0.7722523606525593,0.2537927271734053,1.1535068655397405
144,0.006789347257319034,0.0016208228560429358,0.005168524442934522,0.6456360816955566,0.41784611344337463,0.2277899980545044,nan,nan,nan,nan,42,0.9,0.6366327691886535,0.7732204420062468,0.2663266095232566,1.1435266016716437
145,0.005996839042899071,0.0014446383141273377,0.004552200728771733,0.6592354774475098,0.4317944347858429,0.22744101285934448,nan,nan,nan,nan,42,0.9,0.6351243387080705,0.7726224267887912,0.2546062947001615,1.1531404707967003
146,0.005267787391465961,0.001250107076439057,0.00401768029904833,0.6687434911727905,0.4433225691318512,0.22542089223861694,nan,nan,nan,nan,42,0.9,0.6385002160019132,0.7747902189637315,0.2587684168256876,1.1545220181399571
147,0.0057843471968583035,0.001481607136905522,0.0043027400970458984,0.6628633737564087,0.4365157186985016,0.22634762525558472,nan,nan,nan,nan,42,0.9,0.6375426294798578,0.7742491128502478,0.2558109347707293,1.1559808075593763
148,0.0050136418465305775,0.0012375532047978293,0.003776088649151372,0.6916998624801636,0.4612884521484375,0.23041141033172607,nan,nan,nan,nan,42,0.9,0.6312837609329728,0.7695030614378945,0.26305677982781495,1.1377300425430523
149,0.005932400628237291,0.0015752274316671938,0.00435717316234813,0.6672088503837585,0.4429031014442444,0.22430574893951416,nan,nan,nan,nan,42,0.9,0.6391131714051579,0.7752818240761592,0.2429753041113072,1.17141969137001
150,0.007653090616633349,0.0021309820768496426,0.00552210854549034,0.6656598448753357,0.43062758445739746,0.23503226041793823,nan,nan,nan,nan,42,0.9,0.6261562111208171,0.765323648478225,0.2690157232082269,1.1224641363908152
151,0.010001330449264132,0.0029808265167315874,0.0070205038669062594,0.5967727899551392,0.36524805426597595,0.2315247654914856,nan,nan,nan,nan,42,0.9,0.6329891235619073,0.7702654640801971,0.26645316538230934,1.1368014222597949
152,0.011516420910244478,0.003285895877828201,0.008230524904587689,0.6016514301300049,0.3673244118690491,0.2343270182609558,nan,nan,nan,nan,42,0.9,0.6270618301268168,0.7664425706213585,0.25141101041908187,1.1420933903290933
153,0.010765096569872078,0.0025718304152856125,0.008193266158010446,0.6031692028045654,0.37183520197868347,0.23133403062820435,nan,nan,nan,nan,42,0.9,0.6321922571810846,0.7700335404280347,0.2558361523922836,1.1463896452168356
154,0.009137950901526446,0.002299151193880129,0.0068387996916677435,0.6505626440048218,0.4175579845905304,0.233004629611969,nan,nan,nan,nan,42,0.9,0.6281850036335036,0.7673946464070324,0.2683039178196741,1.1272757322208617
155,0.010054877374832537,0.0025801908512435414,0.007474686585220636,0.6307109594345093,0.3936571180820465,0.23705387115478516,nan,nan,nan,nan,42,0.9,0.6226908783114998,0.762704246527569,0.2556113240937065,1.1297838007453622
156,0.009084063287660041,0.0023280556568209374,0.006756007671356201,0.6354446411132812,0.400298535823822,0.23514610528945923,nan,nan,nan,nan,42,0.9,0.6253511016145559,0.7650365372042564,0.26061220162626997,1.1297754371925421
157,0.008578292988971168,0.0022316898094312124,0.006346603234608968,0.6062945127487183,0.37750735878944397,0.2287871241569519,nan,nan,nan,nan,42,0.9,0.6355642402337717,0.7725078290069743,0.25993021955473916,1.1481418496860067
158,0.008187972401798355,0.0021679511843888345,0.006020021204854928,0.6653966903686523,0.4354325234889984,0.22996413707733154,nan,nan,nan,nan,42,0.9,0.6329106414309547,0.7706004339758521,0.26938557751267195,1.1341254978941349
159,0.008162460335548603,0.002345870985129081,0.005816589383517995,0.6328679919242859,0.3994518518447876,0.2334161400794983,nan,nan,nan,nan,42,0.9,0.6285695585495386,0.7671560610927842,0.26337602379719705,1.1323495958451257
160,0.006551747737616739,0.001788015990100308,0.00476373176948697,0.6629476547241211,0.43006619811058044,0.23288148641586304,nan,nan,nan,nan,42,0.9,0.6292342423719974,0.7677119147508155,0.2684885764897813,1.1284575806330315
161,0.006603725014857072,0.0017647511535780686,0.0048389738681269626,0.6478302478790283,0.4161822497844696,0.23164796829223633,nan,nan,nan,nan,42,0.9,0.6312719567551207,0.7691194597103274,0.25938820446701866,1.1410032119984295
162,0.004923523129785762,0.0012847285406143568,0.003638794609144622,0.6841402053833008,0.45337462425231934,0.23076558113098145,nan,nan,nan,nan,42,0.9,0.6324816035318549,0.7702651808947923,0.2662169960615446,1.1365297883651027
163,0.004273975131047123,0.0011093682029133882,0.0031646069358376894,0.7358752489089966,0.5027148127555847,0.23316043615341187,nan,nan,nan,nan,42,0.9,0.6278847959134082,0.7667472456411921,0.2569057872606595,1.1377262542939408
164,0.004996019169601484,0.0013328860024522133,0.003663133172427907,0.6917060613632202,0.464992493391037,0.22671359777450562,nan,nan,nan,nan,42,0.9,0.6373558938563492,0.7739667145276304,0.2543616641098313,1.1569609442741484
165,0.008590777176341005,0.0028320358182741877,0.00575874132268569,0.6230335235595703,0.3893468379974365,0.2336866855621338,nan,nan,nan,nan,42,0.9,0.6273243969617063,0.7662724180978794,0.2588664104263161,1.1347304046332696
166,0.010008537733251704,0.002947960905194301,0.007060576887691722,0.5588085055351257,0.3331472873687744,0.22566121816635132,nan,nan,nan,nan,42,0.8,0.6387033491884041,0.7743675245107573,0.22899230715482843,1.1840785665443327
167,0.0133724545731264,0.0039043922442942858,0.0094680622512219,0.5682287216186523,0.33467593789100647,0.23355281352996826,nan,nan,nan,nan,42,0.9,0.6290917271412201,0.767535851105503,0.25641170311070227,1.1402158751360207
168,0.011150637778508313,0.003036130387472975,0.008114507385328705,0.5815108418464661,0.34679627418518066,0.2347145676612854,nan,nan,nan,nan,42,0.9,0.6275917819118004,0.7666098980213709,0.2607034605078049,1.1334982194253664
169,0.008137518713506414,0.0020243600067938222,0.006113158721549839,0.6462318897247314,0.4095899760723114,0.23664194345474243,nan,nan,nan,nan,42,0.9,0.624848052296981,0.7644272677294648,0.27827618258373754,1.1109991374427084
170,0.006644187280543002,0.001788021604571601,0.004856165717629825,0.6564925312995911,0.4270166754722595,0.22947585582733154,nan,nan,nan,nan,42,0.9,0.6333913720037617,0.7709298992184581,0.26432200443560677,1.139999266786613
171,0.0079624400264127,0.0023831928185388154,0.005579247194177964,0.6226241588592529,0.3883932828903198,0.2342308759689331,nan,nan,nan,nan,42,0.9,0.6278116675435422,0.7663593224746903,0.263240158319843,1.1309308316983897
172,0.0060503262177328855,0.0016775705615359852,0.004372755686442058,0.6656599044799805,0.435545951128006,0.2301139235496521,nan,nan,nan,nan,42,0.9,0.6323517326499692,0.7702059515256786,0.2552784531664856,1.1472792310091624
173,0.0053063798273511814,0.0013840529296145427,0.003922326892030006,0.6778618097305298,0.4455612897872925,0.2323005199432373,nan,nan,nan,nan,42,0.9,0.6296782492749631,0.7678821394190579,0.24977022786829947,1.1477901608257215
174,0.0056755197617937535,0.0014235558052200312,0.004251963952008416,0.6646528244018555,0.4318678081035614,0.23278498649597168,nan,nan,nan,nan,42,0.9,0.6287788034731172,0.7673105873553708,0.26484006906630175,1.1312493217621864
175,0.005298445679192596,0.0015678143155288555,0.003730631342121199,0.6779583692550659,0.4454297125339508,0.2325286865234375,nan,nan,nan,nan,42,0.9,0.6305789946422163,0.7688033713368922,0.26694670630509515,1.1324356596740133
176,0.004149486248007081,0.0010510346394000283,0.003098451623729631,0.7210862636566162,0.48366400599479675,0.23742222785949707,nan,nan,nan,nan,42,0.9,0.6237318051369604,0.7635116774434444,0.27435958224576806,1.1128839003346367
177,0.004916392902469299,0.001495029002327618,0.0034213638773151474,0.6989935636520386,0.4643993675708771,0.2345941662788391,nan,nan,nan,nan,42,0.9,0.6262112017135587,0.76517898949713,0.25845138177267774,1.132938809438011
178,0.003702264735657795,0.0009734811051292162,0.0027287836168326586,0.7259939908981323,0.49522659182548523,0.23076742887496948,nan,nan,nan,nan,42,0.9,0.6316584057895064,0.7693307235191338,0.2568731336788672,1.144115995629773
179,0.002914846452482629,0.00076310125601309,0.0021517452071694765,0.75678551197052,0.5267783999443054,0.2300071120262146,nan,nan,nan,nan,42,0.9,0.6323186148277083,0.7695933910311379,0.2584773145385608,1.1434346913202853
180,0.0032043357342070736,0.000940803783819052,0.002263531965367934,0.7499580979347229,0.5138604640960693,0.23609763383865356,nan,nan,nan,nan,42,0.9,0.6252497099753606,0.7644370265973943,0.26258350947955095,1.127103227093204
181,0.0029718329588992193,0.0007724461038556982,0.002199386849122889,0.734501838684082,0.5054613947868347,0.22904044389724731,nan,nan,nan,nan,42,0.9,0.6348350007019973,0.7717024865529934,0.2577977843278973,1.1487397029270934
182,0.00426226140652765,0.0013689303986942761,0.0028933310041240616,0.7296410799026489,0.49566835165023804,0.2339727282524109,nan,nan,nan,nan,42,0.9,0.6275437883750985,0.766215341234849,0.26370711915381956,1.1300520104561278
183,0.01068151660272669,0.0042369396821823994,0.00644457690856036,0.5645110607147217,0.32944542169570923,0.23506563901901245,nan,nan,nan,nan,42,0.7,0.6267205436192932,0.7661701350467774,0.24406005830607103,1.1488306203599996
184,0.01998664581162088,0.005260535319536633,0.014726110533172009,0.5607234835624695,0.32235097885131836,0.23837250471115112,nan,nan,nan,nan,42,0.9,0.6216407369727419,0.7615069568874604,0.22832146821552882,1.1548262256446735
185,0.023810181438046342,0.00629085350288626,0.01751932793972539,0.546373724937439,0.3039539158344269,0.2424197793006897,nan,nan,nan,nan,42,0.9,0.6177621790378015,0.7583502364540957,0.2609327561334483,1.115179659358449
186,0.02154381313890803,0.00550867943321446,0.01603513371710684,0.4995870292186737,0.26070716977119446,0.23887985944747925,nan,nan,nan,nan,42,0.9,0.6236291218599145,0.7622368943507759,0.2730246812313047,1.1128413349793858
187,0.01322405017437596,0.0032773311227085253,0.009946719104168462,0.5677803158760071,0.32926809787750244,0.23851221799850464,nan,nan,nan,nan,42,0.9,0.622961000744778,0.7618710836634472,0.2564311669044565,1.1284009175037686
188,0.008087330009313482,0.0020132940696260216,0.006074035868925207,0.5999023914337158,0.36163830757141113,0.2382640838623047,nan,nan,nan,nan,42,0.9,0.6239844137965495,0.7629246514072003,0.2730272434268906,1.1138818217768591
189,0.004847365611817176,0.0011605799290027433,0.0036867856979370117,0.6395541429519653,0.4050954282283783,0.23445874452590942,nan,nan,nan,nan,42,0.9,0.6293047982634281,0.7669750298742186,0.2625035564957185,1.1337762716419282
190,0.0028076421214934147,0.0006872419413126658,0.002120400176328771,0.6692533493041992,0.4378092586994171,0.23144406080245972,nan,nan,nan,nan,42,0.9,0.6323607065085871,0.7692837097443813,0.2528002479980022,1.1488441682549662
191,0.002369245114809304,0.000582432262650828,0.0017868128477358351,0.6940708160400391,0.46382322907447815,0.23024755716323853,nan,nan,nan,nan,42,0.9,0.6339253079684061,0.7703812453629468,0.26713112678039647,1.1371754265509564
192,0.0014055212745648425,0.00033833867769763123,0.001067182596992044,0.7488489747047424,0.5176186561584473,0.23123031854629517,nan,nan,nan,nan,42,0.9,0.632880908207408,0.7695652815246925,0.25667732714819785,1.1457688625839026
193,0.0012576709811458154,0.0003283679512053056,0.0009293030290042653,0.7449272274971008,0.5133669376373291,0.23156028985977173,nan,nan,nan,nan,42,0.9,0.6324850775163847,0.7693872473644204,0.2601815402460826,1.1416907846347226
194,0.0010614008964444557,0.0002514801320272704,0.0008099207691117829,0.774836540222168,0.5423133969306946,0.2325231432914734,nan,nan,nan,nan,42,0.9,0.6301386445431614,0.7676219272769733,0.2642407625415021,1.1335198092786327
195,0.000997558327588765,0.0002573188984966941,0.0007402394332137762,0.7829238772392273,0.5516327023506165,0.23129117488861084,nan,nan,nan,nan,42,0.9,0.6325643907461008,0.7693257844139815,0.26187628824268516,1.140013886917397
196,0.0009035022099566299,0.0002238982335399544,0.0006796039786993288,0.8115801215171814,0.5817482471466064,0.22983187437057495,nan,nan,nan,nan,42,0.9,0.6346679282239778,0.770994993083562,0.26197278771579874,1.143690133591741
197,0.0016792188811557613,0.0004495318247430024,0.0012296870643017338,0.8263941407203674,0.5912349224090576,0.23515921831130981,nan,nan,nan,nan,42,0.9,0.6267919379555899,0.7651487486629774,0.2583743782806998,1.1335663083378675
198,0.0028420896432020098,0.0007925138300682496,0.0020495758337133073,0.778047502040863,0.5464403033256531,0.23160719871520996,nan,nan,nan,nan,42,0.9,0.6318797757153223,0.7689380933008303,0.2685234845874398,1.1322943844287128
199,0.0044474654423538595,0.0013465980827830064,0.0031008673649208216,0.7506697773933411,0.5184575319290161,0.23221224546432495,nan,nan,nan,nan,42,0.9,0.6299979850807267,0.7678363079985931,0.2403734829323881,1.157460810146932
200,0.00591054543003659,0.0018205483701974883,0.004089997095220229,0.6464955806732178,0.41261741518974304,0.23387813568115234,nan,nan,nan,nan,42,0.9,0.6282584361109527,0.7666890303194467,0.25251368118867656,1.1424337852417228
1,0.6896101464243496,0.15225710266945408,0.5373530469688714,0.4334861934185028,0.1060011088848114,0.3274850845336914,nan,nan,nan,nan,123,0.9,0.5473323359938242,0.7012984866608071,0.3295929241499238,0.9190378985047076
2,0.3981967439838484,0.08596821151235524,0.3122285323984483,0.39875686168670654,0.0789421796798706,0.31981468200683594,nan,nan,nan,nan,123,0.9,0.533165747744225,0.6885548439845053,0.27090078313124394,0.9508198085974864
3,0.3898954648597568,0.08269307608990108,0.30720239059597837,0.39227643609046936,0.07571647316217422,0.31655997037887573,nan,nan,nan,nan,123,0.9,0.5309541765570013,0.6865072114070134,0.27548334329282353,0.9419780446711913
4,0.3747739902898377,0.07818014211222238,0.29659384839675007,0.35052376985549927,0.06747587025165558,0.2830479145050049,nan,nan,nan,nan,123,0.9,0.6079733448330185,0.752572499679574,0.2479375763000332,1.112608268212559
5,0.3241913581595701,0.0695167356992469,0.25467462282554776,0.3153030276298523,0.07012564688920975,0.24517738819122314,nan,nan,nan,nan,123,0.9,0.6337267682674935,0.7722655641244232,0.2543288597113312,1.1516634726805854
6,0.31205131902414207,0.06935783833557484,0.24269348149206124,0.31757664680480957,0.05511467903852463,0.26246196031570435,nan,nan,nan,nan,123,0.8,0.6368927379707985,0.7756123503474074,0.26951639040073083,1.1429886979174753
7,0.3025074723888846,0.0649350263616618,0.23757244558895335,0.2927568256855011,0.06265226751565933,0.23010456562042236,nan,nan,nan,nan,123,0.9,0.643719514670906,0.779916202935227,0.23946580614304147,1.1841699114630917
8,0.29412154648818223,0.06340751855396758,0.23071402778812483,0.2989303767681122,0.05153777450323105,0.24739259481430054,nan,nan,nan,nan,123,0.8,0.6487516120195318,0.7834965131686638,0.2310765282369075,1.201171596951288
9,0.28675533538939907,0.061175942055734935,0.225579395013697,0.2908722162246704,0.058148134499788284,0.23272407054901123,nan,nan,nan,nan,123,0.9,0.650727206343122,0.7850719197424688,0.21118489021564688,1.224614235869944
10,0.2830501081896763,0.060348047637471966,0.22270206026002473,0.3045116662979126,0.06695669889450073,0.23755496740341187,nan,nan,nan,nan,123,0.9,0.6290691063071472,0.7678939203659569,0.2177005611173234,1.1792624655557806
11,0.28180229342451285,0.06029420199931836,0.2215080915712843,0.28515246510505676,0.0562845878303051,0.22886788845062256,nan,nan,nan,nan,123,0.8,0.6545982418922626,0.7877827310932382,0.22052940996002984,1.2218515630254707
12,0.2689729639712502,0.05735855593400843,0.21161440891378067,0.2791500389575958,0.05414702743291855,0.22500300407409668,nan,nan,nan,nan,123,0.9,0.6556268683413793,0.7885749891598909,0.20775399933761607,1.236447858163654
13,0.2837396909793218,0.06232639687026248,0.22141329447428384,0.27620792388916016,0.05784499645233154,0.2183629274368286,nan,nan,nan,nan,123,0.8,0.6644524488334028,0.7953468856183562,0.20741630309677286,1.2523830313549862
14,0.26803677923539104,0.05768499019391397,0.21035178853016273,0.28524696826934814,0.05494256317615509,0.23030441999435425,nan,nan,nan,nan,123,0.8,0.6494987665885948,0.7844822228319334,0.24004647733814086,1.1939345120823874
15,0.26706719281626684,0.05713848842709672,0.20992870307436176,0.27689218521118164,0.05140642821788788,0.22548574209213257,nan,nan,nan,nan,123,0.8,0.6710990429767247,0.8006694871446195,0.22019690373735168,1.2515716263839924
16,0.26226241273038525,0.05586447632488083,0.20639793662463918,0.27141717076301575,0.05983094498515129,0.21158623695373535,nan,nan,nan,nan,123,0.8,0.6655767344690577,0.7965928989019234,0.2117689423362766,1.2504006910347047
17,0.24703976015249887,0.052655452460634945,0.19438430842231302,0.2661251425743103,0.053251393139362335,0.21287375688552856,nan,nan,nan,nan,123,0.8,0.6754423718678068,0.8035201000992884,0.1949026855406492,1.284059786426446
18,0.25255033198524923,0.05365887298887851,0.1988914597268198,0.27035725116729736,0.051759835332632065,0.218597412109375,nan,nan,nan,nan,123,0.7,0.6649430674126364,0.7963138663614666,0.2167537780255053,1.2445031557485977
19,0.25014521298455256,0.05324902268601399,0.1968961895680895,0.26787734031677246,0.05432552844285965,0.2135518193244934,nan,nan,nan,nan,123,0.9,0.6731584039798097,0.801754265812166,0.19818020816479334,1.2767324616271825
20,0.2532215772890577,0.05430825755876653,0.198913318269393,0.2728511691093445,0.05420512706041336,0.21864604949951172,nan,nan,nan,nan,123,0.8,0.6623910258526697,0.7938403073547597,0.22154726505717368,1.2346840681502558
21,0.2431317471406039,0.051587027077581366,0.19154471977084292,0.2683287262916565,0.05595368146896362,0.21237504482269287,nan,nan,nan,nan,123,0.9,0.6690964767682238,0.7988564295741661,0.20383863547802408,1.2641142708643658
22,0.241221593875511,0.05160771478332725,0.18961387872695923,0.2802303731441498,0.0618772879242897,0.21835309267044067,nan,nan,nan,nan,123,0.7,0.6607128452545822,0.7929058146714237,0.21073339452912435,1.2428852653968816
23,0.2356028355219785,0.05030397428017037,0.18529886241052665,0.26578250527381897,0.05907639488577843,0.20670610666275024,nan,nan,nan,nan,123,0.9,0.6724075232417747,0.8011591791956126,0.18579813023966144,1.287768572197726
24,0.2348388012717752,0.050287731503154715,0.18455106954948575,0.27883946895599365,0.05160881206393242,0.22723066806793213,nan,nan,nan,nan,123,0.8,0.6679569401229183,0.7983139008849659,0.20724680648766494,1.2590240345202193
25,0.23518749691692054,0.05009495335466722,0.18509254385443294,0.27807411551475525,0.05814865976572037,0.21992546319961548,nan,nan,nan,nan,123,0.8,0.6643826057211274,0.7959101106206444,0.20953645471672028,1.2507562616250516
26,0.22918730857325534,0.04914633184671402,0.1800409765804515,0.2774953246116638,0.05583922937512398,0.22165608406066895,nan,nan,nan,nan,123,0.8,0.6582829973906025,0.7910659069845547,0.2078570609731931,1.241491843401964
27,0.22695152081695258,0.048448381835923475,0.17850313934625364,0.30801478028297424,0.06723538041114807,0.24077939987182617,nan,nan,nan,nan,123,0.9,0.6552449254801276,0.7886250478742449,0.2324534181407944,1.211416555213578
28,0.22607581317424774,0.04857297110206941,0.1775028425104478,0.27218472957611084,0.06056003272533417,0.21162468194961548,nan,nan,nan,nan,123,0.7,0.6696753705669445,0.7995855985323772,0.2111683617426367,1.258092607356685
29,0.21993451317151388,0.04704157142516445,0.17289294331681496,0.26596933603286743,0.05498437583446503,0.2109849452972412,nan,nan,nan,nan,123,0.8,0.6730782237198646,0.8017727314704346,0.2051007634155493,1.26975019177475
30,0.2155780044256472,0.04673752228857255,0.16884048312318092,0.2757754921913147,0.06379979848861694,0.21197569370269775,nan,nan,nan,nan,123,0.4,0.6685022511109444,0.7985184538397968,0.20564054636469406,1.2613801585860471
31,0.2100861537105897,0.044962453564592435,0.16512369992686252,0.28349533677101135,0.06775585561990738,0.21573948860168457,nan,nan,nan,nan,123,0.9,0.659390730475654,0.7913832726548738,0.21901591452079314,1.2317580886097348
32,0.2175457664564544,0.046628567773629635,0.17091719893848195,0.2665632665157318,0.062258683145046234,0.20430457592010498,nan,nan,nan,nan,123,0.9,0.6750185676192315,0.8033046171261411,0.19327579618979132,1.2850473885555813
33,0.20335863092366388,0.04241114551676255,0.16094748529733396,0.27950549125671387,0.06909675151109695,0.2104087471961975,nan,nan,nan,nan,123,0.7,0.6650276673423573,0.7956416070701618,0.2129262258068481,1.247743048605671
34,0.19854598594646827,0.04267927598865593,0.15586671057869406,0.2855587601661682,0.06720124185085297,0.21835750341415405,nan,nan,nan,nan,123,0.7,0.6578497517032191,0.7897775325984395,0.23179370207011668,1.215833582231542
35,0.20238603680741554,0.042740529220478204,0.15964550831738641,0.28658783435821533,0.06797178089618683,0.2186160683631897,nan,nan,nan,nan,123,0.9,0.6590424630720229,0.7904566882735266,0.23071966334253638,1.218779488003013
36,0.19840598135602242,0.04327995739146775,0.15512602469500372,0.28130659461021423,0.06270763278007507,0.21859896183013916,nan,nan,nan,nan,123,0.8,0.6635796535806602,0.7936977095393296,0.21349722190960424,1.2437801412103855
37,0.18517596873582579,0.03961225219217001,0.14556371698192522,0.2938246428966522,0.07780732959508896,0.21601730585098267,nan,nan,nan,nan,123,0.8,0.6573133512098047,0.7892825881219676,0.2343446584171888,1.2122512809145833
38,0.1756928630319296,0.03779984397046706,0.13789301876928292,0.29831230640411377,0.07509041577577591,0.22322189807891846,nan,nan,nan,nan,123,0.7,0.6489864700670904,0.7834793994734321,0.2235278642396068,1.2089380053009158
39,0.17709207125738555,0.03796305229850844,0.13912901925105675,0.28421276807785034,0.06694234162569046,0.21727043390274048,nan,nan,nan,nan,123,0.9,0.6561947721233052,0.788045397914073,0.2161878385643165,1.2280523314730616
40,0.16494614353366926,0.03535381693612127,0.12959232634189083,0.3024826645851135,0.07917793095111847,0.22330474853515625,nan,nan,nan,nan,123,0.7,0.6475283614560603,0.7824516073995897,0.20355074554737432,1.2264292233082756
41,0.1618056903574981,0.03497754873744413,0.1268281422409357,0.3109769821166992,0.0816505029797554,0.22932648658752441,nan,nan,nan,nan,123,0.8,0.6398868978732593,0.7761955554738571,0.220523900149109,1.1955585531980073
42,0.15917221690509833,0.0338245281840072,0.1253476902550342,0.32222217321395874,0.09119164943695068,0.23103052377700806,nan,nan,nan,nan,123,0.9,0.6391057152505619,0.7746148835400656,0.2422858984087053,1.171434700381922
43,0.15731833612217622,0.03399576159084544,0.12332257453133078,0.31213101744651794,0.08710042387247086,0.22503060102462769,nan,nan,nan,nan,123,0.6,0.6452083696471034,0.7806066453270228,0.21892271655265633,1.2068922984214698
44,0.15026186129041746,0.03243741933621612,0.11782444107766245,0.3220934569835663,0.09328273683786392,0.22881072759628296,nan,nan,nan,nan,123,0.4,0.6412927591936842,0.7772611437801794,0.20780447633958476,1.2107494266342789
45,0.15132380802841747,0.03281891156061023,0.11850489588344798,0.3254031836986542,0.09156707674264908,0.2338361144065857,nan,nan,nan,nan,123,0.8,0.6318126262707074,0.769679738098281,0.23085661295269302,1.1706357514162955
46,0.13589836627829308,0.029180305224715496,0.10671806101705514,0.32746341824531555,0.09322156757116318,0.23424184322357178,nan,nan,nan,nan,123,0.4,0.6361047837314556,0.7727817886644439,0.22543189678959896,1.1834546756063005
47,0.13302231039486678,0.028379534243368636,0.1046427757132287,0.33225172758102417,0.10038680583238602,0.23186492919921875,nan,nan,nan,nan,123,0.9,0.6331930230288644,0.7702551353768611,0.23075086625800403,1.1726972921477214
48,0.12238932167198144,0.026482721388924355,0.09590660006392236,0.3256743848323822,0.09721008688211441,0.2284643054008484,nan,nan,nan,nan,123,0.7,0.6381089952438451,0.7749639135978881,0.2296782019401773,1.1833947069015558
49,0.11927371033850838,0.025216063265414798,0.09405764645221186,0.35342225432395935,0.1188037171959877,0.23461854457855225,nan,nan,nan,nan,123,0.8,0.629099085303029,0.7673205214951323,0.24124314502325367,1.1551764617749076
50,0.12199752704769957,0.026313216735919315,0.0956843098004659,0.36766502261161804,0.1241944208741188,0.24347060918807983,nan,nan,nan,nan,123,0.9,0.6132506024717691,0.7558498658078002,0.2515279575112506,1.1175725107683188
51,0.11020935136897891,0.023372284958467764,0.08683706615485397,0.3545488715171814,0.11007963865995407,0.24446922540664673,nan,nan,nan,nan,123,0.8,0.6167720286404828,0.7575376769484262,0.23832282948006514,1.1359868761088436
