source_index,sample_id,split,defect_type,angle_deg,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
144,rot_0025,train,rotated_rect,20.0,0.6,0.8544061302681992,0.9214876033057852,0.016666666666666666,1.1210806109472022,244,240,0,0.018368706107139587,0.08115577697753906,0.09952448308467865,0.0,1.0,0.030047666281461716,mixed_pilot_v4_training_gate_only
145,rot_0026,train,rotated_rect,-30.0,0.6,0.7309644670050761,0.844574780058651,0.10204081632653061,2.3607458841387,484,539,0,0.05105883628129959,0.16770482063293457,0.21876364946365356,0.0,0.9999992847442627,0.06160055100917816,mixed_pilot_v4_training_gate_only
146,rot_0027,train,rotated_rect,-20.0,0.6,0.771689497716895,0.8711340206185567,0.07857142857142857,0.36117140148345755,604,560,0,0.05688546225428581,0.14384371042251587,0.20072917640209198,0.0,1.0,0.07547322660684586,mixed_pilot_v4_training_gate_only
147,rot_0028,train,rotated_rect,10.0,0.6,0.7345971563981043,0.8469945355191257,0.039285714285714285,3.5097705007910545,538,560,0,0.04743024706840515,0.16125094890594482,0.20868119597434998,0.0,0.9999990463256836,0.06862165033817291,mixed_pilot_v4_training_gate_only
148,rot_0029,train,rotated_rect,30.0,0.6,0.7757352941176471,0.8737060041407867,0.0125,1.9578819312667481,243,240,0,0.024922315031290054,0.12860876321792603,0.15353107452392578,0.0,1.0,0.030276760458946228,mixed_pilot_v4_training_gate_only
149,rot_0030,train,rotated_rect,20.0,0.6,0.6884735202492211,0.8154981549815498,0.0036968576709796672,2.976196381116527,543,541,0,0.08208106458187103,0.20088720321655273,0.28296828269958496,0.0,0.9999998807907104,0.06848958134651184,mixed_pilot_v4_training_gate_only
150,rot_0031,train,rotated_rect,-30.0,0.6,0.8841761827079935,0.9385281385281385,0.06989247311827956,0.43970109619395564,597,558,0,0.023405948653817177,0.09107434749603271,0.11448029428720474,0.0,0.9999990463256836,0.07452595233917236,mixed_pilot_v4_training_gate_only
151,rot_0032,train,rotated_rect,-10.0,0.6,0.7764900662251656,0.8741845293569431,0.08392857142857142,2.5681096404800883,513,560,0,0.05632438510656357,0.13963234424591064,0.1959567368030548,0.0,1.0,0.06426004320383072,mixed_pilot_v4_training_gate_only
80,rect_0081,val,rectangular_notch,0.0,0.6,0.5821205821205822,0.735873850197109,0.7178571428571429,1.8929545118413418,481,280,0,0.07648663222789764,0.29584014415740967,0.3723267912864685,0.0,0.9999982118606567,0.06209073215723038,mixed_pilot_v4_training_gate_only
81,rect_0082,val,rectangular_notch,0.0,0.6,0.8234200743494424,0.9031600407747197,0.031055900621118012,1.0691955584793147,498,483,0,0.02861972711980343,0.10949862003326416,0.13811834156513214,0.0,1.0,0.06284245103597641,mixed_pilot_v4_training_gate_only
82,rect_0083,val,rectangular_notch,0.0,0.6,0.7236842105263158,0.8396946564885496,0.16526610644257703,0.943884037266972,298,357,0,0.03210363909602165,0.17602866888046265,0.2081323117017746,0.0,0.999995231628418,0.03943025320768356,mixed_pilot_v4_training_gate_only
83,rect_0084,val,rectangular_notch,0.0,0.6,0.8207070707070707,0.9015256588072122,0.18484848484848485,0.972073103736334,391,330,0,0.02955087646842003,0.12436985969543457,0.1539207398891449,0.0,1.0,0.049257561564445496,mixed_pilot_v4_training_gate_only
84,rect_0085,val,rectangular_notch,0.0,0.6,0.7339449541284404,0.8465608465608465,0.017482517482517484,2.8036121578595563,562,572,0,0.05040518566966057,0.17128658294677734,0.2216917723417282,0.0,0.999998927116394,0.07143424451351166,mixed_pilot_v4_training_gate_only
85,rect_0086,val,rectangular_notch,0.0,0.6,0.7735849056603774,0.8723404255319149,0.19333333333333333,1.6519624864996838,358,300,0,0.029482360929250717,0.1356227993965149,0.1651051640510559,0.0,0.9999998807907104,0.04423698037862778,mixed_pilot_v4_training_gate_only
86,rect_0087,val,rectangular_notch,0.0,0.6,0.6198083067092651,0.7652859960552268,0.2236842105263158,3.3256999157470744,558,456,0,0.11754706501960754,0.23735731840133667,0.3549043834209442,0.0,1.0,0.06910169869661331,mixed_pilot_v4_training_gate_only
87,rect_0088,val,rectangular_notch,0.0,0.6,0.75,0.8571428571428571,0.25,0.5765838877317295,420,560,0,0.05879100412130356,0.15489459037780762,0.21368560194969177,0.0,0.999998927116394,0.05227324366569519,mixed_pilot_v4_training_gate_only
88,rect_0089,val,rectangular_notch,0.0,0.6,0.7613365155131265,0.8644986449864499,0.042440318302387266,2.232659485818759,361,377,0,0.039356403052806854,0.15936368703842163,0.19872009754180908,0.0,0.9999996423721313,0.04497605562210083,mixed_pilot_v4_training_gate_only
89,rect_0090,val,rectangular_notch,0.0,0.6,0.7158878504672898,0.8344226579520697,0.3007518796992481,3.204378531468573,519,399,0,0.06183142215013504,0.20698612928390503,0.2688175439834595,0.0,0.9999967813491821,0.06733019649982452,mixed_pilot_v4_training_gate_only
90,rect_0091,val,rectangular_notch,0.0,0.6,0.7176781002638523,0.8356374807987711,0.08653846153846154,2.866211327841948,339,312,0,0.03937423974275589,0.17045897245407104,0.20983320474624634,0.0,0.9999951124191284,0.04213150590658188,mixed_pilot_v4_training_gate_only
91,rect_0092,val,rectangular_notch,0.0,0.6,0.7736263736263737,0.872366790582404,0.15775401069518716,2.4595260160721613,433,374,0,0.03898633271455765,0.15042418241500854,0.1894105076789856,0.0,0.9999980926513672,0.05433908849954605,mixed_pilot_v4_training_gate_only
92,rect_0093,val,rectangular_notch,0.0,0.6,0.8461538461538461,0.9166666666666666,0.15384615384615385,1.255343404700546,484,572,0,0.031153317540884018,0.11291778087615967,0.14407110214233398,0.0,0.9999798536300659,0.06045515835285187,mixed_pilot_v4_training_gate_only
93,rect_0094,val,rectangular_notch,0.0,0.6,0.6826347305389222,0.8113879003558719,0.1075,3.8779364716852824,443,400,0,0.05537356063723564,0.19951152801513672,0.25488507747650146,0.0,0.9999992847442627,0.05670236051082611,mixed_pilot_v4_training_gate_only
94,rect_0095,val,rectangular_notch,0.0,0.6,0.6046511627906976,0.7536231884057971,0.35278514588859416,0.6312007642025721,244,377,0,0.1069478988647461,0.23802345991134644,0.34497135877609253,0.0,1.0,0.030237501487135887,mixed_pilot_v4_training_gate_only
95,rect_0096,val,rectangular_notch,0.0,0.6,0.7928730512249443,0.884472049689441,0.05555555555555555,1.7236091837586451,391,414,0,0.038230620324611664,0.12107175588607788,0.15930238366127014,0.0,1.0,0.04805465042591095,mixed_pilot_v4_training_gate_only
96,rect_0097,val,rectangular_notch,0.0,0.6,0.7266483516483516,0.841686555290374,0.2733516483516483,0.9984434410612264,529,728,0,0.06791672110557556,0.16016048192977905,0.22807720303535461,0.0,0.9999988079071045,0.06779150664806366,mixed_pilot_v4_training_gate_only
97,rect_0098,val,rectangular_notch,0.0,0.6,0.7505668934240363,0.8575129533678757,0.010416666666666666,2.7727515165396905,388,384,0,0.029584379866719246,0.15593886375427246,0.18552324175834656,0.0,0.9999803304672241,0.04999702423810959,mixed_pilot_v4_training_gate_only
98,rect_0099,val,rectangular_notch,0.0,0.6,0.7044817927170869,0.8266228430566968,0.06825396825396825,2.8956920521426976,587,630,0,0.08514559268951416,0.18525004386901855,0.2703956365585327,0.0,0.9999998807907104,0.0747261568903923,mixed_pilot_v4_training_gate_only
99,rect_0100,val,rectangular_notch,0.0,0.6,0.5981308411214953,0.7485380116959064,0.0,3.494098215837266,342,342,0,0.11596781760454178,0.2548745274543762,0.3708423376083374,0.0,1.0,0.04251551628112793,mixed_pilot_v4_training_gate_only
152,rot_0033,val,rotated_rect,10.0,0.6,0.5608974358974359,0.7186858316221766,0.029166666666666667,4.947344420063857,247,240,0,0.08674247562885284,0.2746203541755676,0.3613628149032593,0.0,1.0,0.03072979673743248,mixed_pilot_v4_training_gate_only
153,rot_0034,val,rotated_rect,30.0,0.6,0.7668393782383419,0.8680351906158358,0.10555555555555556,0.882897158291261,483,540,0,0.04726685956120491,0.14892256259918213,0.19618941843509674,0.0,0.9999998807907104,0.06127666309475899,mixed_pilot_v4_training_gate_only
154,rot_0035,val,rotated_rect,20.0,0.6,0.6487252124645893,0.7869415807560137,0.0711743772241993,3.084282146489141,602,562,0,0.09785747528076172,0.22133761644363403,0.31919509172439575,0.0,0.9999998807907104,0.0754380077123642,mixed_pilot_v4_training_gate_only
155,rot_0036,val,rotated_rect,-20.0,0.6,0.7649918962722853,0.8668503213957759,0.055357142857142855,0.8481282201250923,529,560,0,0.04966822639107704,0.14966154098510742,0.19932976365089417,0.0,0.9999998807907104,0.06705452501773834,mixed_pilot_v4_training_gate_only
156,rot_0037,val,rotated_rect,-10.0,0.6,0.6121794871794872,0.7594433399602386,0.09583333333333334,4.175331009456908,263,240,0,0.06004346162080765,0.24918168783187866,0.3092251420021057,0.0,0.9999972581863403,0.03342560678720474,mixed_pilot_v4_training_gate_only
157,rot_0038,val,rotated_rect,10.0,0.6,0.7842105263157895,0.8790560471976401,0.11317254174397032,2.355761253066178,478,539,0,0.03648805618286133,0.12333875894546509,0.15982681512832642,0.0,1.0,0.06025863066315651,mixed_pilot_v4_training_gate_only
158,rot_0039,val,rotated_rect,30.0,0.6,0.5974754558204769,0.7480245829675154,0.033928571428571426,0.699668883483609,579,560,0,0.13896554708480835,0.25296831130981445,0.3919338583946228,0.0,1.0,0.07210619747638702,mixed_pilot_v4_training_gate_only
159,rot_0040,val,rotated_rect,-30.0,0.6,0.5811732605729877,0.7351164797238999,0.07334525939177101,4.060240382611667,600,559,0,0.14693579077720642,0.27320408821105957,0.420139878988266,0.0,0.9999998807907104,0.07435370981693268,mixed_pilot_v4_training_gate_only
100,rect_0101,test,rectangular_notch,0.0,0.6,0.7407407407407407,0.851063829787234,0.13636363636363635,2.6504049037545503,325,286,0,0.03034088760614395,0.14822906255722046,0.1785699427127838,0.0,1.0,0.04020402580499649,mixed_pilot_v4_training_gate_only
101,rect_0102,test,rectangular_notch,0.0,0.6,0.6595744680851063,0.7948717948717948,0.3315508021390374,0.434234959440163,250,374,0,0.07834189385175705,0.2062196135520935,0.28456151485443115,0.0,1.0,0.03107166290283203,mixed_pilot_v4_training_gate_only
102,rect_0103,test,rectangular_notch,0.0,0.6,0.7332185886402753,0.846077457795432,0.009881422924901186,2.3577039029854046,501,506,0,0.05433830991387367,0.1659298539161682,0.2202681601047516,0.0,0.9999986886978149,0.06246572732925415,mixed_pilot_v4_training_gate_only
103,rect_0104,test,rectangular_notch,0.0,0.6,0.7337367624810892,0.8464223385689355,0.010526315789473684,0.5810242824710423,576,570,0,0.0724639743566513,0.1610722541809082,0.2335362285375595,0.0,1.0,0.07238934934139252,mixed_pilot_v4_training_gate_only
104,rect_0105,test,rectangular_notch,0.0,0.6,0.7773224043715847,0.8747117601844735,0.1753155680224404,1.8901284339387476,588,713,0,0.06126236543059349,0.143329918384552,0.2045922875404358,0.0,0.9999998807907104,0.07382027804851532,mixed_pilot_v4_training_gate_only
105,rect_0106,test,rectangular_notch,0.0,0.6,0.8020231213872833,0.8901363271852446,0.15259259259259259,1.849109105576753,572,675,0,0.04130582511425018,0.11576896905899048,0.15707479417324066,0.0,0.9999998807907104,0.07091201841831207,mixed_pilot_v4_training_gate_only
106,rect_0107,test,rectangular_notch,0.0,0.6,0.7453333333333333,0.854087089381207,0.25466666666666665,2.027912728828879,559,750,0,0.07059380412101746,0.15202641487121582,0.22262021899223328,0.0,0.9999991655349731,0.07159626483917236,mixed_pilot_v4_training_gate_only
107,rect_0108,test,rectangular_notch,0.0,0.6,0.779874213836478,0.8763250883392226,0.02097902097902098,0.2802718250526927,560,572,0,0.03549744933843613,0.13460320234298706,0.17010065913200378,0.0,0.9999997615814209,0.07190358638763428,mixed_pilot_v4_training_gate_only
108,rect_0109,test,rectangular_notch,0.0,0.6,0.7380281690140845,0.8492706645056726,0.10445468509984639,2.001774792202701,583,651,0,0.07445022463798523,0.16600412130355835,0.24045434594154358,0.0,1.0,0.07290180772542953,mixed_pilot_v4_training_gate_only
109,rect_0110,test,rectangular_notch,0.0,0.6,0.5113636363636364,0.6766917293233082,0.4166666666666667,2.4405490756852046,294,504,0,0.15557554364204407,0.32105183601379395,0.476627379655838,0.0,0.9999995231628418,0.036397628486156464,mixed_pilot_v4_training_gate_only
110,rect_0111,test,rectangular_notch,0.0,0.6,0.5386363636363637,0.7001477104874446,0.3880952380952381,1.8168300203392154,257,420,0,0.14486904442310333,0.2958190441131592,0.4406880736351013,0.0,1.0,0.032365184277296066,mixed_pilot_v4_training_gate_only
111,rect_0112,test,rectangular_notch,0.0,0.6,0.7112526539278131,0.8312655086848635,0.39880952380952384,1.434347148660353,470,336,0,0.047759123146533966,0.20266193151474,0.25042104721069336,0.0,0.9999877214431763,0.05951550602912903,mixed_pilot_v4_training_gate_only
112,rect_0113,test,rectangular_notch,0.0,0.6,0.7103825136612022,0.8306709265175719,0.2215909090909091,1.4144490064314752,411,528,0,0.07571320235729218,0.18542629480361938,0.26113951206207275,0.0,0.999990701675415,0.05263151228427887,mixed_pilot_v4_training_gate_only
113,rect_0114,test,rectangular_notch,0.0,0.6,0.7611940298507462,0.864406779661017,0.2987012987012987,1.9191485742380654,400,308,0,0.036136988550424576,0.1692841649055481,0.20542114973068237,0.0,0.9999977350234985,0.051147013902664185,mixed_pilot_v4_training_gate_only
114,rect_0115,test,rectangular_notch,0.0,0.6,0.8308457711442786,0.907608695652174,0.05291005291005291,1.6305050940838164,358,378,0,0.01900550350546837,0.10907083749771118,0.12807634472846985,0.0,0.9999938011169434,0.04521296173334122,mixed_pilot_v4_training_gate_only
115,rect_0116,test,rectangular_notch,0.0,0.6,0.5806451612903226,0.7346938775510204,0.7222222222222222,0.13243707921212183,527,306,0,0.10189098119735718,0.2820422053337097,0.3839331865310669,0.0,1.0,0.06661875545978546,mixed_pilot_v4_training_gate_only
116,rect_0117,test,rectangular_notch,0.0,0.6,0.824945295404814,0.9040767386091128,0.014285714285714285,1.3894768761676675,414,420,0,0.02529686689376831,0.11679583787918091,0.14209270477294922,0.0,0.9999998807907104,0.05338945612311363,mixed_pilot_v4_training_gate_only
117,rect_0118,test,rectangular_notch,0.0,0.6,0.8115183246073299,0.8959537572254336,0.0989010989010989,0.363470387767775,328,364,0,0.023874327540397644,0.10581052303314209,0.12968485057353973,0.0,0.9999986886978149,0.04021292179822922,mixed_pilot_v4_training_gate_only
118,rect_0119,test,rectangular_notch,0.0,0.6,0.7312,0.844731977818854,0.22039473684210525,3.2183369704693274,474,608,0,0.06329189240932465,0.16355031728744507,0.22684220969676971,0.0,0.9999995231628418,0.05801307410001755,mixed_pilot_v4_training_gate_only
119,rect_0120,test,rectangular_notch,0.0,0.6,0.720679012345679,0.8376681614349776,0.03350970017636684,3.700746123577047,548,567,0,0.05539271980524063,0.16631972789764404,0.22171244025230408,0.0,0.9999998807907104,0.06965088844299316,mixed_pilot_v4_training_gate_only
160,rot_0041,test,rotated_rect,-20.0,0.6,0.5768194070080862,0.7316239316239316,0.42738589211618255,2.654812023790413,344,241,0,0.0632588341832161,0.2697826027870178,0.3330414295196533,0.0,0.999993085861206,0.042849037796258926,mixed_pilot_v4_training_gate_only
161,rot_0042,test,rotated_rect,-10.0,0.6,0.7161716171617162,0.8346153846153846,0.07050092764378478,3.6273194837405907,501,539,0,0.05761261284351349,0.17891335487365723,0.23652596771717072,0.0,0.9999997615814209,0.063660629093647,mixed_pilot_v4_training_gate_only
162,rot_0043,test,rotated_rect,10.0,0.6,0.6902017291066282,0.8167092924126172,0.09090909090909091,3.912784307334758,612,561,0,0.08962010592222214,0.19194167852401733,0.28156179189682007,0.0,0.9999997615814209,0.0764368548989296,mixed_pilot_v4_training_gate_only
163,rot_0044,test,rotated_rect,20.0,0.6,0.7021943573667712,0.8250460405156538,0.06417112299465241,2.73208039603664,525,561,0,0.06417283415794373,0.183996319770813,0.2481691539287567,0.0,0.9999996423721313,0.06622852385044098,mixed_pilot_v4_training_gate_only
164,rot_0045,test,rotated_rect,-30.0,0.6,0.6514657980456026,0.7889546351084813,0.1125,3.572539127337889,267,240,0,0.054032113403081894,0.21140235662460327,0.26543447375297546,0.0,0.9999998807907104,0.03307007998228073,mixed_pilot_v4_training_gate_only
165,rot_0046,test,rotated_rect,-20.0,0.6,0.7809364548494984,0.8769953051643192,0.027777777777777776,0.47363313299557364,525,540,0,0.04035235196352005,0.1383192539215088,0.17867159843444824,0.0,1.0,0.06631731986999512,mixed_pilot_v4_training_gate_only
166,rot_0047,test,rotated_rect,-10.0,0.6,0.7298937784522003,0.843859649122807,0.03208556149732621,2.8382835949087193,579,561,0,0.07152123004198074,0.16719049215316772,0.23871171474456787,0.0,0.9999998807907104,0.0711754560470581,mixed_pilot_v4_training_gate_only
167,rot_0048,test,rotated_rect,30.0,0.6,0.6254180602006689,0.7695473251028807,0.2642857142857143,0.23780334039031545,412,560,0,0.08824953436851501,0.22836440801620483,0.31661394238471985,0.0,0.9999730587005615,0.05274296551942825,mixed_pilot_v4_training_gate_only
