seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,min_component_distance_bin=medium,train,156,0.8312480446182682,0.9066915358400339,0.059294415462619994,1.2612687955332251,428.20512820512823,428.9807692307692,0,0.1315992393363745,3.0384615384615383,0.9743589743589743,0.0,0.0,0.02564102564102564,0.02564102564102564,1.0
all,min_component_distance_bin=far,train,156,0.901193882627476,0.947332057940358,0.043201110025803194,1.0258156601562411,439.0128205128205,441.84615384615387,0,0.0769189408657929,3.0256410256410255,0.9871794871794872,0.0,0.0,0.01282051282051282,0.01282051282051282,1.0
all,min_component_distance_bin=near,val,36,0.6921149594621873,0.8037596640831725,0.06065346055246701,2.1868043143754434,420.97222222222223,424.3333333333333,0,0.3203510284009907,3.138888888888889,0.8888888888888888,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0
all,min_component_distance_bin=medium,val,48,0.6510103436340927,0.7710215082595665,0.08256435889333046,2.4220683230552775,424.2708333333333,425.375,0,0.3716378319077194,3.2083333333333335,0.8333333333333334,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.9722222222222222
all,min_component_distance_bin=far,val,36,0.7412050570921407,0.845473593022903,0.07742179846821712,3.015198739422142,440.0833333333333,447.1666666666667,0,0.26290388508803314,3.0277777777777777,0.9722222222222222,0.0,0.0,0.027777777777777776,0.027777777777777776,1.0
all,min_component_distance_bin=near,test,36,0.6777216753560569,0.8022503755257172,0.064870199865135,2.214294443819593,416.05555555555554,426.5833333333333,0,0.3017043216774861,3.0277777777777777,0.9722222222222222,0.0,0.0,0.027777777777777776,0.027777777777777776,1.0
all,min_component_distance_bin=medium,test,36,0.6375910320320428,0.7602030245639744,0.09851905110971822,2.3083121034027534,421.25,429.9166666666667,0,0.3603775513668855,3.2777777777777777,0.8333333333333334,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.9537037037037036
all,min_component_distance_bin=far,test,48,0.7001156790684006,0.8142136023569719,0.08299793055429472,2.7156703694374187,446.4583333333333,438.625,0,0.33412231916251284,3.0,1.0,0.0,0.0,0.0,0.0,1.0
all,min_component_distance_bin=near,all,240,0.7873203357632524,0.8755902454986777,0.055867578121604936,1.478489315103658,419.95,424.45,0,0.18603362945529323,3.0375,0.9666666666666667,0.0,0.0,0.03333333333333333,0.03333333333333333,1.0
all,min_component_distance_bin=medium,all,240,0.7661519525334993,0.8575842536325315,0.06983209949582682,1.6504851972180647,426.375,428.4,0,0.21392370465522012,3.1083333333333334,0.925,0.029166666666666667,0.0,0.075,0.075,0.9875
all,min_component_distance_bin=far,all,240,0.8369799180853605,0.9054295970860626,0.05629357739786358,1.6621940639023618,440.6625,442.0,0,0.15625735815847291,3.0208333333333335,0.9875,0.0,0.0,0.0125,0.0125,1.0
all,union_mask_area_bin=small,train,159,0.8507348544834934,0.91800637735976,0.06468668939417785,1.222461663005066,412.3018867924528,391.1320754716981,0,0.11806654720420733,3.018867924528302,0.9874213836477987,0.0,0.0,0.012578616352201259,0.012578616352201259,1.0
all,union_mask_area_bin=medium,train,171,0.856156860333207,0.9211187971526777,0.02999762019804775,1.1257771058556731,426.5672514619883,428.280701754386,0,0.11342599704229867,3.046783625730994,0.9649122807017544,0.0,0.0,0.03508771929824561,0.03508771929824561,1.0
all,union_mask_area_bin=large,train,150,0.85489358266804,0.9205243320679606,0.06309261521870056,1.1086917726552517,449.61333333333334,477.72,0,0.11076325385520856,3.013333333333333,0.9933333333333333,0.0,0.0,0.006666666666666667,0.006666666666666667,1.0
all,union_mask_area_bin=small,val,39,0.6256280116432599,0.7529433784543624,0.10116457155680535,2.834742591347223,415.4871794871795,390.6923076923077,0,0.42472981470517623,3.128205128205128,0.8974358974358975,0.10256410256410256,0.0,0.10256410256410256,0.10256410256410256,0.9658119658119657
all,union_mask_area_bin=medium,val,42,0.7098945635670025,0.8175907717315072,0.03823564484585594,2.3236988040841964,430.26190476190476,429.2142857142857,0,0.29777853474730537,3.2142857142857144,0.8333333333333334,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0
all,union_mask_area_bin=large,val,39,0.7341782811920772,0.8378929610213971,0.0867303378816188,2.445668682289448,438.15384615384613,475.0769230769231,0,0.2503751688278638,3.051282051282051,0.9487179487179487,0.0,0.0,0.05128205128205128,0.05128205128205128,1.0
all,union_mask_area_bin=small,test,42,0.6817450431253628,0.7962806789004999,0.08828650552700316,2.133855704461836,421.45238095238096,393.07142857142856,0,0.29129538170638536,3.1904761904761907,0.9047619047619048,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.9682539682539681
all,union_mask_area_bin=medium,test,39,0.6724749710251876,0.7979862098187608,0.058777785805402195,2.5750886710607674,435.05128205128204,427.9230769230769,0,0.3095857138052965,3.051282051282051,0.9487179487179487,0.0,0.0,0.05128205128205128,0.05128205128205128,1.0
all,union_mask_area_bin=large,test,39,0.6691537020514685,0.7888544774259199,0.0991165852091293,2.6439901454931665,433.46153846153845,479.2307692307692,0,0.39909153536726266,3.0256410256410255,0.9743589743589743,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.9914529914529914
all,union_mask_area_bin=small,all,240,0.7845817755342827,0.8698816428072623,0.07474431306884924,1.6439512711156012,414.42083333333335,391.4,0,0.19821437421099594,3.066666666666667,0.9583333333333334,0.025,0.0,0.041666666666666664,0.041666666666666664,0.9888888888888888
all,union_mask_area_bin=medium,all,252,0.8033528518125984,0.8848078924950906,0.035824697554773015,1.5497289406516916,428.49603174603175,428.3809523809524,0,0.1745094713969304,3.0753968253968256,0.9404761904761905,0.0,0.0,0.05952380952380952,0.05952380952380952,1.0
all,union_mask_area_bin=large,all,228,0.8024736173101065,0.8838675434633307,0.0732979047515099,1.6000020183412709,444.890350877193,477.5263157894737,0,0.1839635506223299,3.0219298245614037,0.9824561403508771,0.0043859649122807015,0.0,0.017543859649122806,0.017543859649122806,0.9985380116959065
