sample_id,source_index,split,defect_type,source_pack,method,threshold,dense_threshold,geometry_threshold,extraction_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_v8_0029,308,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00013700080513453003,8.327994785885506e-05,0.007568002737279219,0.006043602045205429,0.001500000013038516,-0.1801835879605278,-0.0031447968679680248,0.8743454203105963,0.1256545796894037,rectangular_notch,0.6947368421052632,0.8198757763975155,0.020491803278688523,2.648225933961147,239.0,244.0,0.7226277372262774,0.8389830508474576,0.06557377049180328,0.0009269007074568723,0.0004319977,4.3602195e-05,0.00049999997,10.180183871066092,0.0,0.0,223.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0030,309,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0007535506561550825,-2.966918861526108e-05,0.008188972721981094,0.006351004484997851,0.001500000013038516,0.05460248755048269,0.0009529931875351365,0.8788728241229097,0.12112717587709029,rectangular_notch,0.6153846153846154,0.7619047619047619,0.029411764705882353,3.3426131190852892,245.0,238.0,0.654485049833887,0.7911646586345381,0.09243697478991597,0.0012242257009045375,0.0001889728,0.0003510043,0.00049999997,9.945397795555081,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0031,310,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0011889054277399974,-6.578006568733972e-05,0.008190648915524096,0.006351700501770927,0.001500000013038516,0.0757860291431598,0.0013227157355605154,0.8781191101728123,0.12188088982718769,rectangular_notch,0.8438661710037175,0.9153225806451613,0.07531380753138076,0.3648390927932715,257.0,239.0,0.8014440433212996,0.8897795591182365,0.08786610878661087,0.00031797302960887014,0.00019064825,0.00035170047,0.00049999997,9.924214253962404,0.0,0.0,222.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0032,311,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0013902215538871322,3.912883112207055e-05,0.007714950954490905,0.006682396571831498,0.001500000013038516,9.098599082182432,0.15880051130301756,0.3731494611698809,0.6268505388301191,rotated_rect,0.6937269372693727,0.8191721132897604,0.06329113924050633,3.088515362350051,222.0,237.0,0.6941580756013745,0.8194726166328601,0.08016877637130802,0.0009671219325671559,0.00028504943,0.00068239635,0.00049999997,0.9014012009231323,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0035,314,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0002109930399597342,4.469101527452613e-05,0.007655958983746216,0.006379220953161802,0.001500000013038516,6.757092658568666,0.11793351475436026,0.5216554194233383,0.4783445805766618,rectangular_notch,0.6581818181818182,0.793859649122807,0.09205020920502092,3.2565521856041566,217.0,239.0,0.6689655172413793,0.8016528925619835,0.02510460251046025,0.0010657849231879913,0.00034404127,0.00037922105,0.00049999997,23.24290778672338,0.0,0.0,206.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0036,315,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0001604516392206896,7.337526383124432e-05,0.0077219795828148245,0.006469365298440451,0.001500000013038516,13.141204616398994,0.22935728823444088,0.22197752207664956,0.7780224779233504,rotated_rect,0.8214285714285714,0.9019607843137255,0.07142857142857142,0.3148781614969544,221.0,238.0,0.7859778597785978,0.8801652892561983,0.03361344537815126,0.00017643315680746492,0.00027802074,0.00046936516,0.00049999997,16.85879582889305,0.0,0.0,212.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0037,316,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00033873123449563346,7.786762511867257e-05,0.007628968599002311,0.006091420698022542,0.001500000013038516,1.911382066329395,0.03335991032102059,0.7962261810722816,0.2037738189277184,rectangular_notch,0.7090909090909091,0.8297872340425532,0.03347280334728033,2.5536206681954434,231.0,239.0,0.6563573883161512,0.7925311203319502,0.016736401673640166,0.0009823782469604535,0.00037103193,9.142049e-05,0.00049999997,28.08861837896265,0.0,0.0,212.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0038,317,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0010696775952622048,-2.395926852807192e-05,0.007708168003397249,0.006696331789214111,0.001500000013038516,5.566281354840072,0.09714993673433006,0.6056683385727217,0.3943316614272782,rectangular_notch,0.6810035842293907,0.8102345415778252,0.03765690376569038,3.0574866504150546,230.0,239.0,0.6435643564356436,0.7831325301204819,0.08368200836820083,0.001066692530399121,0.00029183226,0.0006963317,0.00049999997,24.433719090451973,0.0,0.0,212.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v8_0039,318,train,rotated_rect,pilot_v8_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.001033643507451581,-2.453102338635786e-05,0.00823502268622844,0.0066941762157439084,0.001500000013038516,3.9341896825908407,0.0686645633592008,0.715807755430405,0.284192244569595,rectangular_notch,0.7835820895522388,0.8786610878661087,0.0,0.6321869739970476,239.0,239.0,0.7109634551495017,0.8310679611650486,0.15481171548117154,0.0004670012575092106,0.00023502205,0.0006941762,0.00049999997,26.065810762701204,0.0,0.0,220.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0002,321,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0020742001649629964,0.0002531102551189293,0.008046151894793237,0.006472754505013642,0.001500000013038516,11.713958018915235,0.20444713587046306,0.2601453708828061,0.7398546291171939,rotated_rect,0.6678200692041523,0.8008298755186722,0.008333333333333333,2.8557915756923538,242.0,240.0,0.6655518394648829,0.7991967871485943,0.075,0.001189516581091032,4.615169e-05,0.00047275424,0.00049999997,8.286042640477902,0.0,0.0,222.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0003,322,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002883101131596362,0.00022193493018120663,0.007846534211607414,0.006464577757760443,0.001500000013038516,8.301420664768102,0.14488712319329983,0.4195333494571335,0.5804666505428665,rotated_rect,0.6423611111111112,0.7822410147991543,0.029166666666666667,3.6285201652712074,233.0,240.0,0.65,0.7878787878787878,0.0625,0.001227513982682735,0.00015346613,0.0004645777,0.0,11.698579994625035,0.0,0.0,221.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0004,323,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002814325608751921,0.00027869212385352854,0.007761360472871986,0.006521748816707336,0.001500000013038516,6.471790952504961,0.11295406062199152,0.5416501794620026,0.4583498205379975,rectangular_notch,0.80859375,0.8941684665226782,0.07883817427385892,0.7908477037961531,222.0,241.0,0.7892857142857143,0.8822355289421158,0.07883817427385892,0.0003348795612889821,0.00023863977,0.0005217488,0.0,13.528209706888177,0.0,0.0,217.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0005,324,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002867024778671319,0.0002848242121752978,0.007752091389115646,0.006463405694410767,0.001500000013038516,8.1045141874651,0.14145045684585894,0.4317568903079243,0.5682431096920757,rotated_rect,0.7201492537313433,0.8373101952277657,0.07916666666666666,2.3896258773842636,221.0,240.0,0.74822695035461,0.8559837728194726,0.05416666666666667,0.0007274331100660509,0.00024790922,0.00046340562,0.0,11.895486471928038,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0006,325,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.001730864706185965,0.00010010010095078263,0.00782358701966789,0.00649851571686088,0.001500000013038516,-5.384159791911429,-0.0939713158223472,0.618469471884965,0.381530528115035,rectangular_notch,0.656140350877193,0.7923728813559322,0.03333333333333333,3.4062887404602344,232.0,240.0,0.6303630363036303,0.7732793522267206,0.058333333333333334,0.001124063513331279,0.00017641298,0.00049851555,0.0,25.384160451304567,0.0,0.0,222.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0007,326,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.001769911488688106,5.1973593128696743e-05,0.007658012981409841,0.006427565484038275,0.001500000013038516,-1.8580633333173182,-0.03242932287696806,0.8292304603963683,0.17076953960363173,rectangular_notch,0.8091603053435115,0.8945147679324894,0.025,0.49142805817465235,234.0,240.0,0.7582417582417582,0.8625,0.0,0.00027486990344228497,0.00034198724,0.00042756554,0.0,21.858063992710456,0.0,0.0,226.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0008,327,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.001680252507394631,8.600797260073444e-05,0.007639222506162965,0.006429133195938624,0.001500000013038516,-1.4933802641600096,-0.026064402593894836,0.8452178466270449,0.1547821533729551,rectangular_notch,0.697841726618705,0.8220338983050848,0.03333333333333333,2.877042781968316,232.0,240.0,0.6608996539792388,0.7958333333333333,0.0,0.0009315967147673177,0.00036077807,0.00042913295,0.0,21.493380923553147,0.0,0.0,227.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0009,328,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00014375126054988076,1.383801289380361e-05,0.007457396194314066,0.006139731622589536,0.001500000013038516,16.660608447070274,0.2907824727869557,0.17365273961616812,0.8263472603838319,rotated_rect,0.6518518518518519,0.7892376681614349,0.14166666666666666,3.368605784390267,206.0,240.0,0.6678571428571428,0.8008565310492506,0.05416666666666667,0.0010239785760849886,0.00054260436,0.00013973145,0.0,3.3393922123228634,0.0,0.0,195.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0010,329,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00017281024847117839,0.00010535187568037515,0.007742537598817524,0.006415485180891154,0.001500000013038516,3.580094261392162,0.06248443239304774,0.7376832276809558,0.26231677231904416,rectangular_notch,0.816793893129771,0.8991596638655462,0.016666666666666666,0.527878356013476,236.0,240.0,0.7888888888888889,0.8819875776397516,0.0125,0.00020239170227104013,0.00025746273,0.00041548535,0.0,16.419906398000975,0.0,0.0,226.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0011,330,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0009420055237685896,-7.610349994595056e-05,0.007785779558120966,0.006691579199701149,0.001500000013038516,7.563102121137462,0.13200103367841573,0.466718901429063,0.533281098570937,rotated_rect,0.5932203389830508,0.7446808510638298,0.041666666666666664,3.7689986641997293,230.0,240.0,0.5849056603773585,0.7380952380952381,0.1,0.001430165468118237,0.00021422096,0.0006915792,0.0,12.436898538255676,0.0,0.0,219.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0012,331,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0011956838592326407,-3.5273368228916765e-05,0.008275134946425716,0.006632914238056894,0.001500000013038516,5.767933027897556,0.10066942237133829,0.59142988511155,0.4085701148884499,rectangular_notch,0.6892857142857143,0.8160676532769556,0.029166666666666667,2.8997755440304926,233.0,240.0,0.6872964169381107,0.8146718146718147,0.15833333333333333,0.0010115858246783657,0.0002751341,0.00063291425,0.0,14.232067631495582,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0017,336,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0021962879461300744,0.00026502267740267726,0.008557095037514138,0.006266149561141195,0.001500000013038516,9.852544460915965,0.17195934054211337,0.21683928268366404,0.783160717316336,rotated_rect,0.6700680272108843,0.8024439918533605,0.05439330543933055,2.7295958369844353,252.0,239.0,0.6146496815286624,0.7613412228796844,0.12133891213389121,0.0010891027494805933,0.0005570948,0.00026614964,0.00049999997,39.85254490620801,0.0,0.0,224.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0018,337,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00264566926828896,0.00016628873917008086,0.007682046942087537,0.006426645140239534,0.001500000013038516,4.362663316632961,0.07614283903122107,0.6881823525708457,0.31181764742915424,rectangular_notch,0.6175438596491228,0.7635574837310195,0.07112970711297072,3.82073890440452,222.0,239.0,0.6187290969899666,0.7644628099173554,0.02510460251046025,0.0012189256377612403,0.00031795353,0.00042664493,0.0,34.362663761925006,0.0,0.0,210.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0019,338,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002602247509978784,0.00024657112317955467,0.00738564315433466,0.006471108566786114,0.001500000013038516,12.605341839846176,0.22000471844471553,0.23465209787377728,0.7653479021262227,rotated_rect,0.7509578544061303,0.8577680525164114,0.09583333333333334,0.8645422038686197,217.0,240.0,0.693950177935943,0.819327731092437,0.016666666666666666,0.0004679790271116913,0.0006143572,0.0004711086,0.0,42.60534228513822,0.0,0.0,206.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0020,339,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002614767470903352,0.00018418688389674744,0.007760886520121233,0.006450560235789579,0.001500000013038516,6.451785774546238,0.11260490439916442,0.5430588507601095,0.4569411492398905,rectangular_notch,0.5661016949152542,0.7229437229437229,0.06694560669456066,4.189602885490694,223.0,239.0,0.5594855305466238,0.7175257731958763,0.029288702928870293,0.001626347199137791,0.00023911381,0.00045056036,0.0,36.45178621983828,0.0,0.0,212.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0021,340,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0009168853771148456,7.971781409449048e-05,0.007577633125120689,0.006359227833296179,0.001500000013038516,0.30659644636457983,0.005351117463976117,0.8891960915642114,0.11080390843578855,rectangular_notch,0.74822695035461,0.8559837728194726,0.06276150627615062,0.9109318769966029,254.0,239.0,0.6631944444444444,0.7974947807933194,0.0041841004184100415,0.0005885385267052299,0.00042236736,0.00035922788,0.0,30.306596891656625,0.0,0.0,225.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0022,341,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0018186436205338428,0.00011045278440560065,0.0076432176495238,0.006384895381355303,0.001500000013038516,-1.759500162568088,-0.03070907102618862,0.8336697816072528,0.16633021839274717,rectangular_notch,0.6797153024911032,0.809322033898305,0.02510460251046025,2.869842810501106,233.0,239.0,0.6404109589041096,0.7807933194154488,0.0041841004184100415,0.0009448958359323579,0.0003567827,0.00038489513,0.0,28.240500282723957,0.0,0.0,217.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0023,342,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0003849518695681398,0.00012476321184287163,0.008362074999909562,0.006375317260347025,0.001500000013038516,-3.3837446397297413,-0.05905748500999331,0.7051793828109956,0.2948206171890045,rectangular_notch,0.6461038961038961,0.7850098619329389,0.12133891213389121,3.4934459458103304,268.0,239.0,0.6459016393442623,0.7848605577689243,0.100418410041841,0.0011888146982884007,0.00036207493,0.0003753174,0.0,26.616255805562304,0.0,0.0,243.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0024,343,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,3.2303656444439075e-05,7.597340965388804e-05,0.008255474433327465,0.006406066897535376,0.001500000013038516,-1.8215342348406693,-0.03179176983576529,0.8010423647650523,0.19895763523494772,rectangular_notch,0.8021978021978022,0.8902439024390244,0.06722689075630252,0.3375051522857928,254.0,238.0,0.7162162162162162,0.8346456692913385,0.13445378151260504,8.255595180313244e-05,0.0002554739,0.0004060669,0.0,28.178466210451376,0.0,0.0,234.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0025,344,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.00026434195167114794,5.243764358705708e-05,0.00764116921659585,0.0064190978604113155,0.001500000013038516,2.2708021707333046,0.03963297454073058,0.8096826498551501,0.19031735014484982,rectangular_notch,0.6759581881533101,0.8066528066528067,0.012552301255230125,2.966944256996803,242.0,239.0,0.6406779661016949,0.78099173553719,0.02510460251046025,0.0009837434403119512,0.00035883114,0.00041909795,0.0,32.27080261602535,0.0,0.0,224.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0026,345,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0015080741905583606,-3.766478261302651e-05,0.008335103923457082,0.006695328915294874,0.001500000013038516,4.391907086454779,0.07665323910030715,0.686255342638111,0.3137446573618889,rectangular_notch,0.6858108108108109,0.8136272545090181,0.08786610878661087,3.0047605988797885,260.0,239.0,0.6527331189710611,0.7898832684824902,0.1506276150627615,0.0009623691387925826,0.00033510383,0.0006953287,0.0,34.391907531746824,0.0,0.0,236.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0027,346,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0005054733948782087,-1.9357335205735047e-05,0.007721284272425872,0.006323024364808353,0.001500000013038516,13.35405108014831,0.23307215982809318,0.217438877624486,0.782561122375514,rotated_rect,0.6474820143884892,0.7860262008733624,0.08368200836820083,1.6710264832049981,219.0,239.0,0.6338983050847458,0.7759336099585062,0.016736401673640166,0.000994714914813343,0.00027871598,0.0003230241,0.0,43.354051525440354,0.0,0.0,205.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0030,349,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.001684562143936725,-7.936508005844767e-05,0.00902010097797024,0.006756133916111145,0.001500000013038516,5.445192945278052,0.09503654530146942,0.5461025990183741,0.45389740098162584,rectangular_notch,0.5753012048192772,0.7304015296367112,0.17916666666666667,3.892924496715011,283.0,240.0,0.5660919540229885,0.7229357798165138,0.2708333333333333,0.0017015892061170595,0.0010201009,0.0007561338,0.00049999997,25.44519360467119,0.0,0.0,264.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0031,350,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002317936041645603,0.00019384097910919634,0.007666730187897312,0.0065406348979017166,0.001500000013038516,4.882809581780549,0.0852211039499979,0.6532323034637562,0.3467676965362438,rectangular_notch,0.5870307167235495,0.7397849462365591,0.0625,3.835223527536933,225.0,240.0,0.6217105263157895,0.7667342799188641,0.05416666666666667,0.0013749428133745622,0.00033327006,0.0005406346,0.0,24.882810241173686,0.0,0.0,217.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0032,351,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002791102705222945,0.0002552849113992694,0.007753723970353314,0.006447676468478717,0.001500000013038516,6.154170732890577,0.10741054201881306,0.5640819758173836,0.4359180241826164,rectangular_notch,0.7846153846153846,0.8793103448275862,0.07468879668049792,0.7402708006794512,223.0,241.0,0.7535211267605634,0.8594377510040161,0.06639004149377593,0.00032986128061793414,0.0002462766,0.00044767652,0.0,26.154171392283715,0.0,0.0,217.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0033,352,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0029250510148510025,0.0002469135821835759,0.00786947485879857,0.006469236421911403,0.001500000013038516,9.271307440403405,0.16181484079968736,0.36380578764529004,0.63619421235471,rotated_rect,0.7018181818181818,0.8247863247863247,0.05,2.483447240318339,228.0,240.0,0.689419795221843,0.8161616161616162,0.0625,0.0007568068431299635,0.00013052579,0.00046923617,0.0,29.271308099796542,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0034,353,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0017358788894329933,5.725882447762713e-05,0.007668355017168282,0.006413073056444764,0.001500000013038516,-2.0613937016005366,-0.035978107272802866,0.8197938870620445,0.1802061129379555,rectangular_notch,0.6678445229681979,0.8008474576271186,0.03333333333333333,3.401147158313253,232.0,240.0,0.6608996539792388,0.7958333333333333,0.0,0.001083252172463576,0.00033164537,0.00041307323,0.0,17.9386069577926,0.0,0.0,219.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0035,354,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00019053173028200926,0.00014697237097401433,0.00835378624824845,0.006491781909684989,0.001500000013038516,-5.087934905912675,-0.0888012162353241,0.5754253587488225,0.42457464125117744,rectangular_notch,0.6437908496732027,0.7833001988071571,0.09583333333333334,2.275359502749379,263.0,240.0,0.6644736842105263,0.7984189723320159,0.10833333333333334,0.0013176904379571417,0.00035378616,0.0004917816,0.0,14.912065753480462,0.0,0.0,243.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0036,355,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0017539807362481953,0.0001121693140723639,0.007747177123269644,0.006538217554642465,0.001500000013038516,-3.6789197688368063,-0.06420926288291094,0.7316714139112219,0.2683285860887781,rectangular_notch,0.6834532374100719,0.811965811965812,0.05,2.8367211038245053,228.0,240.0,0.6872852233676976,0.814663951120163,0.04583333333333333,0.0009234444463544173,0.00025282335,0.00053821737,0.0,16.32108089055633,0.0,0.0,225.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0037,356,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0002070574436974884,9.259259160090651e-05,0.007646150786408082,0.006096285976856743,0.001500000013038516,2.0774389793127455,0.03625815019827777,0.7870979232497777,0.21290207675022232,rectangular_notch,0.6193771626297578,0.7649572649572649,0.05,3.7273565686995624,228.0,240.0,0.6421052631578947,0.782051282051282,0.05,0.0011120392893942692,0.0003538495,9.6285716e-05,0.0,22.077439638705883,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0038,357,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.000690490603469348,-2.7472527178290944e-05,0.007264193635533595,0.006770421395895293,0.001500000013038516,14.414362666426484,0.25157808810569127,0.19850611109535454,0.8014938889046455,rotated_rect,0.7443609022556391,0.853448275862069,0.06666666666666667,0.915875170427782,224.0,240.0,0.686411149825784,0.8140495867768595,0.016666666666666666,0.0006910368976777965,0.00073580677,0.00077042123,0.0,34.41436332581962,0.0,0.0,208.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0039,358,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0002980877291390373,0.00015022675818597366,0.0076034374559877035,0.006378391876847156,0.001500000013038516,-0.9091455545155895,-0.015867583306166638,0.8683657371791191,0.1316342628208809,rectangular_notch,0.7168458781362007,0.8350730688935282,0.004166666666666667,2.8009949819134916,239.0,240.0,0.7046979865771812,0.8267716535433071,0.11666666666666667,0.000900539247411581,0.00039656274,0.0003783917,0.0,19.090855104877548,0.0,0.0,224.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0040,359,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0014253799505748374,-0.00011590992988542069,0.008217875201220037,0.006362842611962216,0.001500000013038516,1.417071611325298,0.024732565354167815,0.821661165351436,0.17833883464856404,rectangular_notch,0.6872852233676976,0.814663951120163,0.04583333333333333,2.9572574375454033,251.0,240.0,0.6778523489932886,0.808,0.08333333333333333,0.0008872336368633093,0.00021787453,0.00036284234,0.0,21.417072270718435,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0044,363,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0019791246853433117,0.0002177925452828234,0.008055398586983035,0.006293417903492556,0.001500000013038516,12.05580832157409,0.21041354920079922,0.1172635443473864,0.8827364556526136,rotated_rect,0.6216216216216216,0.7666666666666667,0.0,3.040950258097335,240.0,240.0,0.618421052631579,0.7642276422764228,0.05,0.001286092877938919,5.539786e-05,0.00029341783,0.00049999997,22.055808604679655,0.0,0.0,215.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_v9_0045,364,train,rotated_rect,pilot_v9_topup_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00271493210696944,0.00016160310420936723,0.007717058866494162,0.006489121004102042,0.001500000013038516,3.4444404217537397,0.06011682624838487,0.7458123852847208,0.2541876147152792,rectangular_notch,0.8045112781954887,0.8916666666666667,0.0,0.7149689192933854,240.0,240.0,0.7862318840579711,0.8803245436105477,0.05416666666666667,0.00032768770375287803,0.0002829414,0.00048912084,0.0,13.444440704859304,0.0,0.0,221.0,train_median_depth,angle_aspect_heuristic_no_true_type,
