sample_index,defect_type,true_area,area_bin,baseline_iou,baseline_dice,baseline_area_error,baseline_pred_area,baseline_center_error,baseline_defect_mae,baseline_background_mae,composite_mean_iou,composite_mean_dice,composite_mean_area_error,composite_mean_pred_area,composite_mean_center_error,composite_mean_defect_mae,composite_mean_background_mae,delta_iou,delta_dice,delta_area_error,delta_pred_area,delta_center_error,delta_defect_mae,delta_background_mae,baseline_pred_area_zero,composite_pred_area_zero,pred_area_zero_repaired,composite_clearly_worse
115,polygon,5.39059657433873,small,0.150074294205052,0.26098191214470284,0.1864406779661017,6.395623054300188,1.6710467338562012,593.469482421875,27.27486228942871,0.16800436182519574,0.2852174785556809,0.2645951035781544,6.81692203327393,1.6364092826843262,582.1280110677084,31.2594420115153,0.017930067620143736,0.02423556641097807,0.07815442561205271,0.42129897897374224,-0.034637451171875,-11.341471354166629,3.9845797220865897,False,False,False,False
116,polygon,3.4719096580486735,small,0.0,0.0,1.0,0.0,nan,649.881591796875,20.170625686645508,0.03275529865125241,0.05964912280701754,0.5073099415204678,1.7105753724596535,1.5026955207188923,664.3248291015625,24.22112528483073,0.03275529865125241,0.05964912280701754,-0.4926900584795322,1.7105753724596535,nan,14.4432373046875,4.0504995981852225,True,False,True,False
117,multi_defect,8.816823210570973,medium,0.0,0.0,1.0,0.0,nan,791.5183715820312,19.018604278564453,0.0507848568790397,0.08814102564102565,0.8543465745538285,1.2842005021729743,3.8495352268218994,747.1993408203125,27.841448465983074,0.0507848568790397,0.08814102564102565,-0.14565342544617155,1.2842005021729743,nan,-44.31903076171875,8.822844187418621,True,False,True,False
118,polygon,5.786516096747789,small,0.21750663129973474,0.3572984749455338,0.41578947368421054,8.192488579079765,1.4101637601852417,533.4320068359375,30.17999839782715,0.2368773216543254,0.3797767612695105,0.6780701754385965,9.710180081647826,1.4235062996546428,504.0457763671875,35.66028722127279,0.01937069035459066,0.022478286323976693,0.26228070175438595,1.517691502568061,0.013342539469401116,-29.38623046875,5.48028882344564,False,False,False,True
119,multi_defect,8.146805557263335,medium,0.4143070044709389,0.5858798735511064,0.2261682242990654,6.304257010667328,0.9427410960197449,511.5904846191406,19.563249588012695,0.4442038962285893,0.6140552697018894,0.19626168224299065,6.547899793688288,0.907784084479014,486.506103515625,22.51535415649414,0.029896891757650423,0.028175396150783016,-0.029906542056074764,0.24364278302095954,-0.03495701154073083,-25.084381103515625,2.9521045684814453,False,False,False,False
120,polygon,7.050413033669017,small,0.07905982905982906,0.14653465346534653,0.18142548596112312,8.329537644529054,1.938672661781311,680.3059692382812,29.90570831298828,0.07245893564975943,0.13442110145268513,0.18718502519798416,8.370144775032548,1.953517238299052,702.2163289388021,33.49334716796875,-0.006600893410069628,-0.0121135520126614,0.005759539236861039,0.04060713050349385,0.01484457651774096,21.91035970052087,3.5876388549804688,False,False,False,False
121,polygon,5.740833074931359,small,0.043235704323570434,0.08288770053475936,0.015915119363395226,5.649467031298499,1.9258140325546265,697.1129150390625,27.53708267211914,0.020602625235180243,0.03997462715087851,0.11317418213969938,5.091118986875467,1.9687951008478801,734.0877075195312,31.22141393025716,-0.02263307908839019,-0.04291307338388085,0.09725906277630415,-0.558348044423032,0.042981068293253655,36.97479248046875,3.6843312581380196,False,False,False,False
122,rotated_rect,14.938348133972582,large,0.4481216457960644,0.6189005558987029,0.34964322120285424,9.715255972960762,1.0454460382461548,506.95343017578125,20.7962703704834,0.43347618099125834,0.6016345856191182,0.43934760448521915,8.375220666345484,0.9419472217559814,527.3110148111979,19.304551124572754,-0.014645464804806052,-0.017265970279584653,0.08970438328236491,-1.3400353066152775,-0.10349881649017334,20.35758463541663,-1.4917192459106445,False,False,False,False
123,polygon,3.9744228980294025,small,0.0,0.0,1.0,0.0,nan,783.1112060546875,18.681095123291016,0.0,0.0,0.9923371647509578,0.030455347877619943,1.321111798286438,792.1157836914062,20.371371587117512,0.0,0.0,-0.00766283524904221,0.030455347877619943,nan,9.00457763671875,1.6902764638264962,True,False,True,False
124,rotated_rect,7.111323729424257,small,0.43866171003717475,0.6098191214470284,0.3426124197002141,4.674895899214661,0.4743760824203491,524.0433349609375,18.6419620513916,0.4432817740360145,0.6091185386614272,0.3304782298358316,4.761186051534584,0.4401257981856664,510.9892272949219,21.786277770996094,0.004620063998839741,-0.0007005827856012559,-0.012134189864382527,0.08629015231992287,-0.03425028423468274,-13.054107666015625,3.144315719604492,False,False,False,False
125,polygon,9.776166668716002,medium,0.5464949928469242,0.7067530064754857,0.3161993769470405,6.684948859137577,0.680845320224762,489.9878845214844,19.8631534576416,0.6097430726064067,0.7571198270641052,0.16458982346832815,8.16710912251508,0.6548313895861307,418.2878112792969,23.1663875579834,0.06324807975948255,0.05036682058861952,-0.15160955347871233,1.4821602633775033,-0.026013930638631222,-71.7000732421875,3.303234100341797,False,False,False,False
126,multi_defect,14.298785828542563,large,0.21470019342359767,0.3535031847133758,0.6624068157614483,4.827172638602761,0.7008000612258911,640.0464477539062,22.349260330200195,0.5033928933339341,0.6693758171571318,0.15761448349307774,12.177063259735041,0.5437690913677216,467.2477111816406,35.52554130554199,0.2886926999103364,0.315872632443756,-0.5047923322683706,7.34989062113228,-0.15703096985816956,-172.79873657226562,13.176280975341797,False,False,False,False
127,multi_defect,18.790949640491505,large,0.23158694001518604,0.376078914919852,0.6855753646677472,5.908337488258269,1.1927791833877563,599.0946044921875,27.571853637695312,0.44693354259745316,0.6166172577343245,0.3997839005942734,11.278630497345253,0.904827336470286,518.9195556640625,34.89327430725098,0.21534660258226712,0.2405383428144725,-0.2857914640734738,5.370293009086984,-0.28795184691747033,-80.175048828125,7.321420669555664,False,False,False,False
128,rotated_rect,7.735658360915465,medium,0.6726519337016574,0.8042939719240297,0.3838582677165354,10.70505477898341,0.03587409853935242,360.9131774902344,30.485307693481445,0.6830240588602435,0.8108398135543954,0.25721784776902884,9.725407755586636,0.2652542454500993,377.21225992838544,32.76401901245117,0.010372125158586099,0.006545841630365645,-0.12664041994750658,-0.9796470233967742,0.22938014691074687,16.29908243815106,2.2787113189697266,False,False,False,False
129,polygon,0.3045534787761994,small,0.0,0.0,1.0,0.0,nan,997.3074951171875,5.6649346351623535,0.0,0.0,1.0,0.0,nan,986.6195882161459,8.47670062383016,0.0,0.0,0.0,0.0,nan,-10.687906901041629,2.8117659886678066,True,True,False,False
130,polygon,2.725753635046985,small,0.0,0.0,1.0,0.0,nan,747.1787109375,15.311142921447754,0.0,0.0,0.8603351955307262,0.3806918484702493,1.5027532577514648,754.976318359375,22.9391663869222,0.0,0.0,-0.13966480446927376,0.3806918484702493,nan,7.797607421875,7.628023465474445,True,False,True,False
131,polygon,11.527349171679148,medium,0.13481953290870488,0.23760523854069224,0.5878467635402906,4.751034268908711,1.6720880270004272,671.1334838867188,17.811227798461914,0.15850335894204878,0.26721705532689666,0.42932628797886396,6.578355141565908,1.731186310450236,680.3977661132812,26.430679321289062,0.023683826033343902,0.02961181678620442,-0.15852047556142668,1.8273208726571966,0.05909828344980883,9.2642822265625,8.619451522827148,False,False,False,False
132,multi_defect,10.9943805838208,medium,0.3083645443196005,0.4713740458015267,0.5484764542936288,4.964221704052051,3.8826205730438232,600.4002075195312,27.530044555664062,0.3481150699091347,0.50449181979202,0.5009233610341645,7.080868381546637,1.93599833548069,527.7801513671875,37.21317799886068,0.039750525589534236,0.03311777399049326,-0.04755309325946433,2.116646677494586,-1.9466222375631332,-72.62005615234375,9.683133443196617,False,False,False,False
133,polygon,6.486989097933048,small,0.2686781609195402,0.42355605889014725,0.07276995305164319,6.959046990036157,1.011019229888916,582.4181518554688,26.03172492980957,0.22161253256752853,0.36267707067197347,0.10328638497652583,6.811846141960994,1.120593786239624,616.6874389648438,29.99448839823405,-0.047065628352011696,-0.06087898821817378,0.03051643192488264,-0.14720084807516276,0.10957455635070801,34.269287109375,3.9627634684244804,False,False,False,True
134,rotated_rect,8.542725079672394,medium,0.014754098360655738,0.029079159935379646,0.8966131907308378,0.8832050884509783,2.3335769176483154,806.5810546875,15.140560150146484,0.09774443622386113,0.17596541665736307,0.5454545454545455,3.8830568543965427,2.1485885779062905,754.442626953125,24.68116569519043,0.0829903378632054,0.1468862567219834,-0.35115864527629226,2.9998517659455644,-0.1849883397420249,-52.138427734375,9.540605545043945,False,False,False,False
135,rotated_rect,9.943671082042911,medium,0.5269922879177378,0.6902356902356902,0.1807044410413476,8.146805557263335,0.28688812255859375,477.1995544433594,21.704858779907227,0.520600304224319,0.6846449966938307,0.09800918836140887,9.070617776217807,0.2617495134472847,431.8034159342448,25.730931599934895,-0.006391983693418757,-0.005590693541859482,-0.08269525267993874,0.9238122189544722,-0.02513860911130905,-45.396138509114564,4.026072820027668,False,False,False,False
136,polygon,9.014782971775503,medium,0.5196560196560197,0.6839126919967664,0.08952702702702703,9.821849690532432,0.4184841215610504,424.8255615234375,25.357769012451172,0.5450428268814417,0.7052915217266899,0.32263513513513514,11.923268694088208,0.49517179528872174,336.62587483723956,33.965847651163735,0.02538680722542197,0.021378829729923443,0.23310810810810811,2.101419003555776,0.07668767372767132,-88.19968668619794,8.608078638712563,False,False,False,True
137,polygon,8.390448340284294,medium,0.25660964230171074,0.4084158415841584,0.5335753176043557,3.9135122022741626,1.230963945388794,589.2103271484375,17.096166610717773,0.35079443996300635,0.5142947009717127,0.35329703569267995,5.426127813529287,1.1382851998011272,547.1592000325521,22.39698028564453,0.09418479766129562,0.10587885938755431,-0.18027828191167578,1.5126156112551241,-0.09267874558766676,-42.05112711588538,5.300813674926758,False,False,False,False
138,multi_defect,11.801447302577728,large,0.3907637655417407,0.561941251596424,0.02064516129032258,12.045090085598687,0.8612598776817322,486.78363037109375,36.7415771484375,0.4031830416751465,0.5723910789806791,0.2903225806451613,15.227673938809971,0.9262555241584778,433.93946329752606,45.32172139485677,0.012419276133405821,0.01044982738425504,0.26967741935483874,3.182583853211284,0.0649956464767456,-52.84416707356769,8.580144246419273,False,False,False,True
139,rotated_rect,9.669572951144332,medium,0.33093525179856115,0.4972972972972973,0.25196850393700787,7.233145120934736,0.77446448802948,571.04638671875,23.1823787689209,0.39392008996780875,0.5629861789805173,0.2136482939632546,8.618863449366444,0.6080574293931326,504.76380411783856,26.766366322835285,0.0629848381692476,0.06568888168321996,-0.038320209973753266,1.3857183284317074,-0.16640705863634742,-66.28258260091144,3.583987553914387,False,False,False,False
140,polygon,4.4921638119489415,small,0.0,0.0,1.0,0.0,nan,844.7238159179688,10.0076322555542,0.0,0.0,1.0,0.0,nan,745.2757771809896,15.662236213684082,0.0,0.0,0.0,0.0,nan,-99.44803873697913,5.654603958129883,True,True,False,False
141,polygon,0.6091069575523989,small,0.0,0.0,1.0,0.0,nan,990.3790893554688,6.555541038513184,0.0,0.0,1.0,0.0,nan,985.8984985351562,9.743056933085123,0.0,0.0,0.0,0.0,nan,-4.4805908203125,3.1875158945719395,True,True,False,False
142,multi_defect,7.994528817875235,medium,0.0,0.0,1.0,0.0,nan,804.804443359375,12.87992000579834,0.057841383422778773,0.09857723577235772,0.9168253968253968,0.6649417619947021,3.615748167037964,737.6859334309896,21.738946596781414,0.057841383422778773,0.09857723577235772,-0.08317460317460323,0.6649417619947021,nan,-67.11850992838538,8.859026590983074,True,False,True,False
143,multi_defect,21.42533723190563,large,0.5493243243243243,0.7091146969036197,0.3702914001421464,13.491719109785635,2.2376980781555176,516.6630859375,35.30403137207031,0.44011341109040475,0.610985858316934,0.42999289267945984,12.212594498925597,1.967894474665324,548.8821004231771,38.19411404927572,-0.10921091323391957,-0.09812883858668575,0.05970149253731344,-1.2791246108600376,-0.2698036034901936,32.21901448567712,2.890082677205406,False,False,False,True
144,multi_defect,18.836632662307935,large,0.18815104166666666,0.3167123287671233,0.5246564268391269,8.953872276020263,6.435513019561768,709.1644897460938,50.9395637512207,0.1416672680523842,0.24793896457458672,0.199137698733495,22.587716342568125,1.0477906664212544,666.7821655273438,80.45549011230469,-0.046483773614282464,-0.06877336419253657,-0.325518728105632,13.633844066547862,-5.387722353140513,-42.38232421875,29.515926361083984,False,False,False,True
145,rotated_rect,13.963777001888744,large,0.47818012999071496,0.6469849246231156,0.2639040348964013,10.27867990869673,0.6768684387207031,492.9298095703125,20.046632766723633,0.4873514947828624,0.6537751484363586,0.33515085423482366,9.283805211361146,0.6147513190905253,494.55591837565106,20.937257766723633,0.009171364792147418,0.006790223813243013,0.07124681933842236,-0.9948746973355842,-0.06211711963017785,1.6261088053385606,0.890625,False,False,False,False
146,rotated_rect,18.242753378694346,large,0.4871369294605809,0.6551339285714286,0.5041736227045075,9.045238319653123,0.19179052114486694,528.105224609375,13.964561462402344,0.4497677762446261,0.6179776524535671,0.5498052309404563,8.21279214433151,0.17833839853604636,553.8299357096354,14.264291445414225,-0.0373691532159548,-0.03715627611786154,0.045631608235948806,-0.8324461753216124,-0.013452122608820588,25.72471110026038,0.2997299830118809,False,False,False,False
147,multi_defect,10.52232269171769,medium,0.4251497005988024,0.5966386554621849,0.2778581765557164,7.598609295466176,0.6257350444793701,535.484375,37.59492492675781,0.4004130137152014,0.5697863004748698,0.7486734201640135,18.400106009395383,1.0168293913205464,377.6352233886719,64.3397331237793,-0.024736686883601033,-0.026852354987315086,0.47081524360829713,10.801496713929208,0.3910943468411763,-157.84915161132812,26.744808197021484,False,False,False,True
148,polygon,7.1417790773018766,small,0.5155482815057283,0.6803455723542117,0.0255863539445629,6.959046990036157,0.806990921497345,460.8862609863281,23.33875274658203,0.5042606215419462,0.6657830952529095,0.1457000710732054,8.18233679645389,0.8309153914451599,424.2886250813802,28.078563054402668,-0.011287659963782115,-0.014562477101302207,0.1201137171286425,1.2232898064177338,0.02392446994781494,-36.597635904947936,4.739810307820637,False,False,False,True
149,multi_defect,29.191450940698715,large,0.22610015174506828,0.3688118811881188,0.7355242566510172,7.7204306869766555,1.562125563621521,667.1888427734375,28.594919204711914,0.3430052939469917,0.5092988228140581,0.41853590679881764,16.97378055046018,1.208372135957082,581.0390014648438,44.283608754475914,0.11690514220192341,0.14048694162593933,-0.31698834985219954,9.253349863483525,-0.35375342766443896,-86.14984130859375,15.688689549764,False,False,False,False
150,polygon,3.9439675501517826,small,0.33675564681724846,0.5038402457757296,0.5135135135135135,5.969248184013509,0.7499108910560608,500.3729248046875,25.55807113647461,0.3394162308922119,0.5037956003398162,0.36164736164736166,5.370293009086983,0.8021284341812134,495.6399841308594,28.6698055267334,0.0026605840749634457,-4.464543591342629e-05,-0.15186615186615182,-0.5989551749265258,0.05221754312515259,-4.732940673828125,3.111734390258789,False,False,False,False
151,polygon,6.821997924586867,small,0.1619047619047619,0.2786885245901639,0.17857142857142858,8.040211839691665,2.2141878604888916,651.1690673828125,31.468339920043945,0.16789583871296687,0.28595393410932424,0.3891369047619048,9.476689081252738,2.176000793774923,623.9575805664062,36.586107889811196,0.005991076808204959,0.007265409519160326,0.21056547619047625,1.4364772415610734,-0.038187066713968765,-27.21148681640625,5.11776796976725,False,False,False,True
152,polygon,8.527497405733584,medium,0.08353510895883777,0.15418994413407822,0.4017857142857143,5.10127076950134,1.9464868307113647,738.4613647460938,20.49175453186035,0.10840572665413466,0.1942977409889294,0.21190476190476193,6.720480098328134,1.848401427268982,693.7596232096354,29.25610097249349,0.024870617695296887,0.04010779685485119,-0.18988095238095237,1.619209328826794,-0.09808540344238281,-44.70174153645837,8.764346440633137,False,False,False,False
153,rotated_rect,16.24792809271024,large,0.6090828138913624,0.7570558937465413,0.3064667291471415,11.268478714719379,0.5247846245765686,467.9571533203125,19.90630531311035,0.6575431947499554,0.7931448377273173,0.14058106841611998,14.501821481060029,0.5128138164679209,386.88939412434894,25.94697443644206,0.048460380858592944,0.036088943980776,-0.16588566073102154,3.23334276634065,-0.011970808108647701,-81.06775919596356,6.040669123331707,False,False,False,False
154,multi_defect,8.816823210570973,medium,0.452319587628866,0.6228926353149956,0.0535405872193437,8.344765318467864,2.2498300075531006,477.2258605957031,46.60665512084961,0.4676510954212733,0.6366655779668795,0.19689119170984457,9.060465993591933,2.397758682568868,453.66717529296875,41.417040506998696,0.015331507792407328,0.01377294265188389,0.14335060449050085,0.7157006751240687,0.14792867501576756,-23.558685302734375,-5.189614613850914,False,False,False,True
155,polygon,5.37536890039992,small,0.0,0.0,0.2237960339943343,6.578355141565908,2.7267158031463623,871.6368408203125,33.03324890136719,0.0,0.0,0.28423040604343724,6.903212185593854,2.834491014480591,854.9278767903646,36.69431940714518,0.0,0.0,0.06043437204910296,0.32485704402794635,0.10777521133422852,-16.70896402994788,3.6610705057779924,False,False,False,False
156,multi_defect,14.176964437032083,large,0.45586897179253866,0.62625,0.2814178302900107,10.18731386506387,1.317840814590454,492.2527770996094,43.38584899902344,0.4198719923676057,0.5909929881384364,0.1901181525241676,11.613639323999072,0.8647329211235046,492.1200663248698,40.225592931111656,-0.03599697942493296,-0.0352570118615636,-0.0912996777658431,1.4263254589352012,-0.45310789346694946,-0.13271077473956439,-3.1602560679117815,False,False,False,False
157,polygon,7.507243251833316,small,0.0979381443298969,0.1784037558685446,0.2718052738336714,5.46673494403278,1.8222993612289429,671.4297485351562,24.834327697753906,0.11913636277224711,0.21029480374819745,0.22988505747126434,5.781440205434852,1.7336256901423137,660.6033325195312,28.40857442220052,0.021198218442350203,0.031891047879652856,-0.04192021636240709,0.31470526140207244,-0.08867367108662916,-10.826416015625,3.5742467244466134,False,False,False,False
158,polygon,11.238023366841759,medium,0.4973821989528796,0.6643356643356644,0.44986449864498645,6.182435619156848,0.4682903587818146,494.1919860839844,16.562122344970703,0.5274109080392139,0.684645868367978,0.3464317976513098,7.344814729819343,0.5467725694179535,471.88306681315106,19.729281107584637,0.03002870908633426,0.02031020403231365,-0.10343270099367663,1.1623791106624948,0.07848221063613892,-22.308919270833314,3.1671587626139335,False,False,False,False
159,rotated_rect,5.938792836135889,small,0.6310861423220974,0.7738231917336394,0.23333333333333334,7.324511164567596,0.09729139506816864,384.721435546875,22.507003784179688,0.6520771985910793,0.7885484967064352,0.470940170940171,8.735608949563987,0.13116160780191422,316.4341328938802,30.03494707743327,0.0209910562689819,0.014725304972795783,0.23760683760683765,1.4110977849963913,0.033870212733745575,-68.28730265299481,7.527943293253582,False,False,False,True
160,polygon,3.8982845283353527,small,0.2334710743801653,0.3785594639865997,0.33203125,5.1926368131342,1.3252137899398804,557.283203125,22.158958435058594,0.2371191794846549,0.3830196797543442,0.78125,6.943819316097347,1.2217119932174683,494.6349283854167,30.80931282043457,0.003648105104489624,0.004460215767744524,0.44921875,1.7511825029631467,-0.10350179672241211,-62.648274739583314,8.650354385375977,False,False,False,True
161,rotated_rect,11.268478714719379,medium,0.46390374331550804,0.6337899543378995,0.5202702702702703,5.40582424827754,0.6471160650253296,552.8793334960938,14.725739479064941,0.5198563590999762,0.6838612268952127,0.3918918918918919,6.852453272464487,0.7468170126279196,512.5840352376302,19.5197696685791,0.05595261578446814,0.05007127255731314,-0.1283783783783784,1.4466290241869473,0.09970094760258996,-40.295298258463504,4.79403018951416,False,False,False,False
162,rotated_rect,8.101122535446905,medium,0.31167268351383876,0.47522935779816516,0.04887218045112782,8.497042057855964,1.7128902673721313,570.95654296875,27.546207427978516,0.3080791835664618,0.4706498075922259,0.09461152882205515,7.659519991221416,1.6379048029581706,573.8510131835938,29.99310366312663,-0.0035934999473769547,-0.0045795502059392534,0.04573934837092733,-0.8375220666345484,-0.0749854644139607,2.89447021484375,2.446896235148113,False,False,False,False
163,rotated_rect,11.359844758352239,medium,0.25257142857142856,0.4032846715328467,0.5308310991957105,5.32968587858349,1.1431550979614258,633.6040649414062,15.510537147521973,0.28369650938096225,0.44168537026083604,0.3771224307417336,7.0757924902337,1.2543970743815105,595.2589518229166,23.887714385986328,0.03112508080953369,0.038400698727989346,-0.15370866845397685,1.7461066116502098,0.11124197642008471,-38.34511311848962,8.377177238464355,False,False,False,False
164,polygon,4.751034268908711,small,0.42115027829313545,0.5926892950391645,0.4551282051282051,6.913363968219727,0.7886124849319458,457.5060729980469,26.022127151489258,0.3998079004916946,0.5711932316560766,0.7104700854700855,8.126501992011589,0.7842867970466614,407.148193359375,30.974671681722004,-0.021342377801440826,-0.02149606338308785,0.2553418803418804,1.2131380237918616,-0.004325687885284424,-50.357879638671875,4.952544530232746,False,False,False,True
165,rotated_rect,11.649170563189628,medium,0.382,0.552821997105644,0.1934640522875817,9.395474820245752,1.3295549154281616,525.9188232421875,23.69120979309082,0.33127007347812115,0.4964450193246766,0.3394335511982571,7.6950512304119725,1.4216564496358235,554.1983235677084,27.306109110514324,-0.050729926521878854,-0.05637697778096734,0.14596949891067537,-1.7004235898337798,0.09210153420766187,28.27950032552087,3.614899317423504,False,False,False,True
166,rotated_rect,6.715404207015197,small,0.2912,0.4510532837670384,0.17006802721088435,5.5733286616044495,1.2661328315734863,558.18115234375,22.110929489135742,0.25495917559880327,0.4035460973240426,0.2290249433106576,5.17740913919539,1.3324437141418457,580.7300008138021,26.658196767171223,-0.03624082440119675,-0.047507186442995786,0.05895691609977324,-0.39591952240905925,0.06631088256835938,22.54884847005212,4.547267278035481,False,False,False,False
167,multi_defect,11.359844758352239,medium,0.40860215053763443,0.5801526717557252,0.6340482573726541,18.562534531409355,0.8310674428939819,438.2962341308594,65.64340209960938,0.37855465840661434,0.5347421629861925,0.3203753351206434,10.359894169703717,0.932415246963501,508.7624206542969,49.15923500061035,-0.030047492131020093,-0.045410508769532676,-0.3136729222520107,-8.202640361705638,0.10134780406951904,70.4661865234375,-16.484167098999023,False,False,False,False
168,multi_defect,15.56268276546379,large,0.22486772486772486,0.367170626349892,0.6409001956947162,5.5885563355432595,1.2619441747665405,688.1439819335938,40.83346939086914,0.3208076922242837,0.48353120177938136,0.09034572733202868,15.79109787454594,1.2219558755556743,554.4928995768229,59.513797760009766,0.09593996735655883,0.11636057542948935,-0.5505544683626875,10.20254153900268,-0.03998829921086622,-133.65108235677087,18.680328369140625,False,False,False,False
169,multi_defect,13.689678870990164,large,0.3430905377808033,0.5108971109984795,0.1946607341490545,16.35452181028191,1.2500431537628174,483.4782409667969,49.49774169921875,0.3182496531520027,0.4812909377445897,0.32703003337041153,18.166615009000296,1.4145721991856892,455.1352233886719,56.14160283406576,-0.024840884628800575,-0.029606173253889756,0.13236929922135704,1.8120931987183866,0.16452904542287183,-28.343017578125,6.643861134847008,False,False,False,True
170,polygon,5.16218146525658,small,0.29494949494949496,0.45553822152886114,0.10914454277286136,4.598757529520611,0.9876621961593628,537.135986328125,21.921791076660156,0.2919059876454467,0.45043886955915163,0.3205506391347099,6.81692203327393,1.144823431968689,501.2112121582031,29.416399002075195,-0.0030435073040482874,-0.005099351969709509,0.21140609636184854,2.218164503753319,0.15716123580932617,-35.924774169921875,7.494607925415039,False,False,False,True
171,rotated_rect,15.334267656381641,large,0.30246452576549665,0.4644495412844037,0.26812313803376364,11.222795692902949,1.780085802078247,581.287353515625,27.751371383666992,0.2416817338002525,0.38573718894025194,0.14796425024826218,13.197317413635309,2.086543003718058,607.2598063151041,36.792781829833984,-0.06078279196524414,-0.07871235234415175,-0.12015888778550146,1.9745217207323602,0.30645720163981105,25.97245279947913,9.041410446166992,False,False,False,True
172,polygon,6.456533750055428,small,0.049868766404199474,0.095,0.11320754716981132,5.725605400992549,2.4844861030578613,755.3817749023438,26.689035415649414,0.06827953430440159,0.12676542948377237,0.125,6.99965412053965,2.421468734741211,745.2493693033854,32.55737749735514,0.018410767900202116,0.03176542948377237,0.011792452830188677,1.2740487195471006,-0.06301736831665039,-10.132405598958371,5.868342081705727,False,False,False,False
173,multi_defect,11.146657323208899,medium,0.08455882352941177,0.15593220338983052,0.3879781420765027,6.821997924586867,3.8764448165893555,687.0477905273438,35.315284729003906,0.15286511197037564,0.26409499882730636,0.15482695810564662,10.466487887275386,2.1104092597961426,669.1124267578125,49.04690170288086,0.06830628844096387,0.10816279543747584,-0.2331511839708561,3.644489962688519,-1.766035556793213,-17.93536376953125,13.731616973876953,False,False,False,False
174,multi_defect,11.557804519556768,medium,0.3412969283276451,0.5089058524173028,0.44664031620553357,6.395623054300188,0.6123852133750916,622.995361328125,16.973962783813477,0.31901282367289824,0.4832635690728564,0.29688186209925344,8.126501992011589,0.5213296214739481,585.0632527669271,26.427767435709637,-0.02228410465474684,-0.025642283344446404,-0.14975845410628014,1.7308789377114007,-0.09105559190114343,-37.93210856119788,9.45380465189616,False,False,False,False
175,multi_defect,19.993935881657492,large,0.4189497716894977,0.5905068382944489,0.10662604722010663,17.862061530224096,1.375465750694275,496.0516357421875,33.89482879638672,0.4333768019762983,0.6046073973946166,0.10865701954810865,17.821454399720604,1.3274955749511719,472.8958435058594,37.877723693847656,0.01442703028680059,0.014100559100167609,0.0020309723280020203,-0.04060713050349207,-0.04797017574310303,-23.155792236328125,3.9828948974609375,False,False,False,False
176,rotated_rect,5.634239357359689,small,0.3385269121813031,0.5058201058201058,0.5540540540540541,8.755912514815734,1.2777824401855469,462.24615478515625,29.12865447998047,0.31787992586410896,0.4796364877938976,0.32792792792792796,7.481863795268633,1.2370948791503906,483.5682678222656,30.84688886006673,-0.020646986317194138,-0.026183618026208222,-0.2261261261261261,-1.2740487195471006,-0.04068756103515625,21.322113037109375,1.7182343800862618,False,False,False,False
177,polygon,20.100529599229162,large,0.6389776357827476,0.7797270955165692,0.056818181818181816,18.958454053818414,0.1830020695924759,373.1537170410156,28.50710678100586,0.6118143418365936,0.7590953739601342,0.09646464646464646,18.831556770994997,0.26611655950546265,372.0285135904948,29.39051564534505,-0.02716329394615402,-0.020631721556435,0.039646464646464645,-0.1268972828234176,0.08311448991298676,-1.1252034505208144,0.8834088643391915,False,False,False,False
178,polygon,5.954020510074699,small,0.013468013468013467,0.026578073089700997,0.46035805626598464,3.213039201088904,1.6054162979125977,793.5904541015625,21.783510208129883,0.023154848046309698,0.043301759133964814,0.23529411764705885,4.553074507704181,1.6750202178955078,767.2279663085938,28.368865331013996,0.00968683457829623,0.016723686044263816,-0.2250639386189258,1.3400353066152775,0.06960391998291016,-26.36248779296875,6.585355122884113,False,False,False,False
179,polygon,7.811796730609515,medium,0.31843575418994413,0.4830508474576271,0.15984405458089668,6.563127467627098,0.6058818101882935,604.595458984375,22.17699432373047,0.3323370082248794,0.4988670761098411,0.14619883040935672,8.436131362100724,0.6869037747383118,551.4124552408854,31.311804453531902,0.013901254034935251,0.015816228652213993,-0.01364522417153996,1.8730038944736265,0.08102196455001831,-53.18300374348962,9.134810129801433,False,False,False,False
180,polygon,12.273505194680837,large,0.6202247191011236,0.7656033287101248,0.2109181141439206,9.684800625083142,0.45285576581954956,468.35223388671875,21.744924545288086,0.6063974288446241,0.7543803423468929,0.11166253101736973,10.90301454018794,0.49624186754226685,429.09307861328125,25.498749415079754,-0.013827290256499536,-0.011222986363231935,-0.09925558312655086,1.2182139151047977,0.043386101722717285,-39.2591552734375,3.753824869791668,False,False,False,False
181,multi_defect,17.115905507222408,large,0.47098402018502944,0.6403659233847913,0.44395017793594305,9.517296211756232,4.519349575042725,487.05303955078125,27.06856918334961,0.4903250821461942,0.6504416796395374,0.29062870699881377,12.141532020544483,1.3815470077097416,469.1591796875,34.57891654968262,0.01934106196116475,0.010075756254746104,-0.15332147093712928,2.624235808788251,-3.137802567332983,-17.89385986328125,7.510347366333008,False,False,False,False
182,polygon,5.36014122646111,small,0.09202453987730061,0.16853932584269662,0.5284090909090909,8.192488579079765,2.0353662967681885,624.7482299804688,30.525527954101562,0.048756716573595725,0.09207296549438397,0.24053030303030307,6.6494176199470205,2.0286686420440674,653.7571207682291,33.226013819376625,-0.043267823303704885,-0.07646636034831265,-0.28787878787878785,-1.543070959132744,-0.006697654724121094,29.00889078776038,2.7004858652750627,False,False,False,True
