sample_id,source_index,split,defect_type,source_pack,dense_threshold,geometry_threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes
rect_p2_0016,15,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.5789909958839417,0.42100900411605835,0.9409190371991247,0.9695603156708005,0.020089285714285716,0.8971372276262992,439.0,0.7753479125248509,0.7567567567567568,-0.018591155768094114,0.8734602463605823,0.8615384615384616,-0.011921784822120696,0.006696428571428571,0.17633928571428573,0.16964285714285715,0.910044386419906,1.5811388300841898,445.0,527.0,448.0,0.21729248762130737,0.15688471496105194,0.3333899407049073,0.2832829604640298,0.05010698024087751,0.9592700136349768,0.9625874249020169,0.003000000026077032,0.0,0.0031962411012500525,0.0002838340005837381,0.003605638165026903,0.0004579317755997181,0.0004448775012232261,0.008999999612569809,0.010349862277507782,0.010772282257676125,0.0004224199801683426,0.009999999776482582,0.00879546906799078,0.00988362729549408,0.0010881582275032997,0.0019000000320374966,0.001500000013038516,0.0013348398497328162,-0.00016516016330569983,0.0,-4.0441020735984825,-1.5617955379267585,nan,nan,nan,0.9506091209912626,surrogate_mismatch,
rect_p2_0017,16,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.7843137254901961,0.8791208791208791,0.15992647058823528,1.149194991842208,457.0,0.7124087591240876,0.7248,0.012391240875912368,0.8320545609548167,0.8404452690166976,0.008390708061880914,0.15625,0.01838235294117647,-0.13786764705882354,1.1344170930845698,1.1915837904867332,629.0,534.0,544.0,0.1861870437860489,0.15662236511707306,0.35300171991165563,0.323764316926628,0.02923740298502764,0.9432109254971717,0.9470786604118487,0.001500000013038516,0.0010000000474974513,0.0021868038456887007,0.0007575284107588232,0.00226293271407485,0.0007625992875546217,7.629756479229089e-05,0.010999999940395355,0.012789430096745491,0.011540263891220093,-0.0012491662055253983,0.009999999776482582,0.009831016883254051,0.009244373068213463,-0.0005866438150405884,0.0019000000320374966,0.001500000013038516,0.0017418612260371447,0.00024186121299862862,0.0,23.530302219017408,26.06427678788275,nan,nan,nan,0.7849836431182726,improved,
rect_p2_0019,18,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.8368496298789978,0.1631503850221634,0.8223443223443223,0.9025125628140703,0.10476190476190476,0.958734358853657,470.0,0.8076923076923077,0.8446069469835467,0.03691463929123895,0.8936170212765957,0.9157581764122894,0.022141155135693702,0.12,0.07809523809523809,-0.0419047619047619,1.118033988749895,0.7071067811865476,462.0,484.0,525.0,0.12536953389644623,0.1150675117969513,0.3004015854885357,0.28779455697824075,0.012607028510294938,0.9590678608267772,0.9608949808804278,-0.003000000026077032,0.0005000000237487257,-0.002322666347026825,0.0006376228993758559,-0.002944796346127987,0.0007273310329765081,0.0006285644636914533,0.01600000075995922,0.01323675736784935,0.013872883282601833,0.0006361259147524834,0.006500000134110451,0.006687565241008997,0.007040968630462885,0.00035340338945388794,0.0019000000320374966,0.001500000013038516,0.001421265653334558,-7.873435970395803e-05,0.0,-0.09508391053928715,-0.23165723156264817,nan,nan,nan,0.5035273754460448,improved,
rect_p2_0020,19,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.7866736054420471,0.21332639455795288,0.8878718535469108,0.9406060606060606,0.11212814645308924,0.10570152914644104,388.0,0.9084668192219679,0.8326693227091634,-0.07579749651280454,0.9520383693045563,0.908695652173913,-0.043342717130643305,0.09153318077803203,0.10526315789473684,0.013729977116704803,0.045340050377831176,1.4142135623730951,397.0,483.0,437.0,0.17730629444122314,0.11813084036111832,0.37936326745309024,0.30965268291761383,0.0697105845354764,0.9425594374406185,0.9527487591140509,0.0022499999031424522,-0.0005000000237487257,0.0021576418075710535,-0.0004524627001956105,0.0028359442949295044,-0.0002596561098471284,0.0007051727771535632,0.012000000104308128,0.011456780135631561,0.0129416324198246,0.001484852284193039,0.007499999832361937,0.006503135897219181,0.00728211272507906,0.0007789768278598785,0.0019000000320374966,0.001500000013038516,0.001329939579591155,-0.000170060433447361,0.0,1.0850297642830624,0.5215603420156081,nan,nan,nan,0.9412225724982092,surrogate_mismatch,
rect_p2_0021,20,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.8340873718261719,0.16591264307498932,0.7794392523364486,0.8760504201680672,0.016666666666666666,2.2258390282068135,472.0,0.7959927140255009,0.6442953020134228,-0.1516974120120781,0.8864097363083164,0.7836734693877551,-0.10273626692056137,0.05416666666666667,0.041666666666666664,-0.012500000000000004,2.0615528128088303,4.031128874149275,506.0,500.0,480.0,0.21666458249092102,0.15782931447029114,0.3368917855540586,0.2875347207249382,0.04935706482912039,0.9660190567743743,0.9672799624601639,-0.003000000026077032,-0.0010000000474974513,-0.002847990719601512,-0.0002623081090860069,-0.003299874486401677,0.0003336796071380377,0.0007479306763246567,0.014999999664723873,0.014501048251986504,0.01584835723042488,0.0013473089784383774,0.006500000134110451,0.007006307598203421,0.006431987974792719,-0.0005743196234107018,0.0013000000035390258,0.001500000013038516,0.0012718797661364079,-0.0002281202469021082,0.0,0.15536964810358572,1.3087205940350957,nan,nan,nan,1.1285450661300027,worsened,
rect_p2_0022,21,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.8029646277427673,0.19703540205955505,0.9930313588850174,0.9965034965034965,0.007017543859649123,0.10970077694377155,574.0,1.0,0.7973421926910299,-0.2026578073089701,1.0,0.8872458410351202,-0.11275415896487984,0.0,0.10175438596491228,0.10175438596491228,0.0,1.8027756377319946,570.0,512.0,570.0,0.3077903985977173,0.26176655292510986,0.39179168140710674,0.3613139700639875,0.030477711343119218,0.942148606869679,0.9486004219013412,-0.0022499999031424522,0.0,-0.0022167956922203302,-3.4290140320081264e-05,-0.0029917163774371147,0.00030159088782966137,0.0008445816293053424,0.012000000104308128,0.01146803516894579,0.009985548444092274,-0.0014824867248535156,0.009499999694526196,0.009669668972492218,0.009995866566896439,0.0003261975944042206,0.0019000000320374966,0.001500000013038516,0.0014264702331274748,-7.352977991104126e-05,0.0,0.7852183438610884,-0.571426646011372,nan,nan,nan,0.820027789718648,worsened,
rect_p2_0023,22,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.8340713977813721,0.16592860221862793,0.9984615384615385,0.9992301770592764,0.0015384615384615385,0.026699111635075722,649.0,0.9615384615384616,0.7955801104972375,-0.16595835104122403,0.9803921568627451,0.8861538461538462,-0.09423831070889888,0.038461538461538464,0.0,-0.038461538461538464,0.5,2.1213203435596424,625.0,650.0,650.0,0.17997397482395172,0.15736442804336548,0.34545196611709794,0.3230249726538365,0.022426993463261435,0.939968708294985,0.9490244387466013,0.000750000006519258,0.0010000000474974513,0.0006177888135425746,0.0011169820791110396,0.0014866683632135391,0.0015280693769454956,0.0009612202860308623,0.01600000075995922,0.015768680721521378,0.015551978722214699,-0.00021670199930667877,0.00800000037997961,0.007660106755793095,0.008164562284946442,0.000504455529153347,0.0024999999441206455,0.001500000013038516,0.0015959246084094048,9.592459537088871e-05,0.0,0.1557155865128763,0.32496812771304184,nan,nan,nan,0.8216259126549771,worsened,
rect_p2_0024,23,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.7790856957435608,0.22091428935527802,0.9223484848484849,0.9596059113300492,0.021442495126705652,0.4830584876102927,502.0,0.9318181818181818,0.7905405405405406,-0.1412776412776412,0.9647058823529412,0.8830188679245283,-0.08168701442841286,0.011695906432748537,0.06627680311890838,0.05458089668615984,0.43751873907748084,2.171099194974832,507.0,547.0,513.0,0.36331990361213684,0.28355076909065247,0.3657648471758219,0.3231266541901352,0.04263819298568672,0.9825483603100572,0.982155144104564,-0.001500000013038516,0.0010000000474974513,-0.0018232574220746756,0.001199647318571806,-0.0023373973090201616,0.0016751112416386604,0.000700289772513094,0.012000000104308128,0.01210761722177267,0.012117459438741207,9.842216968536377e-06,0.008500000461935997,0.008122318424284458,0.009074034169316292,0.0009517157450318336,0.0010000000474974513,0.001500000013038516,0.0012695277109742165,-0.00023047230206429958,0.0,-1.2189611294488443,-1.7366322657015119,nan,nan,nan,1.093908904875139,worsened,
rect_p2_0027,26,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.7608975172042847,0.23910251259803772,0.8468085106382979,0.9170506912442397,0.02727272727272727,1.3723249731570115,428.0,0.8066528066528067,0.6791171477079796,-0.1275356589448271,0.8929804372842347,0.8088978766430738,-0.08408256064116093,0.025,0.24772727272727274,0.22272727272727275,1.6012450600415389,2.340077403904245,429.0,549.0,440.0,0.29290974140167236,0.1714872270822525,0.40229862513000664,0.30782049315717225,0.09447813197283439,0.9525520568969585,0.9612670410514853,0.000750000006519258,0.0,0.0010346600320190191,-0.0003849577915389091,0.0019673723727464676,0.00016781524755060673,0.0010842095328458935,0.014000000432133675,0.012746242806315422,0.014319933950901031,0.0015736911445856094,0.006500000134110451,0.006781816016882658,0.007671153638511896,0.0008893376216292381,0.0019000000320374966,0.001500000013038516,0.0012732367031276226,-0.00022676330991089344,0.0,-1.5271810997084858,-1.74645813315281,nan,nan,nan,1.2984575911245535,surrogate_mismatch,
rect_p2_0028,27,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.7482998371124268,0.25170016288757324,0.910411622276029,0.9531051964512041,0.0873015873015873,0.8916577846570882,411.0,0.8591885441527446,0.7145557655954632,-0.1446327785572814,0.9242618741976893,0.8335170893054025,-0.09074478489228688,0.06084656084656084,0.3994708994708995,0.3386243386243386,1.0840604376228071,1.5,401.0,529.0,378.0,0.4581351578235626,0.2602984607219696,0.4440168668755269,0.3346867022000777,0.1093301646754492,0.9687774442682441,0.9737183738189894,0.000750000006519258,0.0,0.0010812878608703613,-0.00027459170087240636,0.0008170283399522305,0.00039096269756555557,0.0007160976123520892,0.013000000268220901,0.012746133841574192,0.01436520554125309,0.0016190716996788979,0.006000000052154064,0.006498558912426233,0.007319830358028412,0.0008212714456021786,0.0010000000474974513,0.001500000013038516,0.0012658422347158194,-0.00023415777832269669,0.0,-1.7313043979837845,-0.8601010694656702,nan,nan,nan,1.2981801791588026,surrogate_mismatch,
rect_p2_0029,28,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rotated_rect,0.4807718098163605,0.5192282199859619,0.8931860036832413,0.943579766536965,0.05303030303030303,0.8197877774155897,500.0,0.9290909090909091,0.8244147157190636,-0.10467619337184553,0.9632422243166824,0.9037580201649863,-0.059484204151696085,0.00946969696969697,0.06628787878787878,0.056818181818181816,0.8437615683317651,1.4403982287142727,533.0,563.0,528.0,0.17264330387115479,0.1409652680158615,0.36988795230437305,0.3342345779943377,0.035653374310035346,0.9362339937197975,0.9481923570768646,0.001500000013038516,0.0,0.0011313380673527718,0.0002520633861422539,0.002072820905596018,0.0003026954364031553,0.0009428433269744134,0.014000000432133675,0.013723163865506649,0.013641653582453728,-8.15102830529213e-05,0.007499999832361937,0.007759605534374714,0.008269920945167542,0.0005103154107928276,0.002199999988079071,0.001500000013038516,0.0017052183393388987,0.00020521832630038261,0.0,-5.230852137643252,-4.140300165416234,nan,nan,nan,0.7465390441806887,worsened,
rect_p2_0031,30,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.840836226940155,0.15916377305984497,0.8929219600725953,0.9434324065196549,0.013333333333333334,1.3667967301435064,518.0,0.8807339449541285,0.6409836065573771,-0.23975033839675142,0.9365853658536586,0.7812187812187812,-0.1553665846348774,0.047619047619047616,0.09333333333333334,0.04571428571428572,1.118033988749895,3.640054944640259,500.0,476.0,525.0,0.44108620285987854,0.3326888680458069,0.4034691979987323,0.3504029736308378,0.05306622436789454,0.9750285549549729,0.9753708209127507,-0.003000000026077032,-0.0005000000237487257,-0.002835860475897789,-4.228719262755476e-05,-0.0033862516283988953,0.0006045394111424685,0.000849302680528078,0.013000000268220901,0.012599121779203415,0.010844893753528595,-0.00175422802567482,0.00800000037997961,0.00793767161667347,0.009057458490133286,0.001119786873459816,0.0010000000474974513,0.001500000013038516,0.0012736576609313488,-0.00022634235210716724,0.0,-0.006610445008992115,-0.023545286239993815,nan,nan,nan,1.436335090556291,surrogate_mismatch,
rect_p2_0032,31,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.7794260382652283,0.22057399153709412,0.8731060606060606,0.9322548028311426,0.1268939393939394,0.5431685008954867,461.0,0.9128787878787878,0.7790322580645161,-0.1338465298142717,0.9544554455445544,0.8757932910244787,-0.07866215452007574,0.08712121212121213,0.08901515151515152,0.0018939393939393923,0.6763008154630478,2.1213203435596424,482.0,575.0,528.0,0.3830864131450653,0.23346759378910065,0.4122065261227433,0.32179537089355303,0.09041115522919024,0.9658368681608519,0.9690169574975858,0.001500000013038516,-0.0005000000237487257,0.0015597724122926593,-0.0007179012754932046,0.0022752396762371063,-0.00016394129488617182,0.0009048563785984476,0.014999999664723873,0.013915646821260452,0.015383179299533367,0.0014675324782729149,0.007000000216066837,0.006758519448339939,0.0075012147426605225,0.0007426952943205833,0.0010000000474974513,0.001500000013038516,0.0012667624978348613,-0.00023323751520365477,0.0,-1.213026228668632,-1.6712216784544154,nan,nan,nan,1.1996424629005444,surrogate_mismatch,
rect_p2_0033,32,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.6661459803581238,0.3338540494441986,0.8178861788617886,0.8998211091234347,0.025362318840579712,2.4209731027573893,566.0,0.8251192368839427,0.7829787234042553,-0.04214051347968739,0.9041811846689896,0.8782816229116945,-0.02589956175729502,0.07971014492753623,0.27717391304347827,0.19746376811594205,2.3910390889461124,1.296655826415188,596.0,705.0,552.0,0.26506921648979187,0.17457315325737,0.3504567716906146,0.28440913213636204,0.06604763955425258,0.96374052499778,0.9677743652421166,0.0022499999031424522,0.0010000000474974513,0.002139060525223613,0.00018453082884661853,0.0028553283773362637,0.0007098938804119825,0.0008882825796670719,0.014000000432133675,0.01422931533306837,0.015546449460089207,0.0013171341270208359,0.007499999832361937,0.008243195712566376,0.008945919573307037,0.0007027238607406616,0.0010000000474974513,0.001500000013038516,0.0012702741660177708,-0.00022972584702074528,0.0,-2.927585137241661,-2.2944667285428526,nan,nan,nan,1.1406265718511108,surrogate_mismatch,
rect_p2_0034,33,train,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5,rectangular_notch,0.6254715323448181,0.3745284378528595,0.8384615384615385,0.9121338912133892,0.16153846153846155,1.406423647474609,654.0,0.8628428927680798,0.6896551724137931,-0.17318772035428665,0.9263721552878179,0.8163265306122449,-0.110045624675573,0.08461538461538462,0.11538461538461539,0.03076923076923077,1.4710930172745778,3.65482564188632,714.0,690.0,780.0,0.4848625659942627,0.32299545407295227,0.4086650893890359,0.3335465220154356,0.07511856737360029,0.9768971606019424,0.9757941025364465,0.000750000006519258,-0.0005000000237487257,0.001337859663181007,-0.0003664867836050689,0.0022193240001797676,0.00024217646569013596,0.0010711910793333099,0.01600000075995922,0.015512213110923767,0.01669061928987503,0.0011784061789512634,0.009499999694526196,0.00934168603271246,0.00810571201145649,-0.00123597402125597,0.0013000000035390258,0.001500000013038516,0.0012641784269362688,-0.00023582158610224724,0.0,-3.4614856567359253,-1.9870138739043681,nan,nan,nan,1.4467091002728236,surrogate_mismatch,
