variant,seed,feature_set,selected_by_validation,split,group_field,group_value,sample_count,normalized_param_mae,L_mae_mm,W_mae_mm,D_mae_mm,curvature_mae,wLD_abs_error,wWD_abs_error,wLW_abs_error,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,aspect_bin,balanced,11,0.7783748453313654,3.1256950335069136,2.249732857400721,1.0256340016018262,0.21854721890254455,0.22145562822168524,0.22586670246991244,0.20831932262940842,0.7027527965276708,0.8209142322985673,0.000433861371923492
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,aspect_bin,compact,12,0.5873376739521822,2.7666532769799232,1.1664343227942784,0.8780771003415188,0.16507563553750515,0.1887856920560201,0.18132513761520386,0.12511607011159262,0.7094012262427339,0.8188826988597825,0.000419581888763787
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,aspect_bin,narrow,6,0.6754792431990305,1.6239182874560356,3.4204662243525186,0.9285115251938502,0.1768285340319077,0.2215112348397573,0.12903833389282227,0.17993605136871338,0.6842724506631471,0.8086211257801205,0.00048555604977688443
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,val,aspect_bin,wide,10,0.8999015599489212,3.7606531977653503,3.0423556745052336,1.81299886405468,0.21536627933382987,0.2578677833080292,0.21845402717590331,0.16977702975273132,0.7283075948746413,0.8322526058975118,0.0008675202228914713
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,curvature_template,LD_dominant,8,0.7457744777202606,3.4511651694774628,2.327725939452648,0.8598145488649607,0.21099227061495185,0.34252379834651947,0.1637665331363678,0.1266864687204361,0.7009923897067405,0.8169156846954231,0.00038886532456672285
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,curvature_template,WD_dominant,8,0.6322419866919518,2.6680096182972193,2.7227774411439896,0.9983659870922565,0.15548997872974724,0.13394704461097717,0.24956317991018295,0.08295970410108566,0.7105179624723998,0.8245645734868503,0.0004501798703131499
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,curvature_template,boxy,7,1.028777267251696,3.0412998561348235,2.958924719265529,1.2666650989225932,0.3055660767214639,0.3132794669696263,0.2928584473473685,0.3105603201048715,0.6859958887376355,0.8086879195092861,0.0007317339082614385
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,curvature_template,round,8,0.5158688724040985,2.8057276755571365,2.462691381573677,0.9270248562097549,0.10822807555086911,0.1016613095998764,0.11255145817995071,0.1104714646935463,0.7279548948106425,0.8361362965330603,0.0003741026257557678
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,curvature_template,sharp,8,0.6240636203438044,2.351172596216202,1.210473194718361,1.0264125633984804,0.1762093692086637,0.1780744269490242,0.16176336258649826,0.18879031389951706,0.7437324441969665,0.8428628869486174,0.00042446444149391027
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,depth_bin,deep,11,0.9502534541216764,3.9821424700997095,2.2560354742136868,1.8580150387503884,0.24525066126476636,0.27819529988548974,0.2565644545988603,0.20099223201925104,0.7177156892373256,0.8327290505595843,0.0008594881192865697
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,depth_bin,medium,11,0.5525002018971876,2.322354020042853,3.078103477304632,0.5314711034297943,0.13968606081537224,0.15390124104239725,0.14160181175578723,0.12355512922460382,0.7230193987241065,0.8315602552498639,0.0002848993820159442
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,depth_bin,shallow,17,0.6361613124608994,2.4793081222211613,1.8721346013686235,0.7691324572352802,0.18305977335309281,0.20526746791951797,0.18654920423732085,0.15736263990402222,0.7070274578283348,0.818674623880746,0.00033145723179640136
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,aspect_bin,balanced,9,0.7060587604840597,2.047876200742192,1.4928167661031086,0.8793979220920138,0.2191638389809264,0.2380753821796841,0.214352462026808,0.20506365431679618,0.7438800477180337,0.8484231316350308,0.00039064118431674107
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,aspect_bin,compact,9,0.6768679022789001,3.09375352329678,1.0915608074929979,1.0095492584837809,0.19472699612379074,0.2086558739344279,0.20626888010236952,0.16925623681810167,0.6530180670943664,0.7858499423288777,0.00041866022770086094
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,aspect_bin,narrow,9,0.7920538816187117,3.004610644446479,3.8428533342149525,1.0632358590761821,0.20003846453295815,0.2500392264790005,0.19689391718970406,0.1531822548972236,0.692738533204655,0.8119704976015323,0.0005456450485831334
H3_curv_fusion_F0F1F2_w1p0,42,FS_basic_physical,True,test,aspect_bin,wide,12,0.6475173023839792,3.181794679413239,2.721394876639048,1.0658293316761653,0.15174636609541872,0.16430621345837912,0.16612733900547028,0.12480554481347401,0.7550685765419957,0.8507049021489704,0.0005023764424549881
