diagnostic_row_id,base_sample_id,variant_name,factor_group,input_mode,split,curvature_template,depth_bin,aspect_bin,sensor_z_m,scan_bundle_y_offset_m,jscale,misalignment_shifts_json,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wMAE_auxiliary,wLD_abs_error,wWD_abs_error,wLW_abs_error,profile_depth_rmse_m,profile_depth_rmse_degradation_pct_vs_nominal,profile_depth_rmse_degradation_pct_vs_20_85,er_like_profile_error,er_like_degradation_pct_vs_nominal,max_depth_error_m,volume_proxy_rel_error,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop_vs_nominal,projected_mask_dice_drop_vs_20_85,raw_vs_calibrated_profile_rmse_improvement_pct,status_band
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__scan_offset_p0p0005,rbc_pilot_038_shallow_medium_balanced_LD_dominant,scan_offset_p0p0005,scan_line_offset,raw,test,LD_dominant,shallow,balanced,0.00800000037997961,0.0005000000237487257,1.0,{},0.5290767550468445,0.26496803760528564,0.793185293674469,2.5958354473114014,1.5176180601119995,0.058449920266866684,0.1766425371170044,0.36849331855773926,0.018740475177764893,0.14269381761550903,3.961373295169324e-05,-0.6141529730852625,-89.78334980884124,0.06487004458904266,-0.6141535318765008,5.844992119818926e-05,0.3210834191878933,0.6752136752136753,0.8061224489795918,0.0,0.041604551020408165,,green
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__source_jscale_0p8,rbc_pilot_038_shallow_medium_balanced_LD_dominant,source_jscale_0p8,source_amplitude,raw,test,LD_dominant,shallow,balanced,0.00800000037997961,0.0,0.800000011920929,{},0.565455436706543,0.49700769782066345,0.6339032053947449,0.9795054793357849,0.20500458776950836,1.9640992879867554,0.1430649757385254,0.2764604091644287,0.0989561676979065,0.05377835035324097,0.0009001773432828486,2158.4311315901787,132.1618373492467,1.4740984439849854,2158.431030237613,0.0019640992395579815,1.549550083553459,0.943089430894309,0.9707112970711297,-0.16458884809153784,-0.12298429707112968,,fail
diag20_90_b11_rbc_pilot_038_shallow_medium_balanced_LD_dominant__source_jscale_1p2,rbc_pilot_038_shallow_medium_balanced_LD_dominant,source_jscale_1p2,source_amplitude,raw,test,LD_dominant,shallow,balanced,0.00800000037997961,0.0,1.2000000476837158,{},0.6563959717750549,0.46169114112854004,0.851100742816925,3.737935781478882,2.6297647953033447,0.2999999523162842,0.18950442969799042,0.37839341163635254,0.04129260778427124,0.14882725477218628,0.0001715710968710482,330.4501877836058,-55.750651376822894,0.28095874190330505,330.45018025770867,0.0002999999560415745,0.6178829340772516,0.5299145299145299,0.6927374301675978,0.11338501881199403,0.1549895698324022,,fail
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__nominal,rbc_v3topup_126_test_boxy_deep_wide,nominal,nominal,raw,test,boxy,deep,wide,0.00800000037997961,0.0,1.0,{},1.3155020475387573,0.9912155270576477,1.639788269996643,3.8477611541748047,2.7838423252105713,2.6442198753356934,0.3593856394290924,0.3979962468147278,0.33190256357192993,0.3482581377029419,0.0014706799993291497,0.0,279.2983386494324,0.5508156418800354,0.0,0.0026442199014127254,0.6805760664466712,0.692,0.817966903073286,0.0,0.029760096926713997,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__liftoff_z_0p006,rbc_v3topup_126_test_boxy_deep_wide,liftoff_z_0p006,liftoff,raw,test,boxy,deep,wide,0.006000000052154064,0.0,1.0,{},1.4208167791366577,1.2026206254959106,1.6390131711959839,5.017807483673096,3.675764322280884,3.0209038257598877,0.35964012145996094,0.3947944641113281,0.34920942783355713,0.33491653203964233,0.0016286303289234638,10.739952244292647,320.0347990837769,0.6099730730056763,10.739969352309176,0.00302090379409492,0.7493177294776426,0.626,0.7699876998769988,0.047979203196287235,0.07773930012300123,,warning
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__liftoff_z_0p010,rbc_v3topup_126_test_boxy_deep_wide,liftoff_z_0p010,liftoff,raw,test,boxy,deep,wide,0.009999999776482582,0.0,1.0,{},1.1121567487716675,0.6568000316619873,1.567513346672058,1.8125381469726562,1.7641596794128418,1.960816502571106,0.34373006224632263,0.39273929595947266,0.30702126026153564,0.3314296007156372,0.0011768611147999763,-19.978437502597355,203.5204571139655,0.44077128171920776,-19.97843775554847,0.0019608165603131056,0.5426484675642461,0.79,0.88268156424581,-0.064714661172524,-0.034954564245810005,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__liftoff_z_0p012,rbc_v3topup_126_test_boxy_deep_wide,liftoff_z_0p012,liftoff,raw,test,boxy,deep,wide,0.012000000104308128,0.0,1.0,{},0.7800208926200867,0.354800820350647,1.2052408456802368,0.34037232398986816,2.549722671508789,0.6739725470542908,0.2644883096218109,0.29389488697052,0.2529928684234619,0.24657714366912842,0.0005731293931603432,-61.029632998220144,47.81395460333762,0.21465489268302917,-61.029630177100195,0.0006739725358784199,0.3395724735703885,0.82,0.9010989010989011,-0.0831319980256151,-0.05337190109890111,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__scan_offset_m0p0005,rbc_v3topup_126_test_boxy_deep_wide,scan_offset_m0p0005,scan_line_offset,raw,test,boxy,deep,wide,0.00800000037997961,-0.0005000000237487257,1.0,{},1.3177424669265747,1.0026862621307373,1.632798671722412,3.91572904586792,2.8870720863342285,2.644927978515625,0.35784807801246643,0.39570188522338867,0.33109211921691895,0.34675025939941406,0.0014699379680678248,-0.05045497740251855,279.10696375837875,0.5505377650260925,-0.05044825034278731,0.002644927939400077,0.6830536001998915,0.686,0.8137603795966786,0.004206523476607438,0.033966620403321435,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__scan_offset_p0p0005,rbc_v3topup_126_test_boxy_deep_wide,scan_offset_p0p0005,scan_line_offset,raw,test,boxy,deep,wide,0.00800000037997961,0.0005000000237487257,1.0,{},1.303907036781311,0.9606611728668213,1.6471530199050903,3.6629605293273926,2.598647117614746,2.612760543823242,0.36098751425743103,0.40123969316482544,0.33109158277511597,0.3506312370300293,0.0014586638426408172,-0.8170476714046376,276.19929040582076,0.5463152527809143,-0.8170409038785528,0.0026127605233341455,0.6715856317846185,0.702,0.8249118683901293,-0.006944965316843299,0.022815131609870698,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__source_jscale_0p8,rbc_v3topup_126_test_boxy_deep_wide,source_jscale_0p8,source_amplitude,raw,test,boxy,deep,wide,0.00800000037997961,0.0,0.800000011920929,{},0.8269631266593933,0.371540904045105,1.2823853492736816,0.3424994647502899,2.100780487060547,0.90257728099823,0.28147420287132263,0.3142099380493164,0.2690157890319824,0.26119691133499146,0.0006841156864538789,-53.483035958472406,76.43807179966805,0.2562227249145508,-53.4830339893734,0.0009025773033499718,0.36143614792279743,0.836,0.9106753812636166,-0.09270847819033057,-0.06294838126361657,,green
diag20_90_b12_rbc_v3topup_126_test_boxy_deep_wide__source_jscale_1p2,rbc_v3topup_126_test_boxy_deep_wide,source_jscale_1p2,source_amplitude,raw,test,boxy,deep,wide,0.00800000037997961,0.0,1.2000000476837158,{},1.5880589485168457,1.3440097570419312,1.8321081399917603,5.580691814422607,3.486661195755005,3.5937652587890625,0.40288975834846497,0.4461275339126587,0.4120219945907593,0.3505197763442993,0.0018898179987445474,28.499605597858633,387.3968692037509,0.7077959775924683,28.499614712579696,0.0035937651991844177,0.8158998874435749,0.616,0.7623762376237624,0.055590665449523624,0.08535076237623762,,fail
diag20_90_b01_rbc_v2topup_077_buffer_shallow_small_compact_sharp__axis_misalignment_x_light,rbc_v2topup_077_buffer_shallow_small_compact_sharp,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,sharp,shallow,compact,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.8860454559326172,0.2286847084760666,1.5434061288833618,0.3832159638404846,1.4253771305084229,0.4681597948074341,0.33640655875205994,0.2660706043243408,0.3958243131637573,0.3473246693611145,0.00030038284603506327,11.837865870533426,-22.52922830808943,0.7302257418632507,11.837856786183439,0.00046815979294478893,1.3887490040791723,0.6716417910447762,0.8035714285714286,0.045485175202156336,0.044155571428571405,,warning
diag20_90_b01_rbc_v2topup_077_buffer_shallow_small_compact_sharp__axis_misalignment_x_hard,rbc_v2topup_077_buffer_shallow_small_compact_sharp,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,sharp,shallow,compact,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.8792617321014404,0.2589232325553894,1.4996002912521362,0.850679337978363,1.4890562295913696,0.4699017107486725,0.326805979013443,0.2584472894668579,0.3830147385597229,0.3389558792114258,0.0002981299185194075,10.999060963270075,-23.110273582503726,0.724748969078064,10.999060650570229,0.00046990171540528536,1.5032142718598493,0.6521739130434783,0.7894736842105263,0.05958291956305861,0.05825331578947368,,fail
diag20_90_b01_rbc_v2topup_077_buffer_shallow_small_compact_sharp__axis_misalignment_x_reverse,rbc_v2topup_077_buffer_shallow_small_compact_sharp,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,sharp,shallow,compact,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.8812957406044006,0.1837567239999771,1.578834891319275,0.37150365114212036,1.2368532419204712,0.32945385575294495,0.34416118264198303,0.2713811993598938,0.40699225664138794,0.35411012172698975,0.00024164489877875894,-10.031314588573832,-37.67814297352098,0.5874347686767578,-10.031320776419317,0.0003294538473710418,0.9800925817379772,0.75,0.8571428571428571,-0.008086253369272156,-0.009415857142857087,,green
diag20_90_b02_rbc_pilot_009_deep_small_compact_sharp__axis_misalignment_x_light,rbc_pilot_009_deep_small_compact_sharp,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,sharp,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",1.0926505327224731,0.5781726837158203,1.6071285009384155,3.4930427074432373,0.9006615877151489,1.4807777404785156,0.3506908416748047,0.34868597984313965,0.330705463886261,0.3726810812950134,0.0004710285575129092,-12.591358412081352,21.481457150828835,0.26692456007003784,-12.591359892320465,0.0014807777479290962,0.2035636689428883,0.6220472440944882,0.7669902912621359,0.05166255847879675,0.0807367087378641,,fail
diag20_90_b02_rbc_pilot_009_deep_small_compact_sharp__axis_misalignment_x_hard,rbc_pilot_009_deep_small_compact_sharp,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,sharp,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",1.099126935005188,0.6311858296394348,1.567068099975586,4.037542343139648,1.076448678970337,1.5297170877456665,0.3418431580066681,0.3370260000228882,0.3229813575744629,0.3655221462249756,0.0004884148365817964,-9.364991323630994,25.965496349792886,0.27677708864212036,-9.364994645593738,0.001529717119410634,0.23982464486154043,0.5939849624060151,0.7452830188679245,0.07336983087300819,0.10244398113207553,,fail
diag20_90_b02_rbc_pilot_009_deep_small_compact_sharp__axis_misalignment_x_reverse,rbc_pilot_009_deep_small_compact_sharp,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,sharp,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",1.058372139930725,0.5147775411605835,1.6019667387008667,1.5507545471191406,0.37696677446365356,1.8464505672454834,0.3497903347015381,0.34938597679138184,0.334441602230072,0.3655433654785156,0.0006056539714336395,12.391043113965848,56.20226375962046,0.3432146906852722,12.391041760660334,0.0018464506138116121,0.11486334391114815,0.7452830188679245,0.8540540540540541,-0.03540120431312144,-0.006327054054054093,,warning
diag20_90_b03_rbc_v3topup_118_test_round_shallow_balanced__axis_misalignment_x_light,rbc_v3topup_118_test_round_shallow_balanced,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,round,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.38934943079948425,0.19608919322490692,0.5826096534729004,2.0215566158294678,0.014273449778556824,0.3952065110206604,0.1262575387954712,0.12447333335876465,0.0946195125579834,0.15967977046966553,0.00020755843434017152,9.631550455599486,-46.4692731567605,0.3830680251121521,9.631536512216284,0.00039520650170743465,0.6053679366509118,0.8461538461538461,0.9166666666666666,0.02705627705627711,-0.06893966666666662,,warning
diag20_90_b03_rbc_v3topup_118_test_round_shallow_balanced__axis_misalignment_x_hard,rbc_v3topup_118_test_round_shallow_balanced,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,round,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.392962247133255,0.22283925116062164,0.5630852580070496,2.364750862121582,0.21015387773513794,0.36664971709251404,0.12186817079782486,0.11892890930175781,0.08821547031402588,0.15846014022827148,0.00019337980484124273,2.1424539982833495,-50.12603779333859,0.35690009593963623,2.1424481663909027,0.0003666497068479657,0.6381706330302128,0.8208955223880597,0.9016393442622951,0.04208359946064866,-0.053912344262295075,,warning
diag20_90_b03_rbc_v3topup_118_test_round_shallow_balanced__axis_misalignment_x_reverse,rbc_v3topup_118_test_round_shallow_balanced,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,round,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.3829248249530792,0.15268170833587646,0.613167941570282,0.7509533166885376,0.6220806241035461,0.30270278453826904,0.1331699639558792,0.1376301646232605,0.10011529922485352,0.16176444292068481,0.00016979964857455343,-10.31249200148099,-56.207519897623015,0.31338077783584595,-10.312492990041019,0.0003027027705684304,0.31578746556496223,0.9137931034482759,0.954954954954955,-0.01123201123201123,-0.10722795495495496,,green
diag20_90_b04_rbc_v3topup_115_test_round_deep_compact__axis_misalignment_x_light,rbc_v3topup_115_test_round_deep_compact,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,round,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.8668954968452454,0.995800256729126,0.73799067735672,8.115839004516602,3.2937591075897217,1.4417704343795776,0.16033484041690826,0.14271807670593262,0.152363121509552,0.18592333793640137,0.0005362065858207643,-12.32534826131312,38.29131236399011,0.28588971495628357,-12.325346295920728,0.0014417704660445452,0.6785525583495267,0.4228855721393035,0.5944055944055944,0.0446921499553079,0.25332140559440564,,warning
diag20_90_b04_rbc_v3topup_115_test_round_deep_compact__axis_misalignment_x_hard,rbc_v3topup_115_test_round_deep_compact,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,round,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.8894756436347961,1.0919398069381714,0.6870115399360657,8.921759605407715,3.9156293869018555,1.4722312688827515,0.14908812940120697,0.1271352767944336,0.14390796422958374,0.17622113227844238,0.000553371908608824,-9.518661925818654,42.71836544070441,0.2950417697429657,-9.518658289582985,0.0014722312334924936,0.8051273018004785,0.38636363636363635,0.5573770491803278,0.08172069518057445,0.2903499508196722,,fail
diag20_90_b04_rbc_v3topup_115_test_round_deep_compact__axis_misalignment_x_reverse,rbc_v3topup_115_test_round_deep_compact,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,round,deep,compact,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.8024336695671082,0.8612790107727051,0.7435881495475769,5.867119789123535,2.066423177719116,1.7963403463363647,0.16174161434173584,0.14997875690460205,0.1514762043952942,0.18376988172531128,0.000689936859998852,12.810949215573912,77.93939190710509,0.3678542375564575,12.81095892614471,0.001796340337023139,0.18667235474135616,0.5246913580246914,0.6882591093117408,-0.04916136495083856,0.15946789068825917,,warning
diag20_90_b05_rbc_v3topup_125_test_boxy_shallow_balanced__axis_misalignment_x_light,rbc_v3topup_125_test_boxy_shallow_balanced,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,boxy,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.832258403301239,0.46313562989234924,1.2013810873031616,3.8253870010375977,1.1089556217193604,0.8017266988754272,0.26388052105903625,0.2767350673675537,0.2810901999473572,0.23381632566452026,0.0003116861335001886,7.556905625904639,-19.614033868269313,0.49912571907043457,7.55689580919419,0.0008017267100512981,0.9701823722556131,0.7515527950310559,0.8581560283687943,0.038140267927501914,-0.010429028368794335,,warning
diag20_90_b05_rbc_v3topup_125_test_boxy_shallow_balanced__axis_misalignment_x_hard,rbc_v3topup_125_test_boxy_shallow_balanced,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,boxy,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.845966100692749,0.46295514702796936,1.228977084159851,3.9611849784851074,1.2411037683486938,0.7225938439369202,0.2700023651123047,0.2837586998939514,0.28859561681747437,0.23765277862548828,0.0002755242749117315,-4.921858083529477,-28.940422267740377,0.4412171244621277,-4.921861423236849,0.0007225938607007265,0.9262952232909125,0.7378048780487805,0.8491228070175438,0.04717348927875242,-0.0013958070175438264,,warning
diag20_90_b05_rbc_v3topup_125_test_boxy_shallow_balanced__axis_misalignment_x_reverse,rbc_v3topup_125_test_boxy_shallow_balanced,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,boxy,shallow,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.7477726936340332,0.31795015931129456,1.1775952577590942,2.5821011066436768,0.3791171908378601,0.6910837292671204,0.2585213780403137,0.265275239944458,0.27909141778945923,0.23119747638702393,0.0002652342664077878,-8.472742626000652,-31.59428519646363,0.4247390031814575,-8.472741504145286,0.0006910837255418301,0.6273351786972643,0.8705035971223022,0.9307692307692308,-0.034472934472934535,-0.08304223076923078,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__axis_misalignment_x_light,rbc_pilot_036_deep_elongated_boxy,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,boxy,deep,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",1.374071717262268,1.1766667366027832,1.5714768171310425,1.5626232624053955,8.231110572814941,2.2048068046569824,0.3444010019302368,0.40184110403060913,0.2908443808555603,0.340517520904541,0.0013091202126815915,0.8233976663660115,237.63097477970678,0.4492526948451996,0.8233994211878424,0.002204806776717305,0.09072450699107301,0.6157635467980296,0.7621951219512195,0.0023308719325725313,0.08553187804878049,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__axis_misalignment_x_hard,rbc_pilot_036_deep_elongated_boxy,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,boxy,deep,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",1.389790654182434,1.2008699178695679,1.5787115097045898,1.6784985065460205,8.228278160095215,2.2880327701568604,0.34601959586143494,0.4051781892776489,0.291282594203949,0.34159791469573975,0.001344918622635305,3.5804533497348796,246.86362731318007,0.4615376591682434,3.580448803482772,0.002288032788783312,0.1154272641987048,0.6188118811881188,0.764525993883792,0.0,0.08320100611620795,,green
diag20_90_b06_rbc_pilot_036_deep_elongated_boxy__axis_misalignment_x_reverse,rbc_pilot_036_deep_elongated_boxy,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,boxy,deep,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",1.362519383430481,1.1608384847640991,1.5642004013061523,1.6231070756912231,8.115311622619629,2.1568174362182617,0.34271225333213806,0.3969910740852356,0.2904285192489624,0.3407171368598938,0.001287632854655385,-0.831475906044962,232.08923952457081,0.4418787956237793,-0.8314856691487235,0.002156817354261875,0.08598196434090348,0.6218905472636815,0.7668711656441718,-0.0023451717603797384,0.08085583435582822,,green
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__axis_misalignment_x_light,rbc_v2topup_037_shallow_elongated_LD_dominant,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.52266925573349,0.266181617975235,0.7791568636894226,0.5357973575592041,3.1185696125030518,0.02704106643795967,0.17400199174880981,0.36746203899383545,0.02659916877746582,0.12794476747512817,6.271722668316215e-05,-17.491445272091987,-83.82480220273995,0.0757182240486145,-17.491445485781203,2.7041067369282246e-05,0.45845238775443287,0.664179104477612,0.7982062780269058,0.041416363482528196,0.049520721973094206,,warning
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__axis_misalignment_x_hard,rbc_v2topup_037_shallow_elongated_LD_dominant,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.5786499977111816,0.3373781144618988,0.8199219107627869,1.2847073078155518,3.576800584793091,0.012957490980625153,0.18309538066387177,0.37981003522872925,0.03669166564941406,0.1327844262123108,6.986130028963089e-05,-8.092955904612044,-81.98229720412782,0.08434322476387024,-8.092963803974301,1.2957490980625153e-05,0.5725503831793664,0.6013513513513513,0.7510548523206751,0.08856778918875885,0.09667214767932486,,fail
diag20_90_b07_rbc_v2topup_037_shallow_elongated_LD_dominant__axis_misalignment_x_reverse,rbc_v2topup_037_shallow_elongated_LD_dominant,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,LD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.49392935633659363,0.24910114705562592,0.7387576103210449,0.9782109260559082,2.377293586730957,0.0918232798576355,0.1649341732263565,0.35188573598861694,0.019197404384613037,0.12371939420700073,9.570608381181955e-05,25.907522886391853,-75.3167523832341,0.11554551869630814,25.907518936354023,9.18232835829258e-05,0.15449339931632586,0.75,0.8571428571428571,-0.017520215633423097,-0.009415857142857087,,fail
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__axis_misalignment_x_light,rbc_v2topup_043_deep_medium_balanced_LD_dominant,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.5007739663124084,0.3898366689682007,0.611711323261261,2.127284288406372,0.3968365490436554,1.1259955167770386,0.13812214136123657,0.3090910315513611,0.04203540086746216,0.06323999166488647,0.0005893648485653102,-7.588079046734085,52.00118858022584,0.2561534643173218,-7.5880888177842,0.00112599553540349,0.21636214142630827,0.9173913043478261,0.9569160997732427,0.00327125385673388,-0.10918909977324265,,green
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__axis_misalignment_x_hard,rbc_v2topup_043_deep_medium_balanced_LD_dominant,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.5252765417098999,0.4092845618724823,0.6412684917449951,2.442089796066284,0.05725119262933731,1.2529057264328003,0.1445063203573227,0.3251100182533264,0.03342193365097046,0.07498699426651001,0.0006544071948155761,2.610507066649374,68.77605047121531,0.2844226062297821,2.6105061478318086,0.001252905698493123,0.21551337409497376,0.9033613445378151,0.9492273730684326,0.010959980561543903,-0.10150037306843263,,green
diag20_90_b08_rbc_v2topup_043_deep_medium_balanced_LD_dominant__axis_misalignment_x_reverse,rbc_v2topup_043_deep_medium_balanced_LD_dominant,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,LD_dominant,deep,balanced,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.5127948522567749,0.425244003534317,0.6003456115722656,0.2528820037841797,1.4560344219207764,1.389449954032898,0.13551104068756104,0.2988508939743042,0.04573339223861694,0.06194883584976196,0.0007040511700324714,10.394641333763271,81.57956811768582,0.30599915981292725,10.394631022574305,0.0013894499279558659,0.38710001440186437,0.8790697674418605,0.9356435643564357,0.02454378927354084,-0.08791656435643569,,warning
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__axis_misalignment_x_light,rbc_v2topup_049_shallow_elongated_WD_dominant,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.7482503056526184,0.6981477737426758,0.7983527779579163,3.668729305267334,5.1030168533325195,0.5590811967849731,0.17450101673603058,0.041477203369140625,0.3465476632118225,0.1354781985282898,0.0002094468945870176,6.470827431163295,-45.982226460972875,0.2513057589530945,6.470828396162014,0.0005590812070295215,1.649765328388945,0.4635416666666667,0.6334519572953736,0.028258079879347586,0.21427504270462638,,warning
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__axis_misalignment_x_hard,rbc_v2topup_049_shallow_elongated_WD_dominant,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.771357536315918,0.7008146643638611,0.8419003486633301,3.807276487350464,5.3402862548828125,0.4565931260585785,0.1841016560792923,0.052771925926208496,0.35620754957199097,0.14332550764083862,0.00016445780056528747,-16.39905600786724,-57.585218701004166,0.19732540845870972,-16.39905193684318,0.00045659311581403017,1.5883422150400175,0.45408163265306123,0.624561403508772,0.03714863366594923,0.22316559649122802,,warning
diag20_90_b09_rbc_v2topup_049_shallow_elongated_WD_dominant__axis_misalignment_x_reverse,rbc_v2topup_049_shallow_elongated_WD_dominant,axis_misalignment_x_reverse,axis_misalignment_postprocess,raw,test,WD_dominant,shallow,narrow,0.00800000037997961,0.0,1.0,"{""Bx"":-1,""By"":1,""Bz"":0}",0.6492250561714172,0.5475865006446838,0.7508635520935059,2.4471263885498047,4.23272180557251,0.4662129878997803,0.16397704184055328,0.023801028728485107,0.3413187861442566,0.12681132555007935,0.00017334683798253536,-11.880377558386822,-55.29267570994376,0.20799094438552856,-11.880379343950548,0.0004662129795178771,1.2270020549280776,0.5329341317365269,0.6953125,-0.03360246282527879,0.1524145,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__axis_misalignment_x_light,rbc_v2topup_052_deep_large_wide_WD_dominant,axis_misalignment_x_light,axis_misalignment_postprocess,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0,1.0,"{""Bx"":1,""By"":-1,""Bz"":0}",0.6222559213638306,0.494468092918396,0.7500438094139099,0.9978655576705933,3.1876509189605713,0.9347233176231384,0.16393302381038666,0.03923296928405762,0.32494884729385376,0.1276172399520874,0.0005770776770077646,-0.12509901489310926,48.83224376517191,0.23361508548259735,-0.12511083128913655,0.0009347232989966869,0.3928190007767676,0.7882599580712788,0.8815943728018757,-0.00925394726996076,-0.033867372801875684,,green
diag20_90_b10_rbc_v2topup_052_deep_large_wide_WD_dominant__axis_misalignment_x_hard,rbc_v2topup_052_deep_large_wide_WD_dominant,axis_misalignment_x_hard,axis_misalignment_postprocess,raw,test,WD_dominant,deep,wide,0.00800000037997961,0.0,1.0,"{""Bx"":2,""By"":-2,""Bz"":1}",0.6516016721725464,0.5281957983970642,0.7750075459480286,1.1674612760543823,3.1557157039642334,1.0582096576690674,0.16939294338226318,0.04688352346420288,0.327553391456604,0.13374191522598267,0.0006343629793263972,9.789274950569368,63.60651145657938,0.25680556893348694,9.789261605926427,0.0010582096874713898,0.4145371486455307,0.779874213836478,0.8763250883392226,-0.003984662807307693,-0.028598088339222616,,green
