dataset,sample_id,base_sample_id,source_index,split,defect_type,variant_type,expected_quality_rank,generated_real_forward,target_delta_bz_source,reference_observed_available,source_pack,true_mask_iou,true_mask_dice,true_area_error,dense_iou,dense_dice,dense_area_error,target_index,profile_reconstruct_iou_vs_perturb_mask,profile_reconstruct_dice_vs_perturb_mask,profile_reconstruct_area_error_vs_perturb_mask,center_x,center_y,angle_rad,angle_sin,angle_cos,length,depth_proxy,area_from_profile_params,roughness_penalty,u_station_0,half_width_0,center_offset_0,occupancy_0,u_station_1,half_width_1,center_offset_1,occupancy_1,u_station_2,half_width_2,center_offset_2,occupancy_2,u_station_3,half_width_3,center_offset_3,occupancy_3,u_station_4,half_width_4,center_offset_4,occupancy_4,u_station_5,half_width_5,center_offset_5,occupancy_5,u_station_6,half_width_6,center_offset_6,occupancy_6,u_station_7,half_width_7,center_offset_7,occupancy_7,mean_half_width,max_half_width,min_half_width,std_half_width,mean_abs_offset,max_abs_offset,profile_area_proxy
perturb,rect_v9_0030__perturb_07_mixed_center_size_angle,rect_v9_0030,23,train,rectangular_notch,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.5792682926829268,0.7335907335907336,0.2420814479638009,nan,nan,nan,23,0.9283582089552239,0.9628482972136223,0.07164179104477612,-2.820542954521537e-06,0.0009945510542525465,-0.21394140661110583,-0.2123130882012482,0.9772016949322433,0.009111216895478976,0.0009000000000000001,6.192971714888397e-05,2.5558363817666546e-08,-0.004565204043270473,0.0032680658576804784,-6.258601037586812e-07,1.0,-0.003263601629630619,0.0034085347500660123,-0.000177108092398922,1.0,-0.0019619992159907655,0.003437957666226182,-0.0003535903246940853,1.0,-0.000660396802350912,0.0034391984688556107,4.763125930827296e-05,1.0,0.0006412056112889419,0.003436523658295594,4.889555013894568e-06,1.0,0.0019428080249287959,0.0034418732794156263,-3.78521492804837e-05,1.0,0.003244410438568649,0.0032734154788005097,9.588837872030285e-05,1.0,0.004546012852208503,0.0034365236582955946,5.3146674425926214e-05,1.0,0.003392761602204451,0.0034418732794156263,0.0032680658576804784,7.113594098623488e-05,9.634153674320578e-05,0.0003535903246940853,6.192971714888397e-05
perturb,rect_v9_0069__perturb_00_true_geometry_reference,rect_v9_0069,24,train,rectangular_notch,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,24,0.96,0.9795918367346939,0.041666666666666664,0.002204724409448814,-0.0009523809523809522,0.0,0.0,1.0,0.013858267716535429,0.0016,0.00010558680164979374,0.0,-0.006929133858267712,0.0038095238095238095,-0.00015873015873015916,1.0,-0.004949381327334079,0.0038095238095238095,-0.00015873015873015916,1.0,-0.0029696287964004467,0.0038095238095238095,-0.00015873015873015916,1.0,-0.000989876265466814,0.0038095238095238095,-0.00015873015873015916,1.0,0.0009898762654668184,0.0038095238095238095,-0.00015873015873015916,1.0,0.00296962879640045,0.0038095238095238095,-0.00015873015873015916,1.0,0.0049493813273340835,0.0038095238095238095,-0.00015873015873015916,1.0,0.006929133858267717,0.0038095238095238095,-0.00015873015873015916,1.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0,0.00015873015873015916,0.00015873015873015916,0.00010558680164979374
perturb,rect_v9_0069__perturb_01_center_shift_small,rect_v9_0069,25,train,rectangular_notch,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.7751677852348994,0.8733459357277883,0.08333333333333333,nan,nan,nan,25,1.0,1.0,0.0,0.0031496062992125958,-0.0004761904761904783,0.0,0.0,1.0,0.013228346456692915,0.0016,9.238845144356958e-05,0.0,-0.006614173228346458,0.0034920634920634925,2.7647155398380363e-18,1.0,-0.004724409448818899,0.0034920634920634925,2.7647155398380363e-18,1.0,-0.0028346456692913396,0.0034920634920634925,2.7647155398380363e-18,1.0,-0.0009448818897637807,0.0034920634920634925,2.7647155398380363e-18,1.0,0.000944881889763779,0.0034920634920634925,2.7647155398380363e-18,1.0,0.0028346456692913387,0.0034920634920634925,2.7647155398380363e-18,1.0,0.004724409448818897,0.0034920634920634925,2.7647155398380363e-18,1.0,0.006614173228346456,0.0034920634920634925,2.7647155398380363e-18,1.0,0.0034920634920634925,0.0034920634920634925,0.0034920634920634925,0.0,2.7647155398380363e-18,2.7647155398380363e-18,9.238845144356958e-05
perturb,rect_v9_0069__perturb_02_center_shift_large,rect_v9_0069,26,train,rectangular_notch,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.5681818181818182,0.7246376811594203,0.0,nan,nan,nan,26,0.96,0.9795918367346939,0.041666666666666664,0.00031496062992125695,0.00031746031746031497,0.0,0.0,1.0,0.013858267716535436,0.0016,0.00010558680164979379,0.0,-0.006929133858267718,0.0038095238095238095,-0.00015873015873015645,1.0,-0.004949381327334084,0.0038095238095238095,-0.00015873015873015645,1.0,-0.00296962879640045,0.0038095238095238095,-0.00015873015873015645,1.0,-0.0009898762654668158,0.0038095238095238095,-0.00015873015873015645,1.0,0.0009898762654668176,0.0038095238095238095,-0.00015873015873015645,1.0,0.002969628796400451,0.0038095238095238095,-0.00015873015873015645,1.0,0.004949381327334086,0.0038095238095238095,-0.00015873015873015645,1.0,0.006929133858267718,0.0038095238095238095,-0.00015873015873015645,1.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0,0.00015873015873015645,0.00015873015873015645,0.00010558680164979379
perturb,rect_v9_0069__perturb_03_size_scale_small,rect_v9_0069,27,train,rectangular_notch,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.92,0.9583333333333334,0.08695652173913043,nan,nan,nan,27,1.0,1.0,0.0,0.0025196850393700773,-0.0011111111111111092,0.0,0.0,1.0,0.01448818897637795,0.0016960000000000002,0.00011038620172478436,0.0,-0.007244094488188975,0.0038095238095238095,-2.168404344971009e-18,1.0,-0.005174353205849268,0.0038095238095238095,-2.168404344971009e-18,1.0,-0.0031046119235095607,0.0038095238095238095,-2.168404344971009e-18,1.0,-0.0010348706411698536,0.0038095238095238095,-2.168404344971009e-18,1.0,0.0010348706411698536,0.0038095238095238095,-2.168404344971009e-18,1.0,0.0031046119235095607,0.0038095238095238095,-2.168404344971009e-18,1.0,0.005174353205849268,0.0038095238095238095,-2.168404344971009e-18,1.0,0.007244094488188975,0.0038095238095238095,-2.168404344971009e-18,1.0,0.0038095238095238095,0.0038095238095238095,0.0038095238095238095,0.0,2.168404344971009e-18,2.168404344971009e-18,0.00011038620172478436
perturb,rect_v9_0069__perturb_04_size_scale_large,rect_v9_0069,28,train,rectangular_notch,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.6580645161290323,0.7937743190661478,0.13768115942028986,nan,nan,nan,28,0.9642857142857143,0.9818181818181818,0.03571428571428571,0.0022047244094488185,-0.0009523809523809508,0.0,0.0,1.0,0.010078740157480316,0.00136,8.841866195297016e-05,5.8305198622658415e-08,-0.00503937007874016,0.0044126984126984115,-0.00015873015873016057,1.0,-0.003599550056242972,0.004444444444444444,-0.00015873015873016057,1.0,-0.002159730033745784,0.004273015873015873,-0.00015873015873016057,1.0,-0.0007199100112485956,0.004444444444444444,-0.00015873015873016057,1.0,0.0007199100112485922,0.0044126984126984115,-0.00015873015873016057,1.0,0.00215973003374578,0.004273015873015873,-0.00015873015873016057,1.0,0.0035995500562429686,0.004444444444444444,-0.00015873015873016057,1.0,0.005039370078740156,0.0044126984126984115,-0.00015873015873016057,1.0,0.004389682539682539,0.004444444444444444,0.004273015873015873,6.874591996413857e-05,0.00015873015873016057,0.00015873015873016057,8.841866195297016e-05
perturb,rect_v9_0069__perturb_05_angle_shift_small,rect_v9_0069,29,train,rectangular_notch,angle_shift_small,1,True,comsol_perturb_delta_bz,True,,0.8943661971830986,0.9442379182156134,0.050724637681159424,nan,nan,nan,29,0.8979963570127505,0.946257197696737,0.011450381679389313,0.002233575764861448,-0.0009972131346177133,0.07590135133090481,0.07582849418167902,0.9971208750548446,0.01345920576775114,0.0016,0.00010447264275780695,4.3259950399232127e-07,-0.006718862809008059,0.004103638188695015,-0.0005833614179068505,1.0,-0.004796119127900754,0.003836768498964154,0.00022297956895615798,1.0,-0.002873375446793448,0.0037179216158083443,7.968162719550491e-05,1.0,-0.0009506317656861416,0.003931345140526185,-0.0004279286046932527,1.0,0.0009721119154211637,0.004018712886808144,0.00042617836275664025,1.0,0.002894855596528469,0.0035173562305877196,6.186607262853385e-05,1.0,0.004817599277635776,0.0041514041692818976,-0.00044574415926022375,1.0,0.006740342958743081,0.003884534479551038,0.00045612878877655366,1.0,0.003895210151277812,0.0041514041692818976,0.0035173562305877196,0.00019473395044774277,0.0003379835752717147,0.0005833614179068505,0.00010447264275780695
perturb,rect_v9_0069__perturb_06_angle_shift_large,rect_v9_0069,30,train,rectangular_notch,angle_shift_large,2,True,comsol_perturb_delta_bz,True,,0.7684729064039408,0.8690807799442897,0.04891304347826087,nan,nan,nan,30,0.9337121212121212,0.9657198824681684,0.05523809523809524,0.002247919010123731,-0.0010004535147392277,-0.26064538171591867,-0.2577041887319137,0.966223861799131,0.01342389962540333,0.0016,9.8991175026995e-05,3.2356752952983994e-08,-0.006713447110636861,0.0036490838417860398,-0.00018976728187204697,1.0,-0.004795747164150671,0.0038085291012853063,0.00013489941259335682,1.0,-0.002878047217664481,0.003805641013551869,-0.00015390936075021245,1.0,-0.000960347271178291,0.0036504987045872244,0.00017075733371519134,1.0,0.0009573526753078989,0.00369447881688013,-0.00010012247906746139,1.0,0.0028750526217940888,0.0035504330094195623,6.221086816524052e-05,1.0,0.004792752568280279,0.0036504987045872244,-6.426455794562856e-05,1.0,0.006710452514766469,0.0036504987045872235,-4.633559738471019e-05,1.0,0.0036824577370855724,0.0038085291012853063,0.0035504330094195623,8.125661489151274e-05,0.00011528336143673104,0.00018976728187204697,9.8991175026995e-05
perturb,rect_v9_0069__perturb_07_mixed_center_size_angle,rect_v9_0069,31,train,rectangular_notch,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.686141304347826,0.8138597904915391,0.24818840579710144,nan,nan,nan,31,0.9361393323657474,0.967016491754123,0.06386066763425254,0.0037351862221866633,-0.000599212108646069,-0.17267083046849852,-0.1718140723453382,0.9851293948228886,0.015475612995377143,0.00144,0.0001289216053584061,2.969488604943119e-09,-0.007742533465967935,0.00417384271236999,-6.937887430811645e-05,1.0,-0.005531731609485486,0.004173842712369989,5.0798982913715985e-05,1.0,-0.003320929753003037,0.00417384271236999,-4.548183368534927e-05,1.0,-0.0011101278965205885,0.00417384271236999,-3.3533313373966234e-05,1.0,0.0011006739599618608,0.004173842712369988,8.664454384786459e-05,1.0,0.00331147581644431,0.00417384271236999,-9.636272751200593e-06,1.0,0.005522277672926758,0.004114148606078567,-0.00010591708935026587,1.0,0.007733079529409209,0.004173842712369991,1.4260767871565053e-05,1.0,0.004166380949083562,0.004173842712369991,0.004114148606078567,1.9741969997919965e-05,5.1956459762755504e-05,0.00010591708935026587,0.0001289216053584061
perturb,rot_v9_0018__perturb_00_true_geometry_reference,rot_v9_0018,32,train,rotated_rect,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,32,0.9061224489795918,0.9507494646680942,0.04602510460251046,-0.0029743353210555878,-0.0010088331008833136,-0.5569340509688772,-0.5285860644190947,0.8488797161564956,0.0076176387563393535,0.0015,4.523145046312129e-05,6.890954545810093e-08,-0.003819638075547354,0.002940393867319207,0.00020857764604119295,1.0,-0.002731403967498875,0.0029457835798027366,-0.00020342965139731573,1.0,-0.0016431698594503961,0.002851021901391882,-0.0001399476759399082,1.0,-0.0005549357514019171,0.0031192378860594003,-0.0003459513246591633,1.0,0.0005332983566465619,0.0029403938673192064,0.0002565018991515777,1.0,0.0016215324646950404,0.003009265555260148,-0.00021898737374434225,1.0,0.00270976657274352,0.0029759437735753552,0.0001774622013471414,1.0,0.0037980006807919998,0.0029403938673192025,0.00024094417680455268,1.0,0.0029653042872558925,0.0031192378860594003,0.002851021901391882,7.162790430131948e-05,0.00022397524363564926,0.0003459513246591633,4.523145046312129e-05
perturb,rot_v9_0018__perturb_01_center_shift_small,rot_v9_0018,33,train,rotated_rect,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.7806691449814126,0.8768267223382046,0.0041841004184100415,nan,nan,nan,33,0.9176954732510288,0.9570815450643777,0.058333333333333334,-0.003753280839895021,-0.000497354497354497,-0.48598464886973947,-0.46707922749437125,0.8842154687875922,0.0076906746263042764,0.0015,4.474072320767464e-05,2.1691710912966803e-08,-0.003845860978932891,0.002963196387031443,-0.00019473655814892117,1.0,-0.002747193175175137,0.002840021575538263,9.948657728060467e-05,1.0,-0.0016485253714173835,0.002840021575538263,0.0001130063892854984,1.0,-0.0005498575676596298,0.0029575823205629475,0.00014004601329528277,1.0,0.000548810236098124,0.002957582320562948,0.00015356582530017657,1.0,0.0016474780398558781,0.0028397511792981655,-0.00011361768611956323,1.0,0.0027461458436136314,0.0029631963870314386,-0.0003672813855344093,1.0,0.0038448136473713855,0.002963196387031442,-0.0003537615735295186,1.0,0.002915568516574364,0.002963196387031443,0.0028397511792981655,5.8628609500276904e-05,0.00019193775106174683,0.0003672813855344093,4.474072320767464e-05
perturb,rot_v9_0018__perturb_02_center_shift_large,rot_v9_0018,34,train,rotated_rect,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.5094339622641509,0.675,0.008368200836820083,nan,nan,nan,34,0.9053497942386831,0.9503239740820735,0.07883817427385892,-0.0010076126376319177,-0.0024086148982414538,-0.5459179051168244,-0.5192027977135226,0.8546510719857847,0.007629550201798856,0.0015,4.445011954625505e-05,9.116784879118565e-08,-0.0038151247553356387,0.0029997750780386212,0.0001045732612049144,1.0,-0.0027251890122215166,0.002849181361062573,-0.00016674453942549294,1.0,-0.001635253269107394,0.0029494623542321743,-0.0003265841804177892,1.0,-0.000545317525993272,0.0028480665794661923,4.72700031674557e-07,1.0,0.0005446182171208506,0.0028502961426589545,5.621177985072727e-05,1.0,0.001634553960234973,0.0031193843800966007,-0.0001036278611415691,1.0,0.0027244897033490948,0.0028502961426589545,-4.7888781322512866e-05,1.0,0.0038144254464632173,0.0028491813610625727,6.358937831559548e-05,1.0,0.0029144554249095804,0.0031193843800966007,0.0028480665794661923,9.464573260588942e-05,0.00010871156021378448,0.0003265841804177892,4.445011954625505e-05
perturb,rot_v9_0018__perturb_03_size_scale_small,rot_v9_0018,35,train,rotated_rect,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.8735177865612648,0.9324894514767933,0.016736401673640166,nan,nan,nan,35,0.9276595744680851,0.9624724061810155,0.07234042553191489,-0.0030142402412464487,-0.00098682877406282,-0.5585629652130191,-0.5299681148039833,0.8480175689754971,0.0070136784211682745,0.00159,4.33968910207095e-05,2.027441693338448e-08,-0.003501097164637797,0.0031203117827489813,-6.413356141733319e-05,1.0,-0.002499143104470901,0.003009835520536374,-0.00026871923218141727,1.0,-0.0014971890443040044,0.003120311782748983,-0.00013946672039181414,1.0,-0.000495234984137108,0.0031552099609321745,-7.484046449701216e-05,1.0,0.0005067190760297885,0.0031203117827489813,-1.0214208602208743e-05,1.0,0.0015086731361966853,0.0031203117827489813,5.441204729259468e-05,1.0,0.0025106271963635813,0.003009835520536374,-0.00015017362347149093,1.0,0.0035125812565304777,0.003120311782748983,-2.0921111681887776e-05,1.0,0.0030970549894687293,0.0031552099609321745,0.003009835520536374,5.160046559383e-05,9.786012119196986e-05,0.00026871923218141727,4.33968910207095e-05
perturb,rot_v9_0018__perturb_04_size_scale_large,rot_v9_0018,36,train,rotated_rect,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.701067615658363,0.8242677824267782,0.0,nan,nan,nan,36,0.9246861924686193,0.9608695652173913,0.07531380753138076,-0.003008598820544926,-0.0010061765291890846,-0.5344943950246641,-0.5094060181811806,0.8605262974719569,0.009285955677542618,0.001275,4.37220116929583e-05,6.111972025710212e-08,-0.004630006076634654,0.0022808690709584948,-1.4719608543484061e-05,1.0,-0.0033034409798428518,0.0024010695696529915,8.068584978782013e-05,1.0,-0.0019768758830510493,0.0024065332286845598,-0.00014479437262492553,1.0,-0.0006503107862592464,0.0022808690709584948,-4.938891429362492e-05,1.0,0.0006762543105325557,0.0023028123263746955,-1.6861851279720827e-06,1.0,0.0020028194073243577,0.002280869070958495,9.371927320333207e-05,1.0,0.0033293845041161615,0.0025263844396208176,-8.405822004376438e-05,1.0,0.004655949600907964,0.0022808690709584974,-3.635549087811239e-05,1.0,0.002345034481020881,0.0025263844396208176,0.0022808690709584948,8.51919482281562e-05,6.317598931287945e-05,0.00014479437262492553,4.37220116929583e-05
perturb,rot_v9_0018__perturb_05_angle_shift_small,rot_v9_0018,37,train,rotated_rect,angle_shift_small,1,True,comsol_perturb_delta_bz,True,,0.9314516129032258,0.964509394572025,0.0041841004184100415,nan,nan,nan,37,0.9090909090909091,0.9523809523809523,0.075,-0.002989501312335966,-0.0010026455026455065,-0.5062695245060009,-0.4849181055934719,0.8745595639335485,0.007678498582963094,0.0015,4.427245743603906e-05,4.1482134600543526e-09,-0.0038682208347512077,0.002832024102426186,-0.0001588786661337421,1.0,-0.00277129246575648,0.002844265899990483,-0.00013105639894215416,1.0,-0.001674364096761752,0.002844265899990483,-0.00010323413175056645,1.0,-0.000577435727767024,0.002832024102426184,-4.7589597367395805e-05,1.0,0.0005194926412277036,0.0028442658999904826,8.054937015779727e-06,1.0,0.0016164210102224312,0.002959737562556161,-0.00024176075259693477,1.0,0.0027133493792171597,0.0029597375625561645,-0.0002139384854053503,1.0,0.0038102777482118865,0.0029597726454628575,0.00036915969539483886,1.0,0.002884511709424875,0.0029597726454628575,0.002832024102426184,5.847129612036095e-05,0.00015920908307584528,0.00036915969539483886,4.427245743603906e-05
perturb,rot_v9_0018__perturb_06_angle_shift_large,rot_v9_0018,38,train,rotated_rect,angle_shift_large,2,True,comsol_perturb_delta_bz,True,,0.8244274809160306,0.9037656903765691,0.0,nan,nan,nan,38,0.9090909090909091,0.9523809523809523,0.06694560669456066,-0.0030217770895792913,-0.001002191671647742,-0.2829966578496155,-0.27923435774676664,0.9602229811110286,0.007646135253005552,0.0015,4.418434036791943e-05,5.408447023916404e-08,-0.0038030866710848407,0.0029184825869907204,-0.0001932093001944747,1.0,-0.0027107816349411906,0.0028523426324925756,0.00015858201665184624,1.0,-0.00161847659879754,0.002844606410452993,-9.929205133423466e-05,1.0,-0.0005261715626538898,0.002852342632492576,7.660360708892581e-05,1.0,0.0005661334734897608,0.002847185151132854,-5.2333426904112824e-05,1.0,0.0016584385096334114,0.0030596129286804075,-0.0003102074948901918,1.0,0.002750743545777061,0.002844606410452993,0.00017052085594916754,1.0,0.0038430485819207117,0.002930675894687369,-0.0002632488704600719,1.0,0.002893731830922811,0.0030596129286804075,0.002844606410452993,7.063404024634167e-05,0.0001654997029341282,0.0003102074948901918,4.418434036791943e-05
perturb,rot_v9_0018__perturb_07_mixed_center_size_angle,rot_v9_0018,39,train,rotated_rect,mixed_center_size_angle,3,True,comsol_perturb_delta_bz,True,,0.5079365079365079,0.6736842105263158,0.012552301255230125,nan,nan,nan,39,0.8638132295719845,0.9269311064718163,0.029661016949152543,-0.0045108768183638156,-0.002004304546677431,-1.2911742573277616,-0.9611598129113186,0.2759924166427026,0.007722985412922907,0.00135,4.80382593932568e-05,2.5914633123910784e-07,-0.0038768423895263167,0.001720435578476133,0.00013675375304583907,1.0,-0.0027735587591087587,0.002328743518902992,-0.00012609616756625866,1.0,-0.0016702751286912006,0.0033777415621116216,-0.000476562728382389,1.0,-0.0005669914982736426,0.004086764234381736,-0.00013395764873538714,1.0,0.0005362921321439154,0.004204327761878519,0.0002086474309116085,1.0,0.001639575762561474,0.0033889300913233808,0.0005512525105586104,1.0,0.0027428593929790315,0.002644366267154641,-0.0002294357701085544,1.0,0.00384614302339659,0.0017589869001659103,-0.00040466905051661956,1.0,0.002938786989299367,0.004204327761878519,0.001720435578476133,0.000911722280875287,0.0002834218824781583,0.0005512525105586104,4.80382593932568e-05
perturb,rot_v9_0037__perturb_00_true_geometry_reference,rot_v9_0037,40,train,rotated_rect,true_geometry_reference,0,False,comsol_perturb_delta_bz,True,,1.0,1.0,0.0,nan,nan,nan,40,0.9256198347107438,0.9613733905579399,0.058333333333333334,-1.8372703412076365e-05,-0.0010079365079365117,-0.3512571812344163,-0.34407849791532497,0.9389408859307031,0.007636919175966655,0.0015,4.4741473189094364e-05,4.0459631009422306e-08,-0.003820324177671062,0.002853883504341644,-9.033029912499489e-05,1.0,-0.0027293357239615394,0.002899430606407838,4.507795093406043e-05,1.0,-0.0016383472702520174,0.0028555101865582935,-3.6256159898428136e-05,1.0,-0.0005473588165424955,0.0030706258652331885,-0.00011759027073092081,1.0,0.0005436296371670269,0.0030706258652331885,0.00023456034021967814,1.0,0.0016346180908765493,0.0028555101865582935,-0.00014485024233684438,1.0,0.002725606544586071,0.0028994306064078377,7.189211855469699e-05,1.0,0.0038165949982955933,0.002853883504341644,-9.441992277791465e-06,1.0,0.002919862540635241,0.0030706258652331885,0.002853883504341644,8.894029273278731e-05,9.37499217596769e-05,0.00023456034021967814,4.4741473189094364e-05
perturb,rot_v9_0037__perturb_01_center_shift_small,rot_v9_0037,41,train,rotated_rect,center_shift_small,1,True,comsol_perturb_delta_bz,True,,0.7490909090909091,0.8565488565488566,0.004166666666666667,nan,nan,nan,41,0.9183673469387755,0.9574468085106383,0.04979253112033195,0.0007514620838370275,-0.0015036554040703436,-0.3592895605160997,-0.35160924637395186,0.9361468569964553,0.007695575360252959,0.0015,4.5862940330131146e-05,2.0264615531099564e-07,-0.0038363294324206144,0.0029571952662582265,-0.0002990505815844235,1.0,-0.002736961523813049,0.003206272040379738,0.0003654078367600515,1.0,-0.001637593615205483,0.0028568257088913405,-7.484980614936431e-06,1.0,-0.0005382257065979171,0.003149472986965111,-0.0003803777979899243,1.0,0.0005611422020096483,0.002853797575332804,6.259448090639398e-05,1.0,0.0016605101106172138,0.0028537975753328048,-1.3108858057022098e-05,1.0,0.00275987801922478,0.0029223717303350554,0.00013267394242772354,1.0,0.0038592459278323447,0.003075283714780963,-0.0001645155359838493,1.0,0.0029843770747845053,0.003206272040379738,0.002853797575332804,0.00013215186761879363,0.00017815175179054058,0.0003803777979899243,4.5862940330131146e-05
perturb,rot_v9_0037__perturb_02_center_shift_large,rot_v9_0037,42,train,rotated_rect,center_shift_large,2,True,comsol_perturb_delta_bz,True,,0.3804034582132565,0.5511482254697286,0.004166666666666667,nan,nan,nan,42,0.921161825726141,0.958963282937365,0.06276150627615062,-0.002004414720126517,-0.0023822806667994924,-0.3771307899328171,-0.3682544123718925,0.929725060310107,0.007612912717505496,0.0015,4.4866264847449426e-05,1.0286629014192251e-07,-0.0038178191998761006,0.0028516844714960685,-5.1783152026375445e-05,1.0,-0.002730260240232458,0.003086182936056458,-0.0004101134942362253,1.0,-0.001642701280588816,0.0028542116526725897,5.3829072531511764e-05,1.0,-0.0005551423209451734,0.0028554752432608495,-7.252998629446657e-05,1.0,0.0005324166386984686,0.002985756537576826,-0.00013570951570745574,1.0,0.0016199755983421107,0.0028554752432608486,9.62617676764115e-05,1.0,0.0027075345579857537,0.0030861829360564605,-0.0002620685745334383,1.0,0.0037950935176293958,0.0029558453001439543,0.00013869446282131217,1.0,0.002941351790065507,0.0030861829360564605,0.0028516844714960685,9.651240806271875e-05,0.0001526237532283996,0.0004101134942362253,4.4866264847449426e-05
perturb,rot_v9_0037__perturb_03_size_scale_small,rot_v9_0037,43,train,rotated_rect,size_scale_small,1,True,comsol_perturb_delta_bz,True,,0.8648648648648649,0.927536231884058,0.0125,nan,nan,nan,43,0.9146341463414634,0.9554140127388535,0.06172839506172839,1.1665208515599372e-05,-0.0010052910052910083,-0.3267715952100678,-0.3209871373834426,0.9470835536711547,0.00829389779515587,0.00159,4.525671747581394e-05,1.5460717236771597e-07,-0.004162976055318366,0.002696454700521427,-1.3400502174825456e-05,1.0,-0.0029781335131532417,0.002696454700521427,-0.00011186532581089286,1.0,-0.0017932909709881175,0.00269241076808195,0.00019406309450068266,1.0,-0.0006084484288229933,0.0027457924518334955,-0.00020506317474527645,1.0,0.0005763941133421309,0.0026413143992852295,0.00019933006920236867,1.0,0.0017612366555072546,0.0029419758448951173,-0.00040199282201741296,1.0,0.0029460791976723792,0.002607488186852944,2.400421930229872e-06,1.0,0.004130921739837503,0.0028490707382811953,-0.00019452922534190492,1.0,0.0027338702237840982,0.0029419758448951173,0.002607488186852944,0.00010354888744981228,0.00016533057946544922,0.00040199282201741296,4.525671747581394e-05
perturb,rot_v9_0037__perturb_04_size_scale_large,rot_v9_0037,44,train,rotated_rect,size_scale_large,2,True,comsol_perturb_delta_bz,True,,0.6583333333333333,0.7939698492462312,0.3416666666666667,nan,nan,nan,44,0.8881987577639752,0.9407894736842105,0.0759493670886076,2.7907903917070906e-05,-0.001002612015270243,-0.35484554309848093,-0.3474455351187566,0.9377001653652626,0.006149363039632679,0.001275,2.935258171267237e-05,2.9112358517260132e-08,-0.0030822354132482807,0.002274266539795324,1.5590027585542508e-05,1.0,-0.002203754979015041,0.002420292722332455,-0.0002820925645939055,1.0,-0.001325274544781801,0.002302641474464804,-0.00014204849835602556,1.0,-0.0004467941105485611,0.0023026414744648054,7.68148308526405e-05,1.0,0.0004316863236846786,0.0024991119853032405,-0.0002996870242975895,1.0,0.0013101667579179187,0.0024872046816160633,0.00021685889709052454,1.0,0.0021886471921511584,0.002420292722332457,-0.00015964295805970713,1.0,0.0030671276263843977,0.0022742665397953218,5.922037114895657e-05,1.0,0.002372589767513059,0.0024991119853032405,0.0022742665397953218,8.86115367381588e-05,0.00015649439649811147,0.0002996870242975895,2.935258171267237e-05
perturb,rot_v9_0037__perturb_05_angle_shift_small,rot_v9_0037,45,train,rotated_rect,angle_shift_small,1,True,comsol_perturb_delta_bz,True,,0.9274193548387096,0.9623430962343096,0.008333333333333333,nan,nan,nan,45,0.9201680672268907,0.9584245076586433,0.07983193277310924,1.0586911930123488e-05,-0.001016406562625053,-0.2489562560165357,-0.2463925281663663,0.9691701202904403,0.007581007069790604,0.0015,4.3540498046020834e-05,8.849143891852794e-09,-0.0038027089998079184,0.0028388848874132708,-2.5017597133727076e-05,1.0,-0.0027197079898378324,0.0029242653783024567,-2.2274867677501233e-05,1.0,-0.001636706979867746,0.002835835584167228,-1.9532138221278836e-05,1.0,-0.0005537059698976598,0.0028449834939053547,-0.00017199730052339432,1.0,0.0005292950400724267,0.0029071763597869407,0.00013841848299328834,1.0,0.0016122960500425131,0.002907176359786939,-0.0001692545710671685,1.0,0.0026952970600125988,0.0028449834939053556,0.00014116121244951246,1.0,0.0037782980699826853,0.0028358355841672286,-0.00016376911215472024,1.0,0.002867392642679347,0.0029242653783024567,0.002835835584167228,3.572240935810627e-05,0.00010642816027757386,0.00017199730052339432,4.3540498046020834e-05
