sample_index,model,defect_type,area_bin,low_signal,max_abs_bz,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,pred_area_lt_true,pred_area_gt_true,pred_center_x,pred_center_y,true_center_x,true_center_y
106,oracle_area_x,multi_defect,large,False,12.050048828125,39325.5390625,86.80795288085938,0.26492537313432835,0.41887905604719766,0.13565536205316223,1.1691137552261353,14.359696524297803,16.61339226724168,False,True,False,-0.46001482009887695,4.754758834838867,-1.1231917142868042,5.717579364776611
107,oracle_area_x,rotated_rect,large,False,19.67076873779297,27391.890625,52.80514907836914,0.4024297646165528,0.5739036275040607,0.20155793573515093,1.3899247646331787,12.486692629824176,15.63882113515784,False,True,False,4.334170818328857,5.1874847412109375,4.559237480163574,6.559066295623779
108,oracle_area_x,rotated_rect,large,False,27.27015495300293,17904.6015625,50.64280700683594,0.6071713147410358,0.7555775904809122,0.18940754039497307,0.32871297001838684,13.750589566745404,16.963628767834308,False,True,False,-0.7643700242042542,4.880029201507568,-0.8598648905754089,4.565493106842041
109,oracle_area_x,rotated_rect,medium,True,5.621129512786865,11863.47265625,32.416709899902344,0.30612244897959184,0.46875,0.6276803118908382,0.431510329246521,2.9084857223127045,7.811796730609515,False,True,False,0.9325423240661621,4.89608097076416,0.8182726502418518,5.312186241149902
110,oracle_area_x,rotated_rect,large,False,11.079194068908691,29763.568359375,53.43688201904297,0.136669874879692,0.24047417442845045,0.4839537869062901,2.2184088230133057,6.1215249234016085,11.862357998332968,False,True,False,-0.6862671375274658,4.757022857666016,-0.7857967615127563,6.973197937011719
111,oracle_area_x,rotated_rect,small,True,7.125508785247803,15907.060546875,41.091373443603516,0.08118081180811808,0.15017064846416384,0.493573264781491,1.907492756843567,2.9998517659455644,5.923565162197079,False,True,False,-5.338749408721924,5.215095520019531,-5.329280853271484,3.307626247406006
112,oracle_area_x,multi_defect,large,False,19.057632446289062,29448.81640625,62.10100173950195,0.4171997157071784,0.5887662988966901,0.29426860564585117,2.1021180152893066,12.562830999518226,17.801150834468856,False,True,False,6.157606601715088,5.481236934661865,4.133864402770996,6.049891471862793
113,oracle_area_x,multi_defect,medium,True,4.254788398742676,18640.126953125,44.97404098510742,0.0,0.0,1.0,nan,0.0,8.055439513630475,True,True,False,nan,nan,1.4697781801223755,6.288022041320801
114,oracle_area_x,multi_defect,large,False,19.098337173461914,24770.400390625,58.69512939453125,0.48539857932123126,0.6535600425079703,0.0021231422505307855,1.0802810192108154,14.314013502481373,14.344468850358993,False,True,False,1.1601624488830566,4.9518585205078125,1.0117466449737549,6.021895885467529
115,oracle_area_x,polygon,small,True,7.269379615783691,14747.24609375,38.87305450439453,0.08560311284046693,0.15770609318996415,0.423728813559322,1.5484318733215332,3.106445483517234,5.39059657433873,False,True,False,-3.4362990856170654,4.955436706542969,-3.154756784439087,6.478057861328125
116,oracle_area_x,polygon,small,True,6.168975353240967,9993.568359375,27.7344913482666,0.0,0.0,1.0,nan,0.0,3.4719096580486735,True,True,False,nan,nan,4.830732345581055,3.4968104362487793
117,oracle_area_x,multi_defect,medium,True,3.7333273887634277,23313.146484375,43.75465774536133,0.0,0.0,1.0,nan,0.0,8.816823210570973,True,True,False,nan,nan,-1.8024057149887085,4.964847087860107
118,oracle_area_x,polygon,small,False,10.02165412902832,16442.505859375,42.050086975097656,0.13302752293577982,0.23481781376518218,0.05,1.4598768949508667,5.4971902919104,5.786516096747789,False,True,False,-2.515416383743286,4.822183132171631,-2.517191171646118,3.36230731010437
119,oracle_area_x,multi_defect,medium,False,8.308892250061035,12042.578125,33.49722671508789,0.395985401459854,0.5673202614379085,0.5700934579439252,0.6147879958152771,3.5023650059262934,8.146805557263335,False,True,False,3.7301723957061768,5.397453308105469,3.6590898036956787,6.008118152618408
120,oracle_area_x,polygon,small,False,10.830397605895996,24364.05078125,46.681434631347656,0.014580801944106925,0.02874251497005988,0.19654427645788336,2.1965107917785645,5.664694705237309,7.050413033669017,False,True,False,3.783433198928833,5.39182186126709,3.6462550163269043,3.199598789215088
121,oracle_area_x,polygon,small,True,6.2482991218566895,18952.423828125,43.635658264160156,0.0,0.0,0.5782493368700266,2.1540322303771973,2.4212001562707854,5.740833074931359,False,True,False,-5.9462409019470215,5.352264881134033,-6.7765212059021,3.3646812438964844
122,oracle_area_x,rotated_rect,large,False,15.269977569580078,18685.41015625,43.697784423828125,0.4519408502772643,0.622533418204965,0.3985728848114169,0.8413598537445068,8.984327623897883,14.938348133972582,False,True,False,2.719444751739502,5.1941447257995605,2.7133374214172363,6.035482406616211
123,oracle_area_x,polygon,small,True,4.268518447875977,11198.6806640625,29.298200607299805,0.0,0.0,1.0,nan,0.0,3.9744228980294025,True,True,False,nan,nan,-4.68867301940918,5.516079425811768
124,oracle_area_x,rotated_rect,small,False,7.748446941375732,11225.6982421875,31.80177116394043,0.3091684434968017,0.4723127035830619,0.6852248394004282,0.17381398379802704,2.238468069005066,7.111323729424257,False,True,False,3.1099376678466797,5.211297035217285,3.1185367107391357,5.3848981857299805
125,oracle_area_x,polygon,medium,False,11.169148445129395,12363.7939453125,35.43949890136719,0.4932935916542474,0.6606786427145709,0.4392523364485981,0.79691481590271,5.48196261797159,9.776166668716002,False,True,False,4.682579517364502,5.236532211303711,4.979101181030273,4.496837615966797
126,oracle_area_x,multi_defect,large,False,8.430913925170898,21790.123046875,57.011680603027344,0.3647932131495228,0.5345765345765345,0.6293929712460063,1.1028777360916138,5.29923053070587,14.298785828542563,False,True,False,-4.67856502532959,5.078949928283691,-3.662160634994507,5.507040500640869
127,oracle_area_x,multi_defect,large,False,9.580798149108887,29523.615234375,69.68975067138672,0.32094594594594594,0.4859335038363171,0.41572123176661263,3.880415201187134,10.97915290988199,18.790949640491505,False,True,False,2.50144624710083,4.988021373748779,-1.3660684823989868,5.304176330566406
128,oracle_area_x,rotated_rect,medium,False,13.544211387634277,10548.4619140625,38.0794677734375,0.6779089376053963,0.8080402010050252,0.04133858267716536,0.36754414439201355,7.415877208200456,7.735658360915465,False,True,False,-7.4530253410339355,5.6175713539123535,-7.306809902191162,5.280362606048584
129,oracle_area_x,polygon,small,True,2.0446367263793945,1066.7242431640625,9.690045356750488,0.0,0.0,1.0,nan,0.0,0.3045534787761994,True,True,False,nan,nan,1.6281408071517944,5.979798316955566
130,oracle_area_x,polygon,small,True,3.954571008682251,8561.015625,23.906734466552734,0.0,0.0,1.0,nan,0.0,2.725753635046985,True,True,False,nan,nan,-2.731675148010254,5.277919292449951
131,oracle_area_x,polygon,medium,False,10.660879135131836,28283.90625,53.87604522705078,0.08358509566968782,0.15427509293680297,0.5785997357992074,2.029959201812744,4.857627986480381,11.527349171679148,False,True,False,6.893795013427734,5.535606861114502,7.3639326095581055,3.5608396530151367
132,oracle_area_x,multi_defect,medium,True,6.063351631164551,19406.93359375,52.458126068115234,0.1634349030470914,0.28095238095238095,0.8365650969529086,4.064363956451416,1.7968655247795766,10.9943805838208,False,True,False,-6.805638790130615,5.335558891296387,-2.7450966835021973,5.511765956878662
133,oracle_area_x,polygon,small,False,9.961762428283691,18178.5625,40.983604431152344,0.21273516642547033,0.35083532219570407,0.03286384976525822,1.1335736513137817,6.273801662789708,6.486989097933048,False,True,False,2.4424304962158203,5.10051965713501,2.540165662765503,3.9711670875549316
134,oracle_area_x,rotated_rect,medium,True,4.923838138580322,23328.552734375,42.77363586425781,0.020967741935483872,0.04107424960505529,0.8716577540106952,2.2391180992126465,1.096392523594318,8.542725079672394,False,True,False,0.8689279556274414,4.764310359954834,0.6396958231925964,6.991663455963135
135,oracle_area_x,rotated_rect,medium,False,10.652600288391113,14825.521484375,42.21989440917969,0.4645776566757493,0.6344186046511628,0.3537519142419602,0.4149284362792969,6.426078402177808,9.943671082042911,False,True,False,-4.065707683563232,5.218775272369385,-4.179896354675293,4.819868564605713
136,oracle_area_x,polygon,medium,False,14.45606803894043,15304.48828125,44.42717742919922,0.5097142857142857,0.6752460257380772,0.23141891891891891,0.5779739618301392,11.100974301392469,9.014782971775503,False,False,True,1.0562069416046143,4.979701042175293,0.56940096616745,4.6681342124938965
137,oracle_area_x,polygon,medium,True,5.915802955627441,16093.669921875,36.13156509399414,0.11052631578947368,0.1990521327014218,0.8511796733212341,1.3742045164108276,1.2486692629824176,8.390448340284294,False,True,False,-1.7796299457550049,4.501108646392822,-2.1344926357269287,5.828704357147217
138,oracle_area_x,multi_defect,large,False,14.372759819030762,22610.2265625,55.690826416015625,0.4539306846999155,0.6244186046511628,0.21935483870967742,0.7004360556602478,14.390151872175423,11.801447302577728,False,False,True,4.99314022064209,5.286409378051758,5.268309116363525,5.930531024932861
139,oracle_area_x,rotated_rect,medium,False,11.583230972290039,17751.0234375,43.37697219848633,0.37583892617449666,0.5463414634146342,0.3858267716535433,0.5044291019439697,5.938792836135889,9.669572951144332,False,True,False,6.18515682220459,5.645169258117676,6.4568915367126465,6.070150375366211
140,oracle_area_x,polygon,small,True,3.5197417736053467,11898.052734375,24.518619537353516,0.0,0.0,1.0,nan,0.0,4.4921638119489415,True,True,False,nan,nan,-1.2165061235427856,5.5076189041137695
141,oracle_area_x,polygon,small,True,2.386866569519043,2050.28515625,11.42697525024414,0.0,0.0,1.0,nan,0.0,0.6091069575523989,True,True,False,nan,nan,-7.398240566253662,6.078282833099365
142,oracle_area_x,multi_defect,medium,True,3.8050239086151123,18343.0234375,37.177120208740234,0.0,0.0,1.0,nan,0.0,7.994528817875235,True,True,False,nan,nan,-1.6423547267913818,5.080711364746094
143,oracle_area_x,multi_defect,large,False,22.032806396484375,37282.171875,77.62265014648438,0.4105191256830601,0.5820823244552058,0.5323383084577115,1.844500184059143,10.019809451736961,21.42533723190563,False,True,False,-1.4617159366607666,5.405729293823242,0.16580766439437866,4.537773132324219
144,oracle_area_x,multi_defect,large,True,6.783536911010742,50641.47265625,97.49514770507812,0.17535545023696683,0.29838709677419356,0.39611964430072755,4.380963325500488,11.375072432291049,18.836632662307935,False,True,False,5.003632545471191,4.886887550354004,0.6815605163574219,4.170974254608154
145,oracle_area_x,rotated_rect,large,False,12.155056953430176,20192.33984375,47.869590759277344,0.40945674044265595,0.5810135617416131,0.4721919302071974,0.5327801704406738,7.370194186384026,13.963777001888744,False,True,False,-5.66946268081665,5.2126641273498535,-5.433135986328125,5.690162181854248
146,oracle_area_x,rotated_rect,large,False,13.69692325592041,23832.578125,48.247684478759766,0.4524207011686144,0.6229885057471264,0.5475792988313857,0.10868626832962036,8.253399274835004,18.242753378694346,False,True,False,3.1038029193878174,5.31328010559082,3.1444365978240967,5.212475299835205
147,oracle_area_x,multi_defect,medium,True,7.271667957305908,20944.21875,60.84573745727539,0.47011144883485306,0.6395589248793935,0.09985528219971057,0.8202831149101257,11.573032193495578,10.52232269171769,False,False,True,-1.85407292842865,4.692317962646484,-2.433549642562866,4.111739635467529
148,oracle_area_x,polygon,small,False,8.024909973144531,11530.51171875,35.98593521118164,0.394392523364486,0.5656836461126006,0.4093816631130064,0.8534272909164429,4.218065681050362,7.1417790773018766,False,True,False,-2.6605048179626465,4.776282787322998,-2.9528772830963135,3.974499464035034
149,oracle_area_x,multi_defect,large,False,13.875493049621582,60151.8203125,103.10221099853516,0.20987654320987653,0.3469387755102041,0.7219613980177361,1.695709466934204,8.116350209385715,29.191450940698715,False,True,False,-4.297048091888428,5.2197394371032715,-3.0122053623199463,4.113118648529053
150,oracle_area_x,polygon,small,True,5.513662338256836,9053.8583984375,32.19722366333008,0.4152046783625731,0.5867768595041323,0.13127413127413126,0.5298903584480286,3.4262266362322435,3.9439675501517826,False,True,False,-7.261306285858154,5.336925029754639,-7.575231075286865,5.763814926147461
151,oracle_area_x,polygon,small,False,10.031253814697266,20859.640625,46.96468734741211,0.1492329149232915,0.25970873786407767,0.16071428571428573,2.1097257137298584,5.725605400992549,6.821997924586867,False,True,False,-2.804180383682251,4.889050006866455,-3.3118722438812256,6.936778545379639
152,oracle_area_x,polygon,medium,False,7.72527551651001,23537.986328125,45.61360168457031,0.08020050125313283,0.14849187935034802,0.4607142857142857,1.8376067876815796,4.598757529520611,8.527497405733584,False,True,False,0.7198243141174316,4.988293170928955,0.41645732522010803,6.800685882568359
153,oracle_area_x,rotated_rect,large,False,16.98771858215332,19378.861328125,48.623722076416016,0.5058191584601611,0.6718192627824019,0.42361761949390814,0.6675543189048767,9.365019472368132,16.24792809271024,False,True,False,-2.051354169845581,4.972981929779053,-2.2757885456085205,4.3442864418029785
154,oracle_area_x,multi_defect,medium,True,5.675215721130371,16397.8671875,46.2179069519043,0.25215889464594127,0.4027586206896552,0.7478411053540587,3.6259968280792236,2.223240395066256,8.816823210570973,False,True,False,-3.10697340965271,5.051196575164795,0.5008201003074646,5.414071559906006
155,oracle_area_x,polygon,small,False,8.199471473693848,23568.005859375,49.021697998046875,0.0,0.0,0.32577903682719545,2.9836559295654297,3.624186397436773,5.37536890039992,False,True,False,-4.238207817077637,5.168067455291748,-4.348584175109863,2.1864538192749023
156,oracle_area_x,multi_defect,large,False,10.686084747314453,20774.1328125,62.322242736816406,0.543557168784029,0.7042915931804821,0.17293233082706766,0.6991246938705444,11.725308932883678,14.176964437032083,False,True,False,0.9628661870956421,4.884559631347656,1.6444467306137085,5.040197849273682
157,oracle_area_x,polygon,small,True,7.2316765785217285,18517.99609375,42.79688262939453,0.047619047619047616,0.09090909090909091,0.7058823529411765,1.6191495656967163,2.208012721127446,7.507243251833316,False,True,False,-4.155085563659668,5.083942890167236,-4.021884441375732,6.697604179382324
158,oracle_area_x,polygon,medium,False,10.17835807800293,16627.80078125,40.9595947265625,0.3471295060080107,0.5153617443012884,0.6327913279132791,0.601280927658081,4.126699637417502,11.238023366841759,False,True,False,5.945873260498047,5.624510765075684,6.54634952545166,5.6556077003479
159,oracle_area_x,rotated_rect,small,False,9.500256538391113,8921.513671875,33.53331756591797,0.688588007736944,0.8155784650630011,0.23846153846153847,0.030661214143037796,7.354966512445216,5.938792836135889,False,False,True,1.428415298461914,5.036911964416504,1.3985310792922974,5.043770790100098
160,oracle_area_x,polygon,small,True,6.810446262359619,11833.2431640625,33.8426628112793,0.21638655462184875,0.35578583765112265,0.26171875,1.3325248956680298,4.918538682235621,3.8982845283353527,False,False,True,1.2244659662246704,5.002032279968262,0.40338411927223206,6.051530838012695
161,oracle_area_x,rotated_rect,medium,True,6.804797172546387,16861.822265625,38.092063903808594,0.27297297297297296,0.4288747346072187,0.727027027027027,0.5869218707084656,3.075990135639614,11.268478714719379,False,True,False,-1.3067814111709595,4.62396240234375,-1.4492734670639038,4.054600238800049
162,oracle_area_x,rotated_rect,medium,False,9.070561408996582,17903.349609375,44.8922119140625,0.33138686131386863,0.49780701754385964,0.2857142857142857,1.5575703382492065,5.786516096747789,8.101122535446905,False,True,False,-6.0916428565979,5.2703351974487305,-5.785317897796631,6.797486305236816
163,oracle_area_x,rotated_rect,medium,False,9.160124778747559,23100.05859375,45.62214660644531,0.1997716894977169,0.3330161750713606,0.5911528150134048,1.3042888641357422,4.644440551337041,11.359844758352239,False,True,False,0.42680618166923523,4.98095703125,0.3635469377040863,3.6782031059265137
164,oracle_area_x,polygon,small,False,8.88409423828125,9384.7138671875,31.724164962768555,0.48854961832061067,0.6564102564102564,0.125,0.6605187654495239,4.157154985295122,4.751034268908711,False,True,False,-1.4973218441009521,4.644984722137451,-0.8402589559555054,4.577505588531494
165,oracle_area_x,rotated_rect,medium,False,11.352181434631348,23193.623046875,48.54942321777344,0.22698072805139186,0.3699825479930192,0.5019607843137255,1.7202296257019043,5.801743770686599,11.649170563189628,False,True,False,-7.7551140785217285,5.645960807800293,-7.788649082183838,3.926058053970337
166,oracle_area_x,rotated_rect,small,True,5.590286731719971,12065.9609375,34.88838577270508,0.2963709677419355,0.4572317262830482,0.5419501133786848,1.0003461837768555,3.075990135639614,6.715404207015197,False,True,False,-7.412309169769287,5.3180317878723145,-7.59494686126709,6.3015642166137695
167,oracle_area_x,multi_defect,medium,False,9.121030807495117,21394.587890625,63.446144104003906,0.5038986354775828,0.6701231367465975,0.06836461126005362,0.25138887763023376,12.136456129231547,11.359844758352239,False,False,True,2.1117820739746094,5.164949417114258,2.2997021675109863,4.997969150543213
168,oracle_area_x,multi_defect,large,False,13.920674324035645,42104.91015625,84.6300048828125,0.1945364238410596,0.3257103257103257,0.5880626223091977,1.7033684253692627,6.410850728238998,15.56268276546379,False,True,False,-4.828238487243652,5.062741279602051,-3.2534492015838623,4.413508892059326
169,oracle_area_x,multi_defect,large,False,7.55419921875,29684.896484375,71.06375885009766,0.35714285714285715,0.5263157894736842,0.1557285873192436,2.3056907653808594,15.82155322242356,13.689678870990164,False,False,True,0.6585140228271484,5.188361167907715,-1.403485655784607,6.220042705535889
170,oracle_area_x,polygon,small,False,8.074454307556152,11776.015625,32.93734359741211,0.19745222929936307,0.32978723404255317,0.336283185840708,1.1217749118804932,3.4262266362322435,5.16218146525658,False,True,False,-0.2830820679664612,4.814366340637207,-0.35287055373191833,3.6947643756866455
171,oracle_area_x,rotated_rect,large,False,20.20529556274414,40053.3515625,70.65444946289062,0.21680564464400257,0.3563521349499209,0.11618669314796425,2.1804864406585693,13.552629805540874,15.334267656381641,False,True,False,5.992547035217285,5.605947017669678,6.1604695320129395,3.431936025619507
172,oracle_area_x,polygon,small,True,7.076333522796631,21606.763671875,43.082862854003906,0.0,0.0,0.5471698113207547,2.633082151412964,2.9237133962515145,6.456533750055428,False,True,False,-1.6637877225875854,4.586490154266357,-2.559969663619995,7.0623698234558105
173,oracle_area_x,multi_defect,medium,False,10.925724983215332,33391.08984375,65.56438446044922,0.0421903052064632,0.08096468561584841,0.4139344262295082,3.7705743312835693,6.532672119749478,11.146657323208899,False,True,False,4.347436428070068,5.653739929199219,1.2395994663238525,3.5186567306518555
174,oracle_area_x,multi_defect,medium,False,9.851594924926758,22638.21875,46.5255126953125,0.3027932960893855,0.4648370497427101,0.463768115942029,0.48886775970458984,6.197663293095658,11.557804519556768,False,True,False,0.7017273306846619,4.999131202697754,0.555842399597168,5.465724468231201
175,oracle_area_x,multi_defect,large,False,23.80220603942871,34390.63671875,64.38909149169922,0.3518398967075533,0.5205348615090736,0.4051789794364052,1.2263453006744385,11.892813346210588,19.993935881657492,False,True,False,-6.21574592590332,5.208034038543701,-5.988300323486328,6.413103103637695
176,oracle_area_x,rotated_rect,small,False,8.809733390808105,11917.986328125,37.837650299072266,0.3382084095063985,0.505464480874317,0.021621621621621623,1.0839043855667114,5.51241796584921,5.634239357359689,False,True,False,-7.086259841918945,5.414364814758301,-6.966861724853516,6.491672992706299
177,oracle_area_x,polygon,large,False,27.01927375793457,25099.01953125,53.07349395751953,0.5465529495380241,0.7068014705882353,0.3515151515151515,0.32864224910736084,13.034888891621335,20.100529599229162,False,True,False,-5.529634475708008,5.215826511383057,-5.511877536773682,4.887664318084717
178,oracle_area_x,polygon,small,True,6.036428928375244,20432.853515625,40.0902099609375,0.0,0.0,0.6317135549872123,1.682848334312439,2.192785047188636,5.954020510074699,False,True,False,2.183835744857788,4.923541069030762,2.0263078212738037,3.248081922531128
179,oracle_area_x,polygon,medium,False,10.548130989074707,18491.181640625,42.4276237487793,0.30390738060781475,0.46614872364039955,0.24366471734892786,0.6814132332801819,5.908337488258269,7.811796730609515,False,True,False,0.4339999258518219,4.9552226066589355,0.6366628408432007,4.304644584655762
180,oracle_area_x,polygon,large,False,14.357673645019531,16008.267578125,41.93415451049805,0.5712616822429907,0.7271375464684015,0.33126550868486354,0.5903526544570923,8.207716253018575,12.273505194680837,False,True,False,-1.1882697343826294,4.76096773147583,-1.5391472578048706,5.235732078552246
181,oracle_area_x,multi_defect,large,False,10.534371376037598,24981.369140625,61.592742919921875,0.45484672742336374,0.6252847380410023,0.4377224199288256,3.6512320041656494,9.623889929327902,17.115905507222408,False,True,False,4.841533184051514,5.6166090965271,1.2396949529647827,5.018063068389893
182,oracle_area_x,polygon,small,False,8.238668441772461,19280.826171875,43.87998962402344,0.0,0.0,0.10227272727272728,2.3236138820648193,4.811944964663951,5.36014122646111,False,True,False,-7.5095415115356445,5.475642204284668,-7.3895039558410645,3.1551308631896973
183,oracle_area_x,rotated_rect,small,False,9.260292053222656,9687.986328125,36.15517807006836,0.555327868852459,0.7140974967061924,0.15776699029126215,0.5590129494667053,5.28400285676706,6.273801662789708,False,True,False,-3.642202377319336,5.127354621887207,-3.8039710521698,5.662449359893799
184,oracle_area_x,multi_defect,large,False,12.379890441894531,30674.662109375,72.26654815673828,0.4139240506329114,0.585496866606983,0.19838709677419356,0.7414803504943848,15.136307895177112,18.882315684124364,False,True,False,0.8845029473304749,5.1206231117248535,0.1430945098400116,5.110296249389648
185,oracle_area_x,multi_defect,large,False,12.29997730255127,50092.03515625,92.0896987915039,0.19702380952380952,0.32918945798110394,0.18009049773755656,0.6227992177009583,13.796272588561834,16.82657970238502,False,True,False,-2.962827682495117,4.696300983428955,-3.3809092044830322,5.157914161682129
186,oracle_area_x,multi_defect,medium,True,6.931266784667969,16114.9345703125,39.427284240722656,0.3458333333333333,0.5139318885448917,0.5138036809815951,0.8268181085586548,4.827172638602761,9.928443408104101,False,True,False,0.21709492802619934,4.901061058044434,0.1262447088956833,5.722872734069824
187,oracle_area_x,rotated_rect,medium,False,12.87272834777832,29452.93359375,57.45464324951172,0.15370196813495782,0.26645004061738425,0.3887434554973822,1.687956690788269,7.111323729424257,11.633942889250818,False,True,False,-6.697889804840088,5.33666467666626,-6.376450061798096,3.6795966625213623
188,oracle_area_x,polygon,small,True,6.811638832092285,13121.619140625,33.64564895629883,0.004901960784313725,0.00975609756097561,0.4046692607003891,1.3667047023773193,2.3298341126379256,3.9135122022741626,False,True,False,-1.386836290359497,4.587707042694092,-0.7159338593482971,3.3970048427581787
189,oracle_area_x,rotated_rect,small,True,6.356815338134766,9551.3095703125,32.12138366699219,0.25,0.4,0.6253776435045317,0.9181475043296814,1.8882315684124364,5.0403600737461005,False,True,False,-3.0393905639648438,4.767839431762695,-3.214789867401123,5.669077396392822
190,oracle_area_x,multi_defect,large,False,23.39922332763672,37696.640625,83.6750259399414,0.39800443458980045,0.5693893735130848,0.1921146953405018,1.6033366918563843,17.161588529038838,21.24260514463991,False,True,False,0.2910068929195404,4.981043815612793,1.798832893371582,5.526157855987549
191,oracle_area_x,multi_defect,medium,False,12.96094799041748,21757.71484375,48.39820098876953,0.119906868451688,0.21413721413721415,0.10256410256410256,2.094623327255249,6.928591642158537,7.7204306869766555,False,True,False,-7.649842262268066,5.638138294219971,-7.6552886962890625,3.5435221195220947
192,oracle_area_x,multi_defect,large,True,7.152832984924316,28467.986328125,62.85566711425781,0.28812056737588654,0.4473503097040606,0.6681943171402384,6.561079025268555,5.51241796584921,16.61339226724168,False,True,False,6.4153642654418945,5.303588390350342,-0.10038744658231735,4.533696174621582
193,oracle_area_x,rotated_rect,medium,False,11.116077423095703,20870.150390625,46.08060836791992,0.1940828402366864,0.3250743310208127,0.4500768049155146,1.7499953508377075,5.45150727009397,9.913215734165291,False,True,False,6.084051132202148,5.650923252105713,6.365583896636963,3.923722267150879
194,oracle_area_x,multi_defect,medium,False,7.5447211265563965,19245.849609375,40.2911262512207,0.0,0.0,1.0,nan,0.0,10.141630843247441,True,True,False,nan,nan,5.139662265777588,4.586556434631348
195,oracle_area_x,multi_defect,large,False,11.702466011047363,48598.8203125,96.90037536621094,0.29063291139240505,0.4503726951745783,0.5291402192729371,1.9084471464157104,12.425781934068937,26.38955893595768,False,True,False,-0.43009161949157715,4.766042709350586,-2.3004086017608643,5.145627975463867
196,oracle_area_x,polygon,medium,False,9.969964027404785,25155.802734375,50.07917785644531,0.17160367722165476,0.29293809938971227,0.22170542635658916,1.7943464517593384,7.644292317282606,9.821849690532432,False,True,False,1.5126428604125977,5.053523063659668,1.3075844049453735,6.836113929748535
197,oracle_area_x,rotated_rect,large,False,12.658159255981445,30320.33984375,59.055145263671875,0.31766612641815234,0.4821648216482165,0.5482142857142858,1.4883838891983032,7.7052030130378455,17.054994811467168,False,True,False,-7.109261512756348,5.474906921386719,-6.889447212219238,6.946969509124756
198,oracle_area_x,polygon,small,True,5.14296817779541,16535.443359375,36.87751770019531,0.0,0.0,1.0,nan,0.0,7.035185359730207,True,True,False,nan,nan,-5.1487956047058105,3.982027292251587
199,oracle_area_x,rotated_rect,medium,True,7.5004353523254395,21829.322265625,46.90883255004883,0.0594059405940594,0.11214953271028037,0.6455696202531646,1.5097931623458862,2.9846240920067544,8.420903688161914,False,True,False,-4.230335235595703,5.1479082107543945,-4.440420627593994,3.6528029441833496
