epoch,train_loss,train_mse,train_l1,val_mse,val_mae,val_rmse,val_nrmse,val_correlation,val_score
169,0.05783683848049906,0.04954587171475092,0.1658193435933855,0.3548860541742408,0.3946914112929142,0.510391734317331,0.613415940777661,0.9065355618719694,0.3548860541742408
170,0.0603212747308943,0.05196071747276518,0.16721113522847494,0.3332580110961289,0.38774045692248776,0.5000036547248587,0.604163025191407,0.9115945135975094,0.3332580110961289
171,0.06281371331877178,0.054353302551640406,0.1692082236210505,0.34641836250595975,0.39284412495114585,0.5079780725579454,0.6129474518508273,0.9079458588551946,0.34641836250595975
172,0.05748549848794937,0.049229061437977686,0.16512874099943373,0.32828810266360187,0.38163370164957916,0.4929992672743044,0.5903558771449611,0.9082486341685467,0.32828810266360187
173,0.05910378404789501,0.050687241885397166,0.1683308333158493,0.3269166991566167,0.3803578102678964,0.49236746846534685,0.583488609290501,0.9095187511930528,0.3269166991566167
174,0.05808520192901293,0.04973655814925829,0.16697288056214651,0.3387839758881565,0.39020160484043037,0.50302866242579,0.6116586606201954,0.9124260819700701,0.3387839758881565
175,0.05868054015768899,0.05030430811974737,0.16752464407020146,0.3357356580708063,0.3890731634967255,0.5023279218379326,0.6035148435383557,0.9070048859658988,0.3357356580708063
176,0.060937205950419106,0.052647882451613746,0.165786474943161,0.3215021320026029,0.3766932301223278,0.48684831654824323,0.5804443419475643,0.9109986370131594,0.3215021320026029
177,0.05981520232227114,0.05144416747821702,0.1674206985367669,0.3466494595914176,0.3929548780574943,0.5063242086238903,0.6061160962699583,0.8963954550404897,0.3466494595914176
178,0.06499245431688097,0.05630536087685161,0.17374184230963388,0.3346429718658328,0.387967035400145,0.5010165977428099,0.6115720851868333,0.9141269429653607,0.3346429718658328
179,0.05878650190101729,0.050422708607382245,0.16727585428290898,0.35556820545797096,0.39841386438770726,0.5146795840525266,0.6288642423556794,0.9092612870202321,0.35556820545797096
180,0.05600123728315035,0.047876740909285016,0.1624899191988839,0.3338773042584459,0.38603803978273366,0.4986247876879206,0.6003626415273745,0.9091799616449289,0.3338773042584459
181,0.05683622592025333,0.04865014594462183,0.16372160613536835,0.35313414375890384,0.3936502305847226,0.5089184418821797,0.6183151338757289,0.9097600136706554,0.35313414375890384
182,0.05612092134025362,0.04796751050485505,0.16306820015112558,0.3526459428848642,0.3985166537264983,0.5147293107236935,0.6308753220863803,0.9120419363730797,0.3526459428848642
183,0.0574563377433353,0.04921121274431547,0.1649024850792355,0.3459083511296547,0.39053850677428825,0.5046315529868513,0.6074241729067866,0.9062953772689492,0.3459083511296547
184,0.05284055943290392,0.044954150915145874,0.1577281571096844,0.32820760893325013,0.38425879778735567,0.4956135244009703,0.5997299378658426,0.9125469306253736,0.32820760893325013
185,0.0530794250468413,0.04518494506676992,0.15788959794574314,0.35398741780469817,0.3990258773167928,0.5149931517624061,0.6234720870977719,0.908060327399077,0.35398741780469817
186,0.05076232718096839,0.043018027312225766,0.15488599406348336,0.3299973579970273,0.38419470021670515,0.49637467358795084,0.5999479519197547,0.9093223511898305,0.3299973579970273
187,0.053121744758552976,0.045282702479097575,0.15678084558910793,0.33907447797669604,0.39271988268151425,0.5058411471813126,0.6153422979828166,0.9112797433269377,0.33907447797669604
188,0.052900789926449455,0.04508904988567034,0.15623481406105888,0.33286511627110565,0.3883760574866425,0.5000974713355065,0.6095720266491038,0.9141820808510476,0.33286511627110565
189,0.05287779660688506,0.04507126369410091,0.15613066653410593,0.33944591524248774,0.39338337460702116,0.5064458266765235,0.6106772627071706,0.907136151610968,0.33944591524248774
190,0.05112409094969431,0.04342854726645681,0.15391087035338083,0.3278166894716295,0.38744093940565083,0.4986021846382862,0.6005389604193277,0.9111260889981663,0.3278166894716295
191,0.05333657811085383,0.04550042293137974,0.15672310027811262,0.341499724284266,0.39377217186671315,0.5066169343703463,0.6154606861535102,0.9098392821583574,0.341499724284266
192,0.05052608127395312,0.04287701017326779,0.15298141042391458,0.35136985163571255,0.39871184663339093,0.5142150772994699,0.6257716103644171,0.9094001185896311,0.35136985163571255
193,0.048175892068280116,0.04064662175046073,0.15058540304501852,0.3411136881702326,0.3917443822279121,0.5046359473461784,0.6097727150507436,0.9088404309151054,0.3411136881702326
194,0.046945361213551626,0.0395320128235552,0.14826696614424387,0.3316522634616404,0.38754685618209117,0.49960387436981996,0.6026721702541261,0.9108845366524259,0.3316522634616404
195,0.04749597153729863,0.040049099259906344,0.14893744885921478,0.33227081500896904,0.3873686414550651,0.499162711455516,0.6040442706306669,0.911890625896723,0.33227081500896904
196,0.048282184534602694,0.04079279137982263,0.14978786806265512,0.33604926836084237,0.39148261217456876,0.5042466357637534,0.6085594525526066,0.9092588897655167,0.33604926836084237
197,0.04707362875342369,0.039689645171165466,0.14767966833379534,0.33275944420672726,0.3873457948141026,0.4993989560049248,0.5983791381254553,0.9086471791805717,0.33275944420672726
198,0.047741520735952586,0.04028633940551016,0.14910362164179483,0.34437352421721723,0.39633736815868004,0.5100629392164783,0.6157019953175042,0.9092274729557251,0.34437352421721723
199,0.046064248515499964,0.03873846183220545,0.1465157444278399,0.3259338770964832,0.3854177515163566,0.49703621407072573,0.5992015502236094,0.9111338952311359,0.3259338770964832
200,0.04825581030713187,0.04077447619703081,0.1496266805463367,0.33781763750382443,0.39174823700027034,0.5043348534024724,0.608048817682328,0.9076514851989024,0.33781763750382443
201,0.05197018509109815,0.044306336591641106,0.15327696171071795,0.32884723365758406,0.38629330818851787,0.49797074330822794,0.5964739922002091,0.9073266435584013,0.32884723365758406
202,0.04804465505811903,0.04056738937894503,0.14954531027211082,0.3716865076937459,0.4099439826201309,0.5290734647018184,0.646294300152772,0.9086685941051326,0.3716865076937459
203,0.04662986389464802,0.03931448753509256,0.146307529674636,0.3217680566295078,0.3829464064628789,0.49359581973450267,0.5942229164673858,0.9108595266398734,0.3217680566295078
204,0.04600551351904869,0.03869397131105264,0.14623083339797127,0.3407285838021022,0.39405347711660643,0.5074725341929833,0.611651261805819,0.9089163811583335,0.3407285838021022
205,0.04577264479464955,0.03847910794946882,0.14587074518203735,0.3242502434912956,0.38708443646178103,0.49817667478348415,0.602296112052266,0.9107964173045292,0.3242502434912956
206,0.045344157765309014,0.0381625894871023,0.14363136059708065,0.3293733806208228,0.38932040672410617,0.5010242738151015,0.6033545646209307,0.9099143678302155,0.3293733806208228
207,0.04454710251755185,0.0373988366789288,0.1429653134610918,0.3308623711098776,0.38967117847818317,0.5009829276400698,0.6028043290620401,0.909318591789663,0.3308623711098776
208,0.044076427817344666,0.03694343215061559,0.14265991747379303,0.36108160927665955,0.40464678530891734,0.5210573711689608,0.6331588761046605,0.9082035908087849,0.36108160927665955
209,0.042774856090545654,0.03575481019086308,0.14040091633796692,0.3352344667990551,0.3924951980059797,0.5046999410835645,0.6146317667397216,0.9124291377146114,0.3352344667990551
210,0.04239991803963979,0.03543283148772187,0.13934172358777788,0.33224674887164973,0.38796352527358313,0.5002187629155326,0.597646689572336,0.906845540310352,0.33224674887164973
211,0.04222741391923693,0.03523568850424555,0.13983449836572012,0.3417466276635726,0.3955765033535885,0.5094492980756337,0.6156136312878449,0.9082226606443589,0.3417466276635726
212,0.04143301025032997,0.03453650822242101,0.13793003227975634,0.32296827712068055,0.3864947169116049,0.4973479739549899,0.6017354507641897,0.9121901740609751,0.32296827712068055
213,0.04086271425088247,0.033995142206549644,0.13735142681333753,0.33531830843650934,0.39270123500715604,0.5051960619420952,0.6122365328597371,0.9093578107731614,0.33531830843650934
214,0.04152773113714324,0.034585357540183596,0.1388474686278237,0.3351542769056378,0.394084876008106,0.5064389427447888,0.6130889793508648,0.9084822755132407,0.3351542769056378
215,0.04117561297284232,0.03432657072941462,0.136980844868554,0.32197511642042437,0.38451503375262924,0.4954636653136356,0.5978792650052109,0.9103136335315671,0.32197511642042437
216,0.042164898994896144,0.03519449300236172,0.13940812647342682,0.33716981883414765,0.3930430428096742,0.5065433963022953,0.6111429937536232,0.9100146434048872,0.33716981883414765
217,0.042273111227485866,0.035314370774560504,0.1391748007800844,0.3298160672244249,0.38857370682738046,0.5002142085004123,0.6022575440515379,0.9081628241382416,0.3298160672244249
218,0.04083683176173104,0.03402422865231832,0.13625205390983158,0.3504829488863999,0.4004065287158345,0.5150990310505006,0.623231117825961,0.9078435925187135,0.3504829488863999
219,0.04420160253842672,0.03721377377708753,0.1397565785381529,0.329022192819552,0.38839762714324577,0.5000282036252088,0.6033421379565748,0.9094950627545116,0.329022192819552
220,0.0454086996614933,0.038429207685920924,0.1395898527569241,0.32989156601781194,0.3902227516201409,0.502103227837148,0.6077124252819441,0.912023109041279,0.32989156601781194
221,0.04720326720012559,0.0400242085258166,0.14358117017481062,0.33695910856917954,0.3970042322621201,0.5104656803516583,0.6173931433630998,0.9086026719141412,0.33695910856917954
222,0.04091027254859606,0.03404045829342471,0.1373962809642156,0.330977692494564,0.39122126815897046,0.5033450364604772,0.608239288452074,0.9093202619114864,0.330977692494564
223,0.0399028571943442,0.03313380231459936,0.1353810793823666,0.33895259700489766,0.39628837212468637,0.5097503395789491,0.6136462233933996,0.9069691225203009,0.33895259700489766
224,0.04257235241432985,0.03572223728729619,0.13700229757361942,0.3213584124759743,0.3861186294393106,0.4973434303338576,0.5967642160849623,0.9086545815608122,0.3213584124759743
225,0.03985786851909426,0.03313766109446684,0.13440416091018254,0.3492954506284811,0.40314867505521484,0.5183801431914096,0.6296705877929248,0.9074090104430296,0.3492954506284811
226,0.03982345387339592,0.03308435446686215,0.1347819964090983,0.3253664058830702,0.3880827145820314,0.4993069848338678,0.5989574841669532,0.9076393896760527,0.3253664058830702
227,0.03751190006732941,0.030977703630924225,0.1306839163104693,0.3211110145361586,0.38662011898828275,0.4978303876407709,0.6015231862891249,0.9106764872175047,0.3211110145361586
228,0.03894049011998706,0.03228252401782407,0.1331593253546291,0.33620613026009366,0.39501202885400166,0.5087557264270314,0.6159188983049303,0.909789037623656,0.33620613026009366
229,0.03723796415660116,0.030704002413484786,0.13067922906743157,0.3365610178955125,0.3942198966714469,0.5079408617667992,0.6106748176816076,0.9069995075592951,0.3365610178955125
230,0.0377298171321551,0.031169394859009318,0.13120844215154648,0.3209056999873031,0.3862747995916641,0.497212539443879,0.5994770862373874,0.9101479776357141,0.3209056999873031
231,0.037885828564564385,0.0312994010746479,0.13172855145401424,0.34034996098754083,0.39675806790138735,0.5107652869794401,0.6220031997551118,0.9091116676522656,0.34034996098754083
232,0.037296698739131294,0.030758734999431506,0.13075928224457634,0.3274549296915983,0.39327339161977626,0.505215351582511,0.6102625619511957,0.9094962580154609,0.3274549296915983
233,0.037286960209409394,0.030762070789933205,0.13049777845541635,0.3323865699666468,0.39426224588444736,0.5069340367711985,0.6139861093700397,0.9083799342501154,0.3323865699666468
234,0.0363598076833619,0.029933663705984753,0.12852287375264698,0.33137094491923397,0.39459245505206514,0.5071416647197284,0.6132542829321328,0.9085273812981335,0.33137094491923397
235,0.03658311731285519,0.03016245240966479,0.12841330385870403,0.3391752405600114,0.3968926157915231,0.5106059022166571,0.6208850933172688,0.9100395124251796,0.3391752405600114
236,0.039584554731845856,0.03300013393163681,0.13168840441438887,0.3138671722263098,0.3836041520716566,0.4933683620421335,0.5936308324311198,0.9096970535993677,0.3138671722263098
237,0.03634847162498368,0.02988669979903433,0.1292354315519333,0.3198916916594361,0.38832832432606,0.49961094090662944,0.6024613733228104,0.9089014872682555,0.3198916916594361
238,0.03871356654498312,0.032175140662325755,0.1307685300707817,0.32649929527983523,0.38902047062010475,0.5010759466014486,0.6026155939269435,0.9064278054687029,0.32649929527983523
239,0.037049636244773865,0.030494680835141078,0.13109909825854832,0.3286287167927984,0.3940659346002521,0.5065385086628087,0.6152336118618593,0.9106636355930302,0.3286287167927984
240,0.036076745432284146,0.02969534198443095,0.12762805571158728,0.32990178409399407,0.39322784543037415,0.5057453252157854,0.605080681343338,0.9067554332734612,0.32990178409399407
241,0.0359081756323576,0.029522109155853588,0.12772133532497618,0.3338820022163969,0.3948641908213948,0.50783779204598,0.6203239217635202,0.9106292634946647,0.3338820022163969
242,0.03782903216779232,0.03130592012570964,0.1304622342189153,0.33569311088120396,0.397611147187876,0.5108697972868815,0.6138325121846178,0.9044474123621385,0.33569311088120396
243,0.035337800367010966,0.0289751049131155,0.12725391156143612,0.31869187231429597,0.3851597574398373,0.49498050294021395,0.596275193760534,0.9098704729502739,0.31869187231429597
244,0.034639180534415774,0.028394692060020234,0.12488976783222622,0.3520662925121459,0.4037098887969147,0.5191438561895385,0.6362928567413717,0.9104729673369768,0.3520662925121459
245,0.03599258988267846,0.02964127477672365,0.12702629963556925,0.3294896192735795,0.39308757933251787,0.5062735474688216,0.6119058394061171,0.9074822957935325,0.3294896192735795
246,0.03534396468765206,0.02907125424179766,0.12545420312219197,0.331099131483246,0.39207483184608544,0.5047513511941174,0.6092378367074381,0.90844053735318,0.331099131483246
247,0.033792143480645284,0.027608636973632708,0.12367013262377845,0.3330870427925027,0.3932746827150836,0.5061932038772065,0.6127810229450871,0.9086704450695006,0.3330870427925027
248,0.034017274984055094,0.027805842459201813,0.12422864387432735,0.3494087095569932,0.40544422591725987,0.5210052257408831,0.6312055065783654,0.9054970799557613,0.3494087095569932
249,0.03468224530418714,0.028419739463263087,0.1252501184741656,0.32749445665853494,0.390029425309463,0.5023479856976839,0.6020274738466745,0.9073215365345317,0.32749445665853494
250,0.03366434429254797,0.027489531164367993,0.12349626339144176,0.3216608449195822,0.39105581842137105,0.5025722613660097,0.6079422859083685,0.9098841112862126,0.3216608449195822
251,0.03585300180647108,0.029665449634194374,0.12375104758474562,0.32310008345115365,0.3878243777788047,0.49989770393268795,0.6019307179731128,0.9084035126713201,0.32310008345115365
252,0.03370340292652448,0.027553302960263357,0.12300200346443388,0.3444796283306046,0.4006987191510923,0.5155421184223244,0.6228332276531451,0.9068239547843832,0.3444796283306046
253,0.03225493162042565,0.026185051848491032,0.12139759295516545,0.31423526714471256,0.3841152847038977,0.4947286427349842,0.5931408675400736,0.9074332539823562,0.31423526714471256
254,0.03277800790965557,0.02671446878876951,0.1212707766228252,0.35645880090129195,0.40919193501273793,0.5264003922400834,0.6455403732916402,0.9082112481579496,0.35645880090129195
255,0.03219674444860882,0.026147491195135646,0.12098506755299038,0.31963338719850237,0.3901058024529255,0.5010241113193966,0.6024842021549648,0.9076306061777547,0.31963338719850237
256,0.03184836130175325,0.025839008597864047,0.12018704745504591,0.32742415834218264,0.39288514559016086,0.5053621558858484,0.6140178650929146,0.9078132363159328,0.32742415834218264
257,0.03257948118779394,0.026566300955083635,0.12026359885931015,0.35096421527365845,0.40349318177411053,0.5184216009764714,0.6324569626637034,0.9087888602389204,0.35096421527365845
258,0.0373270550949706,0.030944668584399752,0.1276477442847358,0.3221774356101047,0.3911422473011595,0.5031391046089708,0.6091012526044484,0.908140027440959,0.3221774356101047
259,0.040353383868932724,0.0338707800126738,0.129652072985967,0.3109904714210918,0.38042664550470584,0.4894360167492002,0.5847791928792949,0.9083261261372158,0.3109904714210918
260,0.03935088300042682,0.03286400499443213,0.12973755515284008,0.34690480089435977,0.40063475106250157,0.5150790871454962,0.632930267289094,0.9118611202965589,0.34690480089435977
261,0.03951664889852206,0.03295235253042645,0.13128591825564703,0.3385484481061047,0.39803051576018333,0.5122732341955863,0.6183159206599111,0.9073189885330645,0.3385484481061047
262,0.03661311335033841,0.030173532250854705,0.12879162033398947,0.3400443391592214,0.39890842546116223,0.513526749895484,0.6218440995500595,0.9059110536787872,0.3400443391592214
263,0.033934747179349266,0.027739458200004365,0.12390577213631736,0.34911616891622543,0.4049597311426293,0.5201723000482332,0.6329855606295746,0.9091492582797377,0.34911616891622543
264,0.03349879839354091,0.027319615085919697,0.12358365539047453,0.3276858507006457,0.392998298460787,0.5052932402661935,0.6101579394553496,0.905281630023194,0.3276858507006457
265,0.032510184993346534,0.026411345021592245,0.12197680688566631,0.33630075336744386,0.3976083822322614,0.511888271749656,0.6169247115077177,0.9052094651909391,0.33630075336744386
266,0.03208480113082462,0.0260495829085509,0.12070436941252814,0.3242959929912379,0.3900720586605144,0.5017923055156028,0.609336422916939,0.9108028713582331,0.3242959929912379
267,0.0299147657222218,0.02408134461277061,0.11666842053333919,0.3377607190755732,0.39891536104859726,0.5127967891652366,0.6180199110675125,0.9056246802972343,0.3377607190755732
268,0.029238309504257307,0.023524084231919713,0.11428450213538276,0.33859540920027276,0.3988869246659857,0.5124930205738726,0.6266293574960693,0.9093625365945126,0.33859540920027276
269,0.02961635175678465,0.023855434730648994,0.11521833886702855,0.337502202131983,0.39806748700864386,0.5124628913483115,0.61776424810681,0.9051764544329572,0.337502202131983
270,0.02923769772880607,0.023515217213167086,0.11444960948493746,0.32378179546106944,0.3905273082129883,0.5023075320316885,0.6065849892124322,0.9076440151193825,0.32378179546106944
271,0.029058285885386996,0.02337968908250332,0.11357192695140839,0.3390237530411193,0.3993774964050813,0.5133528214270726,0.621848171238033,0.9068072546713285,0.3390237530411193
272,0.02752231475379732,0.021988898722661868,0.11066831234428617,0.3322664449047862,0.3962441382534576,0.508950005138357,0.6191119227398689,0.9080740980166313,0.3322664449047862
273,0.028708359226584435,0.023056677025225427,0.1130336398879687,0.3267321250203884,0.3941969921191533,0.5066002060405648,0.6068349741959176,0.9051267871155058,0.3267321250203884
274,0.027662790276938014,0.022135357268982463,0.110548654364215,0.33311073247794853,0.3943146076617819,0.5077762885727353,0.6143772143147347,0.9072410528689712,0.33311073247794853
275,0.030450977798965242,0.02467471733689308,0.11552520427438948,0.34038665664918494,0.4019018071844722,0.5156996941819427,0.627193438349562,0.9066451971287991,0.34038665664918494
276,0.027778168933259115,0.022224472007817693,0.11107393271393246,0.3229078828836932,0.3914496922357516,0.5032933508227133,0.6084935134449628,0.9074942786215576,0.3229078828836932
277,0.028186195012595918,0.022583994186586805,0.11204401486449772,0.3296616013077172,0.39479904836325935,0.5077981213935332,0.6162614562377997,0.9081445906845342,0.3296616013077172
278,0.02784024675687154,0.022306124576263957,0.11068243616157108,0.32021061726140254,0.3898184992598765,0.5020249439407029,0.6071347965192981,0.907396492655285,0.32021061726140254
279,0.027976571685738034,0.02240354402197732,0.11146055658658345,0.3421259665805282,0.40131410640297516,0.5157010560758674,0.6208740100374858,0.9048625160642407,0.3421259665805282
280,0.02604900859296322,0.020690958119100995,0.10716099954313701,0.33092146919983806,0.395231049056306,0.5086569446680346,0.6161706717216054,0.9073210207055951,0.33092146919983806
281,0.026237005781796243,0.020855016592476103,0.10763977799150679,0.3321990675264687,0.39680370462663245,0.5102579922596551,0.6148511094401287,0.9078897207366141,0.3321990675264687
282,0.02627116193373998,0.02088093509276708,0.10780453350808886,0.32935251244767144,0.39540095988548163,0.5086852164211261,0.6132577415207049,0.9056388165912627,0.32935251244767144
283,0.025680270459916856,0.020375242456793785,0.10610055178403854,0.3421429114585573,0.4008953803868005,0.5162636993697792,0.6283391688721338,0.9079263434111746,0.3421429114585573
284,0.026811962119407125,0.02139593277954393,0.10832058307197359,0.3299457250219403,0.39473630555651407,0.5080494807995277,0.6125810679087565,0.9056389963858145,0.3299457250219403
285,0.02587115578353405,0.02053371195991834,0.10674887233310276,0.33999337730082596,0.4017649390029185,0.5162952298489193,0.6271493330785123,0.9064485277283483,0.33999337730082596
286,0.026569438477357227,0.021202303262220487,0.10734270761410396,0.3244531140803839,0.39089358281908615,0.5036742866738602,0.610780780627295,0.9074742049421101,0.3244531140803839
287,0.028613716570867434,0.023109535376230877,0.11008362389273113,0.3455247837542133,0.404938845020352,0.5201435833490397,0.6282701215677389,0.904443380322085,0.3455247837542133
288,0.030133287732799847,0.02453159602979819,0.11203382992082173,0.3361535619267009,0.3983191047428232,0.512929345389412,0.6227251316813722,0.906136185263332,0.3361535619267009
289,0.027098131469554372,0.021640368633800082,0.10915525919861263,0.3449869611385194,0.40286858865257463,0.5181609136216501,0.6344967896338668,0.9075798803716525,0.3449869611385194
290,0.02784366077846951,0.02237104479637411,0.10945232212543488,0.33188949113316607,0.3977692847450574,0.5113604397949234,0.6178532719505135,0.9059155771459205,0.33188949113316607
291,0.034338419843051166,0.028654904415210087,0.1136703093846639,0.3437282595727028,0.4023802878730225,0.5174389831814536,0.6293628343935109,0.9078333338982275,0.3437282595727028
292,0.04186359979212284,0.03569625297354327,0.12334694299432966,0.30907270086534094,0.3846338799957073,0.4960770161654812,0.5941346901387212,0.9072164421743211,0.30907270086534094
293,0.03671670891344547,0.0306486998581224,0.12136017365588082,0.3412140841793382,0.4003277233604229,0.5152496093546097,0.6250606202778486,0.9057998629158224,0.3412140841793382
294,0.03395427742766009,0.028056936338543892,0.11794681681527032,0.33084762722931127,0.3952225986303705,0.5086358747896945,0.618000006844247,0.9075460680471871,0.33084762722931127
295,0.03614968992769718,0.03004234429034922,0.1221469019850095,0.36000354271946533,0.4080094565270525,0.5248678304443374,0.6408035870761297,0.906180755493613,0.36000354271946533
296,0.034102338262730174,0.028150679336653814,0.11903317355447346,0.3121214180225224,0.3842442343858155,0.494578435602596,0.5995886770411314,0.9094394225220102,0.3121214180225224
297,0.03336772177782324,0.02748907460934586,0.11757294005817837,0.32951242044906726,0.395295649766922,0.5079837289085694,0.6131728099165857,0.9056067522915391,0.32951242044906726
298,0.02936538350250986,0.023732709594898753,0.11265347235732609,0.3346709721072605,0.3975176510937286,0.5115394649139203,0.6230935465308323,0.9076037231286557,0.3346709721072605
299,0.031178904697299004,0.02556030617819892,0.11237197866042455,0.32948038825821696,0.39443692339189124,0.5071972291444287,0.6150859878202295,0.907811654324249,0.32948038825821696
300,0.027234879632790882,0.021861622316969767,0.1074651430050532,0.33650853309893247,0.39827788417989557,0.5130084591315204,0.6276904569990821,0.9081235319168458,0.33650853309893247
