sample_id,source_index,split,defect_type,source_pack,threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes,dense_threshold,geometry_threshold,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area
rot_v8_0040,319,test,rotated_rect,pilot_v8_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.5441176470588235,0.5375375375375375,-0.0065801095212859595,0.7047619047619048,0.69921875,-0.005543154761904812,0.19665271966527198,0.14225941422594143,-0.05439330543933055,5.086683222812435,5.140551345329866,286.0,273.0,239.0,0.044709712266922,0.03990187123417854,0.27735011739703497,0.26201372893109814,0.015336388465936823,0.9615521499342036,0.9659776098822628,0.001500000013038516,0.0010000000474974513,0.0013292406219989061,-0.0006698950310237706,0.0015612207353115082,-0.0006549122044816613,0.00023246345532947456,0.00800000037997961,0.00884413905441761,0.008764628320932388,-7.951073348522186e-05,0.006000000052154064,0.006457743234932423,0.006237061694264412,-0.0002206815406680107,0.0010000000474974513,0.001500000013038516,0.0013222876004874706,-0.00017771241255104542,30.00000044529205,15.156743013581066,15.967558185047864,14.843257431710981,14.032442260244181,-0.8108151714667997,0.4192315768394657,neutral,,0.6,0.5,0.5224358974358975,0.6863157894736842,0.012552301255230125,5.247471509014151,236.0
rect_v9_0027,146,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rectangular_notch,0.8326898813247681,0.16731011867523193,0.5277777777777778,0.5229357798165137,-0.004841997961264055,0.6909090909090909,0.6867469879518072,-0.004162102957283698,0.42857142857142855,0.41904761904761906,-0.00952380952380949,6.082762530298219,6.230203800680302,240.0,244.0,420.0,0.03229407221078873,0.028773657977581024,0.2539711440744066,0.2397289635946382,0.014242180479768385,0.9676536376657285,0.9712242829190995,0.000750000006519258,0.0010000000474974513,0.0015478837303817272,-0.0009130374528467655,0.001505933701992035,-0.0009159727487713099,4.2052596163145946e-05,0.008999999612569809,0.007568269036710262,0.007690898608416319,0.0001226295717060566,0.009499999694526196,0.006363454274833202,0.006218387745320797,-0.0001450665295124054,0.0010000000474974513,0.001500000013038516,0.0013210703618824482,-0.00017892965115606785,0.0,0.18556353986625845,0.4978086793420061,nan,nan,nan,0.38567462674533787,neutral,,0.6,0.5,0.4931506849315068,0.6605504587155964,0.44285714285714284,6.054073068265963,234.0
rot_p3_0041,240,test,rotated_rect,pilot_v3_rotated_rect,0.5,rectangular_notch,0.7068349719047546,0.29316505789756775,0.4343807763401109,0.43010752688172044,-0.004273249458390471,0.6056701030927835,0.6015037593984962,-0.004166343694287256,1.2199170124481329,1.3112033195020747,0.0912863070539418,4.666568724572597,2.7470354569253046,535.0,557.0,241.0,0.23149096965789795,0.18623992800712585,0.39433209081680143,0.3536970942786947,0.040634996538106705,0.9229488080472994,0.9382470475130819,-0.003000000026077032,0.0,-2.2059502953197807e-05,6.176266469992697e-05,-0.0011767810210585594,0.0002186133060604334,0.001165325630050977,0.00800000037997961,0.013491627760231495,0.01384783536195755,0.00035620760172605515,0.006000000052154064,0.007768208626657724,0.008065004833042622,0.00029679620638489723,0.0020000000949949026,0.001500000013038516,0.0015052792150527239,5.27920201420784e-06,-20.000000659393134,-2.3598158440874193,-2.9005501812896926,17.640184815305716,17.09945047810345,-0.5407343372022666,0.6693263569405941,neutral,,0.6,0.5,0.4435946462715105,0.614569536423841,1.1327800829875518,4.717703689933484,514.0
rect_p2_0100,99,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.6454117298126221,0.35458827018737793,0.5916955017301038,0.5894160583941606,-0.00227944333594321,0.7434782608695653,0.7416762342135477,-0.0018020266560175857,0.6900584795321637,0.5467836257309941,-0.14327485380116955,0.05758933210066684,0.4755080033498686,578.0,529.0,342.0,0.37610211968421936,0.3602882921695709,0.4549213200587527,0.4452546615459557,0.009666658512796966,0.893372567591666,0.8983602725085544,0.0,0.0010000000474974513,0.00013767738710157573,0.0010616859653964639,-0.0003334479406476021,0.0011669392697513103,0.00048273940436262725,0.010999999940395355,0.012454570271074772,0.010951468721032143,-0.0015031015500426292,0.006000000052154064,0.009192145429551601,0.00989314541220665,0.0007009999826550484,0.0015999999595806003,0.001500000013038516,0.0017037970246747136,0.00020379701163619757,0.0,3.203206535583536,3.148565449110257,nan,nan,nan,0.8792155942693369,neutral,,0.6,0.5,0.6594488188976378,0.7947805456702254,0.4649122807017544,0.2683443259252283,501.0
rect_v9_0017,136,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rectangular_notch,0.7269538640975952,0.2730461061000824,0.41379310344827586,0.4151696606786427,0.0013765572303668372,0.5853658536585366,0.5867418899858956,0.0013760363273590537,0.48148148148148145,0.5411522633744856,0.05967078189300418,6.708203932499369,5.38351639622592,252.0,223.0,486.0,0.20972368121147156,0.07448694109916687,0.9780604110042469,0.5828838388161542,0.39517657218809266,0.8848378864719737,0.9101212534109367,0.0,0.0010000000474974513,-0.001687289448454976,-0.0007242066785693169,-0.0005834451876580715,-0.00056938745547086,0.0011146484396145156,0.010999999940395355,0.00767982704564929,0.00722381891682744,-0.0004560081288218498,0.008500000461935997,0.006753023713827133,0.006075091194361448,-0.0006779325194656849,0.0024999999441206455,0.001500000013038516,0.0015098853036761284,9.885290637612343e-06,0.0,2.0623329312030374,15.569300099828176,nan,nan,nan,0.8860589330602404,neutral,,0.6,0.5,0.40594059405940597,0.5774647887323944,0.5390946502057613,6.3716243188420325,224.0
rect_p2_0092,91,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.08774334192276001,0.91225665807724,0.5272206303724928,0.53125,0.004029369627507218,0.6904315196998124,0.6938775510204082,0.0034460313205957327,0.8502673796791443,0.8823529411764706,0.03208556149732622,2.4059031517517417,0.8087789274975248,692.0,704.0,374.0,0.3011041283607483,0.21092985570430756,0.38067295235304816,0.31861241400601276,0.0620605383470354,0.9261694957810336,0.9487625817684016,0.0022499999031424522,0.0005000000237487257,0.0007146743591874838,0.0007595957140438259,0.0017946907319128513,0.0007458026520907879,0.0010801044458351703,0.010999999940395355,0.013293175026774406,0.01244105864316225,-0.0008521163836121559,0.007000000216066837,0.010399864986538887,0.01135815866291523,0.0009582936763763428,0.0013000000035390258,0.001500000013038516,0.0016289522172883153,0.00012895220424979925,0.0,12.024516444182536,14.710125481490394,nan,nan,nan,0.9859558083017544,neutral,,0.6,0.5,0.5876288659793815,0.7402597402597403,0.47058823529411764,2.3978344224227293,550.0
rot_v7_0032,279,test,rotated_rect,pilot_v7_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.6548387096774193,0.6619718309859155,0.007133121308496193,0.7914230019493177,0.7966101694915254,0.005187167542207716,0.14644351464435146,0.02510460251046025,-0.12133891213389121,1.8225728419455494,1.7442476276862844,274.0,233.0,239.0,0.07879994809627533,0.03295912221074104,0.44144008385009775,0.28549375863614745,0.1559463252139503,0.9496712159292159,0.9584177797713782,-0.001500000013038516,0.0,-0.0015434378292411566,0.0005947439931333065,-0.001177687430754304,0.0005523129366338253,0.0003682034064874382,0.00800000037997961,0.008203616365790367,0.00764171127229929,-0.0005619050934910774,0.006000000052154064,0.0067278663627803326,0.006146185100078583,-0.0005816812627017498,0.0010000000474974513,0.001500000013038516,0.0014854909386485815,-1.450907438993454e-05,30.00000044529205,-18.9620616737959,-19.7279376156186,48.962062119087946,49.727938060910645,0.7658759418226992,0.5138640166915144,neutral,,0.6,0.5,0.7021276595744681,0.825,0.008368200836820083,1.8676459587154948,241.0
rot_v9_0014,333,test,rotated_rect,pilot_v9_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.4245810055865922,0.4350453172205438,0.010464311633951617,0.596078431372549,0.6063157894736843,0.010237358101135241,0.125,0.020833333333333332,-0.10416666666666667,6.452000628812546,6.083176902066253,270.0,235.0,240.0,0.04146800935268402,0.02235112152993679,0.3394809758275186,0.24923470033006137,0.09024627549745726,0.9656334579015986,0.9700785347092813,0.001500000013038516,0.0010000000474974513,7.74055952206254e-05,-0.0009335486101917922,0.00012564053758978844,-0.000830602366477251,0.00011368614146099863,0.00800000037997961,0.008367110975086689,0.007875224575400352,-0.0004918863996863365,0.006000000052154064,0.006422801408916712,0.006014804821461439,-0.0004079965874552727,0.001500000013038516,0.001500000013038516,0.0014326984528452158,-6.730156019330025e-05,20.000000659393134,18.718276854392514,20.411427815672607,1.2817238050006239,0.4114271562794727,-0.8702966487211512,0.4008376689065336,improved,,0.6,0.5,0.4208955223880597,0.592436974789916,0.016666666666666666,6.466371286907076,236.0
rot_v7_0017,264,test,rotated_rect,pilot_v7_topup_rotated_rect,0.5,rectangular_notch,0.6806703805923462,0.3193296492099762,0.41354723707664887,0.4248927038626609,0.01134546678601206,0.5851197982345523,0.5963855421686747,0.011265743934122385,1.3041666666666667,0.7666666666666667,-0.5375,3.3390959754379694,5.371327193058582,553.0,424.0,240.0,0.358328253030777,0.2359832227230072,0.8209672805040512,0.6662326104516725,0.15473467005237873,0.8369883798510321,0.8421955363042791,-0.001500000013038516,0.0010000000474974513,-0.0015315613709390163,-0.00010631087207002565,-0.0008981109131127596,-0.0006798870163038373,0.0008545461177770274,0.00800000037997961,0.013545921072363853,0.011692528612911701,-0.0018533924594521523,0.006000000052154064,0.008317461237311363,0.00717216357588768,-0.0011452976614236832,0.0010000000474974513,0.001500000013038516,0.0017590788193047047,0.0002590788062661886,-20.000000659393134,-2.7294372939947715,-1.743738650646087,17.27056336539836,18.256262008747044,0.9856986433486838,1.4393004307380441,improved,,0.6,0.5,0.4215328467153285,0.5930680359435173,1.2458333333333333,3.456172211103184,539.0
rect_p2_0115,114,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.6528449058532715,0.3471551239490509,0.45569620253164556,0.46839080459770116,0.012694602066055605,0.6260869565217392,0.6379647749510763,0.011877818429337106,0.7380952380952381,0.7037037037037037,-0.03439153439153442,3.936153179110198,4.223708952348264,657.0,644.0,378.0,0.18977685272693634,0.17275355756282806,0.37474586030873946,0.3575433655968991,0.017202494711840377,0.9275446931089747,0.9343547376246688,0.000750000006519258,-0.0005000000237487257,0.0007408228702843189,0.000772970262914896,0.0009069954976439476,0.0008503966964781284,0.00018332537930664062,0.008999999612569809,0.01528508123010397,0.014166099950671196,-0.0011189812794327736,0.008500000461935997,0.008719578385353088,0.00891657080501318,0.0001969924196600914,0.002199999988079071,0.001500000013038516,0.0017475341446697712,0.00024753413163125515,0.0,3.105296414161638,3.534048519261083,nan,nan,nan,0.657952933643017,improved,,0.6,0.5,0.4850863422291994,0.653276955602537,0.5026455026455027,3.9387958062449733,568.0
rect_v9_0044,163,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.5,rectangular_notch,0.7270447015762329,0.2729552984237671,0.4843137254901961,0.5019607843137255,0.017647058823529405,0.6525759577278731,0.6684073107049608,0.01583135297708771,0.515686274509804,0.4980392156862745,-0.01764705882352946,1.4598005188336456,0.8618572106576008,247.0,256.0,510.0,0.07975393533706665,0.05897308140993118,0.3207089144115292,0.2757794373262104,0.0449294770853188,0.9622389754004961,0.9659342569912797,0.003000000026077032,-0.0005000000237487257,0.0017141902353614569,-0.0007301585283130407,0.002448440995067358,-0.0007485294481739402,0.0007344805435307518,0.010999999940395355,0.007634082809090614,0.008009437471628189,0.00037535466253757477,0.009499999694526196,0.006481022108346224,0.006697501987218857,0.00021647987887263298,0.0010000000474974513,0.001500000013038516,0.0012695272453129292,-0.0002304727677255869,0.0,-2.0609602766232764,-2.2109132378694984,nan,nan,nan,0.63544292344225,improved,,0.6,0.5,0.46078431372549017,0.6308724832214765,0.5392156862745098,1.8038450456859156,235.0
rect_p2_0104,103,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rectangular_notch,0.5683987140655518,0.43160125613212585,0.7801120448179272,0.7985611510791367,0.018449106261209547,0.8764752163650669,0.888,0.011524783634933145,0.22982456140350876,0.19298245614035087,-0.0368421052631579,2.2530001586950497,3.2185479032533206,701.0,680.0,570.0,0.39139631390571594,0.2354259043931961,0.3797105841460262,0.29449061639028745,0.08521996775573876,0.9607337225917345,0.9716211316419177,0.003000000026077032,0.0,0.0018176761223003268,0.0005429984303191304,0.0026590777561068535,0.0010754745453596115,0.0009957346646877851,0.012000000104308128,0.013817141763865948,0.012148547917604446,-0.0016685938462615013,0.009499999694526196,0.010098922997713089,0.011196509003639221,0.0010975860059261322,0.0010000000474974513,0.001500000013038516,0.0012727119028568268,-0.00022728811018168926,0.0,-4.174037031047866,-3.538095619787727,nan,nan,nan,1.3691287616949113,improved,,0.6,0.5,0.7543103448275862,0.85995085995086,0.14210526315789473,2.3520284930248794,651.0
rot_v9_0041,360,test,rotated_rect,pilot_v9_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.6190476190476191,0.6395759717314488,0.020528352683829687,0.7647058823529411,0.7801724137931034,0.015466531440162301,0.125,0.06666666666666667,-0.058333333333333334,3.059785967404213,1.756823154754202,270.0,224.0,240.0,0.09582740813493729,0.039513275027275085,0.6310450538806379,0.4052163962116435,0.2258286576689944,0.92191569704986,0.930241974901581,0.001500000013038516,0.0,0.0011833704775199294,-0.0009739374509081244,0.001238873228430748,-0.0005631347885355353,0.00041453514057444613,0.00800000037997961,0.008666448295116425,0.007921929471194744,-0.0007445188239216805,0.006000000052154064,0.006203747354447842,0.005740738473832607,-0.0004630088806152344,0.001500000013038516,0.001500000013038516,0.0015673567540943623,6.735674105584621e-05,-20.000000659393134,21.47738982622711,28.387864454838777,41.47739048562025,48.387865114231914,6.9104746286116665,0.7306290549329839,improved,,0.6,0.5,0.6484641638225256,0.7867494824016563,0.0125,3.1016018626784,243.0
rect_p2_0120,119,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.44223135709762573,0.5577686429023743,0.7069825436408977,0.7278562259306803,0.02087368228978259,0.8283418553688824,0.8424962852897474,0.01415442992086502,0.4144620811287478,0.37389770723104054,-0.04056437389770723,2.6357969762652327,0.4315991072795095,802.0,779.0,567.0,0.2852674126625061,0.16804161667823792,0.3363308964616863,0.2581363166714377,0.07819457979024858,0.967119830688434,0.974498911936549,0.003000000026077032,0.0010000000474974513,0.0019281733548268676,0.00040650402661412954,0.002733544446527958,0.0009329731110483408,0.0009621810080295717,0.013000000268220901,0.014920803718268871,0.013383555226027966,-0.0015372484922409058,0.008500000461935997,0.010727250017225742,0.011679206974804401,0.0009519569575786591,0.0010000000474974513,0.001500000013038516,0.0012763298582285643,-0.00022367015480995178,0.0,5.696332944674206,5.5137312523085,nan,nan,nan,1.2754967672416495,improved,,0.6,0.5,0.7274011299435028,0.8421913327882257,0.15696649029982362,2.6451891387974302,656.0
rot_v9_0028,347,test,rotated_rect,pilot_v9_topup_rotated_rect,0.5,rotated_rect,0.05000000074505806,0.949999988079071,0.6062176165803109,0.6280487804878049,0.021831163907493956,0.7548387096774194,0.7715355805243446,0.01669687084692517,0.5941422594142259,0.23430962343096234,-0.3598326359832636,4.07787398593618,3.5400383937460926,381.0,295.0,239.0,0.205092653632164,0.06275283545255661,0.7207940589116026,0.3987060476383162,0.32208801127328646,0.9241942515181184,0.9475570524662766,0.001500000013038516,0.0010000000474974513,0.0018820194527506828,-0.0002719233452808112,0.0010735192336142063,-9.417813271284103e-05,0.0008278079275620423,0.00800000037997961,0.010273074731230736,0.009023042395710945,-0.0012500323355197906,0.006000000052154064,0.007466630078852177,0.006592265330255032,-0.0008743647485971451,0.001500000013038516,0.001500000013038516,0.001692141522653401,0.00019214150961488485,-30.00000044529205,-34.99999983559887,-34.987206891283435,4.999999390306826,4.98720644599139,-0.012792944315435761,0.9892816100456715,improved,,0.6,0.5,0.5431309904153354,0.7039337474120083,0.02092050209205021,4.041611048520036,244.0
rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,0.5,rotated_rect,0.06949061900377274,0.9305093884468079,0.5819397993311036,0.6073943661971831,0.025454566866079498,0.7357293868921776,0.755750273822563,0.020020886930385395,0.6277777777777778,0.5361111111111111,-0.09166666666666667,1.743697496917593,3.4291181246713536,586.0,553.0,360.0,0.5590155124664307,0.4748309552669525,0.42284648981113304,0.3897088889752956,0.033137600835837444,0.9367454921806946,0.9382304316255009,0.0,0.0,0.0002397645148448646,0.0005513624055311084,-0.0006340201944112778,0.0010382069740444422,0.0010002586425624002,0.00800000037997961,0.0119004612788558,0.010187346488237381,-0.0017131147906184196,0.009499999694526196,0.009845269843935966,0.010924162343144417,0.0010788924992084503,0.0010000000474974513,0.001500000013038516,0.0012760759564116597,-0.00022392405662685633,0.0,12.783621107216815,11.304411307535386,nan,nan,nan,1.3401969479383362,improved,,0.6,0.5,0.6159554730983302,0.7623421354764638,0.41944444444444445,1.7780095424562596,511.0
