planned_row_id,base_group_id,base_sample_id,base_role,source_split,source_subset,true_shape_type,pred_shape_type,burial_depth_level,size_level,aspect_bin,hardcase_target_id,center_xyz_error_mm,burial_depth_error_mm,risk_score,failure_tags,paired_existing_x_variant,observation_variant,observation_family,generation_action,reuse_existing_x_scan,sensor_z_m,scan_direction,path_coordinate_axis,path_coordinate_start_m,path_coordinate_stop_m,path_point_count,line_coordinate_axis,line_coordinate_offsets_m,line_count,axis_order,direction_names_after_assembly,expected_y_scan_delta_shape,expected_assembled_delta_shape,requires_comsol,requires_direction_aware_sensor_points,requires_new_manifest_now,source_richer_manifest,notes
richer_obs_base_017_D1_y_scan_5line_z0p008,richer_obs_base_017,internal_hard_topup_107,center_outlier,test,hardcase_topup,internal_sphere,internal_cuboid,deep_plus,large,compact,target_07_deep_plus_edge,7.858855724334717,0.6308043599128723,0.8396578463448849,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_017_D2_y_scan_9line_z0p008,richer_obs_base_017,internal_hard_topup_107,center_outlier,test,hardcase_topup,internal_sphere,internal_cuboid,deep_plus,large,compact,target_07_deep_plus_edge,7.858855724334717,0.6308043599128723,0.8396578463448849,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_018_D1_y_scan_5line_z0p008,richer_obs_base_018,internal_hard_topup_111,center_outlier,test,hardcase_topup,internal_cuboid,internal_cuboid,deep_plus,large,compact,target_07_deep_plus_edge,7.920622825622559,0.31688669323921204,0.11052289710771886,center_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_018_D2_y_scan_9line_z0p008,richer_obs_base_018,internal_hard_topup_111,center_outlier,test,hardcase_topup,internal_cuboid,internal_cuboid,deep_plus,large,compact,target_07_deep_plus_edge,7.920622825622559,0.31688669323921204,0.11052289710771886,center_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_019_D1_y_scan_5line_z0p008,richer_obs_base_019,internal_hard_topup_108,center_outlier,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep_plus,medium,elongated_y,target_07_deep_plus_edge,6.215213298797607,0.8667067289352417,0.49665724448443277,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_019_D2_y_scan_9line_z0p008,richer_obs_base_019,internal_hard_topup_108,center_outlier,test,hardcase_topup,internal_cuboid,internal_ellipsoid,deep_plus,medium,elongated_y,target_07_deep_plus_edge,6.215213298797607,0.8667067289352417,0.49665724448443277,center_outlier|dimension_outlier|shape_misclassified|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_020_D1_y_scan_5line_z0p008,richer_obs_base_020,internal_hard_topup_102,center_outlier,test,hardcase_topup,internal_cuboid,internal_cuboid,shallow,medium,elongated_y,target_06_shallow_edge,6.661513805389404,0.48964300751686096,0.6086749685916661,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_020_D2_y_scan_9line_z0p008,richer_obs_base_020,internal_hard_topup_102,center_outlier,test,hardcase_topup,internal_cuboid,internal_cuboid,shallow,medium,elongated_y,target_06_shallow_edge,6.661513805389404,0.48964300751686096,0.6086749685916661,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_021_D1_y_scan_5line_z0p008,richer_obs_base_021,internal_pilot_016,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep,medium,compact,,5.529272556304932,0.8463021516799927,0.7179767198913783,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_021_D2_y_scan_9line_z0p008,richer_obs_base_021,internal_pilot_016,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep,medium,compact,,5.529272556304932,0.8463021516799927,0.7179767198913783,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_022_D1_y_scan_5line_z0p008,richer_obs_base_022,internal_topup_033,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,elongated_y,,5.3307061195373535,0.7341118454933167,0.10498069564782997,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_022_D2_y_scan_9line_z0p008,richer_obs_base_022,internal_topup_033,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,shallow,large,elongated_y,,5.3307061195373535,0.7341118454933167,0.10498069564782997,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_023_D1_y_scan_5line_z0p008,richer_obs_base_023,internal_pilot_072,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,medium,small,elongated_y,,5.799923896789551,0.3891098201274872,0.2455019615852779,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_023_D2_y_scan_9line_z0p008,richer_obs_base_023,internal_pilot_072,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,medium,small,elongated_y,,5.799923896789551,0.3891098201274872,0.2455019615852779,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_024_D1_y_scan_5line_z0p008,richer_obs_base_024,internal_pilot_024,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep_plus,large,compact,,5.329172611236572,0.4087146520614624,0.8411116157078466,center_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_024_D2_y_scan_9line_z0p008,richer_obs_base_024,internal_pilot_024,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep_plus,large,compact,,5.329172611236572,0.4087146520614624,0.8411116157078466,center_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_025_D1_y_scan_5line_z0p008,richer_obs_base_025,internal_hard_topup_106,center_outlier,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_x,target_07_deep_plus_edge,5.1003098487854,0.3261505663394928,0.48910074465480347,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_025_D2_y_scan_9line_z0p008,richer_obs_base_025,internal_hard_topup_106,center_outlier,test,hardcase_topup,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_x,target_07_deep_plus_edge,5.1003098487854,0.3261505663394928,0.48910074465480347,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_026_D1_y_scan_5line_z0p008,richer_obs_base_026,internal_pilot_057,center_outlier,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_y,,4.179083347320557,0.777611494064331,0.28140698190051766,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_026_D2_y_scan_9line_z0p008,richer_obs_base_026,internal_pilot_057,center_outlier,test,source_v2,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_y,,4.179083347320557,0.777611494064331,0.28140698190051766,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_027_D1_y_scan_5line_z0p008,richer_obs_base_027,internal_pilot_082,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,deep,medium,compact,,4.014342308044434,0.795261025428772,0.10678781851284547,center_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_027_D2_y_scan_9line_z0p008,richer_obs_base_027,internal_pilot_082,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,deep,medium,compact,,4.014342308044434,0.795261025428772,0.10678781851284547,center_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_028_D1_y_scan_5line_z0p008,richer_obs_base_028,internal_pilot_065,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,shallow,medium,elongated_x,,5.085655689239502,0.23596099019050598,0.7231046294055324,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_028_D2_y_scan_9line_z0p008,richer_obs_base_028,internal_pilot_065,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,shallow,medium,elongated_x,,5.085655689239502,0.23596099019050598,0.7231046294055324,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_029_D1_y_scan_5line_z0p008,richer_obs_base_029,internal_pilot_019,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep_plus,small,compact,,4.066792964935303,0.6259461045265198,0.16608328209141565,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_029_D2_y_scan_9line_z0p008,richer_obs_base_029,internal_pilot_019,center_outlier,test,source_v2,internal_sphere,internal_sphere,deep_plus,small,compact,,4.066792964935303,0.6259461045265198,0.16608328209141565,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
richer_obs_base_030_D1_y_scan_5line_z0p008,richer_obs_base_030,internal_pilot_084,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,deep,medium,elongated_y,,3.7310636043548584,0.6655089259147644,0.42739223908033436,center_outlier|dimension_outlier|visual_suspect,R1_5line_z0p008,D1_y_scan_5line_z0p008,D1,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.024,-0.012,0.0,0.012,0.024]",5,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,5,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 5-line top-up; pair with existing x_scan R1_5line_z0p008
richer_obs_base_030_D2_y_scan_9line_z0p008,richer_obs_base_030,internal_pilot_084,center_outlier,test,source_v2,internal_cuboid,internal_cuboid,deep,medium,elongated_y,,3.7310636043548584,0.6655089259147644,0.42739223908033436,center_outlier|dimension_outlier|visual_suspect,R1_9line_z0p008,D2_y_scan_9line_z0p008,D2,generate_y_scan_only,True,0.008,y_scan,y,-0.01,0.01,201,x,"[-0.032,-0.024,-0.016,-0.008,0.0,0.008,0.016,0.024,0.032]",9,"Bx,By,Bz","[""x_scan"",""y_scan""]","(3,9,201)","(3,2,9,201)",True,True,False,C:\Users\19166\Desktop\PINN_project\results\manifests\comsol_internal_defect_richer_observation_pack_v1.manifest.json,future 23.2b y_scan 9-line top-up; pair with existing x_scan R1_9line_z0p008
