scope,feature,target,finite_count,pearson_r,spearman_r,abs_pearson_r,abs_spearman_r,label_usage
val,nlslite_Bx_ypos_zero_crossings,W_m,39,-0.26838921810512556,-0.24593625006711092,0.26838921810512556,0.24593625006711092,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,profile_depth_energy,39,-0.11503202145086251,-0.012413940820479844,0.11503202145086251,0.012413940820479844,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,profile_grid_max_abs_depth_m,39,0.059745669983286155,0.012446105427538467,0.059745669983286155,0.012446105427538467,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,profile_grid_mean_abs_depth_m,39,0.05899536559939594,0.048219439550624195,0.05899536559939594,0.048219439550624195,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,profile_max_abs_depth_m,39,0.05960584635141426,0.02144226141719246,0.05960584635141426,0.02144226141719246,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,profile_mean_abs_depth_m,39,-0.14269392957947627,-0.09756741917583746,0.14269392957947627,0.09756741917583746,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,projected_mask_area_px,39,-0.25452445697930864,-0.19943207013363304,0.25452445697930864,0.19943207013363304,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,wLD,39,-0.15388603557664576,-0.09241011722137166,0.15388603557664576,0.09241011722137166,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,wLW,39,-0.06833365263740832,-0.0009326482758986976,0.06833365263740832,0.0009326482758986976,diagnostic_target_only
val,nlslite_Bx_ypos_zero_crossings,wWD,39,0.013645337506305246,0.12530622652043152,0.013645337506305246,0.12530622652043152,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,D_m,39,-0.10559489279179116,-0.1082757696787054,0.10559489279179116,0.1082757696787054,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,L_m,39,-0.17013893936323182,-0.06882245279009064,0.17013893936323182,0.06882245279009064,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,W_m,39,-0.1873796290751221,-0.0356806197456539,0.1873796290751221,0.0356806197456539,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,profile_depth_energy,39,-0.18822124469812498,-0.11093117408906883,0.18822124469812498,0.11093117408906883,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,profile_grid_max_abs_depth_m,39,-0.10559488102270016,-0.1082757696787054,0.10559488102270016,0.1082757696787054,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,profile_grid_mean_abs_depth_m,39,-0.08624645950042291,-0.0805668016194332,0.08624645950042291,0.0805668016194332,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,profile_max_abs_depth_m,39,-0.10602587016402218,-0.11437246963562754,0.10602587016402218,0.11437246963562754,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,profile_mean_abs_depth_m,39,-0.21507959772880506,-0.07307692307692308,0.21507959772880506,0.07307692307692308,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,projected_mask_area_px,39,-0.20558008757342222,-0.05518708486470197,0.20558008757342222,0.05518708486470197,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,wLD,39,-0.017253433577760206,-0.019692507899018254,0.017253433577760206,0.019692507899018254,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,wLW,39,-0.02860546968185325,0.048867715175248405,0.02860546968185325,0.048867715175248405,diagnostic_target_only
val,nlslite_By_center_to_outer_abs_peak_ratio,wWD,39,-0.04859915098869284,0.04178442812961077,0.04859915098869284,0.04178442812961077,diagnostic_target_only
val,nlslite_By_fit_residual_max,D_m,39,-0.04994708137007957,0.030747477237720467,0.04994708137007957,0.030747477237720467,diagnostic_target_only
val,nlslite_By_fit_residual_max,L_m,39,-0.06720107915882675,-0.058351680799870055,0.06720107915882675,0.058351680799870055,diagnostic_target_only
val,nlslite_By_fit_residual_max,W_m,39,-0.05580957196123208,-0.038025346186082595,0.05580957196123208,0.038025346186082595,diagnostic_target_only
val,nlslite_By_fit_residual_max,profile_depth_energy,39,-0.08487743824705654,0.011943319838056682,0.08487743824705654,0.011943319838056682,diagnostic_target_only
val,nlslite_By_fit_residual_max,profile_grid_max_abs_depth_m,39,-0.04994707071526681,0.030747477237720467,0.04994707071526681,0.030747477237720467,diagnostic_target_only
val,nlslite_By_fit_residual_max,profile_grid_mean_abs_depth_m,39,-0.050588085177998926,0.022874493927125504,0.050588085177998926,0.022874493927125504,diagnostic_target_only
val,nlslite_By_fit_residual_max,profile_max_abs_depth_m,39,-0.05024782442932791,0.004048582995951417,0.05024782442932791,0.004048582995951417,diagnostic_target_only
val,nlslite_By_fit_residual_max,profile_mean_abs_depth_m,39,-0.07221601176354758,-0.031983805668016195,0.07221601176354758,0.031983805668016195,diagnostic_target_only
val,nlslite_By_fit_residual_max,projected_mask_area_px,39,-0.05908901968402964,-0.032707208094126125,0.05908901968402964,0.032707208094126125,diagnostic_target_only
val,nlslite_By_fit_residual_max,wLD,39,-0.053204204532582164,-0.04662940989560282,0.053204204532582164,0.04662940989560282,diagnostic_target_only
val,nlslite_By_fit_residual_max,wLW,39,-0.03465774342492012,-0.13443733358881102,0.03465774342492012,0.13443733358881102,diagnostic_target_only
val,nlslite_By_fit_residual_max,wWD,39,-0.008610230100222762,-0.0009172191540646268,0.008610230100222762,0.0009172191540646268,diagnostic_target_only
val,nlslite_By_fit_residual_mean,D_m,39,-0.08036573103475779,-0.026586927512484364,0.08036573103475779,0.026586927512484364,diagnostic_target_only
val,nlslite_By_fit_residual_mean,L_m,39,-0.14089106025733344,-0.10470771990220584,0.14089106025733344,0.10470771990220584,diagnostic_target_only
val,nlslite_By_fit_residual_mean,W_m,39,-0.07948685021926477,-0.020898648708168717,0.07948685021926477,0.020898648708168717,diagnostic_target_only
val,nlslite_By_fit_residual_mean,profile_depth_energy,39,-0.10453853080409135,-0.027530364372469637,0.10453853080409135,0.027530364372469637,diagnostic_target_only
val,nlslite_By_fit_residual_mean,profile_grid_max_abs_depth_m,39,-0.0803657193650285,-0.026586927512484364,0.0803657193650285,0.026586927512484364,diagnostic_target_only
val,nlslite_By_fit_residual_mean,profile_grid_mean_abs_depth_m,39,-0.07546913521682894,-0.009919028340080972,0.07546913521682894,0.009919028340080972,diagnostic_target_only
val,nlslite_By_fit_residual_mean,profile_max_abs_depth_m,39,-0.08087393927980045,-0.05283400809716599,0.08087393927980045,0.05283400809716599,diagnostic_target_only
val,nlslite_By_fit_residual_mean,profile_mean_abs_depth_m,39,-0.10116333883579409,-0.056680161943319846,0.10116333883579409,0.056680161943319846,diagnostic_target_only
val,nlslite_By_fit_residual_mean,projected_mask_area_px,39,-0.0892890918410756,-0.044554710716456634,0.0892890918410756,0.044554710716456634,diagnostic_target_only
val,nlslite_By_fit_residual_mean,wLD,39,-0.021714655840177108,-0.012550147521135986,0.021714655840177108,0.012550147521135986,diagnostic_target_only
val,nlslite_By_fit_residual_mean,wLW,39,-0.014931641544922283,-0.1432294329718055,0.014931641544922283,0.1432294329718055,diagnostic_target_only
val,nlslite_By_fit_residual_mean,wWD,39,0.0019235836592711047,0.023949611245020805,0.0019235836592711047,0.023949611245020805,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,D_m,39,0.19942658337023736,0.1949369761506964,0.19942658337023736,0.1949369761506964,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,L_m,39,0.11601340224821376,0.10033642674123996,0.11601340224821376,0.10033642674123996,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,W_m,39,0.020431068387051943,0.04087979576573491,0.020431068387051943,0.04087979576573491,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,profile_depth_energy,39,0.07785561948684666,0.19089068825910932,0.07785561948684666,0.19089068825910932,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,profile_grid_max_abs_depth_m,39,0.1994265779573164,0.1949369761506964,0.1994265779573164,0.1949369761506964,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,profile_grid_mean_abs_depth_m,39,0.2212958786316846,0.23421052631578948,0.2212958786316846,0.23421052631578948,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,profile_max_abs_depth_m,39,0.19896065078897562,0.19919028340080971,0.19896065078897562,0.19919028340080971,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,profile_mean_abs_depth_m,39,0.08930320727805911,0.09412955465587046,0.08930320727805911,0.09412955465587046,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,projected_mask_area_px,39,0.05699244020948994,0.06531315548207847,0.05699244020948994,0.06531315548207847,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,wLD,39,-0.011121222113314061,-0.02244741833048713,0.011121222113314061,0.02244741833048713,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,wLW,39,0.04728208463525529,0.06778095222006213,0.04728208463525529,0.06778095222006213,diagnostic_target_only
val,nlslite_By_line_to_line_amplitude_spread,wWD,39,0.07959914908814153,0.05900776557815765,0.07959914908814153,0.05900776557815765,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,D_m,39,-0.04186192247891594,-0.03369030509215575,0.04186192247891594,0.03369030509215575,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,L_m,39,0.02255154344192389,-0.014028801307285831,0.02255154344192389,0.014028801307285831,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,W_m,39,-0.008719056309659237,-0.023753098287821028,0.008719056309659237,0.023753098287821028,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,profile_depth_energy,39,-0.014799760743620181,-0.03279352226720648,0.014799760743620181,0.03279352226720648,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,profile_grid_max_abs_depth_m,39,-0.04186193475417816,-0.03369030509215575,0.04186193475417816,0.03369030509215575,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,profile_grid_mean_abs_depth_m,39,0.0033137333563315985,0.007894736842105263,0.0033137333563315985,0.007894736842105263,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,profile_max_abs_depth_m,39,-0.04166701377818017,-0.03117408906882591,0.04166701377818017,0.03117408906882591,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,profile_mean_abs_depth_m,39,-0.012117131331148112,-0.02854251012145749,0.012117131331148112,0.02854251012145749,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,projected_mask_area_px,39,0.004139435490312365,0.014176498864327113,0.004139435490312365,0.014176498864327113,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,wLD,39,0.1596503744052787,0.10315609060055676,0.1596503744052787,0.10315609060055676,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,wLW,39,0.13501387407297674,0.06256703281851889,0.13501387407297674,0.06256703281851889,diagnostic_target_only
val,nlslite_By_line_to_line_energy_spread,wWD,39,0.07654893275724693,0.05381019037179143,0.07654893275724693,0.05381019037179143,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,D_m,39,-0.03229815271389018,0.015383083410698018,0.03229815271389018,0.015383083410698018,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,L_m,39,-0.07243714988375684,-0.03270290682567941,0.07243714988375684,0.03270290682567941,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,W_m,39,0.08660618992769874,0.14250321180453165,0.08660618992769874,0.14250321180453165,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,profile_depth_energy,39,0.02530305663418756,0.07514686418781119,0.02530305663418756,0.07514686418781119,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,profile_grid_max_abs_depth_m,39,-0.032298158224458536,0.015383083410698018,0.032298158224458536,0.015383083410698018,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,profile_grid_mean_abs_depth_m,39,-0.006201543559422427,0.07798259491187955,0.006201543559422427,0.07798259491187955,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,profile_max_abs_depth_m,39,-0.03222084023701164,0.011849303382714164,0.03222084023701164,0.011849303382714164,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,profile_mean_abs_depth_m,39,0.031814645310224,0.11940451870273504,0.031814645310224,0.11940451870273504,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,projected_mask_area_px,39,0.05251947843808608,0.09899184470174138,0.05251947843808608,0.09899184470174138,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,wLD,39,0.06936871372752142,0.16743701357270577,0.06936871372752142,0.16743701357270577,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,wLW,39,0.11305201450270726,0.08367800989692484,0.11305201450270726,0.08367800989692484,diagnostic_target_only
val,nlslite_By_line_to_line_peak_position_std_m,wWD,39,0.15989126825766034,0.180394104753844,0.15989126825766034,0.180394104753844,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,D_m,39,-0.04996767191712328,-0.022906219666562602,0.04996767191712328,0.022906219666562602,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,L_m,39,-0.10077335724211109,-0.07453995422446152,0.10077335724211109,0.07453995422446152,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,W_m,39,0.05577347746472818,0.0970476171735655,0.05577347746472818,0.0970476171735655,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,profile_depth_energy,39,0.007563654096445062,0.03535969393385697,0.007563654096445062,0.03535969393385697,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,profile_grid_max_abs_depth_m,39,-0.04996767719788578,-0.022906219666562602,0.04996767719788578,0.022906219666562602,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,profile_grid_mean_abs_depth_m,39,-0.02738677826932845,0.038095257647937586,0.02738677826932845,0.038095257647937586,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,profile_max_abs_depth_m,39,-0.04994463223546051,-0.025633245172681413,0.04994463223546051,0.025633245172681413,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,profile_mean_abs_depth_m,39,0.010142716872062791,0.07831817596238233,0.010142716872062791,0.07831817596238233,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,projected_mask_area_px,39,0.022630200904442725,0.05721961256140754,0.022630200904442725,0.05721961256140754,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,wLD,39,0.04920171558256426,0.1572912105928407,0.04920171558256426,0.1572912105928407,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,wLW,39,0.0914270915012703,0.07767404602258465,0.0914270915012703,0.07767404602258465,diagnostic_target_only
val,nlslite_By_line_to_line_peak_shift_m,wWD,39,0.1411808664481876,0.18368079334698642,0.1411808664481876,0.18368079334698642,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,D_m,39,0.0065502268184456335,0.1240046771765492,0.0065502268184456335,0.1240046771765492,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,L_m,39,0.005941293967501739,-0.042594693824295385,0.005941293967501739,0.042594693824295385,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,W_m,39,0.06387349063576353,0.009786684273093642,0.06387349063576353,0.009786684273093642,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,profile_depth_energy,39,-0.05289025496222275,0.0882591093117409,0.05289025496222275,0.0882591093117409,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,profile_grid_max_abs_depth_m,39,0.006550231289979495,0.1240046771765492,0.006550231289979495,0.1240046771765492,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,profile_grid_mean_abs_depth_m,39,-0.046744994891484454,0.08441295546558705,0.046744994891484454,0.08441295546558705,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,profile_max_abs_depth_m,39,0.006256642035718334,0.12267206477732795,0.006256642035718334,0.12267206477732795,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,profile_mean_abs_depth_m,39,-0.025590258336457512,-0.018218623481781375,0.025590258336457512,0.018218623481781375,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,projected_mask_area_px,39,0.028418762842964383,-0.05994633805486893,0.028418762842964383,0.05994633805486893,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,wLD,39,-0.07383467460029433,-0.09734016857856692,0.07383467460029433,0.09734016857856692,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,wLW,39,-0.12775792245019638,-0.1140928245514168,0.12775792245019638,0.1140928245514168,diagnostic_target_only
val,nlslite_By_line_to_line_width_spread,wWD,39,-0.1450145271338495,-0.1129198691892896,0.1450145271338495,0.1129198691892896,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,D_m,39,0.22098970925665887,0.19696651260203107,0.22098970925665887,0.19696651260203107,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,L_m,39,0.02213399250682933,0.00203315960975157,0.02213399250682933,0.00203315960975157,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,W_m,39,-0.030358749219969,0.007441957832664958,0.030358749219969,0.007441957832664958,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,profile_depth_energy,39,0.07465310360153866,0.16153846153846155,0.07465310360153866,0.16153846153846155,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,profile_grid_max_abs_depth_m,39,0.22098970764621487,0.19696651260203107,0.22098970764621487,0.19696651260203107,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,profile_grid_mean_abs_depth_m,39,0.2491971755140933,0.24493927125506076,0.2491971755140933,0.24493927125506076,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,profile_max_abs_depth_m,39,0.22048828078636734,0.20506072874493927,0.22048828078636734,0.20506072874493927,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,profile_mean_abs_depth_m,39,0.04898217878638095,0.050809716599190285,0.04898217878638095,0.050809716599190285,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,projected_mask_area_px,39,-0.022018071963242014,0.029770647615086934,0.022018071963242014,0.029770647615086934,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,wLD,39,0.1477627717486046,0.09917677553287951,0.1477627717486046,0.09917677553287951,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,wLW,39,0.14041650856086513,0.15427067405742648,0.14041650856086513,0.15427067405742648,diagnostic_target_only
val,nlslite_By_outer_abs_peak_asymmetry,wWD,39,0.07023505692569815,0.034854327854455816,0.07023505692569815,0.034854327854455816,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,D_m,39,-0.2222362823512773,-0.13282217776615976,0.2222362823512773,0.13282217776615976,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,L_m,39,0.003712942192780512,0.12374768746090642,0.003712942192780512,0.12374768746090642,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,W_m,39,-0.01853822917484391,0.09740972482658304,0.01853822917484391,0.09740972482658304,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,profile_depth_energy,39,-0.20315499798143305,-0.07619437920617995,0.20315499798143305,0.07619437920617995,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,profile_grid_max_abs_depth_m,39,-0.22223628077711277,-0.13282217776615976,0.22223628077711277,0.13282217776615976,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,profile_grid_mean_abs_depth_m,39,-0.23972970935962334,-0.15319933691455334,0.23972970935962334,0.15319933691455334,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,profile_max_abs_depth_m,39,-0.2214181756038483,-0.13658247761958855,0.2214181756038483,0.13658247761958855,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,profile_mean_abs_depth_m,39,-0.18048831119430264,0.10476727140849747,0.18048831119430264,0.10476727140849747,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,projected_mask_area_px,39,-0.0499383649244287,0.13137356712706616,0.0499383649244287,0.13137356712706616,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,wLD,39,-0.1521220225320035,-0.05566756957655181,0.1521220225320035,0.05566756957655181,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,wLW,39,-0.005844646943920056,0.036433942977520416,0.005844646943920056,0.036433942977520416,diagnostic_target_only
val,nlslite_By_outer_peak_shift_m,wWD,39,0.1411028162253136,0.15211438587593784,0.1411028162253136,0.15211438587593784,diagnostic_target_only
val,nlslite_By_y0_abs_peak,D_m,39,-0.21403221268462255,-0.20650533392330409,0.21403221268462255,0.20650533392330409,diagnostic_target_only
val,nlslite_By_y0_abs_peak,L_m,39,-0.10815115833389558,-0.08569767755102867,0.10815115833389558,0.08569767755102867,diagnostic_target_only
val,nlslite_By_y0_abs_peak,W_m,39,-0.07339708995237834,-0.08400237334405376,0.07339708995237834,0.08400237334405376,diagnostic_target_only
val,nlslite_By_y0_abs_peak,profile_depth_energy,39,-0.10413304173570279,-0.1730769230769231,0.10413304173570279,0.1730769230769231,diagnostic_target_only
val,nlslite_By_y0_abs_peak,profile_grid_max_abs_depth_m,39,-0.21403220943913326,-0.20650533392330409,0.21403220943913326,0.20650533392330409,diagnostic_target_only
val,nlslite_By_y0_abs_peak,profile_grid_mean_abs_depth_m,39,-0.14853216849903136,-0.15668016194331985,0.14853216849903136,0.15668016194331985,diagnostic_target_only
val,nlslite_By_y0_abs_peak,profile_max_abs_depth_m,39,-0.21355958623576496,-0.19251012145748989,0.21355958623576496,0.19251012145748989,diagnostic_target_only
val,nlslite_By_y0_abs_peak,profile_mean_abs_depth_m,39,-0.11176815291754144,-0.12145748987854252,0.11176815291754144,0.12145748987854252,diagnostic_target_only
val,nlslite_By_y0_abs_peak,projected_mask_area_px,39,-0.07274945553647813,-0.06855349807963897,0.07274945553647813,0.06855349807963897,diagnostic_target_only
val,nlslite_By_y0_abs_peak,wLD,39,0.1333417155279699,0.12397096941609939,0.1333417155279699,0.12397096941609939,diagnostic_target_only
val,nlslite_By_y0_abs_peak,wLW,39,0.13274467671031376,0.15202153235479998,0.13274467671031376,0.15202153235479998,diagnostic_target_only
val,nlslite_By_y0_abs_peak,wWD,39,0.11506478189774696,0.17885773504260222,0.11506478189774696,0.17885773504260222,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,D_m,39,-0.31099571770633927,-0.3234378235287873,0.31099571770633927,0.3234378235287873,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,L_m,39,-0.2662700268536734,-0.30673167384166766,0.2662700268536734,0.30673167384166766,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,W_m,39,-0.29654234797248624,-0.3198736113380704,0.29654234797248624,0.3198736113380704,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,profile_depth_energy,39,-0.30443465822068194,-0.32931109704220457,0.30443465822068194,0.32931109704220457,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,profile_grid_max_abs_depth_m,39,-0.31099572843155576,-0.3234378235287873,0.31099572843155576,0.3234378235287873,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,profile_grid_mean_abs_depth_m,39,-0.3651302729592473,-0.3048304276197825,0.3651302729592473,0.3048304276197825,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,profile_max_abs_depth_m,39,-0.31136622183886775,-0.3194778574415665,0.31136622183886775,0.3194778574415665,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,profile_mean_abs_depth_m,39,-0.31212498890969725,-0.3491824354018275,0.31212498890969725,0.3491824354018275,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,projected_mask_area_px,39,-0.29943708604424996,-0.3384278625842152,0.29943708604424996,0.3384278625842152,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,wLD,39,-0.04876920515294298,-0.03299110901613017,0.04876920515294298,0.03299110901613017,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,wLW,39,-0.202870025974126,0.0034659418926695244,0.202870025974126,0.0034659418926695244,diagnostic_target_only
val,nlslite_By_y0_abs_peak_position_m,wWD,39,-0.3109168323089665,-0.18641945972317434,0.3109168323089665,0.18641945972317434,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,D_m,39,0.10399286184838623,0.17230764471831467,0.10399286184838623,0.17230764471831467,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,L_m,39,0.22530942192774017,0.1537068664972187,0.22530942192774017,0.1537068664972187,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,W_m,39,0.2352625821049947,0.1465963748407152,0.2352625821049947,0.1465963748407152,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,profile_depth_energy,39,0.1912709286157978,0.1410931174089069,0.1912709286157978,0.1410931174089069,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,profile_grid_max_abs_depth_m,39,0.10399286387869919,0.17230764471831467,0.10399286387869919,0.17230764471831467,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,profile_grid_mean_abs_depth_m,39,0.1543816430105508,0.17287449392712553,0.1543816430105508,0.17287449392712553,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,profile_max_abs_depth_m,39,0.10506394913328472,0.19696356275303645,0.10506394913328472,0.19696356275303645,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,profile_mean_abs_depth_m,39,0.20534856965706166,0.15384615384615388,0.20534856965706166,0.15384615384615388,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,projected_mask_area_px,39,0.23390831889416283,0.2021163695228351,0.23390831889416283,0.2021163695228351,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,wLD,39,0.2574838408532586,0.23559585875043082,0.2574838408532586,0.23559585875043082,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,wLW,39,0.2717238998903105,0.2951487316128497,0.2717238998903105,0.2951487316128497,diagnostic_target_only
val,nlslite_By_y0_decay_proxy,wWD,39,0.19360431677577503,0.14023261733254738,0.19360431677577503,0.14023261733254738,diagnostic_target_only
val,nlslite_By_y0_energy,D_m,39,-0.16904798896663567,-0.13810995551332525,0.16904798896663567,0.13810995551332525,diagnostic_target_only
val,nlslite_By_y0_energy,L_m,39,-0.14598863109493943,-0.1025729023119667,0.14598863109493943,0.1025729023119667,diagnostic_target_only
val,nlslite_By_y0_energy,W_m,39,-0.06102088069828318,-0.05800649324364878,0.06102088069828318,0.05800649324364878,diagnostic_target_only
val,nlslite_By_y0_energy,profile_depth_energy,39,-0.04396641454642962,-0.10303643724696357,0.04396641454642962,0.10303643724696357,diagnostic_target_only
val,nlslite_By_y0_energy,profile_grid_max_abs_depth_m,39,-0.16904798464746223,-0.13810995551332525,0.16904798464746223,0.13810995551332525,diagnostic_target_only
val,nlslite_By_y0_energy,profile_grid_mean_abs_depth_m,39,-0.10671675767987993,-0.08886639676113361,0.10671675767987993,0.08886639676113361,diagnostic_target_only
val,nlslite_By_y0_energy,profile_max_abs_depth_m,39,-0.1687107482728283,-0.12732793522267205,0.1687107482728283,0.12732793522267205,diagnostic_target_only
val,nlslite_By_y0_energy,profile_mean_abs_depth_m,39,-0.05973575515067677,-0.08481781376518219,0.05973575515067677,0.08481781376518219,diagnostic_target_only
val,nlslite_By_y0_energy,projected_mask_area_px,39,-0.06002331136131859,-0.03290972950647365,0.06002331136131859,0.03290972950647365,diagnostic_target_only
val,nlslite_By_y0_energy,wLD,39,0.2608116303662218,0.1608051422220351,0.2608116303662218,0.1608051422220351,diagnostic_target_only
val,nlslite_By_y0_energy,wLW,39,0.2085549462530629,0.07861772587817162,0.2085549462530629,0.07861772587817162,diagnostic_target_only
