source_index,sample_id,split,defect_type,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
14,rect_0015,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8472222222222222,0.9172932330827067,0.13333333333333333,0.6701260999402799,494,570,0,0.022135667502880096,0.06814104318618774,0.09027671068906784,0.0,1.0,0.06432317197322845,balanced_pilot_v7_training_gate_only
15,rect_0016,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.82642089093702,0.9049621530698065,0.17076923076923076,0.7555492059378136,539,650,0,0.02173353172838688,0.07121109962463379,0.09294462949037552,0.0,1.0,0.07326629012823105,balanced_pilot_v7_training_gate_only
18,rect_0019,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8363171355498721,0.9108635097493036,0.10052910052910052,0.6315932509155496,340,378,0,0.01910548098385334,0.08501189947128296,0.10411737859249115,0.0,1.0,0.046000391244888306,balanced_pilot_v7_training_gate_only
19,rect_0020,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8609022556390977,0.9252525252525252,0.125,0.869391903468341,462,528,0,0.019068531692028046,0.05844414234161377,0.07751267403364182,0.0,1.0,0.060345277190208435,balanced_pilot_v7_training_gate_only
20,rect_0021,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8308823529411765,0.9076305220883534,0.10285714285714286,1.0485829663217032,471,525,0,0.027357134968042374,0.09166693687438965,0.11902406811714172,0.0,1.0,0.06445685029029846,balanced_pilot_v7_training_gate_only
21,rect_0022,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.865530303030303,0.9279187817258884,0.13446969696969696,0.24807191899026226,457,528,0,0.013976560905575752,0.04400992393493652,0.057986482977867126,0.0,1.0,0.05939343944191933,balanced_pilot_v7_training_gate_only
22,rect_0023,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.7512820512820513,0.8579795021961932,0.24871794871794872,0.8748293140873816,586,780,0,0.04442435875535011,0.09723025560379028,0.1416546106338501,0.0,1.0,0.07981681078672409,balanced_pilot_v7_training_gate_only
24,rect_0025,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8161764705882353,0.8987854251012146,0.17037037037037037,1.278855714604076,560,675,0,0.029383504763245583,0.0778687596321106,0.10725226253271103,0.0,0.9999998807907104,0.07527543604373932,balanced_pilot_v7_training_gate_only
25,rect_0026,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8367952522255193,0.9111470113085622,0.15773809523809523,1.0153401431972902,566,672,0,0.01753607764840126,0.05206108093261719,0.06959715485572815,0.0,1.0,0.07656154036521912,balanced_pilot_v7_training_gate_only
28,rect_0029,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8489010989010989,0.9182763744427934,0.03216374269005848,1.397819770371256,331,342,0,0.031360749155282974,0.08789384365081787,0.11925458908081055,0.0,1.0,0.042917173355817795,balanced_pilot_v7_training_gate_only
29,rect_0030,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8894736842105263,0.9415041782729805,0.11052631578947368,0.39201028369807195,507,570,0,0.015316780656576157,0.04346424341201782,0.05878102406859398,0.0,1.0,0.0659116730093956,balanced_pilot_v7_training_gate_only
30,rect_0031,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8472418670438473,0.9173047473200613,0.14488636363636365,0.3770910471789192,602,704,0,0.023766959086060524,0.06270647048950195,0.08647342771291733,0.0,1.0,0.07909874618053436,balanced_pilot_v7_training_gate_only
34,rect_0035,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.9103260869565217,0.9530583214793741,0.08967391304347826,0.6034522351716495,670,736,0,0.011484483256936073,0.03223210573196411,0.043716587126255035,0.0,1.0,0.08615095913410187,balanced_pilot_v7_training_gate_only
35,rect_0036,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8568627450980392,0.9229144667370645,0.14313725490196078,0.2588974595853524,437,510,0,0.013296862132847309,0.05139946937561035,0.06469633430242538,0.0,1.0,0.0577104352414608,balanced_pilot_v7_training_gate_only
36,rect_0037,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8235294117647058,0.9032258064516129,0.17647058823529413,0.25168817766337037,350,425,0,0.013399560004472733,0.06658804416656494,0.07998760044574738,0.0,0.9999988079071045,0.0473150797188282,balanced_pilot_v7_training_gate_only
37,rect_0038,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8707482993197279,0.9309090909090909,0.1292517006802721,0.5175154738024749,384,441,0,0.019969003275036812,0.05850595235824585,0.07847495377063751,0.0,1.0,0.048852015286684036,balanced_pilot_v7_training_gate_only
38,rect_0039,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.9437869822485208,0.9710806697108066,0.044642857142857144,0.4862732767814471,642,672,0,0.012118637561798096,0.035831570625305176,0.04795020818710327,0.0,1.0,0.0823400616645813,balanced_pilot_v7_training_gate_only
40,rect_0041,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8571428571428571,0.9230769230769231,0.06636155606407322,0.8928837805660058,408,437,0,0.01765437051653862,0.06859302520751953,0.08624739944934845,0.0,1.0,0.05462852865457535,balanced_pilot_v7_training_gate_only
41,rect_0042,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.7769230769230769,0.8744588744588745,0.125,0.7093133436676375,539,616,0,0.05509345978498459,0.1110527515411377,0.16614621877670288,0.0,1.0,0.07129042595624924,balanced_pilot_v7_training_gate_only
42,rect_0043,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8352941176470589,0.9102564102564102,0.14285714285714285,0.8044439435405301,432,504,0,0.02300761267542839,0.06737130880355835,0.09037892520427704,0.0,1.0,0.05618620663881302,balanced_pilot_v7_training_gate_only
43,rect_0044,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.9046153846153846,0.9499192245557351,0.09538461538461539,0.2604651662459417,294,325,0,0.009690997190773487,0.041668593883514404,0.05135959014296532,0.0,1.0,0.036908864974975586,balanced_pilot_v7_training_gate_only
44,rect_0045,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.9136546184738956,0.9548793284365162,0.026915113871635612,0.6691345599375744,470,483,0,0.0141642726957798,0.04105877876281738,0.05522305145859718,0.0,1.0,0.05959070473909378,balanced_pilot_v7_training_gate_only
46,rect_0047,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.9129213483146067,0.9544787077826725,0.05982905982905983,0.42584114352948377,330,351,0,0.008549658581614494,0.03748488426208496,0.046034544706344604,0.0,1.0,0.04184456914663315,balanced_pilot_v7_training_gate_only
49,rect_0050,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8766233766233766,0.9342560553633218,0.09868421052631579,0.7343116483404649,274,304,0,0.011245567351579666,0.053618431091308594,0.06486399471759796,0.0,1.0,0.03587925061583519,balanced_pilot_v7_training_gate_only
50,rect_0051,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.8933333333333333,0.9436619718309859,0.10160427807486631,0.2400404172789163,336,374,0,0.00826479122042656,0.053045570850372314,0.061310362070798874,0.0,1.0,0.04591585695743561,balanced_pilot_v7_training_gate_only
51,rect_0052,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.7892976588628763,0.8822429906542056,0.21070234113712374,0.8022530486300412,472,598,0,0.0533096045255661,0.09347736835479736,0.14678697288036346,0.0,1.0,0.061574116349220276,balanced_pilot_v7_training_gate_only
52,rect_0053,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.9,0.867816091954023,0.9292307692307692,0.06547619047619048,1.097872423407446,471,504,0,0.018864048644900322,0.07648706436157227,0.09535111486911774,0.0,1.0,0.06624589115381241,balanced_pilot_v7_training_gate_only
