sample_id,source_index,split,defect_type,source_pack,mse,mae,rmse,nrmse,correlation,line0_mse,line1_mse,line2_mse,amplitude_abs_error,abs_peak_index_error_mean
rect_v9_0047,166,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.16440486907958984,0.2890058755874634,0.4054687029594144,0.7438764159520586,0.8750767410581949,0.16183175146579742,0.1619664877653122,0.1694163680076599,1.1036264896392822,74.0
rect_v9_0051,170,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.18383723497390747,0.3199523687362671,0.42876244585307083,0.5919691795548573,0.886341583977763,0.14490824937820435,0.1831161379814148,0.22348731756210327,0.73699951171875,39.666666666666664
rect_v9_0052,171,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.2400215119123459,0.3521093726158142,0.489919903568273,1.0105615177831198,0.8309690405980796,0.2230023741722107,0.22326546907424927,0.27379676699638367,1.6125617027282715,32.333333333333336
rect_v9_0057,176,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.3033910393714905,0.4003981649875641,0.5508094401619225,0.7353250438109805,0.9260625552932715,0.3079294264316559,0.28575408458709717,0.31648966670036316,1.7050774097442627,33.0
rect_v9_0058,177,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.20663712918758392,0.3325430154800415,0.4545735685096351,0.9535266764751819,0.8766465132152379,0.1938047707080841,0.18108326196670532,0.24502339959144592,1.7191224098205566,20.666666666666668
rect_v9_0059,178,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.19108545780181885,0.33932581543922424,0.4371332266046804,0.6677229771909438,0.9280389031034094,0.16308338940143585,0.1750069111585617,0.23516607284545898,1.467761516571045,21.333333333333332
rect_v9_0060,179,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.08922553807497025,0.23236852884292603,0.29870644130143936,0.36188195088475034,0.9481001631409642,0.0721941813826561,0.0810123085975647,0.11447014659643173,0.3276236057281494,52.333333333333336
rect_v9_0061,180,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.2674809694290161,0.3982701003551483,0.5171856237648298,0.6880610498776463,0.9241998375967041,0.23427195847034454,0.2661712169647217,0.30199968814849854,1.922299861907959,44.666666666666664
rect_v9_0062,181,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.3220452666282654,0.4290081560611725,0.5674903229379911,0.673234203333014,0.8906309239197304,0.2835425138473511,0.3114429712295532,0.3711503744125366,1.8681974411010742,76.33333333333333
rect_v9_0063,182,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.24430005252361298,0.3543180525302887,0.49426718738311265,0.82308082416189,0.8661435620621661,0.22708511352539062,0.2234354317188263,0.28237953782081604,1.9887542724609375,53.0
rect_v9_0064,183,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.12812380492687225,0.28699132800102234,0.35794385722745997,0.6616022473492903,0.948896620520509,0.12393896281719208,0.12494288384914398,0.1354895830154419,0.8578195571899414,18.0
rect_v9_0065,184,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.24705933034420013,0.37545061111450195,0.4970506315700646,0.8324627637294282,0.8447059787290313,0.22521072626113892,0.2268860787153244,0.2890811264514923,1.6794936656951904,57.0
rect_v9_0066,185,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.24278473854064941,0.3555300235748291,0.4927319134586773,0.7169062600193353,0.8753941479473845,0.21801382303237915,0.23168379068374634,0.278656542301178,1.5011401176452637,32.0
rect_v9_0068,187,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.4296643137931824,0.4821777939796448,0.6554878441231251,1.3031582376234903,0.7551790712202869,0.39828819036483765,0.42835432291030884,0.46235033869743347,2.3093490600585938,58.0
rect_v9_0069,188,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.22491857409477234,0.3601216971874237,0.474255810818141,0.7539147785948035,0.8922430059690866,0.19808629155158997,0.2193257212638855,0.25734367966651917,1.3521239757537842,63.333333333333336
rect_v9_0070,189,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.2251853346824646,0.3448481857776642,0.4745369687205251,0.8393733504604237,0.8591340841738687,0.21183505654335022,0.21538154780864716,0.24833936989307404,0.8488764762878418,59.666666666666664
rect_v9_0071,190,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.11270339041948318,0.2589148283004761,0.33571325624628406,0.5094300766901215,0.9523239029230582,0.09863986074924469,0.10767587274312973,0.13179440796375275,1.3795084953308105,30.666666666666668
rect_v9_0072,191,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.21213538944721222,0.33936697244644165,0.46058157740753397,0.7374421597957068,0.8773067203599384,0.1769009530544281,0.20303720235824585,0.2564680278301239,1.6332542896270752,35.333333333333336
rect_v9_0074,193,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.23291385173797607,0.3566671311855316,0.48261149151048616,0.6325435783317606,0.908852011484183,0.2064824253320694,0.21796037256717682,0.274298757314682,1.8837921619415283,29.333333333333332
rect_v9_0075,194,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.16763371229171753,0.31028181314468384,0.4094309615694904,0.637621614375153,0.8992981682212254,0.15064990520477295,0.161362886428833,0.19088836014270782,0.8897380828857422,68.66666666666667
rect_v9_0078,197,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.2779284715652466,0.3847167193889618,0.5271892179903214,0.6189573016065256,0.9137354237844514,0.25310462713241577,0.2665174603462219,0.31416332721710205,1.8706316947937012,57.0
rect_v9_0079,198,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.30300620198249817,0.38801783323287964,0.5504599912641228,0.6014638020066865,0.9014099501951836,0.2657657563686371,0.29932287335395813,0.3439299166202545,1.8642959594726562,16.0
rect_v9_0080,199,train,rectangular_notch,pilot_v9_topup_rectangular_notch,0.30172228813171387,0.4011703431606293,0.5492925342035097,0.9905755254781884,0.8877343511873701,0.2956199049949646,0.29228460788726807,0.31726229190826416,2.2694647312164307,62.333333333333336
rot_p3_0006,205,train,rotated_rect,pilot_v3_rotated_rect,0.23719146847724915,0.3648184537887573,0.4870230677054724,0.3985435093697424,0.9238435046147951,0.20790500938892365,0.23539303243160248,0.2682763934135437,2.144383430480957,43.0
rot_p3_0007,206,train,rotated_rect,pilot_v3_rotated_rect,0.16491687297821045,0.3186768889427185,0.4060995850505273,0.33910821237984484,0.945844246188803,0.17898395657539368,0.14248549938201904,0.17328114807605743,0.8776130676269531,20.666666666666668
rot_p3_0009,208,train,rotated_rect,pilot_v3_rotated_rect,0.29157358407974243,0.40741610527038574,0.5399755402606145,0.5079032423974196,0.889521542999616,0.2835814356803894,0.2586202323436737,0.3325190842151642,2.7516984939575195,44.333333333333336
rot_p3_0010,209,train,rotated_rect,pilot_v3_rotated_rect,0.14453458786010742,0.3003663718700409,0.3801770480448648,0.3259846653291494,0.9489021253563947,0.11776909232139587,0.1324962079524994,0.183338463306427,1.3392744064331055,15.666666666666666
rot_p3_0011,210,train,rotated_rect,pilot_v3_rotated_rect,0.1785237193107605,0.3256598114967346,0.4225206732347667,0.255269681111168,0.9678234100775984,0.16328515112400055,0.1968584954738617,0.17542752623558044,0.28065919876098633,4.333333333333333
rot_p3_0014,213,train,rotated_rect,pilot_v3_rotated_rect,0.22940903902053833,0.3612058460712433,0.4789666366465814,0.2878973634573884,0.9715410941242957,0.24517488479614258,0.22685442864894867,0.21619774401187897,2.2267251014709473,1.6666666666666667
rot_p3_0015,214,train,rotated_rect,pilot_v3_rotated_rect,0.110428586602211,0.26632973551750183,0.33230796951353875,0.24002565331317455,0.9731057854901742,0.09341229498386383,0.09489627182483673,0.14297722280025482,0.9513530731201172,46.666666666666664
rot_p3_0016,215,train,rotated_rect,pilot_v3_rotated_rect,0.15615934133529663,0.31501004099845886,0.39517001573410987,0.3894055325649849,0.9385611528577356,0.18044987320899963,0.14716984331607819,0.14085830748081207,0.49403905868530273,16.333333333333332
rot_p3_0017,216,train,rotated_rect,pilot_v3_rotated_rect,0.8350462913513184,0.7273485064506531,0.9138086732742902,0.5621132875457702,0.9480826137153822,0.778734564781189,0.8054415583610535,0.9209628105163574,3.8153393268585205,13.666666666666666
rot_p3_0019,218,train,rotated_rect,pilot_v3_rotated_rect,0.1829763948917389,0.34762224555015564,0.4277574019134431,0.3922237055584293,0.9271985908737427,0.20004811882972717,0.1894150972366333,0.159465953707695,1.0470466613769531,3.0
rot_p3_0020,219,train,rotated_rect,pilot_v3_rotated_rect,0.193653866648674,0.3479977250099182,0.44006120784349306,0.2770741464636588,0.9666112870077053,0.20728807151317596,0.1942436248064041,0.17942996323108673,0.6280951499938965,48.0
rot_p3_0021,220,train,rotated_rect,pilot_v3_rotated_rect,0.5203463435173035,0.5265493988990784,0.7213503611403431,0.5594947001448657,0.9056456494811702,0.45619580149650574,0.4813755750656128,0.6234676241874695,3.591852903366089,4.0
rot_p3_0022,221,train,rotated_rect,pilot_v3_rotated_rect,0.10664481669664383,0.24819956719875336,0.32656517985946365,0.28595668335832347,0.9587903603104735,0.11213964968919754,0.08353638648986816,0.12425842881202698,0.652595043182373,2.6666666666666665
rot_p3_0023,222,train,rotated_rect,pilot_v3_rotated_rect,0.23609450459480286,0.3811914622783661,0.4858955696389944,0.3670246485037734,0.9493554731668425,0.23297666013240814,0.24046389758586884,0.23484298586845398,1.5731134414672852,3.0
rot_p3_0024,223,train,rotated_rect,pilot_v3_rotated_rect,0.18548144400119781,0.3202429711818695,0.43067556698888526,0.3103703683959919,0.9561446480813088,0.19911517202854156,0.17228250205516815,0.18504659831523895,2.1244125366210938,2.0
rot_p3_0025,224,train,rotated_rect,pilot_v3_rotated_rect,0.3891778588294983,0.49057719111442566,0.6238412128334407,0.5435005718062866,0.889324435016159,0.41005802154541016,0.3852016031742096,0.3722739815711975,2.7474794387817383,53.0
rot_p3_0026,225,train,rotated_rect,pilot_v3_rotated_rect,0.1621570587158203,0.3076416850090027,0.40268729644206597,0.3329778016268356,0.9456525168993781,0.16004374623298645,0.15995058417320251,0.16647690534591675,1.6135196685791016,31.333333333333332
rot_p3_0027,226,train,rotated_rect,pilot_v3_rotated_rect,0.23991608619689941,0.3850364089012146,0.48981229690249656,0.26741335384565396,0.9746629596411037,0.2891892194747925,0.2183118611574173,0.2122471183538437,2.5797462463378906,1.3333333333333333
rot_p3_0028,227,train,rotated_rect,pilot_v3_rotated_rect,0.13725046813488007,0.28713512420654297,0.3704733028638907,0.3144981514887728,0.949959946440626,0.12764841318130493,0.11147509515285492,0.17262789607048035,0.28557777404785156,5.666666666666667
rot_p3_0029,228,train,rotated_rect,pilot_v3_rotated_rect,0.16711172461509705,0.3347340524196625,0.40879300949881353,0.4936720185873678,0.8718619017390039,0.1721043735742569,0.15492062270641327,0.17431017756462097,1.0508594512939453,42.0
rot_p3_0030,229,train,rotated_rect,pilot_v3_rotated_rect,0.2106955498456955,0.35529959201812744,0.4590158492314786,0.2766624608692398,0.9813270851857323,0.2188563495874405,0.18495185673236847,0.22827842831611633,2.5464935302734375,33.0
rot_p3_0031,230,train,rotated_rect,pilot_v3_rotated_rect,0.17119508981704712,0.32813623547554016,0.41375728370271275,0.28605046446108695,0.9646579154721083,0.21988478302955627,0.16376160085201263,0.12993885576725006,0.6821823120117188,19.0
rot_p3_0032,231,train,rotated_rect,pilot_v3_rotated_rect,0.14331229031085968,0.2791726291179657,0.37856609767761784,0.31223659770769796,0.9696239307933604,0.13330674171447754,0.12193024158477783,0.17469988763332367,1.4801278114318848,18.666666666666668
rot_p3_0033,232,train,rotated_rect,pilot_v3_rotated_rect,0.6868244409561157,0.6309208869934082,0.8287487200328673,0.552754813501998,0.9249499240292742,0.6551907062530518,0.6570407748222351,0.748241662979126,4.02498984336853,38.333333333333336
rot_p3_0034,233,train,rotated_rect,pilot_v3_rotated_rect,0.20493033528327942,0.33081939816474915,0.4526923185600562,0.3234187189405135,0.954029570529753,0.21665844321250916,0.20323458313941956,0.19489794969558716,1.672558307647705,28.666666666666668
rot_p3_0035,234,train,rotated_rect,pilot_v3_rotated_rect,0.10770254582166672,0.2628995180130005,0.3281806603407134,0.2735799188197188,0.9623499386217994,0.1001923605799675,0.10573524981737137,0.11718001961708069,1.2496848106384277,17.333333333333332
rot_p3_0036,235,train,rotated_rect,pilot_v3_rotated_rect,0.21911534667015076,0.36157742142677307,0.46809758242288624,0.2797924799507608,0.9712106813787779,0.24087440967559814,0.22064737975597382,0.19582423567771912,1.9978303909301758,48.0
rot_p3_0037,236,train,rotated_rect,pilot_v3_rotated_rect,0.5389445424079895,0.5507187843322754,0.7341284236480627,0.550344472037448,0.9119666748383781,0.49532899260520935,0.5307430624961853,0.5907614827156067,3.689000368118286,28.333333333333332
rot_p3_0038,237,train,rotated_rect,pilot_v3_rotated_rect,0.2001987248659134,0.3474069833755493,0.4474357214907113,0.3568766634243206,0.9351052097586545,0.19605039060115814,0.1909884363412857,0.21355736255645752,1.5644683837890625,31.666666666666668
rot_p3_0039,238,train,rotated_rect,pilot_v3_rotated_rect,0.10781597346067429,0.26507604122161865,0.32835342766700987,0.28326501237316765,0.963057102725904,0.10092449933290482,0.10491694509983063,0.11760648339986801,1.0392074584960938,1.6666666666666667
rot_v7_0002,249,train,rotated_rect,pilot_v7_topup_rotated_rect,0.03244864195585251,0.1452714204788208,0.18013506586962047,0.2647638215046797,0.9757263672992564,0.031991686671972275,0.02826673537492752,0.03708749637007713,0.08163094520568848,20.333333333333332
rot_v7_0003,250,train,rotated_rect,pilot_v7_topup_rotated_rect,0.030054930597543716,0.13799019157886505,0.17336357921300458,0.24373405798648506,0.9701242611644222,0.03243671730160713,0.031068015843629837,0.02666006051003933,0.37628173828125,31.333333333333332
rot_v7_0004,251,train,rotated_rect,pilot_v7_topup_rotated_rect,0.035604845732450485,0.14966653287410736,0.18869246336950102,0.2817330704365295,0.96008248512694,0.036658722907304764,0.03538358584046364,0.03477223590016365,0.5552911758422852,23.333333333333332
rot_v7_0009,256,train,rotated_rect,pilot_v7_topup_rotated_rect,0.04776088148355484,0.15678459405899048,0.21854263081503078,0.3042917461947754,0.9614208772973512,0.05420635640621185,0.040218498557806015,0.04885778948664665,0.11670756340026855,54.666666666666664
rot_v7_0010,257,train,rotated_rect,pilot_v7_topup_rotated_rect,0.03969936445355415,0.15944860875606537,0.19924699358724124,0.29587991431684946,0.966605536936647,0.031269751489162445,0.043155260384082794,0.04467308521270752,0.16215896606445312,29.333333333333332
rot_v7_0011,258,train,rotated_rect,pilot_v7_topup_rotated_rect,0.031523242592811584,0.13514579832553864,0.17754786000628558,0.2823421755892737,0.9670779604171852,0.03145606815814972,0.030832309275865555,0.03228135034441948,0.047127485275268555,19.666666666666668
rot_v7_0014,261,train,rotated_rect,pilot_v7_topup_rotated_rect,0.05370192229747772,0.1725749373435974,0.23173675215096487,0.31932996319437945,0.9587440870409052,0.051770906895399094,0.05213811993598938,0.057196732610464096,0.10754823684692383,5.666666666666667
rot_v7_0015,262,train,rotated_rect,pilot_v7_topup_rotated_rect,0.050052154809236526,0.17847886681556702,0.22372338905272404,0.32259074867288773,0.9553953924495044,0.050163429230451584,0.046859994530677795,0.0531330406665802,0.3548150062561035,22.0
rot_v7_0016,263,train,rotated_rect,pilot_v7_topup_rotated_rect,0.04683871939778328,0.17062407732009888,0.2164225482656169,0.2892621328075222,0.9621999241340979,0.04824034869670868,0.042767852544784546,0.04950795695185661,0.7097454071044922,60.0
rot_v7_0020,267,train,rotated_rect,pilot_v7_topup_rotated_rect,0.051377180963754654,0.1777438074350357,0.22666535016132186,0.2892012186571182,0.9626281115765558,0.04059265926480293,0.05197852477431297,0.061560358852148056,0.09759092330932617,55.0
rot_v7_0024,271,train,rotated_rect,pilot_v7_topup_rotated_rect,0.05392879247665405,0.16950315237045288,0.23222573603426053,0.3395706908092974,0.9583515525882591,0.05205642059445381,0.05176598206162453,0.057963963598012924,0.3495519161224365,22.0
rot_v7_0025,272,train,rotated_rect,pilot_v7_topup_rotated_rect,0.028777867555618286,0.13518184423446655,0.16964040661239374,0.22498492659052882,0.9743664668752006,0.03370378166437149,0.029775457456707954,0.022854363545775414,0.14101886749267578,9.0
rot_v7_0026,273,train,rotated_rect,pilot_v7_topup_rotated_rect,0.03710972145199776,0.15332742035388947,0.1926388368216486,0.29375858196335713,0.959476620525953,0.027268242090940475,0.04018472135066986,0.04387619346380234,0.03609061241149902,38.666666666666664
rot_v7_0029,276,train,rotated_rect,pilot_v7_topup_rotated_rect,0.035652242600917816,0.1511407047510147,0.18881801450316602,0.2840757499924,0.9671841713696886,0.0339837372303009,0.03284328058362007,0.04012971371412277,0.14290952682495117,56.333333333333336
rot_v7_0030,277,train,rotated_rect,pilot_v7_topup_rotated_rect,0.05139145255088806,0.17584121227264404,0.22669682960043366,0.31602810517262114,0.9513685965469013,0.045310378074645996,0.04757736995816231,0.06128661707043648,0.3588297367095947,7.333333333333333
rot_v7_0031,278,train,rotated_rect,pilot_v7_topup_rotated_rect,0.034471623599529266,0.14412444829940796,0.18566535379421026,0.2690154348637835,0.9671061088960197,0.029303431510925293,0.03409649431705475,0.04001494497060776,0.3198888301849365,20.0
rot_v8_0002,281,train,rotated_rect,pilot_v8_topup_rotated_rect,0.04971513897180557,0.1586182713508606,0.22296891929550533,0.2918498963379292,0.9709540594156821,0.048959314823150635,0.05336572602391243,0.04682037979364395,0.8153932094573975,59.666666666666664
rot_v8_0003,282,train,rotated_rect,pilot_v8_topup_rotated_rect,0.05271042883396149,0.19242151081562042,0.22958751889848344,0.37846560731808687,0.9443147450976507,0.050463590770959854,0.05095822364091873,0.05670946091413498,0.005664825439453125,81.33333333333333
rot_v8_0004,283,train,rotated_rect,pilot_v8_topup_rotated_rect,0.04745618999004364,0.1726921945810318,0.2178444169356737,0.317133477436387,0.9489477512200235,0.045030564069747925,0.05139600485563278,0.045941997319459915,0.3757944107055664,28.333333333333332
rot_v8_0005,284,train,rotated_rect,pilot_v8_topup_rotated_rect,0.028033774346113205,0.1297573447227478,0.16743289505384898,0.25031748816374255,0.9692923336260302,0.028345972299575806,0.030916428193449974,0.024838916957378387,0.5799252986907959,20.333333333333332
rot_v8_0008,287,train,rotated_rect,pilot_v8_topup_rotated_rect,0.043856341391801834,0.1786508709192276,0.20941905689741283,0.2879933258138976,0.9633716039872969,0.045788008719682693,0.04525734484195709,0.04052366316318512,0.5781145095825195,25.666666666666668
rot_v8_0009,288,train,rotated_rect,pilot_v8_topup_rotated_rect,0.0275887381285429,0.1259337216615677,0.1660985795500458,0.24921923093747353,0.9690120888142422,0.026814347133040428,0.026271475479006767,0.029680389910936356,0.3618903160095215,44.666666666666664
rot_v8_0010,289,train,rotated_rect,pilot_v8_topup_rotated_rect,0.033869847655296326,0.14697295427322388,0.18403762565110518,0.24688763649378984,0.9691742902872345,0.04092135652899742,0.030782410874962807,0.0299057774245739,0.6464352607727051,24.0
rot_v8_0011,290,train,rotated_rect,pilot_v8_topup_rotated_rect,0.04242366552352905,0.16508454084396362,0.20597005977454358,0.33922355266154886,0.9484084821025413,0.04073852673172951,0.04447704553604126,0.042055413126945496,0.33983683586120605,66.33333333333333
rot_v8_0014,293,train,rotated_rect,pilot_v8_topup_rotated_rect,0.024662818759679794,0.12168650329113007,0.15704400262244908,0.22492619476954326,0.9758556022020108,0.02449379861354828,0.027474496513605118,0.02202015556395054,0.32175326347351074,33.333333333333336
rot_v8_0015,294,train,rotated_rect,pilot_v8_topup_rotated_rect,0.03253898024559021,0.14780816435813904,0.1803856431249178,0.2501406268627594,0.9709614394588634,0.03120414726436138,0.03237871453166008,0.03403407335281372,0.4288196563720703,61.333333333333336
rot_v8_0016,295,train,rotated_rect,pilot_v8_topup_rotated_rect,0.03599042072892189,0.1512884646654129,0.1897114143348309,0.26246299106101545,0.9676808355109645,0.0331353060901165,0.03399311751127243,0.04084283486008644,0.10448694229125977,77.0
rot_v8_0017,296,train,rotated_rect,pilot_v8_topup_rotated_rect,0.03856886178255081,0.15791676938533783,0.19638956637904878,0.24825795728526343,0.9806504260879843,0.03811095654964447,0.04058201238512993,0.03701362386345863,0.721163272857666,64.66666666666667
rot_v8_0023,302,train,rotated_rect,pilot_v8_topup_rotated_rect,0.021844245493412018,0.11678106337785721,0.14779798880029463,0.20813753167052468,0.9802495860999502,0.018322275951504707,0.024784870445728302,0.022425591945648193,0.7388498783111572,44.666666666666664
rot_v8_0024,303,train,rotated_rect,pilot_v8_topup_rotated_rect,0.04196054860949516,0.1701861470937729,0.20484274116867104,0.25578002953225454,0.9707095216829373,0.05267701297998428,0.04271967336535454,0.03048495389521122,0.26639556884765625,20.333333333333332
rot_v8_0028,307,train,rotated_rect,pilot_v8_topup_rotated_rect,0.05731732398271561,0.18333087861537933,0.2394103673250505,0.3477911629434618,0.9380758544617923,0.05366364121437073,0.05605076998472214,0.06223755329847336,0.494931697845459,84.0
rot_v8_0029,308,train,rotated_rect,pilot_v8_topup_rotated_rect,0.03405792638659477,0.14158116281032562,0.1845478972695023,0.29114010803799945,0.9660347963386461,0.0314045250415802,0.035265564918518066,0.03550368547439575,0.09203314781188965,63.0
rot_v8_0030,309,train,rotated_rect,pilot_v8_topup_rotated_rect,0.02700989507138729,0.12774933874607086,0.16434687423674138,0.22371330249170474,0.9751872091144386,0.028165053576231003,0.02646704390645027,0.02639758214354515,0.25253939628601074,52.0
rot_v8_0031,310,train,rotated_rect,pilot_v8_topup_rotated_rect,0.03385408967733383,0.14718367159366608,0.1839948088325696,0.24812452189690712,0.9740338870716073,0.040249552577733994,0.034774526953697205,0.026538189500570297,0.49462294578552246,34.333333333333336
rot_v8_0032,311,train,rotated_rect,pilot_v8_topup_rotated_rect,0.035028789192438126,0.1538412719964981,0.18715979587624615,0.2916574275267741,0.9613136885759356,0.03212253749370575,0.035346027463674545,0.03761780634522438,0.07823538780212402,4.666666666666667
rot_v8_0035,314,train,rotated_rect,pilot_v8_topup_rotated_rect,0.028805987909436226,0.13696478307247162,0.16972326861522619,0.2759090941297328,0.969640905776254,0.027678290382027626,0.027111243456602097,0.03162842243909836,0.05064964294433594,11.333333333333334
rot_v8_0036,315,train,rotated_rect,pilot_v8_topup_rotated_rect,0.045711662620306015,0.16904523968696594,0.21380285924258827,0.37995209161542753,0.9513388872153583,0.05003102496266365,0.045259252190589905,0.04184471070766449,0.17548775672912598,32.333333333333336
rot_v8_0037,316,train,rotated_rect,pilot_v8_topup_rotated_rect,0.04735781252384186,0.17793647944927216,0.21761850225530424,0.2907346936187551,0.9756091636000284,0.043800029903650284,0.04452640935778618,0.05374700203537941,0.6824643611907959,35.333333333333336
rot_v8_0038,317,train,rotated_rect,pilot_v8_topup_rotated_rect,0.041317835450172424,0.15656043589115143,0.20326789084892977,0.28295988432226654,0.9624365834922276,0.03813830763101578,0.04419340193271637,0.04162178188562393,0.25478410720825195,25.666666666666668
rot_v8_0039,318,train,rotated_rect,pilot_v8_topup_rotated_rect,0.05279715731739998,0.17636550962924957,0.22977632018421737,0.3543632568356617,0.9352793517778549,0.04562008008360863,0.05101271718740463,0.061758678406476974,0.6216087341308594,43.333333333333336
rot_v9_0002,321,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04062362760305405,0.1623762845993042,0.20155303918089165,0.3054632432063003,0.9534969782916972,0.03804883360862732,0.04186699539422989,0.041955046355724335,0.01585078239440918,70.66666666666667
rot_v9_0003,322,train,rotated_rect,pilot_v9_topup_rotated_rect,0.048936061561107635,0.17353199422359467,0.2212149668560146,0.32429923781803643,0.9487527859939294,0.04479523375630379,0.04359094053506851,0.0584220215678215,0.3204007148742676,38.666666666666664
rot_v9_0004,323,train,rotated_rect,pilot_v9_topup_rotated_rect,0.037606481462717056,0.15042345225811005,0.19392390637236312,0.3429475481855223,0.9585126237779049,0.03353845328092575,0.03533398360013962,0.0439470075070858,0.001161813735961914,2.6666666666666665
rot_v9_0005,324,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04107886925339699,0.15987886488437653,0.2026792274837187,0.33032001473906764,0.9543857774221315,0.04011554270982742,0.03920716792345047,0.043913889676332474,0.11628961563110352,32.333333333333336
rot_v9_0006,325,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03709040582180023,0.1467650979757309,0.19258869598655118,0.2776055088151957,0.9677402134887129,0.03319530934095383,0.038647864013910294,0.039428047835826874,0.420382022857666,38.0
rot_v9_0007,326,train,rotated_rect,pilot_v9_topup_rotated_rect,0.031188402324914932,0.13951168954372406,0.17660238482227508,0.3096532803157749,0.9546511922898637,0.03762589767575264,0.0334295891225338,0.02250971645116806,0.5151758193969727,49.0
rot_v9_0008,327,train,rotated_rect,pilot_v9_topup_rotated_rect,0.048478350043296814,0.1742870807647705,0.22017799627414364,0.4599765629369205,0.9314463672952101,0.052571434527635574,0.04847823455929756,0.04438537731766701,0.0844264030456543,48.666666666666664
rot_v9_0009,328,train,rotated_rect,pilot_v9_topup_rotated_rect,0.05091841518878937,0.18572714924812317,0.2256510917075062,0.36085260966014365,0.9326662977024271,0.04552626237273216,0.04443220794200897,0.06279677897691727,0.6099119186401367,31.666666666666668
rot_v9_0010,329,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03622100502252579,0.14738215506076813,0.19031816787297473,0.3630226606142396,0.9344239784592968,0.036630745977163315,0.03908674418926239,0.03294554352760315,0.5118496417999268,63.0
rot_v9_0011,330,train,rotated_rect,pilot_v9_topup_rotated_rect,0.025146791711449623,0.1266445368528366,0.15857739974993165,0.2807542430260597,0.9607160051188719,0.02822045236825943,0.023612314835190773,0.023607609793543816,0.2132127285003662,31.333333333333332
rot_v9_0012,331,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03270166739821434,0.14148296415805817,0.18083602350807856,0.2931214678401971,0.9598413007889033,0.02544449083507061,0.03392418473958969,0.03873632475733757,0.4185950756072998,71.0
rot_v9_0017,336,train,rotated_rect,pilot_v9_topup_rotated_rect,0.03069245256483555,0.13758599758148193,0.1751926156116049,0.2688712539162949,0.9653462047943778,0.03273932263255119,0.028769968077540398,0.03056807816028595,0.024982929229736328,6.0
rot_v9_0018,337,train,rotated_rect,pilot_v9_topup_rotated_rect,0.11245618760585785,0.2698252499103546,0.3353448786038902,0.6671213777792797,0.9051667677700127,0.11123330891132355,0.10806124657392502,0.11807403713464737,0.4111652374267578,16.666666666666668
rot_v9_0019,338,train,rotated_rect,pilot_v9_topup_rotated_rect,0.07341769337654114,0.2222873866558075,0.2709569954375438,0.48466787439935655,0.9332069131557544,0.08054754137992859,0.07233034819364548,0.06737519800662994,0.07261133193969727,21.666666666666668
rot_v9_0020,339,train,rotated_rect,pilot_v9_topup_rotated_rect,0.05119754374027252,0.1838919073343277,0.22626874229613006,0.3570320040485605,0.9466012562470149,0.0501558855175972,0.04844141751527786,0.05499531701207161,0.09521245956420898,18.0
rot_v9_0021,340,train,rotated_rect,pilot_v9_topup_rotated_rect,0.034122709184885025,0.1442820280790329,0.18472333145784542,0.3099134554531115,0.9512618403036038,0.03164112567901611,0.029475515708327293,0.041251495480537415,0.42143964767456055,23.0
rot_v9_0022,341,train,rotated_rect,pilot_v9_topup_rotated_rect,0.043810755014419556,0.1656651347875595,0.2093101885107831,0.2771144494039125,0.9790273671406646,0.04460262134671211,0.042159952223300934,0.04466969147324562,0.6863992214202881,34.666666666666664
rot_v9_0023,342,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04323994740843773,0.1571780890226364,0.20794217323197747,0.3556497152279081,0.9467926922858445,0.05524628609418869,0.0363679863512516,0.0381055623292923,0.11539268493652344,40.0
rot_v9_0024,343,train,rotated_rect,pilot_v9_topup_rotated_rect,0.04039137065410614,0.16131113469600677,0.2009760449757785,0.3058081108072028,0.9634182259785468,0.039112579077482224,0.04519625008106232,0.03686527907848358,0.5755400657653809,55.666666666666664
