candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
geometry_forward_candidate,123,val,area_bin,medium,0.5,43,0.38076813704154383,0.5438177280071286,0.7750090835556452,1.057763445862504,0,0,43,0.30333819768803066,0.14957678149302722,0.02784197372131551
geometry_forward_candidate,123,val,area_bin,large,0.5,43,0.4549701558536828,0.6176102854856291,0.3660599123862688,1.0645972176693206,0,1,42,0.21531276422184567,0.7065205289530431,0.02784197372131551
geometry_forward_candidate,123,val,signal_bin,low_signal,0.5,43,0.27216588825037424,0.4059214341538041,1.1601308630421507,1.1692512634881707,0,0,43,0.3307823788288028,-0.4820435406379724,0.02784197372131551
geometry_forward_candidate,123,val,signal_bin,non_low_signal,0.5,86,0.40503430990599365,0.5645321492713772,0.6867817282764116,1.0832087651414926,0,1,85,0.2557547945355953,0.28278473090095924,0.02784197372131551
geometry_forward_candidate,123,val,defect_type,polygon,0.5,72,0.30329906785137706,0.4439212671826316,1.0618578646507828,1.1562675261456106,0,0,72,0.28471748080725473,-0.31463752961677416,0.02784197372131551
geometry_forward_candidate,123,val,defect_type,rotated_rect,0.5,57,0.43330791160320004,0.5972290398035535,0.5700892892583774,1.055833267538171,0,1,56,0.2757701052908312,0.46044766214837607,0.02784197372131551
geometry_forward_candidate,123,val,overall,all,0.6,129,0.36181849946918176,0.5122149130074788,0.7664486393560068,1.1152529578453811,0,1,128,0.2807639892999978,0.10758477312065373,0.10758477312065362
geometry_forward_candidate,123,val,area_bin,small,0.6,43,0.24718695879252717,0.3736691792295406,1.267210523910264,1.2180608223344005,0,0,43,0.3236410059901171,-0.6463543858881962,0.10758477312065362
geometry_forward_candidate,123,val,area_bin,medium,0.6,43,0.38251033178772054,0.5452022135887801,0.7070266646926392,1.0618734418652778,0,0,43,0.30333819768803066,0.2206858806838614,0.10758477312065362
geometry_forward_candidate,123,val,area_bin,large,0.6,43,0.45575820782729776,0.6177733462041156,0.32510872946511776,1.065824609336465,0,1,42,0.21531276422184567,0.7484228245662956,0.10758477312065362
geometry_forward_candidate,123,val,signal_bin,low_signal,0.6,43,0.272184725829355,0.4054758347144135,1.0416559640956748,1.1717102333556775,0,0,43,0.3307823788288028,-0.3639954035519064,0.10758477312065362
geometry_forward_candidate,123,val,signal_bin,non_low_signal,0.6,86,0.4066353862890952,0.5655844521540114,0.6288449769861729,1.087024320090233,0,1,85,0.2557547945355953,0.34337486145693374,0.10758477312065362
geometry_forward_candidate,123,val,defect_type,polygon,0.6,72,0.3037003900445352,0.44384874250426015,0.9634829520888428,1.1589240275530353,0,0,72,0.28471748080725473,-0.21593381954004753,0.10758477312065362
geometry_forward_candidate,123,val,defect_type,rotated_rect,0.6,57,0.43523084821610375,0.5985721810115444,0.5175631916934776,1.0600895013725549,0,1,56,0.2757701052908312,0.5162398375341705,0.10758477312065362
