row_type,model,family,split,group_field,group_value,sample_count,sample_id,curvature_template,depth_bin,aspect_bin,size_bin,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,projected_mask_iou,projected_mask_dice,projected_mask_area_error,projected_mask_center_error_px,volume_proxy_rel_error,clip_applied,notes
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_pilot_060_deep_elongated_WD_dominant,WD_dominant,deep,narrow,elongated,0.1325075477361679,0.12777306139469147,0.13724203407764435,0.9053629040718079,0.5880882740020752,0.1622512936592102,0.009794414043426514,0.04936683177947998,0.030199944972991943,0.029787063598632812,0.00010598717199172825,0.037195075303316116,0.0001622512936592102,0.9573643410852714,0.9782178217821782,0.02,0.0,0.014799141564641042,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_pilot_033_deep_small_compact_boxy,boxy,deep,compact,small_compact,0.15468113124370575,0.17184977233409882,0.13751250505447388,0.9652022123336792,0.5428688526153564,0.3646239638328552,0.045977234840393066,0.011037111282348633,0.03337597846984863,0.030130108818411827,0.00019376301497686654,0.08865857869386673,0.0003646239638328552,0.8703703703703703,0.9306930693069307,0.14893617021276595,0.0,0.037273017613852884,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_pilot_034_deep_medium_balanced_boxy,boxy,deep,balanced,medium_balanced,0.22489456832408905,0.14230501651763916,0.30748412013053894,0.8343551158905029,0.5743261575698853,0.2509104013442993,0.05265676975250244,0.0777127742767334,0.07054018974304199,0.06696990877389908,0.00017488109006080776,0.07201702892780304,0.0002509104087948799,0.9409282700421941,0.9695652173913043,0.06278026905829596,0.0,0.0017193242475287262,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,val,,,,rbc_pilot_035_deep_large_wide_boxy,boxy,deep,wide,large_wide,1.0074877738952637,0.6302773952484131,1.3846982717514038,2.5061686038970947,1.0182335376739502,1.9221476316452026,0.36460310220718384,0.22541546821594238,0.31877601146698,0.3029315173625946,0.0011223525507375598,0.4201738238334656,0.0019221475813537836,0.8067061143984221,0.8930131004366813,0.1932938856015779,0.0,0.5156159664871669,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,test,,,,rbc_pilot_036_deep_elongated_boxy,boxy,deep,narrow,elongated,1.0931992530822754,0.8556944727897644,1.3307040929794312,2.840859889984131,3.3980495929718018,2.0630593299865723,0.3022614121437073,0.26916205883026123,0.30093085765838623,0.2907847762107849,0.0012018353445455432,0.4124355614185333,0.0020630592480301857,0.7913907284768212,0.8835489833641405,0.1383399209486166,0.0,0.3148667993607503,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_topup_safety_train_wd_medium_balanced,WD_dominant,medium,balanced,medium_balanced,0.10454433411359787,0.06912604719400406,0.13996261358261108,0.19118934869766235,0.009787268936634064,0.26601460576057434,0.06390845775604248,0.02835094928741455,0.0034723281860351562,0.03191057965159416,0.0001344833872281015,0.10178502649068832,0.00026601459830999374,0.9796954314720813,0.9897435897435898,0.02030456852791878,0.0,0.09330909597828714,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_001_shallow_small_compact_sharp,sharp,shallow,compact,small_compact,0.1824001669883728,0.1293378621339798,0.2354624718427658,0.5743066072463989,0.42709383368492126,0.3055651783943176,0.05218780040740967,0.04962426424026489,0.05257523059844971,0.051462430506944656,0.00013667126768268645,0.34676119685173035,0.0003055651905015111,0.8823529411764706,0.9375,0.13333333333333333,0.0,0.5504501132347912,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_002_shallow_medium_balanced_sharp,sharp,shallow,balanced,medium_balanced,0.23576927185058594,0.16457977890968323,0.30695876479148865,0.9345207214355469,1.0605603456497192,0.16303430497646332,0.07767242193222046,0.0537264347076416,0.0700259804725647,0.06714161485433578,8.892164623830467e-05,0.1770888715982437,0.00016303430311381817,0.8737864077669902,0.9326424870466321,0.1262135922330097,0.0,0.003525485211802444,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_003_shallow_large_wide_sharp,sharp,shallow,wide,large_wide,0.10093716531991959,0.049649517983198166,0.1522248238325119,0.09509921073913574,0.3273887634277344,0.09262387454509735,0.03577989339828491,0.029393017292022705,0.034636497497558594,0.03326980397105217,5.121907088323496e-05,0.08287792652845383,9.262387175112963e-05,0.9884615384615385,0.9941972920696325,0.011538461538461539,0.0,0.06500798093300576,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_004_shallow_elongated_sharp,sharp,shallow,narrow,elongated,0.10849180817604065,0.1281961351633072,0.08878747373819351,0.24597160518169403,0.7114317417144775,0.28453755378723145,0.014361262321472168,0.023047804832458496,0.0205574631690979,0.01932217739522457,0.00012186067760922015,0.1752742975950241,0.00028453755658119917,0.8735632183908046,0.9325153374233128,0.14473684210526316,0.0,0.33884503949384126,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_005_medium_small_compact_sharp,sharp,medium,compact,small_compact,0.25860366225242615,0.11464663594961166,0.4025607109069824,0.23391097784042358,0.577656090259552,0.2709352374076843,0.07307690382003784,0.10084831714630127,0.08953529596328735,0.08782017230987549,8.302020432893187e-05,0.09574460983276367,0.0002709352411329746,0.9032258064516129,0.9491525423728814,0.0967741935483871,0.0,0.14493874859295244,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_006_medium_medium_balanced_sharp,sharp,medium,balanced,medium_balanced,0.29519590735435486,0.07221916317939758,0.5181726813316345,0.2100914716720581,0.36428961157798767,0.15509244799613953,0.12775444984436035,0.0995822548866272,0.11310714483261108,0.11348128318786621,6.945177301531658e-05,0.06915715336799622,0.00015509244985878468,0.9466666666666667,0.9726027397260274,0.027777777777777776,0.0,0.012342412689879376,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_007_medium_large_wide_sharp,sharp,medium,wide,large_wide,0.01679323799908161,0.031058406457304955,0.002528071403503418,0.23229606449604034,0.16319751739501953,0.02955249510705471,0.0,0.0016980767250061035,0.0,0.0005660255555994809,1.1125773198727984e-05,0.009291709400713444,2.955249510705471e-05,0.9882697947214076,0.9941002949852508,0.0,0.0,0.00849493087908279,True,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_009_deep_small_compact_sharp,sharp,deep,compact,small_compact,0.36934134364128113,0.20574863255023956,0.5329340696334839,0.3313254714012146,0.20147767663002014,0.7917226552963257,0.09934496879577637,0.1307634711265564,0.1187395453453064,0.11628266423940659,0.00024859633413143456,0.14302414655685425,0.0007917226757854223,0.9411764705882353,0.9696969696969697,0.0625,0.0,0.09038480440248994,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_010_deep_medium_balanced_sharp,sharp,deep,balanced,medium_balanced,0.16645096242427826,0.052371155470609665,0.28053078055381775,0.4777628779411316,0.029505230486392975,0.11211587488651276,0.06765079498291016,0.05264800786972046,0.06370586156845093,0.06133488938212395,8.011621685000136e-05,0.04148371145129204,0.00011211587116122246,0.964824120603015,0.9820971867007673,0.036458333333333336,0.0,0.053484551656390565,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_011_deep_large_wide_sharp,sharp,deep,wide,large_wide,0.19294388592243195,0.22874248027801514,0.15714530646800995,0.9605474472045898,1.4918688535690308,0.30377739667892456,0.015682101249694824,0.0508345365524292,0.0358203649520874,0.03411233425140381,9.386020974488929e-05,0.04418206214904785,0.00030377740040421486,0.9105882352941177,0.9532019704433498,0.08941176470588236,0.0,0.12651023323383137,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_012_shallow_small_compact_round,round,shallow,compact,small_compact,0.12465894222259521,0.06956341117620468,0.17975448071956635,0.8894661664962769,0.28804224729537964,0.0016713747754693031,0.03475511074066162,0.045092999935150146,0.0380629301071167,0.03930367901921272,1.2364937902020756e-05,0.0293981172144413,1.6713747754693031e-06,0.8363636363636363,0.9108910891089109,0.1956521739130435,0.0,0.17712796538824535,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_013_shallow_medium_balanced_round,round,shallow,balanced,medium_balanced,0.06902973353862762,0.0501457154750824,0.08791375160217285,0.1416672021150589,0.19939523935317993,0.12691715359687805,0.018109261989593506,0.021072328090667725,0.018530964851379395,0.019237518310546875,5.913207132834941e-05,0.11035225540399551,0.0001269171480089426,0.9818181818181818,0.9908256880733946,0.01818181818181818,0.0,0.10117179144898271,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_014_shallow_large_wide_round,round,shallow,wide,large_wide,0.03545453026890755,0.02784874103963375,0.04306032136082649,0.05993247032165527,0.029723159968852997,0.10261672735214233,0.015133082866668701,0.00376206636428833,0.009529352188110352,0.009474833495914936,4.133614129386842e-05,0.06267747282981873,0.00010261673014611006,1.0,1.0,0.0,0.0,0.06111919406688866,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_015_shallow_elongated_round,round,shallow,narrow,elongated,0.06231953576207161,0.05445798113942146,0.07018109411001205,0.3902018070220947,0.44324249029159546,0.0026616035029292107,0.022049248218536377,0.0101088285446167,0.014220356941223145,0.01545947790145874,8.903301022655796e-06,0.011999965645372868,2.6616035029292107e-06,0.8901098901098901,0.9418604651162791,0.12345679012345678,0.0,0.11240927633365164,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_016_medium_small_compact_round,round,medium,compact,small_compact,0.14030131697654724,0.09026610851287842,0.19033652544021606,0.8453279733657837,0.059322454035282135,0.18498487770557404,0.037133097648620605,0.049198925495147705,0.03869825601577759,0.04167675971984863,6.392707291524857e-05,0.06908594816923141,0.00018498487770557404,0.927536231884058,0.9624060150375939,0.078125,0.0,0.020451867785914016,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_017_medium_medium_balanced_round,round,medium,balanced,medium_balanced,0.19562776386737823,0.07982843369245529,0.31142711639404297,0.1548808068037033,0.3665834665298462,0.20272541046142578,0.058889687061309814,0.07663047313690186,0.0684577226638794,0.06799262762069702,6.563132774317637e-05,0.061240579932928085,0.00020272540859878063,0.9736842105263158,0.9866666666666667,0.02631578947368421,0.0,0.07324282218473692,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_018_medium_large_wide_round,round,medium,wide,large_wide,0.09552992135286331,0.14456218481063843,0.046497661620378494,0.5959384441375732,0.9402669668197632,0.19559264183044434,0.013419568538665771,0.006552278995513916,0.010594844818115234,0.010188897140324116,8.824243559502065e-05,0.06905852258205414,0.00019559264183044434,0.9194444444444444,0.9580318379160637,0.08055555555555556,0.0,0.14044173337253713,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_019_medium_elongated_round,round,medium,narrow,elongated,0.24724741280078888,0.2870391309261322,0.20745573937892914,1.0488536357879639,2.2901241779327393,0.2776917517185211,0.0393642783164978,0.052348554134368896,0.044305503368377686,0.045339446514844894,0.000154723777086474,0.10724832117557526,0.00027769175358116627,0.75,0.8571428571428571,0.3333333333333333,0.0,0.4966131213793513,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_020_deep_small_compact_round,round,deep,compact,small_compact,0.2813984453678131,0.23548968136310577,0.32730722427368164,1.6597621440887451,0.9423075318336487,0.34930044412612915,0.1048082709312439,0.04189634323120117,0.0693427324295044,0.07201578468084335,0.00011317457392578945,0.06101517006754875,0.00034930044785141945,0.7889908256880734,0.882051282051282,0.26744186046511625,0.0,0.2100247056256507,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_021_deep_medium_balanced_round,round,deep,balanced,medium_balanced,0.11868683248758316,0.1389988213777542,0.09837484359741211,0.3386661410331726,0.13645458221435547,0.5064974427223206,0.015623211860656738,0.028729498386383057,0.020138323307037354,0.021497011184692383,0.00019490730483084917,0.09457135200500488,0.0005064974538981915,0.995049504950495,0.9975186104218362,0.004975124378109453,0.0,0.08450946701545428,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_022_deep_large_wide_round,round,deep,wide,large_wide,0.17371000349521637,0.19741642475128174,0.1500035971403122,0.5220044255256653,0.5634539127349854,0.5837013125419617,0.021481692790985107,0.04589563608169556,0.03086686134338379,0.032748062163591385,0.00021669856505468488,0.0955861285328865,0.0005837013013660908,0.9644444444444444,0.9819004524886877,0.035555555555555556,0.0,0.12688609397947465,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_023_shallow_small_compact_boxy,boxy,shallow,compact,small_compact,0.0722459927201271,0.055691879242658615,0.0888001099228859,0.18558651208877563,0.006060115993022919,0.20717258751392365,0.014423012733459473,0.03126728534698486,0.013066291809082031,0.01958552934229374,9.868780762189999e-05,0.20350632071495056,0.00020717259030789137,1.0,1.0,0.0,0.0,0.22077864364067692,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_024_shallow_medium_balanced_boxy,boxy,shallow,balanced,medium_balanced,0.17619191110134125,0.13674159348011017,0.21564221382141113,1.0812067985534668,0.8070422410964966,0.0856502428650856,0.05712783336639404,0.036017775535583496,0.04851210117340088,0.04721923545002937,3.4475735446903855e-05,0.05580311641097069,8.565024472773075e-05,0.8333333333333334,0.9090909090909091,0.16666666666666666,0.0,0.11208723901781646,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_025_shallow_large_wide_boxy,boxy,shallow,wide,large_wide,0.23062996566295624,0.22007949650287628,0.241180419921875,0.5225110650062561,0.4375940263271332,0.7300594449043274,0.04685366153717041,0.05480360984802246,0.05603682994842529,0.052564699202775955,0.00033806278952397406,0.44459614157676697,0.000730059458874166,0.9588607594936709,0.9789983844911146,0.0429042904290429,0.0,0.5050384542972902,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_026_shallow_elongated_boxy,boxy,shallow,narrow,elongated,0.15602271258831024,0.17217488586902618,0.1398705244064331,0.5029812455177307,0.9917658567428589,0.327351838350296,0.017365694046020508,0.041176676750183105,0.032582879066467285,0.030375083908438683,0.00015034578973427415,0.17575475573539734,0.00032735185232013464,0.8640776699029126,0.9270833333333334,0.13333333333333333,0.0,0.3222906782546603,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_027_medium_small_compact_boxy,boxy,medium,compact,small_compact,0.06977097690105438,0.022089272737503052,0.11745268106460571,0.013948418200016022,0.21246913075447083,0.0254905316978693,0.008121967315673828,0.03972220420837402,0.02836143970489502,0.025401869788765907,1.141651864600135e-05,0.01070102583616972,2.54905316978693e-05,0.9722222222222222,0.9859154929577465,0.02857142857142857,0.0,0.028571508022628346,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_028_medium_medium_balanced_boxy,boxy,medium,balanced,medium_balanced,0.1038384735584259,0.15554402768611908,0.052132923156023026,1.1240001916885376,1.1518644094467163,0.04403805360198021,0.011424779891967773,0.010025501251220703,0.012625336647033691,0.011358539573848248,1.8201939383288845e-05,0.014731013216078281,4.403805360198021e-05,0.834319526627219,0.9096774193548387,0.16568047337278108,0.0,0.15119246584930623,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_029_medium_large_wide_boxy,boxy,medium,wide,large_wide,0.11440210789442062,0.13472039997577667,0.09408380836248398,1.045236349105835,0.9819213151931763,0.025842338800430298,0.03211236000061035,0.026066184043884277,0.0054912567138671875,0.021223267540335655,1.5472129234694876e-05,0.010502113029360771,2.5842338800430298e-05,0.9045226130653267,0.9498680738786279,0.09547738693467336,0.0,0.10058941829771713,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_031_deep_small_compact_boxy,boxy,deep,compact,small_compact,0.07087812572717667,0.11347421258687973,0.0282820463180542,0.30940771102905273,0.20842812955379486,0.37242287397384644,0.002974271774291992,0.008502960205078125,0.006898641586303711,0.006125291343778372,0.0001839992037275806,0.08603827655315399,0.00037242285907268524,0.9368421052631579,0.967391304347826,0.06315789473684211,0.0,0.130480856754138,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_032_deep_medium_balanced_boxy,boxy,deep,balanced,medium_balanced,0.2703721523284912,0.26490461826324463,0.2758396863937378,1.513943076133728,0.9806193113327026,0.5067954659461975,0.07645893096923828,0.042064785957336426,0.06271934509277344,0.060414355248212814,0.0002848849107977003,0.11989131569862366,0.0005067954771220684,0.84375,0.9152542372881356,0.15625,0.0,0.25320275226386635,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_033_deep_large_wide_boxy,boxy,deep,wide,large_wide,0.09314728528261185,0.14651627838611603,0.039778292179107666,0.6767176389694214,0.9315442442893982,0.18762284517288208,0.017231345176696777,0.00041031837463378906,0.008729815483093262,0.00879049301147461,8.57338382047601e-05,0.032800305634737015,0.00018762284889817238,0.9392712550607287,0.9686847599164927,0.06072874493927125,0.0,0.09757793211258556,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_034_shallow_small_compact_LD_dominant,LD_dominant,shallow,compact,small_compact,0.20229275524616241,0.09195220470428467,0.31263330578804016,0.3603557050228119,0.038784462958574295,0.31901198625564575,0.13520479202270508,0.01658308506011963,0.05670750141143799,0.0694984570145607,0.00014187325723469257,0.3021430969238281,0.00031901197507977486,0.9615384615384616,0.9803921568627451,0.04,0.0,0.34497863035469734,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_035_shallow_medium_balanced_LD_dominant,LD_dominant,shallow,balanced,medium_balanced,0.3203381597995758,0.11401175707578659,0.5266645550727844,1.0894676446914673,0.7284246683120728,0.006292364560067654,0.1626673936843872,0.0737004280090332,0.11112308502197266,0.11583030223846436,3.147224197164178e-05,0.05261025205254555,6.292364560067654e-06,0.8461538461538461,0.9166666666666666,0.15384615384615385,0.0,0.18664826731601641,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,val,,,,rbc_v2topup_036_shallow_large_wide_LD_dominant,LD_dominant,shallow,wide,large_wide,0.5550566911697388,0.3536451756954193,0.7564682364463806,2.2802464962005615,0.5603330135345459,0.8671706318855286,0.32286471128463745,0.04553365707397461,0.13607025146484375,0.1681562066078186,0.00036991891101934016,0.5024265646934509,0.000867170630954206,0.9024390243902439,0.9487179487179487,0.10810810810810811,0.0,0.667865747432744,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,test,,,,rbc_v2topup_037_shallow_elongated_LD_dominant,LD_dominant,shallow,narrow,elongated,0.4498192071914673,0.403761625289917,0.4958767890930176,0.16709789633750916,4.319718360900879,0.33941295742988586,0.004913210868835449,0.19799846410751343,0.11804318428039551,0.1069849506020546,0.00020128955657128245,0.24301595985889435,0.0003394129453226924,0.577922077922078,0.7325102880658436,0.7303370786516854,0.0,1.1401134765057994,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_038_medium_small_compact_LD_dominant,LD_dominant,medium,compact,small_compact,0.1684485673904419,0.0860971212387085,0.2508000433444977,0.17410703003406525,0.003087799996137619,0.350168913602829,0.04037785530090332,0.09240025281906128,0.033510804176330566,0.05542963743209839,0.00018171913689002395,0.1759098321199417,0.0003501689061522484,1.0,1.0,0.0,0.0,0.2001557144453543,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,val,,,,rbc_v2topup_039_medium_medium_balanced_LD_dominant,LD_dominant,medium,balanced,medium_balanced,0.4609449803829193,0.11923954635858536,0.8026503920555115,0.9663682579994202,0.34303778409957886,0.19142939150333405,0.3593266010284424,0.0044822096824646,0.1693989634513855,0.17773592472076416,0.0001669100602157414,0.1395067423582077,0.0001914293970912695,0.8787878787878788,0.9354838709677419,0.12121212121212122,0.0,0.21721800330137017,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,test,,,,rbc_v2topup_040_medium_large_wide_LD_dominant,LD_dominant,medium,wide,large_wide,0.6344199180603027,0.5812711715698242,0.6875686645507812,0.8619651198387146,3.625770092010498,1.2166194915771484,0.30854523181915283,0.04462498426437378,0.10752326250076294,0.15356449782848358,0.0005140228313393891,0.36033526062965393,0.0012166195083409548,0.7551546391752577,0.8604992657856094,0.24484536082474226,0.0,0.0261856225246692,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_041_medium_elongated_LD_dominant,LD_dominant,medium,narrow,elongated,0.15391042828559875,0.14499612152576447,0.16282473504543304,1.305429220199585,0.3165909945964813,0.23486930131912231,0.0602339506149292,0.01534956693649292,0.03237706422805786,0.03598685935139656,0.00012689137656707317,0.07878619432449341,0.0002348693087697029,0.9316770186335404,0.9646302250803859,0.0440251572327044,0.0,0.10036588128483448,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,val,,,,rbc_v2topup_042_deep_small_compact_LD_dominant,LD_dominant,deep,compact,small_compact,0.41702041029930115,0.40197673439979553,0.4320640563964844,1.1876989603042603,0.3020539879798889,1.4449539184570312,0.15217065811157227,0.14008861780166626,0.002636551856994629,0.09829860925674438,0.0006711352034471929,0.32410335540771484,0.0014449539594352245,0.8846153846153846,0.9387755102040817,0.13043478260869565,0.0,0.23373001564501358,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,test,,,,rbc_v2topup_043_deep_medium_balanced_LD_dominant,LD_dominant,deep,balanced,medium_balanced,0.7100736498832703,0.4744793474674225,0.9456679224967957,1.8844585418701172,1.160110354423523,1.3138558864593506,0.17806357145309448,0.33100003004074097,0.1195000410079956,0.20952121913433075,0.0005744372610934079,0.24966555833816528,0.0013138558715581894,0.8558139534883721,0.9223057644110275,0.14418604651162792,0.0,0.35961633433273543,True,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_044_deep_medium_balanced_LD_dominant,LD_dominant,deep,balanced,medium_balanced,0.24096174538135529,0.2775862216949463,0.20433728396892548,1.2672860622406006,1.1491785049438477,0.5682697296142578,0.07718503475189209,0.026327550411224365,0.032835960388183594,0.04544951394200325,0.00027569913072511554,0.11551473289728165,0.0005682697519659996,0.8518518518518519,0.92,0.14814814814814814,0.0,0.2484563348730708,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,val,,,,rbc_v2topup_045_deep_large_wide_LD_dominant,LD_dominant,deep,wide,large_wide,1.1680244207382202,1.2755064964294434,1.0605422258377075,6.205802917480469,6.498213768005371,2.1033623218536377,0.35108041763305664,0.1249045729637146,0.22445058822631836,0.23347853124141693,0.001117742620408535,0.44163674116134644,0.0021033622324466705,0.5030800821355236,0.6693989071038251,0.49691991786447637,0.0,0.7124235150322011,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,test,,,,rbc_v2topup_046_shallow_small_compact_WD_dominant,WD_dominant,shallow,compact,small_compact,0.4951838552951813,0.5152620673179626,0.4751056432723999,2.9322280883789062,1.316414713859558,1.1896008253097534,0.15963470935821533,0.16221857070922852,0.0022379159927368164,0.10803040117025375,0.0005628811195492744,1.1913621425628662,0.0011896007927134633,0.6455696202531646,0.7846153846153846,0.5490196078431373,0.0,2.438592970783289,False,labels used only for diagnostic evaluation
per_sample,lssvm_rbf_alpha_0p1_gamma_0p00171821,LS-SVM-like-RBF,train,,,,rbc_v2topup_047_shallow_medium_balanced_WD_dominant,WD_dominant,shallow,balanced,medium_balanced,0.11745467782020569,0.07074961811304092,0.16415973007678986,0.49394553899765015,0.46414509415626526,0.04459894448518753,0.012578070163726807,0.06881952285766602,0.026517927646636963,0.03597183898091316,1.8074069885187782e-05,0.03002711571753025,4.459894262254238e-05,0.9316239316239316,0.9646017699115044,0.06837606837606838,0.0,0.060435605225338244,False,labels used only for diagnostic evaluation
