seed,source_index,sample_id,split,component_types,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,component_count_error,predicted_component_count_is_2,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,notes,predicted_component_count_is_3,extra_fragment_flag,third_largest_component_area_ratio,min_component_distance,min_component_distance_bin,distance_bin,source_pack,union_mask_area,union_mask_area_bin
42,332,v3_sample_029,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7419354838709677,0.8518518518518519,0.035175879396984924,1.1292427177707915,412,398,0,0.047021664679050446,0.15560221672058105,0.2026238739490509,0.0,0.9999998807907104,0.051819708198308945,3,3,0,0,0,0,0,0.3446601941747573,0.33980582524271846,1.0,multi_defect_pilot_gate_only,1,0,0.3155339805825243,0.01681071087134628,medium,medium,pilot_v3,398,small
42,333,v4_topup_029,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7672413793103449,0.8682926829268293,0.004866180048661801,3.5900739657199865,409,411,0,0.03887356072664261,0.135692298412323,0.174565851688385,0.0,0.9999881982803345,0.0508718378841877,3,3,0,0,0,0,0,0.3691931540342298,0.33251833740831294,1.0,multi_defect_pilot_gate_only,1,0,0.2982885085574572,0.01701277461203786,medium,medium,pilot_v4_topup,411,small
42,334,v3_sample_061,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.2995169082125604,0.46096654275092935,0.14058355437665782,3.8837254564122548,430,377,0,0.4167919158935547,0.5420876741409302,0.9588795900344849,0.0,1.0,0.0539221428334713,3,3,0,0,1,0,0,0.34651162790697676,0.3372093023255814,0.6666666666666666,multi_defect_pilot_gate_only,1,0,0.31627906976744186,0.012903487900563941,near,near,pilot_v3,377,small
42,335,v3_sample_164,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.6711798839458414,0.8032407407407407,0.0,2.3825877366221655,432,432,0,0.04947930574417114,0.2191314697265625,0.26861077547073364,0.0,0.999870777130127,0.055240698158741,3,3,0,0,0,0,0,0.35185185185185186,0.33564814814814814,1.0,multi_defect_pilot_gate_only,1,0,0.3125,0.01681071087134628,medium,medium,pilot_v3,432,medium
42,336,v3_sample_104,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.5652173913043478,0.7222222222222222,0.0,3.2339586772243236,432,432,0,0.08951970189809799,0.27918529510498047,0.36870500445365906,0.0,0.9998199343681335,0.05418270826339722,3,3,0,0,0,0,0,0.3611111111111111,0.32175925925925924,1.0,multi_defect_pilot_gate_only,1,0,0.31712962962962965,0.01681071087134628,medium,medium,pilot_v3,432,medium
42,337,v4_topup_185,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8103092783505155,0.8952164009111617,0.0,1.4238068289362662,439,439,0,0.03807061165571213,0.11432719230651855,0.15239781141281128,0.0,1.0,0.05447083339095116,3,3,0,0,0,0,0,0.3439635535307517,0.33712984054669703,1.0,multi_defect_pilot_gate_only,1,0,0.31890660592255127,0.01701277461203786,medium,medium,pilot_v4_topup,439,medium
42,338,v3_sample_107,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8891304347826087,0.9413118527042578,0.06413301662707839,1.9217154874596967,448,421,0,0.02612440660595894,0.06715238094329834,0.09327678382396698,0.0,1.0,0.05558741092681885,3,3,0,0,0,0,0,0.36830357142857145,0.3236607142857143,1.0,multi_defect_pilot_gate_only,1,0,0.3080357142857143,0.02161226503631676,far,far,pilot_v3,421,medium
42,339,v4_topup_089,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7537796976241901,0.8596059113300493,0.07142857142857142,2.659805062677913,420,392,0,0.03529452905058861,0.1470920443534851,0.182386577129364,0.0,0.9998639822006226,0.05264540761709213,3,3,0,0,0,0,0,0.36666666666666664,0.3238095238095238,1.0,multi_defect_pilot_gate_only,1,0,0.30952380952380953,0.01701277461203786,medium,medium,pilot_v4_topup,392,small
42,340,v3_sample_210,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7685185185185185,0.8691099476439791,0.21495327102803738,1.848607322620444,420,535,0,0.04831722378730774,0.13057202100753784,0.17888924479484558,0.0,0.9999957084655762,0.05186812952160835,3,3,0,0,0,0,0,0.36428571428571427,0.3238095238095238,1.0,multi_defect_pilot_gate_only,1,0,0.3119047619047619,0.01681071087134628,medium,medium,pilot_v3,535,large
42,341,v3_sample_037,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7343096234309623,0.8468033775633294,0.11479591836734694,2.1105258264699205,437,392,0,0.05266672000288963,0.16027843952178955,0.21294516324996948,0.0,1.0,0.05365745723247528,3,3,0,0,0,0,0,0.3501144164759725,0.34324942791762014,1.0,multi_defect_pilot_gate_only,1,0,0.30663615560640733,0.012903487900563941,near,near,pilot_v3,392,small
42,342,v3_sample_138,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7541322314049587,0.8598351001177856,0.0835214446952596,2.0094152043489983,406,443,0,0.03581072762608528,0.1565626859664917,0.19237340986728668,0.0,0.9995701909065247,0.05183369293808937,3,3,0,0,0,0,0,0.3620689655172414,0.3399014778325123,1.0,multi_defect_pilot_gate_only,1,0,0.29802955665024633,0.01681071087134628,medium,medium,pilot_v3,443,medium
42,343,v4_topup_220,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.5679012345679012,0.7244094488188977,0.12447257383966245,3.4919729293495507,415,474,0,0.09169462323188782,0.27239489555358887,0.3640895187854767,0.0,0.9995248317718506,0.052580080926418304,3,3,0,0,0,0,0,0.344578313253012,0.3373493975903614,1.0,multi_defect_pilot_gate_only,1,0,0.3180722891566265,0.01310284320290829,near,near,pilot_v4_topup,474,large
42,344,v4_topup_130,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8526970954356846,0.9204927211646137,0.08369098712446352,1.2613694362495191,427,466,0,0.02818455919623375,0.10085117816925049,0.12903574109077454,0.0,0.9999990463256836,0.053817640990018845,3,3,0,0,0,0,0,0.34894613583138173,0.3325526932084309,1.0,multi_defect_pilot_gate_only,1,0,0.3185011709601874,0.021842584554031146,far,far,pilot_v4_topup,466,large
42,345,v3_sample_048,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.6497175141242938,0.7876712328767124,0.11612903225806452,2.071564818616967,411,465,0,0.06764386594295502,0.22949451208114624,0.29713839292526245,1.0148692251544682e-36,0.999795138835907,0.05186481401324272,3,3,0,0,0,0,0,0.36009732360097324,0.35766423357664234,1.0,multi_defect_pilot_gate_only,1,0,0.2822384428223844,0.02161226503631676,far,far,pilot_v3,465,large
42,346,v3_sample_160,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.7745901639344263,0.8729792147806005,0.084070796460177,2.264576854120766,414,452,0,0.034266360104084015,0.13233476877212524,0.16660112142562866,0.0,0.9998300075531006,0.05209154635667801,3,3,0,0,0,0,0,0.35507246376811596,0.3333333333333333,1.0,multi_defect_pilot_gate_only,1,0,0.3115942028985507,0.012903487900563941,near,near,pilot_v3,452,large
42,347,v4_topup_025,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6752136752136753,0.8061224489795918,0.0821917808219178,2.1254175441627274,469,511,0,0.07322678714990616,0.213689923286438,0.28691670298576355,0.0,0.999997615814209,0.060037631541490555,3,4,1,0,0,0,1,0.34328358208955223,0.3304904051172708,1.0,multi_defect_pilot_gate_only,0,1,0.32409381663113007,0.013102843202908292,near,near,pilot_v4_topup,511,large
42,348,v4_topup_209,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.4975206611570248,0.6644591611479028,0.3112244897959184,3.919247770972492,514,392,0,0.08128265291452408,0.38598382472991943,0.4672664701938629,0.0,0.9968820810317993,0.06779725849628448,3,3,0,0,0,0,0,0.377431906614786,0.3540856031128405,1.0,multi_defect_pilot_gate_only,1,0,0.26848249027237353,0.01701277461203786,medium,medium,pilot_v4_topup,392,small
42,349,v4_topup_159,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.43283582089552236,0.6041666666666666,0.009302325581395349,2.61803057379895,434,430,0,0.22337405383586884,0.3980162739753723,0.6213903427124023,0.0,0.9999988079071045,0.05404689162969589,3,3,0,0,0,0,0,0.3433179723502304,0.3387096774193548,1.0,multi_defect_pilot_gate_only,1,0,0.31797235023041476,0.01310284320290829,near,near,pilot_v4_topup,430,medium
42,350,v4_topup_054,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.8402777777777778,0.9132075471698113,0.11436170212765957,0.8599512190671686,419,376,0,0.03311529755592346,0.10964614152908325,0.1427614390850067,0.0,0.9999909400939941,0.05242544412612915,3,3,0,0,0,0,0,0.36515513126491644,0.324582338902148,1.0,multi_defect_pilot_gate_only,1,0,0.31026252983293556,0.01701277461203786,medium,medium,pilot_v4_topup,376,small
42,351,v4_topup_131,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8233995584988962,0.9031476997578692,0.05472636815920398,1.9944506334530065,424,402,0,0.03237598016858101,0.10669493675231934,0.13907091319561005,0.0,1.0,0.05213841795921326,3,3,0,0,0,0,0,0.37735849056603776,0.33490566037735847,1.0,multi_defect_pilot_gate_only,1,0,0.28773584905660377,0.021842584554031146,far,far,pilot_v4_topup,402,small
42,352,v4_topup_073,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.5634441087613293,0.7207729468599033,0.0019342359767891683,3.530569672554835,518,517,0,0.11875339597463608,0.27633923292160034,0.395092636346817,0.0,0.9999998807907104,0.06512229144573212,3,3,0,0,0,0,0,0.37065637065637064,0.3667953667953668,1.0,multi_defect_pilot_gate_only,1,0,0.2625482625482625,0.01310284320290829,near,near,pilot_v4_topup,517,large
42,353,v3_sample_232,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.43865546218487395,0.6098130841121495,0.03669724770642202,3.4593913181757143,420,436,0,0.19858969748020172,0.3891999125480652,0.5877895951271057,0.0,0.9998881816864014,0.05269472301006317,3,3,0,0,0,0,0,0.3595238095238095,0.32857142857142857,1.0,multi_defect_pilot_gate_only,1,0,0.3119047619047619,0.012903487900563941,near,near,pilot_v3,436,medium
42,354,v4_topup_178,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.45454545454545453,0.625,0.16237623762376238,5.761976255340746,423,505,0,0.29445016384124756,0.3658939599990845,0.660344123840332,0.0,0.9999986886978149,0.05261201038956642,3,3,0,0,0,0,0,0.3735224586288416,0.3191489361702128,1.0,multi_defect_pilot_gate_only,1,0,0.3073286052009456,0.021842584554031142,far,far,pilot_v4_topup,505,large
42,355,v3_sample_068,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.48063380281690143,0.6492271105826397,0.09725685785536159,1.83728020266109,440,401,0,0.19170738756656647,0.35214507579803467,0.5438524484634399,0.0,0.9999997615814209,0.0544922836124897,3,3,0,0,0,0,0,0.3431818181818182,0.3386363636363636,1.0,multi_defect_pilot_gate_only,1,0,0.3181818181818182,0.01681071087134628,medium,medium,pilot_v3,401,small
42,356,v3_sample_137,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7904967602591793,0.8829915560916767,0.10406091370558376,3.6176304384148117,435,394,0,0.03880945220589638,0.13245558738708496,0.17126503586769104,0.0,0.9999998807907104,0.054581575095653534,3,3,0,0,0,0,0,0.3425287356321839,0.33793103448275863,1.0,multi_defect_pilot_gate_only,1,0,0.3195402298850575,0.01681071087134628,medium,medium,pilot_v3,394,small
42,357,v4_topup_212,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.2696456086286595,0.42475728155339804,0.039603960396039604,2.057577392415236,420,404,0,0.4541671872138977,0.5728200674057007,1.0269873142242432,0.0,0.999997615814209,0.05217618867754936,3,3,0,0,1,0,0,0.36666666666666664,0.31666666666666665,0.6666666666666666,multi_defect_pilot_gate_only,1,0,0.31666666666666665,0.01701277461203786,medium,medium,pilot_v4_topup,404,small
42,358,v4_topup_127,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.712430426716141,0.8320693391115926,0.15768463073852296,1.6184243457850631,422,501,0,0.05691180378198624,0.16730159521102905,0.2242133915424347,0.0,0.9999556541442871,0.05282248184084892,3,3,0,0,0,0,0,0.35071090047393366,0.3293838862559242,1.0,multi_defect_pilot_gate_only,1,0,0.31990521327014215,0.01701277461203786,medium,medium,pilot_v4_topup,501,large
42,359,v3_sample_091,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8211920529801324,0.9018181818181819,0.09923664122137404,0.6205937999682305,432,393,0,0.02308150939643383,0.12295210361480713,0.1460336148738861,0.0,0.9999674558639526,0.054142314940690994,3,3,0,0,0,0,0,0.3611111111111111,0.3402777777777778,1.0,multi_defect_pilot_gate_only,1,0,0.2986111111111111,0.01681071087134628,medium,medium,pilot_v3,393,small
42,360,v3_sample_180,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.8099808061420346,0.8950159066808059,0.16536964980544747,1.3724519756403801,429,514,0,0.0482020303606987,0.1054387092590332,0.1536407470703125,0.0,1.0,0.05262170359492302,3,3,0,0,0,0,0,0.36363636363636365,0.34498834498834496,1.0,multi_defect_pilot_gate_only,1,0,0.2913752913752914,0.02161226503631676,far,far,pilot_v3,514,large
42,361,v4_topup_179,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.6367112810707457,0.7780373831775701,0.0332541567695962,2.758675881790338,435,421,0,0.12037874013185501,0.22063809633255005,0.34101682901382446,0.0,1.0,0.054217252880334854,3,3,0,0,0,0,0,0.3586206896551724,0.35402298850574715,1.0,multi_defect_pilot_gate_only,1,0,0.28735632183908044,0.021842584554031142,far,far,pilot_v4_topup,421,medium
42,362,v4_topup_216,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.7115384615384616,0.8314606741573034,0.14745308310991956,4.365175460305619,428,373,0,0.04236837476491928,0.19936704635620117,0.24173542857170105,2.9292977594445697e-33,0.9995355606079102,0.05526918172836304,3,3,0,0,0,0,0,0.37149532710280375,0.3574766355140187,1.0,multi_defect_pilot_gate_only,1,0,0.27102803738317754,0.021842584554031146,far,far,pilot_v4_topup,373,small
42,363,v3_sample_153,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.8221258134490239,0.9023809523809524,0.028985507246376812,0.6887405806180846,426,414,0,0.02934355102479458,0.11829078197479248,0.1476343274116516,0.0,0.9999862909317017,0.05274828523397446,3,3,0,0,0,0,0,0.38028169014084506,0.33098591549295775,1.0,multi_defect_pilot_gate_only,1,0,0.2887323943661972,0.02161226503631676,far,far,pilot_v3,414,medium
42,364,v3_sample_202,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7701612903225806,0.8701594533029613,0.05620608899297424,0.8817981797024995,451,427,0,0.028631580993533134,0.14125049114227295,0.16988207399845123,3.6773471729457457e-32,0.9999861717224121,0.0564846396446228,3,3,0,0,0,0,0,0.3436807095343681,0.3325942350332594,1.0,multi_defect_pilot_gate_only,1,0,0.3237250554323725,0.02161226503631676,far,far,pilot_v3,427,medium
42,365,v3_sample_003,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.4358108108108108,0.6070588235294118,0.014018691588785047,4.419134735181496,422,428,0,0.2338665872812271,0.39940762519836426,0.6332741975784302,0.0,0.9999831914901733,0.052916884422302246,3,3,0,0,0,0,0,0.3412322274881517,0.33175355450236965,1.0,multi_defect_pilot_gate_only,1,0,0.32701421800947866,0.012903487900563941,near,near,pilot_v3,428,medium
42,366,v4_topup_133,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.832391713747646,0.9085303186022611,0.11798839458413926,0.45458817561608483,456,517,0,0.028166860342025757,0.09882020950317383,0.12698706984519958,0.0,1.0,0.057189155369997025,3,3,0,0,0,0,0,0.3399122807017544,0.33114035087719296,1.0,multi_defect_pilot_gate_only,1,0,0.32894736842105265,0.01310284320290829,near,near,pilot_v4_topup,517,large
42,367,v3_sample_021,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6680672268907563,0.801007556675063,0.10952380952380952,1.984521270627723,374,420,0,0.051737237721681595,0.2057895064353943,0.2575267553329468,0.0,0.9997175335884094,0.04656892269849777,3,3,0,0,0,0,0,0.3422459893048128,0.32887700534759357,1.0,multi_defect_pilot_gate_only,1,0,0.32887700534759357,0.02161226503631676,far,far,pilot_v3,420,medium
42,368,v3_sample_131,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.8581235697940504,0.9236453201970444,0.09819121447028424,1.4721187629385604,425,387,0,0.022946279495954514,0.09986728429794312,0.12281356751918793,0.0,0.9999998807907104,0.05390585958957672,3,3,0,0,0,0,0,0.35764705882352943,0.34352941176470586,1.0,multi_defect_pilot_gate_only,1,0,0.2988235294117647,0.02161226503631676,far,far,pilot_v3,387,small
42,369,v4_topup_204,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.7505422993492408,0.8574969021065675,0.09610389610389611,2.32036881574322,422,385,0,0.031131846830248833,0.15920770168304443,0.19033955037593842,0.0,0.9997918009757996,0.05354762822389603,3,3,0,0,0,0,0,0.3862559241706161,0.3341232227488152,1.0,multi_defect_pilot_gate_only,1,0,0.2796208530805687,0.021842584554031146,far,far,pilot_v4_topup,385,small
42,370,v4_topup_033,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.872651356993737,0.9319955406911928,0.034013605442176874,1.5499134269602564,456,441,0,0.020026719197630882,0.07443982362747192,0.09446654468774796,0.0,1.0,0.05596301704645157,3,3,0,0,0,0,0,0.35526315789473684,0.32456140350877194,1.0,multi_defect_pilot_gate_only,1,0,0.3201754385964912,0.021842584554031146,far,far,pilot_v4_topup,441,medium
42,371,v3_sample_106,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6290018832391714,0.7722543352601156,0.09443099273607748,6.245404812955575,452,413,0,0.14085042476654053,0.23439782857894897,0.3752482533454895,0.0,1.0,0.05571106821298599,3,3,0,0,0,0,0,0.3672566371681416,0.3230088495575221,1.0,multi_defect_pilot_gate_only,1,0,0.30973451327433627,0.02161226503631676,far,far,pilot_v3,413,small
42,372,v4_topup_186,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7752293577981652,0.8733850129198967,0.1322314049586777,2.1159014290134235,411,363,0,0.03762727603316307,0.13236969709396362,0.169996976852417,0.0,0.9999924898147583,0.051605984568595886,3,3,0,0,0,0,0,0.36982968369829683,0.31630170316301703,1.0,multi_defect_pilot_gate_only,1,0,0.31386861313868614,0.01701277461203786,medium,medium,pilot_v4_topup,363,small
42,373,v4_topup_139,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.7996031746031746,0.8886438809261301,0.12603305785123967,0.3382619432082803,423,484,0,0.03582772985100746,0.10913926362991333,0.1449669897556305,0.0,0.9999985694885254,0.05219464376568794,3,3,0,0,0,0,0,0.3735224586288416,0.3191489361702128,1.0,multi_defect_pilot_gate_only,1,0,0.3073286052009456,0.01701277461203786,medium,medium,pilot_v4_topup,484,large
42,374,v3_sample_122,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7836134453781513,0.8786808009422851,0.0166270783847981,1.3301013211898665,428,421,0,0.03481800854206085,0.15147584676742554,0.1862938553094864,0.0,0.9999877214431763,0.05385261029005051,3,3,0,0,0,0,0,0.38317757009345793,0.3364485981308411,1.0,multi_defect_pilot_gate_only,1,0,0.2803738317757009,0.012903487900563941,near,near,pilot_v3,421,medium
42,375,v3_sample_220,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.6132404181184669,0.7602591792656588,0.048672566371681415,3.5598919694169813,474,452,0,0.0885314792394638,0.2522260546684265,0.3407575488090515,0.0,0.999998927116394,0.060967423021793365,3,3,0,0,0,0,0,0.34810126582278483,0.3459915611814346,1.0,multi_defect_pilot_gate_only,1,0,0.3059071729957806,0.012903487900563941,near,near,pilot_v3,452,large
42,376,v4_topup_020,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.6173076923076923,0.7633769322235434,0.05121951219512195,3.3307123314344365,431,410,0,0.08225075155496597,0.2402331829071045,0.32248392701148987,0.0,0.9999767541885376,0.05377626419067383,3,3,0,0,0,0,0,0.3619489559164733,0.33642691415313225,1.0,multi_defect_pilot_gate_only,1,0,0.30162412993039445,0.01701277461203786,medium,medium,pilot_v4_topup,410,small
42,377,v3_sample_062,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7186234817813765,0.8362779740871613,0.0166270783847981,2.933388777980739,428,421,0,0.0466880202293396,0.16299545764923096,0.20968347787857056,0.0,0.9999984502792358,0.05318540707230568,3,3,0,0,0,0,0,0.35046728971962615,0.338785046728972,1.0,multi_defect_pilot_gate_only,1,0,0.3107476635514019,0.012903487900563941,near,near,pilot_v3,421,medium
42,378,v3_sample_172,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.7930327868852459,0.8845714285714286,0.006880733944954129,0.5707757386968175,439,436,0,0.03748580068349838,0.12403857707977295,0.16152438521385193,0.0,1.0,0.054490767419338226,3,3,0,0,0,0,0,0.3462414578587699,0.3439635535307517,1.0,multi_defect_pilot_gate_only,1,0,0.3097949886104784,0.012903487900563941,near,near,pilot_v3,436,medium
42,379,v3_sample_030,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.5866013071895425,0.7394438722966015,0.18504672897196262,1.243709788226342,436,535,0,0.15139801800251007,0.25617337226867676,0.40757137537002563,0.0,0.9999997615814209,0.05448126792907715,3,3,0,0,0,0,0,0.34174311926605505,0.3348623853211009,1.0,multi_defect_pilot_gate_only,1,0,0.32339449541284404,0.01681071087134628,medium,medium,pilot_v3,535,large
42,380,v3_sample_081,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6975806451612904,0.8218527315914489,0.004761904761904762,1.4552702570950082,422,420,0,0.0786098837852478,0.18491649627685547,0.26352638006210327,0.0,0.9999997615814209,0.052449606359004974,3,3,0,0,0,0,0,0.36729857819905215,0.3246445497630332,1.0,multi_defect_pilot_gate_only,1,0,0.3080568720379147,0.02161226503631676,far,far,pilot_v3,420,medium
42,381,v4_topup_044,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.8194130925507901,0.9007444168734491,0.07197943444730077,1.4229597705703914,417,389,0,0.03031291626393795,0.10776281356811523,0.13807572424411774,0.0,0.9999969005584717,0.05188070982694626,3,3,0,0,0,0,0,0.37170263788968827,0.3237410071942446,1.0,multi_defect_pilot_gate_only,1,0,0.30455635491606714,0.01701277461203786,medium,medium,pilot_v4_topup,389,small
42,382,v4_topup_168,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.5788497217068646,0.7332549941245593,0.002347417840375587,5.761424545595004,425,426,0,0.11054225265979767,0.2678294777870178,0.3783717155456543,0.0,0.999998927116394,0.05344559997320175,3,3,0,0,0,0,0,0.3811764705882353,0.34352941176470586,1.0,multi_defect_pilot_gate_only,1,0,0.2752941176470588,0.021842584554031146,far,far,pilot_v4_topup,426,medium
42,383,v3_sample_166,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.7034883720930233,0.825938566552901,0.12832929782082325,4.4199747001113225,466,413,0,0.07172632217407227,0.1809786558151245,0.2527049779891968,0.0,1.0,0.05724284425377846,3,3,0,0,0,0,0,0.33476394849785407,0.33261802575107297,1.0,multi_defect_pilot_gate_only,1,0,0.33261802575107297,0.02161226503631676,far,far,pilot_v3,413,small
42,384,v3_sample_207,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.7129455909943715,0.8324205914567361,0.1290983606557377,3.225144087739384,425,488,0,0.0569760836660862,0.17092770338058472,0.22790378332138062,0.0,0.9999912977218628,0.05270767956972122,3,3,0,0,0,0,0,0.3458823529411765,0.3458823529411765,1.0,multi_defect_pilot_gate_only,1,0,0.30823529411764705,0.012903487900563941,near,near,pilot_v3,488,large
42,385,v3_sample_132,val,rotated_rect+rotated_rect+rotated_rect,0.6,0.8033707865168539,0.8909657320872274,0.08928571428571429,1.782631097146738,459,504,0,0.037522315979003906,0.11684197187423706,0.15436428785324097,0.0,0.9999998807907104,0.05679972097277641,3,3,0,0,0,0,0,0.3420479302832244,0.3311546840958606,1.0,multi_defect_pilot_gate_only,1,0,0.32679738562091504,0.02161226503631676,far,far,pilot_v3,504,large
42,386,v3_sample_077,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6653061224489796,0.7990196078431373,0.07106598984771574,4.317555369510687,422,394,0,0.05469618737697601,0.20712441205978394,0.26182061433792114,0.0,0.9999806880950928,0.05330581218004227,3,3,0,0,0,0,0,0.3459715639810427,0.33886255924170616,1.0,multi_defect_pilot_gate_only,1,0,0.31516587677725116,0.01681071087134628,medium,medium,pilot_v3,394,small
42,387,v4_topup_182,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.6065891472868217,0.7551266586248492,0.02689486552567237,1.7381103067722503,420,409,0,0.14092743396759033,0.24426180124282837,0.3851892352104187,0.0,1.0,0.051801592111587524,3,3,0,0,0,0,0,0.3619047619047619,0.32142857142857145,1.0,multi_defect_pilot_gate_only,1,0,0.31666666666666665,0.013102843202908292,near,near,pilot_v4_topup,409,small
42,388,v3_sample_123,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.85,0.918918918918919,0.011682242990654205,1.683261468919342,423,428,0,0.027230124920606613,0.09519714117050171,0.12242726981639862,0.0,0.9999978542327881,0.05267397314310074,3,3,0,0,0,0,0,0.3640661938534279,0.3191489361702128,1.0,multi_defect_pilot_gate_only,1,0,0.31678486997635935,0.012903487900563941,near,near,pilot_v3,428,medium
42,389,v4_topup_117,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.7948717948717948,0.8857142857142857,0.024096385542168676,2.773168488299456,425,415,0,0.03588874265551567,0.12591153383255005,0.16180028021335602,0.0,0.9999996423721313,0.05359309911727905,3,3,0,0,0,0,0,0.36,0.3247058823529412,1.0,multi_defect_pilot_gate_only,1,0,0.31529411764705884,0.021842584554031142,far,far,pilot_v4_topup,415,medium
42,390,v4_topup_083,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.5137931034482759,0.6788154897494305,0.0787746170678337,4.401252724508846,421,457,0,0.1141570508480072,0.31343746185302734,0.42759451270103455,2.5953162992873215e-38,0.9999406337738037,0.05418603867292404,3,3,0,0,0,0,0,0.3824228028503563,0.31116389548693585,1.0,multi_defect_pilot_gate_only,1,0,0.30641330166270786,0.021842584554031146,far,far,pilot_v4_topup,457,large
42,391,v4_topup_231,val,rectangular_notch+rotated_rect+rotated_rect,0.6,0.594541910331384,0.7457212713936431,0.02891566265060241,0.3471158023549547,403,415,0,0.09123414009809494,0.25747209787368774,0.3487062454223633,0.0,0.9999876022338867,0.05077534168958664,3,3,0,0,0,0,0,0.3598014888337469,0.3325062034739454,1.0,multi_defect_pilot_gate_only,1,0,0.3076923076923077,0.013102843202908292,near,near,pilot_v4_topup,415,medium
42,392,v3_sample_186,val,rectangular_notch+rectangular_notch+rotated_rect,0.6,0.426179604261796,0.5976520811099253,0.01939655172413793,3.362420198348449,473,464,0,0.14947938919067383,0.38939476013183594,0.5388741493225098,0.0,0.9999985694885254,0.060180701315402985,3,3,0,0,0,0,0,0.35517970401691334,0.3403805496828753,1.0,multi_defect_pilot_gate_only,1,0,0.3044397463002114,0.01681071087134628,medium,medium,pilot_v3,464,large
42,393,v4_topup_105,val,rectangular_notch+rectangular_notch+rectangular_notch,0.6,0.6303939962476548,0.7733026467203682,0.11904761904761904,6.045868013018953,407,462,0,0.1048559844493866,0.2317020297050476,0.3365580141544342,0.0,0.9999997615814209,0.05074289068579674,3,3,0,0,0,0,0,0.3857493857493858,0.32678132678132676,1.0,multi_defect_pilot_gate_only,1,0,0.28746928746928746,0.021842584554031146,far,far,pilot_v4_topup,462,large
