candidate,epoch,train_loss,val_mse,val_mae,val_nrmse,val_correlation,best_epoch_so_far
S2_perturb_geom_mask_mlp,30,0.11333043873310089,0.1226654201745987,0.2760433256626129,0.3885452057558473,0.9247594913870002,12
S2_perturb_geom_mask_mlp,31,0.11066422052681446,0.12398990988731384,0.27729564905166626,0.39063724768183716,0.9245872032502068,12
S2_perturb_geom_mask_mlp,32,0.10786743462085724,0.12955963611602783,0.2839083671569824,0.3993147374883995,0.920833719647196,12
S2_perturb_geom_mask_mlp,33,0.10615663416683674,0.13239024579524994,0.286975622177124,0.40365326848378186,0.9192806651791936,12
S2_perturb_geom_mask_mlp,34,0.10325630009174347,0.12438677996397018,0.2790134847164154,0.39126192905685625,0.9233522341379257,12
S2_perturb_geom_mask_mlp,35,0.10035747103393078,0.1373899132013321,0.2917816638946533,0.4112045426742165,0.9181786719025729,12
S2_perturb_geom_mask_mlp,36,0.10079613700509071,0.1320437341928482,0.2872573435306549,0.40312467144650055,0.918831186397216,12
S2_perturb_geom_mask_mlp,37,0.09759979322552681,0.1261669248342514,0.28194862604141235,0.3940517295999768,0.9221809566383546,12
S2_perturb_geom_mask_mlp,38,0.09452894888818264,0.1340862661600113,0.2897236943244934,0.4062305940132254,0.9185355931107613,12
S2_perturb_geom_mask_mlp,39,0.09347512200474739,0.13190066814422607,0.28724801540374756,0.4029062245637321,0.9189911533221927,12
S2_perturb_geom_mask_mlp,40,0.09050351940095425,0.1342688351869583,0.29078033566474915,0.4065070574354087,0.9168698099419675,12
S2_perturb_geom_mask_mlp,41,0.08784408494830132,0.1348259449005127,0.29089316725730896,0.40734952620028836,0.917419158150744,12
S2_perturb_geom_mask_mlp,42,0.08626103587448597,0.13331884145736694,0.29005151987075806,0.4050664228060241,0.9179204065948166,12
S2_perturb_geom_mask_mlp,43,0.08384766057133675,0.13331228494644165,0.29020270705223083,0.4050564622668717,0.917362511764777,12
S2_perturb_geom_mask_mlp,44,0.08270092867314816,0.13849399983882904,0.2951987087726593,0.41285348822781,0.914855877800716,12
S2_perturb_geom_mask_mlp,45,0.08071309886872768,0.13187594711780548,0.28933435678482056,0.4028684661418153,0.9176987355712811,12
S2_perturb_geom_mask_mlp,46,0.07919732853770256,0.13967753946781158,0.29630246758461,0.4146138134895082,0.9145336883646263,12
S2_perturb_geom_mask_mlp,47,0.0771622471511364,0.13511914014816284,0.29327869415283203,0.4077922009595008,0.915561387984212,12
S2_perturb_geom_mask_mlp,48,0.07684607990086079,0.14294731616973877,0.3006337285041809,0.4194386840440465,0.9113783029815339,12
S2_perturb_geom_mask_mlp,49,0.07605424150824547,0.13475608825683594,0.2923254370689392,0.40724398361489167,0.9156522257435995,12
S2_perturb_geom_mask_mlp,50,0.07526195980608463,0.1417570412158966,0.2991478443145752,0.41768877019462386,0.9119966934874474,12
S2_perturb_geom_mask_mlp,51,0.07338003814220428,0.14177514612674713,0.29952189326286316,0.4177154425081843,0.9112910477154831,12
S2_perturb_geom_mask_mlp,52,0.0724390335381031,0.1423386037349701,0.29959365725517273,0.4185446836027468,0.9114681642757527,12
S2_perturb_geom_mask_mlp,53,0.06979157775640488,0.1369156688451767,0.2949739098548889,0.4104942284819702,0.9142534671534531,12
S2_perturb_geom_mask_mlp,54,0.06936679966747761,0.15093059837818146,0.3088282644748688,0.43099191780752333,0.9056364108535603,12
S2_perturb_geom_mask_mlp,55,0.06948904506862164,0.1428103744983673,0.3002682626247406,0.4192377274996014,0.9105555072211061,12
S2_perturb_geom_mask_mlp,56,0.06751522980630398,0.1450122445821762,0.30230310559272766,0.422457297625599,0.9088768741902058,12
S2_perturb_geom_mask_mlp,57,0.06725876964628696,0.14726650714874268,0.30511897802352905,0.4257282527669766,0.9072706446537827,12
S2_perturb_geom_mask_mlp,58,0.06734968349337578,0.1532423049211502,0.3096560835838318,0.4342799878300945,0.9042324453585472,12
S2_perturb_geom_mask_mlp,59,0.06591339688748121,0.14523866772651672,0.3036356270313263,0.4227869828888149,0.9088854956754652,12
S2_perturb_geom_mask_mlp,60,0.061619000509381294,0.15927225351333618,0.31511521339416504,0.4427418155236822,0.9011423572432848,12
S2_perturb_geom_mask_mlp,61,0.06046226527541876,0.14674097299575806,0.3045266270637512,0.424967948531713,0.9076234831546275,12
S2_perturb_geom_mask_mlp,62,0.0589022021740675,0.15870611369609833,0.3146216571331024,0.4419542429818832,0.900122148733506,12
S2_perturb_geom_mask_mlp,63,0.05770566500723362,0.1492765247821808,0.3070388734340668,0.42862375551298665,0.9058690562635985,12
S2_perturb_geom_mask_mlp,64,0.05756629351526499,0.1551196277141571,0.3121674954891205,0.43693200338543,0.9025814525000283,12
S2_perturb_geom_mask_mlp,65,0.05622730124741793,0.15534676611423492,0.311882346868515,0.43725178152695454,0.9018770139840506,12
S2_perturb_geom_mask_mlp,66,0.054827324114739895,0.15541353821754456,0.31152430176734924,0.4373457425575182,0.9018703526709378,12
S2_perturb_geom_mask_mlp,67,0.052601479925215244,0.1581147462129593,0.31480103731155396,0.4411300740729978,0.9007481760938635,12
S2_perturb_geom_mask_mlp,68,0.0519065260887146,0.16301248967647552,0.3181034326553345,0.44791016586393595,0.8970019151514863,12
S2_perturb_geom_mask_mlp,69,0.05166051257401705,0.15874040126800537,0.31434792280197144,0.4420019812799298,0.8999612408109444,12
S2_perturb_geom_mask_mlp,70,0.04994021449238062,0.16412070393562317,0.31930869817733765,0.4494301096684802,0.8965224870133578,12
S2_perturb_geom_mask_mlp,71,0.048786962404847145,0.16170059144496918,0.31744518876075745,0.44610417053877677,0.8981276634976846,12
S2_perturb_geom_mask_mlp,72,0.047675689682364464,0.1627553552389145,0.3178142011165619,0.4475567617078273,0.8976571162205851,12
S2_perturb_geom_mask_mlp,73,0.04674589168280363,0.16577287018299103,0.3219137489795685,0.4516866009532202,0.8954051638628275,12
S2_perturb_geom_mask_mlp,74,0.04628244321793318,0.1670500487089157,0.32189062237739563,0.4534232468560805,0.8943579933700107,12
S2_perturb_geom_mask_mlp,75,0.04574032686650753,0.16661463677883148,0.32146885991096497,0.4528319429116218,0.8947186978840665,12
S2_perturb_geom_mask_mlp,76,0.045646002516150475,0.1652342826128006,0.3206951916217804,0.45095225067781725,0.8959023925587629,12
S2_perturb_geom_mask_mlp,77,0.04546638485044241,0.16944436728954315,0.3233995735645294,0.45666113047731577,0.8930955774163375,12
S2_perturb_geom_mask_mlp,78,0.04588050115853548,0.16732902824878693,0.32224130630493164,0.4538017054099026,0.8942436159498321,12
S2_perturb_geom_mask_mlp,79,0.044517794623970985,0.17457500100135803,0.3278053402900696,0.46352323170459847,0.8907556794752259,12
S2_perturb_geom_mask_mlp,80,0.04424800258129835,0.1630578637123108,0.3190957307815552,0.4479724987499262,0.8977812112199073,12
S2_perturb_geom_mask_mlp,81,0.042442561127245426,0.176208958029747,0.32945987582206726,0.4656873820453085,0.888633825254831,12
S2_perturb_geom_mask_mlp,82,0.04062534449622035,0.16645896434783936,0.3218103051185608,0.4526203470866266,0.8961485660871623,12
