variant,seed,selected_by_validation,sample_id,split,curvature_template,depth_bin,aspect_bin,size_bin,clip_applied,clip_fraction,normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,projected_mask_area_error,projected_mask_center_error_px,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,true_L_m,true_W_m,true_D_m,true_wLD,true_wWD,true_wLW,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_058_deep_medium_balanced_WD_dominant,val,WD_dominant,deep,balanced,medium_balanced,False,0.07916666666666666,0.7784500122070312,0.8717020153999329,0.6851980686187744,3.59791898727417,3.2056310176849365,2.0154082775115967,0.032595694065093994,0.3022865653038025,0.11450821161270142,0.14979682862758636,0.6027397260273972,0.7521367521367521,0.3972602739726027,0.0,0.0010233786888420582,0.4309726645937747,0.0020154083613306284,0.6584951419252135,0.02199999988079071,0.012000000104308128,0.004999999888241291,0.8500000238418579,1.2000000476837158,1.0,0.018402080982923508,0.008794369176030159,0.0029845915269106627,0.8825957179069519,0.8977134823799133,0.8854917883872986
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_059_deep_large_wide_WD_dominant,train,WD_dominant,deep,wide,large_wide,False,0.07916666666666666,0.7194018959999084,1.0468026399612427,0.3920011520385742,6.52445125579834,5.65474271774292,1.2647333145141602,0.07895523309707642,0.16196918487548828,0.022600173950195312,0.08784153312444687,0.5595959595959596,0.7176165803108808,0.4404040404040404,0.0,0.0006258521461859345,0.23960310390863654,0.001264733262360096,0.5753741774670043,0.029999999329447746,0.019999999552965164,0.005499999970197678,0.8500000238418579,1.2000000476837158,1.0,0.02347554825246334,0.014345256611704826,0.004235266707837582,0.9289552569389343,1.0380308628082275,0.9773998260498047
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_060_deep_elongated_WD_dominant,train,WD_dominant,deep,narrow,elongated,False,0.07916666666666666,0.6426383256912231,0.7386643886566162,0.5466123223304749,6.572911739349365,0.6291065216064453,1.5497468709945679,0.022025108337402344,0.2579602003097534,0.07960551977157593,0.1198636069893837,0.7834645669291339,0.8785871964679912,0.188,0.0,0.0008182951714843512,0.2871720170765633,0.0015497468411922455,0.4174505064992537,0.029999999329447746,0.009999999776482582,0.006000000052154064,0.8500000238418579,1.2000000476837158,1.0,0.0234270878136158,0.010629106312990189,0.004450253210961819,0.8720251321792603,0.9420398473739624,0.9203944802284241
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_033_deep_small_compact_boxy,train,boxy,deep,compact,small_compact,False,0.07916666666666666,0.8852663040161133,0.6783396601676941,1.0921930074691772,1.749083399772644,0.351685106754303,2.554847002029419,0.2624363899230957,0.20691126585006714,0.24710434675216675,0.23881733417510986,0.9038461538461539,0.9494949494949495,0.10638297872340426,0.0,0.0013144838158041239,0.6014577087141251,0.002554846927523613,0.5483030717715225,0.014000000432133675,0.00800000037997961,0.0044999998062849045,1.100000023841858,1.100000023841858,1.100000023841858,0.01574908383190632,0.008351685479283333,0.0019451527623459697,0.8375636339187622,0.8930887579917908,0.8528956770896912
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_034_deep_medium_balanced_boxy,train,boxy,deep,balanced,medium_balanced,False,0.07916666666666666,0.9598705172538757,0.6259476542472839,1.2937933206558228,0.76664799451828,0.4607606530189514,2.5197389125823975,0.3066434860229492,0.2639658451080322,0.279341459274292,0.2833169400691986,0.9691629955947136,0.9843400447427293,0.004484304932735426,0.0,0.0013421617913991213,0.5527099245559075,0.0025197388604283333,0.5392741935875243,0.02199999988079071,0.012000000104308128,0.004999999888241291,1.100000023841858,1.100000023841858,1.100000023841858,0.02276664786040783,0.012460760772228241,0.0024802610278129578,0.7933565378189087,0.8360341787338257,0.8206585645675659
P2_profile_primary_dim_guard_w1p0,42,False,rbc_pilot_035_deep_large_wide_boxy,val,boxy,deep,wide,large_wide,False,0.07916666666666666,1.4515570402145386,1.0981565713882446,1.804957389831543,4.166537761688232,2.4003610610961914,3.1855130195617676,0.4263138771057129,0.37477123737335205,0.38510310649871826,0.39539608359336853,0.6903353057199211,0.8168028004667445,0.3096646942800789,0.0,0.0017157085239887238,0.6423078295486565,0.003185512963682413,0.7449307701469805,0.029999999329447746,0.019999999552965164,0.005499999970197678,1.100000023841858,1.100000023841858,1.100000023841858,0.025833461433649063,0.017599638551473618,0.0023144870065152645,0.673686146736145,0.7252287864685059,0.7148969173431396
P2_profile_primary_dim_guard_w1p0,42,False,rbc_topup_safety_train_wd_medium_balanced,train,WD_dominant,medium,balanced,medium_balanced,False,0.07916666666666666,0.4818331003189087,0.2688705623149872,0.6947956085205078,1.0722558498382568,2.404911518096924,0.1497832089662552,0.03851115703582764,0.27731001377105713,0.1377861499786377,0.15120244026184082,0.7157360406091371,0.834319526627219,0.28426395939086296,0.0,8.471886394545436e-05,0.06412027740385715,0.0001497832126915455,0.2628287842094758,0.020500000566244125,0.011500000022351742,0.00279999990016222,0.8299999833106995,1.159999966621399,1.0199999809265137,0.019427744671702385,0.009095088578760624,0.0029497831128537655,0.8685111403465271,0.8826899528503418,0.882213830947876
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_001_shallow_small_compact_sharp,train,sharp,shallow,compact,small_compact,True,0.07916666666666666,0.7332744598388672,0.014938433654606342,1.4516104459762573,0.0,0.2012653350830078,0.0,0.2827489972114563,0.3384116291999817,0.32886403799057007,0.3166748881340027,0.8823529411764706,0.9375,0.13333333333333333,0.0,9.352640336146578e-05,0.183283523966917,0.00021560618188232183,0.30704185951533874,0.009999999776482582,0.006089999806135893,0.0010000000474974513,0.550000011920929,0.6190000176429749,0.550000011920929,0.0083986921235919,0.00629126513376832,0.0007843938656151295,0.8327490091323853,0.9574116468429565,0.878864049911499
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_002_shallow_medium_balanced_sharp,train,sharp,shallow,balanced,medium_balanced,False,0.07916666666666666,0.6507405042648315,0.18316614627838135,1.1183148622512817,1.386552095413208,1.3653035163879395,0.033350661396980286,0.2292746901512146,0.23879021406173706,0.2631804943084717,0.2437484711408615,0.8543689320388349,0.9214659685863874,0.14563106796116504,0.0,8.548291225451976e-05,0.17024057418986635,3.3350661396980286e-05,0.08601875198897303,0.01576000079512596,0.00913500040769577,0.0012740000383928418,0.550000011920929,0.6190000176429749,0.550000011920929,0.014373448677361012,0.00776969688013196,0.0012406493769958615,0.7792747020721436,0.8577902317047119,0.8131805062294006
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_003_shallow_large_wide_sharp,train,sharp,shallow,wide,large_wide,False,0.07916666666666666,0.4375271797180176,0.12274408340454102,0.7523102760314941,1.2601875066757202,0.6538117527961731,0.029598712921142578,0.13818359375,0.12040191888809204,0.2275572419166565,0.1620475798845291,0.8469055374592834,0.9171075837742504,0.18076923076923077,0.0,8.94687618711032e-05,0.14477001861531066,2.9598711989820004e-05,0.2769380183888628,0.023639999330043793,0.015224999748170376,0.001567999948747456,0.550000011920929,0.6190000176429749,0.550000011920929,0.02490018680691719,0.015878811478614807,0.001597598660737276,0.688183605670929,0.7394019365310669,0.7775572538375854
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_004_shallow_elongated_sharp,train,sharp,shallow,narrow,elongated,False,0.07916666666666666,0.6583623290061951,0.2626520097255707,1.0540724992752075,1.1027679443359375,2.388334274291992,0.11944491416215897,0.22280651330947876,0.20766258239746094,0.2579578757286072,0.22947566211223602,0.6846846846846847,0.8128342245989305,0.4605263157894737,0.0,9.582271741237491e-05,0.13782344584639425,0.00011944491416215897,0.45783916810627384,0.017729999497532845,0.006089999806135893,0.0017640000442042947,0.550000011920929,0.6190000176429749,0.550000011920929,0.016627231612801552,0.008478334173560143,0.0016445551300421357,0.7728065252304077,0.8266626000404358,0.8079578876495361
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_005_medium_small_compact_sharp,train,sharp,medium,compact,small_compact,False,0.07916666666666666,0.851808488368988,0.3027934730052948,1.4008235931396484,0.8130902647972107,0.234260693192482,1.1062076091766357,0.28156375885009766,0.33662182092666626,0.30062568187713623,0.30627042055130005,0.9365079365079365,0.9672131147540983,0.03225806451612903,0.0,0.00038447760744020343,0.4434060232426553,0.0011062076082453132,0.43784420183798717,0.011819999665021896,0.007104999851435423,0.002199999988079071,0.550000011920929,0.6190000176429749,0.550000011920929,0.011006909422576427,0.006870739161968231,0.0010937923798337579,0.8315637707710266,0.9556218385696411,0.8506256937980652
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_006_medium_medium_balanced_sharp,train,sharp,medium,balanced,medium_balanced,False,0.07916666666666666,0.6721895337104797,0.34833553433418274,0.9960435032844543,1.278618335723877,1.7663724422454834,0.6796276569366455,0.20877426862716675,0.1910911202430725,0.24995917081832886,0.2166081815958023,0.8472222222222222,0.9172932330827067,0.1527777777777778,0.0,0.00021784831187687814,0.21692419871956176,0.0006796276429668069,0.3233869247471989,0.01871499978005886,0.01065749954432249,0.0025480000767856836,0.550000011920929,0.6190000176429749,0.550000011920929,0.017436381429433823,0.008891127072274685,0.0018683724338188767,0.7587742805480957,0.8100911378860474,0.7999591827392578
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_007_medium_large_wide_sharp,train,sharp,medium,wide,large_wide,False,0.07916666666666666,0.6789476871490479,0.49854907393455505,0.8593463897705078,2.06941556930542,2.3963842391967773,0.958535373210907,0.1731896996498108,0.16134876012802124,0.2249147891998291,0.1864844113588333,0.8731563421828908,0.9322834645669291,0.12684365781710916,0.0,0.0003206308465451002,0.26777544434995654,0.0009585353545844555,0.36488127349675503,0.02659500017762184,0.017762500792741776,0.0030380000825971365,0.550000011920929,0.6190000176429749,0.550000011920929,0.024525584653019905,0.015366116538643837,0.002079464728012681,0.7231897115707397,0.7803487777709961,0.7749148011207581
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_009_deep_small_compact_sharp,train,sharp,deep,compact,small_compact,False,0.07916666666666666,1.1452051401138306,0.8747199177742004,1.4156904220581055,2.094546318054199,0.899172842502594,3.1826701164245605,0.2850238084793091,0.33878737688064575,0.3046771287918091,0.30949610471725464,0.825,0.9041095890410958,0.175,0.0,0.0011901722755283117,0.6847380470692552,0.0031826701015233994,0.7356652226724025,0.013790000230073929,0.00812000036239624,0.004410000052303076,0.550000011920929,0.6190000176429749,0.550000011920929,0.011695453897118568,0.007220827508717775,0.0012273299507796764,0.835023820400238,0.9577873945236206,0.854677140712738
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_010_deep_medium_balanced_sharp,train,sharp,deep,balanced,medium_balanced,False,0.07916666666666666,1.1203835010528564,0.7396128177642822,1.5011543035507202,3.3725481033325195,3.0158851146698,1.5307613611221313,0.3476670980453491,0.28822988271713257,0.3475726842880249,0.3278232216835022,0.6979166666666666,0.8220858895705522,0.3020833333333333,0.0,0.0004887962713837624,0.2530958379958115,0.0015307613648474216,0.44593064164921303,0.02167000062763691,0.012179999612271786,0.004900000058114529,0.550000011920929,0.6190000176429749,0.550000011920929,0.018297452479600906,0.009164114482700825,0.003369238693267107,0.8976671099662781,0.9072299003601074,0.8975726962089539
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_011_deep_large_wide_sharp,train,sharp,deep,wide,large_wide,False,0.07916666666666666,0.8855482935905457,1.0346708297729492,0.7364256978034973,3.983942747116089,3.1971373558044434,2.6692018508911133,0.15261387825012207,0.13908779621124268,0.18832403421401978,0.16000856459140778,0.7835294117647059,0.8786279683377308,0.2164705882352941,0.0,0.0009742387919686735,0.458595573103615,0.0026692019309848547,0.5809732531742381,0.02954999916255474,0.019999999552965164,0.0053900000639259815,0.550000011920929,0.6190000176429749,0.550000011920929,0.02556605637073517,0.016802862286567688,0.002720798132941127,0.702613890171051,0.7580878138542175,0.7383240461349487
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_012_shallow_small_compact_round,train,round,shallow,compact,small_compact,False,0.07916666666666666,0.4300806224346161,0.09584047645330429,0.7643207907676697,0.8588759303092957,0.5918024182319641,0.02627575397491455,0.13655972480773926,0.21574515104293823,0.14993053674697876,0.16741180419921875,0.8214285714285714,0.9019607843137255,0.21739130434782608,0.0,5.636707282974385e-05,0.1340148894751245,2.6275753043591976e-05,0.3694877325849967,0.009999999776482582,0.006089999806135893,0.0010000000474974513,0.6779999732971191,0.7260000109672546,0.6875,0.010858875699341297,0.006681802216917276,0.0010262758005410433,0.8145596981048584,0.9417451620101929,0.8374305367469788
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_013_shallow_medium_balanced_round,train,round,shallow,balanced,medium_balanced,False,0.07916666666666666,0.3715904951095581,0.19438982009887695,0.5487911701202393,1.3302024602890015,1.5036976337432861,0.05157198756933212,0.10377341508865356,0.13017892837524414,0.12503576278686523,0.11966270208358765,0.8090909090909091,0.8944723618090452,0.19090909090909092,0.0,3.306307189632207e-05,0.06170229522944647,5.157198756933212e-05,0.2018904638793613,0.01576000079512596,0.00913500040769577,0.0012740000383928418,0.6779999732971191,0.7260000109672546,0.6875,0.014429798349738121,0.007631302811205387,0.0012224280508235097,0.7817733883857727,0.8561789393424988,0.8125357627868652
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_014_shallow_large_wide_round,train,round,shallow,wide,large_wide,False,0.07916666666666666,0.15845845639705658,0.13315723836421967,0.1837596893310547,1.3324227333068848,0.7758969664573669,0.01801084727048874,0.01085895299911499,0.013658523559570312,0.08991044759750366,0.03814264014363289,0.8814102564102564,0.9369676320272572,0.13454545454545455,0.0,2.3326711016125046e-05,0.0353699971410804,1.801084727048874e-05,0.15188597918323618,0.023639999330043793,0.015224999748170376,0.001567999948747456,0.6779999732971191,0.7260000109672546,0.6875,0.024972422048449516,0.016000896692276,0.0015860107960179448,0.6888589262962341,0.739658534526825,0.7774104475975037
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_015_shallow_elongated_round,train,round,shallow,narrow,elongated,False,0.07916666666666666,0.36893561482429504,0.2386515885591507,0.4992196559906006,0.1674741506576538,2.416868209838867,0.23004378378391266,0.10936766862869263,0.09385424852371216,0.12287604808807373,0.10869932174682617,0.675,0.8059701492537313,0.48148148148148145,0.0,0.00014354843006003648,0.19347614743945762,0.00023004377726465464,0.7206068431082154,0.017729999497532845,0.006089999806135893,0.0017640000442042947,0.6779999732971191,0.7260000109672546,0.6875,0.0178974736481905,0.008506868034601212,0.0019940438214689493,0.7873676419258118,0.8198542594909668,0.8103760480880737
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_016_medium_small_compact_round,train,round,medium,compact,small_compact,False,0.07916666666666666,0.45823684334754944,0.29013392329216003,0.626339852809906,1.1054658889770508,0.20320573449134827,0.9868735074996948,0.11633646488189697,0.16442829370498657,0.13018566370010376,0.1369834691286087,0.8533333333333334,0.920863309352518,0.171875,0.0,0.00038646007305942476,0.41764715133995,0.0009868735214695334,0.3180136043968338,0.011819999665021896,0.007104999851435423,0.002199999988079071,0.6779999732971191,0.7260000109672546,0.6875,0.01292546559125185,0.0073082055896520615,0.0012131264666095376,0.7943364381790161,0.8904283046722412,0.8176856637001038
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_017_medium_medium_balanced_round,train,round,medium,balanced,medium_balanced,False,0.07916666666666666,0.32843390107154846,0.29735422134399414,0.3595135509967804,0.020265579223632812,2.227159261703491,0.5993889570236206,0.06627839803695679,0.04862576723098755,0.1166035532951355,0.07716923952102661,0.8157894736842105,0.8985507246376812,0.18421052631578946,0.0,0.00023038061044644564,0.2149681225229733,0.0005993889644742012,0.36115367385339747,0.01871499978005886,0.01065749954432249,0.0025480000767856836,0.6779999732971191,0.7260000109672546,0.6875,0.018735265359282494,0.008430340327322483,0.0019486111123114824,0.7442783713340759,0.7746257781982422,0.8041035532951355
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_018_medium_large_wide_round,train,round,medium,wide,large_wide,False,0.07916666666666666,0.25556114315986633,0.3361252248287201,0.17499707639217377,0.2461988478899002,0.8388534188270569,1.1928682327270508,0.0522884726524353,0.041847407817840576,0.02274453639984131,0.03896014019846916,0.9473684210526315,0.972972972972973,0.05555555555555555,0.0,0.0005152111407369375,0.40320419506482696,0.0011928682215511799,0.37167953685705396,0.02659500017762184,0.017762500792741776,0.0030380000825971365,0.6779999732971191,0.7260000109672546,0.6875,0.02684119902551174,0.018601354211568832,0.0018451318610459566,0.6257115006446838,0.6841526031494141,0.7102445363998413
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_019_medium_elongated_round,train,round,medium,narrow,elongated,False,0.07916666666666666,0.5376073122024536,0.7949981689453125,0.2802164852619171,1.6491376161575317,7.540781021118164,0.6711678504943848,0.04468822479248047,0.058712542057037354,0.07814282178878784,0.060514528304338455,0.4772727272727273,0.6461538461538462,1.0952380952380953,0.0,0.0002554269740357995,0.177051737281822,0.0006711678579449654,0.7334036837948779,0.023639999330043793,0.00812000036239624,0.00343000004068017,0.6779999732971191,0.7260000109672546,0.6875,0.025289136916399002,0.015660781413316727,0.0027588321827352047,0.7226881980895996,0.784712553024292,0.7656428217887878
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_020_deep_small_compact_round,train,round,deep,compact,small_compact,False,0.07916666666666666,0.6821469664573669,0.6103562712669373,0.7539374828338623,2.3804996013641357,0.7594115734100342,1.949817419052124,0.16757702827453613,0.16225826740264893,0.16487985849380493,0.16490505635738373,0.7413793103448276,0.8514851485148515,0.3488372093023256,0.0,0.0007543001556769013,0.40666159745455843,0.0019498174078762531,0.20093678009483662,0.013790000230073929,0.00812000036239624,0.004410000052303076,0.6779999732971191,0.7260000109672546,0.6875,0.016170499846339226,0.008879411965608597,0.0024601826444268227,0.8455770015716553,0.8882582783699036,0.8523798584938049
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_021_deep_medium_balanced_round,train,round,deep,balanced,medium_balanced,False,0.07916666666666666,0.5890730023384094,0.8216994404792786,0.35644659399986267,1.578383207321167,1.5209605693817139,2.855780601501465,0.05703747272491455,0.06592327356338501,0.10716795921325684,0.0767095685005188,0.8072289156626506,0.8933333333333333,0.23880597014925373,0.0,0.0011748935794457793,0.5700724158150665,0.0028557805344462395,0.468593186496434,0.02167000062763691,0.012179999612271786,0.004900000058114529,0.6779999732971191,0.7260000109672546,0.6875,0.02324838377535343,0.013700960204005241,0.002044219523668289,0.7350374460220337,0.7919232845306396,0.7946679592132568
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_022_deep_large_wide_round,train,round,deep,wide,large_wide,False,0.07916666666666666,0.4241774380207062,0.7804129123687744,0.06794194132089615,2.587689161300659,1.4845430850982666,2.430835723876953,0.020459294319152832,0.020529568195343018,0.004812777042388916,0.015267212875187397,0.84,0.9130434782608695,0.16,0.0,0.0010321513982489705,0.45528380051834955,0.0024308357387781143,0.5409734155759669,0.02954999916255474,0.019999999552965164,0.0053900000639259815,0.6779999732971191,0.7260000109672546,0.6875,0.026962310075759888,0.018515456467866898,0.002959164325147867,0.6575406789779663,0.7054704427719116,0.6923127770423889
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_023_shallow_small_compact_boxy,train,boxy,shallow,compact,small_compact,True,0.07916666666666666,0.3492095172405243,0.006680011749267578,0.691739022731781,0.0,0.08999975025653839,0.0,0.2204725742340088,0.0728769302368164,0.16164571046829224,0.1516650766134262,0.9230769230769231,0.96,0.07692307692307693,0.0,3.379101326572709e-05,0.28425069951889886,0.0002476532245054841,0.08149061459269462,0.009999999776482582,0.006089999806135893,0.0010000000474974513,1.0709999799728394,1.11899995803833,1.0805000066757202,0.007198546081781387,0.005990771576762199,0.0007523468229919672,0.8505274057388306,1.0461230278015137,0.918854296207428
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_024_shallow_medium_balanced_boxy,train,boxy,shallow,balanced,medium_balanced,False,0.07916666666666666,0.6218568682670593,0.3577246367931366,0.8859890103340149,3.935676097869873,1.8105157613754272,0.05380483344197273,0.2207406759262085,0.1529119610786438,0.20709848403930664,0.19358371198177338,0.5916666666666667,0.743455497382199,0.4083333333333333,0.0,4.520904258242808e-05,0.07317626028117173,5.380483344197273e-05,0.4286934855784518,0.01576000079512596,0.00913500040769577,0.0012740000383928418,1.0709999799728394,1.11899995803833,1.0805000066757202,0.01182432472705841,0.007324484642595053,0.0013278048718348145,0.8502593040466309,0.9660879969596863,0.8734015226364136
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_025_shallow_large_wide_boxy,train,boxy,shallow,wide,large_wide,False,0.07916666666666666,0.7672669887542725,0.24387937784194946,1.2906545400619507,0.003302469849586487,1.5407568216323853,0.591991126537323,0.3054443597793579,0.28932684659957886,0.2555120587348938,0.28342774510383606,0.8415841584158416,0.9139784946236559,0.15841584158415842,0.0,0.00021110044326633215,0.2776242836432931,0.000591991120018065,0.06611036200060237,0.023639999330043793,0.015224999748170376,0.001567999948747456,1.0709999799728394,1.11899995803833,1.0805000066757202,0.023636696860194206,0.013684242963790894,0.002159991068765521,0.7655556201934814,0.8296731114387512,0.8249879479408264
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_026_shallow_elongated_boxy,train,boxy,shallow,narrow,elongated,False,0.07916666666666666,0.7548380494117737,0.37953364849090576,1.130142331123352,3.2614972591400146,1.934374213218689,0.2774364650249481,0.26247280836105347,0.22995537519454956,0.24928820133209229,0.24723879992961884,0.7669902912621359,0.8681318681318682,0.022222222222222223,0.0,0.00020224852778483182,0.2364292509591733,0.0002774364547803998,0.20014024918865708,0.017729999497532845,0.006089999806135893,0.0017640000442042947,1.0709999799728394,1.11899995803833,1.0805000066757202,0.014468502253293991,0.008024374023079872,0.0014865635894238949,0.8085271716117859,0.8890445828437805,0.8312118053436279
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_027_medium_small_compact_boxy,train,boxy,medium,compact,small_compact,True,0.07916666666666666,0.583556056022644,0.4030691683292389,0.7640429139137268,1.8199999332427979,0.6243772506713867,1.1848723888397217,0.2246038317680359,0.10295403003692627,0.1747722029685974,0.16744334995746613,0.7571428571428571,0.8617886178861789,0.24285714285714285,0.0,0.0006000849534757435,0.5624765842320046,0.0011848723515868187,0.6703465379530746,0.011819999665021896,0.007104999851435423,0.002199999988079071,1.0709999799728394,1.11899995803833,1.0805000066757202,0.008766558021306992,0.006480622570961714,0.0010151276364922523,0.8463961482048035,1.0160459280014038,0.9057278037071228
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_028_medium_medium_balanced_boxy,train,boxy,medium,balanced,medium_balanced,False,0.07916666666666666,0.7167953848838806,0.698986291885376,0.7346043586730957,6.229922294616699,2.8042635917663574,0.7136176824569702,0.1876765489578247,0.13065654039382935,0.1641286015510559,0.16082055866718292,0.47337278106508873,0.642570281124498,0.5266272189349113,0.0,0.0003923784242942929,0.3175558172590648,0.0007136176573112607,0.6718964967513825,0.01871499978005886,0.01065749954432249,0.0025480000767856836,1.0709999799728394,1.11899995803833,1.0805000066757202,0.012485077604651451,0.007853236049413681,0.001834382419474423,0.8833234310150146,0.9883434176445007,0.9163714051246643
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_029_medium_large_wide_boxy,train,boxy,medium,wide,large_wide,False,0.07916666666666666,0.9976568818092346,0.8732133507728577,1.1221003532409668,4.825871467590332,6.713151931762695,0.5286333560943604,0.2497289776802063,0.2620805501937866,0.22646522521972656,0.2460915893316269,0.4798994974874372,0.6485568760611206,0.5201005025125628,0.0,0.0003707480209413916,0.2516549235872136,0.0005286333616822958,0.6293811081013858,0.02659500017762184,0.017762500792741776,0.0030380000825971365,1.0709999799728394,1.11899995803833,1.0805000066757202,0.021769128739833832,0.01104934886097908,0.0025093667209148407,0.8212710022926331,0.8569194078445435,0.8540347814559937
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_031_deep_small_compact_boxy,train,boxy,deep,compact,small_compact,False,0.07916666666666666,0.7742476463317871,0.8695324063301086,0.6789629459381104,3.1148948669433594,0.9276466369628906,2.898185968399048,0.18549752235412598,0.10593032836914062,0.15458214282989502,0.1486700028181076,0.6421052631578947,0.782051282051282,0.35789473684210527,0.0,0.0014383287634700537,0.672564546799675,0.0028981859795749187,0.7805186159959288,0.013790000230073929,0.00812000036239624,0.004410000052303076,1.0709999799728394,1.11899995803833,1.0805000066757202,0.010675105266273022,0.007192353717982769,0.001511814072728157,0.8855024576187134,1.0130696296691895,0.9259178638458252
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_032_deep_medium_balanced_boxy,train,boxy,deep,balanced,medium_balanced,False,0.07916666666666666,0.7918021082878113,0.8132335543632507,0.7703706622123718,3.896897554397583,3.5376343727111816,1.5614511966705322,0.14882755279541016,0.19420498609542847,0.16237133741378784,0.1684679538011551,0.5535714285714286,0.7126436781609196,0.44642857142857145,0.0,0.0008486463339067996,0.35714537548935793,0.0015614512376487255,0.6350674177886242,0.02167000062763691,0.012179999612271786,0.004900000058114529,1.0709999799728394,1.11899995803833,1.0805000066757202,0.017773102968931198,0.008642365224659443,0.003338548820465803,0.9221724271774292,0.9247949719429016,0.9181286692619324
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_033_deep_large_wide_boxy,train,boxy,deep,wide,large_wide,False,0.07916666666666666,0.9677009582519531,0.9885956645011902,0.9468062520027161,4.620265007019043,4.761449813842773,1.7703324556350708,0.22761690616607666,0.192812979221344,0.20193332433700562,0.2074543982744217,0.6194331983805668,0.765,0.3805668016194332,0.0,0.0009821288986131549,0.37574576565581735,0.0017703324556350708,0.6101418929287346,0.02954999916255474,0.019999999552965164,0.0053900000639259815,1.0709999799728394,1.11899995803833,1.0805000066757202,0.02492973394691944,0.015238549560308456,0.0036196676082909107,0.8433830738067627,0.9261869788169861,0.8785666823387146
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_034_shallow_small_compact_LD_dominant,train,LD_dominant,shallow,compact,small_compact,True,0.07916666666666666,0.40507784485816956,0.006435036659240723,0.8037206530570984,0.0,0.08669914305210114,0.0,0.3216066360473633,0.1478326916694641,0.07326358556747437,0.18090097606182098,0.9803921568627451,0.9900990099009901,0.02,0.0,2.596786362119019e-05,0.08898657000510919,5.692068953067064e-05,0.010190532739008393,0.009999999776482582,0.006089999806135893,0.0010000000474974513,1.1710000038146973,0.8690000176429749,0.9804999828338623,0.008249384351074696,0.006176698952913284,0.0009430793579667807,0.849393367767334,1.016832709312439,0.9072363972663879
P2_profile_primary_dim_guard_w1p0,42,False,rbc_v2topup_035_shallow_medium_balanced_LD_dominant,train,LD_dominant,shallow,balanced,medium_balanced,False,0.07916666666666666,0.5422473549842834,0.19781212508678436,0.8866826891899109,1.4906777143478394,1.3669328689575195,0.07420918345451355,0.3930206298828125,0.017937660217285156,0.1788111925125122,0.19658982753753662,0.7521367521367521,0.8585365853658536,0.24786324786324787,0.0,4.741950397146866e-05,0.07926832324909426,7.420917972922325e-05,0.2573303624086829,0.01576000079512596,0.00913500040769577,0.0012740000383928418,1.1710000038146973,0.8690000176429749,0.9804999828338623,0.014269323088228703,0.00776806753128767,0.001348209218122065,0.7779793739318848,0.8510623574256897,0.8016887903213501
