sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,model_pass,rbc_representable,baseline_profile_depth_rmse_m,baseline_Er_like_error,baseline_projected_mask_IoU,baseline_projected_mask_Dice,baseline_area_error,baseline_mask_center_error_px,total_normalized_MAE_vs_oracle,L_mae_mm_vs_label,W_mae_mm_vs_label,D_mae_mm_vs_label,L_mae_mm_vs_oracle,W_mae_mm_vs_oracle,D_mae_mm_vs_oracle,wLD_abs_error_vs_oracle,wWD_abs_error_vs_oracle,wLW_abs_error_vs_oracle,component_recall_proxy,merge_component_proxy,missed_component_proxy,true_component_count,pred_component_count,crack_pred_aspect_ratio,crack_aspect_abs_error,rotation_proxy_available,clip_applied_baseline_train_bounds,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW,fit_oracle_profile_depth_rmse_m,notes
surf_shape_011_rbc_like_smooth_pit,train,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,True,True,7.55296850808856e-05,0.4560295598848119,0.7270029673590505,0.8419243986254296,0.27299703264094954,0.05802579051222658,0.26119333505630493,1.8517327383160593,0.08434138000011464,0.5340404007583857,3.2678907737135887,0.5239704623818398,0.728456536307931,0.06272590160369873,0.00282365083694458,0.03291541337966919,1.0,False,False,1,1,,,False,False,0.010148267261683941,0.0072843413800001144,0.0020340404007583857,0.9372237920761108,1.0023616552352905,0.9673493504524231,0.01341615803539753,0.007808311842381954,0.0013055838644504547,0.9999496936798096,0.999538004398346,1.0002647638320923,3.339219310476943e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_012_rbc_like_smooth_pit,train,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.00041015399621022235,2.2047806635249576,0.3587140439932318,0.5280199252801993,1.7877358490566038,0.20109582356759836,1.1480869054794312,11.196860462427138,7.172126533091067,0.9968301877379417,9.497598744928837,6.599726155400276,1.1954206274822354,0.2811362147331238,0.18457037210464478,0.215875506401062,1.0,False,False,1,1,,,False,False,0.02469686046242714,0.015272126533091068,0.0024968301877379417,0.7180840969085693,0.815039336681366,0.7843025922775269,0.015199261717498302,0.008672400377690792,0.0013014095602557063,0.9992203116416931,0.9996097087860107,1.0001780986785889,3.736279774785757e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_013_rbc_like_smooth_pit,train,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0005515640556339458,3.2030997852599565,0.1427357689039932,0.24981412639405204,6.005952380952381,0.1686261004636507,1.3416067361831665,16.252479046583176,10.054879540205002,0.6496230952441691,15.353255905210972,9.682101663202047,0.9286584099754691,0.2408347725868225,0.16189467906951904,0.21194428205490112,1.0,False,False,1,1,,,False,False,0.024752479046583176,0.015154879540205002,0.0028496230952441692,0.7591021060943604,0.8376961946487427,0.7881836295127869,0.009399223141372204,0.0054727778770029545,0.0019209646852687001,0.9999368786811829,0.9995908737182617,1.000127911567688,3.508970205099844e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_014_rbc_like_smooth_pit,train,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0003687876642982705,1.8290054979266552,0.31341301460823373,0.47724974721941354,2.190677966101695,0.037993471587174976,0.8334186673164368,10.418213680386543,5.532410979270935,0.5662056963890789,9.275011718273163,5.097772926092148,0.8669394301250577,0.14883512258529663,0.1032140851020813,0.14137953519821167,1.0,False,False,1,1,,,False,False,0.020418213680386543,0.011532410979270935,0.002766205696389079,0.8510050773620605,0.8968560099601746,0.8588839173316956,0.01114320196211338,0.006434638053178787,0.0018992662662640214,0.9998401999473572,1.0000700950622559,1.0002634525299072,3.997639712419584e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_015_rbc_like_smooth_pit,val,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0002163964454773409,0.65245802833605,0.5121212121212121,0.6773547094188377,0.9526627218934911,0.05221446529924814,0.5393993854522705,7.305100664496422,3.4354402378201487,0.3389355000108481,5.946087650954723,2.943221479654312,0.009589362889528275,0.11728215217590332,0.1050947904586792,0.12970596551895142,1.0,False,False,1,1,,,False,False,0.019305100664496422,0.010635440237820148,0.002661064499989152,0.8822357058525085,0.8948541879653931,0.8705684542655945,0.013359013013541698,0.007692218758165836,0.0026514751370996237,0.9995178580284119,0.9999489784240723,1.000274419784546,6.759837471551316e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_016_rbc_like_smooth_pit,val,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0004720432842972136,1.2734795968364185,0.4188118811881188,0.5903698534542917,1.387706855791962,0.06464708553720808,0.8378819823265076,9.99155582487583,5.428816401958464,0.5431950818747281,8.325963281095028,4.867187701165676,0.9450044017285109,0.15934449434280396,0.10440367460250854,0.16760075092315674,1.0,False,False,1,1,,,False,False,0.02349155582487583,0.013528816401958466,0.003543195081874728,0.8406174182891846,0.8947386145591736,0.833116888999939,0.015165592543780804,0.00866162870079279,0.0025981906801462173,0.9999619126319885,0.9991422891616821,1.0007176399230957,7.532397375957961e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_017_rbc_like_smooth_pit,val,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0009163728988650938,11.76640032702182,0.15736505032021958,0.2719367588932806,5.354651162790698,0.11375849913416648,1.315084457397461,16.801165878772736,8.237994925677777,3.4128336012363434,15.60781616717577,7.773472461849451,3.562344005331397,0.10991686582565308,0.08965808153152466,0.08759552240371704,1.0,False,False,1,1,,,False,False,0.025301165878772736,0.013337994925677776,0.004412833601236343,0.8898020386695862,0.9103803038597107,0.9125623106956482,0.009693349711596966,0.005564522463828325,0.0008504895959049463,0.9997189044952393,1.0000383853912354,1.0001578330993652,1.5919697798844885e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_018_rbc_like_smooth_pit,val,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.00047077587235342625,5.122657672622286,0.4797570850202429,0.6484268125854993,1.0843881856540085,0.054246858349712206,0.6246326565742493,7.129724845290184,2.810657076537609,2.695521503686905,5.798931233584881,2.3196619004011154,2.83418211620301,0.04274040460586548,0.03269296884536743,0.021822214126586914,1.0,False,False,1,1,,,False,False,0.017129724845290184,0.008810657076537609,0.003695521503686905,0.9567484259605408,0.9668397307395935,0.9783992767333984,0.011330793611705303,0.006490995176136494,0.0008613393874838948,0.9994888305664062,0.9995326995849609,1.0002214908599854,1.821262555071562e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_019_rbc_like_smooth_pit,val,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0004642032406757924,2.8303319747864957,0.27699917559769166,0.43382827630729504,2.6101190476190474,0.041219674719184606,1.2409210205078125,12.901323020458221,8.294581311941148,1.0809623766690493,11.206768453121185,7.6964483596384525,1.3118920614942908,0.27943843603134155,0.17566120624542236,0.21748173236846924,1.0,False,False,1,1,,,False,False,0.02490132302045822,0.015494581311941147,0.0025809623766690493,0.7206787467002869,0.8245978355407715,0.7831705808639526,0.013694554567337036,0.007798132952302694,0.0012690703151747584,1.0001171827316284,1.0002590417861938,1.0006523132324219,3.2563518820781624e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_020_rbc_like_smooth_pit,test,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0004941356689270864,2.662836175046337,0.3354330708661417,0.5023584905660378,1.9812206572769953,0.16283395394213915,1.2570194005966187,11.681297212839125,8.09652286171913,1.28175575658679,9.700663387775421,7.419164292514324,1.5038028359413147,0.26629769802093506,0.22373610734939575,0.24131357669830322,1.0,False,False,1,1,,,False,False,0.025181297212839127,0.01619652286171913,0.00278175575658679,0.7336697578430176,0.776478111743927,0.7594817876815796,0.015480633825063705,0.008777358569204807,0.0012779529206454754,0.9999674558639526,1.0002142190933228,1.0007953643798828,3.748375657878574e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_021_rbc_like_smooth_pit,test,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0004040945395829901,2.3466995714129997,0.22721268163804492,0.37029063509149623,3.4011627906976742,0.07803893503938189,0.910388171672821,11.972750067710876,6.481851169466972,0.5600612957030533,11.005685664713383,6.04056753218174,0.8301171474158764,0.14567357301712036,0.10596716403961182,0.14102602005004883,1.0,False,False,1,1,,,False,False,0.020472750067710876,0.011581851169466972,0.0027600612957030535,0.8542502522468567,0.8940156102180481,0.8591381311416626,0.009467064402997494,0.0055412836372852325,0.001929944148287177,0.999923825263977,0.9999827742576599,1.0001641511917114,3.516434208193402e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_022_rbc_like_smooth_pit,test,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.00034394969476863875,1.71598214785879,0.330028328611898,0.49627263045793396,2.0300429184549356,0.06014330656723973,0.7698155045509338,9.883906468749046,5.065594851970673,0.5206772938370703,8.489780128002167,4.554424434900284,0.853227567858994,0.12521439790725708,0.10586357116699219,0.1343284249305725,1.0,False,False,1,1,,,False,False,0.019883906468749046,0.011065594851970673,0.0027206772938370705,0.8747038841247559,0.8940465450286865,0.8659177422523499,0.01139412634074688,0.006511170417070389,0.0018674497259780765,0.9999182820320129,0.9999101161956787,1.0002461671829224,3.937662535724862e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
surf_shape_023_rbc_like_smooth_pit,test,rbc_like_smooth_pit,single_component,six_param_rbc,True,1,False,True,0.0004841234690491351,1.4702757138182119,0.36630434782608695,0.5361972951471758,1.7299703264094954,0.03420263582605735,0.7948421835899353,10.735709324479103,5.376178647577762,0.5416339524090289,9.006201289594173,4.7369180247187614,0.9913130197674036,0.12922006845474243,0.08820462226867676,0.13377785682678223,1.0,False,False,1,1,,,False,False,0.022735709324479103,0.012576178647577763,0.003541633952409029,0.8706356287002563,0.9116420745849609,0.8668991327285767,0.01372950803488493,0.007839260622859001,0.0025503209326416254,0.9998556971549988,0.9998466968536377,1.0006769895553589,6.507222223278474e-05,center/rotation labels used only for metric reconstruction; model input is delta_b only
