seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean
123,angle_deg=20.0,test,6,0.6172352517936356,0.7610212913436745,0.15203877005347594,3.1617295017596923,306.6666666666667,293.5,0,0.3226719597975413
123,angle_deg=30.0,test,4,0.6245055741752873,0.7686085462394585,0.19709167662881052,2.199323971400611,302.0,319.25,0,0.3029724881052971
123,angle_deg=0.0,all,200,0.687113369518045,0.8104683306574613,0.21516218185633806,2.1627490572693153,384.805,475.24,0,0.23323445964604617
123,angle_deg=-30.0,all,34,0.6408400126556087,0.7789816314967335,0.11157549659855906,2.7610403909327452,283.2352941176471,294.38235294117646,0,0.2922791759757435
123,angle_deg=-20.0,all,33,0.6672337537022057,0.7974443868313458,0.12446423831278605,2.2662535056863455,298.5151515151515,297.09090909090907,0,0.2690480775905378
123,angle_deg=-10.0,all,33,0.6895245627622852,0.8144581323143311,0.15547307838997826,2.539122349824065,300.8484848484849,296.7878787878788,0,0.2571838389743458
123,angle_deg=10.0,all,33,0.6833393639892639,0.8094274509661011,0.13449158524920965,2.71380567585838,291.4848484848485,296.8181818181818,0,0.25028366143956327
123,angle_deg=20.0,all,34,0.6869585310293997,0.8119244318985798,0.10647547679659938,2.511179561044325,291.61764705882354,295.61764705882354,0,0.2509310304680291
123,angle_deg=30.0,all,33,0.6746647696640787,0.8036247688429595,0.1024564039300687,2.159741805839555,273.90909090909093,296.3030303030303,0,0.24839169915878412
2026,angle_deg=0.0,train,134,0.7637929548335637,0.864210944479727,0.1466464116922641,1.8711727499235231,469.2985074626866,526.5298507462686,0,0.18479833696315537
2026,angle_deg=-30.0,train,23,0.6751878094431715,0.8043177691182829,0.13003568818172845,2.359568112573966,293.5652173913044,293.7391304347826,0,0.26905285534651385
2026,angle_deg=-20.0,train,22,0.7072062324144169,0.8269656568455068,0.10803882033135145,2.046733086854741,291.72727272727275,282.8181818181818,0,0.23262440480969168
2026,angle_deg=-10.0,train,15,0.699751631976991,0.8214979499397057,0.13920982253772426,2.518636788488959,300.1333333333333,282.93333333333334,0,0.2392209589481354
2026,angle_deg=10.0,train,25,0.7321658661902438,0.8436965640610922,0.1303553669413504,2.2010108717287817,296.96,289.32,0,0.2158095994591713
2026,angle_deg=20.0,train,24,0.7267329814029951,0.8401468131639409,0.10169162922805049,2.1934805377544113,304.2916666666667,305.3333333333333,0,0.21785447467118502
2026,angle_deg=30.0,train,25,0.7162190473401422,0.8331473685983686,0.07545124279372371,1.7766935875643473,282.32,301.72,0,0.21475231945514678
2026,angle_deg=0.0,val,33,0.6941020308070738,0.8172092861859896,0.2177247397426419,2.3322940753485066,344.030303030303,342.6060606060606,0,0.25679474436875543
2026,angle_deg=-30.0,val,6,0.6511136390200456,0.7873381013963391,0.19598178437090572,2.341806161113827,297.8333333333333,289.5,0,0.2854841599861781
2026,angle_deg=-20.0,val,5,0.6778852171975001,0.8075029696394719,0.12475301323849042,2.0682692351063428,356.0,368.2,0,0.2574839860200882
2026,angle_deg=-10.0,val,10,0.6812068746918626,0.805968010323492,0.24641557915399553,2.5442703320404356,336.6,302.0,0,0.2639670751988888
2026,angle_deg=10.0,val,4,0.6683239149109717,0.7995676365011544,0.13077917642466821,3.2004454902662354,301.5,321.0,0,0.2583814039826393
2026,angle_deg=20.0,val,4,0.7356487412666997,0.8448026306412545,0.14036998616874136,1.6165864776411176,248.75,240.5,0,0.21192549541592598
2026,angle_deg=30.0,val,4,0.6563173649766904,0.7907514272041438,0.07193601813110181,3.153946631182218,229.25,239.5,0,0.2553837224841118
2026,angle_deg=0.0,test,33,0.6672452667918594,0.7981601630912419,0.20410762712933178,2.271363529735453,354.54545454545456,399.6060606060606,0,0.2611203401377707
2026,angle_deg=-30.0,test,5,0.6133560323746788,0.7600816691902393,0.16025929820884574,3.588300734528963,324.2,303.2,0,0.32834426164627073
2026,angle_deg=-20.0,test,6,0.5968322660622013,0.7454355792183698,0.40230424927001684,2.7815088143250404,387.3333333333333,290.1666666666667,0,0.36824989318847656
2026,angle_deg=-10.0,test,8,0.6715843175929282,0.7995351522213578,0.26034870099245094,2.3025694322519605,334.875,316.25,0,0.28645516000688076
2026,angle_deg=10.0,test,4,0.6821007879152452,0.8074163342734637,0.1779193243482254,2.7037722957126973,352.5,319.5,0,0.2777477949857712
2026,angle_deg=20.0,test,6,0.5940313774876608,0.744341449360333,0.3088792335115864,3.336075551373547,344.8333333333333,293.5,0,0.3499765396118164
2026,angle_deg=30.0,test,4,0.622065824380863,0.7663703763631489,0.27652794381350865,1.864904859203877,343.25,319.25,0,0.3142540082335472
2026,angle_deg=0.0,all,200,0.7363635838423116,0.8455572919321602,0.16785543636769262,2.0132892472876143,429.695,475.24,0,0.2092708747088909
2026,angle_deg=-30.0,all,34,0.6618465180349005,0.7948160483544041,0.14611788310145343,2.5371296243685,298.8235294117647,294.38235294117646,0,0.2806718217975953
2026,angle_deg=-20.0,all,33,0.6826956604690266,0.809193114366931,0.16407407906370564,2.1835917264329168,318.8484848484849,297.09090909090907,0,0.26105018772862176
2026,angle_deg=-10.0,all,33,0.6873035687065734,0.8114675930333748,0.2010634162892554,2.47402456381074,319.6060606060606,296.7878787878788,0,0.258170497462605
2026,angle_deg=10.0,all,33,0.718358953516999,0.8339499995341145,0.13617206595834344,2.3830952405192507,304.24242424242425,296.8181818181818,0,0.22847747825311893
2026,angle_deg=20.0,all,34,0.7043639642254308,0.823787727490047,0.14280454256522634,2.3272450624974006,304.9117647058824,295.61764705882354,0,0.24047260621891303
2026,angle_deg=30.0,all,33,0.6975457254828417,0.8199142857341934,0.09939808841277378,1.9543256257773656,283.27272727272725,296.3030303030303,0,0.23173814876513046
