sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_v8_0037,316,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,8.714313480595592e-06,0.0007371854735538363,0.008444447115553765,0.006731943115306512,0.001500000013038516,22.778718276347576,0.39756363330647276,0.050000000000000044,0.95,rotated_rect,0.8426966292134831,0.9146341463414634,0.058577405857740586,0.8153310104529616,0.8982725527831094,0.1799163179916318,0.0002629590073311845,0.00044444669038057327,0.0007319431751966476,0.0004999999655410647,7.2212821689444695,0.0,0.0,253.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0038,317,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.001552700879983604,-0.0008952937787398696,0.007969239202161298,0.006386304493844178,0.001500000013038516,20.61060837411557,0.35972297696743194,0.050000000000000044,0.95,rotated_rect,0.8531746031746031,0.9207708779443254,0.04602510460251046,0.8539325842696629,0.9212121212121213,0.07112970711297072,0.00011722109065308509,3.0761584639549255e-05,0.00038630422204732895,0.0004999999655410647,9.389392071176474,0.0,0.0,228.0,train_median_depth,angle_magnitude_sigmoid,
rot_v8_0039,318,train,rotated_rect,pilot_v8_topup_rotated_rect,0.5,0.6,0.5,0.0009398424881510437,-0.000800000096205622,0.009468688722603183,0.006311936971198506,0.001500000013038516,14.352498924430108,0.25049836212025023,0.050000000000000044,0.95,rotated_rect,0.7038327526132404,0.8261758691206544,0.04602510460251046,0.6595092024539877,0.7948243992606284,0.26359832635983266,0.0009766148711836532,0.0014686882495880127,0.00031193671748042107,0.0004999999655410647,15.647501520861937,0.0,0.0,250.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0002,321,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.002375704003497958,0.0008072560303844512,0.00898385572624124,0.006632399582496319,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.8072289156626506,0.8933333333333333,0.125,0.7290322580645161,0.8432835820895522,0.23333333333333334,0.0006533726195218989,0.0009838556870818138,0.0006323996931314468,0.0004999999655410647,14.999999340606863,0.0,0.0,210.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0003,322,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003029097570106387,-0.001090407371520996,0.0082867270020272,0.00653455943573805,0.001500000013038516,8.506823680954767,0.14847208211928434,0.23704641578960506,0.7629535842103949,rotated_rect,0.8951612903225806,0.9446808510638298,0.041666666666666664,0.8120567375886525,0.8962818003913894,0.12916666666666668,9.497447712748133e-05,0.00028672628104686737,0.0005345596000552177,0.0,11.49317697843837,0.0,0.0,230.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0004,323,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0031046096701174974,0.00030412161140702665,0.007969511448934275,0.006375634826683914,0.001500000013038516,16.58760067369471,0.2895082467620022,0.050000000000000044,0.95,rotated_rect,0.8784313725490196,0.9352818371607515,0.012448132780082987,0.8821292775665399,0.9373737373737374,0.05394190871369295,0.00032161021773426194,3.048870712518692e-05,0.000375634990632534,0.0,3.4123999856984284,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0005,324,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003107609460130334,0.0009656086331233382,0.008223594024134098,0.00625568051024759,0.001500000013038516,27.023428472575546,0.47164780202362544,0.050000000000000044,0.95,rotated_rect,0.9354838709677419,0.9666666666666667,0.0,0.8901515151515151,0.9418837675350702,0.07916666666666666,0.0001129714994143384,0.0002235937863588333,0.0002556806430220604,0.0,7.023427813182408,0.0,0.0,240.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0006,325,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.001504812273196876,-0.0009849411435425282,0.008119743975155677,0.006362215853371638,0.001500000013038516,23.20336443436213,0.40497510691977084,0.050000000000000044,0.95,rotated_rect,0.9426229508196722,0.9704641350210971,0.025,0.933852140077821,0.96579476861167,0.07083333333333333,1.5809125091393868e-05,0.00011974386870861053,0.0003622160293161869,0.0,3.2033637749689916,0.0,0.0,234.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0007,326,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0016568520804867148,9.07030189409852e-05,0.007649666736243668,0.007050578549475219,0.001500000013038516,2.166652970788988,0.03781522808838436,0.7199974600136241,0.2800025399863759,rectangular_notch,0.8244274809160306,0.9037656903765691,0.008333333333333333,0.7413793103448276,0.8514851485148515,0.10416666666666667,0.00018118942769318255,0.0003503337502479553,0.0010505784302949905,0.0,17.83334768860415,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0008,327,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0009978162124752998,0.0008630118682049215,0.009146791043294463,0.006430102625819173,0.001500000013038516,29.217916455131984,0.5099488427146832,0.050000000000000044,0.95,rotated_rect,0.7969924812030075,0.8870292887029289,0.008333333333333333,0.7557755775577558,0.8609022556390977,0.21666666666666667,0.000520532737504567,0.0011467905715107918,0.00043010246008634567,0.0,9.217915795738847,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0009,328,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,1.4496094991045538e-05,-0.0005691705737262964,0.008268563226367862,0.0066214025932366406,0.001500000013038516,18.54674562479954,0.32370177668260486,0.050000000000000044,0.95,rotated_rect,0.8352490421455939,0.9102296450939458,0.004166666666666667,0.8357142857142857,0.9105058365758755,0.14166666666666666,0.0004310732794316062,0.0002685626968741417,0.0006214026361703873,0.0,1.453255034593596,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0010,329,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,5.812577364849858e-05,-7.561824168078601e-05,0.008162254482928255,0.006314203188437255,0.001500000013038516,23.13029172875494,0.4036997476135849,0.050000000000000044,0.95,rotated_rect,0.9306122448979591,0.9640591966173362,0.029166666666666667,0.9224806201550387,0.9596774193548387,0.06666666666666667,9.537674788505978e-05,0.00016225408762693405,0.00031420309096574783,0.0,3.130291069361803,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0011,330,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,7.086605910444632e-05,0.000765872944612056,0.008274677396849544,0.00627749251929268,0.001500000013038516,25.340615069884336,0.44227716744997464,0.050000000000000044,0.95,rotated_rect,0.8972332015810277,0.9458333333333333,0.0,0.8759398496240601,0.9338677354709419,0.07916666666666666,0.00024461704486503663,0.0002746768295764923,0.0002774926833808422,0.0,5.340614410491199,0.0,0.0,240.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0012,331,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.00163913588039577,-0.0007814927375875413,0.007930237619095264,0.006845553848611353,0.001500000013038516,12.545981075361652,0.21896867765795966,0.07479065926834694,0.9252093407316531,rotated_rect,0.833976833976834,0.9094736842105263,0.020833333333333332,0.8185053380782918,0.9001956947162426,0.12916666666666668,0.00025904484953251014,6.976258009672165e-05,0.0008455538190901279,0.0,7.454019584031485,0.0,0.0,235.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0017,336,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0027974224649369717,0.0009134199935942888,0.007711738958641773,0.006335722773119712,0.001500000013038516,-28.570570398173317,-0.49865052262095166,0.050000000000000044,0.95,rotated_rect,0.8658536585365854,0.9281045751633987,0.0794979079497908,0.9126984126984127,0.9543568464730291,0.016736401673640166,0.00022030382205338482,0.000288261566311121,0.0003357226960361004,0.0004999999655410647,1.4294300471187285,0.0,0.0,220.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0018,337,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0030259161721915007,-0.0006060021696612239,0.00884457870939186,0.0067534135322106946,0.001500000013038516,-34.73916615780283,-0.6063128288510473,0.050000000000000044,0.95,rotated_rect,0.8549618320610687,0.9218106995884774,0.03347280334728033,0.8074324324324325,0.8934579439252337,0.2384937238493724,0.00039484930589894323,0.0008445782586932182,0.0007534134201705456,0.0,4.739165712510783,0.0,0.0,247.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0019,338,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003176072146743536,8.803525270195678e-05,0.008129813614340061,0.006524730158896069,0.001500000013038516,-29.137149490432137,-0.5085391932538288,0.050000000000000044,0.95,rotated_rect,0.9043824701195219,0.9497907949790795,0.008333333333333333,0.8703703703703703,0.9306930693069307,0.10416666666666667,0.00019685425419405418,0.0001298133283853531,0.0005247299559414387,0.0,0.8628509548599084,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0020,339,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.001727427588775754,-0.0008803582168184221,0.008009248457340266,0.006050164203967144,0.001500000013038516,-28.44822004835052,-0.49651510617557704,0.050000000000000044,0.95,rotated_rect,0.8943089430894309,0.944206008583691,0.0502092050209205,0.9206349206349206,0.9586776859504132,0.02510460251046025,0.0002569775668301546,9.248033165931702e-06,5.016429349780083e-05,0.0,1.551780396941524,0.0,0.0,227.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0021,340,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.001295446534641087,0.0007494825986213982,0.008244106046427127,0.006441667895322235,0.001500000013038516,2.210482235251675,0.038580193061985596,0.7170426726624206,0.2829573273375794,rectangular_notch,0.717948717948718,0.835820895522388,0.03765690376569038,0.6677524429967426,0.80078125,0.14225941422594143,0.0007768952897017534,0.0002441052347421646,0.0004416676238179207,0.0,32.21048268054372,0.0,0.0,230.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0022,341,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0001254505041288212,0.0012429384514689445,0.008279007657961062,0.006408694292650549,0.001500000013038516,11.30680036412241,0.19734089421962978,0.10887669654667143,0.8911233034533286,rotated_rect,0.5993265993265994,0.7494736842105263,0.012552301255230125,0.5669781931464174,0.7236580516898609,0.10460251046025104,0.001395852893593782,0.0002790074795484543,0.00040869414806365967,0.0,41.306800809414455,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0023,342,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,6.701272923237411e-06,-0.0003748732269741595,0.00833107597623358,0.0064634989512350315,0.001500000013038516,8.119724231859948,0.14171592219992354,0.26116773085471756,0.7388322691452824,rotated_rect,0.7050359712230215,0.8270042194092827,0.016736401673640166,0.6765676567656765,0.8070866141732284,0.12552301255230125,0.000625162737850195,0.00033107586205005646,0.0004634987562894821,0.0,38.11972467715199,0.0,0.0,235.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0024,343,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0002138621493941173,-0.00039911168278194964,0.00843489736593477,0.006694044981114764,0.001500000013038516,-6.904552698293685,-0.12050717796268347,0.3464114262691732,0.6535885737308268,rotated_rect,0.7881040892193308,0.8814968814968815,0.02100840336134454,0.696078431372549,0.8208092485549133,0.18067226890756302,0.0004527992427958679,0.00043489690870046616,0.00069404486566782,0.0,23.09544774699836,0.0,0.0,243.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0025,344,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,2.9328301025088876e-05,0.0003862219746224582,0.008209659275558001,0.006885927346279163,0.001500000013038516,-11.878165233503864,-0.2073130924205635,0.09172753948691059,0.9082724605130894,rotated_rect,0.7867647058823529,0.8806584362139918,0.03347280334728033,0.7275747508305648,0.8423076923076923,0.17573221757322174,0.0006144783738937918,0.00020965933799743652,0.0008859271183609962,0.0,18.12183521178818,0.0,0.0,247.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0026,345,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.001638348214328289,-0.0008939013932831585,0.007942029192966781,0.006461448296570464,0.001500000013038516,-23.726833496240573,-0.4141113655818756,0.050000000000000044,0.95,rotated_rect,0.8755020080321285,0.9336188436830836,0.04602510460251046,0.8821292775665399,0.9373737373737374,0.07112970711297072,0.0001743477823954168,5.7971104979515076e-05,0.00046144844964146614,0.0,6.273166949051472,0.0,0.0,228.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0027,346,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0013147930148988962,-0.0005626480560749769,0.008329022606443422,0.006696340122604009,0.001500000013038516,-5.255507527272471,-0.09172591021425029,0.47872056754766557,0.5212794324523344,rotated_rect,0.7620817843866171,0.8649789029535865,0.016736401673640166,0.6948051948051948,0.8199233716475096,0.18410041841004185,0.0005923465768997399,0.00032902229577302933,0.0006963401101529598,0.0,24.744492918019574,0.0,0.0,235.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0030,349,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0027906971517950296,0.0009324475540779531,0.007689660862436056,0.006429584773063006,0.001500000013038516,-19.062220391217267,-0.33269850856754285,0.050000000000000044,0.95,rotated_rect,0.8421052631578947,0.9142857142857143,0.10416666666666667,0.8949416342412452,0.944558521560575,0.029166666666666667,0.0002199341550325894,0.0003103394992649555,0.00042958464473485947,0.0004999999655410647,0.9377802681758709,0.0,0.0,215.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0031,350,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0030735800974071026,-0.0007635467918589711,0.008161310968101358,0.006540213216931875,0.001500000013038516,-7.42686738532467,-0.12962328898289788,0.3081130540564112,0.6918869459435888,rotated_rect,0.8509803921568627,0.9194915254237288,0.03333333333333333,0.800711743772242,0.8893280632411067,0.10833333333333334,0.00024763717208645136,0.00016131065785884857,0.000540213193744421,0.0,12.573133274068468,0.0,0.0,232.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0032,351,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003071853192523122,-0.00027163451886735857,0.008336894563140539,0.005966487079971134,0.001500000013038516,-26.575911641748377,-0.4638371598676009,0.050000000000000044,0.95,rotated_rect,0.9047619047619048,0.95,0.008298755186721992,0.8522727272727273,0.9202453987730062,0.029045643153526972,0.0002809772043576326,0.00033689383417367935,3.351317718625069e-05,0.0,6.575910982355239,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0033,352,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0030428392346948385,0.0009443101589567959,0.008021963092838301,0.006041611570609761,0.001500000013038516,-13.775349444971937,-0.24042520342753373,0.05092584012051482,0.9490741598794852,rotated_rect,0.9116465863453815,0.9537815126050421,0.016666666666666666,0.8976377952755905,0.946058091286307,0.008333333333333333,7.026066809154721e-05,2.1962448954582214e-05,4.161149263381958e-05,0.0,6.2246512144212005,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0034,353,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0017007875721901655,-0.0006356264348141849,0.008251926275406142,0.00607242073530786,0.001500000013038516,-28.203292402093382,-0.49224031231923,0.050000000000000044,0.95,rotated_rect,0.852589641434263,0.9204301075268817,0.0625,0.828996282527881,0.9065040650406504,0.05,0.0004160333803073164,0.0002519255504012108,7.242057472467422e-05,0.0,8.203291742700245,0.0,0.0,225.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0035,354,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.00133724813349545,0.0005165454931557178,0.008198334472418758,0.00666639373303657,0.001500000013038516,-22.300162883324447,-0.3892112660450437,0.050000000000000044,0.95,rotated_rect,0.7894736842105263,0.8823529411764706,0.016666666666666666,0.8256227758007118,0.9044834307992202,0.1375,0.0005415786376827325,0.0001983344554901123,0.0006663938984274864,0.0,2.3001622239313093,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0036,355,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.00029927800642326474,0.0010123165557160974,0.008760292561731404,0.006879974249914768,0.001500000013038516,8.983390295102112,0.15678973864123688,0.20952403964201138,0.7904759603579886,rotated_rect,0.6586206896551724,0.7941787941787942,0.004166666666666667,0.6306306306306306,0.7734806629834254,0.2625,0.0012007852319741853,0.0007602926343679428,0.0008799741044640541,0.0,28.98339095449525,0.0,0.0,241.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0037,356,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.00013652798952534795,-0.0009407995967194438,0.008385897399429413,0.006468023450720686,0.001500000013038516,8.978190613614458,0.15669898707922233,0.20981124769223436,0.7901887523077656,rotated_rect,0.7916666666666666,0.8837209302325582,0.029166666666666667,0.7195945945945946,0.8369351669941061,0.12083333333333333,0.00014881056849616833,0.000385897234082222,0.0004680235870182514,0.0,28.978191273007596,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0038,357,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,1.3014897376706358e-05,8.526826422894374e-05,0.008269073048945991,0.006542650036434974,0.001500000013038516,-12.56772902736708,-0.21934825102602007,0.07429057183500432,0.9257094281649957,rotated_rect,0.9051383399209486,0.950207468879668,0.008333333333333333,0.8608058608058609,0.9251968503937008,0.11666666666666667,8.62558081426588e-05,0.000269073061645031,0.0005426499992609024,0.0,7.432271632026058,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0039,358,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,6.984482024563476e-05,0.0005226803477853537,0.008374375077750554,0.006638093386903136,0.001500000013038516,-8.000156266945794,-0.1396290675322625,0.26893118017781825,0.7310688198221817,rotated_rect,0.8075471698113208,0.8935281837160751,0.004166666666666667,0.773972602739726,0.8725868725868726,0.15833333333333333,0.0004824027307638216,0.0003743749111890793,0.0006380933336913586,0.0,11.999844392447343,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0040,359,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0015748034929856658,-0.0007331179222092032,0.007793625340456094,0.0066586814124256315,0.001500000013038516,6.3518134163041395,0.1108600575868565,0.3892170570080553,0.6107829429919447,rotated_rect,0.803030303030303,0.8907563025210085,0.016666666666666666,0.7711267605633803,0.8707753479125249,0.09583333333333334,0.0002771671506700889,0.00020637502893805504,0.0006586811505258083,0.0,26.351814075697277,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0044,363,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0029271102976053953,0.0008985002641566098,0.007780229658651598,0.006099217742071949,0.001500000013038516,-17.71202827796003,-0.30913321065674393,0.050000000000000044,0.95,rotated_rect,0.8770491803278688,0.9344978165938864,0.09166666666666666,0.8853754940711462,0.939203354297694,0.0125,0.00012496046788847546,0.00021977070719003677,9.921751916408539e-05,0.0004999999655410647,7.712027994854466,0.0,0.0,218.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0045,364,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0030892938375473022,-7.227293099276721e-05,0.008168437914155575,0.006236350791603544,0.001500000013038516,-17.863030333235912,-0.3117686936985865,0.050000000000000044,0.95,rotated_rect,0.8924302788844621,0.9431578947368421,0.020833333333333332,0.8893129770992366,0.9414141414141414,0.0625,0.00011487715752565191,0.0001684371381998062,0.00023635057732462883,0.0,7.863030050130348,0.0,0.0,235.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0046,365,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003066309727728367,0.0009576284210197628,0.008043966791055415,0.006199674764340947,0.001500000013038516,-15.217921313857659,-0.26560283223623754,0.050000000000000044,0.95,rotated_rect,0.9203187250996016,0.9585062240663901,0.008333333333333333,0.9209486166007905,0.9588477366255144,0.025,7.869136714693541e-05,4.3966807425022125e-05,0.00019967462867498398,0.0,5.217921030752095,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0047,366,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.00155611929949373,-0.0004116223135497421,0.008259649668427238,0.006473887887559027,0.001500000013038516,-17.51991178862818,-0.30578014537053055,0.050000000000000044,0.95,rotated_rect,0.8022813688212928,0.890295358649789,0.008403361344537815,0.7879858657243817,0.8814229249011858,0.12605042016806722,0.0005910479657943109,0.00025964900851249695,0.0004738876596093178,0.0,7.5199115055226144,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0048,367,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0015774952480569482,0.0003947903751395643,0.00830061482680285,0.006434511673541487,0.001500000013038516,-18.8387597397373,-0.3287983844505659,0.050000000000000044,0.95,rotated_rect,0.8622047244094488,0.9260042283298098,0.02092050209205021,0.8267148014440433,0.9051383399209486,0.11715481171548117,0.00040232443593870844,0.0003006141632795334,0.00043451180681586266,0.0,8.838759456631735,0.0,0.0,234.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0049,368,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.00030199933098629117,0.0010719186393544078,0.008757131092422463,0.006651278398302737,0.001500000013038516,12.04991747359125,0.2103107345077642,0.08706795901121378,0.9129320409887862,rotated_rect,0.6666666666666666,0.8,0.02531645569620253,0.646875,0.7855787476280834,0.22362869198312235,0.0012001575136280744,0.0007571307942271233,0.0006512785330414772,0.0,22.049917756696814,0.0,0.0,243.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0050,369,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.00011862152314279228,-0.000898096477612853,0.008308842901829663,0.0062840168600586475,0.001500000013038516,4.304511162599624,0.07512789247621245,0.557699214093546,0.44230078590645405,rectangular_notch,0.7992424242424242,0.888421052631579,0.05327868852459016,0.8297101449275363,0.906930693069307,0.06967213114754098,0.0001563822346302201,0.00030884239822626114,0.00028401659801602364,0.0,14.304511445705188,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0051,370,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,5.411869303389993e-12,0.00039223398198373616,0.008215330798129986,0.006722563804123412,0.001500000013038516,-11.427637836590577,-0.1994499059739873,0.10502983352796091,0.8949701664720391,rotated_rect,0.8326996197718631,0.9087136929460581,0.008333333333333333,0.8690909090909091,0.9299610894941635,0.14166666666666666,0.0003922339819837362,0.00021533016115427017,0.0007225638255476952,0.0,1.4276375534850132,0.0,0.0,242.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0052,371,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,2.0451996533665806e-05,0.0009448226192034781,0.008244139406758121,0.006304640459182501,0.001500000013038516,-6.7925854414505125,-0.11855298067634396,0.35490934183062917,0.6450906581693708,rotated_rect,0.8700787401574803,0.9305263157894736,0.05327868852459016,0.9236641221374046,0.9603174603174603,0.06557377049180328,5.884583889579308e-05,0.00024413876235485077,0.0003046402707695961,0.0,3.2074148416550514,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0056,375,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0025588865391910076,0.00022821716265752912,0.00939167028707269,0.007375328135561459,0.001500000013038516,-35.0,-0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.6892857142857143,0.8160676532769556,0.029166666666666667,0.5940054495912807,0.7452991452991453,0.4375,0.0008889487778520085,0.0013916697353124619,0.0013753282837569714,0.0004999999655410647,45.000000283105564,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0057,376,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0024174607824534178,-0.0008549149497412145,0.008280775803686979,0.006962352796061155,0.001500000013038516,6.621242314222968,0.11556247895555977,0.36809125620630334,0.6319087437936967,rotated_rect,0.813953488372093,0.8974358974358975,0.05,0.743421052631579,0.8528301886792453,0.20833333333333334,0.0006003346199849793,0.00028077512979507446,0.0009623528458178043,0.0,3.3787579688825957,0.0,0.0,228.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0058,377,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0031143182422965765,0.00042481705895625055,0.00812234015747592,0.0064820700701921615,0.001500000013038516,9.862088740534148,0.17212591964618162,0.16510887162300592,0.8348911283769941,rotated_rect,0.85,0.918918918918919,0.004166666666666667,0.8592592592592593,0.9243027888446215,0.09166666666666666,0.00043992975364239343,0.00012233946472406387,0.00048206979408860207,0.0,0.13791154257141613,0.0,0.0,241.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0059,378,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0030200753826647997,0.0009778054663911462,0.00807971185018776,0.006460715369949484,0.001500000013038516,21.72891782091486,0.37924115887023585,0.050000000000000044,0.95,rotated_rect,0.8764940239043825,0.9341825902335457,0.0375,0.8388278388278388,0.9123505976095617,0.09166666666666666,2.9926900484520284e-05,7.97118991613388e-05,0.00046071549877524376,0.0,11.728917537809295,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0060,379,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0016287154285237193,-0.00039754033787176013,0.007688934940046122,0.0064641203520026305,0.001500000013038516,2.78463925768051,0.0486011235268157,0.6766576044159398,0.32334239558406014,rectangular_notch,0.79296875,0.8845315904139434,0.06329113924050633,0.7890909090909091,0.8821138211382114,0.0759493670886076,0.0006160562960523987,0.0003110654652118683,0.00046412041410803795,0.0,7.215361025425054,0.0,0.0,222.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0061,380,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0015218453481793404,6.602059147553518e-05,0.008258350454513105,0.006318181575586404,0.001500000013038516,19.061414703882548,0.33268444667081043,0.050000000000000044,0.95,rotated_rect,0.9057377049180327,0.9505376344086022,0.05439330543933055,0.8689138576779026,0.9298597194388778,0.08786610878661087,6.954090282843934e-05,0.00025834981352090836,0.00031818170100450516,0.0,9.061414420776984,0.0,0.0,226.0,train_median_depth,angle_magnitude_sigmoid,
