seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,component_type_combination=rectangular_notch+rectangular_notch,val,24,0.4816403794136232,0.6256788326555235,0.1978811746133895,4.958262805914691,605.25,759.5,0,0.5656779482960701,2.2916666666666665,0.7083333333333334,0.0,0.7083333333333334,0.2916666666666667,0.08333333333333333,0.0,0.2916666666666667,0.2916666666666667,0.9166666666666666
all,component_type_combination=rectangular_notch+rectangular_notch+rectangular_notch,val,60,0.6163424438665961,0.7439942950099482,0.1134383503767771,3.377394728798831,435.31666666666666,424.9,0,0.35798445865511896,3.0,0.9333333333333333,0.0,0.03333333333333333,0.9333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.95
all,component_type_combination=rectangular_notch+rectangular_notch+rotated_rect,val,60,0.6029519378049478,0.7336224020117833,0.13878231334709626,3.2596783339656326,438.21666666666664,431.45,0,0.37446229507525763,3.25,0.85,0.0,0.03333333333333333,0.85,0.06666666666666667,0.0,0.11666666666666667,0.11666666666666667,0.9722222222222222
all,component_type_combination=rectangular_notch+rotated_rect,val,24,0.6428305986273132,0.7794445430384501,0.12688742924825677,3.26408182675244,654.2916666666666,727.5,0,0.3467949666082859,2.0833333333333335,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,1.0
all,component_type_combination=rectangular_notch+rotated_rect+rotated_rect,val,60,0.6134805070374002,0.7480218438198458,0.09593518612619704,2.657746863725054,430.48333333333335,429.05,0,0.3491544211904208,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rotated_rect,val,99,0.6612945337282717,0.7933474357328327,0.14275521626469026,2.7241311981196934,302.8181818181818,297.030303030303,0,0.27035642234664975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rotated_rect+polygon,val,24,0.5391185064632709,0.6925424250275768,0.11512750591532246,4.6624960460031515,644.375,669.625,0,0.47099440544843674,2.0833333333333335,0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.9791666666666666
all,component_type_combination=rotated_rect+rotated_rect,val,24,0.49758432771788136,0.6148560572473091,0.22473940207475906,4.394551728637217,581.125,747.375,0,0.684655082722505,2.2916666666666665,0.75,0.0,0.75,0.20833333333333334,0.20833333333333334,0.0,0.25,0.25,0.7916666666666666
all,component_type_combination=rotated_rect+rotated_rect+rotated_rect,val,60,0.643952414088898,0.7727164596079763,0.0817047100044729,2.848205847920945,425.8333333333333,434.5,0,0.3281975731253624,3.1666666666666665,0.9,0.0,0.0,0.9,0.016666666666666666,0.0,0.1,0.1,0.9944444444444444
all,component_type_combination=polygon,test,99,0.650328479329877,0.7834150578026831,0.21172798268950646,2.7816809476022515,359.8989898989899,412.06060606060606,0,0.2916046350140764,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rectangular_notch,test,99,0.6593831962529925,0.7914568611141022,0.2597157645770182,2.1112675095712135,335.17171717171715,399.6060606060606,0,0.2739592594931824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rectangular_notch+polygon,test,24,0.47382195622940304,0.6160317773528029,0.20851569406207346,4.2183646329719116,600.8333333333334,674.0,0,0.6129151408871015,2.4166666666666665,0.6666666666666666,0.0,0.6666666666666666,0.2916666666666667,0.125,0.0,0.3333333333333333,0.3333333333333333,0.8958333333333334
all,component_type_combination=rectangular_notch+rectangular_notch,test,24,0.5263160689140294,0.6736971603615595,0.179075600169447,5.142227236031711,635.875,735.625,0,0.4900795482099056,2.2083333333333335,0.8333333333333334,0.0,0.8333333333333334,0.125,0.125,0.0,0.16666666666666666,0.16666666666666666,0.9166666666666666
all,component_type_combination=rectangular_notch+rectangular_notch+rectangular_notch,test,60,0.5874715563649598,0.70382511394882,0.11366199778834815,2.896927733095071,438.0833333333333,420.6,0,0.4175376832485199,2.966666666666667,0.8,0.1,0.016666666666666666,0.8,0.15,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666
all,component_type_combination=rectangular_notch+rectangular_notch+rotated_rect,test,60,0.6109704808684824,0.7193237648042107,0.11938127515854559,3.1811725323891458,428.26666666666665,431.9,0,0.39042979925870896,2.966666666666667,0.8666666666666667,0.0,0.08333333333333333,0.8666666666666667,0.13333333333333333,0.0,0.05,0.05,0.888888888888889
all,component_type_combination=rectangular_notch+rotated_rect,test,24,0.5463995570367441,0.6726780910942912,0.18287677230932364,3.2452479837969936,628.7916666666666,723.375,0,0.570130710179607,2.1666666666666665,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.125,0.0,0.16666666666666666,0.16666666666666666,0.875
all,component_type_combination=rectangular_notch+rotated_rect+rotated_rect,test,60,0.5980789417549928,0.7088192605480483,0.12292667921865648,2.2493874523587314,441.56666666666666,428.4,0,0.42385086889068285,2.966666666666667,0.9,0.0,0.08333333333333333,0.9,0.15,0.0,0.016666666666666666,0.016666666666666666,0.888888888888889
all,component_type_combination=rotated_rect,test,99,0.6358518362959079,0.7747476198246982,0.2365391712489115,2.7791727319482455,337.95959595959596,306.1515151515151,0,0.30043023147366266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rotated_rect+polygon,test,24,0.48530862831293825,0.6203536144265005,0.20877111999025377,5.326096397128002,591.5,669.875,0,0.628995668143034,2.25,0.75,0.0,0.75,0.25,0.16666666666666666,0.0,0.25,0.25,0.8541666666666666
all,component_type_combination=rotated_rect+rotated_rect,test,24,0.5587812162703015,0.6986572832802129,0.19286511798878456,4.541323585466312,623.2916666666666,741.5,0,0.4754430695126454,2.0833333333333335,0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666
all,component_type_combination=rotated_rect+rotated_rect+rotated_rect,test,60,0.6367394521565946,0.7567803742994302,0.10920045201493155,2.7696988599056604,428.4,432.2,0,0.3441835691531499,3.0833333333333335,0.9,0.0,0.03333333333333333,0.9,0.08333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.95
all,component_type_combination=polygon,all,600,0.6727567995339421,0.7995094099317275,0.1906830662597497,2.6304693696612693,349.655,392.145,0,0.26785200589646896,1.0133333333333334,0.9916666666666667,0.9916666666666667,0.0033333333333333335,0.005,0.005,0.0,0.008333333333333333,0.008333333333333333,0.995
all,component_type_combination=rectangular_notch,all,600,0.6822157825171932,0.806950987186586,0.22451988943001366,2.2195619455103053,401.0366666666667,475.24,0,0.26078983704249065,1.0083333333333333,0.9933333333333333,0.9933333333333333,0.005,0.0016666666666666668,0.0,0.0,0.006666666666666667,0.006666666666666667,1.0
all,component_type_combination=rectangular_notch+polygon,all,144,0.591408877182896,0.7273884844166292,0.14158835865017694,3.8669041331345793,635.7361111111111,675.2083333333334,0,0.4231486026611593,2.1597222222222223,0.8611111111111112,0.0,0.8611111111111112,0.125,0.05555555555555555,0.0,0.1388888888888889,0.1388888888888889,0.9513888888888888
all,component_type_combination=rectangular_notch+rectangular_notch,all,144,0.5677537466819899,0.7060814850597078,0.16750415483617406,4.384267586749743,633.6597222222222,737.25,0,0.45202792021963334,2.1875,0.8541666666666666,0.0,0.8541666666666666,0.1111111111111111,0.06944444444444445,0.0,0.14583333333333334,0.14583333333333334,0.9444444444444444
all,component_type_combination=rectangular_notch+rectangular_notch+rectangular_notch,all,360,0.6874836133561292,0.7997570566374598,0.0897189796088653,2.380191167143925,429.6638888888889,427.60833333333335,0,0.28272001000328195,3.0083333333333333,0.9444444444444444,0.016666666666666666,0.008333333333333333,0.9444444444444444,0.05,0.0,0.030555555555555555,0.030555555555555555,0.9768518518518517
all,component_type_combination=rectangular_notch+rectangular_notch+rotated_rect,all,360,0.667877777232047,0.7803531775084783,0.09940212502367134,2.609855429650953,433.4527777777778,432.5833333333333,0,0.30683076921850444,3.0694444444444446,0.9111111111111111,0.002777777777777778,0.030555555555555555,0.9111111111111111,0.05277777777777778,0.0,0.05555555555555555,0.05555555555555555,0.9648148148148149
all,component_type_combination=rectangular_notch+rotated_rect,all,144,0.6067327535747747,0.7383752987946448,0.1589057654742767,3.5368675940743715,638.0138888888889,745.6041666666666,0,0.4126718066011866,2.111111111111111,0.9027777777777778,0.0,0.9027777777777778,0.08333333333333333,0.05555555555555555,0.0,0.09722222222222222,0.09722222222222222,0.9548611111111112
all,component_type_combination=rectangular_notch+rotated_rect+rotated_rect,all,360,0.671779907560966,0.7879685923724444,0.08487773014527572,2.241454435348327,433.22222222222223,435.73333333333335,0,0.30065766237676145,3.022222222222222,0.9583333333333334,0.0,0.022222222222222223,0.9583333333333334,0.03611111111111111,0.0,0.019444444444444445,0.019444444444444445,0.9768518518518517
all,component_type_combination=rotated_rect,all,600,0.666770883355835,0.7972757975753683,0.15969009307188023,2.5844878408549077,306.23,296.155,0,0.26551598402361076,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,component_type_combination=rotated_rect+polygon,all,144,0.5733596746231564,0.7101561651993712,0.14079326076944845,4.19661151356915,626.2152777777778,665.8958333333334,0,0.4495131908398535,2.1805555555555554,0.8611111111111112,0.0,0.8611111111111112,0.1111111111111111,0.06944444444444445,0.0,0.1388888888888889,0.1388888888888889,0.9444444444444444
all,component_type_combination=rotated_rect+rotated_rect,all,144,0.5821276655287434,0.7157457371899036,0.17181261978644757,3.830551571655303,629.7916666666666,748.3958333333334,0,0.4578570770099759,2.138888888888889,0.875,0.0,0.875,0.1111111111111111,0.06944444444444445,0.0,0.125,0.125,0.9375
all,component_type_combination=rotated_rect+rotated_rect+rotated_rect,all,360,0.6814078257324214,0.7960024959307219,0.07937532336762614,2.3304518197366515,424.4916666666667,434.84166666666664,0,0.287515044088165,3.1166666666666667,0.9222222222222223,0.0,0.008333333333333333,0.9222222222222223,0.03888888888888889,0.0,0.06944444444444445,0.06944444444444445,0.974074074074074
all,polygon_component_present=no,train,2052,0.684763272747713,0.8038199510155125,0.1275432319401692,2.432994344849739,433.712962962963,468.6169590643275,0,0.2753788653804719,2.1223196881091617,0.9624756335282652,0.39035087719298245,0.13157894736842105,0.4580896686159844,0.01608187134502924,0.0,0.03313840155945419,0.03313840155945419,0.9893599740090967
all,polygon_component_present=yes,train,594,0.6643776779278012,0.7907607561390345,0.16018679772819386,2.8342576117492264,442.1245791245791,477.72222222222223,0,0.2931003797586117,1.3804713804713804,0.9595959595959596,0.6683501683501684,0.2946127946127946,0.02861952861952862,0.016835016835016835,0.0,0.04040404040404041,0.04040404040404041,0.9856902356902357
all,polygon_component_present=no,val,510,0.6253099411992886,0.7564235984759884,0.15178615215177088,3.0670498927820105,414.8254901960784,431.65294117647056,0,0.346773217194805,2.1627450980392156,0.9352941176470588,0.38823529411764707,0.12156862745098039,0.4568627450980392,0.0392156862745098,0.0,0.056862745098039215,0.056862745098039215,0.976470588235294
all,polygon_component_present=yes,val,147,0.607746646317339,0.7467268451155449,0.1969107569946378,3.7511930272655585,439.7687074829932,487.0204081632653,0,0.36461331933534064,1.3741496598639455,0.9523809523809523,0.673469387755102,0.2789115646258503,0.047619047619047616,0.027210884353741496,0.0,0.047619047619047616,0.047619047619047616,0.9761904761904762
all,polygon_component_present=no,test,510,0.614470231969311,0.7401175201228182,0.17716682876238685,2.8632861762792614,423.7843137254902,442.09411764705885,0,0.369177166094967,2.1019607843137256,0.9176470588235294,0.4,0.14705882352941177,0.42549019607843136,0.07647058823529412,0.0,0.045098039215686274,0.045098039215686274,0.9444444444444444
all,polygon_component_present=yes,test,147,0.5945690713107076,0.7294648988106727,0.2107207743096394,3.4316563165647667,437.04761904761904,496.9183673469388,0,0.3991477434225634,1.435374149659864,0.9047619047619048,0.673469387755102,0.23129251700680273,0.08843537414965986,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.9591836734693877
all,polygon_component_present=no,all,3072,0.6632233476543922,0.785375817047273,0.13980622793211184,2.6096926402515987,428.9290364583333,458.0771484375,0,0.30280342683545314,2.1256510416666665,0.9505208333333334,0.3916015625,0.13248697916666666,0.4524739583333333,0.029947916666666668,0.0,0.0390625,0.0390625,0.979763454861111
all,polygon_component_present=yes,all,888,0.6434467918698612,0.773324409351059,0.1746315235949053,3.084941300587949,440.89414414414415,482.43918918918916,0,0.32249380833561625,1.3885135135135136,0.9493243243243243,0.670045045045045,0.28153153153153154,0.041666666666666664,0.02364864864864865,0.0,0.05067567567567568,0.05067567567567568,0.9797297297297297
all,distance_bin=,train,1686,0.6638767234914772,0.790811010315388,0.16806454964502845,2.745055238115955,439.5444839857651,491.2651245551601,0,0.29320678683627543,1.3291814946619218,0.9661921708185054,0.7099644128113879,0.25919335705812574,0.02431791221826809,0.013641755634638196,0.0,0.033807829181494664,0.033807829181494664,0.9893238434163701
all,distance_bin=far,train,324,0.7631951879963728,0.8608098945684568,0.06331428331748619,2.189048623770614,428.41975308641975,437.94444444444446,0,0.19647680349464033,3.0185185185185186,0.9845679012345679,0.0,0.0030864197530864196,0.9845679012345679,0.006172839506172839,0.0,0.012345679012345678,0.012345679012345678,0.9958847736625515
all,distance_bin=medium,train,318,0.666620050145583,0.7808546663298583,0.09081996265655203,2.415472150413176,425.17295597484275,430.6981132075472,0,0.30824706335581326,3.147798742138365,0.8962264150943396,0.0,0.018867924528301886,0.8962264150943396,0.04716981132075472,0.0,0.08490566037735849,0.08490566037735849,0.969601677148847
all,distance_bin=near,train,318,0.6956540996970768,0.8132983506465372,0.07584359487612352,1.7940829799186642,432.44025157232704,434.7169811320755,0,0.26148227752192216,3.00314465408805,0.9811320754716981,0.0031446540880503146,0.0031446540880503146,0.9811320754716981,0.009433962264150943,0.0,0.012578616352201259,0.012578616352201259,0.9958071278825996
all,distance_bin=,val,417,0.6226455368163442,0.7569390441912852,0.19320188317588083,3.3262332706528404,413.46762589928056,452.136690647482,0,0.3497951410764413,1.3429256594724222,0.9496402877697842,0.7122302158273381,0.23741007194244604,0.045563549160671464,0.026378896882494004,0.0,0.050359712230215826,0.050359712230215826,0.9748201438848921
all,distance_bin=far,val,78,0.670635250027626,0.792677724369457,0.08668771548810215,3.3561602335163663,424.03846153846155,431.15384615384613,0,0.2909429291119942,3.1153846153846154,0.9358974358974359,0.0,0.0,0.9358974358974359,0.02564102564102564,0.0,0.0641025641025641,0.0641025641025641,0.9914529914529914
all,distance_bin=medium,val,81,0.5579787564725347,0.6952516659316712,0.14191132391038996,3.3633797505040017,437.4320987654321,423.48148148148147,0,0.4331340186389876,3.2098765432098766,0.8641975308641975,0.0,0.024691358024691357,0.8641975308641975,0.08641975308641975,0.0,0.1111111111111111,0.1111111111111111,0.9629629629629629
all,distance_bin=near,val,81,0.6308371529807454,0.7624327479714839,0.09302684625258081,2.399596153821321,435.60493827160496,435.3333333333333,0,0.33099408521328444,2.9876543209876543,0.9629629629629629,0.0,0.024691358024691357,0.9629629629629629,0.04938271604938271,0.0,0.012345679012345678,0.012345679012345678,0.9835390946502056
all,distance_bin=,test,417,0.6109972324180359,0.7466819294287186,0.22403072479977304,3.1148638699581,422.5347721822542,469.37410071942446,0,0.36545553419301263,1.3525179856115108,0.9424460431654677,0.7122302158273381,0.2302158273381295,0.05275779376498801,0.03597122302158273,0.0,0.05755395683453238,0.05755395683453238,0.9688249400479616
all,distance_bin=far,test,78,0.6664028469485118,0.7780144588884846,0.09195385137349409,2.6745811543577447,431.8974358974359,432.34615384615387,0,0.3134175475973349,3.0384615384615383,0.8974358974358975,0.0,0.05128205128205128,0.8974358974358975,0.07692307692307693,0.0,0.05128205128205128,0.05128205128205128,0.9401709401709402
all,distance_bin=medium,test,81,0.4991719094966261,0.6183554409445223,0.17708163212617573,3.7510689321704036,436.8395061728395,425.8888888888889,0,0.5364659693506029,3.123456790123457,0.8024691358024691,0.0,0.08641975308641975,0.8024691358024691,0.19753086419753085,0.0,0.1111111111111111,0.1111111111111111,0.8559670781893004
all,distance_bin=near,test,81,0.6615219646603843,0.7722591642743509,0.07894088446266834,1.8935466804840715,433.41975308641975,426.74074074074076,0,0.3291333704083054,2.8271604938271606,0.9012345679012346,0.07407407407407407,0.024691358024691357,0.9012345679012346,0.1111111111111111,0.0,0.0,0.0,0.9382716049382716
all,distance_bin=,all,2520,0.6483036470545107,0.7779036942028913,0.18148524929657367,2.9024208885310565,432.41468253968253,481.16785714285714,0,0.3145262596005249,1.3353174603174602,0.9595238095238096,0.7107142857142857,0.2507936507936508,0.03253968253968254,0.019444444444444445,0.0,0.04047619047619048,0.04047619047619048,0.983531746031746
all,distance_bin=far,all,480,0.7324254426561739,0.8362841586131238,0.07176639585431258,2.457603296574707,428.2729166666667,435.93125,0,0.23083041982414823,3.0375,0.9625,0.0,0.010416666666666666,0.9625,0.020833333333333332,0.0,0.027083333333333334,0.027083333333333334,0.9861111111111112
all,distance_bin=medium,all,480,0.6200299581037446,0.7389874157288889,0.11399828659113617,2.8008135148500353,429.2104166666667,428.66875,0,0.36783367744646966,3.154166666666667,0.875,0.0,0.03125,0.875,0.07916666666666666,0.0,0.09375,0.09375,0.9493055555555556
all,distance_bin=near,all,480,0.678956442151254,0.7977894174948155,0.07926593616363012,1.9130478274851503,433.13958333333335,433.475,0,0.2846285169944167,2.970833333333333,0.9645833333333333,0.014583333333333334,0.010416666666666666,0.9645833333333333,0.03333333333333333,0.0,0.010416666666666666,0.010416666666666666,0.9840277777777778
