sample_id,split,subset,row_origin,true_shape_type,f2_pred_shape_type,b2_pred_shape_type,h2_pred_shape_type,burial_depth_level,size_level,aspect_bin,center_region,hardcase_target_id,shape_disagreement_count,b2_h2_shape_diff,b2_f2_shape_diff,h2_f2_shape_diff,center_pairwise_mean_mm,center_pairwise_max_mm,burial_pairwise_mean_mm,burial_pairwise_max_mm,lwd_pairwise_mean_mm,lwd_pairwise_max_mm,b2_f2_center_disagreement_mm,h2_f2_center_disagreement_mm,b2_f2_burial_disagreement_mm,h2_f2_burial_disagreement_mm,f2_pred_L_mm,f2_pred_W_mm,f2_pred_D_mm,f2_pred_burial_depth_mm,f2_pred_center_norm_mm,f2_pred_train_range_violation_count,delta_abs_peak,delta_energy,delta_axis_energy_ratio_max,delta_axis_energy_ratio_min,delta_line_energy_range,feature_abs_z_mean,feature_abs_z_p95,feature_abs_z_max,feature_outlier_count_z3,f2_total_abs_normalized_error,f2_L_error_mm,f2_W_error_mm,f2_D_error_mm,f2_burial_depth_error_mm,f2_center_xyz_error_mm,center_outlier,burial_outlier,dimension_outlier,shape_misclassified,full_shift_failure,catastrophic_failure,geometry_branch_failure,bad_tail_target
internal_pilot_042,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,medium,large,elongated_y,,,0,0,0,0,2.4816314527783394,3.5235765981741696,0.1890575091044108,0.2835862636566162,1.4896880229862566,1.9952991068043469,1.8841520537349123,3.5235765981741696,0.037223100662231445,0.2835862636566162,4.0106072425842285,3.597830295562744,1.238358497619629,3.2892823219299316,5.5090412873507955,0,0.0006786311278119683,3.7474109149115975e-08,1.7927063703536987,0.46799662709236145,2.3606254728747444e-09,0.8732355194991793,2.3041747212409973,2.720743179321289,0,0.8129669427871704,0.2606070935726166,4.402170181274414,0.16164150834083557,1.289282202720642,4.376431465148926,True,True,True,False,True,True,False,True
internal_pilot_043,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,small,compact,,,0,0,0,0,1.1223936860352766,1.523388576383239,0.057581424713134766,0.08637213706970215,0.43447305052028035,0.5951026566269373,1.2547187230121941,1.523388576383239,0.04831576347351074,0.08637213706970215,2.477079153060913,2.477539300918579,1.0515633821487427,3.0392141342163086,3.911007162070524,0,0.0006245684344321489,2.3570438045794617e-08,1.9998058080673218,0.33279985189437866,1.7247998584934976e-09,0.6467698749832131,1.4978993773460387,2.004545211791992,0,0.20827369391918182,0.4770790636539459,0.47753915190696716,0.05156337469816208,0.16078585386276245,1.6505053043365479,False,False,False,False,False,False,False,False
internal_pilot_044,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,small,elongated_x,,,0,0,0,0,0.9394724110909269,1.3634365800364603,0.17862717310587564,0.2679407596588135,0.9884733722595693,1.3783434291197985,0.4610032720972416,0.9939773811390786,0.10218095779418945,0.2679407596588135,5.20039176940918,4.417973041534424,1.3436849117279053,3.188901662826538,3.8709135557416356,0,0.0005336938193067908,2.6624677573749977e-08,1.8019715547561646,0.2938618063926697,3.9891645542411425e-09,0.5059620932760563,1.3377448379993435,1.7669492959976196,0,0.684739887714386,2.000391721725464,2.917973041534424,0.3436847925186157,0.011098338291049004,1.1384836435317993,False,False,True,False,False,False,False,False
internal_pilot_045,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,small,elongated_y,,,0,0,0,0,2.5448571927561456,3.22996099714727,0.47564013799031574,0.7134602069854736,0.38939372018663176,0.5599536744098425,1.1920681622731097,3.2125424188480576,0.7134602069854736,0.576695442199707,5.774619102478027,4.209889888763428,1.3239715099334717,2.1061084270477295,4.111100282671205,0,0.0004960757796652615,2.305394986024112e-08,1.8034228086471558,0.42548781633377075,4.494545180477871e-09,0.7092459352940998,1.9576527774333954,4.039242744445801,2,0.9087153673171997,4.274618625640869,1.009890079498291,0.3239715099334717,1.0938915014266968,2.514707565307617,False,True,True,False,False,False,False,True
internal_pilot_046,val,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,compact,,,0,0,0,0,1.4893511573636253,2.2073188274080393,0.4534842173258464,0.6802263259887695,1.1677553523124058,1.6299276760426091,0.6093167649171768,1.6514178797656602,0.22861957550048828,0.45160675048828125,4.876232147216797,2.9194176197052,1.1743000745773315,3.2110719680786133,5.24124331205028,0,0.0005513272481039166,2.4345105487100227e-08,2.0620803833007812,0.16569183766841888,1.1332819127574112e-09,0.4416338109961626,1.1369045972824097,1.4857679605484009,0,0.20972518622875214,1.3762321472167969,0.5805825591087341,0.025699961930513382,0.011072028428316116,2.4296748638153076,False,False,True,False,False,False,False,False
internal_pilot_047,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,elongated_x,,,0,0,0,0,1.8712940528342468,2.772843223886501,0.4650430679321289,0.6975646018981934,0.4019386208879376,0.4559592336601419,2.3056152960697043,2.772843223886501,0.6975646018981934,0.6614201068878174,5.750924110412598,3.055407762527466,1.2504500150680542,3.882331609725952,4.885675362911803,0,0.0006877687410451472,3.847758733854789e-08,1.8246190547943115,0.15414860844612122,2.8206486035742273e-09,0.6838223345334303,1.4591255664825438,2.0937206745147705,0,0.30191558599472046,0.15092454850673676,0.43040770292282104,0.050449974834918976,0.6823316216468811,2.3197131156921387,False,False,False,False,False,False,False,False
internal_pilot_048,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,medium,elongated_y,,,0,0,0,0,1.116775493041968,1.5978950034498416,0.1932671864827474,0.2899007797241211,0.5351541678203977,0.5871743264633594,1.1940940364344026,0.5583374392416592,0.08544611930847168,0.20445466041564941,3.848282814025879,3.854663848876953,1.241614818572998,3.5939724445343018,4.085504654459149,0,0.0006041681044735014,3.999636177809407e-08,1.831645131111145,0.2617828845977783,2.188322412166599e-09,0.7292594804005189,1.5431496560573574,2.179009437561035,0,0.4380486309528351,1.2232829332351685,1.7453359365463257,0.041614752262830734,0.3939724862575531,3.204333543777466,True,False,True,False,False,False,False,True
internal_pilot_049,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,large,compact,,,0,0,0,0,0.8076578546510803,1.1087332585762129,0.06641101837158203,0.09961652755737305,0.45293006355327425,0.6197563665269592,1.1087332585762129,0.8447798795445361,0.09961652755737305,0.06752753257751465,5.093061923980713,5.102733135223389,1.4119306802749634,3.1769449710845947,4.837869516925559,0,0.0005384719115681946,2.9618023589250697e-08,1.8391214609146118,0.2102464884519577,3.398481496219574e-09,0.32573263486423953,1.2134007930755615,1.648178219795227,0,0.06364241987466812,0.09306193888187408,0.10273326188325882,0.011930707842111588,0.02305489033460617,1.1579957008361816,False,False,False,False,False,False,False,False
internal_pilot_050,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,large,elongated_x,,,0,0,0,0,0.8656955049056986,1.0983910461973496,0.48177369435628253,0.7226605415344238,0.4280286132350925,0.5696425760342484,1.0983910461973496,1.0532542931145443,0.647695779800415,0.7226605415344238,7.600301742553711,4.245989799499512,1.4244545698165894,3.8691368103027344,4.537204311438744,1,0.0007064545643515885,4.4413649646912745e-08,1.9739949703216553,0.08913397043943405,6.410374453480472e-10,0.7169881774789908,1.5270623862743378,1.8629472255706787,0,0.23238635063171387,0.39969849586486816,0.4959900379180908,0.024454668164253235,0.6691368818283081,1.3192756175994873,False,False,False,False,False,False,False,False
internal_pilot_051,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep,large,elongated_y,,,0,0,0,0,0.943836323985446,1.2984618470139375,0.14830589294433594,0.2224588394165039,0.46885095351610745,0.6839387051780316,1.2984618470139375,1.0618885490298828,0.19710659980773926,0.2224588394165039,4.052554130554199,8.507464408874512,1.4398245811462402,3.413182020187378,4.94927297728281,2,0.0006269823643378913,3.094367073686044e-08,2.0454893112182617,0.15904560685157776,3.0890046076592625e-09,0.425508440700783,1.1668560504913328,1.5103087425231934,0,0.1488095074892044,0.30255433917045593,0.5074636936187744,0.03982463479042053,0.21318206191062927,1.13492751121521,False,False,False,False,False,False,False,False
internal_pilot_052,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,small,compact,,,0,0,0,0,1.7988686835839303,2.4249891620201556,0.11068280537923177,0.16602420806884766,0.41119921965354983,0.565989420594701,2.398526074717936,2.4249891620201556,0.10973262786865234,0.16602420806884766,2.384087085723877,2.4044182300567627,1.0443191528320312,4.063477516174316,6.596504820386808,0,0.0005496360245160758,2.5782290080655912e-08,2.094226837158203,0.16037189960479736,1.7977015431824839e-09,0.40707339355298744,1.2134007930755615,1.6358243227005005,0,0.1934497356414795,0.3840869665145874,0.4044182002544403,0.04431907832622528,0.136522114276886,2.9347360134124756,False,False,False,False,False,False,False,False
internal_pilot_053,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,small,elongated_x,,,0,0,0,0,2.602289867461914,3.7546141285273484,0.057509422302246094,0.08626413345336914,0.5157862667007899,0.5717007682383765,3.7546141285273484,3.559801983791751,0.08626413345336914,0.03973388671875,3.6267285346984863,1.9644659757614136,1.0575584173202515,4.09649658203125,6.127118143495718,0,0.000516875647008419,3.234274714714047e-08,1.730932354927063,0.2349446713924408,2.0402701750299457e-09,0.5093407967614687,1.5537029981613157,2.7188186645507812,0,0.18239356577396393,0.4267285168170929,0.4644659459590912,0.057558413594961166,0.10350346565246582,4.050893783569336,True,False,True,False,False,False,False,True
internal_pilot_054,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,small,elongated_y,,,0,0,0,0,3.2668131059555656,4.579886522125062,0.3898016611735026,0.5847024917602539,0.7344039400347353,0.991848059779762,2.5207429261946968,2.699809869546938,0.5257673263549805,0.05893516540527344,5.477406024932861,4.1404266357421875,1.3218481540679932,3.3671488761901855,7.23006035605017,0,0.0004346861969679594,2.5126000835484774e-08,1.780292272567749,0.3284992277622223,1.6617036635580007e-09,0.5411406582729383,1.2925948500633238,3.4043149948120117,1,0.934788703918457,3.9774057865142822,0.9404264688491821,0.3218480944633484,0.8328510522842407,6.215310096740723,True,False,True,False,False,False,False,True
internal_pilot_055,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,compact,,,0,0,0,0,1.7452983250536909,2.483106923885476,0.11795934041341145,0.1769390106201172,0.5701233049422634,0.6945219915396348,2.4721185414640336,2.483106923885476,0.15876340866088867,0.1769390106201172,3.9965851306915283,3.9262115955352783,1.254777431488037,4.049841403961182,6.188717728956009,0,0.0006344867288134992,4.384692431358417e-08,2.2346253395080566,0.13707692921161652,3.107416546299646e-09,0.6123240003616295,1.698234570026397,2.0132062435150146,0,0.18292708694934845,0.4965849220752716,0.4262113869190216,0.054777368903160095,0.15015853941440582,2.7071444988250732,False,False,False,False,False,False,False,False
internal_pilot_056,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_x,,,0,0,0,0,2.4217802139168314,3.6168498970099443,0.1060345967610677,0.15905189514160156,0.3739088214510431,0.5105775470899981,3.6168498970099443,2.5002996598916987,0.15905189514160156,0.12812566757202148,5.512537479400635,3.0115110874176025,1.2378439903259277,4.043300628662109,5.668874592308316,0,0.0006318227387964725,3.8940836333267725e-08,2.0310020446777344,0.13366290926933289,1.715228847842809e-09,0.44088725715409965,1.1639191269874571,1.490012526512146,0,0.18890699744224548,0.08746236562728882,0.3865112066268921,0.037843942642211914,0.15669921040534973,3.3626224994659424,True,False,False,False,False,False,False,True
internal_pilot_057,test,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,elongated_y,,,0,0,0,0,1.6058304351246164,2.3988181273650104,0.4407664934794108,0.6611497402191162,0.751814786501536,1.107266780446688,0.6501546147616902,2.3988181273650104,0.2617473602294922,0.6611497402191162,3.9919042587280273,4.652205944061279,1.2974821329116821,3.684135675430298,4.04599597481825,0,0.000612895586527884,3.3018270784168635e-08,1.9903976917266846,0.23380151391029358,6.58047838442144e-10,0.47240297602468423,1.0096609532833098,1.4420347213745117,0,0.5737300515174866,1.3669042587280273,0.9477939605712891,0.0974821150302887,0.5158642530441284,3.938736915588379,True,False,True,False,False,False,False,True
internal_pilot_058,val,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,large,compact,,,0,0,0,0,1.4102615717018683,2.0693755659578654,0.2339776357014974,0.3509664535522461,1.3765984366845327,1.9768904914682046,0.8529021916127363,2.0693755659578654,0.3509664535522461,0.2635209560394287,3.760314702987671,5.088592529296875,1.2773690223693848,3.589545726776123,3.957693865171063,0,0.0006456050323322415,3.70930344217868e-08,2.0166120529174805,0.13112445175647736,3.635179268712818e-09,0.4895032426681031,1.3351254284381866,2.021425724029541,0,0.4782644808292389,1.23968505859375,0.088592529296875,0.12263096868991852,0.6104540228843689,2.3039612770080566,False,False,False,False,False,False,False,False
internal_pilot_059,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,large,elongated_x,,,0,0,0,0,1.0120867369603166,1.4146940706066546,0.1928440729777018,0.28926610946655273,0.4110994788925044,0.5966690105356609,1.4146940706066546,0.942450209652231,0.24691247940063477,0.28926610946655273,7.637239933013916,4.268489360809326,1.4377187490463257,4.450155735015869,5.469372894349337,3,0.0006155650480650365,3.29080727112796e-08,1.6210803985595703,0.2176595777273178,2.2259740717345267e-09,0.6228879130233757,1.5582523941993711,1.893294334411621,0,0.21228666603565216,0.36276039481163025,0.518489420413971,0.037718795239925385,0.250156044960022,1.640503168106079,False,False,False,False,False,False,False,False
internal_pilot_060,train,source_v2,source_v2_240,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,internal_ellipsoid,deep_plus,large,elongated_y,,,0,0,0,0,2.4097045602667087,3.4596929168035366,0.0940411885579427,0.14106178283691406,0.481524675170623,0.7113384777043933,3.4596929168035366,3.2292340424599475,0.057393550872802734,0.14106178283691406,4.108489513397217,8.14754867553711,1.4257915019989014,4.231574058532715,6.732427494570317,1,0.0006070177187211812,2.9555453195939663e-08,1.830162763595581,0.35536256432533264,1.0910117254070428e-09,0.6535723319107836,1.518056708574295,2.336087226867676,0,0.11318910866975784,0.3584895730018616,0.14754849672317505,0.025791581720113754,0.03157416358590126,3.747964859008789,True,False,False,False,False,False,False,True
internal_pilot_061,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,small,compact,,,0,0,0,0,1.3275328524990282,1.7066877306801862,0.027023951212565105,0.040535926818847656,0.5357220244556365,0.7825046351279712,1.7066877306801862,0.9907936865806517,0.03869771957397461,0.040535926818847656,2.5975844860076904,2.785856008529663,1.0694307088851929,0.7601975202560425,11.559885929492893,0,0.0006575990119017661,5.305682293510472e-08,1.6184091567993164,0.13446056842803955,5.685574677727345e-09,1.0484272501685403,2.075185906887054,2.447115421295166,0,0.2180263102054596,0.5975843071937561,0.7858558297157288,0.06943067908287048,0.03980245813727379,1.477662444114685,False,False,True,False,False,False,False,False
internal_pilot_062,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,small,elongated_x,,,0,0,0,0,1.1851496092769096,1.339327027413034,0.06908551851908366,0.10362827777862549,0.8158423266555203,1.2236324902488067,1.339327027413034,1.2004449163611193,0.026011943817138672,0.10362827777862549,3.562981605529785,2.4347383975982666,1.071089506149292,0.7182059288024902,12.55948830277872,0,0.0006983988569118083,4.81339554880833e-08,1.6164016723632812,0.14877742528915405,7.751641106779061e-09,0.8164558035744862,1.4752186894416808,3.1321823596954346,1,0.21031641960144043,0.3629815876483917,0.9347384572029114,0.0710894837975502,0.08179404586553574,1.215085744857788,False,False,True,False,False,False,False,False
internal_pilot_063,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,shallow,small,elongated_y,,,1,1,0,1,3.858127052309966,5.341180798676965,0.34878381093343097,0.5231757164001465,1.4203438894198996,2.0794623918012034,4.759565824577072,5.341180798676965,0.20239830017089844,0.32077741622924805,4.298453330993652,2.5622196197509766,1.1679185628890991,2.3661043643951416,12.446148513799871,0,0.0005857221549376845,3.721351760077596e-08,1.4803941249847412,0.1104673519730568,3.6441285544697166e-09,0.7628298128870401,1.5444058537483214,2.496851682662964,0,0.7462606430053711,2.7984530925750732,0.6377804279327393,0.16791850328445435,1.5661044120788574,1.78556489944458,False,True,True,False,False,False,False,True
internal_pilot_064,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,medium,compact,,,0,0,0,0,1.728878546300427,2.358417382733135,0.1390542984008789,0.20858144760131836,0.43702276297695103,0.6373397008209535,2.0136385697723402,2.358417382733135,0.20858144760131836,0.18205881118774414,3.70951509475708,4.1633076667785645,1.241918683052063,0.5894699096679688,13.910916965735291,2,0.0007020779303275049,4.912039841542537e-08,1.6027129888534546,0.16913987696170807,6.8593237756431336e-09,0.8600188919300722,1.654266285896301,2.577544927597046,0,0.258988618850708,0.20951497554779053,0.6633074879646301,0.04191859811544418,0.21053007245063782,2.04545259475708,False,False,False,False,False,False,False,False
internal_pilot_065,test,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,shallow,medium,elongated_x,,,1,1,0,1,4.273856029969793,5.837157963522764,0.5653727352619171,0.8480591028928757,1.592721923934319,2.0899973662679,1.8738917399348773,5.837157963522764,0.8189586848020554,0.8480591028928757,4.127641201019287,5.4727783203125,1.3453888893127441,0.21700234711170197,7.86159776008348,1,0.0007648395258001983,6.413861797227582e-08,1.732235312461853,0.1120138093829155,7.0662906637153355e-09,1.0444354213604874,2.088476014137268,2.7902276515960693,0,0.652368426322937,1.4723585844039917,2.8477783203125,0.1453888863325119,0.5829976201057434,5.754260063171387,True,False,True,False,False,False,False,True
internal_pilot_066,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,medium,elongated_y,,,0,0,0,0,2.3824494045560094,2.9088008694659866,0.17657550175984701,0.2648632526397705,0.7319401132496391,1.0947052735143599,2.0300105912900808,2.2085367529119604,0.21540486812591553,0.2648632526397705,3.063206672668457,6.563220024108887,1.2606143951416016,0.5454074144363403,13.555105870387798,1,0.0006858047563582659,5.193049901208724e-08,1.7250820398330688,0.11473295837640762,2.8919266981120018e-09,0.7758368586486375,1.390103816986084,2.029057502746582,0,0.2636599838733673,0.43820658326148987,0.9632203578948975,0.060614313930273056,0.25459256768226624,1.721034288406372,False,False,False,False,False,False,False,False
internal_pilot_067,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,compact,,,0,0,0,0,2.9621527758114454,4.137449560195451,0.07949352264404297,0.11924028396606445,1.535895717209517,2.241924896831317,2.2262798698461346,4.137449560195451,0.06421667337417603,0.11924028396606445,4.401026248931885,6.529512405395508,1.3549116849899292,0.7491869330406189,12.974995739397677,0,0.0007846945663914084,6.72342324037345e-08,1.5865964889526367,0.09144439548254013,6.161499754853139e-09,1.0264468710530887,2.170196807384491,2.2784323692321777,0,0.3337154686450958,0.5989735722541809,1.5295124053955078,0.045088235288858414,0.05081301927566528,1.6605424880981445,False,False,True,False,False,False,False,False
internal_pilot_068,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,elongated_x,,,0,0,0,0,2.9069874418778725,4.149720439386098,0.08170529206593831,0.12255793809890747,0.6244051767537259,0.7512726957683227,2.0901830816697005,4.149720439386098,0.06715208292007446,0.12255793809890747,8.03414535522461,4.150630474090576,1.4335987567901611,0.7157131433486938,15.139122543044337,1,0.0007538606878370047,6.13332034049563e-08,1.5980733633041382,0.15886305272579193,4.030006550692633e-09,1.0276031609370626,1.9773632884025574,2.5069727897644043,0,0.2212207317352295,0.03414507955312729,0.40063053369522095,0.03359885886311531,0.08428684622049332,3.70275616645813,True,False,False,False,False,False,False,True
internal_pilot_069,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,shallow,large,elongated_y,,,0,0,0,0,0.5210545151514984,0.6984818841456104,0.14742271105448404,0.22113406658172607,0.5001341792811278,0.74167246950023,0.6984818841456104,0.45076235383931906,0.16311591863632202,0.22113406658172607,4.089488983154297,8.741994857788086,1.4309366941452026,0.5785736441612244,12.383041892518527,3,0.0008229940431192517,7.476963759245336e-08,1.5526584386825562,0.11886340379714966,4.372154194243194e-09,1.240034335386008,2.47895313501358,2.771470785140991,0,0.13968423008918762,0.3394891917705536,0.7419940233230591,0.030936788767576218,0.22142630815505981,0.17372147738933563,False,False,False,False,False,False,False,False
internal_pilot_070,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,small,compact,,,0,0,0,0,0.783091535769784,0.9155974772707288,0.06175947189331055,0.09263920783996582,0.7489726876593279,1.121681657077096,0.671797616333285,0.9155974772707288,0.09263920783996582,0.07449817657470703,2.549315929412842,2.5176377296447754,1.064497947692871,1.8564538955688477,11.702188368111896,0,0.0005553508526645601,3.0748385171364134e-08,1.8326382637023926,0.27689772844314575,2.9161988379655668e-09,0.6275911802171984,1.598069804906845,2.1366090774536133,0,0.17651750147342682,0.5493159294128418,0.5176377296447754,0.0644979327917099,0.14354614913463593,0.9196436405181885,False,False,False,False,False,False,False,False
internal_pilot_071,val,source_v2,source_v2_240,internal_cuboid,internal_ellipsoid,internal_cuboid,internal_ellipsoid,medium,small,elongated_x,,,1,1,1,0,1.5546391642987434,2.0392973890489996,0.2890205383300781,0.4335308074951172,1.0167216940661419,1.4686759687510142,0.7016571575696617,2.0392973890489996,0.10593128204345703,0.32759952545166016,3.901340961456299,1.6574475765228271,1.085512638092041,2.087496280670166,9.683482481863958,0,0.0006403500447049737,3.751067012558451e-08,1.835223913192749,0.16155272722244263,4.53118786936102e-09,0.6336224844171242,1.460926681756973,1.9436455965042114,0,0.22739653289318085,0.7013410925865173,0.15744753181934357,0.08551263809204102,0.08749612420797348,2.9740781784057617,False,False,False,True,False,False,False,False
internal_pilot_072,test,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,medium,small,elongated_y,,,1,1,0,1,2.4157078570414527,3.3474231742652303,0.5130630334218343,0.7695945501327515,0.38909297162634665,0.5588159631812758,3.3474231742652303,2.826169290305305,0.7695945501327515,0.5821560621261597,3.6126747131347656,3.7522668838500977,1.2324333190917969,1.619515299797058,8.181115482598566,0,0.0007133946637623012,4.526624763911968e-08,1.6153379678726196,0.41483739018440247,5.750795395442765e-09,0.9658748063851487,2.310775339603424,2.500493049621582,0,0.5029216408729553,2.1126747131347656,0.5522670745849609,0.23243331909179688,0.38048484921455383,4.778765678405762,True,False,True,False,False,False,False,True
internal_pilot_073,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,medium,medium,compact,,,1,1,0,1,3.6316943766708705,4.3568617985320035,0.10383462905883789,0.15575194358825684,0.4308413455362568,0.6111662504299638,2.437499052174253,4.100722279306356,0.15575194358825684,0.06735396385192871,5.207353115081787,4.01453161239624,1.335929036140442,2.759570360183716,10.607320972643107,0,0.0006178079638630152,4.210773241197785e-08,1.8252266645431519,0.1510915905237198,2.338818916314267e-09,0.6225376137278297,1.1312364757061004,1.6754926443099976,0,0.5800983309745789,1.707353115081787,0.5145314931869507,0.13592897355556488,0.7595701813697815,4.746748447418213,True,False,True,False,False,False,False,True
internal_pilot_074,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,medium,elongated_x,,,0,0,0,0,1.8149802211377366,2.6598799397851662,0.256868839263916,0.385303258895874,0.48005282418201695,0.6830955573968025,1.962244298846383,2.6598799397851662,0.385303258895874,0.3043549060821533,5.584522247314453,3.2970423698425293,1.2412487268447876,1.6453349590301514,13.209824004639234,0,0.0006884992471896112,5.0614335833643054e-08,1.5102880001068115,0.1111687570810318,5.8162648031157005e-09,1.007919992641969,1.9387373566627502,2.4875123500823975,0,0.2423289716243744,0.015477649867534637,0.6720423698425293,0.0412486270070076,0.3546651005744934,1.7954285144805908,False,False,False,False,False,False,False,False
internal_pilot_075,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,medium,elongated_y,,,0,0,0,0,1.4559284942414041,1.6072096870961856,0.05287249883015951,0.07930874824523926,0.6562141212436169,0.9774483523686389,1.3475736333084538,1.6072096870961856,0.052793025970458984,0.07930874824523926,3.039902687072754,6.344013690948486,1.251442551612854,1.9258437156677246,13.708970237647339,0,0.0006099641905166209,3.5150907962133715e-08,1.5258018970489502,0.24814945459365845,2.46012632487691e-09,0.6358060253614729,1.284040856361389,1.7388756275177002,0,0.19483622908592224,0.41490280628204346,0.7440140247344971,0.05144253373146057,0.07415632903575897,1.3295340538024902,False,False,False,False,False,False,False,False
internal_pilot_076,test,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,medium,large,compact,,,1,1,0,1,3.809188969786233,4.838774904428985,0.45631957054138184,0.6844793558120728,1.1745284742293516,1.6528888969809097,3.0961934689636132,4.838774904428985,0.2629448175430298,0.6844793558120728,3.8692357540130615,4.680566310882568,1.2826118469238281,1.599624514579773,13.421185739317108,0,0.0007336627459153533,5.415387960283624e-08,1.7803571224212646,0.1252502202987671,1.3851639835138485e-09,0.7900714822960171,1.4716498970985412,1.6836820840835571,0,0.39450421929359436,1.130764126777649,0.31943339109420776,0.11738808453083038,0.4003755748271942,3.520867109298706,True,False,False,False,False,False,False,True
internal_pilot_077,val,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_ellipsoid,medium,large,elongated_x,,,1,1,0,1,2.966034057866319,3.5666593948143945,0.3962581952412923,0.5943872928619385,1.2109517903987228,1.7721131686617408,2.1769629929948975,3.5666593948143945,0.43459010124206543,0.5943872928619385,4.0475311279296875,3.388815402984619,1.2521984577178955,1.4368548393249512,7.380322987104318,0,0.0007121334201656282,4.5210022392438987e-08,1.86017906665802,0.1769782453775406,5.2466333499978646e-09,0.7501839225349779,1.2675959467887878,1.5534123182296753,0,0.6162066459655762,3.9524691104888916,0.36118459701538086,0.147801473736763,0.5631452798843384,4.998378753662109,True,False,True,False,False,False,False,True
internal_pilot_078,train,source_v2,source_v2_240,internal_cuboid,internal_cuboid,internal_cuboid,internal_cuboid,medium,large,elongated_y,,,0,0,0,0,1.536005804879653,2.1765579144782476,0.02777719497680664,0.04166579246520996,0.4799281553473686,0.6418286655805648,0.667378747740876,2.1765579144782476,0.04166579246520996,0.012714505195617676,4.043264865875244,8.587984085083008,1.4231832027435303,1.9157673120498657,14.217281701672944,2,0.0006167077226564288,4.501420036717718e-08,1.8040826320648193,0.23130138218402863,1.0259775251597603e-09,0.8101483924907039,1.737435263395308,3.3298630714416504,3,0.12185277789831161,0.29326486587524414,0.5879839658737183,0.023183297365903854,0.08423276990652084,1.6355950832366943,False,False,False,False,False,False,False,False
