seed,source_index,sample_id,split,defect_type,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
42,421,poly_p5_0022,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6291913214990138,0.7723970944309927,0.18061674008810572,4.144478340365595,372,454,0,0.0766938328742981,0.23482120037078857,0.31151503324508667,0.0,0.9999641180038452,0.04574664682149887,COMSOL_DATA_BASELINE_pilot_v9_only
42,422,poly_p5_0023,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6477495107632094,0.7862232779097387,0.04866180048661801,2.0133029233512865,431,411,0,0.05357962101697922,0.23034334182739258,0.2839229702949524,0.0,0.9999169111251831,0.05354022979736328,COMSOL_DATA_BASELINE_pilot_v9_only
42,423,poly_p5_0024,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.7619047619047619,0.8648648648648649,0.23389021479713604,0.2536155879423142,321,419,0,0.0405973345041275,0.15299683809280396,0.19359417259693146,0.0,0.9999492168426514,0.038980282843112946,COMSOL_DATA_BASELINE_pilot_v9_only
42,424,poly_p5_0025,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6755905511811023,0.806390977443609,0.09448818897637795,3.399557136532659,556,508,0,0.07632359862327576,0.21773022413253784,0.2940538227558136,0.0,0.999871015548706,0.0671314001083374,COMSOL_DATA_BASELINE_pilot_v9_only
42,425,poly_p5_0026,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.7166666666666667,0.8349514563106796,0.00966183574879227,2.1979864058877534,205,207,0,0.03582185506820679,0.17013782262802124,0.20595967769622803,0.0,0.9999995231628418,0.024904750287532806,COMSOL_DATA_BASELINE_pilot_v9_only
42,426,poly_p5_0027,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.8270142180094787,0.9053177691309987,0.04314720812182741,0.971927873143587,377,394,0,0.02644755132496357,0.12029826641082764,0.14674581587314606,0.0,0.9999521970748901,0.04621125012636185,COMSOL_DATA_BASELINE_pilot_v9_only
42,427,poly_p5_0028,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.7159863945578231,0.8344895936570862,0.09771309771309772,3.2672539693277423,528,481,0,0.04651680216193199,0.18964868783950806,0.23616549372673035,0.0,0.9991719722747803,0.06334191560745239,COMSOL_DATA_BASELINE_pilot_v9_only
42,428,poly_p5_0029,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.7427821522309711,0.8524096385542169,0.15555555555555556,3.0731742699025486,304,360,0,0.040025852620601654,0.1574413776397705,0.19746723771095276,0.0,0.9999802112579346,0.03717634081840515,COMSOL_DATA_BASELINE_pilot_v9_only
42,429,poly_p5_0030,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.726890756302521,0.8418491484184915,0.19736842105263158,1.6658400014948358,366,456,0,0.03970891982316971,0.1948426365852356,0.2345515489578247,0.0,0.9985696077346802,0.045520488172769547,COMSOL_DATA_BASELINE_pilot_v9_only
42,430,poly_p5_0031,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6555555555555556,0.7919463087248322,0.14903846153846154,3.4350076696979084,239,208,0,0.03133748099207878,0.21897894144058228,0.25031641125679016,0.0,0.9998301267623901,0.029158495366573334,COMSOL_DATA_BASELINE_pilot_v9_only
42,431,poly_p5_0032,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6282306163021869,0.7716727716727717,0.25,3.2971557175856736,351,468,0,0.0682123601436615,0.22177767753601074,0.28999003767967224,0.0,0.999891996383667,0.04411470517516136,COMSOL_DATA_BASELINE_pilot_v9_only
42,432,poly_p5_0033,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.7210526315789474,0.8379204892966361,0.2867132867132867,0.8988171167592334,552,429,0,0.042769186198711395,0.17746353149414062,0.22023272514343262,0.0,0.9998915195465088,0.06675498932600021,COMSOL_DATA_BASELINE_pilot_v9_only
42,433,poly_p5_0034,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6196868008948546,0.7651933701657458,0.335632183908046,3.583146634511827,289,435,0,0.11715242266654968,0.2341325879096985,0.35128501057624817,0.0,0.9999889135360718,0.035247430205345154,COMSOL_DATA_BASELINE_pilot_v9_only
42,434,poly_p5_0035,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6927480916030534,0.818489289740699,0.228643216080402,2.6460603197637615,489,398,0,0.04865655303001404,0.19044017791748047,0.2390967309474945,0.0,0.9999232292175293,0.060515254735946655,COMSOL_DATA_BASELINE_pilot_v9_only
42,435,poly_p5_0036,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.8443396226415094,0.9156010230179028,0.06878306878306878,1.3528230333372002,202,189,0,0.014266323298215866,0.09300023317337036,0.10726656019687653,0.0,1.0,0.024549424648284912,COMSOL_DATA_BASELINE_pilot_v9_only
42,436,poly_p5_0037,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6509433962264151,0.7885714285714286,0.15789473684210525,3.9220940201338985,400,475,0,0.08510805666446686,0.2182255983352661,0.3033336400985718,0.0,0.9999910593032837,0.04915299266576767,COMSOL_DATA_BASELINE_pilot_v9_only
42,437,poly_p5_0038,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6730462519936204,0.8045757864632984,0.16288659793814433,3.5128151692886718,564,485,0,0.06946593523025513,0.20745593309402466,0.2769218683242798,0.0,0.9999498128890991,0.06800444424152374,COMSOL_DATA_BASELINE_pilot_v9_only
42,438,poly_p5_0039,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.772020725388601,0.8713450292397661,0.22797927461139897,0.4648006880681054,298,386,0,0.02952837385237217,0.14030832052230835,0.16983669996261597,0.0,0.9999096393585205,0.03626890480518341,COMSOL_DATA_BASELINE_pilot_v9_only
42,439,poly_p5_0040,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.7165217391304348,0.8348530901722391,0.022044088176352707,3.247492544201632,488,499,0,0.04597024992108345,0.18038088083267212,0.22635112702846527,0.0,0.9999265670776367,0.05978008359670639,COMSOL_DATA_BASELINE_pilot_v9_only
42,440,poly_p5_0041,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.780952380952381,0.8770053475935828,0.1871345029239766,1.7086387001683179,203,171,0,0.023958994075655937,0.12318259477615356,0.14714159071445465,0.0,1.0,0.024605950340628624,COMSOL_DATA_BASELINE_pilot_v9_only
42,441,poly_p5_0042,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.7541766109785203,0.8598639455782313,0.20293398533007334,1.0071606944297633,326,409,0,0.034177351742982864,0.15600866079330444,0.190186008810997,0.0,0.9999195337295532,0.04068206623196602,COMSOL_DATA_BASELINE_pilot_v9_only
42,442,poly_p5_0043,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6203125,0.7656702025072324,0.15145228215767634,3.3437199352428113,555,482,0,0.07766273617744446,0.2554405927658081,0.33310332894325256,0.0,0.9995341300964355,0.06730401515960693,COMSOL_DATA_BASELINE_pilot_v9_only
42,443,poly_p5_0044,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6799116997792495,0.80946123521682,0.2545871559633027,2.9934641675322196,325,436,0,0.05071037635207176,0.19703882932662964,0.2477492094039917,0.0,0.9997362494468689,0.03989022225141525,COMSOL_DATA_BASELINE_pilot_v9_only
42,444,poly_p5_0045,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.6749611197511665,0.8059424326833797,0.3618421052631579,2.501424577171673,621,456,0,0.0677882730960846,0.19808733463287354,0.26587560772895813,0.0,0.9999825954437256,0.0760108083486557,COMSOL_DATA_BASELINE_pilot_v9_only
42,445,poly_p5_0046,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6194029850746269,0.7649769585253456,0.0625,3.782750892133013,210,224,0,0.04319990053772926,0.2359079122543335,0.27910780906677246,0.0,0.9999892711639404,0.0253093671053648,COMSOL_DATA_BASELINE_pilot_v9_only
42,446,poly_p5_0047,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.6340852130325815,0.7760736196319018,0.32390745501285345,2.4729189548598143,263,389,0,0.059388600289821625,0.23370307683944702,0.29309168457984924,0.0,0.9995779395103455,0.03230074420571327,COMSOL_DATA_BASELINE_pilot_v9_only
42,447,poly_p5_0048,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.5925110132158591,0.7441217150760719,0.23227383863080683,1.586142119191621,314,409,0,0.07339198887348175,0.2714938521385193,0.34488582611083984,0.0,0.9994996786117554,0.0390898771584034,COMSOL_DATA_BASELINE_pilot_v9_only
42,448,poly_p5_0049,train,polygon,pilot_v5_polygon,0.0,4,0.5,0.6768558951965066,0.8072916666666666,0.1493975903614458,4.038951352533232,353,415,0,0.06560900807380676,0.20170307159423828,0.26731207966804504,0.0,0.9999946355819702,0.04304387420415878,COMSOL_DATA_BASELINE_pilot_v9_only
42,449,poly_p5_0050,train,polygon,pilot_v5_polygon,0.0,5,0.5,0.7133105802047781,0.8326693227091634,0.1271186440677966,3.5995288748875853,532,472,0,0.05082688480615616,0.18870288133621216,0.23952975869178772,0.0,0.9997386336326599,0.06486257910728455,COMSOL_DATA_BASELINE_pilot_v9_only
42,450,poly_p5_0051,train,polygon,pilot_v5_polygon,0.0,6,0.5,0.8138528138528138,0.8973747016706444,0.11616161616161616,0.7899066702305605,221,198,0,0.01296580396592617,0.11616724729537964,0.12913304567337036,0.0,0.9999812841415405,0.026776498183608055,COMSOL_DATA_BASELINE_pilot_v9_only
42,467,poly_v7_0008,train,polygon,pilot_v7_topup_polygon,0.0,5,0.5,0.7005444646098004,0.823906083244397,0.05482456140350877,2.883007481623524,481,456,0,0.05546468496322632,0.18497234582901,0.24043703079223633,0.0,0.9999582767486572,0.05873482674360275,COMSOL_DATA_BASELINE_pilot_v9_only
42,468,poly_v7_0009,train,polygon,pilot_v7_topup_polygon,0.0,6,0.5,0.776255707762557,0.8740359897172236,0.2237442922374429,0.3839002887030138,340,438,0,0.032209716737270355,0.1498979926109314,0.18210771679878235,0.0,0.9998757839202881,0.04113349691033363,COMSOL_DATA_BASELINE_pilot_v9_only
42,470,poly_v7_0011,train,polygon,pilot_v7_topup_polygon,0.0,5,0.5,0.7511111111111111,0.8578680203045685,0.09574468085106383,1.9590173124533483,206,188,0,0.027736540883779526,0.15122389793395996,0.17896044254302979,0.0,0.9999994039535522,0.02478872239589691,COMSOL_DATA_BASELINE_pilot_v9_only
42,471,poly_v7_0012,train,polygon,pilot_v7_topup_polygon,0.0,6,0.5,0.6854838709677419,0.8133971291866029,0.31451612903225806,0.8162164733442895,255,372,0,0.045654118061065674,0.19274437427520752,0.2383984923362732,0.0,0.9999333620071411,0.03125130385160446,COMSOL_DATA_BASELINE_pilot_v9_only
42,488,poly_v8_0009,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.6275395033860045,0.7711511789181692,0.29952830188679247,3.5672258268034054,297,424,0,0.09463968873023987,0.23525667190551758,0.32989636063575745,0.0,0.9998202919960022,0.03607432544231415,COMSOL_DATA_BASELINE_pilot_v9_only
42,489,poly_v8_0010,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.7227488151658767,0.8390646492434664,0.21375921375921375,0.7231983690283561,320,407,0,0.03922370821237564,0.18008911609649658,0.21931281685829163,0.0,0.9994822144508362,0.03851941227912903,COMSOL_DATA_BASELINE_pilot_v9_only
42,490,poly_v8_0011,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.5953177257525084,0.7463312368972747,0.32682926829268294,3.4210888901631775,272,205,0,0.051323674619197845,0.2670972943305969,0.31842097640037537,0.0,0.9998626708984375,0.0328524187207222,COMSOL_DATA_BASELINE_pilot_v9_only
42,491,poly_v8_0012,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.6697459584295612,0.8022130013831259,0.1556122448979592,3.5955197777505674,331,392,0,0.05729776993393898,0.1990489363670349,0.2563467025756836,0.0,0.9999456405639648,0.040670670568943024,COMSOL_DATA_BASELINE_pilot_v9_only
42,492,poly_v8_0013,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.8037383177570093,0.8911917098445595,0.08423326133909287,0.5336435872781087,502,463,0,0.02573903277516365,0.124478280544281,0.15021730959415436,0.0,0.9999009370803833,0.06128299608826637,COMSOL_DATA_BASELINE_pilot_v9_only
42,493,poly_v8_0014,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.6580645161290323,0.7937743190661478,0.3239130434782609,3.164775461175337,311,460,0,0.0834144651889801,0.21371567249298096,0.29713013768196106,0.0,0.9999598264694214,0.03755151852965355,COMSOL_DATA_BASELINE_pilot_v9_only
42,494,poly_v8_0015,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.7165775401069518,0.8348909657320872,0.00625,3.360657649326786,483,480,0,0.06351113319396973,0.18206912279129028,0.24558025598526,0.0,0.9998984336853027,0.05898115411400795,COMSOL_DATA_BASELINE_pilot_v9_only
42,495,poly_v8_0016,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.7747747747747747,0.8730964467005076,0.2011173184357542,1.1797443863462662,215,179,0,0.016689136624336243,0.13427472114562988,0.15096385776996613,0.0,0.9999951124191284,0.025906357914209366,COMSOL_DATA_BASELINE_pilot_v9_only
42,496,poly_v8_0017,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.6029106029106029,0.7522697795071336,0.3490364025695932,3.694768252800544,304,467,0,0.12140931189060211,0.2661398649215698,0.38754916191101074,0.0,0.9998076558113098,0.03638000786304474,COMSOL_DATA_BASELINE_pilot_v9_only
42,497,poly_v8_0018,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.6963946869070209,0.8210290827740492,0.22388059701492538,2.8957434613404573,492,402,0,0.051609307527542114,0.18966954946517944,0.24127885699272156,0.0,0.9999538660049438,0.059637583792209625,COMSOL_DATA_BASELINE_pilot_v9_only
42,498,poly_v8_0019,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.6811594202898551,0.8103448275862069,0.26,1.3660173652972567,296,400,0,0.05854637175798416,0.19004619121551514,0.2485925555229187,0.0,0.9999666213989258,0.0359988659620285,COMSOL_DATA_BASELINE_pilot_v9_only
42,499,poly_v8_0020,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.6805555555555556,0.8099173553719008,0.02044989775051125,3.8589102512673126,479,489,0,0.0694301426410675,0.19734430313110352,0.266774445772171,0.0,0.9999662637710571,0.05853036046028137,COMSOL_DATA_BASELINE_pilot_v9_only
42,500,poly_v8_0021,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.7103174603174603,0.8306264501160093,0.07211538461538461,2.6485068900206263,223,208,0,0.027178103104233742,0.18424946069717407,0.21142756938934326,0.0,0.9999346733093262,0.02700788900256157,COMSOL_DATA_BASELINE_pilot_v9_only
42,501,poly_v8_0022,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.6483253588516746,0.7866473149492017,0.3397590361445783,0.7417523120976811,274,415,0,0.06224258989095688,0.21348577737808228,0.27572837471961975,0.0,0.9998703002929688,0.033799394965171814,COMSOL_DATA_BASELINE_pilot_v9_only
42,502,poly_v8_0023,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.5909090909090909,0.7428571428571429,0.08704453441295547,3.843128863564111,451,494,0,0.09311524033546448,0.2648428678512573,0.3579581081867218,0.0,0.9997090697288513,0.055419109761714935,COMSOL_DATA_BASELINE_pilot_v9_only
42,503,poly_v8_0024,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.6946564885496184,0.8198198198198198,0.15,3.480594922596971,306,360,0,0.05353366583585739,0.19767391681671143,0.2512075901031494,0.0,0.999618649482727,0.03762451559305191,COMSOL_DATA_BASELINE_pilot_v9_only
42,504,poly_v8_0025,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.830739299610895,0.9075451647183846,0.12415349887133183,0.7189651379944169,498,443,0,0.022610945627093315,0.12552613019943237,0.14813707768917084,0.0,0.9994623064994812,0.060716576874256134,COMSOL_DATA_BASELINE_pilot_v9_only
42,505,poly_v8_0026,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.6353383458646616,0.7770114942528735,0.15346534653465346,3.7912479752197044,233,202,0,0.03197700157761574,0.22729402780532837,0.2592710256576538,0.0,0.9998416900634766,0.02833416312932968,COMSOL_DATA_BASELINE_pilot_v9_only
42,506,poly_v8_0027,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.5317796610169492,0.69432918395574,0.4551282051282051,3.3118257305071523,255,468,0,0.13477329909801483,0.3062090277671814,0.4409823417663574,0.0,0.9999103546142578,0.03151858597993851,COMSOL_DATA_BASELINE_pilot_v9_only
42,507,poly_v8_0028,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.6575875486381323,0.7934272300469484,0.09395973154362416,1.403881562169463,405,447,0,0.06307953596115112,0.22181785106658936,0.2848973870277405,0.0,0.9998419284820557,0.04938895255327225,COMSOL_DATA_BASELINE_pilot_v9_only
42,508,poly_v8_0029,train,polygon,pilot_v8_topup_polygon,0.0,4,0.5,0.6731601731601732,0.8046571798188874,0.27455357142857145,2.7667213851298853,325,448,0,0.07833994925022125,0.20780444145202637,0.2861443758010864,0.0,0.9999767541885376,0.039624281227588654,COMSOL_DATA_BASELINE_pilot_v9_only
42,509,poly_v8_0030,train,polygon,pilot_v8_topup_polygon,0.0,5,0.5,0.6965376782077393,0.8211284513805522,0.056790123456790124,3.423720713948842,428,405,0,0.04512958973646164,0.2055688500404358,0.250698447227478,0.0,0.998534083366394,0.05193980783224106,COMSOL_DATA_BASELINE_pilot_v9_only
42,510,poly_v8_0031,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.8046511627906977,0.8917525773195877,0.16759776536312848,1.24899857919878,209,179,0,0.013335619121789932,0.11865174770355225,0.13198736310005188,0.0,0.9999940395355225,0.025228949263691902,COMSOL_DATA_BASELINE_pilot_v9_only
42,513,poly_v8_0034,train,polygon,pilot_v8_topup_polygon,0.0,6,0.5,0.7420924574209246,0.8519553072625698,0.24938875305623473,0.9652129579445179,307,409,0,0.04433910548686981,0.15954738855361938,0.2038864940404892,0.0,0.9999551773071289,0.03725016117095947,COMSOL_DATA_BASELINE_pilot_v9_only
42,527,poly_v9_0008,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.708171206225681,0.8291571753986332,0.08056872037914692,2.8678374884774174,456,422,0,0.04972222447395325,0.1928797960281372,0.24260202050209045,0.0,0.9998719692230225,0.05533265322446823,COMSOL_DATA_BASELINE_pilot_v9_only
42,528,poly_v9_0009,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.8194444444444444,0.9007633587786259,0.15492957746478872,0.5239568565656472,300,355,0,0.019274979829788208,0.11554759740829468,0.13482257723808289,0.0,0.9998212456703186,0.036503709852695465,COMSOL_DATA_BASELINE_pilot_v9_only
42,530,poly_v9_0011,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.7446808510638298,0.8536585365853658,0.09183673469387756,2.1131809655378713,214,196,0,0.023738039657473564,0.156654953956604,0.18039299547672272,0.0,0.9999936819076538,0.025900673121213913,COMSOL_DATA_BASELINE_pilot_v9_only
42,531,poly_v9_0012,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.6257796257796258,0.7698209718670077,0.3432203389830508,1.9294955904590987,310,472,0,0.09885679185390472,0.2374209761619568,0.3362777829170227,0.0,0.999869704246521,0.03815466910600662,COMSOL_DATA_BASELINE_pilot_v9_only
42,532,poly_v9_0013,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.4948453608247423,0.6620689655172414,0.33013435700575816,4.438367279959732,349,521,0,0.16415826976299286,0.35009580850601196,0.514254093170166,0.0,0.999697208404541,0.04245276749134064,COMSOL_DATA_BASELINE_pilot_v9_only
42,533,poly_v9_0014,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.6617283950617284,0.7964338781575037,0.26098191214470284,3.755989222114921,286,387,0,0.06152841076254845,0.20633387565612793,0.2678622901439667,0.0,0.9998779296875,0.03582722321152687,COMSOL_DATA_BASELINE_pilot_v9_only
42,534,poly_v9_0015,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.7081447963800905,0.8291390728476821,0.028720626631853787,2.57004125752831,372,383,0,0.049018748104572296,0.18975365161895752,0.23877239227294922,0.0,0.9997201561927795,0.0452738031744957,COMSOL_DATA_BASELINE_pilot_v9_only
42,535,poly_v9_0016,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.6171003717472119,0.7632183908045977,0.1323529411764706,3.653154519000502,231,204,0,0.03896749019622803,0.23529160022735596,0.274259090423584,0.0,0.9998632669448853,0.02793918177485466,COMSOL_DATA_BASELINE_pilot_v9_only
42,536,poly_v9_0017,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.708803611738149,0.8295904887714664,0.22300469483568075,3.3319560733245517,331,426,0,0.04955216124653816,0.1823459267616272,0.23189808428287506,0.0,0.99980229139328,0.04142766818404198,COMSOL_DATA_BASELINE_pilot_v9_only
42,537,poly_v9_0018,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.6572934973637962,0.7932131495227995,0.07157464212678936,1.2807178085267281,454,489,0,0.07039078325033188,0.22182422876358032,0.2922150194644928,0.0,0.999854564666748,0.05441048741340637,COMSOL_DATA_BASELINE_pilot_v9_only
42,538,poly_v9_0019,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.6281512605042017,0.7716129032258064,0.3404710920770878,3.044276018574627,308,467,0,0.10619747638702393,0.2362598180770874,0.34245729446411133,0.0,0.9999661445617676,0.03738997131586075,COMSOL_DATA_BASELINE_pilot_v9_only
42,539,poly_v9_0020,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.7215909090909091,0.8382838283828383,0.0472972972972973,3.295444575293577,465,444,0,0.054569270461797714,0.17563378810882568,0.2302030622959137,0.0,0.999962329864502,0.0566771924495697,COMSOL_DATA_BASELINE_pilot_v9_only
42,540,poly_v9_0021,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.6818181818181818,0.8108108108108109,0.40828402366863903,0.8702712600753124,238,169,0,0.026677239686250687,0.1967790722846985,0.22345630824565887,0.0,0.9999709129333496,0.02877805382013321,COMSOL_DATA_BASELINE_pilot_v9_only
42,541,poly_v9_0022,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.5817409766454352,0.7355704697986577,0.34444444444444444,3.532829479236921,295,450,0,0.07584184408187866,0.27256298065185547,0.34840482473373413,0.0,0.9990295171737671,0.036316536366939545,COMSOL_DATA_BASELINE_pilot_v9_only
42,542,poly_v9_0023,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.58719646799117,0.7399165507649513,0.33564814814814814,2.350946547952918,287,432,0,0.10175421833992004,0.2668251395225525,0.36857935786247253,0.0,0.9997677206993103,0.03538466989994049,COMSOL_DATA_BASELINE_pilot_v9_only
42,543,poly_v9_0024,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.5949656750572082,0.7460545193687231,0.39400921658986177,1.4298792702841558,263,434,0,0.07895420491695404,0.2616400718688965,0.3405942916870117,0.0,0.9996060729026794,0.03195490688085556,COMSOL_DATA_BASELINE_pilot_v9_only
42,544,poly_v9_0025,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.656198347107438,0.7924151696606786,0.06563706563706563,3.620628919843763,484,518,0,0.07668823003768921,0.22699707746505737,0.3036853075027466,0.0,0.9996474981307983,0.058831099420785904,COMSOL_DATA_BASELINE_pilot_v9_only
42,545,poly_v9_0026,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.7106382978723405,0.8308457711442786,0.09375,2.56491890560831,210,192,0,0.03694618493318558,0.1819745898246765,0.2189207673072815,0.0,0.9999983310699463,0.025390513241291046,COMSOL_DATA_BASELINE_pilot_v9_only
42,546,poly_v9_0027,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.8184210526315789,0.9001447178002895,0.17195767195767195,0.403199220987641,313,378,0,0.023228313773870468,0.11741501092910767,0.14064332842826843,0.0,0.9999171495437622,0.038518331944942474,COMSOL_DATA_BASELINE_pilot_v9_only
42,547,poly_v9_0028,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.6754850088183422,0.8063157894736842,0.05183585313174946,3.7885632338774866,487,463,0,0.07085065543651581,0.2059187889099121,0.2767694592475891,0.0,0.9999839067459106,0.059644825756549835,COMSOL_DATA_BASELINE_pilot_v9_only
42,548,poly_v9_0029,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.7373737373737373,0.8488372093023255,0.15053763440860216,3.2998863009329717,316,372,0,0.04048771411180496,0.17060285806655884,0.2110905647277832,0.0,0.9996329545974731,0.0386250875890255,COMSOL_DATA_BASELINE_pilot_v9_only
42,549,poly_v9_0030,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.6782786885245902,0.8083028083028083,0.3008298755186722,1.0104835232271785,337,482,0,0.06527146697044373,0.20942485332489014,0.27469632029533386,0.0,0.9997227787971497,0.040843069553375244,COMSOL_DATA_BASELINE_pilot_v9_only
42,550,poly_v9_0031,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.6273062730627307,0.7709750566893424,0.004524886877828055,3.8528748483830433,220,221,0,0.04279293119907379,0.22838753461837769,0.2711804509162903,0.0,0.9999732971191406,0.026640597730875015,COMSOL_DATA_BASELINE_pilot_v9_only
42,551,poly_v9_0032,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.6706586826347305,0.8028673835125448,0.1358574610244989,3.936958572420708,388,449,0,0.06089407950639725,0.21216970682144165,0.2730637788772583,0.0,0.9996531009674072,0.047575920820236206,COMSOL_DATA_BASELINE_pilot_v9_only
42,552,poly_v9_0033,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.7510204081632653,0.8578088578088578,0.17215189873417722,0.7484470954730053,463,395,0,0.0300605371594429,0.16756224632263184,0.19762277603149414,0.0,0.9995865225791931,0.05624232441186905,COMSOL_DATA_BASELINE_pilot_v9_only
42,553,poly_v9_0034,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.7214912280701754,0.8382165605095542,0.14858490566037735,3.4397834218851635,361,424,0,0.05181485414505005,0.17398840188980103,0.22580325603485107,0.0,0.9999830722808838,0.0440802276134491,COMSOL_DATA_BASELINE_pilot_v9_only
42,554,poly_v9_0035,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.7541666666666667,0.8598574821852731,0.033816425120772944,2.4932376826884877,428,414,0,0.04415580630302429,0.16105049848556519,0.20520630478858948,0.0,0.9999110698699951,0.05184150114655495,COMSOL_DATA_BASELINE_pilot_v9_only
42,555,poly_v9_0036,train,polygon,pilot_v9_topup_polygon,0.0,6,0.5,0.8266666666666667,0.9051094890510949,0.024630541871921183,1.3811009723456653,208,203,0,0.01575586572289467,0.1006963849067688,0.11645224690437317,0.0,0.9999997615814209,0.025380408391356468,COMSOL_DATA_BASELINE_pilot_v9_only
42,556,poly_v9_0037,train,polygon,pilot_v9_topup_polygon,0.0,4,0.5,0.5813492063492064,0.7352572145545797,0.360082304526749,3.2327144364052103,311,486,0,0.09415397047996521,0.2748481035232544,0.3690020740032196,0.0,0.9994215965270996,0.03839697316288948,COMSOL_DATA_BASELINE_pilot_v9_only
42,557,poly_v9_0038,train,polygon,pilot_v9_topup_polygon,0.0,5,0.5,0.708256880733945,0.8292158968850698,0.04411764705882353,2.7860674385761057,455,476,0,0.06232067942619324,0.19250136613845825,0.2548220455646515,0.0,0.9999594688415527,0.05503632128238678,COMSOL_DATA_BASELINE_pilot_v9_only
