epoch,train_loss,train_bce_loss,train_dice_loss,train_type_loss,train_center_loss,train_size_loss,train_depth_loss,train_angle_loss,train_angle_norm_loss,best_val_threshold,val_iou,val_dice,val_area_error,val_type_accuracy,val_angle_mae_deg,val_score
100,0.46757684648036957,0.03970759816686897,0.23994276979390314,0.013415024288834128,0.247098990222987,0.15552915325936148,0.2133012641878689,0.7512306658660665,0.01580788055434823,0.6,0.5605849801879565,0.7107756462671784,0.35152755133044683,0.6515151515151515,21.222646620486586,0.7727581240713375
101,0.46804703947375803,0.039722387952839625,0.24029415845870972,0.02636317060986424,0.2322422978194321,0.1461723911411622,0.2095923846697106,0.7509897368795732,0.02312483827528708,0.5,0.5586872383449344,0.7060028486032521,0.30212345395534657,0.5606060606060606,19.67967206052805,0.8218305184481656
102,0.5162279395496144,0.043171898242743575,0.25042371364200816,0.1111855668543071,0.2741748234804939,0.1746053741697003,0.251313774024739,0.7278817594051361,0.021166752791032195,0.7,0.5494191767778245,0.7017901909417904,0.388392433666624,0.5909090909090909,19.505290432467856,0.7268549388192215
103,0.522605720688315,0.04510635170428192,0.2576669033835916,0.08422061436302851,0.29928187017931657,0.16848092375542312,0.24103869125247002,0.7471945373451009,0.027074151699814725,0.5,0.5616312388224041,0.7119517413718599,0.36986415139695417,0.6363636363636364,18.930587331886684,0.7780493191148066
104,0.49575497735949126,0.04296343779081807,0.2503348220797146,0.0400558971476344,0.2806665643173106,0.16428970649619312,0.22928272363017588,0.7473460839075201,0.013045009807683527,0.6,0.5719872016545733,0.7198040484752398,0.3104958762183412,0.5909090909090909,18.624814058168386,0.8541381424206973
105,0.46465356209698844,0.03929416632608456,0.23950440042159138,0.01298342396501753,0.2412105671623174,0.15031052084968372,0.21496014406575875,0.7487615662462571,0.01695531890179743,0.6,0.576494103806795,0.7232323496040602,0.2681934665531536,0.6212121212121212,20.14770275715864,0.8921771714073272
106,0.4527927312780829,0.038216867374584955,0.23428996696191676,0.005056674215987133,0.2382024037925636,0.13688497332965627,0.1965133416302064,0.7501845850664026,0.015242941773441784,0.5,0.5730389316700316,0.7188455270086979,0.2865688463364854,0.6212121212121212,20.259235164946897,0.864844472813987
107,0.44809001333573284,0.03728550557485398,0.23278923595652862,0.0038660903241286766,0.23038882148616455,0.12875493947306976,0.20237733171704939,0.7508535700685838,0.023697384174310547,0.6,0.56964955456818,0.7171582689192547,0.30532410613327726,0.6515151515151515,18.907851247142688,0.8575567200342458
108,0.4407669954440173,0.03641426886486657,0.22967081911423626,0.00471636895706658,0.21792293285184047,0.12378157686223001,0.18154722485033906,0.7518140954129836,0.01618345402290716,0.5,0.5641797416051821,0.7124380377050407,0.32083610207903235,0.5757575757575758,18.24828623357316,0.8308745724712164
109,0.4427844093126409,0.036954703192938775,0.23158091832609737,0.004397675039345974,0.2171505027834107,0.12311689089983702,0.1887151498128386,0.7485329543842989,0.017366818631725275,0.5,0.5674123891046754,0.7157592144912934,0.32510053159908375,0.6212121212121212,20.111529696516463,0.8190769871529324
110,0.4405713642344755,0.037203932564486474,0.23419812146355123,0.007698761033466058,0.2236248274498126,0.12268594989333959,0.20631934844833963,0.6911880023339215,0.09188914635930867,0.6,0.559752924658443,0.7096524376711186,0.3469507399765489,0.5909090909090909,23.741491637605026,0.7441306150678715
111,0.4381740943473928,0.03789316139676992,0.23412315810427947,0.01992248446742237,0.21850108223802903,0.13116839856785886,0.1951056647607509,0.6419417351374731,0.16840574857504928,0.5,0.5726543152349218,0.7205274886857027,0.2930234944614344,0.6363636363636364,21.68299535191113,0.8469647195764425
112,0.5257503372781417,0.04669150890892043,0.26145967665840597,0.12578845717817946,0.29490724994855766,0.16961029664996793,0.22731133298400572,0.6320844941279468,0.40067390084047527,0.7,0.5363285757288737,0.690344482904912,0.3259823321156329,0.5606060606060606,32.89384911977999,0.6278128413809589
113,0.5271026527180391,0.04784909230383003,0.2628157962771023,0.11122330835239742,0.2996508139459526,0.18678401980329962,0.28499970924766627,0.6070025401080356,0.48051785502363653,0.6,0.5535460943191299,0.7047471491923222,0.29213135182531946,0.5151515151515151,18.60316169110234,0.8316454262902606
114,0.43635816959773793,0.042374953079749554,0.2503577733741087,0.03897633009011556,0.25978828659828973,0.15198326461455403,0.21410868678461104,0.3433602384620291,0.795732947614263,0.6,0.5806682022892335,0.7263263581994925,0.2854018757424554,0.5757575757575758,22.834366199527533,0.8508247803267529
115,0.35929592304369984,0.03880032535423251,0.2388188137727625,0.01475471441346385,0.22435726466424324,0.13781020910862615,0.2453940157942912,0.04935593314140158,0.3252161493634476,0.6,0.5717604702839324,0.7198501641455662,0.3297878379693884,0.5757575757575758,27.7081269612697,0.7423172844231709
116,0.3552590056377299,0.03849806422915529,0.23754303946214564,0.016560625821619074,0.23290670991820447,0.1413366914014606,0.21019399998819127,0.0391373408081777,0.17329012394389687,0.6,0.5635793007604862,0.7119478083594943,0.34268123620692703,0.5909090909090909,28.463475329501357,0.7073020287089489
117,0.344113051014788,0.03779580044176649,0.23417416039635153,0.007344640354858711,0.21559620429487789,0.13219917412189877,0.21751809635144823,0.03953518902006395,0.09641990846242099,0.7,0.5566479320478502,0.7070924541612186,0.34668406416218883,0.5606060606060606,30.818566483621417,0.6649312632712718
118,0.3323951004182591,0.03593511424739571,0.22855012031162486,0.004079177763367838,0.2111710209180327,0.12122993357479572,0.1965704924043487,0.041946006966206956,0.07055363847928889,0.6,0.5672991417176494,0.716284854754443,0.3461618250263801,0.5606060606060606,30.2527160913057,0.6909556165932615
119,0.32525239797199473,0.03527158487807302,0.2257031640585731,0.003038254524974892,0.20368408696616397,0.11650795862078667,0.178242667194675,0.03846649005872143,0.06552549604983891,0.6,0.5571846812682232,0.706575549401433,0.31370517335914133,0.5757575757575758,29.82716394722341,0.7093591754140384
120,0.3201730356496923,0.034611865823321486,0.22391686544698827,0.004340572719229385,0.18813364711754463,0.1141915577737724,0.18105891314061248,0.03605404581578435,0.05322859477361336,0.6,0.5572157014102699,0.7072710270402444,0.30512957734902363,0.5757575757575758,32.02447260217749,0.6966881826554734
121,0.3183409755720812,0.034811794648275655,0.22399023175239563,0.0040552077912520065,0.17109226194374702,0.11913833356298068,0.17025225998505072,0.03764193487244055,0.06288927460691947,0.6,0.5669475216449943,0.715167738821113,0.28103193834862567,0.5606060606060606,29.798333316670828,0.7591605950113793
122,0.31338903965318904,0.0338810762280927,0.22165976201786713,0.0036119051013991017,0.16748432574026725,0.1119272566455252,0.17826523905729547,0.035423395086956376,0.06261201798641945,0.6,0.5545014924340708,0.7054925243540219,0.3804734934149677,0.5757575757575758,33.5769076920851,0.6013272040280314
123,0.313509224968798,0.03352888153098962,0.22127142373253317,0.00641254622314591,0.16875233062926462,0.10789609870270771,0.17998540111105232,0.03806101347264998,0.05794651205103625,0.6,0.5542927612937083,0.7033809268454885,0.28339964601000495,0.5909090909090909,30.371884752574534,0.7296461036943556
124,0.31814176633077507,0.03386202103951398,0.2225989594179041,0.01760283084021306,0.17102724598611102,0.10959030348150169,0.16351455044658744,0.038128201726495344,0.04123441167586647,0.6,0.5443591168573506,0.695962788036014,0.3865980171877073,0.6212121212121212,31.149533224970114,0.6043497675771682
125,0.3660548837745891,0.03999908739591346,0.2389757563086117,0.05432331747386557,0.23002847043030403,0.14090401514926376,0.1871333926477853,0.03359144753502572,0.07477856712306247,0.8,0.5290210735325555,0.6847575066052078,0.3683759559225457,0.5606060606060606,41.57180440844508,0.4857451861913727
126,0.4936775144408731,0.05038226187667426,0.2757168114185333,0.2589870707075427,0.286763201960746,0.174036166685469,0.2241830926607637,0.05637314547579188,0.1097277439035037,0.7,0.5327848798342945,0.687682479154825,0.37404154680499685,0.6060606060606061,27.044831463980728,0.6365835581503758
127,0.411278932410128,0.042693620383301205,0.2507432769326603,0.1309067528859219,0.2590789073968635,0.1457481134463759,0.22495924999170444,0.03531351630740306,0.13009658203843763,0.6,0.5818568717308618,0.7287446248649481,0.31452592463523954,0.6060606060606061,28.129514001069214,0.7753864925559388
128,0.3338315741104238,0.036336117259719795,0.23112935003112345,0.014076830903136665,0.1889867646729245,0.12275636941194534,0.18835878613240578,0.03477004803169299,0.07481381165630677,0.6,0.5710717910888164,0.7198819606644187,0.3063101692553004,0.6212121212121212,28.555108483495786,0.7612137097841891
129,0.32581879549166737,0.035656142267672455,0.2280037175206577,0.00749214829514077,0.1891599671148202,0.11174204940085902,0.17377998570308967,0.0360790035166942,0.06751406833748608,0.5,0.5651928787659661,0.7136783284699403,0.3176977907617766,0.5909090909090909,29.91351060286186,0.7211292195364202
130,0.31198375672101974,0.0337500365670113,0.22149530403754292,0.004451076254019213,0.16202045001966112,0.11243020600694068,0.17366849620114355,0.0341166910057997,0.043456536621841436,0.6,0.5693483017832303,0.7189248381780615,0.32559348039263336,0.6212121212121212,31.200284961466775,0.7127980220752027
131,0.2973652933450306,0.031599130426697875,0.21507122586755192,0.004155684887390474,0.13888327514424043,0.10151705973069458,0.16211793451186488,0.0325078606222044,0.04061123486334348,0.6,0.5545753600580227,0.7056987368880292,0.28600406971701986,0.5757575757575758,29.12967161903568,0.7405490686144329
132,0.293295017498381,0.03153451603344258,0.21327572184450486,0.003187256944810917,0.1331343825029976,0.09730363911127343,0.1541835284408401,0.03162899985909462,0.050937023726018035,0.6,0.5475336663786207,0.6991555836175083,0.26642044993348263,0.6212121212121212,32.57471847544054,0.7166428274294532
133,0.29197509280022454,0.030967041850090027,0.2131916740361382,0.004258261566813898,0.12665221352568445,0.09206078048138057,0.17144516373381896,0.03105294065008981,0.05017463510910816,0.6,0.5386161871900651,0.6916409766408452,0.3301940768805177,0.5757575757575758,32.700034939317455,0.6306384951329757
134,0.2842278471764396,0.030110790722948665,0.209773847285439,0.004711558358822539,0.11217422542326591,0.08785591909990591,0.1612038256819634,0.029863291425178486,0.038553676622755384,0.5,0.5533152726746304,0.7043265003340714,0.3017888961452392,0.5757575757575758,30.366707610153238,0.709761558337688
135,0.2825678170603864,0.02984915498424979,0.2089449710705701,0.0040445165714653045,0.11235818354522481,0.08638691644677345,0.15672430746695576,0.029916541582411704,0.04248716915026307,0.6,0.5327448577035153,0.6866833902095162,0.3533370157835128,0.5909090909090909,32.38613517614704,0.6013207894589575
136,0.28038134688840194,0.029266065096153933,0.2071122597245609,0.004698341142369934,0.11719626747071743,0.08644298570888008,0.14681996607824283,0.028934352729907808,0.03664842239745399,0.6,0.541870022581604,0.6952344790296059,0.33620004039082857,0.5757575757575758,30.166984293632233,0.6568103758598167
137,0.28201398779364195,0.02999151054331485,0.20850440684486837,0.006277817124689189,0.1088150321122478,0.08447463416001376,0.14961451839874773,0.03114837657331544,0.04882905043332892,0.6,0.542214765288639,0.6938332203092067,0.3293343646180636,0.6212121212121212,29.575504470688998,0.6730797883941043
138,0.27705522845773134,0.02954622856615221,0.20717083180651946,0.0028831074966065525,0.09247258546597817,0.0860608958036584,0.13804116352077792,0.03513217759866487,0.05213260612286189,0.6,0.5318231739850997,0.6850455194597787,0.3429551731315438,0.5606060606060606,32.219358303597375,0.6077805433379668
139,0.29049084335565567,0.031193680622998404,0.21335182295126073,0.012875991549235015,0.11357899196445942,0.08490376989357173,0.1416440175517517,0.031430158812059635,0.05134073899620596,0.6,0.539825010792133,0.6925522026367023,0.29488263957536953,0.6060606060606061,29.86410503011335,0.6994595841583927
140,0.2806019506910268,0.02943207822082674,0.20793971068718853,0.0033820018811906373,0.11087565715698634,0.0884326567654224,0.1524685488137252,0.028452017207575196,0.042808509705697786,0.6,0.5339558592487245,0.6868464126919684,0.30585404478808165,0.5909090909090909,29.760943619915935,0.6764297000443611
141,0.2785331729580374,0.029294117572991288,0.20764322491253123,0.003328578963619828,0.1025388847817393,0.08661791791810709,0.14646988570251884,0.029589692212860372,0.04617845404016621,0.5,0.5536451914809501,0.7047576055031416,0.29391983331516147,0.6212121212121212,29.31258601309692,0.7334783156591733
142,0.2847316059119561,0.02923103000092156,0.20808454997399273,0.012105930722528309,0.11333646888242048,0.09655440741163843,0.15304768151220152,0.028000472839373874,0.04481568354565431,0.5,0.5539281017664425,0.7027467269465478,0.3160570698324774,0.5606060606060606,30.374595141404235,0.6929324135270766
143,0.2729603661333813,0.02864231602014864,0.2054145336151123,0.0014650542784960742,0.1037672637578319,0.07544986999538891,0.1347619939376326,0.029385561075554612,0.043549382703050095,0.6,0.5351025249006316,0.6887627314096425,0.3132872870288721,0.5606060606060606,30.882301984042133,0.6578155555015868
144,0.26392537486903805,0.027873538598856506,0.20082090181462905,0.0033920092123213073,0.07954487336032531,0.07334579543813187,0.1359865327968317,0.02685544769937063,0.04520805853912059,0.5,0.5337027718003627,0.6872492853859025,0.33721883810547654,0.5303030303030303,30.35107907818902,0.6332527313292013
145,0.2708236377905397,0.02852259499623495,0.20446052446084864,0.0046216635265034925,0.0942032279118019,0.07155694801579504,0.1455294114044484,0.025348473956589315,0.051125244141611105,0.6,0.5354700269743229,0.6896900984152605,0.3439696458749787,0.5909090909090909,29.435230447789426,0.6459290841276195
146,0.31775523283902335,0.0336586890523048,0.22167663363849416,0.03735850867729716,0.13561990068239324,0.1045025000896524,0.21028065801981619,0.02756955661564408,0.054453483919667846,0.6,0.5453676522969408,0.6973924264429874,0.3148367011141516,0.5909090909090909,29.377199761720366,0.693242289099482
147,0.3283139283166212,0.03521290876190452,0.227793111520655,0.03396057882309833,0.16281196431202047,0.11463538957211901,0.1651608565931811,0.03130922354894745,0.054820493247140854,0.6,0.5508547628318928,0.7018642227048281,0.3907013656517933,0.5454545454545454,32.725645127429644,0.5893066231560857
148,0.3246690131285611,0.034741619547062064,0.2248633977244882,0.03737363925745954,0.15342974531299927,0.11115811524145744,0.1720222850494525,0.03367385324364638,0.0511523011030958,0.6,0.5572062772223602,0.7059648884917477,0.32564829267926876,0.5909090909090909,28.824879541456458,0.7083649867111835
149,0.3358113844605053,0.035067993380567604,0.22934646992122426,0.05192172548852207,0.1742125050548245,0.10503543896929306,0.18137713335454464,0.02823764004963724,0.0628710027291056,0.6,0.5485897929673875,0.7009727694557492,0.38313130777776144,0.6060606060606061,27.327340350686093,0.6537639117445748
150,0.30263971230562997,0.032867782365749866,0.21744325581718893,0.006734707707972334,0.13463585363591418,0.1016670851420392,0.19331319027525537,0.029754296232781866,0.0734007173930021,0.6,0.5504578637558898,0.7017095270639886,0.3147990047781503,0.6060606060606061,29.682191200048365,0.7011525346473049
151,0.2703242766506532,0.02850808937321691,0.20402520544388714,0.0019642715451482218,0.09534560587695416,0.0742337789715213,0.15407183667754426,0.02460312851540306,0.037072724964031405,0.5,0.5481700302468567,0.6998319510204627,0.3214868935282241,0.5909090909090909,30.637025601843057,0.6792357408115737
152,0.2590701137395466,0.02703230017248322,0.19897021791514227,0.001962011434550411,0.07673483895247474,0.07042095897828832,0.13549052113119295,0.021144157480996323,0.045947304563870764,0.6,0.5561734601770942,0.7063412823657066,0.285609114715018,0.5757575757575758,29.941287638686227,0.7350685090166784
153,0.25987256581292434,0.02692934821414597,0.19957171643481536,0.002102732650789275,0.07765467552577748,0.06339049700866728,0.14644022592726877,0.025150902651469496,0.04892562946085544,0.6,0.5414195460859251,0.694191042354782,0.29800695072808836,0.5606060606060606,30.480801799137378,0.688856225781851
154,0.24711885566220565,0.025592952637987977,0.19255041374879725,0.001563740462924055,0.0668672187911237,0.057609860429211575,0.124965164481717,0.020351041050162166,0.05338884616161094,0.5,0.549924059660367,0.7004008103289082,0.32376451081442514,0.6060606060606061,31.988362672903328,0.6672827930518774
155,0.24701645488248153,0.025643284158671602,0.19277606641545014,0.0015769345948630123,0.06156830193803591,0.062145127449184656,0.12252266168156091,0.01843202196109547,0.06760704911807004,0.6,0.5422876540571008,0.694783963828455,0.3209579678249394,0.5909090909090909,34.12933451788927,0.6339112139726328
156,0.24299574205104044,0.024910147301852703,0.1905461286797243,0.0031431047797976885,0.05651420048054527,0.049113907796495104,0.12746629622929237,0.025313071550472695,0.05820435417049071,0.5,0.5475524576679305,0.699232506762074,0.2956751084576878,0.5757575757575758,28.176473498241418,0.7269208785656602
157,0.2632198807071237,0.027252780437907752,0.20151845497243545,0.008705791972876313,0.08725432503749342,0.05495913211694535,0.1321869011530105,0.02231181417386431,0.054876944296719396,0.6,0.5440810913487634,0.6967485513105011,0.3235900680933022,0.5909090909090909,31.62165916559101,0.6601138920009613
158,0.25030193740830703,0.025908915161648217,0.19513029911938837,0.0034823872265405953,0.07114919296958867,0.050985732471899074,0.12803100257673683,0.02023352315882221,0.04611871095702929,0.5,0.5463132973784786,0.6989240062757796,0.30243567687009226,0.5757575757575758,32.12317168663416,0.6791456674935819
159,0.25852854944327297,0.0264106915496728,0.1959865811993094,0.013563419854429359,0.07820312333676745,0.06890964288921918,0.1295148733565036,0.018854056211078867,0.06914804221185691,0.5,0.5444139168795205,0.6960935877217709,0.32741350228772886,0.6060606060606061,30.154640982144976,0.6721536530981733
160,0.27335173680501823,0.028464397744220847,0.20416701190611897,0.011372979176966884,0.10202439370400765,0.07112444679745857,0.14494848821093054,0.02263857763918007,0.06928897534004029,0.6,0.5283416520402554,0.6819057251745432,0.3080956397930938,0.6212121212121212,32.59775759887579,0.638295373554159
161,0.2524309219682918,0.026524795767138985,0.1962948757059434,0.00284151961632768,0.06995660882881459,0.055601955007980854,0.12283840611138765,0.02056406106267412,0.06984750165001434,0.5,0.5447078646256888,0.6965755324644443,0.3085525456191137,0.6060606060606061,32.43576623036135,0.6689792497734663
162,0.24057197351666057,0.024898525765713525,0.190809428691864,0.0013515134974916103,0.05373077724567231,0.05222401550204,0.11526659514535875,0.015053786815448856,0.05439525275655529,0.5,0.5487066236382512,0.70035212882119,0.2840662119885148,0.6060606060606061,31.396256123571963,0.7116360398412674
163,0.23926273163627176,0.024507332319284186,0.18929619298261754,0.0012076535835791112,0.05431618064861087,0.05027163710773868,0.12341369729598656,0.017747436092844616,0.05759342431145556,0.5,0.544559200978467,0.6972211824916068,0.3155156885192739,0.5454545454545454,32.906228051608565,0.6517478689801688
164,0.23660903818467083,0.024291435640086147,0.18884826758328607,0.0019417977105416974,0.05348895413472372,0.03976246217430076,0.11432487265590359,0.017599806840093258,0.054286457543425704,0.5,0.5497101921827033,0.701040244609309,0.2798738266326989,0.5909090909090909,31.695629938245805,0.7130112198677646
165,0.24338259065852447,0.025194872937658253,0.19213672420557806,0.0010874402717972237,0.06431944136891295,0.04463649313787327,0.12722317918258555,0.016648686066379443,0.0522909217979759,0.5,0.5356575006022328,0.6890498578234036,0.3469812567370613,0.6060606060606061,29.33912440317046,0.6449409182629309
166,0.23360312598593094,0.023931823670864105,0.1867608813678517,0.001367660959926177,0.04639378354391631,0.0441579007105354,0.11672176124856752,0.017046546616765065,0.05243017984663739,0.5,0.5427921365133929,0.6961072096800155,0.30806008690374515,0.5454545454545454,31.11792358073764,0.6742054780277414
167,0.22764976673266468,0.023304565480965024,0.1837770114926731,0.0013775717400088016,0.04299518801545834,0.0385270929443376,0.1109463550588664,0.012129463551900699,0.055983916418079066,0.5,0.5412715268934172,0.6945968495521931,0.32953107810095156,0.5757575757575758,31.038714933143314,0.6535259065889831
168,0.2244607464355581,0.022753445815075848,0.1822233498096466,0.0014058967244636733,0.03541820556582773,0.03796102127115078,0.10971357952803373,0.013809849538922529,0.04981428970966269,0.6,0.5322713196873341,0.6854306140685633,0.3385178378345753,0.5909090909090909,32.54709484699413,0.61280405654229
169,0.22724340987556121,0.022913641953731283,0.18361909599865184,0.0011502675535987638,0.0447254988419659,0.03617984845357783,0.11625178224023651,0.012947929460685426,0.04750119664651506,0.6,0.5397534199587808,0.6920261787004464,0.3056783326630558,0.5757575757575758,31.269766850197524,0.6709793550699537
170,0.22281353044159272,0.02279566918664119,0.18200084742377787,0.0009575530951705706,0.03448512980385738,0.0335189318010474,0.10266976595363196,0.012997996620149077,0.04459521522307221,0.6,0.5366674593855453,0.6894582693793281,0.3192572373531297,0.6060606060606061,30.856261131837762,0.6589119406994266
171,0.22637736884986653,0.023005413877613404,0.18401865748798146,0.0018765509051210008,0.03924183139358373,0.03524670006556656,0.10699285101145506,0.012310730259153335,0.042079962406526596,0.6,0.5372215901221404,0.6916467584558906,0.31541944248007286,0.5757575757575758,30.90288322375661,0.6619958314361498
172,0.2402056898264324,0.024462607798769194,0.1890808221171884,0.003835869734971579,0.06571333581472144,0.043122375644195604,0.13274702046285658,0.013191591928796912,0.05700547357692438,0.6,0.5408501268001827,0.6942347054074971,0.3741842333363951,0.5606060606060606,32.83005351376316,0.5886606697942589
173,0.23994269222021103,0.024658907697919535,0.1898998425287359,0.002952079164328204,0.06896528946783613,0.04274241648176137,0.1114652800538084,0.011511752746574691,0.04421346881152952,0.5,0.5438244790403441,0.6961978567510869,0.3382983959671556,0.5757575757575758,30.28576217884304,0.6564420756116027
174,0.23337512945427613,0.02413360232158619,0.18708102843340704,0.001790938891337432,0.05400684289634228,0.03903619914918261,0.10454861041815842,0.01266893147583366,0.053898795590023786,0.5,0.5443694160422118,0.6974210237035836,0.3014688717065128,0.5909090909090909,29.267292787286088,0.7067395492573307
175,0.22936353394213846,0.02323095840128029,0.18470680713653564,0.00276381404739154,0.045276137178435046,0.03469565902453135,0.12129738828276887,0.01300339401281877,0.05854800212032655,0.6,0.528729418259381,0.6831112923297267,0.3513433971205617,0.6060606060606061,32.10012516253368,0.6001021224492695
176,0.22482455784783645,0.023206976351930815,0.18266948356347926,0.00377914442186225,0.03598514352651203,0.032578584998298216,0.10342824497424505,0.012378297379815622,0.050163759356912446,0.5,0.5447290507265145,0.6969261025340365,0.32211863250038786,0.5606060606060606,29.973053411792172,0.6758665927028475
177,0.22893434894435546,0.02346841771813,0.18602552308755763,0.001069007342801556,0.044646716895787156,0.03228865614544381,0.10306367201401907,0.013340802012381199,0.04250957871622899,0.5,0.542035105408168,0.6945023528209637,0.3498398317677911,0.5757575757575758,33.03139680959277,0.6139594159411705
178,0.22532278869081945,0.022696012795409736,0.18229258060455322,0.001040264151008748,0.042312056647942346,0.036374337889034956,0.11563210304388229,0.011977424136335579,0.06409396264044677,0.6,0.5343847310714988,0.6880101534671836,0.3314023527903078,0.6212121212121212,32.31288320889295,0.6299849117806571
179,0.2194959696601419,0.022147296818301958,0.17969361473532283,0.001035005077269221,0.039626120233579594,0.02844235968009076,0.10315075922099982,0.009807932185461088,0.05055577001150917,0.6,0.5294746561160826,0.6852894425680868,0.34528136877152077,0.5454545454545454,31.652469276359675,0.6075034916945065
180,0.2185884516905336,0.02215178365654805,0.17998619114651399,0.0011607057434529827,0.031909550649716574,0.025755157749004224,0.10596555361852926,0.011403228539754362,0.04437957421931274,0.5,0.5395023513294076,0.6931927068789372,0.3714004712035428,0.5454545454545454,32.84953352050518,0.5873447063452049
181,0.22073237992384853,0.022570377654012513,0.18040556942715363,0.003082312086261856,0.03236441245740827,0.035074931952883213,0.09688691268948947,0.00976726392229252,0.04064060268266236,0.6,0.53542401003084,0.6890956335711969,0.34616007178555386,0.5303030303030303,31.951430226406426,0.6118755725827218
182,0.2263454702847144,0.023030504255610353,0.18342619433122523,0.0014765674330406268,0.041022804237025624,0.04132231650874019,0.10269452127463677,0.009237007470063867,0.05737564838765299,0.5,0.5375169292692293,0.6900344986221729,0.30782705259592313,0.5909090909090909,31.491030860699986,0.6639049757793885
183,0.23184905902427785,0.023596411351771915,0.18604951395707972,0.00499729788184729,0.053643086760797924,0.03451470299349988,0.10715684398789616,0.01060298316160162,0.0531982571393361,0.6,0.5450382059897089,0.6974702892072513,0.3211312628540617,0.5606060606060606,29.860449901681395,0.6788333393866907
184,0.3022372643737232,0.031667419270995784,0.21094430018873775,0.05809508282543581,0.13421555088066003,0.07912394160623937,0.1417208029614652,0.01749073317520978,0.04864445872440496,0.5,0.5524723100972837,0.7033095849392834,0.3036792687598767,0.6060606060606061,29.86192063454038,0.7140894805373472
185,0.4140319868045695,0.04235288013211068,0.24680455116664662,0.1788162690403731,0.21687479393885417,0.12678469542194815,0.24890082176117337,0.04291567629244288,0.07983542031005901,0.6,0.5541773117598835,0.7045794739545883,0.34357051820737505,0.5909090909090909,33.07820219487038,0.643495154649302
186,0.34003109002814574,0.03455772415241774,0.22538706484962912,0.091694013893817,0.16057873155702562,0.10261404519791112,0.1702354697181898,0.02664766087443294,0.059024783481350714,0.6,0.5627423404095973,0.7117185189158524,0.3279005963256868,0.6060606060606061,27.181534442099803,0.7353509791848254
187,0.3572422493906582,0.036995875649154186,0.23055797640015097,0.0811684410885137,0.18594889737227382,0.13983843103051186,0.24796815578113585,0.022849966271999565,0.06438646317623994,0.6,0.5525540047638893,0.704048086509623,0.30095449336857266,0.5909090909090909,25.443256093130444,0.7603059460645443
188,0.2950733400443021,0.03120402947944753,0.21335339546203613,0.01381358360659386,0.13539807082099073,0.09408672356649357,0.16834287531673908,0.020575030330185068,0.044571642489994276,0.6,0.5527286163341005,0.7042969703251943,0.33823409077950506,0.5909090909090909,29.402253415263022,0.6838598708180688
189,0.25376886523821773,0.026798307731309357,0.19552114605903625,0.006134180314856006,0.07563023833448396,0.05915493216803845,0.13842643611133099,0.013755799065299524,0.040669367100824326,0.6,0.5505115407546508,0.7010670077159986,0.34984376420407676,0.6212121212121212,30.18800977312298,0.6619758986565549
190,0.23458890573066823,0.024061995010603878,0.18763637893340168,0.0017705453193390414,0.05946628267274184,0.0386928189682829,0.10854830494260087,0.012080545701524791,0.039600584546432775,0.6,0.5516682500685403,0.7037160463536412,0.3342008494082679,0.5909090909090909,31.81109623347825,0.66216339377004
191,0.22283138553885853,0.022888322799083066,0.1821009323877447,0.0014241118042799131,0.040357821511433405,0.03156444619354956,0.09812608711859759,0.008880383646636106,0.038819549660034036,0.6,0.5483118387593225,0.699442216770007,0.3195462736975676,0.5606060606060606,33.150815709063686,0.6527602308017312
192,0.21918978059993072,0.022283403367242393,0.17980270350680633,0.0016340533650637714,0.037274361998938466,0.03077723321450107,0.09292731855941169,0.008633447210099,0.04643349360455485,0.6,0.5379984251028419,0.692089819014381,0.3713635230407452,0.5909090909090909,33.08949040695771,0.5869207260978097
193,0.2184035624651348,0.02226091718629879,0.17923887336955352,0.001648046617714606,0.032997419564601255,0.03289003371644546,0.09783453494310379,0.007834498945157975,0.04593367513050051,0.6,0.5403665630030816,0.6934925247347379,0.3305779341406091,0.5757575757575758,31.431254360348227,0.6465443675694857
194,0.20854216288117802,0.02108765404452296,0.1747134836281047,0.0007310073144574691,0.022549709140816155,0.02346283123444985,0.08425668501021231,0.006817305657451096,0.03844157688538818,0.6,0.5439373903313278,0.6960872575834471,0.33123889030832016,0.5909090909090909,33.75992205164725,0.6302774461808914
195,0.20548171506208532,0.020741560496389866,0.17326471209526062,0.0009504164261349669,0.020997032249236807,0.017831615001127562,0.07837635092437267,0.006680963195000967,0.044505691265358645,0.6,0.5363917091420909,0.6885656995901084,0.34011062649925394,0.6060606060606061,32.30267328288197,0.6224261100101862
196,0.2050074255641769,0.020615725284990144,0.17327671366579392,0.0007258775791235487,0.02274983491310302,0.015973469845074063,0.07732590342707493,0.005550790079456312,0.03898137939326903,0.6,0.5407166707592352,0.6931686855457794,0.3325492354851977,0.5909090909090909,32.99309446738162,0.6304960852369099
197,0.2043090300524936,0.020489070427549237,0.17302145151530995,0.0009687497666377834,0.021941958817050737,0.017367741164943093,0.06983211373581606,0.0049250522702898114,0.03810687009792994,0.6,0.5379065103595155,0.690805171744399,0.35130002364434154,0.5757575757575758,32.83679114371725,0.6066195045981582
198,0.20311467612490935,0.02044534496963024,0.17206652550136342,0.0005147714081805829,0.016353297403410953,0.017369182711905417,0.08366688444991321,0.0057217969939194835,0.03483821405097842,0.6,0.5360274911322395,0.6897428668674394,0.34496176848022725,0.5909090909090909,32.774240348914056,0.6121570951212201
